Telugu,Punjabi
విద్యుత్ సరఫరా,ਬਿਜਲੀ ਸਪਲਾਈ
ఎలెక్ట్రోడైనమిక్,ਇਲੈਕਟ੍ਰੋਡਾਇਨਾਮਿਕ
ఎలక్ట్రోలైటిక్ కెపాసిటర్,ਇਲੈਕਟ੍ਰੋਲਾਈਟਿਕ ਕੈਪਸੀਟਰ
విద్యుదయస్కాంత,ਇਲੈਕਟ੍ਰੋਮੈਗਨੈਟਿਕ
విద్యుదయస్కాంత భంగం,ਇਲੈਕਟ੍ਰੋਮੈਗਨੈਟਿਕ ਗੜਬੜੀ
విద్యుదయస్కాంత ఇంటర్‌ఫెరెన్స్,ਇਲੈਕਟ੍ਰੋਮੈਗਨੈਟਿਕ ਇੰਟਰਫ੍ਰੈਂਸ
విద్యుదయస్కాంత వర్ణపటం,ਇਲੈਕਟ੍ਰੋਮੈਗਨੈਟਿਕ ਸਪੈਕਟ੍ਰਮ
విద్యుదయస్కాంత తరంగం,ਇਲੈਕਟ੍ਰੋਮੈਗਨੈਟਿਕ ਵੇਵ
విద్యుదయస్కాంత తరంగ ప్రచారం,ਇਲੈਕਟ੍ਰੋਮੈਗਨੈਟਿਕ ਵੇਵ ਪ੍ਰਾਪਰ
ఎలక్ట్రాన్ మల్టిపుల్ ఫోటోట్యూబ్,ਇਲੈਕਟ੍ਰਾਨ ਮਲਟੀਪਲ ਪੋਸਟੋਟਿ .ਬ
ఎలక్ట్రానిక్ కాలిక్యులేటర్,ਇਲੈਕਟ੍ਰਾਨਿਕ ਕੈਲਕੁਲੇਟਰ
ఎలక్ట్రనిక్ డేటా ప్రాసెసింగ్ (ఇడిపి),ਇਲੈਕਟ੍ਰਾਨਿਕ ਡਾਟਾ ਪ੍ਰੋਸੈਸਿੰਗ (ਏਡੀਪੀ)
ఇ-మెయిల్,ਇਲੈਕਟ੍ਰਾਨਿਕ ਮੇਲ (ਈ-ਮੇਲ)
ఎలక్ట్రానిక్ స్విచింగ్ సిస్టమ్,ਇਲੈਕਟ੍ਰਾਨਿਕ ਸਵਿਚਿੰਗ ਸਿਸਟਮ
ఎలక్ట్రానిక్స్,ਇਲੈਕਟ੍ਰਾਨਿਕਸ
ఎలక్ట్రోప్లేటింగ్,ਇਲੈਕਟ੍ਰੋਲੇਟਿੰਗ
ఎలెక్ట్రోస్టాటిక్,ਇਲੈਕਟ੍ਰੋਸਟੈਟਿਕ
ఎలివేషన్,ਉੱਚਾਈ
పొందుపరచబడింది,ਏਮਬੇਡਡ
పొందుపరిచిన ఆడియో,ਏਮਬੇਡਡ ਆਡੀਓ
పొందుపర్చిన వ్యవస్థ,ਏਮਬੇਡਡ ਸਿਸਟਮ
చిహ్నం,ਚਿੰਨ੍ਹ
అభివృద్ధి చెందుతున్న పోకడలు,ਉਭਰ ਰਹੇ ਰੁਝਾਨ
ఉద్గార,ਨਿਕਾਸ
ఉద్గారిణి,ਐਟਟਰ
ఉద్గారిణి అనుచరుడు,Emetter ਅਨੁਯਾਈ
ఉద్గారిణి టెర్మినల్,ਐਮੀਟਰ ਟਰਮੀਨਲ
ఉద్గారిణి-బేస్-జంక్షన్,ਐਮੀਟਰ-ਬੇਸ-ਜੰਕਸ਼ਨ
ఎనేబుల్,ਯੋਗ
ఎనామెల్డ్ వైర్,Enamelled ਤਾਰ
ఎన్‌సిఫర్,ਐਨਕਾਈਰ
ఆవరణ,ਦੀਵਾਰ
ఎన్కోడ్,ਏਨਕੋਡ
ఎన్కోడర్,ਏਨਕੋਡਰ
ఎన్కోడింగ్,ਏਨਕੋਡਿੰਗ
గుప్తీకరణ,ਐਨਕ੍ਰਿਪਸ਼ਨ
ముగింపు గుర్తు,ਅੰਤ ਦਾ ਨਿਸ਼ਾਨ
తుది వినియోగదారుడు,ਆਖਰੀ ਉਪਭੋਗਤਾ
శక్తి,Energy ਰਜਾ
శక్తి వ్యాప్తి,Energy ਰਜਾ ਫੈਲਾਉਣ
శక్తి పంపిణీ,Energy ਰਜਾ ਵੰਡ
అమలు,ਲਾਗੂ ਕਰਨ ਵਾਲਾ
ఇంజిన్,ਇੰਜਣ
ఇంజనీర్,ਇੰਜੀਨੀਅਰ
ఇంజనీరింగ్,ਇੰਜੀਨੀਅਰਿੰਗ
ఇంజనీరింగ్ స్టోర్,ਇੰਜੀਨੀਅਰਿੰਗ ਸਟੋਰ
చెక్కడం,ਉੱਕਰੀ
మెరుగుపరచండి,ਵਧਾਓ
సమిష్టి,Encemmle
కీని నమోదు చేయండి,ਕੁੰਜੀ ਕੁੰਜੀ ਦਿਓ
ఎంటర్ప్రైజ్ ఆర్కిటెక్చర్,ਐਂਟਰਪ੍ਰਾਈਜ਼ ਆਰਕੀਟੈਕਚਰ
ఎంథాల్పీ,Allhalp
ఎంట్రోపీ,ਐਂਟਰੋਪੀ
ఎంట్రోపీ కోడింగ్,ਐਂਟਰੋਪੀ ਕੋਡਿੰਗ
ఎంట్రోపీ రిడెండెన్సీ,ਐਂਟਰੋਪੀ ਰਿਡੰਡੈਂਸੀ
సమం,ਬਰਾਬਰੀ
ఈక్వలైజేషన్,ਬਰਾਬਰੀ
ఈక్వలైజర్,ਬਰਾਬਰੀ
పరికరాలు,ਉਪਕਰਣ
పరికరాల కవర్,ਉਪਕਰਣ ਕਵਰ
సమానం,ਬਰਾਬਰ
చెరిపివేయండి,ਮਿਟਾਓ
తల తొలగించండి,ਸਿਰ
ఎరోషన్,Ro ਿੱਜ
అవాంఛనీయ,ਗਲਤ
లోపం,ਗਲਤੀ
లోపం నియంత్రణ కోడింగ్,ਕੰਟਰੋਲ ਕੋਡਿੰਗ ਨੂੰ ਕੰਟਰੋਲ
లోపం దిద్దుబాటు,ਗਲਤੀ ਸੁਧਾਰ
లోపం గుర్తించడం,ਗਲਤੀ ਖੋਜ
లోపం నిర్వహణ,ਗਲਤੀ ਨਾਲ ਸੰਭਾਲਣਾ
లోపం సంభావ్యత,ਗਲਤੀ ਦੀ ਸੰਭਾਵਨਾ
ఈథర్నెట్,ਈਥਰਨੈੱਟ
ఈథర్నెట్ కేబుల్,ਈਥਰਨੈੱਟ ਕੇਬਲ
యూజెనిక్స్,ਯੂਗੇਨਿਕਸ
ఖాళీ చేయండి,ਖਾਲੀ ਕਰਦਾ ਹਾਂ
మార్పిడి,ਐਕਸਚੇਂਜ
ఎక్సైటర్,ਬਾਹਰ ਕੱ .ੋ
అమలు చేయండి,ਚਲਾਓ
అమలు సమయం,ਚੱਲਣ ਦਾ ਸਮਾਂ
ఎగ్జాస్ట్,ਨਿਕਾਸ
బయటకి దారి,ਨਿਕਾਸ
విస్తరించబడింది,ਫੈਲਿਆ
విస్తరణ వాల్వ్,ਫੈਲਾਅ ਵਾਲਵ
ప్రయోగం,ਪ੍ਰਯੋਗ
నిపుణుల వ్యవస్థ,ਮਾਹਰ ਪ੍ਰਣਾਲੀ
అన్వేషించండి,ਪੜਚੋਲ
ఎక్స్‌ప్లోరర్,ਐਕਸਪਲੋਰਰ
గుడ్డ,ਐਕਸਪੋ (ਪ੍ਰਦਰਸ਼ਨੀ)
విద్యుత్ సరఫరా పొడిగింపు,ਬਿਜਲੀ ਸਪਲਾਈ ਦਾ ਵਿਸਥਾਰ
బాహ్య నియంత్రణ,ਬਾਹਰੀ ਨਿਯੰਤਰਣ
బాహ్య మెమరీ,ਬਾਹਰੀ ਮੈਮੋਰੀ
బాహ్య నిల్వ,ਬਾਹਰੀ ਸਟੋਰੇਜ
బాహ్య థ్రెడ్,ਬਾਹਰੀ ਧਾਗਾ
సారం,ਐਬਸਟਰੈਕਟ
ఎక్స్‌ట్రానెట్,ਐਕਸਟ੍ਰੋਨੈੱਟ
కల్పించండి,ਮਨਘੜਤ
ముఖభాగం,ਪਹਿਲੂ
ఫేస్‌సిమైల్,ਪੱਖ
కారకం,ਕਾਰਕ
వాడిపోవు,ਫੇਡ
ఫేడ్ ఇన్,ਮਧਮ ਪੈ ਜਾਣਾ
వెళ్లి పోవడం,ਫਿੱਕਾ ਪੈ ਜਾਣਾ
ఫేడర్,Fder
క్షీణించడం,ਫੇਡਿੰਗ
క్షీణిస్తున్న జోన్,ਫੇਡਿੰਗ ਜ਼ੋਨ
ఫాంటమ్,ਫੈਨਟਮ (= ਫੈਂਟਮ)
ఫాస్ట్ ఫోరియర్ ట్రాన్స్ఫార్మ్ (FFT) అల్గోరిథం,ਫਾਸਟ ਫਾਰਿਅਰ ਟਰਾਂਸਫਾਰਮ (ਐਫਐਫਟੀ) ਐਲਗੋਰਿਦਮ
తీవ్రమైన దోషం,ਘਾਤਕ ਗਲਤੀ
తప్పు,ਨੁਕਸ
లక్షణం,ਵਿਸ਼ੇਸ਼ਤਾ
ఫీడ్,ਫੀਡ
అభిప్రాయం,ਸੁਝਾਅ
ఫీడ్‌బ్యాక్ యాంప్లిఫైయర్,ਫੀਡਬੈਕ ਐਂਪਲੀਫਾਇਰ
ఫీడ్‌బ్యాక్ సర్క్యూట్,ਫੀਡਬੈਕ ਸਰਕਟ
ఫీడ్‌బ్యాక్ వోల్టేజ్,ਫੀਡਬੈਕ ਵੋਲਟੇਜ
ఫీడర్,ਫੀਡਰ
ఫీడర్ కేబుల్,ਫੀਡਰ ਕੇਬਲ
ఫీడర్ హట్,ਫੀਡਰ ਝੌਂਪੜੀ
ఫీడర్ లైన్,ਫੀਡਰ ਲਾਈਨ
ఫీడర్ వ్యవస్థ,ਫੀਡਰ ਸਿਸਟਮ
ఫీడర్ వైర్,ਫੀਡਰ ਤਾਰ
ఫైబర్,ਫਾਈਬਰ
ఫైబర్ ఆప్టిక్స్,ਫਾਈਬਰ ਆਪਟਿਕਸ
విశ్వసనీయత,ਵਫ਼ਾਦਾਰੀ
విశ్వసనీయత పరిధి పొడిగింపు,ਵਫ਼ਾਦਾਰੀ ਸੀਮਾ ਦਾ ਵਾਧਾ
ఫీల్డ్,ਖੇਤਰ
ఫీల్డ్ డ్రైవ్,ਫੀਲਡ ਡਰਾਈਵ
ఫీల్డ్ ఎఫెక్ట్ ట్రాన్సిస్టర్,ਫੀਲਡ ਪ੍ਰਭਾਵ ਟ੍ਰਾਂਸਿਸਟੋਰ
క్షేత్ర బలం,ਖੇਤ ਦੀ ਤਾਕਤ
ఫీల్డ్ బలం మీటర్,ਫੀਲਡ ਤਾਕਤ ਮੀਟਰ
ఫీల్డ్ స్ట్రెంత్ సర్వే,ਫੀਲਡ ਪਾਵਰ ਸਰਵੇਖਣ
మూర్తి,ਚਿੱਤਰ
మెరిట్ యొక్క సంఖ్య,ਮੈਰਿਟ ਦਾ ਚਿੱਤਰ
ఫిలమెంట్,ਤੰਦੂਰ
ఫైల్,ਫਾਈਲ
ఫైల్ సర్వర్,ਫਾਈਲ ਸਰਵਰ
ఫైల్ సిస్టమ్,ਫਾਈਲ ਸਿਸਟਮ
ఫిల్లర్,ਫਿਲਰ
ఫిల్మ్ రికార్డర్,ਫਿਲਮ ਰਿਕਾਰਡਰ
ఫిల్మ్ స్పీడ్,ਫਿਲਮ ਦੀ ਗਤੀ
ఫిల్టర్,ਫਿਲਟਰ
ఫిల్టర్ చౌక్,ਫਿਲਟਰ ਚੋਕ
ఫిల్టర్ సర్క్యూట్,ਫਿਲਟਰ ਸਰਕਟ
ఫిల్టరింగ్,ਫਿਲਟਰਿੰਗ
చక్కటి ట్యూనింగ్ నియంత్రణ,ਵਧੀਆ ਟਿ ing ਨਿੰਗ ਨਿਯੰਤਰਣ
పరిమిత క్షేత్రం,ਸੀਮਤ ਖੇਤਰ
ఫైర్ వాల్,ਅੱਗ ਦੀ ਕੰਧ
ఫైర్‌ఫాక్స్,ਫਾਇਰਫਾਕਸ
ఫైరింగ్ కోణం,ਫਾਇਰਿੰਗ ਕੋਣ
ఫర్మ్‌వేర్,ਫਰਮਵੇਅਰ
ఫిట్టింగులు,ਫਿਟਿੰਗਜ਼
స్థిర పాయింట్ చార్ట్,ਸਥਿਰ ਬਿੰਦੂ ਚਾਰਟ
స్థిర పాయింట్ అంశం,ਸਥਿਰ ਬਿੰਦੂ ਆਈਟਮ
ఫ్లాష్,ਫਲੈਸ਼
ఫ్లాట్,ਫਲੈਟ
ఫ్లికర్,ਫਲਿੱਕਰ
ఫ్లిప్ ఫ్లాప్,ਫਲਿਪ ਫਲਾਪ
ఫ్లోట్ వాల్వ్,ਫਲੋਟ ਵਾਲਵ
తేలియాడే,ਫਲੋਟਿੰਗ
ఫ్లోటింగ్ బ్యాటరీ,ਫਲੋਟਿੰਗ ਬੈਟਰੀ
ఫ్లోటింగ్ పాయింట్,ਫਲੋਟਿੰਗ ਪੁਆਇੰਟ
ఫ్లోటింగ్ పోర్ట్,ਫਲੋਟਿੰਗ ਪੋਰਟ
అతి ప్రకాశవంతమైన దీపం,ਹੜ੍ਹ ਦੀ ਰੌਸ਼ਨੀ
వరద లైటింగ్,ਹੜ੍ਹ ਦੀ ਰੋਸ਼ਨੀ
అంతస్తు,ਫਲੋਰ
ఫ్లాపీ,ਫਲਾਪੀ
ఫ్లో చార్ట్,ਫਲੋ ਚਾਰਟ
హెచ్చుతగ్గులు,ਉਤਰਾਅ-ਚੜ੍ਹਾਅ
ద్రవం,ਤਰਲ
ఫ్లూరోసెంట్ దీపం,ਫਲੋਰੋਸੈਂਟ ਲੈਂਪ
ఫ్లోరోసెంట్ ట్యూబ్,ਫਲੋਰੋਸੈਂਟ ਟਿ .ਬ
అల్లాడు,ਖੜੋਕ
ఫ్లక్స్,ਫਲੈਕਸ
ఫ్లక్స్ అనుసంధానం,ਫਲੈਕਸ ਲਿੰਕਜ
FM నెట్‌వర్క్,ਐਫਐਮ ਨੈੱਟਵਰਕ
FM టవర్,Fm ਟਾਵਰ
దృష్టి,ਫੋਕਸ
ఫోకస్ కంట్రోల్,ਫੋਕਸ ਨਿਯੰਤਰਣ
ఫోకస్,ਫੋਕਸਿੰਗ
ఫోకస్ చేసే అయస్కాంతం,ਫੋਕਸਿੰਗ ਚੁੰਬਕ
పొగమంచు,ਧੁੰਦ
రేకు,ਫੁਆਇਲ
తిరిగి భాగాల్లో,ਵਾਪਸ ਫੋਲਡ ਕਰੋ
ముడుచుకున్న ద్విధ్రువం,ਫੋਲਡ ਡਿਪੋਲ
ఫోల్డర్,ਫੋਲਡਰ
ఫుటేజ్,ਫੁਟੇਜ
ఫుటరు,ਫੁੱਟਰ
బలవంతపు డోలనం,ਜ਼ਬਰਦਸਤੀ
బలవంతపు వెంటిలేషన్,ਜ਼ਬਰਦਸਤੀ ਹਵਾਦਾਰੀ
బలవంతపు వైబ్రేషన్,ਜ਼ਬਰਦਸਤੀ ਵਾਈਬ੍ਰੇਸ਼ਨ
ఫోర్జ్,ਫੋਰਜ
ఫార్మాట్,ਫਾਰਮੈਟ
ఫార్మాట్ షిఫ్టింగ్,ਫਾਰਮੈਟ ਬਦਲਣਾ
ఫార్మాట్ ట్యూన్లు,ਫਾਰਮੈਟ ਧੁਨਾਂ
ఫార్మాటింగ్,ਫਾਰਮੈਟਿੰਗ
ఫార్వర్డ్ బయాస్,ਅੱਗੇ ਬਿਆਸ
ఫార్వర్డ్ బయాస్డ్,ਅੱਗੇ ਪੱਖਪਾਤ
ఫార్వర్డ్ కరెంట్,ਅੱਗੇ ਵਰਤਮਾਨ
ఫార్వర్డ్ డైరెక్షన్,ਅੱਗੇ ਦਿਸ਼ਾ
ఫార్వర్డ్ రెసిస్టెన్స్,ਅੱਗੇ ਦਾ ਵਿਰੋਧ
ఫోరియర్ ట్రాన్స్ఫార్మ్,ਫੌਰਿਅਰ ਟਰਾਂਸਫਾਰਮ
ఫ్రాక్టల్,ਫ੍ਰੈਕਟਲ
ఫ్రాగ్మెంటేషన్,ਟੁੱਟਣਾ
ఫ్రేమ్,ਫਰੇਮ ਫਰੇਮ
ఫ్రేమ్ ఫార్మాటింగ్,ਫਰੇਮ ਫਾਰਮੈਟਿੰਗ
ఫ్రేమ్ సింక్రోనిజర్,ਸਮਕਾਲੀ ਸਮਾਵਾਸ
ఫ్రేమింగ్,ਫਰੇਮਿੰਗ
ఉచిత ఎలక్ట్రాన్,ਮੁਫਤ ਇਲੈਕਟ੍ਰੌਨ
ఖాళీ స్థల నష్టం,ਖਾਲੀ ਥਾਂ ਦਾ ਨੁਕਸਾਨ
ఖాళీ స్థలం మార్గం నష్టం,ਖਾਲੀ ਥਾਂ ਦਾ ਰੋਕਥਾਮ ਦਾ ਨੁਕਸਾਨ
తరచుదనం,ਬਾਰੰਬਾਰਤਾ
ఫ్రీక్వెన్సీ కేటాయింపు,ਬਾਰੰਬਾਰਤਾ ਅਲਾਟਮੈਂਟ
ఫ్రీక్వెన్సీ ఛేంజర్,ਬਾਰੰਬਾਰਤਾ ਤਬਦੀਲੀ
తరంగ స్థాయి మార్పిని,ਬਾਰੰਬਾਰਤਾ ਕਨਵਰਟਰ
ఫ్రీక్వెన్సీ కౌంటర్,ਬਾਰੰਬਾਰਤਾ ਕਾ ter ਂਟਰ
ఫ్రీక్వెన్సీ వక్రీకరణ,ਬਾਰੰਬਾਰਤਾ ਵਿਗਾੜ
ఫ్రీక్వెన్సీ డివైడర్,ਬਾਰੰਬਾਰਤਾ ਡਿਵਾਈਡਰ
ఫ్రీక్వెన్సీ డొమైన్,ਬਾਰੰਬਾਰਤਾ ਡੋਮੇਨ
ఫ్రీక్వెన్సీ డబుల్,ਬਾਰੰਬਾਰਤਾ ਡਬਲਰ
ఫ్రీక్వెన్సీ మాడ్యులేషన్,ਬਾਰੰਬਾਰਤਾ ਸੰਚਾਲਨ
ఫ్రీక్వెన్సీ మానిటర్,ਬਾਰੰਬਾਰਤਾ ਮਾਨੀਟਰ
ఫ్రీక్వెన్సీ మల్టీప్లెక్స్,ਬਾਰੰਬਾਰਤਾ ਮਲਟੀਪਲੈਕਸ
ఫ్రీక్వెన్సీ గుణకం,ਬਾਰੰਬਾਰਤਾ ਗੁਣਕ
ఫ్రీక్వెన్సీ పరిధి,ਬਾਰੰਬਾਰਤਾ ਦੀ ਰੇਂਜ
ఫ్రీక్వెన్సీ స్పందన,ਬਾਰੰਬਾਰਤਾ ਜਵਾਬ
ఫ్రీక్వెన్సీ షిఫ్ట్,ਬਾਰੰਬਾਰਤਾ ਸ਼ਿਫਟ
ఫ్రీక్వెన్సీ స్పెక్ట్రం,ਬਾਰੰਬਾਰਤਾ ਸਪੈਕਟ੍ਰਮ
ఫ్రీక్వెన్సీ సింథసైజర్,ਬਾਰੰਬਾਰਤਾ ਸਿੰਥੇਸਾਈਜ਼ਰ
ఫ్రీక్వెన్సీ టాలరెన్స్,ਬਾਰੰਬਾਰਤਾ ਸਹਿਣਸ਼ੀਲਤਾ
ఫ్రీక్వెన్సీ ట్రాన్స్లేటర్ బాక్స్,ਫ੍ਰੀਕੁਐਂਸੀ ਅਨੁਵਾਦਕ ਬਾਕਸ
ఫ్రీక్వెన్సీ వైవిధ్యం,ਬਾਰੰਬਾਰਤਾ ਪਰਿਵਰਤਨ
ఫ్రెస్నెల్ జోన్,ਫ੍ਰੇਸਨਲਜ਼ ਜ਼ੋਨ
అంచు ప్రాంత,ਫਰਿੰਜ-ਖੇਤਰ
ముందు వాకిలి,ਸਾਹਮਣੇ ਦੇ ਦਲਾਨ
పూర్తి అడర్,ਪੂਰਾ ਖੇਤਰ
పూర్తి వేవ్ సరిదిద్దడం,ਪੂਰੀ ਵੇਵ ਮੁੜ ਸਥਾਪਨਾ
పూర్తి వేవ్ రెక్టిఫైయర్,ਪੂਰੀ ਵੇਵ ਰੀਐਕਟਫਾਇਰ
ఫంక్షన్,ਫੰਕਸ਼ਨ
ఫంక్షన్ కీ,ਫੰਕਸ਼ਨ ਕੁੰਜੀ
ఫంక్షనల్ టెస్టింగ్,ਕਾਰਜਸ਼ੀਲ ਟੈਸਟਿੰਗ
ప్రాథమిక,ਬੁਨਿਆਦੀ
ప్రాథమిక పౌన .పున్యం,ਬੁਨਿਆਦੀ ਬਾਰੰਬਾਰਤਾ
ప్రాథమిక వేగం,ਬੁਨਿਆਦੀ ਵੇਗ
గరాటు,ਫੈਨਲ
ఫ్యూజ్,ਫਿ .ਜ਼
ఫ్యూజ్ వైర్,ਫਿ use ਜ਼ ਤਾਰ
మసక లాజిక్,ਫਜ਼ੀ ਤਰਕ
లాభం,ਲਾਭ
నియంత్రణ సంపాదించు,ਲਾਭ ਪ੍ਰਾਪਤ ਕਰੋ
గలోయిస్ ఫీల్డ్,ਗੈਲੋਸ ਫੀਲਡ
స్వరసప్తకం,ਗਾਮਟ
గ్యాంగ్ కండెన్సర్,ਗੈਂਗ ਕੰਡੈਂਸਰ
గ్యాప్,ਪਾੜੇ
గేట్వే,ਗੇਟਵੇ
గేజ్,ਗੇਜ
గాస్సియన్ కర్వ్,ਗੌਸੀ ਕਰਵ
గాస్సియన్ వైట్ శబ్దం,ਗੌਸੀ ਚਿੱਟੇ ਸ਼ੋਰ
జనరేటర్,ਜੇਨਰੇਟਰ
సాధారణ పేరు,ਆਮ ਨਾਮ
జియోస్టేషనరీ ఉపగ్రహం,ਜੀਓਸਟੇਸ਼ਨਰੀ ਸੈਟੇਲਾਈਟ
జియోసింక్రోనస్ ఉపగ్రహం,ਜਿਓਸਨੀਸੋਨਸ ਸੈਟੇਲਾਈਟ
గ్లిచ్,ਗਲੈਚ
గ్రాఫిక్ ఆర్ట్,ਗ੍ਰਾਫਿਕ ਕਲਾ
గ్రాఫిక్ ఈక్వలైజర్,ਗ੍ਰਾਫਿਕ ਬਰਾਬਰ
గ్రాఫిక్స్,ਗ੍ਰਾਫਿਕਸ
గ్రాటిక్యూల్,ਗਰਾਸਤ
గురుత్వాకర్షణ త్వరణం,ਗੁਰੂਤਾ ਪ੍ਰਵੇਗ
గ్రే స్కేల్,ਸਲੇਟੀ ਸਕੇਲ
గ్రిడ్,ਗਰਿੱਡ
గ్రిడ్ బయాస్,ਗਰਿੱਡ ਪੱਖਪਾਤ
గ్రిడ్ డ్రైవింగ్ శక్తి,ਗਰਿੱਡ ਡਰਾਈਵਿੰਗ ਪਾਵਰ
గ్రిడ్ ఉద్గారం,ਗਰਿੱਡ ਨਿਕਾਸ
గ్రిడ్ మాడ్యులేటెడ్ క్లాస్ సి యాంప్లిఫైయర్,ਗਰਿੱਡ ਮੈਨੂਲੇਟਡ ਕਲਾਸ ਸੀ ਐਂਪਲੀਫਾਇਰ
గ్రిల్,ਗਰਿੱਲ
గ్రౌండింగ్,ਪੀਸਣਾ
గాడి,ਗ੍ਰੋਵ
భూమి వాహకత,ਜ਼ਮੀਨੀ ਚਾਲਕਤਾ
గ్రౌండ్ రిటర్న్ సర్క్యూట్,ਗਰਾਉਂਡ ਰਿਟਰਨ ਸਰਕਟ
భూమిలో ముద్రించుట,ਜ਼ਮੀਨੀ ਡੰਡਾ (ਧਰਤੀ ਦੇ ਡੰਡੇ)
గ్రౌండ్ స్కాటర్ ప్రచారం,ਗਰਾਉਂਡ ਸਕੈਟਰ ਪ੍ਰਸਾਰ
