Telugu,Malayalam
మహశితుడు,മെഗാസ്പോർ (മാക്രോസ്കൂർഡ്)
మెగాస్పోరోజెనిసిస్,മെഗാസ്പോജനെസിസ്
మియోసిస్,മെയോസിസ്
మెలో నేల,മെലോ മണ്ണാണ്
DNA యొక్క ద్రవీభవన,ഡിഎൻഎ ഉരുകുന്നു
మెంబ్రేన్ ఫిల్టర్,മെംബ്രൺ ഫിൽട്ടർ
మెండెలియన్ వారసత్వం,മെൻഡലിയൻ അനന്തരാവകാശം
మెండెలిజం,മെൻഡലിസം
మెండెల్ యొక్క వారసత్వ చట్టం,മെൻഡലിന്റെ അനന്തരാവകാശ നിയമം
సరుకుల,വാപാരച്ചരക്കുകള്
మెర్క్యురీ,മെർക്കുറി
మెరిస్టెమ్,കരുതലുള്ളത്
మెసోక్లిమేట్,മെസ്യൂക്ലിമേറ്റ്
మీసోడెర్మ్,മഷോഡെർം
మెసోఫిల్,മെസോഫിൽ
మెసోఫైట్,മെസോഫൈറ്റ്
మీసో-పోర్స్,മെസോ-സുഷിരങ്ങൾ
మెసోస్పియర్,മെസോസ്ഫിയർ
దూత,മെസഞ്ചർ ആർഎൻഎ (എം-ആർഎൻഎ)
జీవక్రియ,പരിണാമം
జీవక్రియలు,മെറ്റബോളിറ്റുകൾ
మెటల్ డ్యామ్,മെറ്റൽ ഡാം
మెటామార్ఫిక్ రాళ్ళు,മെറ്റ്മോർഫിക് പാറകൾ
మెటామార్ఫోసిస్,മാംസം
మెటాఫేస్,മെറ്റാഫേസ്
మెటాస్ట్రస్,മെറ്റസ്ട്രാസ്
మెటాక్సేనియా,മെറ്റക്സേനിയ
వాతావరణ శాస్త్రం,കാലാവസ്ഥാ
మెథెమోగ్లోబినేమియా,മെഥമോഗ്ലോബിനമിയ
పద్ధతి ప్రదర్శన,രീതി പ്രകടനം
మైకా,മൈക്ക
మైక్రో బేసిన్,മൈക്രോ തടം
మైక్రో జంతుజాలం,മൈക്രോ മേന
సూక్ష్మజీవి,സൂക്ഷ്മോവിനോടോ
సూక్ష్మజీవుల బయోమాస్ కార్బన్,സൂക്ഷ്മജീവ ബയോമാസ് കാർബൺ
సూక్ష్మజీవుల క్షీణత,സൂക്ഷ്മജീവികളമായ അപചയം
సూక్ష్మజీవుల పురుగుమందు,സൂക്ഷ്മപരിശോധനയുള്ള കീടനാശിനി
మైక్రోబయాలజీ,മൈക്രോബയോളജി
సూక్ష్మజీవి,മൈക്രോബയോട്ടിക്
మైక్రోక్లైమేట్,മൈക്രോക്ലൈമേഷൻ
సూక్ష్మ పర్యావరణం,മൈക്രോൻവിയോൺമെന്റ്
మైక్రోఫ్లోరా,മൈക്രോഫ്ലോറ
మైక్రోగామెటోజెనిసిస్,മൈക്രോകമെറ്റോജെനിസിസ്
మైక్రోర్రిగేషన్,മൈക്രോ സോറിഗേഷൻ
మైక్రోమెటొరాలజీ,മൈക്രോമീറ്ററോളജി
మైక్రోన్యూట్రియంట్,സൂക്ഷ്മ പോഷകൻ
మైక్రోప్లాట్,മൈക്രോപ്ലോട്ട്
మైక్రోపోర్,മൈക്രോപോറെ
మైక్రోపైల్,സൂക്ഷ്മപരിശോധന
మైక్రోస్కోపీ,സൂക്ഷ്മതൈ
మైక్రోస్పోరింగియం,മൈക്രോസ്പോർച്ചർഗ്യം
మైక్రోస్పోర్ సంస్కృతి,മൈക്രോ സോസ്പോർ കൾച്ചർ
మైక్రోస్పోర్ మదర్ సెల్,മൈക്രോസ്പോർഫ് മാതൃ സെൽ
మైక్రోస్పోర్,മൈക്രോ സോസ്പോർ
మైక్రోటోమ్,മൈക്രോടോം
మైక్రోటోపోగ్రఫీ,മൈക്രോടോപ്പോഗ്രാഫി
మిడ్-సీజన్ దిద్దుబాటు,മിഡ് സീസൺ തിരുത്തൽ
వలస,കുടിയേറ്റം
పాలు ధాన్యం దశ,പാൽ ധാന്യവേജ്
మిల్లెపెడ్,മില്ലിപീഡ്
మిల్లట్లు,മില്ലറ്റുകൾ
మిల్లింగ్ రికవరీ,വീണ്ടെടുക്കൽ മില്ലിംഗ് വീണ്ടെടുക്കൽ
మిల్లింగ్,മില്ലിംഗ്
ఖనిజ పోషణ,ധാതു പോഷകാഹാരം
ఖనిజ నేల,ധാതു മണ്ണ്
ఖనిజీకరణ,ധാതുവൽക്കരണം
ఖనిజాలు,ധാതുക്കൾ
కనిష్ట థర్మామీటర్,ഏറ്റവും കുറഞ്ഞ തെർമോമീറ്റർ
కనీస పండించడం,മിനിമം കൃഷി
చిన్న పంటలు,ചെറിയ വിളകൾ
మియోటిక్ ఇండెక్స్,മയക്കപരിപാലി സൂചിക
మిస్సెన్స్ మ్యుటేషన్,മിസ്സൻസ് മ്യൂട്ടേഷൻ
పొగమంచు నీటిపారుదల,മഞ്ഞുമൂടിയ ജലസേചനം
పొగమంచు,മൂടല്മഞ്ഞ്
మైటోకాండ్రియా,മിടോകോൺട്രിയ
మైటోసిస్,മൈറ്റോസിസ്
మిత్చెర్లిచ్ యొక్క చట్టం,മിത്സസർലിക്കിന്റെ നിയമം
మిశ్రమ పంట,മിശ്രിത വിളവെടുപ്പ്
మిశ్రమ వ్యవసాయం,സമ്മിശ്ര കൃഷി
మిశ్రమ ఎరువులు,സമ്മിശ്ര വളം
మిశ్రమ మేత,സമ്മിശ്ര മേച്ചിൽ
మిశ్రమ స్వార్డ్,മിക്സഡ് സ്വാർഡ്
మోడల్,മാതൃക
మోడలింగ్,മോഡലിടല്
సవరించిన వాతావరణ ప్యాకేజింగ్,പരിഷ്ക്കരിച്ച അന്തരീക്ഷ പാക്കേജിംഗ്
తేమ లభ్యత సూచిక,ഈർപ്പം ലഭ്യത സൂചിക
తేమ లోటు సూచిక,ഈർപ്പം കമ്മി സൂചിക
తేమ సమానమైనది,ഈർപ്പം തുല്യമാണ്
తేమ పాలన,ഈർപ്പം ഭരണം
తేమ విడుదల కర్వ్,ഈർപ്പം റിലീസ് കർവ്
తేమ నిలుపుదల,ഈർപ്പം നിലനിർത്തൽ
తేమ ఒత్తిడి,ഈർപ്പം സമ്മർദ്ദം
తేమ ఉద్రిక్తత,ഈർപ്പം പിരിമുറുക്കം
తేమ,ഈര്പ്പം
మోలార్ ద్రావణం,മോളാർ പരിഹാരം
మొలాసిస్,മോളസ്
మోల్ డ్రైనేజ్,മോളിലെ ഡ്രെയിനേജ്
అణు జీవశాస్త్రం,മോളിക്യുലർ ബയോളജി
పరమాణు పెంపకం,തന്മാത്രാ പ്രജനനം
మాలిక్యులర్ హైబ్రిడైజేషన్,മോളിക്യുലർ ഹൈബ്രിഡൈസേഷൻ
మొలస్సిసైడ్,Molluscuidide
ద్రవ్య అడ్వాంటేజ్ సూచిక (MAI),പണ നേതൃത്വ സൂചിക (MAI)
మోనోక్లోనల్ యాంటీబాడీ,മോണോക്ലോണൽ ആന്റിബോഡി
మోనోకోటిలెడాన్స్,മോണോകോട്ടിഡലുകൾ
మోటుకలు,മോണോക്രം (മോണോസുധർ)
మోనోసియస్,മോണോസിഷ്യസ്
మోనోజెనిసిస్,മോവോജെനിസിസ്
మోనోహైబ్రిడ్,മോനോഹൈബ്രിഡ്
మోనోజైగోటిక్,മോണോസോസിഗോട്ടിക്
రుతుపవనాలు,മൺസൂൺ
మోంట్మోరిల్లోనైట్,മോണ്ട്മോറിലോന്യൈറ്റ്
మూర్,ചതുപ്പുസ്ഥലം
మోర్,ചീറ
మోర్గాన్ యూనిట్,മോർഗൻ യൂണിറ്റ്
మోర్ఫోజెనిసిస్,മോർഫോജെനിസിസ്
పదనిర్మాణ అనుసరణ,മോർഫോളജിക്കൽ അഡാപ്റ്റേഷൻ
పదనిర్మాణ శాస్త్రం,മോർഫോളജി
తాకట్టు,ജാമ്യം
మోటిల్,ഒട്ടകത്തിൽ
మోట్లింగ్,മോട്ട്ലിംഗ്
అచ్చు,അച്ചുത
మౌల్టింగ్,മറയ്ക്കുക
మట్టిదిబ్బ సంస్కృతి,കുന്നു സംസ്കാരം
మట్టిదిబ్బ పొరలు,കുന്നിൻ കാളിംഗ്
మొవర్,മൊവർ
మొవింగ్,മൊവിംഗ്
శ్లేష్మం,കുമാരി
చెత్త నేల,മുക്ക് മണ്ണ്
మడ్డీ,ചെളി
మఫిల్,Muffle
రక్షక కవచం వ్యవసాయం,ചവറുകൾ കൃഷി
రక్షక కవచం పండించడం,ചവറുകൾ കൃഷി
రక్షక కవచం,ചവറുകൾ
మల్చింగ్,പൾഷിംഗ്
ముల్,മുൾ
బహుళ అంతస్తుల పంట,മൾട്ടി സ്റ്റൈ ക്രോപ്പിംഗ്
బహుళ సహసంబంధం,ഒന്നിലധികം പരസ്പരബന്ധം
బహుళ పంట,ഒന്നിലധികം ക്രോപ്പിംഗ്
బహుళ పంట సూచిక,ഒന്നിലധികം ക്രോപ്പിംഗ് സൂചിക
బహుళ క్రాస్,ഒന്നിലധികം ക്രോസ്
బహుళ ప్రతిఘటన,ഒന്നിലധികം പ്രതിരോധം
మల్టీవియారిట్,മൾട്ടിവരിറ്റൈറ്റ്
