Assamese,Odiya
প্ৰক্ষেপণ জ্যামিতি,ପ୍ରୋଜେକ୍ଟିଭ୍ ଜ୍ୟାମିତି |
বৰ্ণনাত্মক আৰ্হি,ବର୍ଣ୍ଣନାକାରୀ ମଡେଲ୍ |
বৰ্ণনাত্মক পৰিসংখ্যা,ବର୍ଣ୍ଣନାକାରୀ ପରିସଂଖ୍ୟାନ |
"ডিজাইন কৰা, ডিজাইন কৰা, ডিজাইন কৰা (ed.), ডিজাইন কৰা, ডিজাইন কৰা (n.)","ଡିଜାଇନ୍ କରିବାକୁ, ଡିଜାଇନ୍ କରିବାକୁ, ଡିଜାଇନ୍ କରିବାକୁ (ଏଡି।), ଡିଜାଇନ୍ କରିବାକୁ, ଡିଜାଇନ୍ କରିବାକୁ (n।)"
পৰীক্ষাৰ ডিজাইন,ପରୀକ୍ଷଣର ଡିଜାଇନ୍ |
ডেস্ক কেলকুলেটৰ,ଡେସ୍କ କାଲକୁଲେଟର
"চিনাক্তকৰণ, ধৰা পেলোৱা","ପରିଚୟ, ଚିହ୍ନଟ"
"নিৰ্ণায়ক, নিৰ্ণায়ক, নিৰ্ণায়ক","ନିର୍ଣ୍ଣୟକାରୀ, ନିର୍ଣ୍ଣୟକାରୀ, ନିର୍ଣ୍ଣୟକାରୀ;"
নিৰ্ধাৰিত ক্ৰম,ନିର୍ଣ୍ଣୟ କ୍ରମ |
নিৰ্ধাৰণ কৰিবলৈ,ନିର୍ଣ୍ଣୟ କରିବାକୁ
নিৰ্ধাৰিত আৰ্হি,ସ୍ଥିରିକୃତ ମଡେଲ୍ |
নিৰ্ধাৰিত সমস্যা,ସ୍ଥିରିକୃତ ସମସ୍ୟା |
বিচ্যুতি,ବ୍ୟତିକ୍ରମ
বিচ্যুতি সহগ,ବିଘ୍ନ କୋଏଫିସିଣ୍ଟେଣ୍ଟ |
বাইনাৰী ব্যৱস্থা,ବାଇନାରୀ ସିଷ୍ଟମ୍ |
"তিৰ্যক হাইপ&#39;টেনাছ,",ଡାଇଗୋନାଲ୍ ହାଇପୋଟେନ୍ୟୁଜ୍
মেট্ৰিক্স তিৰ্যকীকৰণ,ମ୍ୟାଟ୍ରିକ୍ସ ଡାଇଗୋନାଲାଇଜେସନ୍ |
"তিৰ্যক মেট্ৰিক্স, তিৰ্যক মেট্ৰিক্স","ଡାଇଗୋନାଲ୍ ମ୍ୟାଟ୍ରିକ୍ସ, ଡାଇଗୋନାଲ୍ ମ୍ୟାଟ୍ରିକ୍ସ |"
তিৰ্যক সমতা,ତ୍ରିକୋଣୀୟ ସମାନତା |
ডায়েগ্ৰাম,ଚିତ୍ର
অংকন পদ্ধতি,ଚିତ୍ରାଙ୍କନ ପଦ୍ଧତି |
চিত্ৰাঙ্কিত উপস্থাপন,ଆଲେଖୀକ ଉପସ୍ଥାପନା
ব্যাস,ବ୍ୟାସ
ব্যাস নিৰ্ধাৰণ কৰক,ବ୍ୟାସ ସେଟ୍ କରନ୍ତୁ |
ডায়েমেট্ৰিকভাৱে বিপৰীত,ହୀରା ବିପରୀତ |
"ক্ৰছফায়াৰ, পাশা নিক্ষেপ কৰা","କ୍ରସ୍ ଫାୟାର୍, ଫିସ୍ ପକାନ୍ତୁ |"
উভচৰ শ্ৰেণীবিভাজন,ଆମ୍ଫିବିଆସ୍ ବର୍ଗୀକରଣ |
"bifurcation, আধা","ବିଭାଜନ, ଅଧା |"
অভিধান,ଅଭିଧାନ
ডিফাৰেন্সিয়েল কেলকুলাছ,ଭିନ୍ନକ୍ଷମ ଗଣନା
অৱভেদ্য সমীকৰণ,ଭିନ୍ନକ୍ଷମ ସମୀକରଣ |
ডিফাৰেন্সিয়েল সূত্ৰ,ଭିନ୍ନକ୍ଷମ ସୂତ୍ର |
ডিফাৰেন্সিয়েল পদ্ধতি,ଭିନ୍ନକ୍ଷମ ପଦ୍ଧତି |
গোটৰ পাৰ্থক্য,ସେଟ୍ ର ପାର୍ଥକ୍ୟ |
ভিন্নতামূলক,ଭିନ୍ନକ୍ଷମ |
ডিফাৰেন্সিয়েল কাৰ্ভ,ଭିନ୍ନକ୍ଷମ ବକ୍ର
ডিফাৰেন্সিয়েল ফাংচন,ଭିନ୍ନକ୍ଷମ କାର୍ଯ୍ୟ
"ডিফাৰেন্সিয়েল, ডিফাৰেন্সিয়েল, ডিফাৰেন্সিয়েল, আন্তঃপৰীক্ষামূলক, আন্তঃসংস্থা, পাৰ্থক্য","ଭିନ୍ନକ୍ଷମ, ଭିନ୍ନକ୍ଷମ, ଭିନ୍ନକ୍ଷମ, ପାରସ୍ପରିକ, ଆନ୍ତରିକତା, ଭିନ୍ନକ୍ଷମ |"
ডিফাৰেন্সিয়েল মেথ,ଭିନ୍ନ ଭିନ୍ନ ଗଣିତ |
ডিফাৰেন্সিয়েল সহগ,ଭିନ୍ନକ୍ଷମ ଗୁଣବତ୍ତା |
অৱভেদ্য সমীকৰণ,ଭିନ୍ନକ୍ଷମ ସମୀକରଣ |
ডিফাৰেন্সিয়েল কলিচন,ଭିନ୍ନ ଭିନ୍ନ ଧକ୍କା |
ডিফাৰেন্সিয়েল সূত্ৰ,ଭିନ୍ନକ୍ଷମ ସୂତ୍ର |
ডিফাৰেন্সিয়েল ফাংচন,ଭିନ୍ନକ୍ଷମ କାର୍ଯ୍ୟ
ডিফাৰেন্সিয়েল জ্যামিতি,ଭିନ୍ନକ୍ଷମ ଜ୍ୟାମିତି |
উচ্চ ক্ৰমৰ ডিফাৰেন্সিয়েল,ଉଚ୍ଚ କ୍ରମ ଭିନ୍ନକ୍ଷମ |
ডিফাৰেন্সিয়েল ছেগমেণ্ট,ଭିନ୍ନକ୍ଷମ ବିଭାଗ
পাৰ্থক্য কৰা,ଭିନ୍ନ କର |
"পাৰ্থক্য, পাৰ্থক্য","ଭିନ୍ନତା, ଭିନ୍ନତା |"
ডিফাৰেন্সিয়েল সূত্ৰ,ଭିନ୍ନକ୍ଷମ ସୂତ୍ର |
ভেক্টৰৰ পাৰ্থক্য,ଭେକ୍ଟରର ଭିନ୍ନତା |
"প্ৰসাৰণ, প্ৰসাৰণ","ବିସ୍ତାର, ବିସ୍ତାର"
"সংখ্যা, ডায়েডেম, আঙুলি","ସଂଖ୍ୟା, ଡାଏଡମ୍, ଆଙ୍ଗୁଠି |"
ডিজিটেল কম্পিউটাৰ,ଡିଜିଟାଲ୍ କମ୍ପ୍ୟୁଟର |
অংকি দত্ত,ଅଙ୍କି ଦତ୍ତ |
"পৰিসৰ, প্ৰস্থ, মাত্ৰা, শক্তি","ପରିମାଣ, ମୋଟେଇ, ପରିମାପ, ଶକ୍ତି |"
মাত্ৰাগততা,ପରିମାପ
মাত্ৰাহীন,ପରିମାପହୀନ |
সমীকৰণৰ মাত্ৰা,ସମୀକରଣ ପରିମାଣ
ডাইঅ’ফেন্টাছৰ সমীকৰণ,ଡାୟୋଫାଣ୍ଟସ୍ ସମୀକରଣ |
পতনৰ কোণ,ପତନର କୋଣ
ডাইপোল স্থানাংক,ଡିପୋଲ୍ କୋର୍ଡିନେଟ୍ |
ডাইপোল,ଡିପୋଲ୍
বাইপিৰামিড,ବିପିରାମିଡ୍ |
dirac ডেল্টা ফাংচন,dirac delta function
সাধাৰণ স্পৰ্শক,ସାଧାରଣ ଟାଙ୍ଗେଣ୍ଟ୍ |
সোঁকোণ,ଡାହାଣ କୋଣ
প্ৰত্যক্ষ ৰেখা,ସିଧାସଳଖ ରେଖା |
স্থান ব্যুৎপত্তি,ସ୍ପେସ୍ ଡେରିଭେଟିଭ୍ |
"ডাইকোচিন, ডাইকো-কোচাইন","ଡିକୋସିନ୍, ଡିକୋ-କୋସାଇନ୍ |"
ৰ দিশটো সৰ্বোচ্চ,ସର୍ବାଧିକ ଦିଗ
প্ৰজেকচন দিশ,ପ୍ରୋଜେକସନ ଦିଗ
দিশ অনুপাত,ଦିଗ ଅନୁପାତ |
নিয়ন্ত্ৰণ বৃত্ত,ନିୟାମକ ସର୍କଲ୍ |
নিয়ন্ত্ৰক বৃত্ত,ନିୟାମକ ସର୍କଲ୍ |
এনুলোমা প্ৰডাক্ট,ଅନୁଲୋମା ଉତ୍ପାଦ |
"প্ৰত্যক্ষ প্ৰমাণ, প্ৰত্যক্ষ প্ৰমাণ","ପ୍ରତ୍ୟକ୍ଷ ପ୍ରମାଣ, ପ୍ରତ୍ୟକ୍ଷ ପ୍ରମାଣ |"
ক্ৰমিক অনুপাত,କ୍ରମିକ ଅନୁପାତ |
ভাগ্য,ଭାଗ୍ୟ
anuloma যোগফল,ଅନୁଲୋମା ରାଶି |
disjointed set,ଅସନ୍ତୁଷ୍ଟ ସେଟ୍ |
"discontinuity, বিচ্ছিন্নতা, বিচ্ছিন্নতা","ବିଚ୍ଛିନ୍ନତା, ବନ୍ଦ, ବିରତି |"
ডেৰাইভেটিভৰ বিচ্ছিন্নতা,ଡେରିଭେଟିଭ୍ ର ବିଚ୍ଛିନ୍ନତା |
প্ৰথম ধৰণৰ বিচ্ছিন্নতা,ପ୍ରଥମ ପ୍ରକାର ବିଚ୍ଛିନ୍ନତା |
দ্বিতীয় প্ৰকাৰৰ বিচ্ছিন্নতা,ଦ୍ୱିତୀୟ ପ୍ରକାର ବିଚ୍ଛିନ୍ନତା |
বিচ্ছিন্ন বিতৰণ,ନିରନ୍ତର ବଣ୍ଟନ |
বিচ্ছিন্ন কাৰ্য্য,ବିଚ୍ଛିନ୍ନ କାର୍ଯ୍ୟ
বিচ্ছিন্ন ভ্যাৰিয়েন্স,ବିଚ୍ଛିନ୍ନ ଭିନ୍ନତା |
কণা,କଣିକା
বিচ্ছিন্ন বিতৰণ,ନିରନ୍ତର ବଣ୍ଟନ |
বিচ্ছিন্ন সম্ভাৱনা বিতৰণ,ନିରନ୍ତର ସମ୍ଭାବ୍ୟ ବଣ୍ଟନ |
বিচ্ছিন্ন যাদৃচ্ছিক চলক,ବିଚ୍ଛିନ୍ନ ରାଣ୍ଡମ୍ ଭେରିଏବଲ୍ |
বিচ্ছিন্ন নমুনা স্থান,ବିଚ୍ଛିନ୍ନ ନମୁନା ସ୍ଥାନ |
বিচ্ছিন্ন সমষ্টি,ପୃଥକ ଏଗ୍ରିଗେଟ୍ |
বিচ্ছিন্ন জনসংখ্যা,ବିଚ୍ଛିନ୍ନ ଜନସଂଖ୍ୟା |
বিচ্ছিন্ন অৱস্থা,ବିଚ୍ଛିନ୍ନ ଅବସ୍ଥା |
বিচ্ছিন্ন ভ্যাৰিয়েন্স,ବିଚ୍ଛିନ୍ନ ଭିନ୍ନତା |
বিতৰণ কৰ,ବଣ୍ଟନ କର
বৈষম্যমূলক বিশ্লেষণ,ଭେଦଭାବ ବିଶ୍ଳେଷଣ |
disjointed,ଅସନ୍ତୁଷ୍ଟ
disjointed ইভেন্ট,ଅସନ୍ତୁଷ୍ଟ ଘଟଣା |
disjointed set,ଅସନ୍ତୁଷ୍ଟ ସେଟ୍ |
disjoint সন্নিৱিষ্ট কৰা,ଭର୍ତ୍ତି ସନ୍ନିବେଶ |
"disjunction, যুক্তিসংগত যোগফল","ବିଚ୍ଛିନ୍ନତା, ଯୁକ୍ତିଯୁକ୍ତ ରାଶି |"
"বিক্ষিপ্ততা, বিক্ষিপ্ততা","ବିଚ୍ଛେଦ, ବିଛାଇବା |"
বিক্ষিপ্ততা লেখচিত্ৰ,ବିଚ୍ଛେଦ ଚାର୍ଟ |
বিক্ষিপ্ততা সূচকাংক,ବିଚ୍ଛେଦ ସୂଚକାଙ୍କ |
বিক্ষিপ্ততা ডায়েগ্ৰাম,ବିଚ୍ଛେଦ ଚିତ୍ର |
বিক্ষিপ্ততা মেট্ৰিক্স,ବିଚ୍ଛେଦ ମାଟ୍ରିକ୍ସ |
স্থানচ্যুতি,ବିସ୍ଥାପନ
প্ৰদৰ্শন,ପ୍ରଦର୍ଶନ
কনছ&#39;ল,କୋନସୋଲ
"অসমান, অসমান","ଅସମାନ, ଅସମାନ"
ক্ষয়কাৰী বল,ବିଚ୍ଛିନ୍ନ ଶକ୍ତି
দূৰত্বৰ ফলন,ଦୂରତା କାର୍ଯ୍ୟ
দূৰত্ব মডুলাছ,ଦୂରତା ମଡ୍ୟୁଲସ୍
অবিতৰণমূলক,ଅଣ-ବଣ୍ଟନକାରୀ |
"বিতৰণ নিয়ম, বিতৰণ নিয়ম","ବଣ୍ଟନ ନିୟମ, ବଣ୍ଟନ ନିୟମ |"
"to dissipate, বিসৰ্জন কৰা","ବିସର୍ଜନ କରିବାକୁ, ବିସର୍ଜନ କରିବାକୁ |"
"বিচ্ছিন্নতা, বিচ্ছিন্নতা, বিচ্ছিন্নতা","ବିଭେଦ, ବିଭେଦ, ବିଭେଦ |"
বিচ্ছিন্নতা উপপাদ্য,ଭିନ୍ନତା ଥିଓରେମ୍ |
ডাইভাৰ্জেন্ট,ବିଭେଦ
বিচ্ছিন্ন পৰিসৰ,ଭିନ୍ନ ପରିସର |
বিভক্ত পাৰ্থক্য,ବିଭାଜନ ପାର୍ଥକ୍ୟ |
"বিভাজনযোগ্যতা, বিভাজনযোগ্যতা","ବିଭାଜନତା, ବିଭାଜନତା |"
"বিভাজ্য, বিভাজ্য","ବିଭାଜନ, ବିଭାଜନ"
"বিভাজন, বিভাজন, বিভাজন","ବିଭାଜନ, ବିଭାଜନ, ବିଭାଜନ |"
বিভাজন এলগৰিদম,ବିଭାଜନ ଆଲଗୋରିଦମ |
স্প্লিট ৰিং,ବିଭାଜିତ ରିଙ୍ଗ |
চতুৰ্ভুজ,ଚତୁର୍ଭୁଜ
decagon,ଡିକାଗନ୍ |
"ডমেইন, ডমেইন, প্ৰদেশ, ভূখণ্ড","ଡୋମେନ୍, ଡୋମେନ୍, ପ୍ରଦେଶ, ଅଞ୍ଚଳ |"
কাৰ্য্যৰ ডমেইন,କାର୍ଯ୍ୟର ଡୋମେନ୍ |
সংজ্ঞা-প্ৰদেশ,ସଂଜ୍ଞା-ପ୍ରଦେଶ |
অস্তিত্বৰ অৱস্থা,ଅସ୍ତିତ୍ୱର ଅବସ୍ଥା |
অভাৰৰাইডিং ডিভাইচ,ଓଭରବ୍ରିଡ୍ ଡିଭାଇସ୍ |
ডপলাৰ ইফেক্ট,ଡୋପଲର ପ୍ରଭାବ
"পইণ্ট প্ৰডাক্ট, স্কেলাৰ প্ৰডাক্ট","ବିନ୍ଦୁ ଉତ୍ପାଦ, ସ୍କାଲାର୍ ଉତ୍ପାଦ |"
বিন্দুযুক্ত বক্ৰ,ବିନ୍ଦୁ ବକ୍ର
ডুৱেল ডিফাৰেন্সিয়েল,ଡୁଆଲ୍ ଭିନ୍ନକ୍ଷମ |
ডাবল ঘাতীয় বিতৰণ,ଦୁଇଗୁଣ ବଣ୍ଟନ
ডাবল কইল,ଡବଲ୍ କୋଇଲ୍ |
বাইনাৰী অখণ্ড,ବାଇନାରୀ ଇଣ୍ଟିଗ୍ରାଲ୍ |
বাইনাৰী সংহতি,ବାଇନାରୀ ଏକୀକରଣ |
ডাবল লিমিট,ଦୁଇଥର ସୀମା |
ডাবল নমুনা সংগ্ৰহৰ ইভেন্ট,ଡବଲ୍ ନମୁନା ଇଭେଣ୍ଟ |
ডাবল ক্ৰম,ଡବଲ୍ କ୍ରମ |
ডাবল ছিৰিজ,ଡବଲ୍ ସିରିଜ୍ |
ডাবল-সংলগ্ন সংকেত,ଡବଲ୍-ସଂଲଗ୍ନ ନୋଟେସନ୍ |
ডাবল কম্পাইলেচন,ଦୁଇଥର ସଂକଳନ |
তললৈ ত্বৰণ,ତଳ ତ୍ୱରଣ
তললৈ স্থানান্তৰিত হোৱা,ନିମ୍ନ ବିସ୍ଥାପନ |
তললৈ গতি,ନିମ୍ନ ଗତି
তললৈ যোৱা বেগ,ତଳ ବେଗ
ট্ৰেকচন,ଟ୍ରାକ୍ସନ୍
ট্ৰেকচন বল,ଟ୍ରାକ୍ସନ୍ ଫୋର୍ସ |
"দ্বৈত দ্বৈততা,",ଦ୍ୱ ual ତ ଦ୍ୱ ual ତ୍ୟ
ডুৱেল বেচ,ଡୁଆଲ୍ ବେସ୍ |
দ্বৈত আভ্যন্তৰীণ উৎপাদন,ଦ୍ୱ ual ତ ଆଭ୍ୟନ୍ତରୀଣ ଉତ୍ପାଦ |
ডুৱেল ৰৈখিক প্ৰগ্ৰেমিং সমস্যা,ଡୁଆଲ୍ ଲାଇନ୍ ପ୍ରୋଗ୍ରାମିଂ ସମସ୍ୟା |
"ডাবল অপাৰেচন, ডুৱেল অপাৰেচন","ଡବଲ୍ ଅପରେସନ୍, ଡୁଆଲ୍ ଅପରେସନ୍ |"
দ্বৈত সমস্যা,ଦ୍ୱ ual ତ ସମସ୍ୟା |
ডুৱেল একক এলগৰিদম,ଡୁଆଲ୍ ସିଙ୍ଗଲ୍ ଆଲଗୋରିଦମ୍ |
দ্বৈত একক পদ্ধতি,ଡୁଆଲ୍ ସିଙ୍ଗଲ୍ ପଦ୍ଧତି |
দ্বৈত স্থান,ଡୁଆଲ୍ ସ୍ପେସ୍ |
ডুৱেল ভেৰিয়েবল,ଡୁଆଲ୍ ଭେରିଏବଲ୍ |
দ্বৈত ভেক্টৰ স্থান,ଡୁଆଲ୍ ଭେକ୍ଟର ସ୍ପେସ୍ |
নিৰৱ সূচকাংক,ନୀରବ ସୂଚକାଙ୍କ |
নিৰৱ ফুটাৰ,ନୀରବ ଫୁଟର୍ |
নীৰৱ চুক্তি,ନୀରବ ଚୁକ୍ତି |
নিৰৱ চলক,ନୀରବ ଭେରିଏବଲ୍ |
ডুপ্লিকেচন,ନକଲ
গতিশীল,ଗତିଶୀଳ |
গতিশীল ব্যৱস্থা,ଗତିଶୀଳ ସିଷ୍ଟମ୍ |
গতিশীল চাহিদা কাৰ্য্য,ଗତିଶୀଳ ଚାହିଦା କାର୍ଯ୍ୟ |
গতিশীল আৰ্হি,ଗତିଶୀଳ ମଡେଲ୍ |
ডাইনামিক প্ৰগ্ৰেমিং,ଗତିଶୀଳ ପ୍ରୋଗ୍ରାମିଂ |
ডাইনামিক প্ৰগ্ৰেমিং পদ্ধতি,ଗତିଶୀଳ ପ୍ରୋଗ୍ରାମିଂ ପଦ୍ଧତି |
ডাইনামিক প্ৰগ্ৰেমিং কৌশল,ଗତିଶୀଳ ପ୍ରୋଗ୍ରାମିଂ କ ques ଶଳ |
"গতিশীলতা, গতিশীলতা","ଗତିଶୀଳତା, ଗତିଶୀଳତା |"
কণা গতিবিদ্যা,କଣିକା ଗତିଶୀଳତା |
কঠিন শৰীৰৰ গতিশীলতা,କଠିନ ଶରୀର ଗତିଶୀଳତା |
"পৃথিবী, পৃথিবী, পৃথিবী, পৃথিবী, পৃথিবী, পৃথিবী সংস্পর্শ (ver.)","ପୃଥିବୀ, ପୃଥିବୀ, ପୃଥିବୀ, ପୃଥିବୀ, ପୃଥିବୀ, ପୃଥିବୀ, ପୃଥିବୀ ସମ୍ପର୍କ (ver।)"
ভূমিকম্পৰ তীব্ৰতা,ଭୂକମ୍ପ ତୀବ୍ରତା |
কেন্দ্ৰীয়তা,ବିଚିତ୍ରତା
ধাৰণা,ଅନୁମାନ
অৰ্থনৈতিক পূৰ্বাভাস,ଅର୍ଥନ ric ତିକ ପୂର୍ବାନୁମାନ |
অৰ্থনীতিবিদ,ଅର୍ଥନୀତିଜ୍ଞ
অৰ্থনীতি,ଅର୍ଥନୀତି
অৰ্থনীতি,ଅର୍ଥନୀତି
"কোৰ, প্ৰান্ত, ছিদ্ৰ","ମୂଳ, ଧାର, ଲୁହ"
সমষ্টিগত কোৰৰ সন্মুখীন হোৱা,ସମୁଦାୟ କୋର ସମ୍ମୁଖୀନ |
দক্ষতা সূচকাংক,ଦକ୍ଷତା ସୂଚକାଙ୍କ
বৈশিষ্ট্যপূৰ্ণ উপাদান,ଚରିତ୍ରଗତ ଉପାଦାନ |
