English,Bengali
Auditorium,"অডিটোরিয়াম, অডিটোরিয়াম"
Auditorium acoustics,অডিটোরিয়াম ধ্বনিবিদ্যা
Auditorium noise=hall noise,অডিটোরিয়ামের আওয়াজ
Auditory bulla,শুনতে সাহায্য
Auditory perspective,শ্রবণযোগ্যতার দৃষ্টিকোণ
Auditory training (for deaf),শ্রবণ প্রশিক্ষণ (বধির জন্য)
Aufbauprinzip,নির্মাণ নিয়ম
Auger bit,auger-বর্মী
Auger coefficient,oz সহগ
Auger effect,oz প্রভাব
Auger electron,oz ইলেকট্রন
Auger process,oz প্রক্রিয়া
Auger shower,বর্ষণ
Augmentation,পদোন্নতি
Augmentation correction,সমৃদ্ধকরণ সংশোধন
Augmentation distance=extrapolation distance,এক্সট্রাপোলেশন দূরত্ব
Augmentation of surface,পৃষ্ঠা প্রচার
Augmented thrust ratio,বর্ধিত থ্রাস্ট অনুপাত
Augmented velocity,বর্ধিত বেগ
Augmenting factor,প্রচার ফ্যাক্টর
Augmentor,বর্ধক
Aural masking,শ্রবণ কভার
Aural null,শব্দ শূন্য
Aural null direction finder,শব্দ শূন্য নির্ধারক
Aural radio range=talking beacon,"অ্যাকোস্টিক বীকন, রেডিও সাউন্ড রেঞ্জ"
Aural reception,শ্রবণ অভ্যর্থনা
Aural signal,"অডিও সংকেত, শব্দ সংকেত"
Aural transmiter,শব্দ প্রেরিত
Aurala harmonic,karnaja sannadi
Aurora,মেরু শিখা
Aurora australis,দক্ষিণ মেরু শিখা
Aurora borealis,উত্তর মেরু আলো
Auroral activity,মেরু শিখা সক্রিয়করণ
Auroral excitation,মেরু শিখা উত্তেজনা
Auroral interaction,মেরু শিখা মিথস্ক্রিয়া
Auroral line,মেরু আলো লাইন
Auroral reflection,মেরু প্রতিফলন
Auroral spectrum,"পোলার লাইট স্পেকট্রাম, অরোরি স্পেকট্রাম"
Auroral storm (=ionospheric storm),মেরু শিখা ঝড় (আয়নোস্ফিয়ারিক ঝড়)
Auroral zone,মেরু আলো অঞ্চল
Auscultation,শ্রবণ
Auslos chung (extinction),বিলুপ্তি
Austausch coefficient=interchange coefficient=exchange coefficient,বিনিময় সহগ
Austaush principle,বিনিময় নিয়ম
Authorised carrier frequency,অনুমোদিত ক্যারিয়ার ফ্রিকোয়েন্সি
Autio-amplifier,অডিও ফ্রিকোয়েন্সি পরিবর্ধক
Autio-equillibruim,শ্রবণ ভারসাম্য
Auto radar plot-chart comparison unit,মানচিত্র তুলনাকারী
Auto registere,স্বয়ংক্রিয় নিবন্ধন
Auto spectrometer,স্বয়ংক্রিয় সমান্তরাল স্পেকট্রোমিটার
Auto-heterodyne,selfheterodyne
Auto-lonization,স্বয়ংক্রিয় আয়নকরণ
Autoalarm,স্বয়ংক্রিয় সতর্কতা
Autocapacitive coupling,ক্যাপাসিট্যান্স কাপলিং
Autocode,"swakoot, swakoot"
Autocolimating telescope,স্ব-সমান্তরাল টেলিস্কোপ
Autocolimation,স্বয়ংক্রিয় সমান্তরাল
Autocollimator,স্বয়ংক্রিয় সমান্তরালকারী
Autocorrelogram,স্বয়ংক্রিয় সম্পর্ক চিত্র
Autodin,অটোডিন
Autodyne circuit,অটোডাইন সার্কিট
Autoencode,"অটো কোডিং, অটো কোডিং"
Autofluoroscope,অটোফ্লোরোসেন্স
Autofollow,স্বয়ংক্রিয় ট্র্যাকিং
Autogyro,অটোগাইরো
Autoignition,স্ব ইগনিশন
Autoignition propellant,স্ব-চালিত চালনাকারী
Autoignition temperature,স্ব-ইগনিশন হিটিং
Autoinductive couplilng,অটোইনডাক্টিভ কাপলিং
Automatic,"স্বয়ংক্রিয়, স্বয়ংক্রিয়, স্বয়ংক্রিয়"
Automatic aiming,স্বয়ংক্রিয় সংশোধন
Automatic approach and landing,স্বয়ংক্রিয় পদ্ধতি এবং অবতরণ
Automatic back bias,স্ব ইনপুট ফিরে পক্ষপাত
Automatic beam steering,স্বয়ংক্রিয় মরীচি অভিযোজন
Automatic bias,স্বয়ংক্রিয় পক্ষপাত
Automatic bias compensation,স্বয়ংক্রিয় পক্ষপাত ক্ষতিপূরণ
Automatic compensator,স্বয়ংক্রিয় ত্রুটি সংশোধন
Automatic computation,স্ব-গণনা
Automatic computer,স্বয়ংক্রিয় কম্পিউটার
Automatic degausser,স্বয়ংক্রিয় demagnetizer
Automatic diffractometer,স্বয়ংক্রিয় ট্যাকোমিটার
Automatic dirrection finder,স্বয়ংক্রিয় গাইড
Automatic elevation measurement,স্বয়ংক্রিয় আপগ্রেড পরিমাপ
Automatic exchange,স্বয়ংক্রিয় টেলিফোন কেন্দ্র
Automatic flling device,স্বয়ংক্রিয় ভর্তি ডিভাইস
Automatic following,স্বয়ংক্রিয় ট্র্যাকিং
Automatic grate,"স্বয়ংক্রিয় গ্রেট, স্বয়ংক্রিয় জাল"
Automatic information retrieval,স্বয়ংক্রিয় বিজ্ঞপ্তি অপসারণ
Automatic limiter,স্বয়ংক্রিয় লিমিটার
Automatic loading,স্বয়ংক্রিয় উদ্ধৃতি
Automatic phoneme classification,স্ব ফোনমে শ্রেণীবিভাগ
Automatic picture transmission,স্বয়ংক্রিয় ফটো ট্রান্সমিশন
Automatic plotting instrument,স্বয়ংক্রিয় চক্রান্তকারী
Automatic programming,স্বয়ংক্রিয় প্রোগ্রামিং
Automatic range measurement,স্বয়ংক্রিয় দূরত্ব পরিমাপ
Automatic record changer,স্বয়ংক্রিয় রেকর্ড রূপান্তরকারী
Automatic recorder,স্বয়ংক্রিয় আর্কাইভার
Automatic recording,স্বয়ংক্রিয় রেকর্ডিং
Automatic recording polarimeter,স্ব রেকর্ডিং পোলারিমিটার
Automatic rerun programme,স্বয়ংক্রিয় রিসেট প্রোগ্রাম
Automatic reset,স্বয়ংক্রিয় রিসেট
Automatic routine,স্বয়ংক্রিয় রুটিন
Automatic scaler,স্বয়ংক্রিয় বাষ্পীভবনকারী
Automatic search jammer,স্বয়ংক্রিয় প্রোব সংযোগকারী
Automatic shutter,স্বয়ংক্রিয় ভালভ
Automatic speech recogniser,স্বয়ংক্রিয় বক্তৃতা
Automatic synchronisation,স্বয়ংক্রিয় সিঙ্ক্রোনাইজেশন
Automatic telephone,স্বয়ংক্রিয় টেলিফোন
Automatic temperature control,স্বয়ংক্রিয় তাপমাত্রা নিয়ন্ত্রণ
Automatic tone compensation,স্বয়ংক্রিয় ক্ষতিপূরণকারী
Automatic tracing,অটো ফলো আপ
Automatic voltage regular,স্বয়ংক্রিয় ভোল্টেজ নিয়ন্ত্রক
Automatic volume compresser,স্বয়ংক্রিয় লাউডনেস কম্প্রেসার
Automatic volume expander,স্বয়ংক্রিয় লাউডনেস এক্সপান্ডার
Automation,"অটোমেশন, অটোমেশন"
Autoradiograph,"autoradiograph, autoradiograph"
Autoradiograph exposure,অটোরেডিওগ্রাফ এক্সপোজার
Autoradiograph mechanism,অটোরেডিওগ্রাফ প্রক্রিয়া
