Assamese,Bengali
ভল্টেজ লিমিটাৰক পিছলৈ ভাঁজ কৰক,ভাঁজ ফিরে ভোল্টেজ লিমিটার
বগা ৰেখাৰ মান,সাদা লাইনের মান
কাৰেণ্ট লিমিটাৰক পিছলৈ ভাঁজ কৰক,ভাঁজ ব্যাক বর্তমান লিমিটার
ভাঁজ কৰা স্থাপত্য,ভাঁজ করা স্থাপত্য
ভাঁজ কৰা ডাইপোল,ভাঁজ ডাইপোল
ভাঁজ কৰা ডাইপোল,ভাঁজ ডাইপোল
ভাঁজ কৰা উপাদান,ভাঁজ করা উপাদান
ট্ৰেইলিং,অনুগামী
ফন্ট প্ৰদৰ্শন,ফন্ট প্রদর্শন
খাদ্যৰ প্ৰিন্ট,খাদ্য মুদ্রণ
নিষিদ্ধ বেণ্ড,নিষিদ্ধ ব্যান্ড
নিষিদ্ধ শক্তিৰ ব্যৱধান,নিষিদ্ধ শক্তি ফাঁক
বাৰ্ড জ&#39;ন,বাধা অঞ্চল
বল,বল
প্ৰপালচিভ কনভাৰ্টাৰ,প্রপালসিভ কনভার্টার
বিদেশী বস্তু,বিদেশী বস্তু
ফৰ্ম ফ্যাক্টৰ,ফর্ম ফ্যাক্টর
পৃষ্ঠা পূৰণ কৰা,পৃষ্ঠা পূরণ
আনুষ্ঠানিক যুক্তি,আনুষ্ঠানিক যুক্তি
ফৰ্মেট নম্বৰ,বিন্যাস নম্বর
fortran,ফরট্রান
আকস্মিক বিকৃতি,আকস্মিক বিকৃতি
ফৰৱাৰ্ড বায়াছ,এগিয়ে পক্ষপাত
ফৰৱাৰ্ড বায়াছ,এগিয়ে পক্ষপাত
ফৰৱাৰ্ড বায়াছ জইণ্ট,এগিয়ে পক্ষপাত যুগ্ম
ফৰৱাৰ্ড ব্লক কৰা অৱস্থা,ফরোয়ার্ড ব্লকিং অবস্থা
ফৰৱাৰ্ড ব্ৰেক ভল্টেজ,ফরোয়ার্ড ব্রেক ভোল্টেজ
ফৰৱাৰ্ড ভুল সংশোধন,সম্মুখ ভুল সংশোধন
ফ্ৰন্ট লুপ গেইন,সামনে লুপ লাভ
ফ্ৰন্ট ৰোড গেইন,সামনের রাস্তা লাভ
আগলৈ মেৰুত্ব,অগ্রবর্তী পোলারিটি
আগলৈ পৰিবাহীতা,সামনের পরিবাহিতা
ফৰৱাৰ্ড ট্ৰেনজিট সময়,ফরওয়ার্ড ট্রানজিট সময়
ফষ্টাৰ চিলি বিবেককাৰ,ফাস্টার সিলি বিবেক্কর
চতুৰ্ভুজ এনকোডিং,চারগুণ এনকোডিং
চতুৰ্ভুজ,quadrupole
ডিজিটেল ট্ৰেন্সমিছন,চতুর্ভুজ ডিজিটাল ট্রান্সমিশন
চতুৰ্ভুজ নেটৱৰ্ক,চতুর্ভুজ নেটওয়ার্ক
চতুৰ্থাংশ নেটৱৰ্ক,চতুর্মুখী নেটওয়ার্ক
কোৱাড টিউব কেমেৰা,কোয়াড টিউব ক্যামেরা
ফুৰিয়েৰ সহগ,ফুরিয়ার সহগ
ফুৰিয়েৰ সংহতি,ফুরিয়ার ইন্টিগ্রেশন
ফুৰিয়েৰ বিপৰীত,ফুরিয়ার বিপরীত
fourier শৃংখলা,ফুরিয়ার সিরিজ
সংক্ৰমণ,সংক্রমণ
ফুৰিয়েৰ ত্ৰিকোণমিতিক শৃংখলা,ফুরিয়ার ত্রিকোণমিতিক সিরিজ
ফুৰিয়েৰ উপপাদ্য,ফুরিয়ার উপপাদ্য
চতুৰ্ভুজ ডিভাইচ,চারগুণ ডিভাইস
quaternary ডাইঅ&#39;ড,চতুর্মুখী ডায়োড
মোবাইল পইণ্ট প্ৰচেছৰ,মোবাইল পয়েন্ট প্রসেসর
ফ্লটিং পইণ্ট ইউনিট,ভাসমান পয়েন্ট ইউনিট
ফাইল সলনি কৰা,ফাইল প্রতিস্থাপন
ভগ্নাংশ ভুল,ভগ্নাংশ ত্রুটি
ডিফাৰেন্সিয়েল ট্ৰেন্সমিছন,ডিফারেনশিয়াল ট্রান্সমিশন
ফ্ৰেম,ফ্রেম
ফ্ৰেম বাফাৰ চিপ,ফ্রেম বাফার চিপ
ফ্ৰেম কেপচাৰ,ফ্রেম ক্যাপচার
ফ্ৰেম পাছৱৰ্ড,ফ্রেম পাসওয়ার্ড
ফ্ৰেম ফৰ্মেট,ফ্রেম বিন্যাস
ফ্ৰেম ফ্ৰিকুৱেন্সি,ফ্রেম ফ্রিকোয়েন্সি
ফ্ৰেম লেণ্ড,ফ্রেম জমি
ফ্ৰেম সমকালীন বিন্দু,ফ্রেম সিঙ্ক্রোনাস পয়েন্ট
ফ্ৰেম সমন্বয়,ফ্রেম সিঙ্ক্রোনাইজেশন
ফ্ৰেম সমকালীন সংকেত,ফ্রেম সিঙ্ক্রোনাস সংকেত
ফ্ৰেংক কোড,ফ্র্যাঙ্ক কোড
মুক্ত ইলেক্ট্ৰন,বিনামূল্যে ইলেকট্রন
free Zone,মুক্ত এলাকা
মুক্ত গতিশীল দোলক,বিনামূল্যে চলমান অসিলেটর
মুক্ত ব্যৱধান ইম্পিডেন্স,মুক্ত ব্যবধান প্রতিবন্ধকতা
মুক্ত ব্যৱধান,মুক্ত ব্যবধান
মুক্ত গতিশীল মাল্টিভাইব্ৰেটৰ,বিনামূল্যে চলমান multivibrator
কম্পনাংক,ফ্রিকোয়েন্সি
কম্পনাংক,ফ্রিকোয়েন্সি
কম্পনাংক,ফ্রিকোয়েন্সি
কম্পনাংক,ফ্রিকোয়েন্সি
কম্পাঙ্ক সংযুক্ত চেনেল,ফ্রিকোয়েন্সি সংযুক্ত চ্যানেল
কম্পাঙ্ক নিযুক্তি,ফ্রিকোয়েন্সি অ্যাসাইনমেন্ট
ফ্ৰিকুৱেন্সি বেণ্ড,ফ্রিকোয়েন্সি ব্যান্ড
ফ্ৰিকুৱেন্সি কনভাৰ্টাৰ,ফ্রিকোয়েন্সি রূপান্তরকারী
কম্পাঙ্ক ক্ষতিপূৰণ,ফ্রিকোয়েন্সি ক্ষতিপূরণ
কম্পাঙ্ক ক্ষতিপূৰণ,ফ্রিকোয়েন্সি ক্ষতিপূরণ
কম্পাঙ্ক নিয়ন্ত্ৰিত দোলক,ফ্রিকোয়েন্সি নিয়ন্ত্রিত অসিলেটর
কম্পাঙ্ক ৰূপান্তৰ,ফ্রিকোয়েন্সি রূপান্তর
ফ্ৰিকুৱেন্সি মডুলেচন,কম্পাংক একক
ফ্ৰিকুৱেন্সি ডিটেক্টৰ,ফ্রিকোয়েন্সি ডিটেক্টর
কম্পাঙ্ক বিচ্যুতি,ফ্রিকোয়েন্সি বিচ্যুতি
কম্পাঙ্ক বিচ্যুতি,ফ্রিকোয়েন্সি বিচ্যুতি
কম্পাঙ্ক পাৰ্থক্য,ফ্রিকোয়েন্সি পার্থক্য
কম্পাঙ্ক বৈষম্যক,ফ্রিকোয়েন্সি বৈষম্যকারী
কম্পাঙ্ক বিকৃতি,ফ্রিকোয়েন্সি বিকৃতি
কম্পাঙ্ক তাৰতম্য,ফ্রিকোয়েন্সি বৈচিত্র্য
কম্পাঙ্ক বিভাজক,ফ্রিকোয়েন্সি বিভাজক
মাল্টিপ্লেক্সাৰ ফ্ৰিকুৱেন্সি ডিভিজন,মাল্টিপ্লেক্সার ফ্রিকোয়েন্সি বিভাগ
কম্পাঙ্ক ডাবলাৰ,ফ্রিকোয়েন্সি দ্বিগুণ
কম্পাঙ্ক চুইচিং,ফ্রিকোয়েন্সি স্যুইচিং
কম্পাঙ্ক উৎপাদন,ফ্রিকোয়েন্সি প্রজন্ম
কম্পাঙ্ক নিৰ্ভৰশীল এন্টেনা,ফ্রিকোয়েন্সি নির্ভর অ্যান্টেনা
কম্পাঙ্ক আন্তঃপৃষ্ঠ,ফ্রিকোয়েন্সি ইন্টারফেস
কম্পাঙ্ক হস্তক্ষেপ,ফ্রিকোয়েন্সি হস্তক্ষেপ
কম্পাঙ্ক বিপৰীত,ফ্রিকোয়েন্সি বিপরীত
ফ্ৰিকুৱেন্সি মডুলেচন,কম্পাংক একক
ফ্ৰিকুৱেন্সি মডুলেচন সূচকাংক,ফ্রিকোয়েন্সি মডুলেশন সূচক
ফ্ৰিকুৱেন্সি মডুলেটৰ,ফ্রিকোয়েন্সি মডুলেটর
কম্পাঙ্ক সংকীৰ্ণ বেণ্ড,ফ্রিকোয়েন্সি সংকীর্ণ ব্যান্ড
কম্পাঙ্ক শব্দ,ফ্রিকোয়েন্সি শব্দ
কম্পাঙ্ক পৰিসৰ,কম্পাংক সীমা
ফ্ৰিকুৱেন্সি ৰিয়েক্টেন্স মডুলেটৰ,ফ্রিকোয়েন্সি বিক্রিয়া মডুলেটর
ফ্ৰিকুৱেন্সি ৰেফাৰেন্স,ফ্রিকোয়েন্সি রেফারেন্স
কম্পাঙ্ক প্ৰতিক্ৰিয়া,ফ্রিকোয়েন্সি প্রতিক্রিয়া
কম্পাঙ্ক গ্ৰেডিং,ফ্রিকোয়েন্সি গ্রেডিং
