Hindi,English
संबद्ध संदर्भ,Connected reference
संबद्ध भंडारण,Connected storage
संबंध फलन,Connect function
संबंधन व्यवस्था,Connecting arrangement
संबंधन व्यवस्था सेवा,Connecting arrangement service
संबंधन,Connection
संयोजक,Connective
संबंधक,Connector
संबंधन काल,Connect time
क्रमागत,Consecutive
क्रमागत संक्रिया,Consecutive operation
क्रमागत अनुक्रम अभिकलित्र,Consecutive sequence computer
फलान्वेषण,Consequence finding consistency check
कन्सोल,Console
कन्सोल शब्द संसाधन उपकरण,Console word-processing equipment
समेकन,Consolidation
समेकित्र,Consolidator
अचर क्षेत्र,Constant area
अचर अनुदेश,Constant instruction
अचर लम्बाई क्षेत्र,Constant length field
अचर अनुपात कूट,Constant ratio code
अचर भंडारण,Constant storage
अचर शब्द,Constant word
व्यवरूद्ध समुच्चय,Constrained set
व्यवरोध,Constraint
समाहित पाठ्यांश,Contained text
"अन्तर्वस्तु, अंश",Content
साहचर्य भंडारण,Content addressed storage (= associative storage)
अंतर्वस्तु विश्लेषण,Content analysis
प्रयोग प्रतिस्पर्धा,Contention
प्रयोग प्रतिस्पर्धा तंत्र,Contention system
अंतर्वस्तु सूची,Contents list
संदर्भ,Context
संदर्भ संपादन,Context editing
