Assamese,Tamil
সাধাৰণ স্পৰ্শক,பொதுவான தொடுகோடு
সোঁকোণ,வலது கோணம்
প্ৰত্যক্ষ ৰেখা,நேரடியான இணைப்பு
স্থান ব্যুৎপত্তি,விண்வெளி வழித்தோன்றல்
"ডাইকোচিন, ডাইকো-কোচাইন","டிகோசின், டிகோ-கொசைன்"
ৰ দিশটো সৰ্বোচ্চ,அதிகபட்ச திசை
প্ৰজেকচন দিশ,திட்ட திசை
দিশ অনুপাত,திசை விகிதம்
নিয়ন্ত্ৰণ বৃত্ত,ஒழுங்குமுறை வட்டம்
নিয়ন্ত্ৰক বৃত্ত,ஒழுங்குமுறை வட்டம்
এনুলোমা প্ৰডাক্ট,அனுலோமா தயாரிப்பு
"প্ৰত্যক্ষ প্ৰমাণ, প্ৰত্যক্ষ প্ৰমাণ","நேரடி ஆதாரம், நேரடி ஆதாரம்"
ক্ৰমিক অনুপাত,வரிசை விகிதம்
ভাগ্য,விதி
anuloma যোগফল,அனுலோம தொகை
disjointed set,பிரிக்கப்பட்ட தொகுப்பு
"discontinuity, বিচ্ছিন্নতা, বিচ্ছিন্নতা","இடைநிறுத்தம், இடைநிறுத்தம், முறிவு"
ডেৰাইভেটিভৰ বিচ্ছিন্নতা,வழித்தோன்றலின் தொடர்ச்சியின்மை
প্ৰথম ধৰণৰ বিচ্ছিন্নতা,முதல் வகை இடைநிறுத்தம்
দ্বিতীয় প্ৰকাৰৰ বিচ্ছিন্নতা,இரண்டாவது வகை இடைநிறுத்தம்
বিচ্ছিন্ন বিতৰণ,இடைவிடாத விநியோகம்
বিচ্ছিন্ন কাৰ্য্য,இடைவிடாத செயல்பாடு
বিচ্ছিন্ন ভ্যাৰিয়েন্স,இடைவிடாத மாறுபாடு
কণা,துகள்கள்
বিচ্ছিন্ন বিতৰণ,இடைவிடாத விநியோகம்
বিচ্ছিন্ন সম্ভাৱনা বিতৰণ,இடைவிடாத நிகழ்தகவு விநியோகம்
বিচ্ছিন্ন যাদৃচ্ছিক চলক,இடைவிடாத சீரற்ற மாறி
বিচ্ছিন্ন নমুনা স্থান,இடைவிடாத மாதிரி இடம்
বিচ্ছিন্ন সমষ্টি,தனித்த மொத்த
বিচ্ছিন্ন জনসংখ্যা,தனித்துவமான மக்கள் தொகை
বিচ্ছিন্ন অৱস্থা,தனித்துவமான நிலை
বিচ্ছিন্ন ভ্যাৰিয়েন্স,இடைவிடாத மாறுபாடு
বিতৰণ কৰ,விநியோக வரி
বৈষম্যমূলক বিশ্লেষণ,பாரபட்சமான பகுப்பாய்வு
disjointed,பிரிந்த
disjointed ইভেন্ট,முரண்பட்ட நிகழ்வு
disjointed set,பிரிக்கப்பட்ட தொகுப்பு
disjoint সন্নিৱিষ্ট কৰা,இணையான செருகல்
"disjunction, যুক্তিসংগত যোগফল","விலகல், பகுத்தறிவுத் தொகை"
"বিক্ষিপ্ততা, বিক্ষিপ্ততা","சிதறல், சிதறல்"
বিক্ষিপ্ততা লেখচিত্ৰ,சிதறல் விளக்கப்படம்
বিক্ষিপ্ততা সূচকাংক,சிதறல் குறியீடு
বিক্ষিপ্ততা ডায়েগ্ৰাম,சிதறல் வரைபடம்
বিক্ষিপ্ততা মেট্ৰিক্স,சிதறல் அணி
স্থানচ্যুতি,இடப்பெயர்ச்சி
প্ৰদৰ্শন,கண்காட்சி
কনছ&#39;ল,பணியகம்
"অসমান, অসমান","சீரற்ற, சீரற்ற"
ক্ষয়কাৰী বল,சிதறடிக்கும் சக்தி
দূৰত্বৰ ফলন,தூர செயல்பாடு
দূৰত্ব মডুলাছ,தூர மாடுலஸ்
অবিতৰণমূলক,விநியோகிக்காதது
"বিতৰণ নিয়ম, বিতৰণ নিয়ম","விநியோக விதி, விநியோக விதி"
"to dissipate, বিসৰ্জন কৰা","கலைக்க, கலைக்க"
"বিচ্ছিন্নতা, বিচ্ছিন্নতা, বিচ্ছিন্নতা","வேற்றுமை, வேற்றுமை, வேற்றுமை"
বিচ্ছিন্নতা উপপাদ্য,வேறுபாடு தேற்றம்
ডাইভাৰ্জেন্ট,மாறுபட்ட
বিচ্ছিন্ন পৰিসৰ,மாறுபட்ட வரம்பு
বিভক্ত পাৰ্থক্য,பிளவு வேறுபாடு
"বিভাজনযোগ্যতা, বিভাজনযোগ্যতা","வகுத்தல், வகுத்தல்"
"বিভাজ্য, বিভাজ্য","வகுபடக்கூடிய, வகுபடக்கூடிய"
"বিভাজন, বিভাজন, বিভাজন","பிரிவு, பிரிவு, பிரிவு"
বিভাজন এলগৰিদম,பிரிவு அல்காரிதம்
স্প্লিট ৰিং,பிளவு வளையம்
চতুৰ্ভুজ,நாற்கர
decagon,தசாகோணம்
"ডমেইন, ডমেইন, প্ৰদেশ, ভূখণ্ড","டொமைன், டொமைன், மாகாணம், பிரதேசம்"
কাৰ্য্যৰ ডমেইন,செயல்பாட்டின் களம்
সংজ্ঞা-প্ৰদেশ,வரையறை-மாகாணம்
অস্তিত্বৰ অৱস্থা,இருப்பு நிலை
অভাৰৰাইডিং ডিভাইচ,மேலெழுந்து சாதனம்
ডপলাৰ ইফেক্ট,டாப்ளர் விளைவு
"পইণ্ট প্ৰডাক্ট, স্কেলাৰ প্ৰডাক্ট","புள்ளி தயாரிப்பு, அளவிடல் தயாரிப்பு"
বিন্দুযুক্ত বক্ৰ,புள்ளியிடப்பட்ட வளைவு
ডুৱেল ডিফাৰেন্সিয়েল,இரட்டை வேறுபாடு
ডাবল ঘাতীয় বিতৰণ,இரட்டை அதிவேக விநியோகம்
ডাবল কইল,இரட்டை சுருள்
বাইনাৰী অখণ্ড,பைனரி ஒருங்கிணைப்பு
বাইনাৰী সংহতি,பைனரி ஒருங்கிணைப்பு
ডাবল লিমিট,இரட்டை வரம்பு
ডাবল নমুনা সংগ্ৰহৰ ইভেন্ট,இரட்டை மாதிரி நிகழ்வு
ডাবল ক্ৰম,இரட்டை வரிசை
