Gujarati,English
"અસામાન્ય, અસાધારણ",extraordinary
"ગ્રહોનું આકાશ, ગ્રહોનું આકાશ",extraplanetary space
પ્રવાહ,extrapolated
એક્સ્ટ્રાપોલેટેડ,Extrapolate
એક્સ્ટ્રાપોલેશન,Extrapolation
બિન-પાર્થિવ,Extraterrestrial
બહારની દુનિયાની બાબત,extraterrestrial matter
બાહ્ય,extrinsic
"બાહ્ય વાહકતા, બાહ્ય વાહકતા",extrinsic conductivity
અભેદ્ય સેમિકન્ડક્ટર,extrinsic semiconductor
"આંખ, આંખ",eye
અભિનેત્રી લેન્સ,eye lens
આઈપીસ,eye-piece
"ચહેરો, બાજુ, પાછળ, આગળ, ચહેરો, ચહેરો",Face
પાટિયું કેન્દ્રિત,face centered
"પરિબળ, પરિબળ, પરિબળ, પરિબળ, પરિબળ, અવરોધ",Factor
વેગ પરિબળ,factor of momentum
સલામતી પરિબળ,factor of safety
પ્રવેગ,fade in
ખામી,fade out
એટેન્યુએશન,fading
ફેરનહીટ તાપમાન,Fahrenheit scale
નિષ્ફળતા,failure
ભ્રમણા,Fallacy
"પતનનો સમયગાળો, પાનખરનો સમયગાળો",fall time
"વર્ચ્યુઅલ, ખોટા, કોડ",FALSE
ફરાડ (એકમ),Farad
ફેરાડે (એકમ),faraday
ફેરાડેની અસર,Faraday effect
દૂર,far
દૂર ઇન્ફ્રારેડ,far infrared
"ઝડપી, ઝડપી, ઝડપી, ઝડપી",Fast
થાક ક્રેક,fatigue crack
વહાણ ધરી,fast axis
ઝડપી ગતિશીલ ઇલેક્ટ્રોન,fast electron
ઝડપી વિભાજન,fast fission
ઝડપી ન્યુટ્રોન,fast neutron
ઝડપી ન્યુટ્રોન રિએક્ટર,fast reactor
ઘાતક વોલ્યુમ,fatal dose
થાક,Fatigue
લૅક્રિમલ ક્લીવેજ,fatigue crack
અપંગ પોટ,fatigue failure
"દોષ, દોષ",Fault
ખોટું,Faulty
"-કેન્દ્ર, પાત્ર-કેન્દ્ર",F-centre
નબળા ઓસિલેશન,feeble oscillation
"રિચાર્જ, પુનઃરોકાણ",feed back
"ફીડર, ફીડર, સપ્લાયર, ફીડર",Feeder
ફેમટો,Femto
ફર્મનું પ્રમેય,Fermat's theorem
ફર્મી,fermi
ફર્મી-ડિરાક-સ્ટેટિસ્ટિક્સ,Fermi-Dirac statistics
ફર્મિઓન,Fermion
ફેરોઇલેક્ટ્રિક,Ferrielectric
"નાના ફેરોમેગ્નેટિઝમ, ફેરોમેગ્નેટિઝમ",Ferrimagnetism
ફારો,Ferro
ફેરોઇલેક્ટ્રિક,ferroelectric
"ફેરોઈલેક્ટ્રીસીટી, ફેરોઈલેક્ટ્રીસીટી",Ferroelecctricity
"ફેરોઇલેક્ટ્રિક સામગ્રી, ફેરોઇલેક્ટ્રિક સામગ્રી",Ferroelectrics
લોહચુંબકીય,ferro-magnetic
ફેરોમેગ્નેટિઝમ,Ferromagnetics
ફાઇબર ઓપ્ટિક્સ,fiber-optics
ફિક પ્રસરણ નિયમ,Fick's diffusion law
માનવામાં આવે છે,Ficticious
"ક્ષેત્ર, ક્ષેત્ર, ક્ષેત્ર",Field
કાર્યક્ષમતા સૂચકાંક,figure of merit
"સૂત્ર, ફિલામેન્ટ, ફિલામેન્ટ, શેવાળ ફિલામેન્ટ",Filament
"રેતી, સંગ્રહ",Filing
પૂરક બેન્ડ,filled band
ફિલર,Filling
ગુણાંક,factor
"ફિલ્મ, સ્તર",Film
"ફિલ્ટર, ફિલ્ટર, ફિલ્ટર (n.), ફિલ્ટર, ફિલ્ટર (ver.)",Filter
ફિલ્ટર કરેલ રેડિયેશન,filtered radiation
"ગાળણ, ગાળણ, ગાળણ",Filtration
"અંતિમ, અંતિમ",Final
"દંડ, દંડ, દંડ, દંડ, દંડ",Fine
"મર્યાદિત, બિન-શૂન્ય, સમાપ્ત",finite
અંતિમ ગ્રેડ,finite series
આગ ચેતવણી,fire alarm
અગ્નિશામક,fire extinguisher
"આગ લગાડવી, બાળવું, બાળવું",Firing
પ્રથમ ગ્રેડ,first order
મૂળભૂત નિયમો,first principle
"વિખંડન, વિખંડન",Fissile
ભંગાણ,Fissility
ફ્રેગમેન્ટેશન,Fission
ભંગાણ,Fissionable
ફિશન બોમ્બ,fission bomb
સ્થિરાંકોનું ગોઠવણ,fitting of constants
"સ્થિતિ, સંયોજન, સ્થિરીકરણ",Fix
"સ્થિરીકરણ, સ્થિરીકરણ, સ્થિરીકરણ",Fixation
"સંયુક્ત, સંયુક્ત, નિશ્ચિત, નિશ્ચિત, સ્થિર, બિન-અસ્થિર, બંધાયેલ",Fixed
"સ્થિરીકરણ, સ્થિતિ ફિક્સેશન",Fixing
જ્યોત,Flame
જ્વલનશીલતા,Flammability
"ફ્લેશ, ફ્લેશ",Flash
સવારમાં,flash of lighting
સ્પાર્ક,flash point
ફ્લોરોસેન્સ સ્પેક્ટ્રમ,flash spectrum
ફ્લેશ ટ્યુબ,flash tube
"સપાટ, સપાટ સપાટ (વિ.) સાદો, સપાટ (સં.)",Flat
"સપાટતા, તટસ્થતા",Flatness
નરમ સ્વર,flat note
"-સ્તર, -બેડ",F-layer
"લવચીક, લવચીક",Flexible
ફ્લેક્સોમીટર,Fleximeter
ફફડાટ,Flicker
"ફ્લાઇટ, ઉડ્ડયન",Flight
ચકમક કાચ,flint glass
ફ્લોટેશન,Floatation
ફ્લોટ,Floating
"પૂર, પુર, ઓગ",Flood
મંજૂર ન્યૂનતમ વોલ્ટેજ,floor voltage
"પ્રવાહ, પ્રવાહ",Flow
"ઉચ્ચારણ, ઉચ્ચારણ",Fluctuating
"વધઘટ કરતું, વધઘટ કરતું, વધઘટ કરતું",Fluctuation
પ્રવાહી,Fluid
પ્રવાહિતા,Fluidity
ફ્લોરોસ,Fluoresce
ફ્લોરોસન્ટ,fluorescent
ફ્લોરોસેન્સ ટ્યુબ,fluorescent tube
"પ્રવાહ, પ્રવાહ, પ્રવાહ",flux
"ઉડ્ડયન, ઉડ્ડયન",Flying
મોટર વ્હીલ,flywheel
"ફોકલ, ફોકસ, કોન્ફોકલ",Focal
"ફોકસ ડિસ્ટન્સ, ફોકસ ડિસ્ટન્સ",focal length
"નાભિ, મૂળનું કેન્દ્ર, ધ્યાન",Focus
"ધુમ્મસ, ધુમ્મસ (adj.), to fog up (ver.), to fog up",Fog
"વરખ, વરખ",Foil
"દિવાલ, વાડ",Fold
ગણો સ્તર,folded layer
"પગ, પગ, પગ",Foot
ફૂટ-પાઉન્ડ,foot-pound
ફૂટ-પાઉન્ડર,foot poundal
પ્રતિબંધિત,Forbidden
"બળ, બળ",Force
સંચાલિત,Forced
"ટ્વીઝર, ફોર્સેપ્સ, ફોર્સેપ્સ",Forceps
આગાહી,forecast
આગાહી,Forecasting
"સ્વરૂપ, આકાર, એકરૂપતા",Form
"કાયદેસરતા, ઔપચારિકતા, કાયદેસરતા",Formalism
ફોર્મેટ,formant
ફોર્મ ફેક્ટર,form factor
"શક્ય (ઉદભવવું), ઢોંગ કરવો",Forming
ફોર્મ્યુલા,Formula
"ફોર્મેટિંગ, થ્રેડીંગ, ફોર્મેટ",formulation
ફોર્ટિનનું બેરોમીટર,Fortin's barometer
ફોરવર્ડ પૂર્વગ્રહ,forward bias
વાહકતા,forward conductance
ચતુર્બીમ,four dimensional
ચાર-સ્ટ્રોક એન્જિન,four stroke engine
ચતુર્ભુજ વેક્ટર,four vector
સ્ફટિકીકૃત,fractional crystallization
આંશિક ભાર,fractional load
આંશિક મોડ્યુલેશન,fractional modulation
"ટુકડો, ટુકડો",fragment
સંપૂર્ણ ચિત્ર ફ્રેમ ફ્રેમ,Frame
"સૂચના સિસ્ટમ, સૂચના ફ્રેમ",frame of reference
મફત,Free
શુદ્ધ વાતાવરણ મુક્ત વાતાવરણ,free atmosphere
"મુક્ત ઓસિલેશન, ફ્રી ઓસિલેશન, કુદરતી ઓસિલેશન",free oscillation
"થીજી જવું, થીજી જવું, થીજી જવું",Freeze
ઠંડું બિંદુ,freezing point
ફ્રેન્કેલ ડિસઓર્ડર,Frenkel disorder
"આવર્તન, આવર્તન",Frequency
fresnel-biprism,Fresnel biprism
ઘર્ષણ,Friction
ઘર્ષક,Frictional
ઘર્ષણયુક્ત વીજળી,frictional electricity
ઘર્ષણ બળ,frictional forces
ઘર્ષણ ખેંચો,friction drag
ઘર્ષણ રહિત,Frictionless
"પટ્ટી, ફ્રિન્જ, પટલ",fringe
સીમાંત અસર,fringe effect
ફ્રિજ મોડેલ,fringe pattern
ઝોન વિસ્તરણ,Fringing
બળતણ,Fuel
"આધાર, આધાર",fulcrum
"કાર્ય, કાર્ય, સમૂહ, કાર્ય",Function
"કાર્ય, કાર્ય, કાર્ય",functional
"મૂળ, મૂળ",fundamental
ફનલ અસર,funnel effect
"મર્જ કરવું, મર્જ કરવું, મર્જ કરવું",Fuse
ફ્યુઝ વાયર,fuse wire
દ્રાવ્ય,Fusible
"ફ્યુઝન, ફ્યુઝન",Fusion
ફ્યુઝન બોમ્બ,fusion bomb
ફ્યુઝન ઊર્જા,fusion energy
-મૂલ્ય,F-value (of a lens)
"નફો, નફો",gain
"ગેલેક્ટીક, ગેલેક્ટીક, ગેલેક્ટીક",Galactic
"ગેલેક્સી, ગેલેક્સી, ગેલેક્સી",Galaxy
મંદાકિની,galaxy of stars
ગેલન,gallon
ગેલ્વેનિક કોષ,galvanic cell
ઝીંક પ્લેટિંગ,Galvanise
ગેલ્વેનાઈઝ્ડ વાયર,galvanized wire
"ગેલ્વેનોમીટર, ગેલ્વેનોમીટર",galvanometer
"કોન્ટ્રાસ્ટ ઇન્ડેક્સ, ગામા",Gamma
દફનાવવામાં આવેલ કેપેસિટર,gang condenser
"ગેપ, ગેપ, ગેપ",Gap
"કચરો, કચરો",Garbage
ગાસ્કેટ,Gasket
ગેસોન,Gassing
"ગેટ ઇલેક્ટ્રોડ, વાલ્વ, દરવાજા, કમ્બશન પરિસર, દરવાજા",Gate
બારણું સર્કિટ,gate circuit
"ગેજ, ગેજ, ગેજ",Gauge
ગેજ વિસ્તાર,gauge-field
ગૌસ-આંખ,Gauss eye-piece
