Assamese,Gujarati
প্ৰতি ছেকেণ্ডত চক্ৰ,ચક્ર પ્રતિ સેકન્ડ
"চক্ৰীয়, চক্ৰীয়","ચક્રીય, ચક્રીય"
ঘূৰ্ণন,સ્પિન
চক্ৰীয় পেণ্ডুলাম,ચક્રીય લોલક
চাইক্লট্ৰন,સાયક્લોટ્રોન
চাইক্লট্ৰন কম্পাঙ্ক,સાયક્લોટ્રોન આવર્તન
"চিলিণ্ডাৰ, চিলিণ্ডাৰ","સિલિન્ડર, સિલિન્ડર"
"নলাকাৰ,চিলিণ্ডাৰৰ আকৃতি,চিলিণ্ডাৰ,চিলিণ্ডাৰ","નળાકાર, સિલિન્ડર આકાર, સિલિન્ડર, સિલિન્ડર"
চিলিণ্ডাৰ হাৰমনিক,સિલિન્ડર હાર્મોનિક
তিতি যোৱা,ભીનું
ডেম্প কৰা সৰল হাৰমনিক দোলন,ભીના સરળ હાર્મોનિક ઓસિલેશન
ডেম্পাৰ,ડેમ્પર
ডেনিয়েল কোষ,ડેનિયલ સેલ
অন্ধকাৰ,અંધારું
"সম্পদ সম্পদ, সম্পদ সম্পদ, বিশ্বাস সম্পদ","દાન કરેલ સંસાધનો, ગૌણ સંસાધનો, ટ્રસ્ટ સંસાધનો"
"পচন উৎপাদক, গাখীৰ উৎপাদিত, পিতৃ-মাতৃ, বংশধৰ","વિઘટન ઉત્પાદક, દૂધ ઉત્પન્ન કરનાર, પિતૃ, સંતાન"
ডেভিছন হটাৰ পৰীক্ষা,ડેવિસન ગરમ પ્રયોગ
ডি.চি.(নিৰ্দেশনা),D.C. (નિર્દેશક)
নিষ্ক্ৰিয় অংশ,નિષ્ક્રિય ભાગ
নিস্তব্ধ দাগ,શાંત સ્થળ
de bragli তৰংগদৈৰ্ঘ্য,ડી બ્રાગ્લી તરંગલંબાઇ
ডেবাই বৈশিষ্ট্যপূৰ্ণ তাপমাত্ৰা,Debye લાક્ષણિકતા તાપમાન
"দেবায় দৈৰ্ঘ্য, দেবায় দূৰত্ব","ડેબાય લંબાઈ, ડેબાય અંતર"
debt-recess,દેવું-વિરામ
পচি যোৱা,સડો
ক্ষয় সূচকাংক,સડો સૂચકાંક
পাতলকাৰী,પાતળું
retard,મંદી
বিৰতি সময়,વિરામ સમય
ডেচিবেল,ડેસિબલ
ডেচিবেলোমিটাৰ,ડેસિબેલોમીટર
"দশমিক, দশমিক","દશાંશ, દશાંશ"
শ্ৰেণীবিভাজন,વર્ગીકરણ
"উত্তাল, বিপ্লৱ, উদ্যোগ, অৱক্ষয়","ઉથલપાથલ, ક્રાંતિ, ઉપક્રમ, પતન"
সমমিতি বৃত্ত,આઇસોમેટ્રિક વર્તુળ
ডিকোডাৰ,ડીકોડર
"পচন, দ্ৰৱীভূত","વિઘટન, વિસર્જન"
ডিকম্প্ৰেছন,વિસંકોચન
বিশুদ্ধকৰণ,વિશુદ્ધીકરણ
অলংকাৰ,સુશોભન
সংযোজন,જોડાણ
ডিমিনিচিং ফাংচন,ઘટતું કાર્ય
বতৰৰ পৰিৱৰ্তন,હવામાન
উলংঘা,ઉલ્લંઘન
উপমহলা,સબફ્લોર
গভীৰ স্থান,ઊંડી જગ્યા
ব্যুৎপত্তি,વ્યુત્પત્તિ
"দোষ, ভুল, ক্ষতি, অভাৱ","ખામી, ભૂલ, નુકસાન, ઉણપ"
ভুল কৰা,ખોટું
ৰোগ প্ৰতিৰোধ ক্ষমতা,રોગપ્રતિકારક શક્તિ
লিমিটাৰ দুৱাৰ,મર્યાદાનો દરવાજો
"সংজ্ঞা, স্পষ্টতা","વ્યાખ્યા, સ્પષ્ટતા"
বিচ্যুত কৰক,વિચલિત કરવું
ডিফ্লেক্টৰ,ડિફ્લેક્ટર
"বিক্ষেপণ, বিক্ষেপণ","વિચલન, વિચલન"
বিক্ষিপ্ত ফোকাচ,વિચલિત ધ્યાન
ডিফ্লেকচন-ডাবলেট মিৰ&#39;ৰ,ડિફ્લેક્શન-ડબલ મિરર
বিক্ষেপণ অঞ্চল,ડિફ્લેક્શન ઝોન
মাধ্যাকৰ্ষণ-প্ৰভাৱিত বিক্ষেপণ,ગુરુત્વાકર્ષણ પ્રભાવિત વિચલન
বিক্ষেপণ প্লেট,સંક્ષિપ્ત પ્લેટો
ধ্যান কেন্দ্ৰিত,ફોકસ
বিকৃতি,વિકૃતિ
"বিকৃতি, বিকৃতি","વિકૃતિ, વિકૃતિ"
ভিগাছন,વિગાસન
"debauchery, অশ্লীলতা","વ્યભિચાર, બદનામી"
"অশুচি কৰা (ver.), অৱক্ষয় কৰা (n.), অৱক্ষয় কৰা (v.)","અપવિત્ર થવું (વર.), અધોગતિ (n.), અધોગતિ (v.)"
পেলনীয়া গেছ,કચરો ગેસ
"aberration, aphasia, বঞ্চনা, বঞ্চনা","વિચલન, અફસીયા, વંચિતતા, વંચિતતા"
সন্তুষ্টিদায়ক,સંતોષકારક
"ডিগ্ৰী, ডিগ্ৰী, পৰিমাণ, ডিগ্ৰী, ডিগ্ৰী, পৰিমাণ, লৱ","ડિગ્રી, ડિગ્રી, તીવ્રતા, ડિગ્રી, ડિગ્રી, જથ્થો, અંશ"
ঘনত্ব-আয়তন,એકાગ્રતા-વોલ્યુમ
বিচ্ছিন্নতা পৰিমাণ,વિયોજન જથ્થો
স্বাধীনতাৰ মাত্ৰা। স্বাধীনতাৰ মাত্ৰা,સ્વતંત્રતાની ડિગ્રી. સ્વતંત્રતાની ડિગ્રી
আয়নীয়কৰণৰ পৰিমাণ,આયનીકરણની માત્રા
মেৰুকৰণৰ পৰিমাণ,ધ્રુવીકરણની તીવ્રતા
নিখুঁততাৰ পৰিমাণ,ચોકસાઇ જથ્થો
ডিহুমিডিফিকেশন,ડિહ્યુમિડિફિકેશન
বিআয়নীয়কৰণ,ડીયોનાઇઝેશન
পলম কৰা,વિલંબ
বিলম্বিত,વિલંબિત
স্থানীয়কৰণ,સ્થાનિકીકરણ
ডেল্টা ফাংচন,ડેલ્ટા કાર્ય
বিচুম্বকীয়কৰণ,ડિમેગ્નેટાઇઝેશન
বিচুম্বকীয় বক্ৰ,ડિમેગ્નેટાઇઝ્ડ વળાંક
ডিমেগনেটাইজাৰ,ડિમેગ્નેટાઇઝર
ডিমডুলেচন,ડિમોડ્યુલેશન
ঘন ভিৰ,ગાઢ ભીડ
ঘনত্ব গেজ,ઘનતા માપક
"ঘনত্ব, ঘনত্ব","ઘનતા, ઘનતા"
মূল্য হ্ৰাসৰ স্তৰ,અવમૂલ્યન સ્તર
ডিপ্লিচন জ&#39;ন,અવક્ષય ઝોન
বিমেৰুকৰণ,વિધ્રુવીકરણ
ডিমেৰুকৃত,વિધ્રુવીકરણ
ডিপোলাৰাইজাৰ,ડિપોલરાઇઝર
"ক্ষেত্ৰৰ গভীৰতা, ক্ষেত্ৰৰ তীব্ৰতা","ક્ષેત્રની ઊંડાઈ, ક્ષેત્રની તીવ્રતા"
"ব্যুৎপন্ন মেৰুগ্ৰাম, ব্যুৎপন্ন মেৰুগ্ৰাম","વ્યુત્પન્ન પોલેરોગ્રામ, વ્યુત્પન્ન પોલેરોગ્રામ"
ব্যুৎপত্তি কৰা হৈছে,તારવેલી
"অৱতৰণ কৰা, অৱতৰণ কৰা","ઉતરતા, ઉતરતા"
"বংশ, বংশ","વંશ, વંશ"
"বৰ্ণনা, নিৰ্মাণ, আঁকিব","વર્ણન કરો, બનાવો, દોરો"
হৰ,છેદ
"ডিজাইন কৰা, ডিজাইন কৰা (n.) ডিজাইন কৰা, ডিজাইন কৰা (n.)","ડિઝાઇન કરવી, ડિઝાઇન કરવી (n.) ડિઝાઇન કરવી, ડિઝાઇન કરવી (n.)"
ধ্বংস,વિનાશ
ধ্বংসাত্মক হস্তক্ষেপ,વિનાશક હસ્તક્ષેપ
"ধ্বংসাত্মক, ধ্বংসাত্মক","વિનાશક, વિનાશક"
"চিনাক্তকৰণ, ধৰা পেলোৱা","ઓળખ, શોધ"
সংগ্ৰাহক,કલેક્ટર
ডিটাৰ্মিনিজম,નિશ્ચયવાદ
নিৰ্ণায়ক,નિર્ધારક
সংকল্প,નિશ્ચય
নিৰ্ধাৰণ কৰিবলৈ,નક્કી કરવા માટે
নিৰূপিত,નિર્ધારિત
ডিউটেৰন,ડ્યુટેરોન
"প্ৰকাশ, বিকাশ, বিকাশ","વ્યક્ત, વિકાસ, વિકાસ"
"ডেভেলপাৰ, ডেভেলপাৰ","વિકાસકર્તા, વિકાસકર્તા"
"উন্নয়ন, উন্নয়ন","વિકાસ, વિકાસ"
বিচ্যুতি,વિચલન
শিশিৰ,ઝાકળ
শিশিৰ বিন্দু,ઝાકળ બિંદુ
দক্ষিণ মেৰুকৰণকাৰী,દક્ષિણ ધ્રુવીકરણ
ডায়েগনষ্টিক পৰীক্ষা,ડાયગ્નોસ્ટિક ટેસ્ટ
তিৰ্যক,કર્ણ
ডায়েগ্ৰাম,રેખાકૃતિ
ডায়েগ্ৰাম,રેખાકૃતિ
ডায়েল কৰক,ડાયલ
ডাইমেগনেটিক,ડાયમેગ્નેટિક
"ডাইমেগনেট&#39;লজী, ডাইমেগনেটিক পদাৰ্থ","ડાયમેગ્નેટોલોજી, ડાયમેગ્નેટિક સામગ્રી"
ডাইমেগনেটিজম,ડાયમેગ્નેટિઝમ
ব্যাস,વ્યાસ
ডায়েমেট্ৰিকভাৱে বিপৰীত,ડાયમેટ્રિકલી વિરુદ્ધ
"হীৰা, হীৰা","હીરા, હીરા"
ডায়েফ্ৰাম ডায়েফ্ৰাম,"ડાયાફ્રેમ, ડાયાફ્રેમ"
তাপ বিনিময়,હીટ એક્સચેન્જ
তাপ বিনিময়,હીટ એક્સચેન્જ
"ডাইটনিক স্বৰাগ্ৰাম, ডাইটনিক স্বৰাগ্ৰাম","ડાયટોનિક સ્વરગ્રામ, ડાયટોનિક સ્વરગ્રામ"
"bifurcation, অৰ্ধ-কলা","વિભાજન, અર્ધ-કલા"
ডাইক্ৰ&#39;মেট কোষ,ડાઈક્રોમેટ કોષ
"দ্বৈততা, দৃশ্যমান দ্বৈততা, স্তৰৰ দ্বৈততা","દ્વિભાષા, દ્રશ્ય દ્વંદ્વ, સ્તર દ્વિભાષા"
ডিক্টাফোন,ડિક્ટાફોન
ডাইলেক্ট্ৰিক,ડાઇલેક્ટ્રિક
ডাইলেক্ট্ৰিকছ,ડાઇલેક્ટ્રિક્સ
