Malayalam,Punjabi
ഡിജിറ്റൽ മോഡുലേഷൻ,ਡਿਜੀਟਲ ਮੈਨੂਲੇਸ਼ਨ
ഡിജിറ്റൽ മൾട്ടിഫ്ക്സ്,ਡਿਜੀਟਲ ਮਲਟੀਪਲੈਕਸ
ഡിജിറ്റൽ നെറ്റ്വർക്ക്,ਡਿਜੀਟਲ ਨੈਟਵਰਕ
ഡിജിറ്റൽ .ട്ട്പുട്ട്,ਡਿਜੀਟਲ ਆਉਟਪੁੱਟ
ഡിജിറ്റൽ പ്ലേബാക്ക്,ਡਿਜੀਟਲ ਪਲੇਅਬੈਕ
ഡിജിറ്റൽ റേഡിയോ മൊണ്ടാലിലേക്ക് (ഡിആർഎം),ਡਿਜੀਟਲ ਰੇਡੀਓ ਮੰਡਲਲ (ਡਰੱਮ)
ഡിജിറ്റൽ റെക്കോർഡിംഗ്,ਡਿਜੀਟਲ ਰਿਕਾਰਡਿੰਗ
ഡിജിറ്റൽ വിപ്ലവം,ਡਿਜੀਟਲ ਇਨਕਲਾਬ
ഡിജിറ്റൽ സിഗ്നൽ,ਡਿਜੀਟਲ ਸਿਗਨਲ
ഡിജിറ്റൽ സിഗ്നൽ പ്രോസസ്സിംഗ് (DSP),ਡਿਜੀਟਲ ਸਿਗਨਲ ਪ੍ਰੋਸੈਸਿੰਗ (ਡੀਐਸਪੀ)
ഡിജിറ്റൽ ഒപ്പ്,ਡਿਜੀਟਲ ਦਸਤਖਤ
ഡിജിറ്റൽ സാങ്കേതികവിദ്യ,ਡਿਜੀਟਲ ਟੈਕਨੋਲੋਜੀ
അനലോഗ് കൺവെർട്ടറിലേക്കുള്ള ഡിജിറ്റൽ,ਐਨਾਲਾਗ ਪਰਿਵਰਤਕ ਲਈ ਡਿਜੀਟਲ
ഡിജിറ്റൽ വീഡിയോ,ਡਿਜੀਟਲ ਵੀਡੀਓ
ഡിജിറ്റൽ വോൾട്ട്മീറ്റർ,ਡਿਜੀਟਲ ਵੋਲਟਮੀਟਰ
ഡിജിറ്റലൈസേഷൻ,ਡਿਜੀਟਲਾਈਜ਼ੇਸ਼ਨ
ഡിജിറ്റൈസേഷൻ,ਡਿਜੀਟਾਈਜ਼ੇਸ਼ਨ
ഡിജിറ്റൈസ് ചെയ്ത വീഡിയോ,ਡਿਜੀਟਾਈਜ਼ਡ ਵੀਡੀਓ
ഡിജിറ്റൈസർ,ਡਿਡੀਕਿਜ਼ਰ
മങ്ങിന്,ਮੱਧਮ
പരിമാണം,ਮਾਪ
മയക്കുമരുന്ന്,ਮੱਧਮ
ഡയോഡ്,Dieode
മുക്കുക,ਡੁਬੋ
ഡി മെൽക്സർ,ਡੀਪਲੈਕਸਰ
ഡിപ്ലോൾ ആന്റിന,ਡਿਪੋਲ ਐਂਟੀਨਾ
നേരിട്ടുള്ള പ്രക്ഷേപണം,ਸਿੱਧਾ ਪ੍ਰਸਾਰਣ
നേരിട്ടുള്ള കറന്റ് (ഡി സി),ਸਿੱਧੇ ਮੌਜੂਦਾ (ਡੀ ਸੀ)
നേരിട്ടുള്ള പിക്ക് അപ്പ്,ਸਿੱਧੀ ਪਿਕ ਅਪ
നേരിട്ടുള്ള വായന ഉപകരണം,ਸਿੱਧਾ ਪੜ੍ਹਨ ਦਾ ਸਾਧਨ
നേരിട്ടുള്ള റെക്കോർഡിംഗ്,ਸਿੱਧੀ ਰਿਕਾਰਡਿੰਗ
ദിശാസൂചന ആന്റിന,ਦਿਸ਼ਾਵੀ ਐਂਟੀਨਾ
ദിശാസൂചന കപ്ലർ,ਦਿਸ਼ਾ ਨਿਰਦੇਸ਼ਕ
ദിശാസൂചന മൈക്രോഫോൺ,ਦਿਸ਼ਾਵੀ ਮਾਈਕ੍ਰੋਫੋਨ
നിര്ദേശം,ਡਾਇਰੈਕਟਿਟੀ
മേല്വിലാസപ്പട്ടിക,ਡਾਇਰੈਕਟਰੀ
പ്രവർത്തനരഹിതമാക്കുക,ਅਯੋਗ
ഡിസ്ക് ആന്റിന,ਡਿਸਕ ਐਂਟੀਨਾ
ഡിസ്ക് അടിസ്ഥാനമാക്കിയുള്ള സംഭരണം,ਅਸਾਤ ਸਟੋਰੇਜ
അപവാദം,ਵੱਖਰਾ
ചകം,ਡਿਸਕ
ഡിസ്ക് ഡ്രൈവ്,ਡਿਸਕ ਡਰਾਈਵ
ഡിസ്ക് ക്വാട്ട,ਡਿਸਕ ਕੋਟਾ
അകെച്ചെറ്റ്,ਡਿਸਕੀਟ
സ്ഥാനഭാവം,ਉਜਾੜਾ
പതിക്കല്,ਫੈਲਾਅ
സ്ഥാനമാറ്റാം,ਉਜਾੜਾ
പദര്ശനം,ਡਿਸਪਲੇਅ
ഡിസ്പ്ലേ യൂണിറ്റ് (കൺസോൾ),ਡਿਸਪਲੇਅ ਯੂਨਿਟ (ਕਨਸੋਲ)
ഭിന്നിപ്പ്,ਵਿਗਾੜ
വൈരാഗ്യം,ਅਸੰਗਤ
വാറ്റിയെടുത്ത വെള്ളം,ਸ਼ੁਧ ਪਾਣੀ
വളച്ചൊടിക്കൽ,ਭਟਕਣਾ
വിതരണ,ਵੰਡ
വിതരണം ആംപ്ലിഫയർ,ਡਿਸਟਰੀਬਿ .ਸ਼ਨ ਐਂਪਲੀਫਾਇਰ
ഡിവിഷൻ,ਵੰਡ
ഭിചതീരം,ਵਿਭਾਜਨ
രേഖ,ਦਸਤਾਵੇਜ਼
ഡോൾബി ഡിജിറ്റൽ,ਡੌਲਬੀ ਡਿਜੀਟਲ
ഡൊമെയ്ൻ,ਡੋਮੇਨ
ഡൊമെയ്ൻ കണ്ട്രോളർ,ਡੋਮੇਨ ਕੰਟਰੋਲਰ
ഡോപ്ലർ ഇഫക്റ്റ്,ਡੋਪਲਰ ਪ੍ਰਭਾਵ
ഡബിൾ പോൾ (ഡിയോൾ),ਡਬਲ ਪੋਲ (ਡਿਪੋਲ)
ഇരട്ട പോൾ സിംഗിൾ ത്രോ സ്വിച്ച്,ਡਬਲ ਪੋਲ ਸਿੰਗਲ ਥ੍ਰੋ ਸਵਿਚ
ഇരട്ട സൈഡ് ഡിസ്ക്,ਡਬਲ ਸਾਈਡ ਡਿਸਕ
ഇരട്ട,ਡਬਲਟ
താഴേക്ക് വരുന്ന തരംഗം,ਡਾ down ਨ ਲਹਿਰ
താഴേക്ക് അരുവി,ਥੱਲੇ ਧਾਰਾ
ഡൗൺലിങ്ക്,ਡਾ ng ਨਲਿੰਕ
ഡൗൺലോഡ്,ਡਾਉਨਲੋਡ ਕਰੋ
ഡൗൺലോഡുചെയ്യുന്നു,ਡਾਉਨਲੋਡ ਕਰਨਾ
ഡ്രോയിംഗ്,ਡਰਾਇੰਗ
ഡ്രില്ലിംഗ് ബിറ്റ്,ਡ੍ਰਿਲਿੰਗ ਬਿੱਟ
ഡ്രില്ലിംഗ് മെഷീൻ,ਡ੍ਰਿਲਿੰਗ ਮਸ਼ੀਨ
ഓടിക്കുക,ਚਲਾਉਣਾ
ചെണ്ട,ਡਰੱਮ
ഡ്രൈ ബൾബ് താപനില,ਸੁੱਕੇ ਬੱਲਬ ਦਾ ਤਾਪਮਾਨ
വരണ്ട സെൽ,ਡਰਾਈ ਸੈੱਲ
ഡ്രൈ സോൾഡർ,ਸੁੱਕੇ ਸੋਲਡਰ
ഡ്യുവൽ ചാനൽ മോഡ്,ਦੋਹਰੀ ਚੈਨਲ ਮੋਡ
ഡബ്ബിംഗ്,ਡੱਬਿੰਗ
ദുരുപയോഗം,ਡੂਡ
ഉപേക്ഷിക്കുക,ਡੰਪ
ഡ്യുപ്ലെക്സ്,ਡੁਪਲੈਕਸ
കാലയളവ്,ਅਵਧੀ
പൊടി,ਧੂੜ
പൊടി ബഗ്,ਡਸਟ ਬੱਗ
പൊടി തെളിവ്,ਧੂੜ ਦਾ ਸਬੂਤ
ദുണ്രന്മാര്,ਡੱਸਟਰ
ചലനാത്മക,ਗਤੀਸ਼ੀਲ
ഡൈനാമിക് ബിറ്റ് വിഹിതം,ਗਤੀਸ਼ੀਲ ਬਿੱਟ ਅਲਾਟਮੈਂਟ
ഡൈനാമിക് ഇന്റർമോഡുലേഷൻ വക്രീകരണം (മങ്ങിയത്),ਡਾਇਨਾਮਿਕ ਇੰਟਰਮੋਡੂਲੇਸ਼ਨ ਵਿਗਾੜ (ਮੱਧਮ)
ഡൈനാമിക് ക്വാണ്ടൈസേഷൻ,ਗਤੀਸ਼ੀਲ ਮਾਤਰਾ
ഡൈനാമിക് റേഞ്ച്,ਗਤੀਸ਼ੀਲ ਰੇਂਜ
ഡൈനാമിക് റേഞ്ച് നിയന്ത്രണം,ਗਤੀਸ਼ੀਲ ਰੇਂਜ ਕੰਟਰੋਲ
ഡൈനാമോ,ਡਾਇਨਾਮੋ
ഇയർ ഫോൺ,ਕੰਨ ਦਾ ਫੋਨ
ഭൂമി,ਧਰਤੀ
എർത്ത് ബൾബ്,ਧਰਤੀ ਦਾ ਬਲੇਜ
ഭൂമി ചെറുത്തുനിൽപ്പ്,ਧਰਤੀ ਦਾ ਵਿਰੋਧ
എർത്ത് വടി,ਧਰਤੀ ਦੀ ਰਾਡ
എർത്ത് ഉപഗ്രഹം,ਧਰਤੀ ਸੈਟੇਲਾਈਟ
ഭൂമി സ്റ്റേഷൻ,ਧਰਤੀ ਸਟੇਸ਼ਨ
എർത്ത് ടെർമിനൽ,ਧਰਤੀ ਦਾ ਟਰਮੀਨਲ
പൊയ്ക്കുന്നത്,ਕਮਾਈ
പതിധനി,ਗੂੰਜ
എക്കോ ചേംബർ,ਏਕੋ ਚੈਂਬਰ
എഡ്ഡി കറന്റ്,ਐਡੀ ਮੌਜੂਦਾ
എഡ്ഡി നിലവിലെ നഷ്ടം,ਐਡੀ ਮੌਜੂਦਾ ਨੁਕਸਾਨ
എഗ്രിവൈസ് മീറ്റർ,ਕਿਨਾਰੇ ਦਾ ਮੀਟਰ
എഡിറ്റിംഗ്,ਸੰਪਾਦਨ
ഫലപ്രദമായ ആന്റിന ഉയരം,ਪ੍ਰਭਾਵਸ਼ਾਲੀ ਐਂਟੀਨਾ ਉਚਾਈ
ഫലപ്രദമായ ആന്റിന നീളം,ਪ੍ਰਭਾਵਸ਼ਾਲੀ ਐਂਟੀਨਾ ਦੀ ਲੰਬਾਈ
ഫലപ്രദമായ വോൾട്ടേജ്,ਪ੍ਰਭਾਵਸ਼ਾਲੀ ਵੋਲਟੇਜ
കാര്യക്ഷമത,ਕੁਸ਼ਲਤਾ
ഇലാസ്തികത,ਲਚਕੀਲਾ
വൈദ്യുത ഡിസ്ചാർജ്,ਇਲੈਕਟ੍ਰਿਕ ਡਿਸਚਾਰਜ
വൈദ്യുത മണ്ഡലം,ਇਲੈਕਟ੍ਰਿਕ ਖੇਤਰ
ഇലക്ട്രിക് ഫ്ലാഷ്,ਇਲੈਕਟ੍ਰਿਕ ਫਲੈਸ਼
വൈദ്യുത ഹീറ്റർ,ਇਲੈਕਟ੍ਰਿਕ ਹੀਟਰ
വൈദ്യുത മീറ്റർ,ਇਲੈਕਟ੍ਰਿਕ ਮੀਟਰ
വൈദ്യുത മോട്ടോർ,ਇਲੈਕਟ੍ਰਿਕ ਮੋਟਰ
വൈദ്യുതാഘാതം,ਇਲੈਕਟ੍ਰਿਕ ਸਦਮਾ
വൈദ്യുത തീപ്പൊരി,ਇਲੈਕਟ੍ਰਿਕ ਸਪਾਰਕ
വൈദ്യുത ഉപകരണം,ਇਲੈਕਟ੍ਰੀਕਲ ਉਪਕਰਣ
വൈദ്യുത ശബ്ദം,ਇਲੈਕਟ੍ਰੀਕਲ ਸ਼ੋਰ
വൈദ്യുത കൊടുങ്കാറ്റ്,ਇਲੈਕਟ੍ਰੀਕਲ ਤੂਫਾਨ
വൈദ്യുത പ്രവർത്തിപ്പിക്കുന്ന സംഗീതോപകരണം,ਇਲੈਕਟਰੇਟਡ ਸੰਗੀਤ ਦੇ ਸਾਧਨ
വൈദ്യുതി,ਬਿਜਲੀ
വൈദ്യുതി വിതരണം,ਬਿਜਲੀ ਸਪਲਾਈ
ഇലക്ട്രോഡൈനാമിക്,ਇਲੈਕਟ੍ਰੋਡਾਇਨਾਮਿਕ
ഇലക്ട്രോലൈറ്റിക് കപ്പാസിറ്റർ,ਇਲੈਕਟ੍ਰੋਲਾਈਟਿਕ ਕੈਪਸੀਟਰ
വൈദ്യുതകാഗ്നെറ്റിക്,ਇਲੈਕਟ੍ਰੋਮੈਗਨੈਟਿਕ
വൈദ്യുതകാന്തിക അസ്വസ്ഥത,ਇਲੈਕਟ੍ਰੋਮੈਗਨੈਟਿਕ ਗੜਬੜੀ
വൈദ്യുതകാന്തിക ഇടപെടൽ,ਇਲੈਕਟ੍ਰੋਮੈਗਨੈਟਿਕ ਇੰਟਰਫ੍ਰੈਂਸ
ഇലക്ട്രോമാഗ്നറ്റിക് സ്പെക്ട്രം,ਇਲੈਕਟ੍ਰੋਮੈਗਨੈਟਿਕ ਸਪੈਕਟ੍ਰਮ
ഇലക്ട്രോമാഗ്നെറ്റിക് തരംഗം,ਇਲੈਕਟ੍ਰੋਮੈਗਨੈਟਿਕ ਵੇਵ
ഇലക്ട്രോമാഗ്നെറ്റിക് വേവ് പ്രചരണം,ਇਲੈਕਟ੍ਰੋਮੈਗਨੈਟਿਕ ਵੇਵ ਪ੍ਰਾਪਰ
ഇലക്ട്രോൺ ഒന്നിലധികം ഫോട്ടോടോബ്,ਇਲੈਕਟ੍ਰਾਨ ਮਲਟੀਪਲ ਪੋਸਟੋਟਿ .ਬ
ഇലക്ട്രോണിക് കാൽക്കുലേറ്റർ,ਇਲੈਕਟ੍ਰਾਨਿਕ ਕੈਲਕੁਲੇਟਰ
ഇലക്ട്രോണിക് ഡാറ്റ പ്രോസസ്സിംഗ് (EDP),ਇਲੈਕਟ੍ਰਾਨਿਕ ਡਾਟਾ ਪ੍ਰੋਸੈਸਿੰਗ (ਏਡੀਪੀ)
ഇലക്ട്രോണിക് മെയിൽ (ഇ-മെയിൽ),ਇਲੈਕਟ੍ਰਾਨਿਕ ਮੇਲ (ਈ-ਮੇਲ)
ഇലക്ട്രോണിക് സ്വിച്ചിംഗ് സിസ്റ്റം,ਇਲੈਕਟ੍ਰਾਨਿਕ ਸਵਿਚਿੰਗ ਸਿਸਟਮ
ഇലക്ട്രോണിക്സ്,ਇਲੈਕਟ੍ਰਾਨਿਕਸ
ഇലക്ട്രോപ്പിൾ,ਇਲੈਕਟ੍ਰੋਲੇਟਿੰਗ
ഇലക്ട്രോസ്റ്റാറ്റിക്,ਇਲੈਕਟ੍ਰੋਸਟੈਟਿਕ
ഉയരത്തിലുമുള്ള,ਉੱਚਾਈ
ഉൾച്ചേർത്ത,ਏਮਬੇਡਡ
എംബഡ്ഡ് ഓഡിയോ,ਏਮਬੇਡਡ ਆਡੀਓ
എംബഡഡ് സിസ്റ്റം,ਏਮਬੇਡਡ ਸਿਸਟਮ
മുദ,ਚਿੰਨ੍ਹ
വളർന്നുവരുന്ന ട്രെൻഡുകൾ,ਉਭਰ ਰਹੇ ਰੁਝਾਨ
കിടം,ਨਿਕਾਸ
പുറപ്പെടുവിക്കുക,ਐਟਟਰ
ഇമിറ്റർ ഫോളോവർ,Emetter ਅਨੁਯਾਈ
ഇമിറ്റർ ടെർമിനൽ,ਐਮੀਟਰ ਟਰਮੀਨਲ
എമിറ്റർ-ബേസ്-ജംഗ്ഷൻ,ਐਮੀਟਰ-ਬੇਸ-ਜੰਕਸ਼ਨ
കഴിവുണ്ടാക്കുക,ਯੋਗ
വയർ,Enamelled ਤਾਰ
എസിഷർ,ਐਨਕਾਈਰ
വേലിക്കെട്ട്,ਦੀਵਾਰ
എൻകോഡ്,ਏਨਕੋਡ
എൻകോഡർ,ਏਨਕੋਡਰ
എൻകോഡിംഗ്,ਏਨਕੋਡਿੰਗ
എൻക്രിപ്ഷൻ,ਐਨਕ੍ਰਿਪਸ਼ਨ
അവസാനം അടയാളപ്പെടുത്തുക,ਅੰਤ ਦਾ ਨਿਸ਼ਾਨ
അന്തിമ ഉപയോക്താവ്,ਆਖਰੀ ਉਪਭੋਗਤਾ
ഊര്ജം,Energy ਰਜਾ
Energy ർജ്ജ വിതരണക്കാരൻ,Energy ਰਜਾ ਫੈਲਾਉਣ
ഊർജ്ജ വിതരണം,Energy ਰਜਾ ਵੰਡ
നിര്പ്പണശേഷിയാക്കല്,ਲਾਗੂ ਕਰਨ ਵਾਲਾ
യന്തം,ਇੰਜਣ
എഞ്ചിനിയര്,ਇੰਜੀਨੀਅਰ
എഞ്ചിനീയറിംഗ്,ਇੰਜੀਨੀਅਰਿੰਗ
എഞ്ചിനീയറിംഗ് സ്റ്റോർ,ਇੰਜੀਨੀਅਰਿੰਗ ਸਟੋਰ
കൊത്തുപണി,ਉੱਕਰੀ
മെച്ചപ്പെടുത്തുക,ਵਧਾਓ
മേള,Encemmle
കീ നൽകുക,ਕੁੰਜੀ ਕੁੰਜੀ ਦਿਓ
എന്റർപ്രൈസ് വാസ്തുവിദ്യ,ਐਂਟਰਪ੍ਰਾਈਜ਼ ਆਰਕੀਟੈਕਚਰ
എന്തയോൺ,Allhalp
എൻട്രോപ്പി,ਐਂਟਰੋਪੀ
എൻട്രോപ്പി കോഡിംഗ്,ਐਂਟਰੋਪੀ ਕੋਡਿੰਗ
എൻട്രോപ്പി ആവർത്തനം,ਐਂਟਰੋਪੀ ਰਿਡੰਡੈਂਸੀ
തുല്യമാണ്,ਬਰਾਬਰੀ
സമതയൽ,ਬਰਾਬਰੀ
സമവാക്രം,ਬਰਾਬਰੀ
സജ്ജീകരണം,ਉਪਕਰਣ
ഉപകരണങ്ങൾ,ਉਪਕਰਣ ਕਵਰ
തുലതയുള്ള,ਬਰਾਬਰ
തുടച്ചുമാറ്റുക,ਮਿਟਾਓ
മധുരം മായ്ക്കുക,ਸਿਰ
മദ്ധാള,Ro ਿੱਜ
തെറ്റായി,ਗਲਤ
പിശക്,ਗਲਤੀ
പിശക് കോഡിംഗ്,ਕੰਟਰੋਲ ਕੋਡਿੰਗ ਨੂੰ ਕੰਟਰੋਲ
തെറ്റ് തിരുത്തൽ,ਗਲਤੀ ਸੁਧਾਰ
പിശക് കണ്ടെത്തൽ,ਗਲਤੀ ਖੋਜ
പിശക് കൈകാര്യം ചെയ്യുന്നു,ਗਲਤੀ ਨਾਲ ਸੰਭਾਲਣਾ
പിശക് പ്രോബബിലിറ്റി,ਗਲਤੀ ਦੀ ਸੰਭਾਵਨਾ
ഇഥർനെറ്റ്,ਈਥਰਨੈੱਟ
ഇഥർനെറ്റ് കേബിൾ,ਈਥਰਨੈੱਟ ਕੇਬਲ
യൂജെനിക്സ്,ਯੂਗੇਨਿਕਸ
ഒഴിപ്പിക്കുക,ਖਾਲੀ ਕਰਦਾ ਹਾਂ
കൈമാറുക,ਐਕਸਚੇਂਜ
എക്സൈറ്റര്,ਬਾਹਰ ਕੱ .ੋ
കൊല്ലുക,ਚਲਾਓ
വധശിക്ഷ സമയം,ਚੱਲਣ ਦਾ ਸਮਾਂ
ഉപയോഗിച്ചുതീരുക,ਨਿਕਾਸ
പുറത്ത്,ਨਿਕਾਸ
വിപുലപ്പെടുത്തി,ਫੈਲਿਆ
വിപുലീകരണ വാൽവ്,ਫੈਲਾਅ ਵਾਲਵ
പരീക്ഷണം,ਪ੍ਰਯੋਗ
വിദഗ്ദ്ധ സംവിധാനം,ਮਾਹਰ ਪ੍ਰਣਾਲੀ
ആരായുക,ਪੜਚੋਲ
പരവേക്ഷക,ਐਕਸਪਲੋਰਰ
എക്സ്പോ (എക്സിബിഷൻ),ਐਕਸਪੋ (ਪ੍ਰਦਰਸ਼ਨੀ)
വൈദ്യുതി വിതരണത്തിന്റെ വിപുലീകരണം,ਬਿਜਲੀ ਸਪਲਾਈ ਦਾ ਵਿਸਥਾਰ
ബാഹ്യ നിയന്ത്രണം,ਬਾਹਰੀ ਨਿਯੰਤਰਣ
ബാഹ്യ മെമ്മറി,ਬਾਹਰੀ ਮੈਮੋਰੀ
ബാഹ്യ സംഭരണം,ਬਾਹਰੀ ਸਟੋਰੇਜ
ബാഹ്യ ത്രെഡ്,ਬਾਹਰੀ ਧਾਗਾ
എക്സ്ട്രാക്ട് ചെയ്യുക,ਐਬਸਟਰੈਕਟ
എക്സ്ട്രാനെറ്റ്,ਐਕਸਟ੍ਰੋਨੈੱਟ
കെട്ടിച്ചമയ്ക്കുക,ਮਨਘੜਤ
മുഖം,ਪਹਿਲੂ
ഫേസിമൈലി,ਪੱਖ
ഘടകം,ਕਾਰਕ
മങ്ങുക,ਫੇਡ
മങ്ങുന്നു,ਮਧਮ ਪੈ ਜਾਣਾ
മങ്ങുക,ਫਿੱਕਾ ਪੈ ਜਾਣਾ
നാദ,Fder
മങ്ങുക,ਫੇਡਿੰਗ
മങ്ങുക,ਫੇਡਿੰਗ ਜ਼ੋਨ
ഫാന്റമിനെ (= ഫാന്റം),ਫੈਨਟਮ (= ਫੈਂਟਮ)
ഫാസ്റ്റ് ഫോർക്കർ ട്രാൻസ്ഫോർം (എഫ്എഫ്എഫ്) അൽഗോരിതം,ਫਾਸਟ ਫਾਰਿਅਰ ਟਰਾਂਸਫਾਰਮ (ਐਫਐਫਟੀ) ਐਲਗੋਰਿਦਮ
മാരകമായ തെറ്റ്,ਘਾਤਕ ਗਲਤੀ
കുറ്റം,ਨੁਕਸ
സവിശേഷത,ਵਿਸ਼ੇਸ਼ਤਾ
തീറ്റ,ਫੀਡ
ഫീഡ്ബാക്ക്,ਸੁਝਾਅ
ഫീഡ്ബാക്ക് ആംപ്ലിഫയർ,ਫੀਡਬੈਕ ਐਂਪਲੀਫਾਇਰ
ഫീഡ്ബാക്ക് സർക്യൂട്ട്,ਫੀਡਬੈਕ ਸਰਕਟ
ഫീഡ്ബാക്ക് വോൾട്ടേജ്,ਫੀਡਬੈਕ ਵੋਲਟੇਜ
തീറ്റ,ਫੀਡਰ
തീറ്റ കേബിൾ,ਫੀਡਰ ਕੇਬਲ
ഫീഡർ ഹട്ട്,ਫੀਡਰ ਝੌਂਪੜੀ
ഫീഡർ ലൈൻ,ਫੀਡਰ ਲਾਈਨ
ഫീഡർ സിസ്റ്റം,ਫੀਡਰ ਸਿਸਟਮ
ഫീഡർ വയർ,ਫੀਡਰ ਤਾਰ
നാര്,ਫਾਈਬਰ
ഫൈബർ ഒപ്റ്റിക്സ്,ਫਾਈਬਰ ਆਪਟਿਕਸ
വിശാസത,ਵਫ਼ਾਦਾਰੀ
ഫിഡിലിറ്റി ശ്രേണി വിപുലീകരണം,ਵਫ਼ਾਦਾਰੀ ਸੀਮਾ ਦਾ ਵਾਧਾ
വയല്,ਖੇਤਰ
ഫീൽഡ് ഡ്രൈവ്,ਫੀਲਡ ਡਰਾਈਵ
ഫീൽഡ് ഇഫക്റ്റ് ട്രാൻസിസ്റ്റർ,ਫੀਲਡ ਪ੍ਰਭਾਵ ਟ੍ਰਾਂਸਿਸਟੋਰ
ഫീൽഡ് കരുത്ത്,ਖੇਤ ਦੀ ਤਾਕਤ
ഫീൽഡ് കരുത്ത് മീറ്റർ,ਫੀਲਡ ਤਾਕਤ ਮੀਟਰ
ഫീൽഡ് സ്ട്രോംഗ് സർവേ,ਫੀਲਡ ਪਾਵਰ ਸਰਵੇਖਣ
ആകൃതി,ਚਿੱਤਰ
മെറിറ്റിന്റെ ചിത്രം,ਮੈਰਿਟ ਦਾ ਚਿੱਤਰ
അല്ലം,ਤੰਦੂਰ
ഫയല്,ਫਾਈਲ
ഫയൽ സെർവർ,ਫਾਈਲ ਸਰਵਰ
ഫയൽ സിസ്റ്റം,ਫਾਈਲ ਸਿਸਟਮ
ഫിലർ,ਫਿਲਰ
ചലച്ചിത്ര റെക്കോർഡർ,ਫਿਲਮ ਰਿਕਾਰਡਰ
ചലച്ചിത്ര വേഗത,ਫਿਲਮ ਦੀ ਗਤੀ
അരിപ്പ,ਫਿਲਟਰ
ഫിൽട്ടർ ചോക്ക്,ਫਿਲਟਰ ਚੋਕ
ഫിൽട്ടർ സർക്യൂട്ട്,ਫਿਲਟਰ ਸਰਕਟ
ഫിൽപ്പ്,ਫਿਲਟਰਿੰਗ
മികച്ച ട്യൂണിംഗ് നിയന്ത്രണം,ਵਧੀਆ ਟਿ ing ਨਿੰਗ ਨਿਯੰਤਰਣ
പരിമിത ഫീൽഡ്,ਸੀਮਤ ਖੇਤਰ
തീ മതിൽ,ਅੱਗ ਦੀ ਕੰਧ
ഫയർഫോക്സ്,ਫਾਇਰਫਾਕਸ
ഫയറിംഗ് ആംഗിൾ,ਫਾਇਰਿੰਗ ਕੋਣ
ഫേംവെയർ,ਫਰਮਵੇਅਰ
ഫിറ്റിംഗുകൾ,ਫਿਟਿੰਗਜ਼
സ്ഥിര പോയിന്റ് ചാർട്ട്,ਸਥਿਰ ਬਿੰਦੂ ਚਾਰਟ
നിശ്ചിത പോയിന്റ് ഇനം,ਸਥਿਰ ਬਿੰਦੂ ਆਈਟਮ
ഫ്ലാഷ്,ਫਲੈਸ਼
പരന്ന,ਫਲੈਟ
കലഹമുണ്ടായി,ਫਲਿੱਕਰ
ഫ്ലിപ്പ് ഫ്ലോപ്പ്,ਫਲਿਪ ਫਲਾਪ
ഫ്ലോട്ട് വാൽവ്,ਫਲੋਟ ਵਾਲਵ
പൊങ്ങിക്കിടക്കുന്ന,ਫਲੋਟਿੰਗ
ഫ്ലോട്ടിംഗ് ബാറ്ററി,ਫਲੋਟਿੰਗ ਬੈਟਰੀ
ഫ്ലോട്ടിംഗ് പോയിന്റ്,ਫਲੋਟਿੰਗ ਪੁਆਇੰਟ
ഫ്ലോട്ടിംഗ് പോർട്ട്,ਫਲੋਟਿੰਗ ਪੋਰਟ
വെള്ളപ്പൊക്കം പ്രകാശം,ਹੜ੍ਹ ਦੀ ਰੌਸ਼ਨੀ
വെള്ളപ്പൊക്കം,ਹੜ੍ਹ ਦੀ ਰੋਸ਼ਨੀ
തറ,ਫਲੋਰ
ഫ്ലോപ്പി,ਫਲਾਪੀ
ഒഴുക്ക് ചാർട്ട്,ਫਲੋ ਚਾਰਟ
ചാഞ്ചലം,ਉਤਰਾਅ-ਚੜ੍ਹਾਅ
