Telugu,Marathi
బైట్ మానిప్యులేషన్,बाइट मॅनिपुलेशन
బైట్ మోడ్,बाइट मोड
బైట్ మల్టీప్లెక్సర్ ఛానల్,बाइट मल्टीप्लेक्सर चॅनेल
బైట్ మల్టీప్లెక్సర్ మోడ్,बाइट मल्टीप्लेक्सर मोड
బైట్ మల్టీప్లెక్సింగ్,बाइट मल्टीप्लेक्सिंग
కేబుల్,केबल
కేబుల్ కాస్టింగ్,केबल कास्टिंग
కేబుల్ టెలివిజన్ సేవ,केबल टेलिव्हिजन सेवा
కేబుల్ ఖజానా,केबल वॉल्ट
కాష్,कॅशे
కాష్-కాష్ మెమరీ,कॅशे-कॅशे मेमरी
లెక్కింపు,गणना
లెక్కింపు పంచ్,गणना पंच
కాలిక్యులేటర్,कॅल्क्युलेटर
కాలిక్యులేటర్ చిప్,कॅल्क्युलेटर चिप
బీజగణిత తర్కంతో కాలిక్యులేటర్,बीजगणित लॉजिकसह कॅल्क्युलेटर
అంకగణిత తర్కంతో కాలిక్యులేటర్,अंकगणित लॉजिकसह कॅल्क्युलेटर
ప్రోగ్రామబిలిటీ లేకుండా కాలిక్యులేటర్,प्रोग्रामबिलिटीशिवाय कॅल्क्युलेटर
ప్రోగ్రామబిలిటీతో కాలిక్యులేటర్,प्रोग्रामबिलिटीसह कॅल्क्युलेटर
వైవిధ్యాల కాలిక్యులస్,भिन्नतेचे कॅल्क्युलस
కాల్,कॉल
సూచన ద్వారా కాల్ చేయండి,संदर्भानुसार कॉल करा
విలువ ద్వారా కాల్ చేయండి,व्हॅल्यूद्वारे कॉल करा
కాల్ డైరెక్టింగ్ కోడ్,कॉल डायरेक्टिंग कोड
కాల్ స్థాపన,कॉल आस्थापना
కాల్ ఫార్వార్డింగ్,कॉल अग्रेषित
కాలిగ్రాఫిక్ ప్లాటర్,कॅलिग्राफिक प्लॉटर
కాలింగ్,कॉलिंग
కాలింగ్ ఆర్గ్యుమెంట్,कॉलिंग युक्तिवाद
కాలింగ్ ప్రోగ్రామ్,कॉलिंग प्रोग्राम
కాలింగ్ సీక్వెన్స్,कॉलिंग क्रम
సబ్‌ప్రోగ్రామ్ అని పిలుస్తుంది,कॉलिंग सबप्रोग्राम
కాల్ నంబర్,कॉल नंबर
కాల్ ప్రాసెసర్,कॉल प्रोसेसर
కాల్ ప్రోగ్రెస్ సిగ్నల్,कॉल प्रगती सिग्नल
కాల్ స్టోర్,कॉल स्टोअर
కాల్ నిరీక్షణ లో ఉంది,कॉल प्रतीक्षा करा
రద్దు చేయండి,रद्द करा
అక్షరాన్ని రద్దు చేయండి,वर्ण रद्द करा
కీని రద్దు చేయండి,की रद्द करा
తయారుగా ఉన్న పేరా,कॅन केलेला परिच्छेद
తయారుగా ఉన్న సాఫ్ట్‌వేర్,कॅन केलेला सॉफ्टवेअर
కానోనిక్ జనరేషన్,कॅनॉनिक पिढी
కెపాసిటర్ నిల్వ,कॅपेसिटर स्टोरेज
సామర్థ్యం,क्षमता
క్యాప్స్టాన్,कॅपस्टन
క్యాప్చర్,कॅप्चर
కార్డు,कार्ड
కార్డ్ కేజ్,कार्ड पिंजरा
కార్డ్ చట్రం,कार्ड चेसिस
కార్డ్ చెకింగ్,कार्ड तपासणी
కార్డ్ కోడ్,कार्ड कोड
కార్డ్ కాలమ్,कार्ड कॉलम
కార్డ్ చక్రం,कार्ड चक्र
కార్డ్ డెక్,कार्ड डेक
కార్డ్ లోపం తనిఖీ,कार्ड त्रुटी तपासणी
కార్డ్ ఫీల్డ్,कार्ड फील्ड
కార్డ్ ఫైల్,कार्ड फाइल
కార్డ్ ఫారం,कार्ड फॉर्म
కార్డ్ ఫార్మాట్,कार्ड स्वरूप
కార్డ్ హాప్పర్,कार्ड हॉपर
కార్డ్ చిత్రం,कार्ड प्रतिमा
కార్డ్ ఇన్పుట్,कार्ड इनपुट
కార్డ్ జామ్,कार्ड जाम
కార్డ్ లోడర్,कार्ड लोडर
కార్డ్ ప్యాక్,कार्ड पॅक
కార్డ్ మార్గం,कार्ड पथ
కార్డ్ ప్రోగ్రామ్డ్ కాలిక్యులేటర్,कार्ड प्रोग्राम केलेले कॅल्क्युलेटर
కార్డ్ ప్రోగ్రామ్డ్ కంప్యూటర్,कार्ड प्रोग्राम केलेले संगणक
కార్డ్ పంచ్,कार्ड पंच
కార్డ్ పంచ్ టెక్నిక్,कार्ड पंचिंग तंत्र
