Telugu,Kannada
రిడ్జ్ టెర్రేస్,ಪಿರಾಯಿ ಟೆರೇಸ್
రిడ్జ్ టిల్,ರಿಡ್ಜ್ ತನಕ
రిల్ ఎరోషన్,ಪಶು ಸವೆತ
ప్రమాదం,ಅಪಾಯ
RNA నిచ్చెన,ಆರ್‌ಎನ್‌ಎ ಏಣಿ
రాక్,ಬಂಡೆ
రోగ్,ಗಂಟು
Proguing,ಸ್ರವಿಸುವ
రూట్ పంట,ಬೇರು ಬೆಳೆ
రూట్ ఎక్సూడేట్స్,ರೂಟ್ ಹೊರಸೂಸುತ್ತದೆ
రూట్ పిత్తాశయం నెమటోడ్,ರೂಟ್ ಗಾಲ್ ನೆಮಟೋಡ್
రూట్ ప్రేరేపించే ప్లాస్మిడ్,ರೂಟ್ ಪ್ರಚೋದಿಸುವ ಪ್ಲಾಸ್ಮಿಡ್
రూట్ నోడ్యూల్స్,ರೂಟ್ ಗಂಟುಗಳು
వేరు కాండం,ಬೇರುಕಾಂಡ
రోసెట్ వ్యాధి,ರೋಸೆಟ್ ಕಾಯಿಲೆ
రోసెట్ పాలిఎంబ్రియోనీ,ರೋಸೆಟ್ ಪಾಲಿಎಂಬ್ರಿಯೊನಿ
రోసెట్ వైరస్,ರೋಸೆಟ್ ವೈರಸ್
రోటరీ పండించడం,ರೋಟರಿ ಬೇಸಾಯ
భ్రమణ మేత,ಆವರ್ತಕ ಮೇಯಿಸುವಿಕೆ
రౌగేజ్,ದಟ್ಟವಾದ
వరుస పంటలు,ಸಾಲು ಬೆಳೆಗಳು
వరుస ఇంటర్‌క్రాపింగ్,ಸಾಲು ಇಂಟರ್ ಕ್ರಾಪಿಂಗ್
RTS పానీయం,ಆರ್ಟಿಎಸ್ ಪಾನೀಯ
రన్నర్,ಓಟಗಾರ
రన్-ఆఫ్ వ్యవసాయం,ರನ್-ಆಫ್ ಕೃಷಿ
రన్-ఆఫ్,ಓಡಿಹೋಗುವ
గ్రామీణ ప్రాంతీయ బ్యాంక్,ಗ್ರಾಮೀಣ ಪ್ರಾದೇಶಿಕ ಬ್ಯಾಂಕ್
ముల్లంగి,ಮೂಲನಿಶಾಲೆಯ
రెయిన్ ట్రీ,ಮಳೆಯ ಮರ
రైసిన్,ಒಣದ್ರಾಕ್ಷಿ
రాంబుటాన్,ರಾಂಬುಟಾನ್
రంగూన్ లత,ರಂಗೂನ್ ಕ್ರೀಪರ್
రాప్సీడ్,ರಾಪೆಸಳೆ
రాస్ప్బెర్రీ,ರಾಸ್‌ಬೆರಿ
ఎలుక-తోక ముల్లంగి,ಬಲಿಪೀಠ
రట్టన్,ನುಗ್ಗು
ఎర్రటి దేవదారు,ಕೆಂಪು ಸೀಡರ್ (ಟೂನಾ)
ఎరుపు క్లోవర్,ಕೆಂಪು ಕ್ಲೋವರ್
ఎరుపు పట్టు చెట్టు,ಕೆಂಪು ರೇಷ್ಮೆ ಮರ
రీడ్ గడ్డి,ರೀಡ್ ಹುಲ್ಲು
రోడ్స్ గడ్డి,ರೋಡ್ಸ್ ಹುಲ್ಲು
రోడోడెండ్రాన్,Rhದಾನದ
రుస్,ಕಸ
బియ్యం,ಅಕ್ಕಿ
రిడ్జ్డ్ పొట్లకాయ,ರಿಡ್ಜ್ಡ್ ಸೋರೆಕಾಯಿ
గులాబీ,ಗುಲಾಬಿ
రోజ్ బెర్రీ,ಗುಲಾಬಿ ಬೆರ್ರಿ
రోజ్మేరీ,ಪ್ರಾಸಣಿ
రౌండ్ పొట్లకాయ,ಸುತ್ತಿನ
రబ్బరు,ರಬ್ಬರ್
ఎలుక,ಇಲಿ
రెడ్ పామ్ వీవిల్,ಕೆಂಪು ತಾಳೆ ವೀವಿಲ್
ఎరుపు గుమ్మడికాయ బీటిల్,ಕೆಂಪು ಕುಂಬಳಕಾಯಿ ಜೀರುಂಡೆ
ఖడ్గమృగం బీటిల్,ಖಡ್ಗಮೃಗದ ಜೀರುಂಡೆ
బియ్యం వీవిల్,ಅಕ್ಕಿ ವೆವಿಲ್
సెలైన్ ఆల్కలీ మట్టి,ಲವಣಯುಕ್ತ ಮಣ್ಣು
సెలైన్ నేల,ಲವಣಯುಕ್ತ ಮಣ್ಣು
సాలినైజేషన్,ಲವಣೀಕರಣ
లాలాజల గ్రంథి క్రోమోజోమ్,ಲಾಲಾರಸ ವರ್ಣತಂತು
ఉ ప్పు,ಉಪ್ಪು
ఉప్పు ప్రభావిత నేల,ಉಪ್ಪು ಪೀಡಿತ ಮಣ್ಣು
ఉప్పు సూచిక,ಉಪ್ಪು ಸೂಚಿಕೆ
ఉప్పు ఒత్తిడి,ಉಪ್ಪು ಒತ್ತಡ
ఉప్పు సహనం,ಉಪ್ಪು ಸಹನೆ
నమూనా,ಮಾದರಿ
నమూనా లోపం,ಮಾದರಿ ದೋಷ
నమూనా యూనిట్,ಮಾದರಿ ಘಟಕ
నమూనా,ಮಾದರಿ
ఇసుక,ಮರಳು
ఇసుక మట్టి,ಮರಳು ಜೇಡಿಮಣ್ಣು
శాండీ లోవామ్,ಮರಳು ಲೋಮ್
ఇసుక నేల,ಮರಳು ಮಣ್ಣು
సాప్,ಸಕಲ
మొక్క,ಸಸಿ
సాపోనిఫికేషన్ విలువ,ಸಪೋನಿಫಿಕೇಶನ್ ಮೌಲ್ಯ
ఉపగ్రహ DNA,ಉಪಗ್ರಹ
ఉపగ్రహ కలుపు,ಉಪಗ್ರಹ
సంతృప్త ఆవిరి పీడనం,ಸ್ಯಾಚುರೇಟೆಡ್ ಆವಿಯ ಒತ್ತಡ
సవన్నా,ಸನ್ಯಾಸಿನಿ
స్కాఫోల్డ్ ప్రోటీన్,ಸ್ಕ್ಯಾಫೋಲ್ಡ್ ಪ್ರೋಟೀನ್
స్కేప్,ಗಾಡಿ
స్కార్ఫికేషన్,ಕೊಯ್ದು
సియోన్,ಸಿಯಾನ್
సైనోఫైట్స్,ರಕ್ತಸಂಬದ್ಧತೆಗಳು
కాలానుగుణ చక్రం,ಕಾಲೋಚಿತ ಚಕ್ರ
కాలానుగుణ కరువు,ಕಾಲೋಚಿತ ಬರಗಾಲ
కాలానుగుణ మొక్క,ಕಾಲೋಚಿತ ಸಸ್ಯ
ద్వితీయ పెరుగుదల,ದ್ವಿತೀಯ ಬೆಳವಣಿಗೆ
ద్వితీయ మొక్కల పోషకాలు,ದ್ವಿತೀಯಕ ಸಸ್ಯ ಪೋಷಕಾಂಶಗಳು
ద్వితీయ ఉత్పాదకత,ದ್ವಿತೀಯ ಉತ್ಪಾದಕತೆ
ద్వితీయ పండించడం,ದ್ವಿತೀಯ ಬೇಸಾಯ
సెడ్జ్,ಗಡಿ
విత్తనం పుట్టిన ఫంగస్,ಬೀಜ ಹುಟ್ಟಿದ ಶಿಲೀಂಧ್ರ
విత్తన ధృవీకరణ,ಬೀಜ ಪ್ರಮಾಣೀಕರಣ
విత్తన గట్టిపడటం,ಬೀಜ ಗಟ್ಟಿಯಾಗುವುದು
విత్తన చికిత్స,ಬೀಜ ಚಿಕಿತ್ಸೆ
సీడ్-కమ్-ఫెర్టిలైజర్ డ్రిల్,ಬೀಜ-ಕಮ್-ಫರ್ಟಿಲೈಜರ್ ಡ್ರಿಲ್
విత్తనాలు,ಮೊಳಕೆ
సీపేజ్,ದೆವ್ವ
వేరు చేయుట,ಪ್ರತ್ಯೇಕತೆ
ఎంచుకోదగిన మార్కర్,ಆಯ್ಕೆ ಮಾಡಬಹುದಾದ ಮಾರ್ಕರ್
ఎంపిక ఒత్తిడి,ಆಯ್ಕೆ ಒತ್ತಡ
సెలెక్టివ్ హెర్బిసైడ్,ಆಯ್ದ ಸಸ್ಯನಾಶಕ
సెలెక్టివిటీ ఇండెక్స్,ಆಯ್ದ ಸೂಚ್ಯಂಕ
స్వీయ ఫలదీకరణం,ಸ್ವಯಂ ಫಲೀಕರಣ
స్వీయ సమృద్ధి,ಸ್ವಪ್ರತಿಷ್ಠೆ
స్వీయ సన్నబడటం సామర్థ్యం,ಸ್ವಯಂ ತೆಳುವಾಗುತ್ತಿರುವ ಸಾಮರ್ಥ್ಯ
స్వీయ-ఫ్రూట్‌ఫుల్,ಆತ್ಮ ಮಣ್ಣಾದ
స్వీయ-అపవాదు,ತಾನು ಅನಿರ್ದಿಷ್ಟತೆ
స్వార్థ DNA,ಸ್ವಾರ್ಥಿ ಡಿಎನ್‌ಎ
సెమీ శుష్క,ಅರೆ ಶುಷ್ಕ
ఇంద్రియ మూల్యాంకనం,ಸಂವೇದನಾ ಮೌಲ್ಯಮಾಪನ
సెపాల్,ಸೀಸಕ
సీక్వెన్షియల్ క్రాపింగ్,ಅನುಕ್ರಮವಾಗಿ
సీరియల్ పలుచన,ಸರಣಿ ದುರ್ಬಲಗೊಳಿಸುವಿಕೆ
సెరికల్చర్,ರೇಷ್ಮೆನನೆ
సెరోలజీ,ಸೀರಮ್ ಶಾಸ್ತ್ರ
సీరం,ಸೀರಮ್
సెక్స్-నిర్ణయం,ಲೈಂಗಿಕ ದಟ್ಟಣೆ
సెక్స్-లింకేజ్,ಲೈಂಗಿಕ ಲಿಪೇಜ್
లైంగిక ప్రచారం,ಲೈಂಗಿಕ ಪ್ರಸರಣ
షీట్ కోత,ಹಾಳೆಯ ಶೆಲೋಳ
షెల్లింగ్,ಶೆಲ್ ದಾಳಿ
షెల్టర్ బెల్ట్,ಆಶ್ರಯ ಪಟ್ಟಣ
స్వల్ప-రోజు మొక్క,ಅಲ್ಪಾವಧಿಯ ಸಸ್ಯ
స్వల్ప-తరంగ రేడియేషన్,ಸಣ್ಣ-ತರಂಗ ವಿಕಿರಣ
షటిల్ వెక్టర్,ಶಟಲ್ ವೆಕ್ಟರ್
తోబుట్టువు,ಒಡಹುಟ್ಟಿದ
కొడవలి కణ రక్తహీనత,ಸಿಕಲ್ ಸೆಲ್ ಅನೀಮಿಯ
సిగ్మోయిడ్ కర్వ్,ಗುತ್ತಿಗೆ
సిగ్నల్ పరికల్పన,ಸಂಕೇತ ಕಲ್ಪನೆ
ప్రాముఖ్యత పరీక్ష,ಮಹತ್ವ ಪರೀಕ್ಷೆ
సైలేజ్,ಚೂರು
గొయ్యి,ಕೋಳಿ
సిల్ట్,ಹೂಳು
సిల్ట్ లోమ్,ಹೂಳು ಲೋಮ್
సిల్వికల్చర్,ಸುತ್ತಾಡುವುದು
సింక్,ಮುಸುಕು
సింక్ సామర్థ్యం,ಮುಳುಗುವ ಸಾಮರ್ಥ್ಯ
సిస్టర్ క్రోమాటిడ్,ಸೋದರಿ ಕ್ರೊಮ್ಯಾಟಿಡ್
సైట్-నిర్దిష్ట పోషక నిర్వహణ,ಸೈಟ್-ನಿರ್ದಿಷ್ಟ ಪೋಷಕಾಂಶಗಳ ನಿರ್ವಹಣೆ
వక్రీకృత పంపిణీ,ಓರೆಯಾದ ವಿತರಣೆ
వరుస నాటడం దాటవేయండి,ಸಾಲು ನೆಡುವಿಕೆಯನ್ನು ಬಿಟ್ಟುಬಿಡಿ
బురద అచ్చు,ಲೋಳಾದ ಅಚ್ಚು
స్లో-రిలీజ్ ఎరువులు,ನಿಧಾನ ಬಿಡುಗಡೆ ಗೊಬ್ಬರ
బురద,ಕೆಸರು
ముద్ద,ಕೆಸರು
సున్నితమైన పంటలు,ಹೊಗೆಯಾಡಿಸಿದ ಬೆಳೆಗಳು
సామాజిక అటవీ,ಸಾಮಾಜಿಕ ಅರಣ್ಯ
పచ్చిక సంస్కృతి,ಸೋಡ್ ಸಂಸ್ಕೃತಿ
పచ్చిక,ಹುಳು
సోడిక్ నేల,ಸೋಡಿಕ್ ಮಣ್ಣು
సోడియం శోషణ నిష్పత్తి,ಸೋಡಿಯಂ ಹೀರಿಕೊಳ್ಳುವ ಅನುಪಾತ
సోడియం పంప్,ಸೋಡಿಯಂ ಪಂಪ್‌
సాఫ్ట్-వుడ్ అంటుకట్టుట,ಮೃದು ಮರದ ಕಸಿ
నేల సంశ్లేషణ,ಮಣ್ಣಿನ ಅಂಟಿಕೊಳ್ಳುವ
నేల వాయువు,ಮಣ್ಣಿನ ಕಾಯಿಲೆಗಳು
నేల మొత్తం,ಒಟ್ಟುಗೂಡಿಕೆ
నేల క్షారత,ಮಣ್ಣಿನ ಕ್ಷಾರತೆ
నేల సవరణ,ಮಣ್ಣಿನ ತಿದ್ದುಪಡಿ
నేల విశ్లేషణ,ಮಣ್ಣಿನ ವಿಶ್ಲೇಷಣೆ
నేల జీవవైవిధ్యం,ಮಣ್ಣಿನ ಜೀವವೈವಿಧ್ಯತೆ
నేల జీవశాస్త్రం,ಮಣ್ಣಿನ ಜೀವಶಾಸ್ತ್ರ
నేల వర్గీకరణ,ಮಣ್ಣು ವರ್ಗೀಕರಣ
నేల ఘర్షణ,ಮಣ್ಣಿನ ಕೊಲಾಯ್ಡ್
నేల సంపీడనం,ಮಣ್ಣಿನ ಸಂಕೋಚನ
నేల కండిషనర్లు,ಮಣ್ಣಿನ ಕಂಡಿಷನರ್
నేల పరిరక్షణ,ಮಣ್ಣಿನ ಸಂರಕ್ಷಣೆ
నేల క్రస్ట్,ಮಣ್ಣು ಕ್ರಸ್ಟ್
నేల క్షీణత,ಮಣ್ಣಿನ ಅವನತಿ
నేల ఎరోడిబిలిటీ కారకం,ಮಣ್ಣಿನ ಸವೆತ
నేల సంతానోత్పత్తి,ಮಣ್ಣಿನ ಫಲವತ್ತತೆ
నేల ఆదికాండము,ಮಣ್ಣಿನ ಮೂಲ
నేల ఆరోగ్యం,ಮಣ್ಣು
నేల హోరిజోన్,ಮಣ್ಣಿನ ಹಾರಿಜಾನ್
నేల స్థూల ఆర్గనైజమ్స్,ಮಣ್ಣಿನ ಮ್ಯಾಕ್ರೋರ್ನಿಸಮ್‌ಗಳು
నేల నిర్వహణ,ಮಣ್ಣು ನಿರ್ವಹಣೆ
నేల మైక్రోబయాలజీ,ಮಣ್ಣಿನ ಸೂಕ್ಷ್ಮಜೀವಿ
నేల సూక్ష్మజీవులు,ಮಣ್ಣಿನ ಸೂಕ್ಷ್ಮಜೀವಿಗಳು
నేల తేమ లోటు,ಮಣ್ಣಿನ ತೇವಾಂಶದ ಕೊರತೆ
నేల సేంద్రియ పదార్థం,ಮಣ್ಣಿನ ಸಾವಯವ ವಸ್ತು
నేల సచ్ఛిద్రత,ಮಣ್ಣಿನ ಸರಂಧ್ರತೆ
నేల ఉత్పాదకత,ಮಣ್ಣಿನ ಉತ್ಪಾದಕತೆ
నేల ప్రొఫైల్,ಮಣ್ಣು ಪ್ರೊಫೈಲ್
నేల నాణ్యత,ಮಣ್ಣು
నేల ప్రతిచర్య,ಮಣ್ಣಿನ ಪ್ರತಿಕ್ರಿಯೆ
నేల నిరోధకత,ಮಣ್ಣಿನ ಪ್ರತಿರೋಧ
నేల లవణీయత,ಮಣ್ಣಿನ ಲವಣಾಂಶ
నేల శాస్త్రం,ಮಣ್ಣು
నేల అనారోగ్యం,ಮಣ್ಣು
నేల జల్లెడ,ಮಣ್ಣಿನ ಜರಡಿ
నేల ద్రావణం,ಮಣ್ಣು
నేల స్టెరిలెంట్,ಮಣ್ಣು
నేల నిర్మాణం,ಮಣ್ಣು ರಚನೆ
నేల సస్పెన్షన్,ಮಣ್ಣಿನ ಅಮಾನತು
నేల పరీక్ష,ಮಣ್ಣಿನ ಪರೀಕ್ಷೆ
నేల ఆకృతి,ಮಣ್ಣಿನ ವಿನ್ಯಾಸ
నేల నీటి సామర్థ్యం,ಮಣ್ಣಿನ ನೀರಿನ ಸಾಮರ್ಥ್ಯ
నేల నీరు,ಮಣ್ಣು
సౌర స్థిరాంకం,ಸೌರ ಸ್ಥಿರ
సౌర వికిరణం,ಸೌರ ವಿಕಿರಣಗಳು
సౌర స్పెక్ట్రం,ಸೌರ ವರ್ಣಪಟಲ
సౌరీకరణ,ಸೌರೀಕರಣ
ఏకైక పంట,ಏಕೈಕ ಬೆಳೆ
కరిగే సోడియం శాతం,ಕರಗುವ ಸೋಡಿಯಂ ಶೇಕಡಾವಾರು
సోమాటిక్ సెల్,ದೈಹಿಕ ಕೋಶ
సోమాటిక్ పిండం,ಭ್ರೂಣ ಭ್ರೂಣ
సోమాటిక్ హైబ్రిడైజేషన్,ಭೀಕರಲತೆ
జొన్న గాయం,ಸೋರ್ಗಮ್ ಗಾಯ
SOS జన్యువు,ಎಸ್‌ಒಎಸ್ ಜೀನ್
సదరన్ బ్లాటింగ్,ದಕ್ಷಿಣದ ಬ್ಲಾಟಿಂಗ್
అంతరం (మొక్క),ಅಂತರ (ಸಸ್ಯ)
స్పాడిక్స్,ಚಿರತೆ
స్పాట్,ಉಪಾಮಿಸು
ప్రత్యేక అమరిక,ವಿಶೇಷ ವ್ಯವಸ್ಥೆ
ప్రత్యేక పంట,ವಿಶೇಷ ಬೆಳೆ
ప్రత్యేక వ్యవసాయం,ವಿಶೇಷ ಕೃಷಿ
జాతులు,ಜಾತಿ
నిర్దిష్ట పంట తీవ్రత సూచిక,ನಿರ್ದಿಷ್ಟ ಬೆಳೆ ತೀವ್ರತೆಯ ಸೂಚ್ಯಂಕ
నిర్దిష్ట ఆకర్షణ,ವಿಶಿಷ್ಟ ಗುರುತ್ವ
నిర్దిష్ట తేమ,ನಿರ್ದಿಷ್ಟ ಆರ್ದ್ರತೆ
నిర్దిష్ట ఆకు ప్రాంతం,ನಿರ್ದಿಷ್ಟ ಎಲೆ ಪ್ರದೇಶ
స్పెర్మాటోజెనిసిస్,ವೀರ್ಯಾಣು ಪದಾರ್ಥ
ఎస్-ఫేజ్,ಎಸ್-ಹಂತ
స్పైక్,ಏರಿಕೆ
స్పైక్లెట్,ಹುಲ್ಲುಗಾರ್ತಿ
స్పిండిల్ బుష్,ಸ್ಪರ್ಶ
స్ప్లాష్ కోత,ಸ್ಪ್ಲಾಶ್ ಸವೆತ
స్ప్లికింగ్,ಜೋಡಣೆ
స్ప్లిట్ అప్లికేషన్,ಸ್ಪ್ಲಿಟ್ ಅಪ್ಲಿಕೇಶನ್
స్ప్లిట్ జన్యువులు,ವಿಭಜಿತ ಜೀನ್‌ಗಳು
స్ప్లిట్ ప్లాట్ డిజైన్,ಸ್ಪ್ಲಿಟ್ ಕಥಾವಸ್ತುವಿನ ವಿನ್ಯಾಸ
స్పాంజి టిష్యూ,ಸ್ಪಂಜಿ ಅಂಗಾಂಶ
ఆకస్మిక మ్యుటేషన్,ಸ್ವಾಭಾವಿಕ ರೂಪಾಂತರ
బీజాంశం,ಬೀಜಕ
స్ప్రింక్లర్ ఇరిగేషన్,ಸಿಂಪಿ ನೀರಾವರಿ
స్పడ్డింగ్,ನುಗ್ಗು
స్పర్,ಉತ್ತೇಜಿಸು
స్పర్ బేరింగ్,ಸ್ಪರ್ ಬೇರಿಂಗ್
స్క్వాల్,ಚೂರುಪಾರು
స్థిరీకరణ ఏజెంట్,ಸ್ಥಿರಗೊಳಿಸುವ ಏಜೆಂಟ್
ప్రామాణిక విచలనం,ಪ್ರಮಾಣಿತ ವಿಚಲನ
ప్రధాన పంట,ಪ್ರಧಾನ ಬೆಳೆ
ప్రారంభ కోడాన్,ಕೋಡಾನ್ ಪ್ರಾರಂಭಿಸಿ
స్టార్టర్ పరిష్కారం,ಸ್ಟಾರ್ಟರ್ ಪರಿಹಾರ
కాండం బోరర్,ಕಾಂಡದ ಕೊರೆಯುವವನು
కాండం-ముగింపు,ಕಾಂಡ
స్టెనోస్పెర్మోకార్పీ,ಸ್ಟೆನೋಸ್ಪರ್ಮೊಕಾರ್ಪ್ನ
స్టెప్పీ,ಹುಲ್ಲುಗಾವಲು
స్టెరిలైజేషన్,ಕ್ರಿಮಿಕೀಕರಣ
స్టిగ్మా గ్రహణశక్తి,ಕಳಂಕ ಗ್ರಹಿಸುವಿಕೆ
కళంకం,ಕಳಂಕ
స్టిల్ట్ రూట్,ಸ್ಟಿಲ್ಟ್ ಬೇರು
స్టోలన్,ಕಟಾವು
స్టోమాటా,ಕಸಕ
మలం,ಮಲ
కోడాన్ ఆపు,ಕೋಡಾನ್ ನಿಲ್ಲಿಸಿ
స్ట్రాటిఫైడ్,ಶ್ರೇಣೀಕೃತ
స్ట్రాటిఫికేషన్,ಶ್ರೇಣೀಕರಣ
గడ్డి,ಒಣಹುಲ್ಲು
ఒత్తిడి,ಒತ್ತಡ
స్ట్రిప్ పంట,ಸ್ಟ್ರಿಪ್ ಬೆಳೆ
స్ట్రిప్ ఇంటర్‌క్రాపింగ్,ಸ್ಟ್ರಿಪ್ ಇಂಟರ್ ಕ್ರಾಪಿಂಗ್
స్ట్రోమా,ಚೂರು
మొండి,ಹಠಮಾರಿ
మొద్దు మల్చింగ్,ಕೋಟೆ ಹಸಿಗರಶರ
శైలి,ಶೈಲಿ
ఉప తేమ,ಉಪಭಾಷೆ
సబరేషన్,ಬೆನೆರಿಕೆ
మునిగిపోవడం,ಮುಳುಗುವಿಕೆ
జీవనాధార వ్యవసాయం,ಜೀವನಾಧಾರ ಕೃಷಿ
సబ్‌సూలింగ్,ಉಪಯೋಗಿಸುವ
ఉప జాతులు,ಉಪ ಪ್ರೌ-sp
ప్రత్యామ్నాయ పంట,ಬದಲಿ ಬೆಳೆ
ఉపరితలం,ತಲಾಧಾರ
ఉపరితల నీటిపారుదల,ಸಂರಕ್ಷಣೀಯ ನೀರಾವರಿ
వారసత్వం,ಉತ್ತರಾಧಿಕಾರ
రసంతో,ರಸವತ್ತಾದ
సక్కర్,ಮುಳುಗುವವನು
సుయి-జెనెరిస్,ಪಟಲ
సన్-క్యూరింగ్,ಸೂರ್ಯನ ಗುಣ
అనుబంధ నీటిపారుదల,ಪೂರಕ ನೀರಾವರಿ
అనుబంధ సంస్థ,ಪೂರಕ ಉದ್ಯಮ
అనుబంధ పరస్పర చర్య,ಪೂರಕ ಸಂವಹನ
సప్రెజర్ జన్యువు,ಜೀನ್
సర్ఫ్యాక్టెంట్,ಕರ್ತವ್ಯ
అవకాశం,ತುತ್ತಾಗುವ
సస్పెన్షన్ సంస్కృతి,ಅಮಾನತು ಸಂಸ್ಕೃತಿ
స్థిరమైన వ్యవసాయం,ಸುಸ್ಥಿರ ಕೃಷಿ
స్థిరమైన అభివృద్ధి,ಸುಸ್ಥಿರ ಅಭಿವೃದ್ಧಿ
సమూహ,ಹಿಂಡುವ
కత్తి ఆకు,ಕತ್ತಿ ಎಲೆ
సైకియం,ಸಿನೆನಿಯಂ
సహజీవనం,ಸಹಜೀವನ
సింగామి,ಸೇನಾ
బియ్యం తీవ్రత యొక్క వ్యవస్థ,ಅಕ್ಕಿ ತೀವ್ರತೆಯ ವ್ಯವಸ್ಥೆ
దైహిక హెర్బిసైడ్,ವ್ಯವಸ್ಥಿತ ಸಸ್ಯನಾಶಕ
కుసుమ,ಕುಸಿತ
కుంకుమ,ಕೇಸರಿ
సేజ్,ಋಷಿ
సాల్,ಸಾಲ್ವಳು
సాల్వియా,ಸಾಲ್ವಿಯಾ
చెప్పు కలప,ಸ್ಯಾಂಡಲ್ ಮರ
సపోటా,ಸಪೂಟ
స్క్రూపైన్,ತಿರುಪು
సీబక్‌హార్న్,ಕಡಲಸಲು
సెన్నా,ಒಂದು.
పాము కలప,ಸರ್ಪ ಮರ
నువ్వులు,ಎಳ್ಳು
పాము పొట్లకాయ,ಹಾವು ಸೋರೆಕಾಯಿ
పుచ్చకాయ స్నాప్,ಗಡಿಬಿಡಿ
సబ్బు నట్,ಸಾಬೂನು
జొన్న,ತಗ್ಗು
సోయాబీన్,ಸೋಯಾಬೀನ್
స్పానిష్ చెర్రీ,ಸ್ಪ್ಯಾನಿಷ್ ಚೆರ್ರಿ
బచ్చలికూర,ಸೊಪ್ಪು
కుదురు కలప,ಬೆನ್ನೆಲುಬಿನ ಮರ
స్పాంజ్ పొట్లకాయ,ಸ್ಪಾಂಜ್ ಸೋರೆಕಾಯಿ
స్టెవియా,ಒಂದು ಬಗೆಯ ಶವ
స్టింగ్ రేగుట,ಕುಟುಕುವ ಗಿಡ
రాతి పువ్వు,ಕಲ್ಲಿನ ಹೂವು
స్ట్రాబెర్రీ,ಸ್ಟ್ರಾಬೆರಿ
సుడాన్ గడ్డి,ಸುಡಾನ್ ಹುಲ್ಲು
చెరుకుగడ,ಕಬ್ಬು
సమ్మర్ స్క్వాష్,ಬೇಸಿಗೆ
పొద్దుతిరుగుడు,ಸೂರ್ಯಕಾಂತಿ
సన్‌హెంప్,ಸನ್ಹೆಂಪ್
తీపి క్లోవర్,ಸಿಹಿ ಕ್ಲೋವರ್
తీపి పొట్లకాయ,ಸ್ವೀಟ್ ಸೋರೆಕಾಯಿ
తీపి బంగాళాదుంప,ಸಿಹಿ ಆಲೂಗಡ್ಡೆ
తీపి వైలెట్,ಸಿಹಿ ನೇರಳೆ
సాప్ సక్కర్,ಸಾಪಕ
చూసింది ఫ్లై,ಗರಗಸದ ಫ್ಲೈ
స్కేల్ క్రిమి,ಮಾಪಕದ ಕೀಟ
సెమిలూపర్,ಅರೆಮಾಪಕ
షూట్ బోరర్,ಚಿಗುರು ಕೊರೆಯುವವನು
పట్టు పురుగు,ರೇಷ್ಮೆ ಹುಳು
నత్త,ಬಸವನ
స్పారో,ಗುಬ್ಬಚ್ಚಿ
సాలీడు,ಜೇಡ
ఉడుత,ಅಳಿಲು
కొమ్మ బోర్,ಕಾಂಡದ ಕೊರೆ
కాండం బోరర్,ಕಾಂಡದ ಕೊರೆಯುವವನು
కాండం గిర్డ్లర్,ಸ್ಟೆಮ್ ಗಿರ್ಡ್ಲರ್
స్టోన్ వీవిల్,ಕಲ್ಲಿನ ಜೀರುಂಡೆ
నేల శాస్త్రవేత్త,ಮಣ್ಣಾದ ವಿಜ್ಞಾನಿ
వ్యూహాత్మక ఉద్యమం,ತಂತ್ರದ ಚಲನೆ
ట్యాగింగ్,ಟ್ಯಾಗಿಂಗ್ (ಲೇಬಲಿಂಗ್)
ట్యాంక్ సిల్ట్,ಟ್ಯಾಂಕ್ ಹೂಳು
రూట్ నొక్కండి,ರೂಟ್ ಟ್ಯಾಪ್ ಮಾಡಿ
మొక్క,ಟಸೆಲ್ (ಮೆಕ್ಕೆ ಜೋಳ)
వర్గీకరణ,ಜೀವಿವರ್ಗೀಕರಣ ಶಾಸ್ತ್ರಗಳು
సాంకేతికం,ತಂತ್ರಜ್ಞಾನ
సమశీతోష్ణ జోన్,ಸಮಶೀತ ಪರಿಜೀವ
తాత్కాలిక విల్టింగ్,ತಾತ್ಕಾಲಿಕ ವಿಲ್ಟಿಂಗ್
టెండ్రిల్,ಉರುಳಿಸು
టెన్సియోమీటర్,ಸುಸ್ತಮಾಪಕ
టెపాల్,ಪಾರದರ್ಶಕ
టెరాటోజెని,ಟೆರಾಟೊಜೆನ್
ముగింపు కోడాన్,ಮುಕ್ತಾಯ ಕೋಡಾನ್
టెర్రేస్,ತಾರಸಿ
టెర్రస్ విరామం,ತಾರಸಿ ಮಧ್ಯಂತರ
భూగోళ రేడియేషన్,ಭೂಮಿಯ ವಿಕಿರಣ
భూసంబంధమైన కలుపు మొక్కలు,ಭೂಮಂಡಲ
టెస్ట్ క్రాస్,ಪರೀಕ್ಷೆ
పరీక్ష బరువు,ಪರೀಕ್ಷೆ
టెస్టా,ಪರೀಕ್ಷಾ
టెట్రాడ్,ಕಸಚೂರಿ
టెట్రాప్లాయిడ్,ಟೆಟ್ರಾಪ್ಲಾಯ್ಡ್
టెట్రాప్లాయిడి,ಚಿತಾವಳಿ
థాలమస్,ಗಾಡಿ
ఉష్ణ వాహకత,ಉಷ್ಣ ವಾಹಕತೆ
థర్మల్ డిఫ్యూసివిటీ,ಉಷ್ಣ ಪ್ರಸರಣತೆ
థర్మల్ ఇండక్షన్,ಉಷ್ಣ ಪ್ರಚೋದನೆ
