Assamese,Marathi
"1. প্ৰতিলিপি I/O ডিভাইচ, 2. প্ৰতিলিপি ইনপুট ডিভাইচ/আউটপুট","1. प्रतिकृती I/O डिव्हाइस, 2. प्रतिकृती इनपुट डिव्हाइस/आउटपुट"
দ্ৰুত ফোৰিয়াৰ স্থানান্তৰ,जलद फोरियर हस्तांतरण
মাৰাত্মক ভুল,गंभीर त्रुटी
ত্ৰুটি ধৰা পেলোৱা,दोष शोधणे
দোষ নিদান,दोष निदान
দোষ সহনশীলতা,चुकीची सहनशीलता
ফেক্স,फॅक्स
ফেক্স বাৰ্তা,फॅक्स संदेश
f dc,f dc
লক্ষণ ধৰা পেলোৱা,लक्षण शोधणे
ফিল চকা,चाक भरणे
পুনৰ বিনিয়োগ,पुनर्गुंतवणूक
"1.যোগানকাৰী, 2.পুষ্টি, 3.ফিডাৰ","1.पुरवठादार, 2.पोषण, 3.फीडर"
আনন,anyan
ফিবোনাচি আৱিষ্কাৰ,फिबोनाची शोध
ফিবোনাচি ক্ৰম,फिबोनाची क्रम
ফিবোনাচি ছিৰিজ,फिबोनाची मालिका
ফাইবাৰ অপটিক্স,फायबर ऑप्टिक्स
ফিডো ফান্দ,फिडो ट्रॅप
অঞ্চল,प्रदेश
পঞ্চম প্ৰজন্মৰ কম্পিউটাৰ,पाचव्या पिढीचा संगणक
"1.ফাইল, 2. ফাইল","1.फाइल, 2. फाइल"
ফাইল অভিগম পদ্ধতি,फाइल प्रवेश पद्धत
ফাইল আবণ্টন টেবুল,फाइल वाटप सारणी
ফাইল সংকোচন,फाइल कॉम्प्रेशन
ফাইল কপি কৰা,फाइल कॉपी करणे
নথিপত্ৰ বিন্যাস,फाइल कॉन्फिगरेशन
ফাইল মাৰ্জ কৰক,फाइल विलीन करा
ফাইল পুনৰুদ্ধাৰ,फाइल पुनर्प्राप्ती
নথিপত্ৰ সংৰক্ষণ,फाइल स्टोरेज
নথিপত্ৰ গঠন,फाइल संरचना
নথিপত্ৰপ্ৰণালী,फाइल सिस्टम
ফাইল স্থানান্তৰ,फाइल हस्तांतरण
নথিপত্ৰ স্থানান্তৰ প্ৰটোকল (FTP),फाइल ट्रान्सफर प्रोटोकॉल (FTP)
ফিল্টাৰ,फिल्टर
শেষৰ স্থান,शेवटची स्थिती
সন্ধান,शोधा
সসীম অৱস্থাৰ যন্ত্ৰ,मर्यादित राज्य मशीन
জুইৰ দেৱাল,आग भिंत
ফাৰ্মৱেৰ,फर्मवेअर
প্ৰথমে আহক প্ৰথমে পৰিবেশন কৰক,प्रथम येणाऱ्यास प्रथम सेवा
প্ৰথম প্ৰজন্মৰ কম্পিউটাৰ,पहिल्या पिढीचा संगणक
প্ৰথম ইনপুট প্ৰথম সংখ্যা (FIFO),फर्स्ट इनपुट फर्स्ट इश्यू (FIFO)
প্ৰথম ক্ৰমৰ যুক্তি,प्रथम ऑर्डर युक्तिवाद
প্ৰথম ক্ৰমৰ নীতি,प्रथम ऑर्डर तत्त्व
ফিক্সড ডিভিজন,निश्चित विभागणी
চহী,सही करा
নমনীয় ডিস্ক,लवचिक डिस्क
ফ্লপি ডিস্ক,फ्लॉपी डिस्क
ফ্লপি ডিস্ক ড্ৰাইভ (FDD),फ्लॉपी डिस्क ड्राइव्ह (FDD)
ফ্ল&#39; চাৰ্ট,प्रवाह चार्ट
নিয়ন্ত্ৰণ প্ৰবাহ,नियंत्रण प्रवाह
predawn,पहाट
ফোল্ডাৰ,फोल्डर
ফন্ট,फॉन्ट
ফন্ট পৰিয়াল,फॉन्ट कुटुंब
বাহ্যিক কি&#39;,बाह्य की
প্ৰপত্ৰ,फॉर्म
প্ৰতীকী ভাষা,प्रतीकात्मक भाषा
প্ৰতীকী পদ্ধতি,प्रतीकात्मक पद्धत
"1.ফৰ্মেট, 2.ফৰ্ম","1.स्वरूप, 2.फॉर्म"
অংকন কৰি থকা,रेखाचित्र
fortron,फोर्टॉन
"1.Fortran (এটা কম্পিউটাৰ ভাষা) প্ৰগ্ৰেম, 2.Fortran প্ৰগ্ৰেমিং","1. Fortran (एक संगणक भाषा) प्रोग्राम, 2. Fortran प्रोग्रामिंग"
ফৰৱাৰ্ড স্লেছ,पुढे झुकणारी तिरकी रेष
৪ৰ্থ প্ৰজন্মৰ কম্পিউটাৰ,चौथ्या पिढीचा संगणक
শাখা,विभाग
ফ্ৰেম,फ्रेम
"1.মুক্ত নেট, 2.মুক্ত নেট","1.फ्री नेट, 2.फ्री नेट"
মুক্ত চফ্টৱেৰ বিশ্বাস,मोफत सॉफ्टवेअर ट्रस्ट
বিনামূলীয়া সংৰক্ষণ,विनामूल्य संचयन
ফ্ৰীৱেৰ,फ्रीवेअर
সন্মুখৰ,समोर
"1.ফ্ৰন্ট পেনেল, 2.ফ্ৰন্ট পেনেল","1. फ्रंट पॅनल, 2. फ्रंट पॅनल"
"1.কাৰ্য্যসমূহ, 2. অনুষ্ঠান","1.कार्ये, 2. कार्य"
ফাংচন কি&#39;,फंक्शन की
ফাংচন ৰেফাৰেন্স,कार्य संदर्भ
কাৰ্য্যকৰী নিৰ্ভৰশীলতা,कार्यात्मक अवलंबित्व
কাৰ্য্য পৰীক্ষা,कार्य चाचणी
"১.অস্পষ্ট যুক্তি, ২.অস্পষ্ট যুক্তি","1.अस्पष्ट तर्क, 2.अस्पष्ट तर्क"
"1.অস্পষ্ট ছেট, 2.অস্পষ্ট ছেট","1.अस्पष्ट संच, 2.अस्पष्ट संच"
লাভ কৰা,मिळवणे
ক্ৰীড়া গছ,क्रीडा वृक्ष
ব্যৱধানৰ আখৰ,मध्यांतर वर्ण
আৱৰ্জনা,कचरा
জাবৰ সংগ্ৰহ,कचरा गोळा करणे
জাবৰ সংগ্ৰহ,कचरा गोळा करणे
Trash Inside আবর্জনা আউট (Gigo),कचरा आत कचरा बाहेर (Gigo)
দুৱাৰ,दरवाजा
দুৱাৰৰ পথ (নেটৱাৰ্কৰ প্ৰসংগত),दरवाजाचा मार्ग (नेटवर्कच्या संदर्भात)
বিস্তৃত কাৰ্যসূচী,सर्वसमावेशक कार्यक्रम
বিস্তৃত কাৰ্যসূচী,सर्वसमावेशक कार्यक्रम
বহল উদ্দেশ্যৰ কম্পিউটাৰ,व्यापक उद्देश संगणक
সাধাৰণ উদ্দেশ্যৰ কম্পিউটাৰ,सामान्य उद्देश संगणक
সাধাৰণ পঞ্জীয়ন,सामान्य नोंदणी
সাধাৰণীকৰণ,सामान्यीकरण
সাধাৰণীকৰণ,सामान्यीकरण
বহল বস্তু ভাষা,विस्तृत ऑब्जेक्ट भाषा
বহল উদ্দেশ্যৰ অপাৰেচন চিষ্টেম,ब्रॉड पर्पज ऑपरेशन सिस्टम
বিস্তৃত উদ্দেশ্য পঞ্জীয়ন,सर्वसमावेशक उद्देश नोंदणी
ত্ৰুটি সৃষ্টি কৰা হৈছে,त्रुटी निर्माण झाली
প্ৰজনন কাৰ্য্য,पुनरुत्पादक कार्य
ক্লাছ জেনেৰেল,सामान्य वर्ग
ক্লাছ ফাংচন,वर्ग कार्य
সাধাৰণ শ্ৰেণীৰ নাম,सामान्य वर्गाचे नाव
gigo,gigo
"১.ইউনিভাৰ্চেল, ২.গ্লোবেল","1. युनिव्हर्सल, 2. ग्लोबल"
ইউনিভাৰ্চেল কোড,सार्वत्रिक कोड
ইউনিভাৰ্চেল লক,सार्वत्रिक लॉक
"1. ইউনিভাৰ্চেল নেটৱৰ্ক, 2. ইউনিভাৰ্চেল নেটৱৰ্ক","1. युनिव्हर्सल नेटवर्क, 2. युनिव्हर्सल नेटवर्क"
ইউনিভাৰ্চেল নেটৱৰ্ক,सार्वत्रिक नेटवर्क
"1. বিশ্ব ব্যৱহাৰকাৰী, 2. ৰাজহুৱা ব্যৱহাৰকাৰী, 3. সাৰ্বজনীন ব্যৱহাৰকাৰী","1. जागतिक वापरकर्ता, 2. सार्वजनिक वापरकर्ता, 3. सार्वत्रिक वापरकर्ता"
গোলকীয় চলকসমূহ,जागतिक चल
"১.গোলকীকৰণ, ২.গোলকীকৰণ","1.जागतिकीकरण, 2.जागतिकीकरण"
Gopher (এটা নেটৱাৰ্কত এটা প্ৰটোকল),गोफर (नेटवर्कमधील प्रोटोकॉल)
gopher ৰিচেপ্টৰ,गोफर रिसेप्टर
"1. gopher চাৰ্ভাৰ, 2. gopher চাৰ্ভাৰ","1. गोफर सर्व्हर, 2. गोफर सर्व्हर"
gopher চাইট,गोफर साइट
gopher স্থান,गोफर जागा
