Hindi,Assamese
क्षीणन,ক্ষীণকৰণ
क्षीणन,ক্ষীণকৰণ
फाही एकमुखी पारगम्यता मापी,ফাহি একপক্ষীয় পাৰ্যমান্যতা জোখা
विफलता,বিফল হোৱা
विफल विधा,বিফল ধৰণ
विफलता दर,বিফলতাৰ হাৰ
फेयर चाइल्ड अर्द्धचालक,ফেয়াৰ চাইল্ড অৰ্ধপৰিবাহী
पतन काल,পতনৰ সময়
पाती कालद कोर,পাতি কালাদ কোৰ
पाती कोर,পেট কোৰ
अवपात,পতন হোৱা
असत्य,মিছা
वलित कागज,ভাঁজ কৰা কাগজ
निवेशांक,ইনপুট
निर्गमांक,ইছ্যু নম্বৰ
फैराड,ফাৰাড
फैराडे प्रभाव,ফাৰাডে ইফেক্ট
फैराडे घूर्णन,ফাৰাডে ঘূৰণ
फैराडे स्क्रीन,faraday স্ক্ৰীণ
फैराडे स्थिरांक,faraday ধ্ৰুৱক
फैराडे का नियम,ফেৰাডেৰ আইন
प्रतिकृति,প্ৰতিৰূপ
प्रतिकृति अभिग्राही,প্ৰতিলিপি গ্ৰাহক
प्रतिकृति संचारी/प्रेषित्र,প্ৰতিলিপি যোগাযোগকাৰী
प्रतिकृति,প্ৰতিৰূপ
प्रतिकृति सिग्नल,প্ৰতিলিপি সংকেত
तीव्र कोर,চোকা কোৰ
द्रूत फूरिये रूपांतर,দ্ৰুত fourier ৰূপান্তৰ
क्षिप्र प्राप्ति दिण्कारी,জাহাজৰ ৰচিদ দিনকাৰি
संचिका नियतन सारिणी,ফাইল আবণ্টনৰ সময়সূচী
घातक त्रुटि,মাৰাত্মক ভুল
जनक संचिका,মূল নথিপত্ৰ
निवेशांक,ইনপুট
"दोष, भ्रंश","দোষ, দোষ"
दोष विश्लेषण,দোষ বিশ্লেষণ
दोष कोटि-निर्धारण,দোষ ৰেটিং
भ्रंश स्थानीकरण,দোষ স্থানীয়কৰণ
दोष स्थानगत सेतु,দোষ স্থানীয় দলং
दोष निस्पंद टॉगल,দোষ ফিল্টাৰ টগল কৰক
भ्रंस सह्यता,পতন সহনশীলতা
फैनो कलन-विधि,ফানোৰ এলগৰিদম
निर्गमांक,ইছ্যু নম্বৰ
निर्गमांक तरू,ইছ্যু নম্বৰ গছ
फैक्स,ফেক্স
संचिका संयोजन,ফাইলৰ সংমিশ্ৰণ
एफ संबंधक,F সংযোগকাৰী
आवृत्ति प्रभाग बहुसंकेतक,কম্পাঙ্ক বিভাজন মাল্টিপ্লেক্সাৰ
एफ.ई.सी. कोड,এফ ই চি ক&#39;ড
संघीय संचार आयोग,ফেডাৰেল কমিউনিকেচন কমিছন
पुनर्निवेश पाश लब्धि,পুনৰ বিনিয়োগ লুপ লাভ
क्षीणित चुंबकीय द्रव्य,ক্ষীণ কৰা চুম্বকীয় পদাৰ্থ
निवेशांक,ইনপুট
पुनर्निवेश लब्धि,পুনৰ বিনিয়োগৰ উৎপাদন
पारभरण ह्रास,জীৱিকাৰ ক্ষতি
पुनिर्निवेश,পুনৰ বিনিয়োগ
पुनर्निवेश प्रवर्धक,পুনৰ বিনিয়োগ এম্প্লিফায়াৰ
पुनर्निविष्ट विरूपण,পুনৰ প্ৰৱৰ্তন বিকৃতি
पुनर्निवेश खंडक आरेख,পুনৰ বিনিয়োগ ব্লক ডায়াগ্ৰাম
पुनर्निवेश धारा आरेख,পুনৰ বিনিয়োগৰ ধাৰা ডায়েগ্ৰাম
पुनर्निवेश पाश,পুনৰুদ্ধাৰ লুপ
पुनर्निवेश दोलित्र,পুনৰ বিনিয়োগ দোলক
पुनर्निवेश दौड़,পুনৰ বিনিয়োগৰ দৌৰ
पुनर्निवेश विस्थापन रजिस्टर,পুনৰ বিনিয়োগ স্থানচ্যুতি পঞ্জীয়ন
पुनर्निवेश सिद्धांत आरेख,পুনৰ বিনিয়োগ নীতিৰ ডায়েগ্ৰাম
पुनर्निवेश वोल्टता आरेख,পুনৰ প্ৰৱৰ্তন ভল্টেজ ডায়াগ্ৰাম
फर्मीस्तर,ফাৰ্মি স্তৰ
फेरिक प्रेरक,ফেৰিক ইণ্ডাক্টৰ
फेराइट,ফেৰাইট
फेराइट ऐन्टेना,ফেৰাইট এন্টেনা
फेराइट वीड,ফেৰাইট অপতৃণ
फेराइट परिचक्रक,ফেৰাইট স্পিনাৰ
फेराइट पृथक्कारी,ফেৰাইট বিভাজক
फेराइट रेखा विस्तार,ফেৰাইট লাইন সম্প্ৰসাৰণ
फैराइट-कोर ट्रांसफॉर्मर,ফেৰাইট-কোৰ ট্ৰেন্সফৰ্মাৰ
फेरो क्रोम टेप,ferro ক্ৰম টেপ
लौह-चुंबकत्व,ফেৰ&#39;মেগনেটিজম
फेट,ভাগ্য
क्षेत्र प्रभाव ट्रांजिस्टर (फेट),ফিল্ড ইফেক্ট ট্ৰেঞ্জিষ্টৰ (FET)
फेट प्रर्वधक,ফেট বুষ্টাৰ
फेट पूरक सममिति,fret পৰিপূৰক প্ৰতিসমতা
फेट अवक्षय विधा,চৰ্বি হ্ৰাসৰ ধৰণ
"फेट द्वैत द्वार, द्वैत गेट","ভাগ্য দ্বৈততা গেট, দ্বৈততা গেট"
फेट संवृद्धि विधा,চৰ্বি বৃদ্ধিৰ ধৰণ
फेट आवृत्ति अनुक्रिया,&#39;ফ্ৰেট ফ্ৰিকুৱেন্সি ৰেচপন্স&#39;
फेट आलेखी विश्लेषण,চৰ্বি গ্ৰাফিক বিশ্লেষণ
फेट निवेश सुरक्षा,FATE বিনিয়োগৰ সুৰক্ষা
फेट प्रतिलोमी,চৰ্বি ওলোটা
फेट संधि,ভাগ্য চুক্তি
फेट मॉसफेट,চৰ্বিযুক্ত mosfet
फेट अंतराचालकता,চৰ্বিৰ পৰিবাহীতা
अनयन समय,টোপনিৰ সময়
संचिका आयात,ফাইল আমদানি
तंतु,আঁহ
तंतु अनुयोजक,ফাইবাৰ সংযোগকাৰী
फाइबर वितरित आँकड़ा अंतरापृष्ठ,ফাইবাৰ বিতৰণ কৰা তথ্য আন্তঃপৃষ্ঠ
फाइबर ग्लास,ফাইবাৰ গ্লাছ
तंतु प्रकाशीय लिंक,ফাইবাৰ অপটিক লিংক
तंतु प्रकाशिकी संचरण विंडो,ফাইবাৰ অপটিক্স ট্ৰেন্সমিছন উইণ্ড&#39;
तंतु प्रकाश संसूचक,ফাইবাৰ লাইট ডিটেক্টৰ
