Punjabi,Malayalam
ਦੁੱਗਣਾ ਚਾਰਜ ਵਾਲਾ ਕਣ,ഇരട്ടി ചാർജുള്ള കണിക
ਭ੍ਰਿਸ਼ਟ,ഉഭയജീവി അഴിമതി
ਡਬਲ ionized,ഇരട്ട അയോണൈസ്ഡ്
ਹੇਠਾਂ ਵੱਲ,താഴേക്ക്
ਟ੍ਰੈਕਸ਼ਨ ਧਾਤੂ ਧਾਤੂ ਅਰਧ ਸੰਖੇਪ,ട്രാക്ഷൻ അയിര് സെമി കോംപാക്റ്റ്
ਟ੍ਰੈਕਸ਼ਨ ਫੋਰਸ,ട്രാക്ഷൻ ഫോഴ്സ്
"ਵਾਹ, ਵਹਾਅ, ਅਪੋਧ, ਵਹਿਣਾ (ਖਨਨ), ਪੰਝ (ਭੋਜਨ), ਵਿਸਥਾਪਨ","വാ, ഓട്ടം, അപ്പോദ്, ഡ്രിഫ്റ്റ് (ഖനനം), പഞ്ച് (ഭക്ഷണം), സ്ഥാനചലനം"
ਰਨਆਫ ਸਟ੍ਰੀਮ,ഒഴുകുന്ന നീരൊഴുക്ക്
ਕਾਰਜਸ਼ੀਲ,പ്രവർത്തനക്ഷമമായ
ਸੰਚਾਲਨ ਵੋਲਟੇਜ,ചാലക വോൾട്ടേജ്
ਛੋਟੀ ਗੇਂਦ,ചെറിയ പന്ത്
ਅਚਾਨਕ ਬਰੇਕ,പെട്ടെന്നുള്ള ഇടവേള
"ਬਿੰਦੀ, ਮਾਈਕ੍ਰੋ ਪੁਆਇੰਟ, ਬੂੰਦ","ഡോട്ട്, മൈക്രോ പോയിന്റ്, തുള്ളി"
ਗਿਰਾਵਟ,വീഴ്ച
ਸੁੱਕਾ,ഉണക്കുക
ਸੁੱਕਾ ਸੁੱਕਾ ਹਾਈਗਰੋਮੀਟਰ,ഡ്രൈ ഡ്രൈ ഹൈഗ്രോമീറ്റർ
ਅਸਫਲ ਸੰਪਰਕ,പരാജയപ്പെട്ട കോൺടാക്റ്റ്
"ਡਬਲ ਓਪਰੇਸ਼ਨ, ਦੋਹਰੀ ਕਾਰਵਾਈ","ഇരട്ട പ്രവർത്തനം, ഇരട്ട പ്രവർത്തനം"
"ਨਲੀ, ਨਲਕੀ",നാളി
ਤਣਾਅ ਵਾਲਾ,ടാൻസൈൽ
ਤਣਾਅ ਵਾਲਾ,ടാൻസൈൽ
ਮੱਧਮ,മങ്ങിയ
ਚੁੱਪ,നിശബ്ദമാക്കുക
ਪੇਸ਼ਗੀ,നിക്ഷേപം
ਵਾਮਨ ਤਾਰਾ,വാമൻ താര
ਦੋਹਰਾ ਧੁਰਾ,ഇരട്ട അക്ഷം
ਗਤੀਸ਼ੀਲ,ചലനാത്മകം
ਗਤੀਸ਼ੀਲ,ചലനാത്മകം
"ਗਤੀਸ਼ੀਲਤਾ, ਗਤੀਸ਼ੀਲਤਾ","ചലനാത്മകത, ചലനാത്മകത"
ਡਾਇਨਾਮੋ,ഡൈനാമോ
ਖਾਣਾ,ഭക്ഷണം കഴിക്കുക
"ਧਰਤੀ, ਧਰਤੀ","ഭൂമി, ഭൂമി"
ਭੂਚਾਲ ਦੀ ਤੀਬਰਤਾ,ഭൂകമ്പ തീവ്രത
ਧਰਤੀ ਸੈਟੇਲਾਈਟ,ഭൂമി ഉപഗ്രഹം
ਧਰਤੀ ਕੁਨੈਕਸ਼ਨ ਸਿਸਟਮ,ഭൂമി കണക്ഷൻ സിസ്റ്റം
ਜ਼ਮੀਨੀ ਤਾਰ,ഗ്രൗണ്ട് വയർ
"ਕੇਂਦਰ, centripetal","കേന്ദ്രം, കേന്ദ്രാഭിമുഖം"
ਸਨਕੀਤਾ,ഉത്കേന്ദ്രത
Echelon,എച്ചലോൺ
echo,പ്രതിധ്വനി
ਧਾਰਨਾ,അനുമാനം
ਸਰਕੂਲਰ ਕੋਆਰਡੀਨੇਟਸ,വിപ്ലവം സർക്കുലർ കോർഡിനേറ്റുകൾ
ਵਰਲਪੂਲ,ചുഴി
ਕਿਨਾਰੇ ਨੁਕਸ,എഡ്ജ് തെറ്റ്
ਕੋਰ-ਪ੍ਰਭਾਵ,കാതലായ പ്രഭാവം
ਐਡੀਸਨ ਸੈੱਲ,എഡിസൺ സെൽ
ਸੰਪਾਦਿਤ ਕਰੋ,തിരുത്തുക
ਅਸਰਦਾਰ,ഫലപ്രദമായ
ਕੁਸ਼ਲਤਾ,കാര്യക്ഷമത
ਕੋਸ਼ਿਸ਼,ശ്രമം
ਡਿਸਚਾਰਜ,ഡിസ്ചാർജ്
"ਅਲੰਕਾਰਿਕ, eigen","ആലങ്കാരിക, ഈജൻ"
ਅੱਠਭੁਜ,അഷ്ടഭുജം
ਆਈਨਸਟਾਈਨ-ਬੋਸ ਵੰਡ ਕਾਨੂੰਨ,ഐൻസ്റ്റീൻ-ബോസ് വിതരണ നിയമം
ਤੁਰੰਤ ਪ੍ਰਭਾਵ,തൽക്ഷണ പ്രഭാവം
ਆਈਨਸਟਾਈਨੀਅਮ,ഐൻസ്റ്റീനിയം
ਆਈਨਸਟਾਈਨ ਸਮੋਲੁਚੌਸਕੀ ਸਮੀਕਰਨ,ഐൻസ്റ്റീൻ സ്മോലുചോവ്സ്കി സമവാക്യം
ਆਈਨਸਟਾਈਨ-ਜਨਸੰਖਿਆ,ഐൻസ്റ്റീൻ-ജനസംഖ്യ
ਬਰਖਾਸਤਗੀ,പുറത്താക്കൽ
ਬਾਹਰ ਕੱਢਣ ਵਾਲਾ ਕੈਪਸੂਲ,എജക്റ്റർ കാപ്സ്യൂൾ
ਬਾਹਰ ਕੱਢਣ ਵਾਲਾ,എജക്റ്റർ
ਕਲੀਅਰੈਂਸ ਬੋਰਡ,ക്ലിയറൻസ് ബോർഡ്
ਉਲਟ ਸਮਰੱਥਾ,വിപരീത കപ്പാസിറ്റൻസ്
ਲਚਕੀਲੇ,ഇലാസ്റ്റിക്
"ਲਚਕੀਲੇ ਜਵਾਬ ਪ੍ਰਭਾਵ, ਲਚਕੀਲੇ ਪਿਛਲਾ","ഇലാസ്റ്റിക് പ്രതികരണ പ്രഭാവം, ഇലാസ്റ്റിക് പിൻഭാഗം"
oscillatory ਸਰੀਰ,ആന്ദോളന ശരീരം
ਲਚਕਤਾ,ഇലാസ്തികത
"ਇਲਾਸਟਿਕੋਮੀਟਰ, ਇਲਾਸਟਿਕੋਮੀਟਰ","ഇലാസ്റ്റികോമീറ്റർ, ഇലാസ്റ്റികോമീറ്റർ"
ਲਚਕੀਲੇ ਖਰਾਬੀ,ഇലാസ്റ്റിക് മെല്ലെബിലിറ്റി
ਆਇਨੋਸਫੀਅਰ ਦੀ ਈ-ਪਰਤ,അയണോസ്ഫിയറിന്റെ ഇ-പാളി
ਇਲੈਕਟ੍ਰੇਟ,ഇലക്ട്രേറ്റ്
"ਇਲੈਕਟ੍ਰੀਕਲ, ਇਲੈਕਟ੍ਰੀਕਲ","വൈദ്യുത, വൈദ്യുത"
ਬਿਜਲੀ,വൈദ്യുതി
"ਬਿਜਲੀਕਰਨ, ਚਾਰਜਿੰਗ","വൈദ്യുതീകരണം, ചാർജിംഗ്"
ਬਿਜਲੀ,വൈദ്യുതീകരിച്ചു
"ਚਾਰਜ ਕੀਤਾ ਕਣ, ਚਾਰਜ ਕੀਤਾ ਕਣ","ചാർജ്ജ് കണിക, ചാർജ്ജ് കണിക"
ਇਲੈਕਟ੍ਰੋਕੋਸਟਿਕ,ഇലക്ട്രോകോസ്റ്റിക്
ਇਲੈਕਟ੍ਰੋ-ਧੁਨੀ ਵਿਗਿਆਨ,ഇലക്ട്രോ-അക്കോസ്റ്റിക്സ്
ਇਲੈਕਟ੍ਰੋ-ਥਰਮਲ,ഇലക്ട്രോ തെർമൽ
ਇਲੈਕਟ੍ਰੋਕੈਮੀਕਲ,ഇലക്ട്രോകെമിക്കൽ
ਬਰਾਬਰ,തത്തുല്യമായ
ਇਲੈਕਟ੍ਰੋਡ,ഇലക്ട്രോഡ്
ਇਲੈਕਟ੍ਰੋਡਾਇਨਾਮਿਕਸ,ഇലക്ട്രോഡൈനാമിക്സ്
ਇਲੈਕਟ੍ਰੋਡਾਇਨਾਮਿਕ ਪ੍ਰਭਾਵ,ഇലക്ട്രോഡൈനാമിക് പ്രഭാവം
galvanic ਅਲੱਗ-ਥਲੱਗ,ഗാൽവാനിക് ഒറ്റപ്പെടൽ
ਇਲੈਕਟ੍ਰੋਲਾਈਟ,ഇലക്ട്രോലൈറ്റ്
ਇਲੈਕਟ੍ਰੋਲਾਈਟਿਕ,വൈദ്യുതവിശ്ലേഷണം
"electrophoresis, electrophoresis","ഇലക്ട്രോഫോറെസിസ്, ഇലക്ട്രോഫോറെസിസ്"
ਇਲੈਕਟ੍ਰੋਮੈਗਨੇਟ,വൈദ്യുതകാന്തികം
ਇਲੈਕਟ੍ਰੋਮੈਗਨੈਟਿਕ ਖੇਤਰ,വൈദ്യുതകാന്തിക മണ്ഡലം
ਇਲੈਕਟ੍ਰੋਮੈਗਨੇਟਿਜ਼ਮ,വൈദ്യുതകാന്തികത
ਇਲੈਕਟ੍ਰੋਮੈਗਨੇਟਿਜ਼ਮ,വൈദ്യുതകാന്തികത
"ਇਲੈਕਟ੍ਰੋਮੀਟਰ ਨੋਜ਼ਲ, ਇਲੈਕਟ੍ਰੋਮੀਟਰ ਵਾਲਵ","ഇലക്ട്രോമീറ്റർ നോസൽ, ഇലക്ട്രോമീറ്റർ വാൽവ്"
ਇਲੈਕਟ੍ਰੋਮੋਟਿਵ ਫੋਰਸ,ഇലക്ട്രോമോട്ടീവ് ഫോഴ്സ്
ਇਲੈਕਟ੍ਰੋਨ,ഇലക്ട്രോൺ
ਕਰਜ਼ਾ-ਬਿਜਲੀ,വായ്പ-വൈദ്യുതി
ਇਲੈਕਟ੍ਰਾਨਿਕ,ഇലക്ട്രോണിക്
ਇਲੈਕਟ੍ਰਾਨਿਕ eigen ਫੰਕਸ਼ਨ,ഇലക്ട്രോണിക് ഈജൻഫംഗ്ഷൻ
ਇਲੈਕਟ੍ਰਾਨਿਕ ਊਰਜਾ,ഇലക്ട്രോണിക് ഊർജ്ജം
ਇਲੈਕਟ੍ਰੋਨਿਕਸ,ഇലക്ട്രോണിക്സ്
ਇਲੈਕਟ੍ਰੋਨ ਆਪਟਿਕਸ,ഇലക്ട്രോൺ ഒപ്റ്റിക്സ്
ਇਲੈਕਟ੍ਰੋ-ਆਪਟਿਕਸ,ഇലക്ട്രോ ഒപ്റ്റിക്സ്
ਇਲੈਕਟ੍ਰੋਮੈਗਨੇਟਿਜ਼ਮ,വൈദ്യുതകാന്തികത
ਇਲੈਕਟ੍ਰੋਸਕੋਪ,ഇലക്ട്രോസ്കോപ്പ്
ਇਲੈਕਟ੍ਰੋਸਟੈਟਿਕ,ഇലക്ട്രോസ്റ്റാറ്റിക്
ਇਲੈਕਟ੍ਰੋਸਟੈਟਿਕਸ,ഇലക്ട്രോസ്റ്റാറ്റിക്സ്
ਇਲੈਕਟ੍ਰੋਫੋਰੇਸਿਸ,ഇലക്ട്രോഫോറെസിസ്
ਬਿਜਲੀ ਕੁਨੈਕਟੀਵਿਟੀ,വൈദ്യുത ബന്ധം
ਬਿਜਲੀ ਕੁਨੈਕਟਰ,ഇലക്ട്രിക്കൽ കണക്റ്റർ
"ਤੱਤ, ਘੱਟ ਗਿਣਤੀਆਂ, ਹਿੱਸੇ","ഘടകങ്ങൾ, ന്യൂനപക്ഷങ്ങൾ, ഘടകങ്ങൾ"
"ਪ੍ਰਾਇਮਰੀ, ਐਲੀਮੈਂਟਰੀ, ਐਲੀਮੈਂਟਲ","പ്രാഥമിക, പ്രാഥമിക, മൂലക"
ਅਸਲੀ ਚਾਰਜ,യഥാർത്ഥ ചാർജ്
"ਉਚਾਈ, ਉਚਾਈ, ਉਚਾਈ, ਉਚਾਈ, ਉਚਾਈ","ഉയർച്ച, ഉയർച്ച, ഉയർച്ച, ഉയർച്ച, ഉയർച്ച"
ਅਲਟੀਮੀਟਰ,ആൾട്ടിമീറ്റർ
"ਐਲੀਵੇਟਰ, ਐਲੀਵੇਟਰ","എലിവേറ്റർ, എലിവേറ്റർ"
ਗੈਰ-ਅੰਡਾਕਾਰ,ദീർഘവൃത്തം അല്ലാത്തത്
"ਲੰਬਾਈ, ਵਿਸਤਾਰ, ਫੈਲਾਅ ਦਾ ਕੋਣ","നീളം, മാഗ്നിഫിക്കേഷൻ, വ്യാപനത്തിന്റെ കോൺ"
"ਰਿਹਾਈ, ਰਿਹਾਈ","റിലീസ്, റിലീസ്"
"ਪ੍ਰਸਾਰ, ਸੰਤਾਨ","വ്യാപനം, സന്തതി"
ਏਮਬੇਡ ਕਰਨ ਲਈ,എംബഡ് ചെയ്യാൻ
ਏਮਬੇਡ ਕੀਤਾ,ഉൾച്ചേർത്തത്
ਜਾਰੀ ਕੀਤਾ,ഇഷ്യൂചെയ്തു
ਨਿਕਾਸ,ഉദ്വമനം
"emissivity, emissivity","ഉദ്വമനം, ഉദ്വമനം"
emissivity,ഉദ്വമനം
"emitter, emitter","എമിറ്റർ, എമിറ്റർ"
"ਪੂਰਵ-ਮਜਬੂਤੀ, ਫੋਰਸ","പ്രീ-ബലപ്പെടുത്തൽ, ബലം"
ਅਨੁਭਵੀ,അനുഭവപരമായ
"ਖਾਲੀ, ਅਧੂਰਾ","ശൂന്യമായ, നിറയ്ക്കാത്ത"
"emulsifier, emulsifier","emulsifier, emulsifier"
"emulsion, emulsion","എമൽഷൻ, എമൽഷൻ"
"ਅੰਤ, ਅੰਤ, ਅੰਤ, ਅੰਤ","അവസാനം, അവസാനം, അവസാനം, അവസാനം"
ਅੰਤਿਮ ਸੰਸ਼ੋਧਨ,അന്തിമ പുനരവലോകനം
ਊਰਜਾ ਕੁਸ਼ਲ,ഊർജ്ജ കാര്യക്ഷമമായ
"ਧੁਰੀ ਸਥਿਤੀ, ਏ-ਪੋਜੀਸ਼ਨ","അച്ചുതണ്ട് സ്ഥാനം, എ-സ്ഥാനം"
"endothermic, endothermic","എൻഡോതെർമിക്, എൻഡോതെർമിക്"
ਐਂਡੋਥਰਮਿਕ ਪ੍ਰਕਿਰਿਆ,എൻഡോതെർമിക് പ്രക്രിയ
ਊਰਜਾਵਾਨ ਕਰਨ ਲਈ,ഊർജം പകരാൻ
ਅੰਦਰੂਨੀ ਊਰਜਾ,അന്തർലീനമായ ഊർജ്ജം
ਊਰਜਾ ਊਰਜਾਵਾਨ,ഊർജ്ജ ഊർജ്ജം
"ਇੰਜਨ ਇੰਜਨੀਅਰਿੰਗ, ਇੰਜਨੀਅਰਿੰਗ","എഞ്ചിൻ എഞ്ചിനീയറിംഗ്, എഞ്ചിനീയറിംഗ്"
ਵਾਧਾ,വളർച്ച
ਅਮੀਰ ਆਈਸੋਟੋਪ,സമ്പന്നമായ ഐസോടോപ്പുകൾ
ਵਧਿਆ ਰਿਐਕਟਰ,വർദ്ധിപ്പിച്ച റിയാക്ടർ
ਸੰਸ਼ੋਧਨ,സമ്പുഷ്ടീകരണം
ਖੁਸ਼ਹਾਲੀ,അഭിവൃദ്ധി
"ਸੈੱਟ, ਭਾਈਚਾਰੇ","സെറ്റ്, കമ്മ്യൂണിറ്റി"
"enthalpy, ਪੂਰਨ ਗਰਮੀ","enthalpy, കേവല ചൂട്"
ਤਾਕਤ,ശക്തി
ਐਂਟਰੌਪੀ,എൻട്രോപ്പി
ਦਾਖਲਾ,പ്രവേശനം
"ਗਿਣਤੀ, ਗਿਣਤੀ","എണ്ണുക, എണ്ണുക"
ਪੰਨਾ ਅੰਕ,പേജിനേഷൻ
ਭੂਚਾਲ ਦਾ ਕੇਂਦਰ,പ്രഭവകേന്ദ്രം
"ਅਪਾਰਦਰਸ਼ੀ, ਐਪੀਸਕੋਪ","അതാര്യമായ, എപ്പിസ്കോപ്പ്"
epitaxy ਪਰਤ,epitaxy പാളി
"apitaxi, overrun","apitaxi, overrun"
"ਬਰਾਬਰ, ਬਰਾਬਰ, ਬਰਾਬਰ, ਬਰਾਬਰ","തുല്യ, തുല്യ, തുല്യ, തുല്യ"
ਬਰਾਬਰੀ ਕਰਨ ਵਾਲਾ,സമനില
ਸਮਾਨਤਾ,തുല്യത
ਸਮੀਕਰਨ,സമവാക്യം
"ਭੂਮੱਧ ਰੇਖਾ, ਭੂਮੱਧ ਰੇਖਾ, ਭੂਮੱਧ ਰੇਖਾ, ਭੂਮੱਧ ਰੇਖਾ","ഭൂമധ്യരേഖ, ഭൂമധ്യരേഖ, ഭൂമധ്യരേഖ, ഭൂമധ്യരേഖ"
"ਭੂਮੱਧ, ਭੂਮੱਧ, ਵਿਚਕਾਰਲਾ, ਭੂਮੱਧ","മധ്യരേഖാ, മധ്യരേഖാ, മധ്യരേഖാ, മധ്യരേഖാ"
ਅਤਰ,കുത്തനെയുള്ള
ਅਤਰ,കുത്തനെയുള്ള
isometric,ഐസോമെട്രിക്
"ਬਰਾਬਰੀ ਵਾਲਾ, ਸਮਾਨਾਂਤਰ","സമദൂരം, സമാന്തരം"
"ਸੰਤੁਲਨ, ਸੰਤੁਲਨ, ਸੰਤੁਲਨ","സന്തുലിതാവസ്ഥ, സന്തുലിതാവസ്ഥ, സന്തുലിതാവസ്ഥ"
ਬਰਾਬਰੀ,സമനില
ਉਪਕਰਨ,ഉപകരണങ്ങൾ
"ਬਰਾਬਰੀ, ਯੋਗਤਾ","തുല്യത, കഴിവ്"
ਸਮਾਨਤਾ ਵਾਲਾ,തുല്യശക്തി
isobars,ഐസോബാറുകൾ
ਸਮਾਨਤਾ,തുല്യത
"ਬਰਾਬਰ, ਬਰਾਬਰ (v.), ਬਰਾਬਰ (n.)","തത്തുല്യം, തത്തുല്യം (വി.), തത്തുല്യം (n.)"
ਬਰਾਬਰ ਸਮਾਈ,തുല്യമായ ആഗിരണം
"ਸਮਾਨ ਸੰਚਾਲਨ, ਸਮਾਨ ਸੰਚਾਲਨ","തുല്യ ചാലകത, തുല്യ ചാലകത"
isometric ਲੈਨਜ,ഐസോമെട്രിക് ലെൻസ്
"ਲੰਬਕਾਰੀ ਚਿੱਤਰ, ਸਿੱਧਾ ਚਿੱਤਰ","ലംബമായ ചിത്രം, നേരായ ചിത്രം"
ਲੰਬਕਾਰੀ,ലംബമായ
erg,എർഗ്
"ਊਰਜਾਵਾਨ, ਵਿਚਾਰਵਾਨ","ഊർജ്ജസ്വലമായ, അഭിപ്രായമുള്ള"
"ਗਲਤੀ, ਗਲਤੀ, ਗਲਤੀ, ਗਲਤੀ","തെറ്റ്, തെറ്റ്, തെറ്റ്, കൃത്യതയില്ലായ്മ"
ਸੁਰੰਗ ਡਾਇਓਡ,ടണൽ ഡയോഡ്
ਨੱਠ ਗਏ,രക്ഷപ്പെടുക
"ਜ਼ਰੂਰੀ, ਜ਼ਰੂਰੀ","അത്യാവശ്യം, അത്യാവശ്യം"
ਈਥਰ,ഈഥർ
ਯੂਕਲੀਡੀਅਨ ਕੋਆਰਡੀਨੇਟਸ,യൂക്ലിഡിയൻ കോർഡിനേറ്റുകൾ
ਯੂਲਰ-ਕੋਣ,യൂലർ ആംഗിൾ
"eutectic, eutectic",യൂടെക്റ്റിക്
"ਕੱਢਿਆ, ਕੱਢਿਆ","ഒഴിഞ്ഞുപോയി, ഒഴിഞ്ഞുപോയി"
"ਨਿਕਾਸੀ, ਖਾਲੀ ਕਰਨਾ","ഒഴിപ്പിക്കൽ, ശൂന്യമാക്കൽ"
"ਮੁਲਾਂਕਣ, ਮੁਲਾਂਕਣ","വിലയിരുത്തൽ, വിലയിരുത്തൽ"
ਵਾਸ਼ਪੀਕਰਨ,ആവിയായി
"evaporation, evaporation, evaporation","ബാഷ്പീകരണം, ബാഷ്പീകരണം, ബാഷ്പീകരണം"
ਵੀ,പോലും
"ਘਟਨਾ, ਕਿੱਸਾ","സംഭവം, എപ്പിസോഡ്"
"ਕਦੇ ਸੁਰੱਖਿਅਤ, ਕਦੇ ਸੁਰੱਖਿਅਤ","എന്നും സുരക്ഷിതം, എന്നും സുരക്ഷിതം"
"ਸੱਚਾ, ਸੱਚਾ, ਸਹੀ","സത്യം, സത്യം, കൃത്യമായി"
exocentre,എക്സോസെന്റർ
ਭੂਚਾਲ ਦਾ ਕੇਂਦਰ,പ്രഭവകേന്ദ്രം
centripetal,കേന്ദ്രാഭിമുഖം
ਸਨਕੀਤਾ,ഉത്കേന്ദ്രത
ਬਹੁਤ ਜ਼ਿਆਦਾ,അമിതമായ
ਐਕਸਚੇਂਜ,എക്സ്ചേഞ്ച്
"ਉਤੇਜਨਾ, ਊਰਜਾ","ആവേശം, ഊർജ്ജം"
"ਉਤੇਜਿਤ ਕਰਨ ਲਈ, ਊਰਜਾਵਾਨ ਕਰਨ ਲਈ",ഉത്തേജിപ്പിക്കാൻ
ਉਤਸਾਹਿਤ,ആവേശഭരിതനായി
ਉਤੇਜਕ,ഉത്തേജിപ്പിക്കുന്ന
exciton,exciton
ਬੇਦਖਲੀ ਨਿਯਮ,ഒഴിവാക്കൽ നിയമം
ਐਗਜ਼ੀਕਿਊਸ਼ਨ,നിർവ്വഹണം
"ਨਿਕਾਸੀ, ਕੈਥਾਰਸਿਸ, ਬਾਹਰ ਕੱਢਣਾ, ਬੰਦ ਕਰਨਾ","കുടിയൊഴിപ്പിക്കൽ, കാഥർസിസ്, എക്സ്ട്രൂഷൻ, ക്ലോസിംഗ്"
ਮੁੱਦੇ,ഇഷ്യൂ
"exothermic, ਗਰਮੀ ਉਤੇਜਕ","ബാഹ്യതാപം, ചൂട് ഉത്തേജിപ്പിക്കുന്നു"
exothermic,ബാഹ്യതാപനില
ਅਸਾਧਾਰਨ ਬਾਲਣ,അസാധാരണമായ ഇന്ധനം
ਫੈਲਾਣਾ,വ്യാപിക്കുക
ਪ੍ਰਸਾਰਣ,പ്രക്ഷേപണം
ਪ੍ਰਸਾਰਕ,പ്രക്ഷേപകൻ
ਵਿਸਥਾਰ,വിപുലീകരണം
"ਫੈਲਾਉਣਾ, ਫੈਲਾਉਣਾ","പരക്കുക, പരക്കുക"
ਪ੍ਰਯੋਗ,പരീക്ഷണം
"ਪ੍ਰਯੋਗਾਤਮਕ, ਪ੍ਰਯੋਗਾਤਮਕ","പരീക്ഷണാത്മക, പരീക്ഷണാത്മക"
ਲਾਭਦਾਇਕ,ഉപയോഗപ്രദമായ
"ਧਮਾਕਾ, ਧਮਾਕਾ","സ്ഫോടനം, സ്ഫോടനം"
ਘਾਤਕ,ഘാതം
"ਘਾਤਕ, ਘਾਤਕ","എക്‌സ്‌പോണൻഷ്യൽ, എക്‌സ്‌പോണൻഷ്യൽ"
ਐਕਸਪੋਨੈਂਟੀ ਸੰਭਾਵੀ ਖੂਹ,എക്സ്പോണൻറി പൊട്ടൻഷ്യൽ വെൽ
"ਐਕਸਪੋਜਰ, ਐਕਸਪੋਜਰ, ਐਕਸਪੋਜਰ, ਐਕਸਪੋਜਰ, ਕਵਰ","എക്സ്പോഷർ, എക്സ്പോഷർ, എക്സ്പോഷർ, എക്സ്പോഷർ, കവർ"
"ਪ੍ਰਗਟਾਵਾ, ਪ੍ਰਗਟਾਵਾ","ആവിഷ്കാരം, ആവിഷ്കാരം"
ਵਧਾਇਆ ਗਿਆ,നീട്ടി
"ਫੈਲਾਉਣਾ, ਫੈਲਾਉਣਾ, ਫੈਲਾਉਣਾ, ਫੈਲਾਉਣਾ, ਫੈਲਾਉਣਾ","വികസിക്കുന്നു, വികസിക്കുന്നു, വികസിക്കുന്നു, വികസിക്കുന്നു, വ്യാപിക്കുന്നു"
"ਹੱਦ, ਹੱਦ","വ്യാപ്തി, വ്യാപ്തി"
ਬਾਈ,ബൈ
"ਵਿਨਾਸ਼ਕਾਰੀ, ਵਿਨਾਸ਼ਕਾਰੀ","വംശനാശം, വംശനാശം"
ਗੈਰ-ਰੇਖਿਕ ਬਿੰਦੂ,നോൺ-ലീനിയർ പോയിന്റ്
ਬਾਹਰੀ,ബാഹ്യമായ
ਅਸਧਾਰਨ,എക്സ്ട്രാ ന്യൂക്ലിയർ
"ਅਸਧਾਰਨ, ਅਸਧਾਰਨ","അസാധാരണമായ, അസാധാരണമായ"
"ਗ੍ਰਹਿ ਅਸਮਾਨ, ਗ੍ਰਹਿ ਅਸਮਾਨ","ഗ്രഹങ്ങളുടെ ആകാശം, ഗ്രഹങ്ങളുടെ ആകാശം"
ਵਹਾਅ,ഒഴുക്ക്
