Telugu,Odiya
అంకితమైన పంక్తి,ଉତ୍ସର୍ଗୀକୃତ ରେଖା |
అంకితమైన పోర్ట్,ଉତ୍ସର୍ଗୀକୃତ ପୋର୍ଟ |
అంకితమైన రిజిస్టర్,ଉତ୍ସର୍ଗୀକୃତ ରେଜିଷ୍ଟର |
డిఫాల్ట్,ଡିଫଲ୍ଟ |
డిఫాల్ట్ సమూహం,ଡିଫଲ୍ଟ ଗୋଷ୍ଠୀ
డిఫాల్ట్ ఎంపిక,ଡିଫଲ୍ଟ ବିକଳ୍ପ |
డిఫాల్ట్ పరామితి,ଡିଫଲ୍ଟ ପାରାମିଟର |
డిఫాల్ట్ విలువ,ଡିଫଲ୍ଟ ମୂଲ୍ୟ
వాయిదా వేయబడింది  చిరునామా,ସ୍ଥଗିତ ରଖାଯାଇଛି |  ଠିକଣା
వాయిదాపడిన ప్రవేశం,ସ୍ଥଗିତ ପ୍ରବେଶ
వాయిదాపడిన నిష్క్రమణ,ସ୍ଥଗିତ ପ୍ରସ୍ଥାନ
వాయిదా వేయబడింది  నిర్వహణ,ସ୍ଥଗିତ ରଖାଯାଇଛି |  ରକ୍ଷଣାବେକ୍ଷଣ
వాయిదా వేయబడింది నిర్వహణ సమయం,ସ୍ଥଗିତ ରଖାଯାଇଛି | ରକ୍ଷଣାବେକ୍ଷଣ ସମୟ
వాయిదా వేయబడింది  ప్రాసెసింగ్,ସ୍ଥଗିତ ରଖାଯାଇଛି |  ପ୍ରକ୍ରିୟାକରଣ
వాయిదాపడిన పున art ప్రారంభం,ସ୍ଥଗିତ ପୁନ art ଆରମ୍ଭ |
నిర్వచించిన అంశం,ନିର୍ଦ୍ଦିଷ୍ଟ ଆଇଟମ୍ |
ఖచ్చితమైన నెట్‌వర్క్,ନିର୍ଦ୍ଦିଷ୍ଟ ନେଟୱାର୍କ |
విక్షేపం ప్లేట్,ଡିଫଲେସନ୍ ପ୍ଲେଟ୍ |
డీగస్,ଦେଗସ୍
డీగాస్సర్,ଦେଗରସର୍
క్షీణత,Deeenneacy
క్షీణత కారకం,ଅବନତି ଫ୍ୟାକ୍ଟର୍ |
బహుళ-డిగ్రీ యొక్క డిగ్రీ  ప్రోగ్రామింగ్,ମଲ୍ଟି ମଲ୍ଟି-  ପ୍ରୋଗ୍ରାମିଂ
ఆలస్యం,ବିଳମ୍ବ
ఆలస్యం కౌంటర్,ଡେଲି କାଉଣ୍ଟର |
ఆలస్యం అవకలన,ଭିନ୍ନ ଭିନ୍ନ |
ఆలస్యం అంకె,ବିଳମ୍ବ ଅଙ୍କ
ఆలస్యం వక్రీకరణ,ବିକୃତି ବିଳମ୍ବ କରନ୍ତୁ |
ఆలస్యం మూలకం,ବିଳମ୍ବ ଉପାଦାନ |
ఆలస్యం ఈక్వలైజర్,ସାଇକେଲାଇଜର ବିଳମ୍ବ
ఆలస్యం,ବିଳମ୍ବ
లైన్ మెమరీ ఆలస్యం,ବିଳମ୍ବ ରେଖା ସ୍ମୃତି |
ఆలస్యం లైన్ రిజిస్టర్,ବିଳମ୍ବ ରେଖା ରେଜିଷ୍ଟର |
ఆలస్యం లైన్ నిల్వ,ବିଳମ୍ବ ରେଖା ସଂରକ୍ଷଣ |
ఆలస్యం లూప్ స్టోర్,ଲୁପ୍ ଷ୍ଟୋର୍କୁ ବିଳମ୍ବ କରନ୍ତୁ |
ఆలస్యం  ప్రోగ్రామింగ్,ବିଳମ୍ବ  ପ୍ରୋଗ୍ରାମିଂ
సమయం ఆలస్యం,ବିଳମ୍ବ ସମୟ
డీలేవ్  (= డికాల్),ବିଲକ୍ କରନ୍ତୁ |  (= De
తొలగించు,ବିଲୋପ କରନ୍ତୁ |
అక్షరాన్ని తొలగించండి,ବର୍ଣ୍ଣ ବିଲୋପ କରନ୍ତୁ |
కీని తొలగించండి,ଚାବିକୁ ବିଲୋପ କରନ୍ତୁ |
తొలగింపు రికార్డు,ବିଲୋପ ରେକର୍ଡ
డీలిమిటర్,ପ୍ରତାରଣା
డీలిమిటర్  ప్రకటన,ପ୍ରତାରଣା  ଷ୍ଟେଟମେଣ୍ଟ
డెలివరీ సమయం,ପ୍ରଶବ ସମୟ
డెల్టా మాడ్యులేషన్,ଡେଲଟା ମୋଣ୍ଟୁଲେସନ୍ |
డెల్టా శబ్దం,ଡେଲଟା ଶବ୍ଦ
డిమాండ్,ଚାହିଦା
డిమాండ్ పొందడం,ବାଧ୍ୟତାମୂଳକ କାର୍ଯ୍ୟ
డిమాండ్ పేజింగ్,ଚାହିଦା
డిమాండ్  ప్రాసెసింగ్,ଚାହିଦା  ପ୍ରକ୍ରିୟାକରଣ
డిమాండ్ స్టేజింగ్,ଡିମାଣ୍ଡ ଚାହିଦା |
సరిహద్దు స్ట్రిప్,ପିତ୍ତଳ ଷ୍ଟ୍ରିପ୍ |
డెమోడ్యులేషన్,ଡେମୋଡୁଲେସନ୍
డెమోడ్యులేటర్,Demodulator
జనాభా  అప్లికేషన్,ଭିକୋଗ୍ରାଫିକ୍  ପ୍ରୟୋଗ
డెమౌంట్,ବେକଣ୍ଟ |
డెమల్టిప్లెక్సింగ్,Demultipxting
దట్టమైన జాబితా,ଘନ ତାଲିକା
సాంద్రత,ଘନତା
డిపెండెన్సీ సిద్ధాంతం,ନିର୍ଭରଶୀଳ ଥିଓରୀ |
ఆధారపడి ఉంటుంది  విభాగం,ନିର୍ଭରଶୀଳ |  ବିଭାଗ
డిపెండెంట్ యూనిట్,ନିର୍ଭରଶୀଳ ୟୁନିଟ୍ |
DEQUE,Dique
డెర్నింగ్,ବଧିବା
అవరోహణ,: ଓହ୍ଲ
అవరోహణ విధమైన,ଅବତରଣ କରନ୍ତୁ
వివరణ,ବର୍ଣ୍ଣନା
వివరణ జాబితా,ବର୍ଣ୍ଣନା ତାଲିକା
వివరణ,ବର୍ଣ୍ଣନା
రూపకల్పన,ଡିଜାଇନ୍
పరికరాన్ని నియమించడం,ଉପକରଣକୁ ନିର୍ଦ୍ଦିଷ୍ଟ କରନ୍ତୁ |
డిజైన్ మోడెమ్,ଡିଜାଇନ୍ ମୋଡେମ୍ |
రూపకల్పన  సర్వోత్తమీకరణం,ଡିଜାଇନ୍  ଅପ୍ଟିମାଇଜେସନ୍
డిజైన్ గోప్యత,ଡିଜାଇନ୍ ରହସ୍ୟ
డిజైన్ అనుకరణ,ଡିଜାଇନ୍ ସିମୁଲେସନ୍
కావలసిన విలువ,ଇଚ୍ଛାକୃତ ମୂଲ୍ୟ
డెస్క్ కాలిక్యులేటర్,ଡେସ୍କ କାଲକୁଲେଟର
డెస్క్ తనిఖీ,ଡେସ୍କ ଯାଞ୍ଚ |
డెస్క్టాప్ కంప్యూటర్,ଡେସ୍କ ଟପ୍ କମ୍ପ୍ୟୁଟର |
డెస్పాచ్,ପଠନ
గమ్యం,ଗନ୍ତବ୍ୟସ୍ଥଳ
గమ్యం  చిరునామా,ଗନ୍ତବ୍ୟସ୍ଥଳ  ଠିକଣା
గమ్యం కోడ్,ଗନ୍ତବ୍ୟସ୍ଥଳ କୋଡ୍
గమ్యం ఫీల్డ్,ଗନ୍ତବ୍ୟସ୍ଥଳ କ୍ଷେତ୍ର
గమ్యం ఫైల్,ଗନ୍ତବ୍ୟସ୍ଥଳ ଫାଇଲ୍ |
గమ్యం స్టేషన్,ଗନ୍ତବ୍ୟସ୍ଥଳ ଷ୍ଟେସନ
విధ్వంసం,ବିନାଶ
విధ్వంసక కర్సర్,ବିନାଶକାରୀ କର୍ସର୍ |
విధ్వంసక చదవండి,ବିନାଶକାରୀ ପ read ଼ନ୍ତୁ |
విధ్వంసక నిల్వ,ବିନାଶକାରୀ ଷ୍ଟୋରେଜ୍ |
Detab,ବନ୍ଦ କରନ୍ତୁ |
వివరాలు కార్డు,ସବିଶେଷ କାର୍ଡ |
వివరాల ఫైల్,ସବିଶେଷ ଫାଇଲ |
డిటాప్,ସ୍ତରୀୟ
గుర్తించదగిన మూలకం,ଚିହ୍ନଟ ଯୋଗ୍ୟ ଉପାଦାନ |
నిర్ణయాత్మక  ఆటోమాటా,ନିର୍ଣ୍ଣୟକାରୀ |  ସ୍ୱୟଂଚାଳିତଟି
నిర్ణయాత్మక  యంత్రం,ନିର୍ଣ୍ଣୟକାରୀ |  ଯନ୍ତ୍ର
నిర్ణయాత్మక  మోడల్,ନିର୍ଣ୍ଣୟକାରୀ |  ମଡେଲ୍
నిర్ణయాత్మక  సమస్య,ନିର୍ଣ୍ଣୟକାରୀ |  ସମସ୍ୟା
నిర్ణయాత్మక  ప్రక్రియ,ନିର୍ଣ୍ଣୟକାରୀ |  ପ୍ରକ୍ରିୟା
నిర్ణయాత్మక  ప్రోగ్రామ్,ନିର୍ଣ୍ଣୟକାରୀ |  ପ୍ରୋଗ୍ରାମ୍
నిర్ణయాత్మక  ప్రోగ్రామింగ్,ନିର୍ଣ୍ଣୟକାରୀ |  ପ୍ରୋଗ୍ରାମିଂ
నిర్ణయాత్మక  సీక్వెన్సింగ్  సమస్య,ନିର୍ଣ୍ଣୟକାରୀ |  କ୍ରମସେସିଂ |  ସମସ୍ୟା
నిర్ణయాత్మక  పరిస్థితి,ନିର୍ଣ୍ଣୟକାରୀ |  ପରିସ୍ଥିତି
అభివృద్ధి  వ్యవస్థ,ବିକାଶ  ସିଷ୍ଟମ୍
అభివృద్ధి సమయం,ବିକାଶ ସମୟ
అభివృద్ధి సాధనం,ବିକାଶ ଉପକରଣ
నుండి విచలనం  సరళత,ଠାରୁ ବିଚ୍ୟୁତ  ର line ଖ
పరికరం,ଉପକରଣ
పరికర చిరునామా,ଉପକରଣ ଠିକଣା
పరికర బ్యాకప్,ଉପକରଣ ବ୍ୟାକଅପ୍ |
పరికర నియంత్రణ  పాత్ర,ଉପକରଣ ନିୟନ୍ତ୍ରଣ  ବର୍ଣ୍ଣ
పరికర నియంత్రిక,ଉପକରଣ ନିୟନ୍ତ୍ରକ |
పరికర నియంత్రణ యూనిట్,ଉପକରଣ ନିୟନ୍ତ୍ରଣ ୟୁନିଟ୍ |
పరికర సమన్వయం,ଉପକରଣ ସଂଯୋଜନା |
పరికర-ఆధారిత,ଉପକରଣ-ନିର୍ଭରଶୀଳ |
పరికరం ఆధారపడి ఉంటుంది  ప్రోగ్రామ్,ଉପକରଣ ନିର୍ଭରଶୀଳ |  ପ୍ରୋଗ୍ରାମ୍
పరికర జెండా,ଉପକରଣ ପତାକା |
పరికరం  స్వాతంత్ర్యం,ଉପକରଣ  ସ୍ୱାଧୀନତା
పరికరం  స్వతంత్ర,ଉପକରଣ  ସ୍ୱାଧୀନ
పరికరం  స్వాతంత్ర్యం  ప్రోగ్రామ్,ଉପକରଣ  ସ୍ୱାଧୀନତା  ପ୍ରୋଗ୍ରାମ୍
పరికర రేఖ  (= ప్రదర్శన రేఖ),ଉପକରଣ ରେଖା  (= ପ୍ରଦର୍ଶନ ରେଖା)
పరికర మీడియా  నియంత్రణ భాష,ଉପକରଣ ମିଡିଆ |  ନିୟନ୍ତ୍ରଣ ଭାଷା |
పరికర పేరు,ଉପକରଣ ନାମ
పరికర సంఖ్య,ଉପକରଣ ସଂଖ୍ୟା
పరికర క్యూ,ଉପକରଣ ଧାଡି |
పరికర స్థితి పదం,ଉପକରଣ ସ୍ଥିତି ଶବ୍ଦ
పరికరం రకం,ଉପକରଣ ପ୍ରକାର |
డయాడిక్ బూలియన్  ఆపరేషన్,ଡାଏଡିକ୍ ବୁଲିଅନ୍ |  ଅପରେସନ୍
రోగ నిర్ధారణ,ନିରାକରଣ
డయాగ్నొస్టిక్ చెక్,ଡାଇଗ୍ନୋଷ୍ଟିକ୍ ଚେକ୍ |
విశ్లేషణ ఫంక్షన్  పరీక్ష,ଡାଇଗ୍ନୋଷ୍ଟିକ୍ ଫଙ୍କସନ୍ |  ପରୀକ୍ଷା
విశ్లేషణ విధానం,ଡାଇଗ୍ନୋଷ୍ଟିକ୍ ମେକାନିଜିମ୍ |
విశ్లేషణ  సందేశం,ଡାଇଗ୍ନୋଷ୍ଟିକ୍ |  ବାର୍ତ୍ତା |
విశ్లేషణ  ప్రోగ్రామ్,ଡାଇଗ୍ନୋଷ୍ଟିକ୍ |  ପ୍ରୋଗ୍ରାମ୍
విశ్లేషణ దినచర్య,ଡାଇଗ୍ନୋଷ୍ଟିକ୍ ରୁଟିନ୍ |
విశ్లేషణ,ଡାଇଗ୍ନୋଷ୍ଟିକ୍ |
విశ్లేషణ  టెక్నిక్,ଡାଇଗ୍ନୋଷ୍ଟିକ୍ |  କ techni ଶଳ |
విశ్లేషణ పరీక్ష,ଡାଇଗ୍ନୋଷ୍ଟିକ୍ ପରୀକ୍ଷା |
రేఖాచిత్రం,ଚିତ୍ର
డయల్,ଡାଏଲ୍ କରନ୍ତୁ |
డయల్ చేసిన లైన్,ଡାଏଲ୍ ଲାଇନ୍ |
డయల్ ఎక్స్ఛేంజ్,ଡାଏଲ୍ ଏକ୍ସଚେଞ୍ଜ୍ |
డయలింగ్,ଡାଏଲ୍ କରିବା
డయల్ లైన్,ଡାଏଲ୍ ଲାଇନ୍ |
డైలాగ్,ସଂଳାପଗୁଡ଼ିକ
డయల్ పల్స్,ଡାଏଲ୍ କରନ୍ତୁ |
డయల్ చేయండి పునరావృతం  ట్రంక్,ପୁନରାବୃତ୍ତି ଡାଏଲ୍ କରନ୍ତୁ |  ଟ୍ରଙ୍କ
డయల్ టోన్,ଡାଏଲ୍ ସ୍ୱର
టోన్ ఆలస్యం డయల్ చేయండి,ଡାଏଲ୍ ଟୋନ୍ ବିଳମ୍ବ |
డయల్ బదిలీ,ସ୍ଥାନାନ୍ତରଣ ସ୍ଥାନାନ୍ତର
డయల్ చేయు,ଡାଏଲ୍ ଅପ୍ |
డయల్-అప్ టెర్మినల్,ଡାଏଲ୍ ଅପ୍ ଟର୍ମିନାଲ୍ |
డిబిట్,ବାଇବିଟିଟ୍
డైకోటోమైజింగ్ శోధన,ଡିକଟୋଟୋଷ୍ଟିଙ୍ଗିଟିଙ୍ଗ୍ ସନ୍ଧାନ |
డైకోటోమి,ଡିକଟୋଟୋମି |
నిఘంటువు,ଅଭିଧାନ
తేడా ఇంజిన్,ପାର୍ଥକ୍ୟ ଇଞ୍ଜିନ୍ |
తేడా  ఆపరేషన్,ପାର୍ଥକ୍ୟ  ଅପରେସନ୍
తేడా నివేదిక,ପାର୍ଥକ୍ୟ ରିପୋର୍ଟ
అవకలన  ఎనలైజర్,ଭିନ୍ନ  ଆନିପ୍ରିଣ୍ଟେଜର |
అవకలన ఆలస్యం,ଭିନ୍ନ ଭିନ୍ନ ବିଳମ୍ବ |
అవకలన గేర్,ଭିନ୍ନ ଭିନ୍ନ ଗିଅର୍ |
అవకలన  మాడ్యులేషన్,ଭିନ୍ନ  ମୋଡ୍ୟୁଲେସନ୍
భేదం,ଭିନ୍ନ
అంకె,ଅଙ୍କ
డిజిటల్ బ్లాక్,ଡିଜିଟାଲ୍ ବ୍ଲକ୍ |
డిజిటల్ క్యారియర్  వ్యవస్థ,ଡିଜିଟାଲ୍ ବାହକ |  ସିଷ୍ଟମ୍
డిజిటల్  లక్షణం,ଡିଜିଟାଲ୍ |  ବ istic ଶିଷ୍ଟ୍ୟ
డిజిటల్ కంప్యూటర్,ଡିଜିଟାଲ୍ କମ୍ପ୍ୟୁଟର |
డిజిటల్ డేటా`,ଡିଜିଟାଲ୍ ଡାଟା |
డిజిటల్ డేటా  మారడం,ଡିଜିଟାଲ୍ ଡାଟା |  ସୁଇଚ୍
డిజిటల్ డేటా సిస్టమ్,ଡିଜିଟାଲ୍ ଡାଟା ସିଷ୍ଟମ୍ |
డిజిటల్ సౌకర్యం,ଡିଜିଟାଲ୍ ସୁବିଧା |
డిజిటల్ సౌకర్యం  టెర్మినల్,ଡିଜିଟାଲ୍ ସୁବିଧା |  ଟର୍ମିନାଲ୍
డిజిటల్ ఫిల్టర్,ଡିଜିଟାଲ୍ ଫିଲ୍ଟର |
డిజిటల్ గ్రాఫిక్స్,ଡିଜିଟାଲ୍ ଗ୍ରାଫିକ୍ସ |
డిజిటల్ ఇంక్రిమెంటల్  ప్లాటర్,ଡିଜିଟାଲ୍ ବର୍ଦ୍ଧିତ |  ପ୍ଲଟର୍
డిజిటల్ లైన్ మార్గం,ଡିଜିଟାଲ୍ ଲାଇନ୍ ପଥ |
డిజిటల్ లైన్ విభాగం,ଡିଜିଟାଲ୍ ଲାଇନ୍ ବିଭାଗ |
డిజిటల్ మల్టీప్లెక్స్  పరికరాలు,ଡିଜିଟାଲ୍ ମଲ୍ଟିପ୍ସକ୍ସ |  ଉପକରଣ
డిజిటల్ ఆప్టికల్  రికార్డింగ్,ଡିଜିଟାଲ୍ ଅପ୍ଟିକାଲ୍ |  ରେକର୍ଡିଂ
డిజిటల్ చిత్రం,ଡିଜିଟାଲ୍ ଚିତ୍ର |
డిజిటల్ రేడియో మార్గం,ଡିଜିଟାଲ୍ ରେଡିଓ ପଥ |
డిజిటల్ రేడియో విభాగం,ଡିଜିଟାଲ୍ ରେଡିଓ ବିଭାଗ |
డిజిటల్ రీడ్-అవుట్,ଡିଜିଟାଲ୍ ପ read ଼ିବା |
డిజిటల్ రికార్డర్,ଡିଜିଟାଲ୍ ରେକର୍ଡର୍ |
డిజిటల్  ప్రాతినిథ్యం,ଡିଜିଟାଲ୍ |  ପ୍ରତିନିଧିତ୍ୱ
డిజిటల్ విభాగం,ଡିଜିଟାଲ୍ ବିଭାଗ |
డిజిటల్ సిగ్నల్,ଡିଜିଟାଲ୍ ସିଗନାଲ୍ |
డిజిటల్ సంతకం,ଡିଜିଟାଲ୍ ଦସ୍ତଖତ |
