English,Odiya
elastic,ଇଲାଷ୍ଟିକ୍ |
elastic constant,ଇଲଷ୍ଟିକ୍ କାଷ୍ଟ୍ |
elastic equilibrium,ଇଲଷ୍ଟିକ୍ ସନ୍ତୁଳନ |
elasticity,ନମନୀୟତା
elasticity surface,ଇଲାଷ୍ଟିକ୍ ପୃଷ୍ଠା |
electronic computer,"ଇଲେକ୍ଟ୍ରୋନିକ୍ କମ୍ପ୍ୟୁଟର, ଇଲେକ୍ଟ୍ରୋନିକ୍ କମ୍ପ୍ୟୁଟର |"
element,"ଉପାଦାନ, ଉପାଦାନ, ଉପାଦାନ |"
elementary column operation,ପ୍ରାରମ୍ଭିକ ସ୍ତମ୍ଭ କାର୍ଯ୍ୟ
elementary event,ପ୍ରାରମ୍ଭିକ ଘଟଣା
elementary function,ପ୍ରାରମ୍ଭିକ କାର୍ଯ୍ୟ
elementary operation,ପ୍ରାରମ୍ଭିକରଣ କାର୍ଯ୍ୟ
elementary outcome,ପ୍ରାଥମିକ ଫଳାଫଳ
elementary probability law,ପ୍ରାରମ୍ଭିକ ସମ୍ଭାବ୍ୟ ନିୟମ |
elementary row operation,ଆରମ୍ଭ ରେଖା କାର୍ଯ୍ୟ
eliminate,"ବିନାଶ କରିବାକୁ, ବିନାଶ କରିବାକୁ"
elemination procedure,ସମାଧାନ ପ୍ରକ୍ରିୟା
ellipse,"ଏଲିପ୍ସ, ଏଲିପ୍ସ"
ellipsoid,ଏଲିପସଏଡ୍ |
ellipsoidal,ଏଲିପସାଇଡ୍ |
ellipsoidal surface,ଏଲିପସଏଡାଲ୍ ଭୂପୃଷ୍ଠ |
elliptical body,ଏଲିପସଏଡାଲ୍ ଶରୀର |
embedding,ଏମ୍ବେଡିଂ
emission,ନିର୍ଗମନ
empirical data,ପରୀକ୍ଷାମୂଳକ ବିଶ୍ୱାସ |
empirical formula,ପରୀକ୍ଷାମୂଳକ ସୂତ୍ର |
empirical probability,ପରୀକ୍ଷାମୂଳକ ସମ୍ଭାବନା |
empirical relation,ପରୀକ୍ଷାମୂଳକ ସମ୍ପର୍କ |
empty set,ଖାଲି ସେଟ୍ |
enclosed,ବନ୍ଧା
encoding,"ଏନକୋଡିଂ, କୋଡିଂ"
endomorphism,ପାରସ୍ପରିକ କାର୍ଯ୍ୟଦକ୍ଷତା |
end point,ଶେଷ ବିନ୍ଦୁ
end point of class interval,ଶ୍ରେଣୀ ବ୍ୟବଧାନର ଶେଷ ବିନ୍ଦୁ |
energy,ଶକ୍ତି
energy momentum component,ଶକ୍ତି-ଗତି ଉପାଦାନ |
entering variable,ଏଣ୍ଟ୍ରି ଭେରିଏବଲ୍ |
enumerable set,ଗଣନାଯୋଗ୍ୟ ସେଟ୍ |
enumeration,"ଗଣନା, ଗଣନା"
equal,"ସମାନ, ସମାନ, ସମାନ, ସମାନ |"
equality,"ସମାନତା, ସମାନତା"
equally likely,ସମ୍ଭବତ। |
equal probability selection method (=epsem),ସମ୍ଭାବ୍ୟତା ଚୟନ ପଦ୍ଧତି |
equate,ସମାନ କର
equation,"ସମୀକରଣ, ସମୀକରଣ"
equation of first degree,ଚତୁର୍ଭୁଜ ସମୀକରଣ |
equation of second degree,ଚତୁର୍ଭୁଜ ସମୀକରଣ |
equation of third degree,ଚତୁର୍ଭୁଜ ସମୀକରଣ |
equator,"ଇକ୍ୟୁଏଟର, ଇକ୍ୟୁଏଟର, ମିଡଲାଇନ୍ |"
equicontinuous,ସ୍ଥିର
equilateral,ସମାନ୍ତରାଳ |
equilibrium,"ସନ୍ତୁଳନ, ସନ୍ତୁଳନ, ସନ୍ତୁଳନ |"
equilibrium of forces,ବଳ ସନ୍ତୁଳନ
equilibrium point,ସନ୍ତୁଳନ ବିନ୍ଦୁ |
equivalence,ସମାନତା
equivalence class,ସମାନତା ଶ୍ରେଣୀ
equivalence relation,ସମାନତା ସମ୍ପର୍କ
equivalent,"ସମାନ, ସମାନ (v।), ସମାନ (ଏଡି।)"
equivalent matrix,ସମାନ ମାଟ୍ରିକ୍ସ |
equivalent set,ସମାନ ସେଟ୍ |
ergodicity,ପ୍ରବୃତ୍ତି |
error,"ତ୍ରୁଟି, ଭୁଲ, ଭୁଲ, ଭୁଲ"
error analysis,ତ୍ରୁଟି ବିଶ୍ଳେଷଣ |
error code,ତ୍ରୁଟି କୋଡ୍
error coefficient,ତ୍ରୁଟି ଗୁଣବତ୍ତା
error of mean square,ବର୍ଗ ଅର୍ଥ ତ୍ରୁଟି |
error of the first kind,ପ୍ରଥମ ପ୍ରକାର ତ୍ରୁଟି |
error of the second kind,ଦ୍ୱିତୀୟ ପ୍ରକାର ତ୍ରୁଟି |
escape probability,ସମ୍ଭାବନାରୁ ରକ୍ଷା ପାଇବା |
escape velocity,ବେଗରୁ ରକ୍ଷା ପାଇବା |
E. Schmidt's orthogonalization process,E. Schmidt ର ମୋବାଇଲାଇଜେସନ୍ ପ୍ରକ୍ରିୟା |
escribed circle,ଅତିରିକ୍ତ
essential,"ଜରୁରୀ, ଜରୁରୀ |"
essentially unique,ପ୍ରାୟତ unique ଅନନ୍ୟ |
estimate,"ମୂଲ୍ୟାଙ୍କନ କରିବାକୁ, ମୂଲ୍ୟାଙ୍କନ କରିବାକୁ (ver।), ମୂଲ୍ୟାଙ୍କନ କରିବାକୁ (ଏଡି।)"
estimation method,ଆକଳନ ପଦ୍ଧତି
Euclidean coordinate,ଇଉକ୍ଲିଡିଆନ୍ ସଂଯୋଜନା |
Euclidean domain,euclidean ଡୋମେନ୍ |
Euclidean geometry,ଇଉକ୍ଲିଡିଆନ୍ ଜ୍ୟାମିତି |
Euclidean n-space,ଇଉକ୍ଲିଡିଆନ୍ n- ସ୍ପେସ୍ |
Euclidean plane,ଇଉକ୍ଲିଡିଆନ୍ ବିମାନ |
Euler's theorem,ଇଉଲର୍ଙ୍କ ତତ୍ତ୍। |
evaluate,"ମୂଲ୍ୟାଙ୍କନ, ମୂଲ୍ୟାଙ୍କନ"
even,ଏପରିକି
even curve,ଏପରିକି ବକ୍ର
even function,ଏପରିକି ଫଙ୍କସନ୍
even multiple,ଏପରିକି ଚିତ୍ତାକର୍ଷକ |
even number,ଯୁଗ୍ମ ସଂଖ୍ୟା
even odd symmetry,ଅଦ୍ଭୁତ ସମୃଦ୍ଧତା |
even permutation,ଏପରିକି ପର୍ମୁଟେସନ୍ |
event,"ଇଭେଣ୍ଟ, ଏପିସୋଡ୍ |"
even term,ଆଇସୋମେଟ୍ରିକ୍ |
exact,"ସଠିକ୍, ସଠିକ୍, ସଠିକ୍ |"
exact chi-square test,ସଠିକ୍ ଚି-ବର୍ଗ ପରୀକ୍ଷା |
exact differential,ପ୍ରକୃତ ଭିନ୍ନତା |
exact equation,ସଠିକ୍ ସମୀକରଣ |
example,ଉଦାହରଣ |
exchange,ବିନିମୟ
exhaustive event,ନିର୍ଦ୍ଦିଷ୍ଟ ଘଟଣା |
existence axiom,ବିଦ୍ୟମାନ ଆକ୍ସିୟମ୍ |
existence probability(= a priori probability),ବଞ୍ଚିବାର ସମ୍ଭାବନା |
existence theorem,ଅସ୍ତିତ୍ୱ ଥିଓରେମ୍ |
exogenous variable,ବାହ୍ୟ ଭେରିଏବଲ୍ |
expansion,"ବିସ୍ତାର, ବିସ୍ତାର"
expectation function,ଆଶା କାର୍ଯ୍ୟ
expected frequency,ଆଶା କରାଯାଉଥିବା ଫ୍ରିକ୍ୱେନ୍ସି |
expected value,ଆଶା କରାଯାଉଥିବା ମୂଲ୍ୟ
experiment,ପରୀକ୍ଷଣ |
experimental error,"ପରୀକ୍ଷାମୂଳକ ତ୍ରୁଟି, ପରୀକ୍ଷାମୂଳକ ତ୍ରୁଟି |"
explanation,"ବ୍ୟାଖ୍ୟା, ବ୍ୟାଖ୍ୟା"
explicit equation,ସ୍ୱଚ୍ଛ ସମୀକରଣ
explicit form,ସ୍ପଷ୍ଟ ଭାବରେ
explicit function,ସ୍ୱଚ୍ଛ କାର୍ଯ୍ୟ
explicit solution,ସ୍ୱଚ୍ଛ ସମାଧାନ
exponent,ପ୍ରଦର୍ଶକ
exponential curve,ସୂକ୍ଷ୍ମ ବକ୍ର
exponential density function,ସୂକ୍ଷ୍ମ ସମ୍ଭାବନା କାର୍ଯ୍ୟ |
exponential distribution,ସୂକ୍ଷ୍ମ ବଣ୍ଟନ |
exponential equation,ସୂକ୍ଷ୍ମ ସମୀକରଣ |
exponential function,ସୂକ୍ଷ୍ମ କାର୍ଯ୍ୟ
exponential growth,"ସୂକ୍ଷ୍ମ ଅଭିବୃଦ୍ଧି, ସୂକ୍ଷ୍ମ ଅଭିବୃଦ୍ଧି |"
exponential law,ସୂକ୍ଷ୍ମ ନିୟମ |
exponential map,ସୂକ୍ଷ୍ମ ମାନଚିତ୍ର
exponential series,"ଏକ୍ସପେନ୍ସିନାଲ୍ ସିରିଜ୍, ଏକ୍ସପେନ୍ସିନାଲ୍ ସିରିଜ୍ |"
expression,"ଅଭିବ୍ୟକ୍ତି, ଅଭିବ୍ୟକ୍ତି, ମୁଖର ଅଭିବ୍ୟକ୍ତି, ଅଭିବ୍ୟକ୍ତି |"
extended interval,ବିସ୍ତାରିତ ବ୍ୟବଧାନ |
extended real line,ବର୍ଦ୍ଧିତ ପ୍ରକୃତ ରେଖା |
extended real number system,ବିସ୍ତୃତ ପ୍ରକୃତ ସଂଖ୍ୟା ସିଷ୍ଟମ୍ |
extension of a mapping,ମ୍ୟାପିଂ ଏକ୍ସଟେନ୍ସନ୍ |
exterior angle,ବାହ୍ୟ କୋଣ
exterior area,ବାହ୍ୟ ଜୋନ୍
exterior point,ବାହ୍ୟ ବିନ୍ଦୁ
external,ବାହ୍ୟ
extrapolation of trend value,ନିର୍ଦ୍ଦିଷ୍ଟ ମୂଲ୍ୟର ବହିଷ୍କାର |
extrapolation technique,ଅତିରିକ୍ତ କ techni ଶଳ |
extremal value,ଶିଖର ମୂଲ୍ୟ
extreme,"ଚରମ, ଶେଷ, ଚରମ, ସମାପ୍ତି |"
extreme point,ଉଚ୍ଚ ବିନ୍ଦୁ |
extreme point of convex set,ବିପରୀତ ସେଟ୍ ର ଚରମ ବିନ୍ଦୁ |
extremum of a function,କାର୍ଯ୍ୟର ଚରମ ମୂଲ୍ୟ |
extremum property,ଅତ୍ୟଧିକ ଗୁଣ
face,"ମୁହଁ, ପାର୍ଶ୍ୱ, ଆଗ"
face value,ଚେହେରା ମୂଲ୍ୟ
factor,"ଉପାଦାନ, କାରକ, କାରକ, ଧାରା"
factor analysis,ଫ୍ୟାକ୍ଟର୍ ବିଶ୍ଳେଷଣ |
factored,ଖଣ୍ଡବିଖଣ୍ଡିତ |
factorial,ଫ୍ୟାକ୍ଟୋରିଆଲ୍ |
factorial design,ଏକାଧିକ ଫ୍ୟାକ୍ଟର୍ ଡିଜାଇନ୍ |
factorization,କାରକକରଣ
factorise,ଫ୍ୟାକ୍ଟର୍ କରିବାକୁ |
fair game,ନ୍ୟାୟ ଖେଳ
FALSE,"ଭର୍ଚୁଆଲ୍, ମିଥ୍ୟା, କୋଡ୍ |"
family,"ପରିବାର, ପରିବାର, ପରିବାର, ପରିବାର"
family of circles,ସମୁଦାୟ ବୃତ୍ତ
family curves,ବକ୍ର ସମୁଦାୟ
family of functions,କାର୍ଯ୍ୟଗୁଡ଼ିକର ପରିବାର |
family of lines,ରେଖା ସମୁଦାୟ |
facsimile,ପ୍ରତିକୃତି
F-distribution,F- ବଣ୍ଟନ |
feasible basic solution,ସ୍ଥିର ଆଧାର ସମାଧାନ |
feasible solution,ସୁସଙ୍ଗତ ସମାଧାନ |
feed back,"ରିଚାର୍ଜ, ପୁନ rein ନିବେଶ |"
Fermat principle,ଧର୍ମ ନିୟମ |
Fermat's theorem,ଫର୍ମାଙ୍କ ତତ୍ତ୍। |
Fermi-Dirac statistics,ଫର୍ମୀ-ଡାଇରାକ-ପରିସଂଖ୍ୟାନ |
Fibonacci number,ଫାଇବୋନାକ୍ସି ସଂଖ୍ୟା |
Fibonacci series,ଫାଇବୋନାସି ପରିସର |
field,"କ୍ଷେତ୍ର, କ୍ଷେତ୍ର, କ୍ଷେତ୍ର, କ୍ଷେତ୍ର"
final velocity,ଅନ୍ତିମ ବେଗ
finite,"ସୀମିତ, ସୀମିତ"
finite basis,ସୀମିତ ଆଧାର |
finite decimal,ସୀମିତ ଦଶମିକ |
finite difference,ସୀମିତ ପାର୍ଥକ୍ୟ |
finite difference method,ସୀମିତ ପାର୍ଥକ୍ୟ ପଦ୍ଧତି |
finite dimensional,ସୀମିତ ପରିମାଣ
finite dimensional vector space,ସୀମିତ ଡାଇମେନ୍ସନାଲ୍ ଭେକ୍ଟର୍ |
finite game,ସୀମିତ ଖେଳ |
finite geometry,ସୀମିତ ଜ୍ୟାମିତି |
finite intersection,ସୀମିତ ଅବିଚ୍ଛେଦ୍ୟ |
finite many,ସୂକ୍ଷ୍ମତା |
finite Markov chain,ସୀମିତ ମାର୍କୋଭ୍ ଶୃଙ୍ଖଳା |
finiteness proof,ସୂକ୍ଷ୍ମତା ପ୍ରମାଣ |
finite number,ସୀମିତ ସଂଖ୍ୟା
finite population,ସୀମିତ ଜନସଂଖ୍ୟା |
finite probability,ସୀମିତ ସମ୍ଭାବନା |
finite series,ଶେଷ ଗ୍ରେଡ୍
finite set,ସୀମିତ ସେଟ୍ |
finite velocity,ସୀମିତ ବେଗ |
finite volume,ସୀମିତ ଭଲ୍ୟୁମ୍
fitting,"ମିଶ୍ରଣ, ଆଡଜଷ୍ଟ କରନ୍ତୁ |"
fitting of curve,ବକ୍ର ଆଡଜଷ୍ଟମେଣ୍ଟ୍ |
fitting of straight line,ସିଧା ଲାଇନ ଆଡଜଷ୍ଟମେଣ୍ଟ୍ |
fixed point theorem,ସ୍ଥିର ବିନ୍ଦୁ ଥିଓରେମ୍ |
fixed sample,ସ୍ଥିର ନମୁନା |
flight velocity,ଉଡ଼ାଣ ବେଗ
floating point arithmetic,ଭାସମାନ ବିନ୍ଦୁ ଗଣନା |
floating point system,"ଫ୍ଲୋଟିଂ ପଏଣ୍ଟ ସିଷ୍ଟମ୍, ଫ୍ଲୋଟିଂ ପଏଣ୍ଟ ସିଷ୍ଟମ୍ |"
flow chart,ଫ୍ଲୋ ଚାର୍ଟ
flow velocity,ପ୍ରବାହ ବେଗ
fluid dynamics,ତରଳ ଗତିଶୀଳତା |
focal,"ଫୋକାଲ୍, କନଫୋକାଲ୍, ଫୋକାଲ୍ |"
focal chord,ଫୋକାଲ୍ କୋର୍ଡ |
focal distance,ଫୋକାଲ୍ ଦୂରତା |
focal length,ଫୋକାଲ୍ ଲମ୍ବ |
focus,"ନାଭି, ଧ୍ୟାନ, ଉତ୍ପତ୍ତି |"
foot,"ପାଦ, ପାଦ, ପାଦ"
foot of perpendicular,orthogonal
force of gravity,ମାଧ୍ୟାକର୍ଷଣ ଶକ୍ତି |
forecasting,ପୂର୍ବାନୁମାନ
formula,ସୂତ୍ର
formulate,ଥ୍ରେଡିଙ୍ଗ୍
formulation,"ଫର୍ମାଟିଂ, ଫର୍ମାଟିଂ, ଫର୍ମୁଲା |"
forward difference,ଆଗକୁ
forward interpolation,ଅଗ୍ରଗାମୀ ସନ୍ନିବେଶ |
foundation of mathematics,ଗଣିତର ମୂଳଦୁଆ |
Fourier's analysis,ଚାରି ବିଶ୍ଳେଷଣ |
Fourier's series,ଚାରି ସିରିଜ୍ |
Fourier's transform,ଫୁରିଅର୍ ଟ୍ରାନ୍ସଫର୍ମ |
fraction,ଭିନ୍ନ
fractional coordinate,ଭଗ୍ନାଂଶ ସଂଯୋଜନା |
fractional number,ଭଗ୍ନାଂଶ ସଂଖ୍ୟା
fractional programming,ଭଗ୍ନାଂଶ ପ୍ରୋଗ୍ରାମିଂ |
free path,ମୁକ୍ତ ପଥ
free vector,ମାଗଣା ଭେକ୍ଟର ମୁକ୍ତ ଭେକ୍ଟର |
frequency,"ଆବୃତ୍ତି, ଆବୃତ୍ତି"
frequency column,ଫ୍ରିକ୍ୱେନ୍ସି ସ୍ତମ୍ଭ
frequency curve,"ଫ୍ରିକ୍ୱେନ୍ସି ବକ୍ର, ଫ୍ରିକ୍ୱେନ୍ସି ବକ୍ର"
frequency distribution,ବାରମ୍ବାର ବଣ୍ଟନ
frequency histogram,ଫ୍ରିକ୍ୱେନ୍ସି ହିଷ୍ଟୋଗ୍ରାମ୍ |
frequency of occurrence,ଘଟଣା ବାରମ୍ବାର
frequency polygon,ଫ୍ରିକ୍ୱେନ୍ସି-ବହୁଭୂଜ |
frequency table,ଫ୍ରିକ୍ୱେନ୍ସି ଟେବୁଲ୍ |
frustum,frustum
frustum of a pyramid,ପିରାମିଡ୍ ଫ୍ରଷ୍ଟମ୍ |
frustum of a sphere,ଶେଲ୍ ଫ୍ରଷ୍ଟମ୍ |
full expansion,ପୂର୍ଣ୍ଣ ବିସ୍ତାର
function,"କାର୍ଯ୍ୟ, କାର୍ଯ୍ୟ, ଗୁଣ (ଗୋଷ୍ଠୀ)"
functional analysis,କାର୍ଯ୍ୟ ବିଶ୍ଳେଷଣ |
fundamental,"ମୂଳ, ମୂଳ"
fundamental theorem,ମ basic ଳିକ ତତ୍ତ୍। |
fundamental theorem of algebra,ବୀଜ ବିବେଚନାର ମ fundamental ଳିକ ତତ୍ତ୍। |
galaxy,"ଗାଲାକ୍ସି, ସ୍କାଏ-ଗଙ୍ଗା |"
Galois field,ଗାଲୋଇସ୍ ଅଞ୍ଚଳ |
Galois group,ଗାଲୋଇସ୍ ଗ୍ରୁପ୍ |
gambler's ruin,ଜୁଆ ଖେଳାଳିଙ୍କ ଆର୍ଥିକ
game and move,ଖେଳ ଏବଂ କ icks ଶଳ |
game of chance,ସୁଯୋଗର ଖେଳ |
game of dice,ଡାଏସ୍ ଖେଳ |
games theory,ଖେଳ ସିଦ୍ଧାନ୍ତ
games with perfect recall,ସଂପୂର୍ଣ୍ଣ ସ୍ମୃତି ଖେଳ
game value,ଖେଳ ମୂଲ୍ୟ
gamma function,ଗାମା କାର୍ଯ୍ୟ
Gauss-Argand plane,ଗସ୍-ଆର୍ଗନ୍ ଫ୍ଲାଟ |
Gaussian curve,ଗସ୍-ବକ୍ର
Gaussian elimination,ଗାଉସିଆନ୍ ସମାଧାନ |
Gaussian plane,ଗସ୍-ପ୍ଲେନ୍ |
Gauss-Jordan reduction,ଗସ୍-ଗୁରୁତ୍ୱ ଆଡଜଷ୍ଟମେଣ୍ଟ୍ |
general case,ବିସ୍ତୃତ ଅବସ୍ଥାନ |
general convergence theorem,ସାଧାରଣ ସମ୍ମିଶ୍ରଣ ତତ୍ତ୍ୱ |
general equation,ସାଧାରଣ ସମୀକରଣ |
general factor,ବିସ୍ତୃତ କାରକ |
general form,"ସାଧାରଣ ଫର୍ମ, ପ୍ରଶସ୍ତ |"
general formula,ସାଧାରଣ ସୂତ୍ର
general game,ପ୍ରଶସ୍ତ ଖେଳ |
general inference,ସାଧାରଣ ଆକଳନ |
general integral,ବିସ୍ତୃତ ଅବିଚ୍ଛେଦ୍ୟ |
generalization,ସାଧାରଣକରଣ
generalised associative law,ସାଧାରଣ ଆସୋସିଏଟିଭ୍ ନିୟମ |
generalised continuum hypothesis,ସାଧାରଣକରଣ ନିରନ୍ତର ଅନୁମାନ |
generalised convex function,ସାଧାରଣ ଅବତରଣ କାର୍ଯ୍ୟ
generalised coordinates,ସାଧାରଣ ସଂଯୋଜନା
generalised eigen value problem,ସାଧାରଣ ଇଜେନ ମୂଲ୍ୟ ସମସ୍ୟା |
general convergence theorem,ସାଧାରଣ ସମ୍ମିଶ୍ରଣ ତତ୍ତ୍ୱ |
general equation,ସାଧାରଣ ସମୀକରଣ |
general factor,ବିସ୍ତୃତ କାରକ |
general form,"ସାଧାରଣ ଫର୍ମ, ପ୍ରଶସ୍ତ |"
general formula,ସାଧାରଣ ସୂତ୍ର
general game,ପ୍ରଶସ୍ତ ଖେଳ |
general inference,ସାଧାରଣ ଆକଳନ |
general integral,ବିସ୍ତୃତ ଅବିଚ୍ଛେଦ୍ୟ |
generalization,ସାଧାରଣକରଣ
generalised associative law,ସାଧାରଣ ଆସୋସିଏଟିଭ୍ ନିୟମ |
generalised continuum hypothesis,ସାଧାରଣକରଣ ନିରନ୍ତର ଅନୁମାନ |
generalised convex function,ସାଧାରଣ ଅବତରଣ କାର୍ଯ୍ୟ
generalised coordinates,ସାଧାରଣ ସଂଯୋଜନା
generalised eigen value problem,ସାଧାରଣ ଇଜେନ ମୂଲ୍ୟ ସମସ୍ୟା |
generic name,"ବଂଶ ନାମ, ଶ୍ରେଣୀ ନାମ, ଜାତି ନାମ |"
genus of surface,ପୃଷ୍ଠା ସଂଖ୍ୟା
geodesic,"ବିକଳ୍ପ, ଜିଓଡେସିକ୍ |"
geometrical,ଜ୍ୟାମିତିକ
geometrical construction,ଜ୍ୟାମିତିକ ଡିଜାଇନ୍ |
geometrical mean,ଜ୍ୟାମିତିକ ଅର୍ଥ |
geometrical multiplicity,ଜ୍ୟାମିତିକ ଗୁଣନ |
geometrical probability,ଜ୍ୟାମିତିକ ସମ୍ଭାବନା |
geometrical progression,ଜ୍ୟାମିତିକ ପ୍ରଗତି |
geometrical series,ଜ୍ୟାମିତିକ କ୍ରମ |
geometrical shape,ଜ୍ୟାମିତିକ ଚିତ୍ର
geometrico arithmetic series,ଜ୍ୟାମିତିକ ଗଣିତ କ୍ରମ |
geometry,"ଜ୍ୟାମିତି, ଜ୍ୟାମିତି |"
global maximum,ସର୍ବଭାରତୀୟ ସର୍ବାଧିକ |
global property,ସର୍ବଭାରତୀୟ ସର୍ବନିମ୍ନ ସମ୍ପତ୍ତି |
global minimum,ସର୍ବଭାରତୀୟ ସର୍ବନିମ୍ନ
global optimum,ସର୍ବଭାରତୀୟ ସର୍ବୋତ୍କୃଷ୍ଟ |
global property,ସର୍ବଭାରତୀୟ ସମ୍ପତ୍ତି |
global saddle point,ସର୍ବଭାରତୀୟ ପ୍ରବେଶ ବିନ୍ଦୁ |
goodness of fit,ସରଳତା
grade correlation,ର୍ୟାଙ୍କ୍ ସମ୍ପର୍କ
graded data,ବର୍ଗୀକୃତ ତଥ୍ୟ |
gradient,"ope ୁଲା, ଗ୍ରେଡିଏଣ୍ଟ୍ |"
gradient density,ope ାଲର ଘନତା |
gradient of line,ରେଖା ope ୁଲା |
gradient of velocity,ବେଗ ଗ୍ରେଡିଏଣ୍ଟ୍
gradient vector,ope ୁଲା ଭେକ୍ଟର |
gradient velocity,ope ୁଲା ବେଗ
grading,"ଗ୍ରେଡିଂ, ଗ୍ରେଡିଂ, ଗ୍ରେଡିଂ, ସ୍ତର ସନ୍ତୁଳନ |"
grading analysis,ଗ୍ରେଡିଂ ବିଶ୍ଳେଷଣ |
gram,ଗ୍ରାମ
