Kannada,Telugu
ಪರೀಕ್ಷೆ,పరీక్ష
ಪರೀಕ್ಷಕ,ఎగ్జామినే
ಪರೀಕ್ಷಕ,ఎగ్జామినర్
ಉದಾಹರಣೆ,ఉదాహరణ
ದೋಚುವುದು,తవ్వకం
ಅತ್ಯುತ್ತಮ,అద్భుతమైన
ಹೊರತುಪಡಿಸಿ,మినహాయింపు
ಅಸಾಧಾರಣವಾದ,అసాధారణమైనది
ಹೆಚ್ಚಿರು,అదనపు
ವಿನಿಮಯ,మార్పిడి
ವಿಭಾಗ,ఖజానా
ಅಬಕಾರಿ (= ಅಬಕಾರಿ ಸುಂಕ),ఎక్సైజ్ (= ఎక్సైజ్ డ్యూటీ)
ಹೊರಗಿನಂತೆ ಮಾಡು,మినహాయించండి
ಪ್ರತ್ಯೇಕವಾದ,ప్రత్యేకమైనది
ಮನ್ನಿಸು,సాకు
ಕಾರ್ಯಚೇಳಿಸು,అమలు చేయండి
ಉಪಯೋಗಕ,ఎగ్జిక్యూటివ్
ಕಾರ್ಯಕಾರಿ ಸಮಿತಿ,కార్య నిర్వాహక కమిటీ
ಕಾರ್ಯನಿರ್ವಾಹಕ ಶಕ್ತಿ,ఎగ్జిక్యూటివ్ పవర్
ಕಾರ್ಯನಿರ್ವಾಹಕ,ఎగ్జిక్యూటివ్స్
ಕಾರ್ಯನಿರ್ವಾಹಕ ಸಿಬ್ಬಂದಿ,ఎగ్జిక్యూటివ్ సిబ్బంది
ವಿನಾಯ,మినహాయింపు
ವಿನಯ,మినహాయింపు
ವ್ಯಾಯಾಮ,వ్యాయామం
ಮಾಜಿ ತಳಹದ,మాజీ గ్రాటియా
ಮಾಜಿ ತಟಾದ ಪಾವತಿ,మాజీ గ్రాటియా చెల్లింపు
ನಿಷ್ಕಾಸ,ఎగ్జాస్ట్
ತರುವ,సమగ్ర
ಪ್ರದರ್ಶನ,ప్రదర్శన
ತಿರಸ್ಕಾರ,బహిర్గతం
ಎಕ್ಸಿಮ್ ನೀತಿ,ఎక్సిమ్ పాలసీ
ನಿರ್ಗಮನ,బయటకి దారి
ನಿರ್ಗಮನ ಸಂದರ್ಶನ,నిష్క్రమణ ఇంటర్వ్యూ
ನಿರ್ಗಮನ ನೀತಿ,నిష్క్రమణ విధానం
ಸಮೀಕ್ಷೆ,ఎగ్జిట్ పోల్
ಅಫೀಸಿಯ,మాజీ ఉద్యోగి
ಮುಕ್ತಾಯಗೊಳಿಸು,ఎక్సోనెరేట్
ವಿಸ್ತರಣ,విస్తరణ
ಭಾಗ,మాజీ పార్టే
ವಲಸೆ,బహిష్కరణ
ತಕ್ಕ,ప్రయోజనకరమైన
ಚುರುಕುಗೊಳಿಸು,వేగవంతం చేయండి
ಹೊರನಯಿಸು,బహిర్గతం
ವೆಚ್ಚ,వ్యయం
ಅನುಭವ,అనుభవం
ಪ್ರಯೋಗ,ప్రయోగం
ತಜ್ಞ,నిపుణుడు
ಅವಧಿ ಮುಗಿಸು,గడువు
ಗಡುವು ದಿನಾಂಕ,గడువు తీరు తేదీ
ವಿವರಣೆ,వివరణ
ಸ್ಪಷ್ಟವಾದ,స్పష్టంగా
ಶೋಷಣೆ,దోపిడీ
ಅನ್ವೇಷಿಸು,అన్వేషించండి
ಸ್ಫೋಟ,పేలుడు
ರಫ್ತು,ఎగుమతి
ಮಾಜಿ ಪೋಸ್ಟ್ ವಾಸ್ತವಿಕ,మాజీ పోస్ట్ వాస్తవం
ಮನ್ನಿಸು,ఎక్స్‌ప్రెస్
ಅಭಿವ್ಯಕ್ತಿ,వ్యక్తీకరణ
ಹೊರಹಾಕುವುದು,బహిష్కరణ
ಹೊರಹೊಮ್ಮಿಸು,ఎక్స్‌క్గెన్స్
ವಿಸ್ತರಿಸು,విస్తరించండి
ಮಟ್ಟಿಗೆ,విస్తృతమైన
ಬಾಹ್ಯ,బాహ్య
ಸುಲಿಗೆ,దోపిడీ
ಹೆಚ್ಚಿನ,అదనపు
ಹೊರಡಿಸಿಕೊ,సారం
ಅಸಾಧಾರಣ,అసాధారణ
ಅತಿರೇಕದ,విపరీత
ಉಗ್ರವಾದಿ,ఉగ్రవాది
ಬಹಿರ್ಮುಖಿ,ఎక్స్‌ట్రావర్ట్
ಕಣ್ಣಿನ ಸಾಕ್ಷಿ,కంటి సాక్షి
ತಯಾರಿಸು,కల్పించండి
ಮುಖ ಬೆಲೆ,ముఖ విలువ
ಸರಾಗವಾಗಿಸು,సులభతరం
ಸೌಲಭ್ಯ,సౌకర్యం
ಮುಖದ,ఫేస్‌సిమైల్
ಸತ್ಯ,వాస్తవం
ಬಣಗಳ ಸಿದ್ಧಾಂತ,కక్షవాదం
ಅಂಶ,కారకం
ಕಾರ್ಖಾನೆ,ఫ్యాక్టరీ
ವಾಸ್ತವಿಕ,వాస్తవం
ಸಿಬ್ಬಂದಿ,అధ్యాపకులు
ಅನುತ್ತೀರ್ಣ,విఫలం
ನ್ಯಾಯಯುತ,ఫెయిర్
ನಂಬಿಕೆ,విశ్వాసం
ನಕಲಿ,నకిలీ
ಕುಟುಂಬ,కుటుంబం
ಕ್ಷಾಮ,కరువు
ಹಗೆತನ,ఛార్జీల
ವಿದಾಯ,వీడ్కోలు
ಕೃಷಿ,వ్యవసాయం
ಆಯಾಸ,అలసట
ತಪ್ಪು,తప్పు
ಪರವಾಗಿ,అనుకూలంగా
ಕಾರ್ಯಸಾಧ್ಯತೆ,సాధ్యత
ಒಕ್ಕೂಟ,సమాఖ్య
ಶುಲ್ಕ,రుసుము
ಮತ್ತೆ ಆಹಾರ,తిరిగి ఫీడ్ చేయండి
ಭಾವನೆ,భావన
ಅಭಿನಂದಿಸು,ఫెసిట్
ಸಹ,తోటి
ಸಹಭಾಗಿತ್ವ,ఫెలోషిప్
ಹೆಣ್ಣು,స్త్రీ
ಫಲವತ್ತಾದ,సారవంతమైన
ಕಾಲ್ಪನಿಕ,కల్పిత
ನಿಷ್ಠೆ,విశ్వసనీయత
ಹೊಲತು,ఫీల్డ్
ಆಕೃತಿ,మూర్తి
ಕಲೆ,ఫైల్
ನಿರ್ಭೀತೆ,దాఖలు
ಚಲನಚಿತ್ರ,చిత్రం
ಅಂತಿಮ,చివరి
ಹಣಕಾಸು,ఫైనాన్స్
ಹಣಕಾಸಿನ,ఆర్థిక
ಹಣಕಾಸಿನವನು,ఫైనాన్షియర్
ಶೋಧನೆ,కనుగొన్నవి
ಉತ್ತಮ,మంచిది
ಲಲಿತ ಕಲೆ,లలిత కళలు
ಬೆರಳು ಮುದ್ರಣ,ఫింగర్ ప్రింట్
ಸಿದ್ಧಪಡಿಸಿದ ವಸ್ತುಗಳು,తయారైన వస్తువులు
ಬೆಂಕಿ,అగ్ని
ಹಾರುವುದು,కాల్పులు
ದೃ firmರಂಗ,సంస్థ
ಪ್ರಥಮ ಚಿಕಿತ್ಸೆ,ప్రథమ చికిత్స
ಪ್ರಥಮ ದರ್ಜೆ,మొదటి తరగతి
ಮೊದಲ ವಿಭಾಗ,మొదటి విభాగం
ಮೊದಲ ಮಾಹಿತಿ ವರದಿ,మొదటి సమాచార నివేదిక
ಹಣಕಾಸಿನ,ఆర్థిక
ಮೀನುಗಾರಿಕೆ,మత్స్య సంపద
ಹೊಂದುವುದು,సరిపోతుంది
ಫಿಜಿ,ఫిట్‌నెస్
ಸರಿ,పరిష్కరించండి
ಸ್ಥಿರೀಕರಣ,స్థిరీకరణ
ಸ್ಥಿರ,స్థిర
ಧ್ವಜ,జెండా
ಫ್ಲಾಪ್,ఫ్లాప్
ಚಪ್ಪಟೆ,ఫ్లాట్
ನೌಕಾಪಡೆ,నౌకాదళం
ನಮ್ಯತೆ,వశ్యత
ಹಾರಾಟ,ఫ్లైట్
ಪ್ರವಾಹ ಪರಿಹಾರ,వరద ఉపశమనం
ನೆಲ,అంతస్తు
ಹರಿ,ప్రవాహం
ಏರಿಳಿತ,హెచ్చుతగ్గులు
ಭ್ರೂಣಮ,ఫెసిడ్
ಬಾರಿ,ఫోల్డర్
ಫೋಲಿಯೊ,ఫోలియో
ಅನುಸರಿಸು,అనుసరించండి
ಅನುಭೋಗ,క్రింది
ಅನುಬಂಧ,అనుచరుడు
ಉತ್ತೇಜಿಸು,ఫోమెంట్
ಕಾಲು ಟಿಪ್ಪಣಿ,ఫుట్ నోట్
ಬಲವಂತದ ದುಡಿಮೆ,బలవంతపు శ్రమ
ಮುನ್ಸೂಚನೆ,సూచన
ಮುಂಚೂಣಿ ತೀರ್ಮಾನ,ముందస్తు తీర్మానం
ವಿದೇಶದ,విదేశీ
ಪ್ರಬಲ,ఫోర్‌మాన్
ಮುನ್ಸೂಚನೆ,మధ్యాహ్నం
ದೂರದೃಷ್ಟಿ,దూరదృష్టి
ಮುನ್ಸೂಚನೆ,ముందుమాట
ಮುಟ್ಟುಗೋಲು,ఓడిపోండి
ಖೋಟಾ,నకిలీ
ಖೋಟಾ,ఫోర్జరీ
ರೂಪ,రూపం
Formಚಾರಿಕ,ఫార్మల్
ಸ್ವರೂಪ,ఫార్మాట్
ಮಾಜಿ,మాజీ
ಸೂತ್ರ,ఫార్ములా
ತಕ್ಷಣ,వెంటనే
ಮುಂದೆ,ముందుకు
ಫಾರ್ವರ್ಡ್ ಮಾಡುವ ಪತ್ರ,ఫార్వార్డింగ్ లెటర్
ಅಡಿಪಾಯ,ఫౌండేషన్
ಭಾಗ,భిన్నం
ಪೂರ್ಣ ಪ್ರಮಾಣದ,ఫ్రాంచైజ్
ವಂಚನೆ,మోసం
ಸ್ವಾರಸ್ಯವಾದ,ఉచితం
ಸ್ಥಗಿತಗೊಳಿಸು,ఫ్రీజ్
ಸರಕು ಸಾಗಣೆ,సరుకు
ಆವರ್ತನ,తరచుదనం
ಇಂಧನ,ఇంధనం
ಪೂರ್ಣ ಪ್ರಮಾಣದ,పూర్తి స్థాయిలో
ಕಾರ್ಯ,ఫంక్షన్
ಧನಸಹಾಯ,ఫండ్
ಮೂಲಭೂತವಾದ,ఫండమెంటలిజం
ಒದಗಿಸು,ఫర్నిష్
ಹೆಚ್ಚಿನ ಕ್ರಮ,తరువాతి చర్య
ಲಾಭದಾಯಕ ಉದ್ಯೋಗ,లాభదాయకమైన ఉపాధి
ಲಾಭದಾಯಕ ಉದ್ಯೋಗ,లాభదాయకమైన వృత్తి
ಗೇಟ್ ಪಾಸ್,ప్రవేశ అనుమతి
ಗಸಾಯಕ,గెజిట్
ಗೆಜೆಟೆಡ್ ರಜಾದಿನ,గెజిటెడ్ హాలిడే
ಸಾಮಾನ್ಯ,జనరల్
ಸಾಮಾನ್ಯ ಆಡಳಿತ,సాధారణ పరిపాలన
ಸಾಮಾನ್ಯ ದೇಹ,సాధారణ శరీరం
ಸಾರ್ವತ್ರಿಕ ಚುನಾವಣೆ,సాధారణ ఎన్నికలు
ಸಾಮಾನ್ಯ ಸಭೆ,సాధారణ సమావేశం
ಸಾಮಾನ್ಯ ಅಭ್ಯಾಸ,సాధారణ అభ్యాసం
ಸಾಮಾನ್ಯ ವಿಧಾನ,సాధారణ విధానం
ಸಾಮಾನ್ಯ ನಿಯಮ,సాధారణ నియమం
ಸಾಮಾನ್ಯ ವಾರ್ಡ್,జనరల్ వార్డ్
ಉತ್ಪಾದನೆ,తరం
ವೇಶ್ಯೆ,మేధావి
ನಿಜವಾದ,నిజమైన
ಕೊಡುಗೆ,బహుమతి
ಸಾರಾಂಶ,సారాంశం
ಜಾಗತಿಕ,గ్లోబల్ టెండర్
ಶಬ್ದಗಳು,పదకోశం
ಗುರಿ,లక్ష్యం
ಕೆಳಗೆ ಹೋಗಿ,కిందికి వెళ్ళు
ಗೋಲ್ಡನ್ ಹ್ಯಾಂಡ್ಶೇಕ್ (= ಗೋಲ್ಡನ್ ಧುಮುಕುಕೊಡೆ),గోల్డెన్ హ్యాండ్‌షేక్ (= గోల్డెన్ పారాచూట్)
ಒಳ್ಳೆಯ,మంచిది
ಉತ್ತಮ ನಡವಳಿಕೆ,మంచి ప్రవర్తన
ಒಳ್ಳೆಯ ನಂಬಿಕೆ,మంచి విశ్వాసం
ಉತ್ತಮ ಕಚೇರಿಗಳು,మంచి కార్యాలయాలు
ಸೌಹಾರ್ದ,గుడ్విల్
ಆಶ್ರಯಿಸು,పరిపాలన
ಆಡಳಿತ,పాలన
ಸರ್ಕಾರ,ప్రభుత్వం
ಭಾರತ ಸರ್ಕಾರ,భారత ప్రభుత్వం
ಭಾರತ ಸರ್ಕಾರ ಕಾಳಜಿ,భారత ప్రభుత్వం
ಭಾರತ ಸರ್ಕಾರ,భారత ప్రభుత్వం
ಸರ್ಕಾರಿ ಪತ್ರಿಕೆ,ప్రభుత్వ ప్రెస్
ಸರ್ಕಾರಿ ಸೇವಕರು ನಿಯಮಗಳನ್ನು ನಡೆಸುತ್ತಾರೆ,ప్రభుత్వ ఉద్యోగులు నిబంధనలు నిర్వహిస్తారు
ಸರ್ಕಾರಿ ಸೇವೆ,ప్రభుత్వ సేవ
ಶ್ರೇಣೀಕರಣ,గ్రేడేషన్
ದರ್ಜೆ,గ్రేడ్
ಶ್ರೇಣಗೀತೆ,గ్రేడింగ్
ಪದವಿಧರ,ఉన్నత విద్యావంతుడు
ಪದವಿ ವೇತನ,గ్రాడ్యుయేట్ వేతనాలు
ಪದವೀಧರ ತರಬೇತಿ,గ్రాడ్యుయేట్ ట్రైనీ
ಕಸಿ,అంటుకట్టుట
ಭವ್ಯವಾದ,సంపూర్ణ మొత్తము
ಅನುದಾನಿಸು,గ్రాంట్
ಸಹಾಯ ಸಹಾಯ,గ్రాంట్-ఇన్-ఎయిడ్
ದ್ರಾಕ್ಷಿ,ద్రాక్ష
ರಂಧ್ರ,గ్రాఫ్
ಮಾಲ್ಪಶಾಸ್ತ್ರ,గ్రాఫాలజీ
ಕೃತಜ್ಞ,కృతజ్ఞత
ಹಾಯಾಗಿತನ,గ్రాట్యుటీ
ಹಸುರು ಕೈ,గ్రీన్ హ్యాండ్
ಶುಭಾಶಯ,గ్రీటింగ్
ಗದ್ದಲ,ఉపద్రవము
ತೀವ್ರವಾದ,భయంకరమైన
ಒಟ್ಟು,స్థూల
ಒಟ್ಟು ಮೊತ್ತ,స్థూల మొత్తం
ಒಟ್ಟು ದುಷ್ಕೃತ್ಯ,స్థూల దుష్ప్రవర్తన
ಒಟ್ಟು ನಿರ್ಲಕ್ಷ್ಯ,స్థూల నిర్లక్ష్యం
ಒಟ್ಟು ಲಾಭ,స్థూల లాభం
ಒಟ್ಟು ಆದಾಯ,స్థూల ఆదాయం
ಒಟ್ಟು ಒಟ್ಟು,స్థూల మొత్తం
ಅಪ್ರತಿಮ,నేలలేనిది
ನೆಲದ ಬಾಡಿಗೆ,గ్రౌండ్ అద్దె
ಮೈದಾನಗಳು,మైదానాలు
ದೆವ್ವ,సమూహం
ಗುಂಪು ಮತ್ತು ಶ್ರೇಣೀಕರಣ,సమూహం మరియు గ్రేడింగ్
ಖಾತರಿ,హామీ
ಕೊಯ್ಲಗಾರ,హామీ
ಕಾಪು,గార్డు
ಕಾವಲುಗಾರ,గార్డు ఫైల్
ರಕ್ಷಕ,సంరక్షకుడు
ಅತಿಥ ಗೃಹ,గెస్ట్ హౌస్
ಮಾರ್ಗದರ್ಶಿ,గైడ్
ಮಾರ್ಗಸೂಚಿಗಳು,మార్గదర్శకాలు
ಅಪರಾಧ,అపరాధం
ಅಭ್ಯಾಸ,అలవాటు
ಅಭ್ಯಾಸದ,అలవాటు
ಅರ್ಧ ಹಳ್ಳ,సగం హాలిడే
ಅರ್ಧ ವೇತನ,సగం పే
ಸಭಾಂಗಣ,హాల్
ನಿಲ್ಲಿಸು,హాల్ట్
ಕೈ,చెయ్యి
ಕೈಚೀಲ,హ్యాండ్‌బిల్
ಕೈಪುಳಿ,హ్యాండ్‌బుక్
ಅಂಗವಯ,హ్యాండిక్యాప్
ನಿಭಾಯಿಸು,హ్యాండిల్
ಕೈಮಗ್ಗ,చేనేత
ಕೈಗೆಟುಕುವ,హ్యాండీ
ಕೈಗೊಪ್ಪಿಸು,అప్పగించు
ಕೈಬರಹ,చేతివ్రాత
ಕಿರುಕುಳ,వేధింపులు
ಬಂದರು,నౌకాశ్రయం
ಕಠಿಣ ಪರಿಶ್ರಮ,కఠినమైన శ్రమ
ಚರಂಡಿ,హార్డ్వేర్
ಕಷ್ಟಪಟ್ಟು ಕೆಲಸ,కష్టపడి పనిచేయడం
ಎಳೆಯುವುದು,లాగడం
ಕಸಕ,హాకర్
ಅಪಾಯ,హజార్డ్
ತಲೆ,తల
ಮುಖ್ಯ ಕಛೇರಿ,ప్రధాన కార్యాలయం
ಪ್ರಧಾನ ಕಚೇರಿ,ప్రధాన కార్యాలయం
ಆರೋಗ್ಯ ಪ್ರಮಾಣಪತ್ರ,ఆరోగ్య నిర్ధారణ పత్రము
ಕೇಳಿ,వినికిడి
ಕೇಳಿ,వినికిడి
ಭಾರೀ ವಾಹನ,భారీ వాహనం
ಉತ್ತರಾಧಿಕಾರಿ,వారసుడు
ಹಿಡಿದಿದ್ದರು,పట్టుకుంది
ಇದರೊಂದಿಗೆ,ఇక్కడ
ಪರಂಪರೆ,వారసత్వం
ಶ್ರೇಣಮಾನ,సోపానక్రమం
ಉನ್ನತ ಅಧಿಕಾರ,అధిక అధికారం
ಉನ್ನತ ದರ್ಜೆಯ,ఉన్నత స్థాయి
ಉನ್ನತ ಮಟ್ಟ,ఉన్నతమైన స్థానం
ಉನ್ನತ ಮಟ್ಟದ ನಿರ್ಧಾರ,అధిక స్థాయి నిర్ణయం
ಮುಖ್ಯಾಂಶಗಳು,ముఖ్యాంశాలు
ಉನ್ನತ ಅಧಿಕಾರಿ,అధిక అధికారి
ಉನ್ನತ ಪ್ರೋಯೋರ್ಟಿ,అధిక ప్రీయోర్టీ
ಪ್ರೌಢಶಾಲೆ,ఉన్నత పాఠశాల
ಹಿಂದಿ ಆವೃತ್ತಿಯು,హిందీ వెర్షన్
ನೇಮಿಸು,హైర్
ನೇಮಕ,నియామకం
ಇತಿಹಾಸದ ಹಾಳೆ,చరిత్ర షీట్
ಸಂಗ್ರಹಣೆ,హోర్డింగ్
ಹಿಡಿದು,పట్టుకొని
ರಜೆ,సెలవు
ಹಂಗಾಮಿ,నివాళి
ಮನೆ,హోమ్
ನರಹತ್ಯೆ,నరహత్య
ಪ್ರಾಮಾಣಿಕ,నిజాయితీ
ಗೌರವ,గౌరవార్థం
ಗೌರವ,గౌరవ
ಗೌರವ,గౌరవం
ವಿದ್ಯಾರ್ಥಿ ನಿಲಯ,వసతిగృహం
ಪ್ರತಿಕೂಲ,విరుద్ధమైన
ಗೃಹ ಬಾಡಿಗೆ,ఇంటి అద్దె
ಮನೆ ಬಾಡಿಗೆ ಭತ್ಯೆ,ఇంటి అద్దె భత్యం
ಮನೆ ತೆರಿಗೆ ವಿಧಿಸುವ ತೆರಿಗೆ,ఇంటి పన్ను
ವಸತಿ,గృహ
ವಸತಿ ಸಮಾಜ,హౌసింగ్ సొసైటీ
