English,Punjabi
FMVFT (FM voice frequency telegraph),ਐੱਫ.ਐੱਮ ਆਵਾਜ਼ ਦੀ ਬਾਰੰਬਾਰਤਾ ਟੈਲੀਗ੍ਰਾਫ
Focal,ਫੋਕਲ
Focus,ਫੋਕਸ
Focus camera,ਫੋਕਸ ਕੈਮਰਾ
Focus error amplifier,ਫੋਕਸ ਐਰਰ ਐਂਪਲੀਫਾਇਰ
Focus picture tube,ਫੋਕਸ ਤਸਵੀਰ ਟਿਊਬ
Focus servo,ਫੋਕਸ ਸਰਵੋ
Focussing and tracking coil,ਫੋਕਸ ਅਤੇ ਫਾਲੋ-ਅੱਪ
Focussing and tracking system,ਫੋਕਸ ਕਰੋ ਅਤੇ ਸਰੀਰ ਦੀ ਪਾਲਣਾ ਕਰੋ
Foil type guage,ਫੁਆਇਲ-ਕਿਸਮ ਗੇਜ
Foistbreakdown,ਪਹਿਲੀ ਦਰਾੜ
Fold back voltage limiting,ਫੋਲਡ ਬੈਕ ਵੋਲਟੇਜ ਲਿਮਿਟਰ
Fold over value,ਸਫੈਦ ਲਾਈਨ ਮੁੱਲ
Fold back current limiting,ਮੌਜੂਦਾ ਲਿਮਿਟਰ ਨੂੰ ਪਿੱਛੇ ਮੋੜੋ
Folded architecture,ਫੋਲਡ ਆਰਕੀਟੈਕਚਰ
Folded dipole,ਫੋਲਡਡ ਡਾਈਪੋਲ
Folded dipole,ਫੋਲਡ ਡੋਪੋਲ
Folded element,ਫੋਲਡ ਐਲੀਮੈਂਟ
Follower,ਪਿੱਛੇ
Font for display,ਫੌਂਟ ਡਿਸਪਲੇਅ
Foot print,ਭੋਜਨ ਪ੍ਰਿੰਟ
Forbidden band,ਵਰਜਿਤ ਪਹਿਰੇਦਾਰ
Forbidden gap energy,ਵਰਜਿਤ ਊਰਜਾ ਪਾੜਾ
Forbidden region,ਰੋਕਿਆ ਜ਼ੋਨ
Force,ਫੋਰਸ
Forced commutator,propulsive ਪਰਿਵਰਤਕ
Foreign object,ਵਿਦੇਸ਼ੀ ਵਸਤੂ
Form factor,ਫਾਰਮ ਫੈਕਟਰ
Form feed,ਪੰਨਾ ਭਰੋ
Formal logic,ਰਸਮੀ ਤਰਕ
Format number,ਫਾਰਮੈਟ ਨੰਬਰ
Fortran,fortran
Fortuitous distortion,ਅਚਾਨਕ ਵਿਗਾੜ
Forward bias,ਅੱਗੇ ਪੱਖਪਾਤ
Forward bias,ਅੱਗੇ ਪੱਖਪਾਤ
Forward biased junction,ਅੱਗੇ ਪੱਖਪਾਤ ਸੰਯੁਕਤ
Forward blocking state,ਅੱਗੇ ਬਲਾਕਿੰਗ ਰਾਜ
Forward breakdown voltage,ਅੱਗੇ ਬਰੇਕ ਵੋਲਟੇਜ
Forward error correction,ਅੱਗੇ ਗਲਤੀ ਸੁਧਾਰ
Forward loop gain,ਸਾਹਮਣੇ ਲੂਪ ਲਾਭ
Forward path gain,ਸਾਹਮਣੇ ਸੜਕ ਲਾਭ
Forward polarity,ਅੱਗੇ ਧਰੁਵੀਤਾ
Forward trans conductance,ਅੱਗੇ ਚਾਲਕਤਾ
Forward transist time,ਅੱਗੇ ਆਵਾਜਾਈ ਦਾ ਸਮਾਂ
Foster-Seely discriminator,ਫੋਸਟਰ ਸਿਲੀ ਵਿਵੇਕਰ
Four bit coding,ਚੌਗੁਣਾ ਇੰਕੋਡਿੰਗ
Four inputs,quadrupole
Four state digital transmission,ਚਤੁਰਭੁਜ ਡਿਜ਼ੀਟਲ ਸੰਚਾਰ
Four terminal network,ਚਤੁਰਭੁਜ ਨੈੱਟਵਰਕ
Four terminal network,ਚਤੁਰਭੁਜ ਨੈੱਟਵਰਕ
Four tube camera,ਕਵਾਡ ਟਿਊਬ ਕੈਮਰਾ
Fourier coefficient,ਫੁਰੀਅਰ ਗੁਣਾਂਕ
Fourier integral,ਫੁਰੀਅਰ ਏਕੀਕਰਣ
Fourier inverse,ਫੁਰੀਅਰ ਉਲਟ
Fourier series,ਚਾਰੀਅਰ ਲੜੀ
Fourier transmission,ਸੰਚਾਰ
Fouriertrigonometric series,ਫੁਰੀਅਰ ਤ੍ਰਿਕੋਣਮਿਤੀ ਲੜੀ
Fourier's theorem,ਫੁਰੀਅਰ ਥਿਊਰਮ
Four-layer device,ਚਾਰ ਗੁਣਾ ਜੰਤਰ
Four-layer diode,ਚਤੁਰਭੁਜ ਡਾਇਓਡ
FPP (floating point processor),ਮੋਬਾਈਲ ਪੁਆਇੰਟ ਪ੍ਰੋਸੈਸਰ
FPU/floating point unit,ਫਲੋਟਿੰਗ ਪੁਆਇੰਟ ਯੂਨਿਟ
FR (retriever a file),ਫਾਇਲ ਤਬਦੀਲੀ
Fractional error,ਅੰਸ਼ਿਕ ਗਲਤੀ
Fractional transmissibility,ਅੰਤਰ ਸੰਚਾਰ
Frame,ਫਰੇਮ
Frame buffer chip,ਫਰੇਮ ਬਫਰ ਚਿੱਪ
Frame capture,ਫਰੇਮ ਕੈਪਚਰ
Frame code word,ਫਰੇਮ ਪਾਸਵਰਡ
Frame format,ਫਰੇਮ ਫਾਰਮੈਟ
Frame frequency,ਫਰੇਮ ਬਾਰੰਬਾਰਤਾ
Frame ground,ਫਰੇਮ ਜ਼ਮੀਨ
Frame synchronising bit,ਫਰੇਮ ਸਮਕਾਲੀ ਬਿੰਦੂ
Frame synchronization,ਫਰੇਮ ਸਮਕਾਲੀਕਰਨ
Frame synchronizing signal,ਫਰੇਮ ਸਮਕਾਲੀ ਸਿਗਨਲ
Frank code,ਫਰੈਂਕ ਕੋਡ
Free electron,ਮੁਫ਼ਤ ਇਲੈਕਟ੍ਰੋਨ
Free field,ਮੁਫ਼ਤ ਜ਼ੋਨ
Free running oscillator,ਮੁਫ਼ਤ ਮੂਵਿੰਗ ਔਸਿਲੇਟਰ
Free space impedance,ਖਾਲੀ ਸਪੇਸਿੰਗ ਰੁਕਾਵਟ
Free space path loss,ਖਾਲੀ ਸਪੇਸਿੰਗ
Free-running multivibrator,ਮੁਫਤ ਮੂਵਿੰਗ ਮਲਟੀਵਾਈਬ੍ਰੇਟਰ
Frequency,ਬਾਰੰਬਾਰਤਾ
Frequency,ਬਾਰੰਬਾਰਤਾ
Frequency,ਬਾਰੰਬਾਰਤਾ
Frequency,ਬਾਰੰਬਾਰਤਾ
Frequency adjacent channel,ਬਾਰੰਬਾਰਤਾ ਨਾਲ ਜੁੜਿਆ ਚੈਨਲ
Frequency allocation,ਬਾਰੰਬਾਰਤਾ ਅਸਾਈਨਮੈਂਟ
Frequency bands,ਬਾਰੰਬਾਰਤਾ ਬੈਂਡ
Frequency changer,ਬਾਰੰਬਾਰਤਾ ਕਨਵਰਟਰ
Frequency compensation,ਬਾਰੰਬਾਰਤਾ ਮੁਆਵਜ਼ਾ
Frequency compensation,ਬਾਰੰਬਾਰਤਾ ਮੁਆਵਜ਼ਾ
Frequency controlled oscillator,ਬਾਰੰਬਾਰਤਾ ਨਿਯੰਤਰਿਤ ਔਸਿਲੇਟਰ
Frequency conversion,ਬਾਰੰਬਾਰਤਾ ਤਬਦੀਲੀ
Frequency demodulation,ਬਾਰੰਬਾਰਤਾ ਮੋਡੂਲੇਸ਼ਨ
Frequency detector,ਬਾਰੰਬਾਰਤਾ ਖੋਜੀ
Frequency deviation,ਬਾਰੰਬਾਰਤਾ ਭਟਕਣਾ
Frequency deviation,ਬਾਰੰਬਾਰਤਾ ਭਟਕਣਾ
Frequency discrimination,ਬਾਰੰਬਾਰਤਾ ਅੰਤਰ
Frequency discriminator,ਬਾਰੰਬਾਰਤਾ ਵਿਤਕਰਾ ਕਰਨ ਵਾਲਾ
Frequency distortion,ਬਾਰੰਬਾਰਤਾ ਵਿਗਾੜ
Frequency diversity,ਬਾਰੰਬਾਰਤਾ ਪਰਿਵਰਤਨ
Frequency divider,ਬਾਰੰਬਾਰਤਾ ਵੱਖ ਕਰਨ ਵਾਲਾ
Frequency division multiplexing,ਮਲਟੀਪਲੈਕਸਰ ਫ੍ਰੀਕੁਐਂਸੀ ਡਿਵੀਜ਼ਨ
Frequency doubler,ਬਾਰੰਬਾਰਤਾ ਡਬਲਰ
Frequency frogging,ਬਾਰੰਬਾਰਤਾ ਸਵਿਚਿੰਗ
Frequency generation,ਬਾਰੰਬਾਰਤਾ ਪੈਦਾ
Frequency independent antenna,ਬਾਰੰਬਾਰਤਾ ਨਿਰਭਰ ਐਂਟੀਨਾ
Frequency interface,ਬਾਰੰਬਾਰਤਾ ਇੰਟਰਫੇਸ
Frequencyinterference,ਬਾਰੰਬਾਰਤਾ ਦਖਲਅੰਦਾਜ਼ੀ
Frequency inversion,ਵਾਰਵਾਰਤਾ ਉਲਟ
Frequency modulation,ਬਾਰੰਬਾਰਤਾ ਮੋਡੂਲੇਸ਼ਨ
Frequency modulation index,ਬਾਰੰਬਾਰਤਾ ਮੋਡੂਲੇਸ਼ਨ ਸੂਚਕਾਂਕ
Frequency modulator,ਬਾਰੰਬਾਰਤਾ ਮੋਡੀਊਲੇਟਰ
Frequency narrow band,ਬਾਰੰਬਾਰਤਾ ਤੰਗ ਬੈਂਡ
Frequency noise,ਬਾਰੰਬਾਰਤਾ ਸ਼ੋਰ
Frequency range,ਬਾਰੰਬਾਰਤਾ ਸੀਮਾ
Frequency reactance modulator,ਬਾਰੰਬਾਰਤਾ ਪ੍ਰਤੀਕਿਰਿਆ ਮਾਡਿਊਲੇਟਰ
Frequency reference,ਬਾਰੰਬਾਰਤਾ ਹਵਾਲਾ
Frequency response,ਬਾਰੰਬਾਰਤਾ ਜਵਾਬ
Frequency scaling,ਬਾਰੰਬਾਰਤਾ ਗਰੇਡਿੰਗ
Frequency sound circuit,ਬਾਰੰਬਾਰਤਾ ਆਵਾਜ਼ ਸਰਕਟ
Frequency spectrum,ਬਾਰੰਬਾਰਤਾ ਸਪੈਕਟ੍ਰਮ
Frequency stability,ਬਾਰੰਬਾਰਤਾ ਸਥਿਰਤਾ
Frequency standards,ਬਾਰੰਬਾਰਤਾ ਮਿਆਰੀ
Frequency swing,ਬਾਰੰਬਾਰਤਾ ਨੁਕਸ
Frequency synthesis,ਬਾਰੰਬਾਰਤਾ ਸੰਸਲੇਸ਼ਣ
Frequency synthesis,ਬਾਰੰਬਾਰਤਾ ਸੰਸਲੇਸ਼ਣ
Frequency synthesized tuning,ਬਾਰੰਬਾਰਤਾ ਸਿੰਥੇਸਾਈਜ਼ਡ ਟਿਊਨਿੰਗ
Frequency to voltage conversion,ਬਾਰੰਬਾਰਤਾ ਵੋਲਟੇਜ ਤਬਦੀਲੀ
Frequency to voltage converter,ਵੋਲਟੇਜ ਕਨਵਰਟਰ ਦੀ ਬਾਰੰਬਾਰਤਾ
Frequency to voltage converter,ਬਾਰੰਬਾਰਤਾ-ਵੋਲਟੇਜ ਕਨਵਰਟਰ
Frequency to voltage converter,ਬਾਰੰਬਾਰਤਾ-ਵੋਲਟੇਜ ਕਨਵਰਟਰ
Frequency tolerance,ਬਾਰੰਬਾਰਤਾ ਬੇਅਰਿੰਗ
Frequency translation,ਬਾਰੰਬਾਰਤਾ ਟ੍ਰਾਂਸਫਰ
Frequency transmission,ਬਾਰੰਬਾਰਤਾ ਸੰਚਾਰ
Frequency tuner,ਬਾਰੰਬਾਰਤਾ ਟਿਊਨਰ
Frequency varactor modulator,ਵੈਕਟਰ ਮੋਡਿਊਲੇਟਰ
Frequency wide band,ਬਾਰੰਬਾਰਤਾ ਚੌੜਾ ਬੈਂਡ
Fresnel loss frequency,ਫਰੈਸਨੇਲ ਡਿਗਰੇਡੇਸ਼ਨ ਬਾਰੰਬਾਰਤਾ
Friction error,ਰਗੜ ਗਲਤੀ
Fringing colour,ਸਰਕਲ ਅੱਖਰ
Front panel control,ਸਾਹਮਣੇ ਬੋਰਡ ਕੰਟਰੋਲ
Front porch,ਸਾਹਮਣੇ ਦਲਾਨ
Frost-point hygrometer,ਠੰਡ ਬਿੰਦੂ ਹਾਈਗਰੋਮੀਟਰ
FS (saving a file),ਫਾਇਲ ਸਟੋਰੇਜ਼
Fu Manchu virus,ਫੂ ਮੰਚੂ ਵਾਇਰਸ
Fuel pump interference,ਬਾਲਣ ਪੰਪ ਦਖਲ
Fugi hard disk drive,ਫੂਜੀ ਲਚਕਤਾ ਓਪਰੇਸ਼ਨ
Full adder,ਪੂਰਾ ਜੋੜਨ ਵਾਲਾ
Full duplex,ਪੂਰਾ ਡੁਪਲੈਕਸ
Full duplex setting,ਪੂਰਾ ਡੁਪਲੈਕਸ ਸੈੱਟਅੱਪ
Full duplex transmission,ਪੂਰਾ ਡੁਪਲੈਕਸ ਟ੍ਰਾਂਸਮਿਸ਼ਨ
Full load voltage,ਪੂਰੀ ਲੋਡ ਵੋਲਟੇਜ
Full power,ਪੂਰੀ ਸ਼ਕਤੀ
Full power band width,ਪੂਰੀ ਪਾਵਰ ਬੈਂਡ ਐਕਸਟੈਂਸ਼ਨ
Full scale deflection,ਪੂਰਨ ਪੈਮਾਨੇ ਦਾ ਵਿਗਾੜ
Full screen,ਪੂਰਾ ਸਕਰੀਨ
Full substractor,ਸੰਪੂਰਣ ਮਿਸ਼ਰਣ
Full track buffering,ਪੂਰੀ ਲੀਕ ਬਫਰਿੰਗ
Full wave,ਪੂਰੀ ਲਹਿਰ
Full wave bridge rectifier,ਫੁੱਲ ਵੇਵ ਬ੍ਰਿਜ ਰੀਕਟੀਫਾਇਰ
Function wave rectifier,ਪੂਰੀ ਤਰੰਗ ਸੁਧਾਰਕ
Function code,ਫੰਕਸ਼ਨ ਕੋਡ
Function generator,ਫੰਕਸ਼ਨ ਜਨਰੇਟਰ
Function library,ਫੰਕਸ਼ਨ ਲਾਇਬ੍ਰੇਰੀ
Function switch,ਫੰਕਸ਼ਨ ਸਵਿੱਚ
Functional simulator,ਕਾਰਜਸ਼ੀਲ ਸਿਮੂਲੇਸ਼ਨ
Fundamental,ਮੂਲ
Fundamental frequency,ਬੁਨਿਆਦੀ ਬਾਰੰਬਾਰਤਾ
Fundamental mode,ਬੁਨਿਆਦੀ ਮੋਡ
Fundamental resonance,ਅਸਲੀ ਗੂੰਜ
Fuse,ਫਿਊਜ਼
Fuse effect,ਫਿਊਜ਼ ਪ੍ਰਭਾਵ
Fuse map,ਫਿਊਜ਼ ਨਕਸ਼ਾ
Fusible link,ਘੁਲਣਸ਼ੀਲ ਲਿੰਕ
Future trend,ਭਵਿੱਖ ਦੇ ਰੁਝਾਨ
Fuzzy logic,"ਫਜ਼ੀ ਤਰਕ, ਫਜ਼ੀ ਤਰਕ"
Fuzzy logic,"ਫਜ਼ੀ ਤਰਕ, ਜਾਅਲੀ ਤਰਕ"
Fx (extracting a file),ਫਾਈਲ ਕੱਢਣਾ
Feedback sensitivity,ਮੁੜ ਨਿਵੇਸ਼ ਸੰਵੇਦਨਸ਼ੀਲਤਾ
Gain,ਲਾਭ
Gain guided laser,ਗਾਈਡਡ ਲੇਜ਼ਰ ਹਾਸਲ ਕਰੋ
Gain margin,ਲਾਭ ਸੀਮਾ
Gain-bandwidth product,ਬੈਂਡ ਵਿਸਤਾਰ ਗੁਣਾ ਪ੍ਰਾਪਤ ਕਰੋ
Gain-cross over frequency,ਪਰਿਵਰਤਨ ਬਾਰੰਬਾਰਤਾ ਪ੍ਰਾਪਤ ਕਰੋ
Gallagar code,ਗੈਲਘਰ ਕੋਡ
Galleium arsenide,ਗੈਲਿਅਮ ਆਰਸੈਨਾਈਡ
Galvanic cell,galvanic ਸੈੱਲ
Galvanometer,ਗੈਲਵੈਨੋਮੀਟਰ
Galvanometric recorder,ਗੈਲਵੇਨਾਈਜ਼ਡ ਰਿਕਾਰਡਰ
Gamma,ਗਾਮਾ
Gamma ray,ਗਾਮਾ-ਰੇ
Ganged tuning,ਆਵਾਜ਼ ਕੀਤੀ ਟਿਊਨਿੰਗ
Gap,ਅੰਤਰਾਲ
Gas discharge lamp,ਗੈਸ ਇਮਰਸ਼ਨ ਲੈਂਪ
Gas laser,ਗੈਸ ਲੇਜ਼ਰ
Gate,"ਗੇਟ, ਗੇਟ"
Gate array,ਗੇਟ ਐਰੇ
Gate array,ਗੇਟ ਐਰੇ
Gate capacitance,ਗੇਟ ਕੈਪੈਸੀਟੈਂਸ / ਗੇਟ ਕੈਪੇਸੀਟਰ
Gate insulation,ਗੇਟ ਇਨਸੂਲੇਟਿੰਗ
Gate oscillator,ਗੇਟ ਔਸਿਲੇਟਰ
Gate protection,ਗੇਟ ਸੁਰੱਖਿਆ
Gate protection diode,ਗੇਟ ਸੁਰੱਖਿਆ ਡਾਇਓਡ
Gate turn-off switch,ਗੇਟ ਲਾਕ ਸਵਿੱਚ
Gate-controlled switch,ਗੇਟ ਨਿਯੰਤਰਿਤ ਸਵਿੱਚ
Gate-lag network,ਗੇਟ ਪੋਸਟਿੰਗ ਨੈੱਟਵਰਕ
Gate-oxide capacitance,ਗੇਟ ਆਕਸਾਈਡ capacitor
Gating error,ਖੋਲ੍ਹਣ ਦੀ ਗਲਤੀ
Gauge,ਗੇਜ
Gauge factor,ਗੇਜ ਗੁਣਕ
Gauss meter,ਗੌਸ ਮੀਟਰ
Gaussian density function,ਗੌਸੀਅਨ ਘਣਤਾ ਫੰਕਸ਼ਨ
Gaussian diffusion,ਗੌਸੀਅਨ ਫੈਲਾਅ
Gaussian distribution,ਗੌਸੀ ਵੰਡ
Gaussian distribution,ਗੌਸੀ ਵੰਡ
Gaussian noise,ਗੌਸੀ ਸ਼ੋਰ
Gaussian noise,ਗੌਸੀ ਸ਼ੋਰ
Gaussian process,ਗੌਸੀਅਨ ਪ੍ਰਕਿਰਿਆ
Gaussian pulse,ਗੌਸੀਅਨ ਪਲਸ
Gauss's law,ਗੌਸੀ ਕਾਨੂੰਨ
Gega Hertz,gig hertz
General purpose resister,ਆਮ ਮਕਸਦ ਪ੍ਰਤੀਰੋਧ
Generated noise,ਪੈਦਾ ਹੋਇਆ ਰੌਲਾ
Generator,ਜਨਰੇਟਰ
Generic,"ਮਾਪੇ, ਆਮ"
Geometric mean,ਜਿਓਮੈਟ੍ਰਿਕ ਮਤਲਬ
Geometric ray tracing,ਜਿਓਮੈਟ੍ਰਿਕਲ ਰੇ ਅਨੁਰੇਸ਼
Geostationary orbit,ਜੀਓਸਟੇਸ਼ਨਰੀ ਚੈਂਬਰ
Gerber format,gerber foment
Germanium,ਜਰਮਨੀਅਮ
Germanium diode,ਜਰਮਨੀਅਮ ਡਾਇਓਡ
Gettering treatment,Getran ਇਲਾਜ
Ggiger counter,ਗੀਜ਼ਰ ਕੈਲਕੁਲੇਟਰ
Ghost memory images,ਸੂਡੋ ਮੈਮੋਰੀ ਰਿਫਲੈਕਸ
Gibbs phenomenon,ਗਿਬਸ ਵਰਤਾਰੇ
Giga,ਗੀਗਾ
Gimmick,ਨੌਟੰਕੀ
Glare filter,ਚਮਕ ਫਿਲਟਰ
Glass capacitor,ਗਲਾਸ capacitor
Glitch,ਗੜਬੜ
Global positioning satellite,ਧਰਤੀ ਦੀ ਸਥਿਤੀ ਸੈਟੇਲਾਈਟ
Glow discharge,ਰੋਸ਼ਨੀ ਦੀ ਡੁੱਬਣ
Golay code,ਸ਼ੈੱਲ ਕੋਡ
Gold code,ਸੋਨੇ ਦਾ ਕੋਡ
Goniometer,ਗੋਨੀਓਮੀਟਰ
G-parameters,ਜੀ-ਓਪਰੇਸ਼ਨ
Grade,ਗ੍ਰੇਡ
Graded index fiber,ਸੀਰੀਅਲ ਇੰਡੈਕਸ ਫਾਈਬਰ
Gradient,ਢਲਾਨ
Ground noise rejection,ਧਰਤੀ ਦੇ ਰੌਲੇ ਦਾ ਹੱਲ
Granular noise,ਕਣ ਸ਼ੋਰ
Granular noise,ਦਾਣੇਦਾਰ ਸ਼ੋਰ
Granulation noise,ਕਣ ਸ਼ੋਰ
Graph,ਲੇਖ
Graphic display unit,ਗ੍ਰਾਫਿਕਲ ਡਿਸਪਲੇ ਯੂਨਿਟ
Graphic equalizer,ਗ੍ਰਾਫਿਕਲ ਬਰਾਬਰੀ ਕਰਨ ਵਾਲਾ
Graphical analysis,ਗ੍ਰਾਫਿਕਲ ਵਿਸ਼ਲੇਸ਼ਣ
Graticule,graticule
Grating reflector,ਗਰੇਟਿੰਗ ਰਿਫਲੈਕਟਰ
Gross error,ਕੁੱਲ ਗਲਤੀ
Ground-referenced input,ਭੂ-ਸੰਦਰਭ ਨਿਵੇਸ਼
Ground,"ਜ਼ਮੀਨ, ਜ਼ਮੀਨ"
Ground reflection,ਜ਼ਮੀਨੀ ਪ੍ਰਤੀਬਿੰਬ
Ground return,ਜ਼ਮੀਨ ਵਾਪਸੀ
Ground wave,ਜ਼ਮੀਨੀ ਲਹਿਰ
Ground wave,ਜ਼ਮੀਨੀ ਲਹਿਰ
Ground wave propagation,ਭੂਤ ਸੰਚਾਰ
Groundedinductor,ਧਰਤੀ ਕੁਨੈਕਸ਼ਨ
Grounded load,ਜ਼ਮੀਨੀ ਲੋਡ (ਲੋਡ)
Grounded vertical antenna,ਜ਼ਮੀਨੀ ਐਂਟੀਨਾ
Grounded-emitter amplifier,ਆਧਾਰਿਤ ਐਮੀਟਰ ਐਂਪਲੀਫਾਇਰ
Grounded-source amplifier,ਆਧਾਰਿਤ ਸਰੋਤ ਐਂਪਲੀਫਾਇਰ
Ground-loop,ਜ਼ਮੀਨੀ ਲੂਪ
Ground-plane,ਜ਼ਮੀਨੀ ਪੱਧਰ
Group code,ਗਰੁੱਪ ਕੋਡ
Group delay time,ਸਮੂਹ ਦੇਰੀ ਦੀ ਮਿਆਦ
Group selector,ਸਮੂਹ ਚੋਣਕਾਰ
Group velocity,ਸਮੂਹ ਦੀ ਗਤੀ
Grover winding,ਗਰੋਵਰ ਕੁੰਡਲਨ
Grown-junction transistor,ਬੂਸਟ ਜੰਕਸ਼ਨ ਟਰਾਂਜ਼ਿਸਟਰ
Guard band,ਰੱਖਿਅਕ ਬੈਂਡ
Guard circuit,ਸੁਰੱਖਿਆ ਸਰਕਟ
Guard ring,ਗਾਰਡ ਰਿੰਗ
Guest host LCD,ਮਹਿਮਾਨ ਹੋਸਟ LCD
Guide wavelength,ਹਦਾਇਤ ਤਰੰਗ ਲੰਬਾਈ
Gunn effect,ਬੰਦੂਕ ਪ੍ਰਭਾਵ
Gunn oscillator,ਬੰਦੂਕ ਔਸਿਲੇਟਰ
Gyrator,gyrator
Gyro frequency,"ਗਾਇਰੋ ਬਾਰੰਬਾਰਤਾ, ਰੋਟੇਸ਼ਨਲ ਬਾਰੰਬਾਰਤਾ"
Gyromagnetic resonance,ਰੋਟੇਸ਼ਨਲ ਚੁੰਬਕੀ ਗੂੰਜ
H. field,ਖਿਤਿਜੀ ਖੇਤਰ
Haffman encoding,ਹੋਫਮੈਨ ਇੰਕੋਡਿੰਗ
Hagelbarger code,ਹੈਗਲਬਰਗਰ ਕੋਡ
Half adder,ਅੱਧਾ ਜੋੜਨ ਵਾਲਾ
Half substractor,ਅਰਧ-ਵਿਭਾਗੀ
Half subtractor,ਅਰਧ-ਵਿਭਾਗੀ
Half wave dipole,ਅੱਧੀ ਲਹਿਰ ਡਾਈਪੋਲ
Half wave rectifier,ਅੱਧੀ ਲਹਿਰ ਸੁਧਾਰਕ
Half-amplitude duration,ਅੱਧਾ ਆਯਾਮ ਸਪੈਨ
Hall co-efficient,ਹਾਲ ਗੁਣਾਂਕ
Hall effect,ਹਾਲ ਪ੍ਰਭਾਵ
Hall effect relay,ਹਾਲ ਪ੍ਰਭਾਵ ਰੀਲੇਅ
Hall state,ਵਿਰਾਮ ਸਥਿਤੀ
Hamming block code,ਹੈਮਿੰਗ ਬਲਾਕ ਕੋਡ
Hamming bound,ਹੈਮਿੰਗ ਸੀਮਾ
Hamming code,ਹੈਮਿੰਗ ਕੋਡ
Hamming code,ਹੈਮਿੰਗ ਕੋਡ
Hamming distance,ਹੈਮਿੰਗ ਦੂਰੀ
Hamming window,ਹੈਮਿੰਗ ਵਿੰਡੋ
Hanning line shapes,ਹੈਨਿੰਗ ਲਾਈਨ ਸ਼ਕਲ
Hanning window,ਹੈਨਿੰਗ ਵਿੰਡੋ
Hard disk,ਲਚਕਦਾਰ/ਹਾਰਡ ਡਿਸਕ
Hard disk card,ਲਚਕਤਾ ਸ਼ੀਟ/ਹਾਰਡ ਡਿਸਕ ਸ਼ੀਟ
Hard limit voltage,ਸਥਾਈ ਸੀਮਾ ਵੋਲਟੇਜ
Hard limit voltage,ਸਥਾਈ ਸੀਮਾ ਵੋਲਟੇਜ
Hard-decision decoding,ਸਥਾਈ ਡੀਕੋਡਿੰਗ
Hardware,ਉਪਕਰਨ ਸਮੱਗਰੀ/ਹਾਰਡਵੇਅਰ
Hardware algorithm,ਹਾਰਡਵੇਅਰ ਐਲਗੋਰਿਦਮ
Hardware algorithm,ਹਾਰਡਵੇਅਰ ਐਲਗੋਰਿਦਮ
Hardware description language (HDL),ਹਾਰਡਵੇਅਰ ਵਰਣਨ ਭਾਸ਼ਾ
Hardware description language,ਹਾਰਡਵੇਅਰ ਵਰਣਨ ਭਾਸ਼ਾ
Hard-wiring,ਸਥਾਈ ਕੁਨੈਕਸ਼ਨ
Hard-wiring,ਸਥਾਈ ਕੁਨੈਕਸ਼ਨ
Harmming code,ਹੈਮਿੰਗ ਕੋਡ
Harmonic,ਹਾਰਮੋਨਿਕ
Harmonic cancellation,ਹਾਰਮੋਨਿਕ ਰੱਦ
Harmonic distortion,ਹਾਰਮੋਨਿਕ ਵਿਗਾੜ
Harmonic distortion,ਹਾਰਮੋਨਿਕ ਵਿਗਾੜ
Harmonic mixing,ਹਾਰਮੋਨਿਕ ਮਿਸ਼ਰਣ
Harmonic restraint,ਹਮਦਰਦੀ ਵਾਲਾ ਸੰਜਮ
Hartley law,ਹਾਰਟਲੀ ਨਿਯਮ
Hartley-Shanon law,ਹਾਰਟਲੇ ਸ਼ੈਨਨ ਨਿਯਮ
Hand generator,ਹੱਥ ਜਨਰੇਟਰ
Hays transmission bridge,ਹੇਸ ਟ੍ਰਾਂਸਮਿਸ਼ਨ ਬ੍ਰਿਜ
HDVT,ਉੱਚ ਘਣਤਾ ਵੋਲਟੇਜ ਟ੍ਰਾਂਸਫਾਰਮਰ
Head,ਸਿਖਰ
Head end cable,ਸਿਰ ਸਿਰੇ ਦੀ ਕੇਬਲ
Hearing response,ਆਡੀਟਰੀ ਜਵਾਬ
Heat coil,ਗਰਮੀ ਦੀ ਕੁੰਡਲੀ
Heat sink,ਗਰਮੀ ਦੀ ਪਹੁੰਚ
Helical antenna,ਕੁੰਡਲਨੀ ਐਂਟੀਨਾ
Helical recording,ਕੁੰਡਲਨੀ ਰਿਕਾਰਡਿੰਗ
Hertz,ਹਰਟਜ਼
Heterodyne receiver,ਬਾਰੰਬਾਰਤਾ ਮਿਕਸਰ ਰਿਸੀਵਰ
Heteroepitaxy,heteroepitaxy
Hexadecimal coding,ਹੈਕਸਾਡੈਸੀਮਲ ਕੋਡਿੰਗ
Hexadecimal coding,ਹੈਕਸਾਡੈਸੀਮਲ ਕੋਡਿੰਗ
Hexadecimal numbers,ਹੈਕਸਾਡੈਸੀਮਲ ਨੰਬਰ
High approximation,ਉੱਚ Q ਅਨੁਮਾਨ
High circuit,ਉੱਚ ਸਰਕਟ
High current transducer,ਉੱਚ ਮੌਜੂਦਾ ਟ੍ਰਾਂਸਡਿਊਸਰ
High cutoff frequency,ਉੱਚ ਅੰਤ ਦੀ ਬਾਰੰਬਾਰਤਾ
High definition television (HDTV),ਹਾਈ ਕਲੈਰਿਟੀ ਟੈਲੀਵਿਜ਼ਨ (ਐਚਡੀ ਟੀਵੀ)
High frequency amplification,ਉੱਚ ਬਾਰੰਬਾਰਤਾ ਵਧਾਉਣਾ
