Tamil,Odiya
மீள் விமானம்,ଇଲଷ୍ଟିକ୍ ପ୍ଲେନ୍ |
மீள் நெகிழ்வான வரம்பு,ଇଲେଷ୍ଟିକ୍ ନମନୀୟ ସୀମା |
மீள் பொருள்,ଇଲଷ୍ଟିକ୍ ପଦାର୍ଥ |
மீள் திறன்,ଇଲଷ୍ଟିକ୍ ସମ୍ଭାବନା |
மீள் பண்பு,ଇଲାଷ୍ଟିକ୍ ସମ୍ପତ୍ତି |
மீள் மீளுருவாக்கம்,ଇଲାଷ୍ଟିକ୍ ପୁନର୍ଗଠନ |
மீள் நிர்பந்தம்,ଇଲାଷ୍ଟିକ୍ ରିଫ୍ଲେକ୍ସ |
மீள் அனிச்சை கோட்பாடு,ଇଲାଷ୍ଟିକ୍ ରିଫ୍ଲେକ୍ସ ସିଦ୍ଧାନ୍ତ |
மீள் பதில்,ଇଲଷ୍ଟିକ୍ ପ୍ରତିକ୍ରିୟା |
மீள் சிதறல்,ଇଲଷ୍ଟିକ୍ ବିଛାଇବା |
மீள் திட,ଇଲାଷ୍ଟିକ୍ କଠିନ |
மீள் நிலைத்தன்மை,ଇଲାଷ୍ଟିକ୍ ସ୍ଥିରତା |
மீள் இணக்கத்தன்மை மாறிலி,ଇଲଷ୍ଟିକ୍ ନମନୀୟତା ସ୍ଥିର |
மீள் சிதைவு,ଇଲଷ୍ଟିକ୍ ବିକୃତି |
மீள் சிதைவு நிறமாலை,ଇଲେଷ୍ଟିକ୍ ଡିଫର୍ମେସନ୍ ସ୍ପେକ୍ଟ୍ରମ୍ |
மீள் சிதைவு திசையன்,ଇଲେଷ୍ଟିକ୍ ଡିଫର୍ମେସନ୍ ଭେକ୍ଟର୍ |
மீள் அழுத்தம்,ଇଲାଷ୍ଟିକ୍ ଚାପ |
மீள் சமச்சீர்,ଇଲାଷ୍ଟିକ୍ ସମୃଦ୍ଧତା |
ஆற்றல் மீள் பரிமாற்றம்,ଶକ୍ତିର ଇଲଷ୍ଟିକ୍ ସ୍ଥାନାନ୍ତର |
மீள் பிசுபிசுப்பு நிறை,ଇଲାଷ୍ଟିକ୍ ଭିସକସ୍ ମାସ |
மீள் அலை,ଇଲଷ୍ଟିକ୍ ତରଙ୍ଗ |
"எலாஸ்டிக் க்யூப் தியரி, எலாஸ்டிக் சாலிட் தியரி","ଇଲେଷ୍ଟିକ୍ କ୍ୟୁବ୍ ସିଦ୍ଧାନ୍ତ, ଇଲେଷ୍ଟିକ୍ ସଲିଡ୍ ସିଦ୍ଧାନ୍ତ |"
ஊசலாட்ட உடல்,ଦର୍ପଣ ଶରୀର |
ஐசோடோபிக் உடல்,ଆଇସୋଟୋପିକ୍ ଶରୀର |
நெகிழ்ச்சி,ନମନୀୟତା
கோரிக்கை பக்கம்,ଅନୁରୋଧ ପୃଷ୍ଠା |
மீள்,ଇଲାଷ୍ଟିକ୍ |
"எலாஸ்டிகோமீட்டர், எலாஸ்டிகோமீட்டர்","ଇଲେଷ୍ଟିକ୍ମିଟର, ଇଲେଷ୍ଟିକ୍ମିଟର |"
மீள் பிசுபிசுப்பு பொருள்,ଇଲାଷ୍ଟିକ୍ ଭିଜକସ୍ ପଦାର୍ଥ |
மீள் இயக்கவியல்,ଇଲାଷ୍ଟିକ୍ ଗତିଶୀଳତା |
"எலாஸ்டோமர், எலாஸ்டிக் (எலாஸ்டிக் பாலிமர்)","ଏଲାଷ୍ଟୋମର୍, ଇଲାଷ୍ଟିକ୍ (ଇଲାଷ୍ଟିକ୍ ପଲିମର)"
"மீள், எலாஸ்டோமெரி","ଇଲାଷ୍ଟିକ୍, ଏଲାଷ୍ଟୋମେରୀ |"
"மீள் பிளாஸ்டிக், மீள் பிளாஸ்டிக்","ଇଲାଷ୍ଟିକ୍ ପ୍ଲାଷ୍ଟିକ୍, ଇଲାଷ୍ଟିକ୍ ପ୍ଲାଷ୍ଟିକ୍ |"
மீள் பிளாஸ்டிசிட்டி,ଇଲଷ୍ଟିକ୍ ପ୍ଲାଷ୍ଟିକ୍ |
மீள் எதிர்ப்பு,ଇଲଷ୍ଟିକ୍ ପ୍ରତିରୋଧ |
எலக்ட்ரான் மாதிரி,ଇଲେକ୍ଟ୍ରନ୍ ମଡେଲ୍ |
எலக்ட்ரான் அழுத்தம்,ଇଲେକ୍ଟ୍ରନ୍ ଚାପ |
மின் நிகழ்வு,ବ electrical ଦୁତିକ ଘଟଣା |
மின்னணு ஒத்திசைவு,ଇଲେକ୍ଟ୍ରୋନିକ୍ ସିଙ୍କ୍ରୋଟ୍ରନ୍ |
மின் ஒலிவாங்கி,ଇଲେକ୍ଟ୍ରୋଟ୍ ମାଇକ୍ରୋଫୋନ୍ |
மின் சாதனம்,ବ electrical ଦୁତିକ ଉପକରଣ
மின்சார வில் உலை,ଇଲେକ୍ଟ୍ରିକ୍ ଆର୍ ଫର୍ଣ୍ଣେସ୍ |
மின் சமச்சீரற்ற அலை,ବ electrical ଦୁତିକ ଅସୀମିତ ତରଙ୍ଗ |
மின்சார அச்சு,ବ electric ଦୁତିକ ଅକ୍ଷ
எலக்ட்ரோஹீட்டர்,ଇଲେକ୍ଟ୍ରୋହେଟର
கொள்ளளவு,କ୍ଷମତା
மின்-மையவிலக்கு,ଇଲେକ୍ଟ୍ରୋ-ସେଣ୍ଟ୍ରିଫୁଗ୍ |
மின் சுற்று,ଇଲେକ୍ଟ୍ରିକ୍ ସର୍କିଟ୍ |
மின்சார கடிகாரம்,ବ electric ଦ୍ୟୁତିକ ଘଣ୍ଟା |
மின்னியல்,ଇଲେକ୍ଟ୍ରୋଷ୍ଟାଟିକ୍ |
மின்சார இருமுனை கணம்,ଇଲେକ୍ଟ୍ରିକ୍ ଡିପୋଲ୍ ମୁହୂର୍ତ୍ତ |
மின்கசிவு,ବିଦ୍ୟୁତ୍ ସଂଯୋଗ
மின் இடப்பெயர்ச்சி,ବ electrical ଦୁତିକ ବିସ୍ଥାପନ
மின் இரட்டை,ଇଲେକ୍ଟ୍ରିକ୍ ଡୁଆଲ୍ |
மின்சார சுழல் புலம்,ଇଲେକ୍ଟ୍ରିକ୍ ଭର୍ଟେକ୍ସ ଫିଲ୍ଡ |
மின்சார ஆற்றல் அடர்த்தி,ବ electric ଦୁତିକ ଶକ୍ତି ସାନ୍ଧ୍ରତା |
மின் தூண்டுதல்,ବ electrical ଦୁତିକ ଉତ୍ସାହ
மின்சார புலம்,ବ electric ଦ୍ୟୁତିକ କ୍ଷେତ୍ର
காந்தப்புலம் மின்சார புலம்,ଚୁମ୍ବକୀୟ କ୍ଷେତ୍ର ବ electric ଦ୍ୟୁତିକ କ୍ଷେତ୍ର |
மின்சார புல தீவிரம்,ବ electric ଦୁତିକ କ୍ଷେତ୍ରର ତୀବ୍ରତା |
மின்சார ஒளிரும்,ଇଲେକ୍ଟ୍ରିକ୍ ଫ୍ଲାସ୍ |
மின்-திரவ,ଇଲେକ୍ଟ୍ରୋ-ତରଳ |
மின்சார ஃப்ளக்ஸ் கோடுகள்,ଇଲେକ୍ଟ୍ରିକ୍ ଫ୍ଲକ୍ସ ଲାଇନଗୁଡିକ |
மின்சார உலை,ବ electric ଦ୍ୟୁତିକ ଚୁଲା |
மின்சார கிட்டார்,ଇଲେକ୍ଟ୍ରିକ୍ ଗିଟାର୍ |
"எலக்ட்ரிக் ஹீட்டர், எலக்ட்ரிக் ஹீட்டர்","ଇଲେକ୍ଟ୍ରିକ୍ ହିଟର, ଇଲେକ୍ଟ୍ରିକ୍ ହିଟର |"
மின் வெப்பமாக்கல்,ଇଲେକ୍ଟ୍ରୋ-ଗରମ
மின்சார மூழ்கும் ஹீட்டர்,ଇଲେକ୍ଟ୍ରିକ୍ ଇମର୍ସନ୍ ହିଟର |
மின்தூக்கி,ଇଲେକ୍ଟ୍ରୋମୋଟିଭ୍ |
மின்காந்தத்தின் காந்தப்புல காட்சி,ବିଦ୍ୟୁତ୍-ଚୁମ୍ବକୀୟତାର ଚୁମ୍ବକୀୟ କ୍ଷେତ୍ର ପ୍ରଦର୍ଶନ |
மின்சார தீவிரம்,ବ electric ଦୁତିକ ତୀବ୍ରତା |
"மின் விளக்கு, மின் விளக்கு","ଇଲେକ୍ଟ୍ରିକ୍ ଲ୍ୟାମ୍ପ, ଇଲେକ୍ଟ୍ରିକ୍ ଲ୍ୟାମ୍ପ |"
மின்காந்தவியல்,ବ elect ଦ୍ୟୁତିକ ଚୁମ୍ବକୀୟତା |
மின் விளக்கு,ବ electric ଦ୍ୟୁତିକ ଆଲୋକ
மின்சார வளைய பதற்றம்,ଇଲେକ୍ଟ୍ରିକ୍ ଲୁପ୍ ଟେନସନ୍ |
மின் ஆற்றல் சிதறல்,ବ electrical ଦୁତିକ ଶକ୍ତି ବିସ୍ତାର
எலக்ட்ரோ மெக்கானிக்கல்,ଇଲେକ୍ଟ୍ରୋମେକାନିକାଲ୍ |
எலக்ட்ரோமீட்டர்,ଇଲେକ୍ଟ୍ରୋମିଟର
மின் நுண்ணோக்கி விளக்கு,ଇଲେକ୍ଟ୍ରୋମାଇକ୍ରୋସ୍କୋପ୍ ଲ୍ୟାମ୍ପ |
மின்சார கணம்,ବ electric ଦୁତିକ ମୁହୂର୍ତ୍ତ |
மந்தநிலையின் மின் கணம்,ନିଷ୍କ୍ରିୟତାର ବ electric ଦୁତିକ ମୁହୂର୍ତ୍ତ |
மின்சார மோட்டார்,ଇଲେକ୍ଟ୍ରିକ୍ ମୋଟର |
மின் கம்பம்,ବ electric ଦ୍ୟୁତିକ ପୋଲ
எலக்ட்ரோநெட்வொர்க் கணக்கீடு,ଇଲେକ୍ଟ୍ରୋନେଟୱାର୍କ ଗଣନା |
மின்-இரைச்சல் நிலை,ଇଲେକ୍ଟ୍ରୋ-ଶବ୍ଦ ସ୍ତର |
மின் துருவமுனைப்பு,ଇଲେକ୍ଟ୍ରୋ ପୋଲାରିଟି |
மின் துருவப்படுத்தல்,ଇଲେକ୍ଟ୍ରୋ ପୋଲାରାଇଜେସନ୍ |
மின்சார சாத்தியமான சாய்வு,ବ electric ଦୁତିକ ସମ୍ଭାବ୍ୟ ଗ୍ରେଡିଏଣ୍ଟ୍ |
மின் சக்தி,ବିଦ୍ୟୁତ୍ ଶକ୍ତି
மின்சார உந்துவிசை,ବ electric ଦୁତିକ ଗତି
மின்சார நான்குமுனை தொடர்பு,ବ electric ଦୁତିକ ଚତୁର୍ଭୁଜ ପାରସ୍ପରିକ କ୍ରିୟା |
மின்சார குளிர்பதன,ବ electric ଦ୍ୟୁତିକ ରେଫ୍ରିଜରେଜେସନ୍
எலக்ட்ரோ ரெசிஸ்டிவ் டினாடூரோமீட்டர்,ଇଲେକ୍ଟ୍ରୋ ପ୍ରତିରୋଧକ ଡେନାଟୁରୋମିଟର |
மின் எதிர்ப்பு,ବ electrical ଦୁତିକ ପ୍ରତିରୋଧକତା |
மின்னோட்ட வளையம்,ଇଲେକ୍ଟ୍ରିକ୍ କରେଣ୍ଟ୍ ରିଙ୍ଗ୍ |
"மின் தாள், மின்மாற்றி தாள்","ଇଲେକ୍ଟ୍ରିକାଲ୍ ସିଟ୍, ଟ୍ରାନ୍ସଫର୍ମର ସିଟ୍ |"
மின் உள்ளீடு குழாய்,ବ electrical ଦୁତିକ ଇନପୁଟ୍ ପାଇପ୍ |
"மின்சார ஷட்டர், மின்சார ஷட்டர்","ଇଲେକ୍ଟ୍ରିକ୍ ସଟର, ଇଲେକ୍ଟ୍ରିକ୍ ସଟର |"
"தீப்பொறிகள், மின்சாரத்தின் தீப்பொறிகள்","ସ୍ପାର୍କ, ବିଦ୍ୟୁତ୍ ସ୍ପାର୍କ |"
மின் நிறமாலை,ବ electrical ଦୁତିକ ସ୍ପେକ୍ଟ୍ରମ୍ |
மின் தூண்டுதல்,ବ electrical ଦୁତିକ ଉତ୍ସାହ
மின்தூண்டல்,ଇଲେକ୍ଟ୍ରୋଷ୍ଟିମ୍ୟୁଲେସନ୍
"மின்சார புயல், மின்சார புயல்","ବିଦ୍ୟୁତ storm ଡ଼, ବିଦ୍ୟୁତ storm ଡ଼"
மின்சார போக்கு,ବ electric ଦୁତିକ ପ୍ରବୃତ୍ତି |
"எலக்ட்ரோ டைமர், எலக்ட்ரோ டைமர்","ଇଲେକ୍ଟ୍ରୋ-ଟାଇମର୍, ଇଲେକ୍ଟ୍ରୋ-ଟାଇମର୍ |"
"மின் திசையன், மின் திசையன்","ଇଲେକ୍ଟ୍ରିକ୍ ଭେକ୍ଟର, ଇଲେକ୍ଟ୍ରିକ୍ ଭେକ୍ଟର |"
மின்சார திசையன் திறன்,ଇଲେକ୍ଟ୍ରିକ୍ ଭେକ୍ଟର ସମ୍ଭାବନା |
மின்சார வின்ச்,ଇଲେକ୍ଟ୍ରିକ୍ ୱିଚ୍ |
மின்சார காற்று,ବ electric ଦୁତିକ ପବନ |
மின்சார அலை அலை வடிவ அலை,ବ electric ଦୁତିକ ତରଙ୍ଗ ତରଙ୍ଗ ଆକାର ତରଙ୍ଗ |
"மின்சாரம், மின்சாரம்","ଇଲେକ୍ଟ୍ରିକ୍, ଇଲେକ୍ଟ୍ରିକ୍"
மின்னோட்ட விசை,ବ elect ଦ୍ୟୁତିକ ଶକ୍ତି
மின் செறிவு,ବ electrical ଦୁତିକ ଏକାଗ୍ରତା |
மின் கடத்துத்திறன்,ବ electrical ଦୁତିକ କଣ୍ଡକ୍ଟିଭିଟି |
மின்சார இணைப்பு,ବ electrical ଦୁତିକ ସଂଯୋଗ
அணில்,ଗୋଲମରିଚ |
மின்சார தாமத வரி,ବ electric ଦ୍ୟୁତିକ ବିଳମ୍ବ ରେଖା |
மின்சார அடர்த்தி,ବ electric ଦୁତିକ ଘନତା |
மின் மூழ்கும் விளக்கு,ଇଲେକ୍ଟ୍ରୋ-ଇମର୍ସନ୍-ଲ୍ୟାମ୍ପ |
மின்னேற்றம்,ବିଦ୍ୟୁତକରଣ
"மின்சார இரட்டை நிலை, மின்சார இரட்டை நிலை","ଇଲେକ୍ଟ୍ରିକ୍ ଡବଲ୍ ଲେଭଲ୍, ଇଲେକ୍ଟ୍ରିକ୍ ଡବଲ୍ ଲେଭଲ୍ |"
மின்சார இரட்டை ஒளிவிலகல்,ଇଲେକ୍ଟ୍ରିକ୍ ଡବଲ୍ ରିଫ୍ରାକ୍ସନ୍ |
மின் உபகரணம்,ବ electrical ଦ୍ୟୁତିକ ଉପକରଣ
மின் கவனம்,ବ electrical ଦୁତିକ ଧ୍ୟାନ |
மின்முலாம் பூசுதல்,ଇଲେକ୍ଟ୍ରୋପ୍ଲେଟିଂ
மின்முலாம் செயல்முறை,ଇଲେକ୍ଟ୍ରୋପ୍ଲେଟିଂ ପ୍ରକ୍ରିୟା |
மின்சார படம்,ବ electric ଦୁତିକ ପ୍ରତିଛବି |
மின்சார பிரதிபலிப்பு சக்தி,ବ electric ଦୁତିକ ପ୍ରତିଫଳନ ଶକ୍ତି |
மின்காந்த நிறை,ବ elect ଦ୍ୟୁତିକ ଚୁମ୍ବକୀୟ ମାସ |
மின் கம்பம்,ବ electric ଦ୍ୟୁତିକ ପୋଲ
மின்சார பாலிபோல் ஒழுங்கு,ଇଲେକ୍ଟ୍ରିକ୍ ପଲିପୋଲ୍ କ୍ରମ |
மின்சார நெட்வொர்க்,ବ electrical ଦୁତିକ ନେଟୱାର୍କ
மின் அலைவுகள்,ବ electrical ଦୁତିକ ଦୋହରିବା |
மின் துருவப்படுத்தல்,ଇଲେକ୍ଟ୍ରୋ ପୋଲାରାଇଜେସନ୍ |
மின்சார திறன்,ବ electric ଦୁତିକ ସମ୍ଭାବନା |
மின்சார அழுத்தம்,ବ electric ଦୁତିକ ଚାପ
மின் ஆய்வு,ବ electrical ଦୁତିକ ଅନୁସନ୍ଧାନ |
மின்சார நான்குமுனை கணம்,ବ electric ଦୁତିକ ଚତୁର୍ଭୁଜ ମୁହୂର୍ତ୍ତ |
மின் எதிர்ப்பு,ବ electrical ଦୁତିକ ପ୍ରତିରୋଧକତା |
மின் உருவகப்படுத்துதல்,ବ electrical ଦୁତିକ ଅନୁକରଣ
மின் அமைப்பு,ବ electrical ଦ୍ୟୁତିକ ବ୍ୟବସ୍ଥା
மின் பதற்றம்,ଇଲେକ୍ଟ୍ରୋ-ଟେନସନ୍ |
மின் கொள்கை,ବ electrical ଦୁତିକ ନୀତି
மின்சார மையவிலக்கு,ଇଲେକ୍ଟ୍ରିକ୍ ସେଣ୍ଟ୍ରିଫୁଗ୍ |
எலக்ட்ரோபோரேசிஸ்,ଇଲେକ୍ଟ୍ରୋଫୋରେସିସ୍ |
எலக்ட்ரோநெக்டிவ் துகள்கள்,ଇଲେକ୍ଟ୍ରୋନେଗେଟିଭ୍ କଣିକା |
மின்சாரம்,ବିଦ୍ୟୁତ୍
மின்சார கட்டம்,ଇଲେକ୍ଟ୍ରିକ୍ ଗ୍ରୀଡ୍ |
"மின்மயமாக்கல், கட்டணம்","ବିଦ୍ୟୁତିକରଣ, ଚାର୍ଜ"
மின்மயமாக்கப்பட்டது,ବିଦ୍ୟୁତକରଣ
