Malayalam,Telugu
മെറ്റബോളിറ്റുകൾ,జీవక్రియలు
മെറ്റൽ ഡാം,మెటల్ డ్యామ్
മെറ്റ്മോർഫിക് പാറകൾ,మెటామార్ఫిక్ రాళ్ళు
മാംസം,మెటామార్ఫోసిస్
മെറ്റാഫേസ്,మెటాఫేస్
മെറ്റസ്ട്രാസ്,మెటాస్ట్రస్
മെറ്റക്സേനിയ,మెటాక్సేనియా
കാലാവസ്ഥാ,వాతావరణ శాస్త్రం
മെഥമോഗ്ലോബിനമിയ,మెథెమోగ్లోబినేమియా
രീതി പ്രകടനം,పద్ధతి ప్రదర్శన
മൈക്ക,మైకా
മൈക്രോ തടം,మైక్రో బేసిన్
മൈക്രോ മേന,మైక్రో జంతుజాలం
സൂക്ഷ്മോവിനോടോ,సూక్ష్మజీవి
സൂക്ഷ്മജീവ ബയോമാസ് കാർബൺ,సూక్ష్మజీవుల బయోమాస్ కార్బన్
സൂക്ഷ്മജീവികളമായ അപചയം,సూక్ష్మజీవుల క్షీణత
സൂക്ഷ്മപരിശോധനയുള്ള കീടനാശിനി,సూక్ష్మజీవుల పురుగుమందు
മൈക്രോബയോളജി,మైక్రోబయాలజీ
മൈക്രോബയോട്ടിക്,సూక్ష్మజీవి
മൈക്രോക്ലൈമേഷൻ,మైక్రోక్లైమేట్
മൈക്രോൻവിയോൺമെന്റ്,సూక్ష్మ పర్యావరణం
മൈക്രോഫ്ലോറ,మైక్రోఫ్లోరా
മൈക്രോകമെറ്റോജെനിസിസ്,మైక్రోగామెటోజెనిసిస్
മൈക്രോ സോറിഗേഷൻ,మైక్రోర్రిగేషన్
മൈക്രോമീറ്ററോളജി,మైక్రోమెటొరాలజీ
സൂക്ഷ്മ പോഷകൻ,మైక్రోన్యూట్రియంట్
മൈക്രോപ്ലോട്ട്,మైక్రోప్లాట్
മൈക്രോപോറെ,మైక్రోపోర్
സൂക്ഷ്മപരിശോധന,మైక్రోపైల్
സൂക്ഷ്മതൈ,మైక్రోస్కోపీ
മൈക്രോസ്പോർച്ചർഗ്യം,మైక్రోస్పోరింగియం
മൈക്രോ സോസ്പോർ കൾച്ചർ,మైక్రోస్పోర్ సంస్కృతి
മൈക്രോസ്പോർഫ് മാതൃ സെൽ,మైక్రోస్పోర్ మదర్ సెల్
മൈക്രോ സോസ്പോർ,మైక్రోస్పోర్
മൈക്രോടോം,మైక్రోటోమ్
മൈക്രോടോപ്പോഗ്രാഫി,మైక్రోటోపోగ్రఫీ
മിഡ് സീസൺ തിരുത്തൽ,మిడ్-సీజన్ దిద్దుబాటు
കുടിയേറ്റം,వలస
പാൽ ധാന്യവേജ്,పాలు ధాన్యం దశ
മില്ലിപീഡ്,మిల్లెపెడ్
മില്ലറ്റുകൾ,మిల్లట్లు
വീണ്ടെടുക്കൽ മില്ലിംഗ് വീണ്ടെടുക്കൽ,మిల్లింగ్ రికవరీ
മില്ലിംഗ്,మిల్లింగ్
ധാതു പോഷകാഹാരം,ఖనిజ పోషణ
ധാതു മണ്ണ്,ఖనిజ నేల
ധാതുവൽക്കരണം,ఖనిజీకరణ
ധാതുക്കൾ,ఖనిజాలు
ഏറ്റവും കുറഞ്ഞ തെർമോമീറ്റർ,కనిష్ట థర్మామీటర్
മിനിമം കൃഷി,కనీస పండించడం
ചെറിയ വിളകൾ,చిన్న పంటలు
മയക്കപരിപാലി സൂചിക,మియోటిక్ ఇండెక్స్
മിസ്സൻസ് മ്യൂട്ടേഷൻ,మిస్సెన్స్ మ్యుటేషన్
മഞ്ഞുമൂടിയ ജലസേചനം,పొగమంచు నీటిపారుదల
മൂടല്മഞ്ഞ്,పొగమంచు
മിടോകോൺട്രിയ,మైటోకాండ్రియా
മൈറ്റോസിസ്,మైటోసిస్
മിത്സസർലിക്കിന്റെ നിയമം,మిత్చెర్లిచ్ యొక్క చట్టం
മിശ്രിത വിളവെടുപ്പ്,మిశ్రమ పంట
സമ്മിശ്ര കൃഷി,మిశ్రమ వ్యవసాయం
സമ്മിശ്ര വളം,మిశ్రమ ఎరువులు
സമ്മിശ്ര മേച്ചിൽ,మిశ్రమ మేత
മിക്സഡ് സ്വാർഡ്,మిశ్రమ స్వార్డ్
മാതൃക,మోడల్
മോഡലിടല്,మోడలింగ్
പരിഷ്ക്കരിച്ച അന്തരീക്ഷ പാക്കേജിംഗ്,సవరించిన వాతావరణ ప్యాకేజింగ్
ഈർപ്പം ലഭ്യത സൂചിക,తేమ లభ్యత సూచిక
ഈർപ്പം കമ്മി സൂചിക,తేమ లోటు సూచిక
ഈർപ്പം തുല്യമാണ്,తేమ సమానమైనది
ഈർപ്പം ഭരണം,తేమ పాలన
ഈർപ്പം റിലീസ് കർവ്,తేమ విడుదల కర్వ్
ഈർപ്പം നിലനിർത്തൽ,తేమ నిలుపుదల
ഈർപ്പം സമ്മർദ്ദം,తేమ ఒత్తిడి
ഈർപ്പം പിരിമുറുക്കം,తేమ ఉద్రిక్తత
ഈര്പ്പം,తేమ
മോളാർ പരിഹാരം,మోలార్ ద్రావణం
മോളസ്,మొలాసిస్
മോളിലെ ഡ്രെയിനേജ്,మోల్ డ్రైనేజ్
മോളിക്യുലർ ബയോളജി,అణు జీవశాస్త్రం
തന്മാത്രാ പ്രജനനം,పరమాణు పెంపకం
മോളിക്യുലർ ഹൈബ്രിഡൈസേഷൻ,మాలిక్యులర్ హైబ్రిడైజేషన్
Molluscuidide,మొలస్సిసైడ్
പണ നേതൃത്വ സൂചിക (MAI),ద్రవ్య అడ్వాంటేజ్ సూచిక (MAI)
മോണോക്ലോണൽ ആന്റിബോഡി,మోనోక్లోనల్ యాంటీబాడీ
മോണോകോട്ടിഡലുകൾ,మోనోకోటిలెడాన్స్
മോണോക്രം (മോണോസുധർ),మోటుకలు
മോണോസിഷ്യസ്,మోనోసియస్
മോവോജെനിസിസ്,మోనోజెనిసిస్
മോനോഹൈബ്രിഡ്,మోనోహైబ్రిడ్
മോണോസോസിഗോട്ടിക്,మోనోజైగోటిక్
മൺസൂൺ,రుతుపవనాలు
മോണ്ട്മോറിലോന്യൈറ്റ്,మోంట్మోరిల్లోనైట్
ചതുപ്പുസ്ഥലം,మూర్
ചീറ,మోర్
മോർഗൻ യൂണിറ്റ്,మోర్గాన్ యూనిట్
മോർഫോജെനിസിസ്,మోర్ఫోజెనిసిస్
മോർഫോളജിക്കൽ അഡാപ്റ്റേഷൻ,పదనిర్మాణ అనుసరణ
മോർഫോളജി,పదనిర్మాణ శాస్త్రం
ജാമ്യം,తాకట్టు
ഒട്ടകത്തിൽ,మోటిల్
മോട്ട്ലിംഗ്,మోట్లింగ్
അച്ചുത,అచ్చు
മറയ്ക്കുക,మౌల్టింగ్
കുന്നു സംസ്കാരം,మట్టిదిబ్బ సంస్కృతి
കുന്നിൻ കാളിംഗ്,మట్టిదిబ్బ పొరలు
മൊവർ,మొవర్
മൊവിംഗ്,మొవింగ్
കുമാരി,శ్లేష్మం
മുക്ക് മണ്ണ്,చెత్త నేల
ചെളി,మడ్డీ
Muffle,మఫిల్
ചവറുകൾ കൃഷി,రక్షక కవచం వ్యవసాయం
ചവറുകൾ കൃഷി,రక్షక కవచం పండించడం
ചവറുകൾ,రక్షక కవచం
പൾഷിംഗ്,మల్చింగ్
മുൾ,ముల్
മൾട്ടി സ്റ്റൈ ക്രോപ്പിംഗ്,బహుళ అంతస్తుల పంట
ഒന്നിലധികം പരസ്പരബന്ധം,బహుళ సహసంబంధం
ഒന്നിലധികം ക്രോപ്പിംഗ്,బహుళ పంట
ഒന്നിലധികം ക്രോപ്പിംഗ് സൂചിക,బహుళ పంట సూచిక
ഒന്നിലധികം ക്രോസ്,బహుళ క్రాస్
ഒന്നിലധികം പ്രതിരോധം,బహుళ ప్రతిఘటన
മൾട്ടിവരിറ്റൈറ്റ്,మల్టీవియారిట్
മൾട്ടിലിജിക്,మల్టీజోటిక్
മമ്മിഫിക്കേഷൻ,మమ్మీఫికేషన్
മമ്മിഫൈഡ് ഫലം,మమ్మీ చేసిన పండు
മസ്കോവൈറ്റ്,మస్కోవైట్
കൂണ്,పుట్టగొడుగు
മ്യൂട്ടജെൻ,ముటాజెన్
അപര്യാദ,ఉత్పరివర్తన
മ്യൂട്ടേഷൻ,మ్యుటేషన్
പരസ്പര തടസ്സം,పరస్పర నిరోధం
പരസ്പരസംബന്ധമായവാദം,పరస్పరవాదం
Mycelium,మైసిలియం
Mycallo,మైకాలజీ
മൈകോപ്ലാസ്മ,మైకోప్లాస్మా
Mycorhiza,మైకోరిజా
തെസ്,మేస్
മാഡുമായ,మదర్
മാഡ്ഭുക്ക,మధుకా
ചോളം,మొక్కజొన్న
മഖാന,మఖనా
മന്ദാരിൻ,మాండరిన్
മാമ്പഴ സിംഗർ,మామిడి జింగర్
മാമ്പഴം,మామిడి
"മാർഗോസ, വേപ്പ്","మార్గోసా, వేప"
ജമൻഡ്,బంతి పువ్వు
