Odiya,Malayalam
"1. ଡାଇନାମିକ୍ସ, 2. ଡାଇନାମିକ୍ସ","1. ഡൈനാമിക്സ്, 2. ഡൈനാമിക്സ്"
E B C D I C,ഇ ബി സി ഡി ഐ സി
ଇ-ବ୍ୟବସାୟ |,ഇ-ബിസിനസ്
ଇକୋ,പ്രതിധ്വനി
"1.e- ବାଣିଜ୍ୟ, 2.e- ବାଣିଜ୍ୟ |","1.ഇ-കൊമേഴ്‌സ്, 2.ഇ-കൊമേഴ്‌സ്"
ସମ୍ପାଦନା,എഡിറ്റിംഗ്
ସମ୍ପାଦକ,എഡിറ്റർ
ଶିକ୍ଷାଗତ ପ୍ରଯୁକ୍ତିବିଦ୍ୟା |,വിദ്യാഭ്യാസ സാങ്കേതികവിദ്യ
e e p rom,ഇ ഇ പി റോം
"1. ଅର୍ଥପୂର୍ଣ୍ଣ ଠିକଣା, 2. ପ୍ରଭାବଶାଳୀ ଠିକଣା |","1. അർത്ഥവത്തായ വിലാസം, 2. ഫലപ്രദമായ വിലാസം"
ଅର୍ଥପୂର୍ଣ୍ଣ ଅପରେଣ୍ଡ୍ ଠିକଣା |,അർത്ഥവത്തായ പ്രവർത്തന വിലാസം
ପ୍ରଭାବଶାଳୀ କାର୍ଯ୍ୟ,ഫലപ്രദമായ പ്രവർത്തനം
ପ୍ରଭାବଶାଳୀ UID |,ഫലപ്രദമായ യുഐഡി
ପ୍ରଭାବଶାଳୀ ସଂକ୍ରମଣ କାର୍ଯ୍ୟ,ഫലപ്രദമായ ട്രാൻസ്മിഷൻ പ്രവർത്തനം
ଅକ୍ଟାଲ୍ ବାଇଟ୍ |,ഒക്ടൽ ബൈറ്റ്
"ଇଲେକ୍ଟ୍ରୋନିକ୍ ଶିକ୍ଷା, ଇ-ଲର୍ନିଂ |","ഇലക്ട്രോണിക് പഠനം, ഇ-ലേണിംഗ്"
ନିର୍ବାଚନ ଆଲଗୋରିଦମ |,തിരഞ്ഞെടുപ്പ് അൽഗോരിതം
ଇଲେକ୍ଟ୍ରୋନିକ୍ ମେଲ୍ ସେବା (ଇ-ମେଲ୍),ഇലക്ട്രോണിക് മെയിൽ സേവനം (ഇ-മെയിൽ)
"1. ଇଲେକ୍ଟ୍ରୋନିକ୍ ପ୍ରିଣ୍ଟିଙ୍ଗ୍, 2. ଇଲେକ୍ଟ୍ରୋନିକ୍ ପ୍ରିଣ୍ଟର୍ |","1.ഇലക്‌ട്രോണിക് പ്രിന്റിംഗ്, 2.ഇലക്‌ട്രോണിക് പ്രിന്റർ"
ବ electrical ଦୁତିକ ଆକାଉଣ୍ଟିଂ ମେସିନ୍ |,ഇലക്ട്രിക്കൽ അക്കൗണ്ടിംഗ് മെഷീൻ
ଇଲେକ୍ଟ୍ରୋନିକ୍ସ,ഇലക്ട്രോണിക്സ്
ଇଲେକ୍ଟ୍ରୋନିକ୍ ନିଷ୍କାସନ ସିଷ୍ଟମ୍ (ECS),ഇലക്ട്രോണിക് എക്‌സ്‌ഹോസ്റ്റ് സിസ്റ്റം (ഇസിഎസ്)
ଇଲେକ୍ଟ୍ରୋନିକ୍ ଡାଟା ଏକ୍ସଚେଞ୍ଜ୍ (EDI),ഇലക്ട്രോണിക് ഡാറ്റ എക്സ്ചേഞ്ച് (EDI)
ବ electronic ଦ୍ୟୁତିକ ତଥ୍ୟ ପ୍ରକ୍ରିୟାକରଣ |,ഇലക്ട്രോണിക് ഡാറ്റ പ്രോസസ്സിംഗ്
ଇଲେକ୍ଟ୍ରୋନିକ୍ ବ୍ରୋସର |,ഇലക്ട്രോണിക് ബ്രോഷർ
ଇଲେକ୍ଟ୍ରୋନିକ୍ ପାଣ୍ଠି ସ୍ଥାନାନ୍ତର ଯାନ୍ତ୍ରିକତା (EFTS),ഇലക്ട്രോണിക് ഫണ്ട് ട്രാൻസ്ഫർ മെക്കാനിസം (ഇഎഫ്ടിഎസ്)
"1. ଇଲେକ୍ଟ୍ରୋନିକ୍ ଜର୍ନାଲ୍, 2. ଇଲେକ୍ଟ୍ରୋନିକ୍ ଜର୍ନାଲ୍ |","1.ഇലക്‌ട്രോണിക് ജേണൽ, 2.ഇലക്‌ട്രോണിക് ജേണൽ"
ବ electronic ଦ୍ୟୁତିକ ପ୍ରକାଶନ |,ഇലക്ട്രോണിക് പ്രസിദ്ധീകരണം
ଇଲେକ୍ଟ୍ରୋନିକ୍ ସୁଇଚ୍ |,ഇലക്ട്രോണിക് സ്വിച്ച്
"ଉପାଦାନ, ଉପାଦାନ","ഘടകം, ഘടകം"
ଇ-ମେଲ୍ |,ഇ-മെയിൽ
"1. ଇ-ମେଲ୍ ଠିକଣା, 2. ଇଲେକ୍ଟ୍ରୋନିକ୍ ମେଲିଂ ଠିକଣା |","1. ഇ-മെയിൽ വിലാസം, 2. ഇലക്ട്രോണിക് മെയിലിംഗ് വിലാസം"
ଏମ୍ବେଡ୍ ସିଷ୍ଟମ୍ |,എംബഡഡ് സിസ്റ്റം
ଏମ୍ବେଡିଂ,ഉൾച്ചേർക്കൽ
ନିର୍ଗତ ଯୁକ୍ତ ତର୍କ (ECL),എമിറ്റർ കപ്പിൾഡ് ലോജിക് (ECL)
ଖାଲି ସ୍ଥାନ,ശൂന്യമായ ഇടം
"1. ଖାଲି ଶୃଙ୍ଖଳା, 2. ଖାଲି ଶୃଙ୍ଖଳା |","1. ബ്ലാങ്ക് ചെയിൻ, 2. ബ്ലാങ്ക് ചെയിൻ"
ଯାନ୍ତ୍ରିକରଣ,യന്ത്രവൽക്കരണം
"1. କ୍ୟାପସୁଲେସନ୍, 2. କ୍ୟାପସୁଲେସନ୍ |","1.ക്യാപ്സുലേഷൻ, 2.ക്യാപ്സുലേഷൻ"
ଡିକୋଡର୍ |,ഡീകോഡർ
ଏନକୋଡିଂ,എൻകോഡിംഗ്
"1. ଏନକୋଡର୍, 2. କୋଡାକ୍ |","1. എൻകോഡർ, 2. കൊഡാക്ക്"
ଲୁକ୍କାୟିତ ତଥ୍ୟ |,മറച്ച ഡാറ്റ
ଲୁକ୍କାୟିତ ଫାଇଲ୍ ସିଷ୍ଟମ୍ |,മറഞ്ഞിരിക്കുന്ന ഫയൽ സിസ്റ്റം
"1. ଏନକ୍ରିପସନ୍, 2. କୋଡିଂ, 3. ଏନକୋଡିଂ |","1. എൻക്രിപ്ഷൻ, 2. കോഡിംഗ്, 3. എൻകോഡിംഗ്"
ବ୍ଲକ ଶେଷ,ബ്ലോക്ക് അവസാനം
ଫାଇଲ୍-ଏଣ୍ଡ୍ |,ഫയൽ-അവസാനം
ଉପଯୋଗକର୍ତ୍ତା |,ഉപയോക്താവ്
ପ୍ରବେଶ କର |,നൽകുക
ପ୍ରବେଶ ଚାବି |,എൻട്രി കീ
"1. ଉଦୟମ୍ ସ war ରଭ, 2. ଉଦୟ ସେବାକ୍ |","1. ഉദ്യം സർവാർ, 2. ഉദ്യം സേവക്"
ଏଣ୍ଟରପ୍ରାଇଜ୍ ସିଷ୍ଟମ୍ |,എന്റർപ്രൈസ് സിസ്റ്റം
ଶକ୍ତି,ശക്തി
ଶକ୍ତି ସମ୍ବନ୍ଧ,ശക്തി ബന്ധം
ପ୍ରବେଶ ସମୟ,പ്രവേശന സമയം
ଇନପୁଟ୍ ଭେରିଏବଲ୍ |,ഇൻപുട്ട് വേരിയബിൾ
ଗଣନାଯୋଗ୍ୟ,എണ്ണാവുന്ന
ପରିବେଶ,പരിസ്ഥിതി
"1. ଯୁଗ, 2 ଯୁଗ, 3 ନିର୍ଦ୍ଦେଶ ମୁହୂର୍ତ୍ତ","1.യുഗം, 2. യുഗം, 3. നിർദ്ദേശ നിമിഷം"
EPRAM (ଫାଇନାନ୍ସିଆଲ୍ ପ୍ରୋଗ୍ରାମେବଲ୍ ପଠନୀୟ ମେମୋରୀ),EPRAM (ഫിനാൻസ് പ്രോഗ്രാമബിൾ റീഡ്-ഓൺലി മെമ്മറി)
ଏପସିଲନ୍ କନଷ୍ଟ୍ରିକ୍ଟର୍ |,എപ്സിലോൺ കൺസ്ട്രക്റ്റർ
ସମାନତା,സമനില
ଉପକରଣ,ഉപകരണങ്ങൾ
ସମାନତା ଶ୍ରେଣୀ,തുല്യതാ ക്ലാസ്
ସମାନ ସମ୍ପର୍କ,തുല്യമായ ബന്ധം
"1. ବିଲୁପ୍ତ, 2. ବିଲୋପ","1. വംശനാശം, 2. ഉന്മൂലനം"
ତ୍ରୁଟି ସଂଶୋଧନ କୋଡ୍ |,പിശക് തിരുത്തൽ കോഡ്
ତ୍ରୁଟି ସଂଶୋଧନ,തെറ്റ് തിരുത്തൽ
ତ୍ରୁଟି ଚିହ୍ନଟ,പിശക് കണ്ടെത്തൽ
ତ୍ରୁଟି ନିୟନ୍ତ୍ରଣ,പിശക് കൈകാര്യം ചെയ്യൽ
ତ୍ରୁଟି ସନ୍ଦେଶ |,പിശക് സന്ദേശം
ତ୍ରୁଟି ହାର,പിശക് നിരക്ക്
ତ୍ରୁଟି ପୁନରୁଦ୍ଧାର,പിശക് വീണ്ടെടുക്കൽ
ତ୍ରୁଟି ନାମ,പിശക് പേര്
ପଳାୟନ ପ୍ରତୀକ |,രക്ഷപ്പെടൽ ചിഹ്നം
ଇଥରନେଟ୍ |,ഇഥർനെറ്റ്
ଘଟଣା,സംഭവം
ଇଭେଣ୍ଟ ଶୃଙ୍ଖଳା |,ഇവന്റ് ചെയിൻ
ଇଭେଣ୍ଟ ନିୟନ୍ତ୍ରଣ |,ഇവന്റ് നിയന്ത്രണം
ଇଭେଣ୍ଟ କାଉଣ୍ଟର,ഇവന്റ് കൗണ്ടർ
ବ୍ୟତିକ୍ରମ ନିୟନ୍ତ୍ରଣ |,ഒഴിവാക്കൽ കൈകാര്യം ചെയ്യൽ
ଡିସ୍କ ସଂରକ୍ଷଣ ବିନିମୟ କରନ୍ତୁ |,എക്സ്ചേഞ്ച് ഡിസ്ക് സംഭരണം
ବହିଷ୍କାର,ഒഴിവാക്കൽ
ସ୍ୱତନ୍ତ୍ର ଏବଂ (x କିମ୍ବା),എക്സ്ക്ലൂസീവ് കൂടാതെ (x അല്ലെങ്കിൽ)
ଏକଜେକ୍ୟୁଟେବଲ୍ ପ୍ରୋଗ୍ରାମ୍,എക്സിക്യൂട്ടബിൾ പ്രോഗ്രാം
ନିଷ୍ପାଦନ ଷ୍ଟେଟମେଣ୍ଟ,നിർവ്വഹണ പ്രസ്താവന
ଚୟନ ସନ୍ଧାନ |,തിരഞ്ഞെടുത്ത തിരയൽ
ବିଦ୍ୟମାନ,നിലവിലുള്ള
ସମସ୍ୟା,ഇഷ്യൂ
ବିଶେଷଜ୍ଞ ବ୍ୟବସ୍ଥା |,വിദഗ്ധ സംവിധാനം
"1. ଅଭିବ୍ୟକ୍ତି, 2 ଅଭିବ୍ୟକ୍ତି","1. എക്സ്പ്രഷൻ, 2. ആവിഷ്കാരം"
ବିସ୍ତାରିତ ଗ୍ରାଫିକାଲ୍ ମ୍ୟାଟ୍ରିକ୍ସ (x g a),വിപുലീകരിച്ച ഗ്രാഫിക്കൽ മാട്രിക്സ് (x g a)
ବିସ୍ତାରିତ ଶିଳ୍ପ ମାନକ (EIS),വിപുലീകരിച്ച വ്യാവസായിക മാനദണ്ഡങ്ങൾ (EIS)
ଓଭରଲୋଡ୍ ମେସିନ୍ |,ഓവർലോഡഡ് മെഷീൻ
ବିସ୍ତୃତ ସ୍ମୃତି,വിപുലീകരിച്ച മെമ്മറി
"1. ବିସ୍ତାରିତ ସଠିକତା, 2. ବିସ୍ତାରିତ ସଠିକତା |","1. എക്സ്റ്റൻഡഡ് പ്രിസിഷൻ, 2. എക്സ്റ്റൻഡഡ് കൃത്യത"
"1. ବିସ୍ତାରିତ ସର୍ଟିଂ, 2. ବିସ୍ତାରିତ ପୃଥକତା |","1.എക്സ്റ്റെൻഡഡ് സോർട്ടിംഗ്, 2.എക്സ്റ്റെൻഡഡ് സെപ്പറേഷൻ"
ପାଟିକରି ଡାକିବା,സഹായത്തിനായി വിളിക്കുക
ବାହ୍ୟ ତ୍ରୁଟି |,ബാഹ്യ പിശക്
ବାହ୍ୟ କାର୍ଯ୍ୟ,ബാഹ്യ പ്രവർത്തനം
ବାହ୍ୟ ବାଧା,ബാഹ്യ തടസ്സം
"1. ବାହ୍ୟ ସ୍ମୃତି, 2. ବାହ୍ୟ ସ୍ମୃତି","1. ബാഹ്യ മെമ്മറി, 2. ബാഹ്യ മെമ്മറി"
ବାହ୍ୟ ସ୍ମୃତି,ബാഹ്യ മെമ്മറി
ବାହ୍ୟ ମୋଡେମ୍ |,ബാഹ്യ മോഡം
ବାହ୍ୟ ସନ୍ଦର୍ଭ,ബാഹ്യ റഫറൻസ്
ବାହ୍ୟ ସନ୍ଧାନ |,ബാഹ്യ തിരയൽ
ବାହ୍ୟ ସଂରକ୍ଷଣ ଉପକରଣ,ബാഹ്യ സംഭരണ ഉപകരണം
ନିଷ୍କାସନ,വേർതിരിച്ചെടുക്കൽ
ବହିଷ୍କାର,എക്സ്ട്രാപോളേഷൻ
ପ୍ୟାନେଲ୍ ବର୍ଣ୍ଣ ପ୍ରିଣ୍ଟର୍,പാനൽ പ്രതീക പ്രിന്റർ
ବିଫଳ-ସୁରକ୍ଷା କାର୍ଯ୍ୟ,പരാജയപ്പെടാത്ത പ്രവർത്തനം
ବିଫଳତା ହାର,പരാജയതോത്
ବିଫଳତା ନିଷ୍କାସନ,പരാജയം ഡിസ്ചാർജ്
ମିଥ୍ୟା କୋଡ୍,തെറ്റായ കോഡ്
ମିଥ୍ୟା ତ୍ରୁଟି |,തെറ്റായ പിശക്
"1. ନିବେଶ, 2. ନିବେଶ ପଏଣ୍ଟ |","1.നിക്ഷേപം, 2.നിക്ഷേപ പോയിന്റുകൾ"
"1. ଇସୁ, 2. ସଂଖ୍ୟା ସଂଖ୍ୟା","1. ലക്കം, 2. ലക്കം നമ്പർ"
"1. ନକଲ I / O ଉପକରଣ, 2 ନକଲ ଇନପୁଟ୍ ଉପକରଣ / ଆଉଟପୁଟ୍","1. റെപ്ലിക്കേഷൻ I/O ഉപകരണം, 2. റെപ്ലിക്ക ഇൻപുട്ട് ഉപകരണം/ഔട്ട്‌പുട്ട്"
ଦ୍ରୁତ ଫୁରିଅର୍ ସ୍ଥାନାନ୍ତର |,ദ്രുത ഫോർയർ ട്രാൻസ്ഫർ
ସାଂଘାତିକ ତ୍ରୁଟି |,മാരകമായ തെറ്റ്
ତ୍ରୁଟି ଚିହ୍ନଟ,തെറ്റ് കണ്ടെത്തൽ
ତ୍ରୁଟି ନିଦାନ,തെറ്റ് രോഗനിർണയം
ଦୋଷ ସହନଶୀଳତା |,തെറ്റ് സഹിഷ്ണുത
ଫ୍ୟାକ୍ସ,ഫാക്സ്
ଫ୍ୟାକ୍ସ ବାର୍ତ୍ତା |,ഫാക്സ് സന്ദേശം
f dc,എഫ് ഡിസി
ଲକ୍ଷଣ ଚିହ୍ନଟ,ലക്ഷണം കണ്ടുപിടിക്കൽ
ପୂର୍ଣ୍ଣ ଚକ,ചക്രം നിറയ്ക്കുക
ପୁନ vest ନିବେଶ,പുനർനിക്ഷേപം
"1. ଯୋଗାଣକାରୀ, 2. ପୁଷ୍ଟିକର ଖାଦ୍ୟ, 3. ଫିଡର୍ |","1.വിതരണക്കാരൻ, 2. പോഷകാഹാരം, 3. തീറ്റ"
anan,ഏതെങ്കിലും
ଫିବୋନାକ୍ସି ଆବିଷ୍କାର |,ഫിബൊനാച്ചിയുടെ കണ്ടെത്തൽ
ଫିବୋନାକ୍ସି କ୍ରମ |,ഫിബൊനാച്ചി സീക്വൻസ്
ଫିବୋନାକ୍ସି ସିରିଜ୍ |,ഫിബൊനാച്ചി സീരീസ്
ଫାଇବର ଅପ୍ଟିକ୍ସ |,ഫൈബർ ഒപ്റ്റിക്സ്
ଫିଡୋ ଜାଲ |,ഫിഡോ കെണി
ଅଞ୍ଚଳ,പ്രദേശം
ପଞ୍ଚମ ପି generation ଼ିର କମ୍ପ୍ୟୁଟର |,അഞ്ചാം തലമുറ കമ്പ്യൂട്ടർ
"1. ଫାଇଲ, 2 ଫାଇଲ୍ |","1. ഫയൽ, 2. ഫയൽ"
ଫାଇଲ୍ ପ୍ରବେଶ ପଦ୍ଧତି |,ഫയൽ ആക്സസ് രീതി
ଫାଇଲ୍ ଆବଣ୍ଟନ ସାରଣୀ |,ഫയൽ അലോക്കേഷൻ പട്ടിക
ଫାଇଲ୍ ସଙ୍କୋଚନ |,ഫയൽ കംപ്രഷൻ
ଫାଇଲ୍ କପି,ഫയൽ പകർത്തൽ
ଫାଇଲ୍ ବିନ୍ୟାସ,ഫയൽ കോൺഫിഗറേഷൻ
ଫାଇଲ୍ ମିଶ୍ରଣ |,ഫയൽ ലയിപ്പിക്കുക
ଫାଇଲ୍ ପୁନରୁଦ୍ଧାର,ഫയൽ വീണ്ടെടുക്കൽ
ଫାଇଲ୍ ଷ୍ଟୋରେଜ୍ |,ഫയൽ സംഭരണം
ଫାଇଲ୍ ଗଠନ,ഫയൽ ഘടന
ଫାଇଲ୍ ସିଷ୍ଟମ୍ |,ഫയൽ സിസ്റ്റം
ଫାଇଲ୍ ସ୍ଥାନାନ୍ତର |,ഫയൽ കൈമാറ്റം
ଫାଇଲ୍ ସ୍ଥାନାନ୍ତର ପ୍ରୋଟୋକଲ୍ (FTP),ഫയൽ ട്രാൻസ്ഫർ പ്രോട്ടോക്കോൾ (FTP)
ଫିଲ୍ଟର୍,ഫിൽട്ടർ
ଶେଷ ସ୍ଥିତି |,അവസാന സ്ഥാനം
ସନ୍ଧାନ କର |,തിരയുക
ସୀମିତ ରାଜ୍ୟ ଯନ୍ତ୍ର |,പരിമിത സംസ്ഥാന യന്ത്രം
ଅଗ୍ନି କାନ୍ଥ,അഗ്നി മതിൽ
ଫର୍ମୱେୟାର |,ഫേംവെയർ
ପ୍ରଥମେ ସେବା କର |,ആദ്യം വരുന്നവർക്ക് ആദ്യം നൽകുക
ପ୍ରଥମ ପି generation ଼ିର କମ୍ପ୍ୟୁଟର |,ആദ്യ തലമുറ കമ്പ്യൂട്ടർ
ପ୍ରଥମ ଇନପୁଟ୍ ପ୍ରଥମ ଇସ୍ୟୁ (FIFO),ആദ്യ ഇൻപുട്ട് ആദ്യ ലക്കം (FIFO)
ପ୍ରଥମ କ୍ରମ ଆର୍ଗୁମେଣ୍ଟ୍ |,ആദ്യ ഓർഡർ വാദം
ପ୍ରଥମ କ୍ରମ ନୀତି |,ആദ്യ ഓർഡർ തത്വം
ସ୍ଥିର ବିଭାଜନ |,നിശ്ചിത വിഭജനം
ସାଇନ୍ କରନ୍ତୁ |,അടയാളം
ନମନୀୟ ଡିସ୍କ |,ഫ്ലെക്സിബിൾ ഡിസ്ക്
ଫ୍ଲପି ଡିସ୍କ |,ഫ്ലോപ്പി ഡിസ്ക്
ଫ୍ଲପି ଡିସ୍କ ଡ୍ରାଇଭ (FDD),ഫ്ലോപ്പി ഡിസ്ക് ഡ്രൈവ് (FDD)
ଫ୍ଲୋ ଚାର୍ଟ,ഫ്ലോ ചാർട്ട്
ନିୟନ୍ତ୍ରଣ ପ୍ରବାହ,നിയന്ത്രണം ഒഴുക്ക്
ପୂର୍ବାବଲୋକନ,മുന്നേ
ଫୋଲ୍ଡର,ഫോൾഡർ
ଫଣ୍ଟ,ഫോണ്ട്
ଫଣ୍ଟ ପରିବାର,ഫോണ്ട് കുടുംബം
ବାହ୍ୟ ଚାବି |,ബാഹ്യ കീ
ଫର୍ମ |,ഫോം
ସାଙ୍କେତିକ ଭାଷା |,പ്രതീകാത്മക ഭാഷ
ସାଙ୍କେତିକ ପଦ୍ଧତି |,പ്രതീകാത്മക രീതി
"1. ଫର୍ମାଟ୍, 2.ଫର୍ମ","1.ഫോർമാറ്റ്, 2.ഫോം"
ଚିତ୍ରାଙ୍କନ,ഡ്രോയിംഗ്
ଦୁର୍ଗ,ഫോർട്രോൺ
"1. ଫର୍ଟ୍ରାନ୍ (ଏକ କମ୍ପ୍ୟୁଟର ଭାଷା) ପ୍ରୋଗ୍ରାମ୍, 2. ଫୋର୍ଟ୍ରାନ୍ ପ୍ରୋଗ୍ରାମିଂ |","1.ഫോർട്രാൻ (ഒരു കമ്പ്യൂട്ടർ ഭാഷ) പ്രോഗ്രാം, 2. ഫോർട്രാൻ പ്രോഗ്രാമിംഗ്"
ଅଗ୍ରଗାମୀ ସ୍ଲାସ୍ |,ഫോർവേഡ് സ്ലാഷ്
4th ର୍ଥ ପି generation ଼ିର କମ୍ପ୍ୟୁଟର |,നാലാം തലമുറ കമ്പ്യൂട്ടർ
ବିଭାଗ,വിഭാഗം
ଫ୍ରେମ୍,ഫ്രെയിം
"1. ମାଗଣା ଜାଲ, 2. ମାଗଣା ଜାଲ |","1.സ്വതന്ത്ര വല, 2.സൗജന്യ വല"
ମାଗଣା ସଫ୍ଟୱେର୍ ଟ୍ରଷ୍ଟ |,സ്വതന്ത്ര സോഫ്റ്റ്‌വെയർ ട്രസ്റ്റ്
ମାଗଣା ସଂରକ୍ଷଣ,സൗജന്യ സംഭരണം
ମାଗଣା |,ഫ്രീവെയർ
ଆଗ,മുന്നിൽ
"1. ଫ୍ରଣ୍ଟ୍ ପ୍ୟାନେଲ୍, 2. ଫ୍ରଣ୍ଟ୍ ପ୍ୟାନେଲ୍ |","1.ഫ്രണ്ട് പാനൽ, 2.ഫ്രണ്ട് പാനൽ"
"1. କାର୍ଯ୍ୟ, 2 କାର୍ଯ୍ୟ","1. പ്രവർത്തനങ്ങൾ, 2. പ്രവർത്തനം"
ଫଙ୍କସନ୍ କୀ,ഫംഗ്ഷൻ കീ
ଫଙ୍କସନ୍ ରେଫରେନ୍ସ,ഫംഗ്ഷൻ റഫറൻസ്
କାର୍ଯ୍ୟକ୍ଷମ ନିର୍ଭରଶୀଳତା |,പ്രവർത്തനപരമായ ആശ്രിതത്വം
କାର୍ଯ୍ୟ ପରୀକ୍ଷା,ഫംഗ്ഷൻ ടെസ്റ്റ്
"1. ଅସ୍ପଷ୍ଟ ତର୍କ, 2. ଅସ୍ପଷ୍ଟ ତର୍କ |","1.അവ്യക്തമായ യുക്തി, 2.അവ്യക്തമായ യുക്തി"
"1. ଫୁଜି ସେଟ୍, 2. ଫୁଜି ସେଟ୍ |","1. ഫസി സെറ്റ്, 2. ഫസി സെറ്റ്"
ଲାଭ,നേട്ടം
କ୍ରୀଡା ବୃକ୍ଷ |,കായിക വൃക്ഷം
ବ୍ୟବଧାନ ବର୍ଣ୍ଣ,ഇടവേള പ്രതീകം
ଅଳିଆ,മാലിന്യം
ଅଳିଆ ସଂଗ୍ରହ,മാലിന്ന്യ ശേഖരണം
