Hindi,Bengali
क्षैतिज क्षेत्र,অনুভূমিক এলাকা
हॉफमेन कूटलेखन,হফম্যান এনকোডিং
हैगलबर्गर कोड,হেগেলবার্গার কোড
अर्धयोजक,অর্ধেক যোগকারী
अर्द्ध व्यवकलक,আধা-বিভাগীয়
अर्द्ध व्यवकलक,আধা-বিভাগীয়
अर्धतरंग द्विध्रुव,অর্ধ তরঙ্গ ডাইপোল
अर्धतरंग दिष्टकारी,অর্ধ তরঙ্গ সংশোধনকারী
अर्द्ध आयाम अवधि,অর্ধ মাত্রা স্প্যান
हॉल गुणांक,হল সহগ
हॉल प्रभाव,হল প্রভাব
हॉल प्रभाव रिले,হল প্রভাব রিলে
विराम स्थिति,বিরতি অবস্থান
हैमिंग खंडक कोड,হ্যামিং ব্লক কোড
हैमिंग सीमा,হ্যামিং সীমা
हैमिंग कोड,হ্যামিং কোড
हैमिंग कोड,হ্যামিং কোড
हैमिंग दूरी,হ্যামিং দূরত্ব
हैमिंग विंडो,হ্যামিং উইন্ডো
हैनिंग रेखा आकार,হ্যানিং লাইন আকৃতি
हैनिंग विंडो,হ্যানিং উইন্ডো
अनम्यिका/हार्ड डिस्क,অনমনীয়/হার্ড ডিস্ক
अनम्यिका पत्रक/हार्ड डिस्क पत्रक,ইনফ্লেক্সিবিলিটি শীট/হার্ড ডিস্ক শীট
स्थायी सीमा वोल्टता,স্থায়ী সীমা ভোল্টেজ
स्थायी सीमा वोल्टता,স্থায়ী সীমা ভোল্টেজ
स्थायी विकोडन,স্থায়ী ডিকোডিং
यंत्र सामग्री/हार्डवेयर,সরঞ্জাম উপাদান/হার্ডওয়্যার
हार्डवेयर कलन विधि,হার্ডওয়্যার অ্যালগরিদম
हार्डवेयर कलन विधि,হার্ডওয়্যার অ্যালগরিদম
हार्डवेयर वर्णन भाषा,হার্ডওয়্যার বর্ণনা ভাষা
हार्डवेयर विवरण भाषा,হার্ডওয়্যার বর্ণনা ভাষা
स्थायी संबंधन,স্থায়ী সংযোগ
स्थायी संबंधन,স্থায়ী সংযোগ
हैमिंग कोड,হ্যামিং কোড
संनादी,সুরেলা
संनादी निरसन,সুরেলা বাতিল
संनादी विरूपण,সুরেলা বিকৃতি
संनादी विरूपण,সুরেলা বিকৃতি
संनादी मिश्रण,সুরেলা মিশ্রণ
संनादी निग्रह,সহানুভূতিশীল সংযম
हार्टले नियम,হার্টলি নিয়ম
हार्टले शैनन नियम,হার্টলি শ্যানন নিয়ম
हस्त जनित्र,হাত জেনারেটর
हेस संचारण सेतु,হেস ট্রান্সমিশন ব্রিজ
उच्च घनत्व वोल्टता ट्रांसफार्मर,উচ্চ ঘনত্ব ভোল্টেজ ট্রান্সফরমার
शीर्ष,শীর্ষ
शीर्षांत केबल,মাথার শেষ তারের
श्रवण अनुक्रिया,শ্রবণ প্রতিক্রিয়া
उष्मा कुंडली,তাপ রাশিফল
उष्मा अभिगम,তাপ অ্যাক্সেস
कुंडलिनी ऐन्टेना,কুন্ডলিনী অ্যান্টেনা
कुंडलिनी अभिलेखन,কুন্ডলিনী রেকর্ডিং
हर्ट्ज,হার্টজ
आवृत्ति मिश्रक अभिग्राही,ফ্রিকোয়েন্সি মিক্সার রিসিভার
हेटेरोएपिटाक्सी,heteroepitaxy
षोडश आधारी कोडन,হেক্সাডেসিমেল কোডিং
षोडश आधारी कोडन,হেক্সাডেসিমেল কোডিং
षोडश आधारी संख्या,হেক্সাডেসিমেল সংখ্যা
उच्च क्यू सन्निकटत्व,উচ্চ Q অনুমান
उच्च परिपथ,উচ্চ সার্কিট
उच्च धारा ट्रांसड्यूसर,উচ্চ বর্তমান ট্রান্সডুসার
उच्च अंतक आवृत्ति,উচ্চ শেষ ফ্রিকোয়েন্সি
