Malayalam,English
മാസ് നമ്പർ,great number
ബഹുഭുജം,great triangle
ഗ്രിഗോറിയൻ കലണ്ടർ,Gregorian calendar
ഗ്രിഗോറിയൻ റിവിഷൻ,Gregorian correction
ഗ്രിഗോറിയൻ ഫോർമുല,Gregory formula
ഗ്രിഗറി-ന്യൂട്ടൺ ഫോർമുല,Gregory - Newton formula
ഗ്രിഗോറിയൻ വിഭാഗം,Gregory series
"മൊത്തം, ആകെ (വി.) മൊത്തം (എൻ.)",gross
മൊത്തത്തിലുള്ള പരസ്പരബന്ധം,gross correlation
ഗുരുതരമായ പിശക്,gross error
മൊത്തം വരുമാനം,gross income
"ക്ലാസ്, ഗ്രൂപ്പ്, അസോസിയേഷൻ",group
ഗ്രൂപ്പ് സ്വീകാര്യത,group automorphism
ഗ്രൂപ്പ് സിദ്ധാന്തം,group axiom
ഗ്രൂപ്പ് നിയന്ത്രണം,group control
ഗ്രൂപ്പുചെയ്ത വിഭാഗം,grouped series
സമമിതികളുടെ കൂട്ടം,group of symmetries
പരിവർത്തന ഗ്രൂപ്പ്,group of transformation
ഒരു കൂട്ടം,groupoid
ഗ്രൂപ്പ് സിദ്ധാന്തത്തിന്റെ ആശയം,group theoretical assumption
ഗ്രൂപ്പ് സിദ്ധാന്തം,group theory
വളർച്ച,growth
വളർച്ച ഫോർമുല,growth formula
വളർച്ച നിരക്ക്,growth rate
g-സാമ്പിൾ,g-statistic
കണക്കാക്കിയ ശരാശരി,guessed average
പകുതി ആഡർ,half adder
സെമി-ക്ലോസ്ഡ് ഇടവേള,half open interval
പകുതി ജനസംഖ്യ,half space
ഹാമിൽട്ടൺ കെല്ലി സിദ്ധാന്തം,Hamilton Cayley Theorem
ഹാമിൽട്ടോണി ഓപ്പറേറ്റർ,Hamiltonian operator
ഹാമിൽട്ടന്റെ ക്വാഡ്രപ്ലെറ്റ്,Hamilton's quaternion algebra
"ഹാർമോണിക്, ഹാർമോണിക്, ഹാർമോണിക്, ഹാർമോണിക്",harmonic
ഹാർമോണിക് കവർ,harmonic envelope
ഹാർമോണിക് അർത്ഥം,harmonic mean
ഹാർമോണിക് പുരോഗതി,harmonic progression
"സംവേദനാത്മക വിശകലനം, ഗുണനിലവാരം",harmonics
ഹാർമോണിക് ശ്രേണി,harmonic series
"ഉയരം, ഉയരം, ഉയരം",height
"അർദ്ധഗോളം, അർദ്ധഗോളം",hemisphere
അർദ്ധഗോളമായ,hemispherical
അർദ്ധഗോള പ്രൊജക്ഷൻ,hemispherical projection
സപ്തഭുജം,heptagon
സന്യാസി സംയോജിത ഓപ്പറേറ്റർ,Hermitian conjugate operator
ഹെർമെറ്റിക് പോരാട്ടം,Hermitian form
ഹെർമെറ്റിക് മാട്രിക്സ്,Hermitian matrix
ഹെർമെറ്റിക് ഓപ്പറേറ്റർ,Hermitian operator
സന്യാസി ഉൽപ്പന്നം,Hermitian product
ഹെർമെറ്റിക് ഗ്രൂപ്പ്,Hermitian semigroup
സന്യാസി ജനസംഖ്യ,Hermitian space
ഹെർമെറ്റിക് പരിവർത്തനം,Hermitian transformation
ഹെസ് ഡയഗ്രം,Hess diagram
ഹെസ്സിയൻ മാട്രിക്സ്,Hessian matrix
ചടങ്ങിന്റെ ഹെസ്സിയൻ,Hessian of function
വൈവിധ്യ പരിശോധന,heterogeneity test
"വൈവിധ്യമാർന്ന, വൈവിധ്യമാർന്ന, വൈവിധ്യമാർന്ന",heterogeneous
വൈവിധ്യമാർന്ന രൂപങ്ങൾ,heterogeneous data
വൈവിധ്യമാർന്ന ജനസംഖ്യ,heterogeneous population
സ്വാഭാവികം,heuristic
സ്വാഭാവികമായും,heuristically
ഷഡ്ഭുജം,hexagon
ഷഡ്ഭുജം,hexahedron
ശ്രേണിപരമായ ഉപവിഭാഗം,hierarchial subdivision
"ശ്രേണി, ഉയർന്ന പാരമ്പര്യം",hierarchy
ഉയർന്ന ജനന നിരക്ക്,high birth rate
ഉയർന്ന മരണനിരക്ക്,high death rate
ഉയർന്ന പ്രായത്തിലുള്ള ഗ്രൂപ്പ്,higher - age – group
ഉയർന്ന ആജ്ഞാപത്രം,higher order
ഏറ്റവും ഉയർന്ന ക്രമം,highest order
ഹിൽബർട്ട് ക്യൂബ്,Hilbert cube
ഹിൽബർട്ട് ജനസംഖ്യ,Hilbert space
എച്ച് ഉറപ്പാണ്,H–invariant
ടൈം ഫ്രെയിം,historigram
പൊള്ളയായ കോൺ,hollow cone
"സാമ്യം, സാമ്യം",homeomorphism
"ഏകത, ഏകത",homogeneity
"ഏകതാനമായ, ഏകതാനമായ, ഏകതാനമായ, ഏകതാനമായ, ഏകതാനമായ",homogeneous
ഏകതാനമായ രൂപങ്ങൾ,homogeneous data
ഏകതാനമായ ഡിഫറൻഷ്യൽ സമവാക്യം,homogeneous difference equation
ഹോമോമോർഫിസം,homomorphism
തിരശ്ചീനമായ,horizontal
തിരശ്ചീന തലം,horizontal plane
മണിക്കൂർ,hour
ഹൈഡ്രോഡൈനാമിക്,hydrodynamic
"ഹൈഡ്രോഡൈനാമിക്സ്, ഹൈഡ്രോഡൈനാമിക്സ്, ഹൈഡ്രോഡൈനാമിക്സ്",hydrodynamics
"ഹൈഡ്രോമെക്കാനിക്സ്, ഹൈഡ്രോമെക്കാനിക്സ്",hydromechanics
ഹൈഡ്രോസ്റ്റാറ്റിക്,hydrostatic
ബൂയന്റ് ബാലൻസ്,hydrostatic balance
"ഹൈഡ്രോസ്റ്റാറ്റിക്സ്, ഹൈഡ്രോസ്റ്റാറ്റിക്സ്",hydrostatics
"ഹൈപ്പർബോള, ഹൈപ്പർബോള",hyperbola
"ഹൈപ്പർബോള, ഹൈപ്പർബോളോയിഡ്",hyperboloid
മോണോലിത്തിക്ക് ഹൈപ്പർബോള,hyperboloid of one sheet
റിവോൾവിംഗ്-ഹൈപ്പർബോള,hyperboloid of revolution
ഇരട്ട ഹൈപ്പർബോള,hyperboloid of two sheets
ഹൈപ്പർജിയോമെട്രിക് വിതരണം,hypergeometric distribution
ഹൈപ്പർജിയോമെട്രിക് ശ്രേണി,hypergeometric series
"ഫ്ലിസ് ഫ്ലാറ്റ്, സൂപ്പർ ഫ്ലാറ്റ്",hyperplane
ഓസിലേറ്റർ,hypersphere
"ഓവർപേജ്, അവലോകന പേജ്",hyper surface
ചെവി,hypotenuse
അനുമാനം,hypothesis
അനുയോജ്യമായ അടിത്തറ,ideal basis
അനുയോജ്യമായ ദ്രാവകം,ideal fluid
അനുയോജ്യമായ വാതകം,ideal gas
സമഗ്രമായ ഈജൻ മൂല്യം,identical eigen value
തികച്ചും സമാനമാണ്,identically equal
"സമാനം, സമാനം, സമാനം, വ്യക്തിത്വം",Identity
അനുബന്ധ ഘടകം,identity element
ഐഡന്റിറ്റി ഫംഗ്ഷൻ,identity function
സമാനമായ ഹോമോമോർഫിസം,identity  homomorphism
സമാനമായ ഭൂപടം,identity map
സമാനമായ മാപ്പിംഗ്,identity mapping
സമാന മാട്രിക്സ്,identity matrix
ഗ്രൂപ്പ് അനലോഗ്,identity of a group
മോതിരത്തിന്റെ അനലോഗ്,identity of a ring
സമാന ഓപ്പറേറ്റർ,identity operator
തിരിച്ചറിയൽ കാലയളവ്,identity period
ഐഡന്റിറ്റി ക്രമപ്പെടുത്തൽ,identity permutation
സമാനമായ ബന്ധം,identity relation
സമാന പരിവർത്തനങ്ങൾ,identity transformation
എങ്കിൽ മാത്രമേ,if and only if
&#39;if-പിന്നെ&#39; കംപൈലർ,if - then' computer
ദുരാചാരങ്ങൾ,ill condition
തെറ്റായ സമവാക്യം,ill-conditioned equation
തെറ്റായി നിയന്ത്രിത മാട്രിക്സ്,ill-conditioned matrix
തെറ്റായ ബഹുപദം,ill-conditioned polynomial
തെറ്റായ ശരീരം,ill-conditioned system
യുക്തിരഹിതമായ,illogical
ഉദാഹരിക്കുക,illustrate
"ഉദാഹരണം, ചിത്രീകരണം, ചിത്രം, ചിത്രീകരണം",illustration
സെറ്റിന്റെ പ്രതിഫലനം,image of a set
ഉപഗണത്തിന്റെ പ്രതിഫലനം,image of a subset
പോയിന്റ് പ്രതിഫലനം,image of point
ഇമേജ് സെറ്റ്,image set
"സാങ്കൽപ്പികം, സാങ്കൽപ്പികം, സാങ്കൽപ്പികം",Imaginary
അനുമാനിച്ച ആംഗിൾ,imaginary angle
സാങ്കൽപ്പിക വൃത്തം,imaginary circle
സാങ്കൽപ്പിക വൃത്താകൃതിയിലുള്ള പോയിന്റ്,imaginary circular points
സാങ്കൽപ്പിക ഗുണകം,imaginary coefficient
കോർഡിനേറ്റുകൾ അനുമാനിച്ചു,imaginary coordinate
അനുമാനിക്കപ്പെട്ട സ്ഥാനം,imaginary homothetic
അനുമാനിച്ച കവല,imaginary intersection
സാങ്കൽപ്പിക രേഖ,imaginary line
ഒറ്റ സംഖ്യ,imaginary number
സാങ്കൽപ്പിക പോയിന്റ്,imaginary point
ഉത്ഭവം അനുമാനിച്ചു,imaginary root
ഭ്രമണം അനുമാനിച്ചു,imaginary rotation
നിയുക്ത യൂണിറ്റുകൾ,imaginary unit
"ഉൾച്ചേർക്കൽ, ഉൾച്ചേർക്കൽ",imbedding
ഇംപെഡൻസ് മാട്രിക്സ്,impedance matrix
അവ്യക്തമായ,implicit
അവ്യക്തമായ പ്രവർത്തനം,implicit function
അവ്യക്തമായ ഏകീകരണ ഫോർമുല,implicit integration formula
അസാധാരണമായ,improbable
"വിചിത്രമായ, അനുചിതമായ",improper
അനുചിതമായ വിഭജനം,improper division
അനന്തമായ ഇരട്ട അവിഭാജ്യ,improper double integral (= infinite double integral)
വിചിത്ര ഘടകം,improper factor
ഒറ്റ അംശം,improper fraction
