Malayalam,Telugu
ഡിജിറ്റൽ റെക്കോർഡിംഗ്,డిజిటల్ రికార్డింగ్
ഡിജിറ്റൽ വിപ്ലവം,డిజిటల్ విప్లవం
ഡിജിറ്റൽ സിഗ്നൽ,డిజిటల్ సిగ్నల్
ഡിജിറ്റൽ സിഗ്നൽ പ്രോസസ്സിംഗ് (DSP),డిజిటల్ సిగ్నల్ ప్రాసెసింగ్ (DSP)
ഡിജിറ്റൽ ഒപ്പ്,డిజిటల్ సంతకం
ഡിജിറ്റൽ സാങ്കേതികവിദ്യ,డిజిటల్ టెక్నాలజీ
അനലോഗ് കൺവെർട്ടറിലേക്കുള്ള ഡിജിറ്റൽ,డిజిటల్ టు అనలాగ్ కన్వర్టర్
ഡിജിറ്റൽ വീഡിയോ,డిజిటల్ వీడియో
ഡിജിറ്റൽ വോൾട്ട്മീറ്റർ,డిజిటల్ వోల్టమీటర్
ഡിജിറ്റലൈസേഷൻ,డిజిటలైజేషన్
ഡിജിറ്റൈസേഷൻ,డిజిటలైజేషన్
ഡിജിറ്റൈസ് ചെയ്ത വീഡിയോ,డిజిటలైజ్డ్ వీడియో
ഡിജിറ്റൈസർ,డిజిటైజర్
മങ്ങിന്,మసక
പരിമാണം,పరిమాణం
മയക്കുമരുന്ന്,మసకబారిన
ഡയോഡ്,డయోడ్
മുക്കുക,ముంచు
ഡി മെൽക്സർ,డిప్లెక్సర్
ഡിപ്ലോൾ ആന്റിന,డైపోల్ యాంటెన్నా
നേരിട്ടുള്ള പ്രക്ഷേപണം,ప్రత్యక్ష ప్రసారం
നേരിട്ടുള്ള കറന്റ് (ഡി സി),ప్రత్యక్ష కరెంట్
നേരിട്ടുള്ള പിക്ക് അപ്പ്,ప్రత్యక్ష పికప్
നേരിട്ടുള്ള വായന ഉപകരണം,ప్రత్యక్ష పఠన పరికరం
നേരിട്ടുള്ള റെക്കോർഡിംഗ്,ప్రత్యక్ష రికార్డింగ్
ദിശാസൂചന ആന്റിന,డైరెక్షనల్ యాంటెన్నా
ദിശാസൂചന കപ്ലർ,డైరెక్షనల్ కప్లర్
ദിശാസൂചന മൈക്രോഫോൺ,డైరెక్షనల్ మైక్రోఫోన్
നിര്ദേശം,డైరెక్టివిటీ
മേല്വിലാസപ്പട്ടിക,డైరెక్టరీ
പ്രവർത്തനരഹിതമാക്കുക,డిసేబుల్
ഡിസ്ക് ആന്റിന,డిస్క్ యాంటెన్నా
ഡിസ്ക് അടിസ്ഥാനമാക്കിയുള്ള സംഭരണം,డిస్క్ ఆధారిత నిల్వ
അപവാദം,వివిక్త
ചകം,డిస్క్
ഡിസ്ക് ഡ്രൈവ്,డిస్క్ డ్రైవ్
ഡിസ്ക് ക്വാട്ട,డిస్క్ కోటా
അകെച്ചെറ്റ്,డిస్కెట్
സ്ഥാനഭാവം,తొలగుట
പതിക്കല്,చెదరగొట్టడం
സ്ഥാനമാറ്റാം,స్థానభ్రంశం
പദര്ശനം,ప్రదర్శన
ഡിസ്പ്ലേ യൂണിറ്റ് (കൺസോൾ),ప్రదర్శన యూనిట్ (కన్సోల్)
ഭിന്നിപ്പ്,వెదజల్లడం
വൈരാഗ്യം,వైరుధ్యం
വാറ്റിയെടുത്ത വെള്ളം,పరిశుద్ధమైన నీరు
വളച്ചൊടിക്കൽ,వక్రీకరణ
വിതരണ,పంపిణీ
വിതരണം ആംപ്ലിഫയർ,పంపిణీ యాంప్లిఫైయర్
ഡിവിഷൻ,విభజన
ഭിചതീരം,విభజన
രേഖ,పత్రం
ഡോൾബി ഡിജിറ്റൽ,డాల్బీ డిజిటల్
ഡൊമെയ്ൻ,డొమైన్
ഡൊമെയ്ൻ കണ്ട്രോളർ,డొమైన్ కంట్రోలర్
ഡോപ്ലർ ഇഫക്റ്റ്,డాప్లర్ ప్రభావం
ഡബിൾ പോൾ (ഡിയോൾ),ద్వారం)
ഇരട്ട പോൾ സിംഗിൾ ത്രോ സ്വിച്ച്,డబుల్ పోల్ సింగిల్ త్రో స్విచ్
ഇരട്ട സൈഡ് ഡിസ്ക്,డబుల్ సైడెడ్ డిస్క్
ഇരട്ട,డబుల్
താഴേക്ക് വരുന്ന തരംഗം,డౌన్ రాబోయే వేవ్
താഴേക്ക് അരുവി,డౌన్ స్ట్రీమ్
ഡൗൺലിങ്ക്,డౌన్‌లింక్
ഡൗൺലോഡ്,డౌన్‌లోడ్
ഡൗൺലോഡുചെയ്യുന്നു,డౌన్‌లోడ్
ഡ്രോയിംഗ്,డ్రాయింగ్
ഡ്രില്ലിംഗ് ബിറ്റ്,డ్రిల్లింగ్ బిట్
ഡ്രില്ലിംഗ് മെഷീൻ,డ్రిల్లింగ్ మెషిన్
ഓടിക്കുക,డ్రైవ్
ചെണ്ട,డ్రమ్
ഡ്രൈ ബൾബ് താപനില,పొడి బల్బ్ ఉష్ణోగ్రత
വരണ്ട സെൽ,పొడి సెల్
ഡ്രൈ സോൾഡർ,డ్రై టంకము
ഡ്യുവൽ ചാനൽ മോഡ്,ద్వంద్వ ఛానల్ మోడ్
ഡബ്ബിംഗ്,డబ్బింగ్
ദുരുപയോഗം,డడ్
ഉപേക്ഷിക്കുക,డంప్
ഡ്യുപ്ലെക്സ്,డ్యూప్లెక్స్
കാലയളവ്,వ్యవధి
പൊടി,దుమ్ము
പൊടി ബഗ്,డస్ట్ బగ్
പൊടി തെളിവ്,డస్ట్ ప్రూఫ్
ദുണ്രന്മാര്,డస్టర్
ചലനാത്മക,డైనమిక్
ഡൈനാമിക് ബിറ്റ് വിഹിതം,డైనమిక్ బిట్ కేటాయింపు
ഡൈനാമിക് ഇന്റർമോഡുലേഷൻ വക്രീകരണം (മങ്ങിയത്),డైనమిక్ ఇంటర్మోడ్యులేషన్ వక్రీకరణ (DIM)
ഡൈനാമിക് ക്വാണ്ടൈസേഷൻ,డైనమిక్ పరిమాణీకరణ
ഡൈനാമിക് റേഞ്ച്,డైనమిక్ పరిధి
ഡൈനാമിക് റേഞ്ച് നിയന്ത്രണം,డైనమిక్ పరిధి నియంత్రణ
ഡൈനാമോ,డైనమో
ഇയർ ഫോൺ,చెవి ఫోన్
ഭൂമി,భూమి
എർത്ത് ബൾബ്,భూమి ఉబ్బెత్తు
ഭൂമി ചെറുത്തുനിൽപ്പ്,భూమి నిరోధకత
എർത്ത് വടി,ఎర్త్ రాడ్
എർത്ത് ഉപഗ്രഹം,ఎర్త్ ఉపగ్రహం
ഭൂമി സ്റ്റേഷൻ,ఎర్త్ స్టేషన్
എർത്ത് ടെർമിനൽ,ఎర్త్ టెర్మినల్
പൊയ്ക്കുന്നത്,ఎర్తింగ్
പതിധനി,ఎకో
എക്കോ ചേംബർ,ఎకో చాంబర్
എഡ്ഡി കറന്റ്,ఎడ్డీ కరెంట్
എഡ്ഡി നിലവിലെ നഷ്ടം,ఎడ్డీ కరెంట్ నష్టం
എഗ്രിവൈസ് മീറ്റർ,ఎడ్జ్వైస్ మీటర్
എഡിറ്റിംഗ്,ఎడిటింగ్
ഫലപ്രദമായ ആന്റിന ഉയരം,ప్రభావవంతమైన యాంటెన్నా ఎత్తు
ഫലപ്രദമായ ആന്റിന നീളം,ప్రభావవంతమైన యాంటెన్నా పొడవు
ഫലപ്രദമായ വോൾട്ടേജ്,ప్రభావవంతమైన వోల్టేజ్
കാര്യക്ഷമത,సామర్థ్యం
ഇലാസ്തികത,స్థితిస్థాపకత
വൈദ്യുത ഡിസ്ചാർജ്,విద్యుత్ ఉత్సర్గ
വൈദ്യുത മണ്ഡലം,ఎలక్ట్రిక్ ఫీల్డ్
ഇലക്ട്രിക് ഫ്ലാഷ്,ఎలక్ట్రిక్ ఫ్లాష్
വൈദ്യുത ഹീറ്റർ,విద్యుత్ హీటర్
വൈദ്യുത മീറ്റർ,ఎలక్ట్రిక్ మీటర్
വൈദ്യുത മോട്ടോർ,విద్యుత్ మోటారు
വൈദ്യുതാഘാതം,విద్యుదాఘాతం
വൈദ്യുത തീപ്പൊരി,ఎలక్ట్రిక్ స్పార్క్
വൈദ്യുത ഉപകരണം,విద్యుత్ ఉపకరణం
വൈദ്യുത ശബ്ദം,విద్యుత్ శబ్దం
വൈദ്യുത കൊടുങ്കാറ്റ്,విద్యుత్ తుఫాను
വൈദ്യുത പ്രവർത്തിപ്പിക്കുന്ന സംഗീതോപകരണം,విద్యుత్తుతో పనిచేసే సంగీత పరికరం
വൈദ്യുതി,విద్యుత్
വൈദ്യുതി വിതരണം,విద్యుత్ సరఫరా
ഇലക്ട്രോഡൈനാമിക്,ఎలెక్ట్రోడైనమిక్
ഇലക്ട്രോലൈറ്റിക് കപ്പാസിറ്റർ,ఎలక్ట్రోలైటిక్ కెపాసిటర్
വൈദ്യുതകാഗ്നെറ്റിക്,విద్యుదయస్కాంత
വൈദ്യുതകാന്തിക അസ്വസ്ഥത,విద్యుదయస్కాంత భంగం
വൈദ്യുതകാന്തിക ഇടപെടൽ,విద్యుదయస్కాంత ఇంటర్‌ఫెరెన్స్
ഇലക്ട്രോമാഗ്നറ്റിക് സ്പെക്ട്രം,విద్యుదయస్కాంత వర్ణపటం
ഇലക്ട്രോമാഗ്നെറ്റിക് തരംഗം,విద్యుదయస్కాంత తరంగం
ഇലക്ട്രോമാഗ്നെറ്റിക് വേവ് പ്രചരണം,విద్యుదయస్కాంత తరంగ ప్రచారం
ഇലക്ട്രോൺ ഒന്നിലധികം ഫോട്ടോടോബ്,ఎలక్ట్రాన్ మల్టిపుల్ ఫోటోట్యూబ్
