Assamese,Marathi
কাৰ্য্য বিশ্লেষণ,कार्य विश्लेषण
"মূল, মূল","मूळ, मूळ"
মূল উপপাদ্য,मूलभूत प्रमेय
বীজগণিতৰ মৌলিক উপপাদ্য,बीजगणिताचे मूलभूत प्रमेय
"আকাশগঙ্গা, আকাশ-গংগা","आकाशगंगा, आकाश-गंगा"
Galois অঞ্চল,गॅलोइस प्रदेश
গেল&#39;ইছ গ্ৰুপ,गॅलोईस ग्रुप
জুৱাৰীৰ বিত্তীয় অৱস্থা,जुगाराचे वित्त
খেল আৰু কৌশল,खेळ आणि युक्त्या
খেলৰ সুযোগ,संधीचा खेळ
পাশা খেলা,फासे खेळ
গেম তত্ত্ব,खेळ सिद्धांत
নিখুঁত স্মৃতিৰ খেল,परिपूर्ण मेमरी गेम
গেম মূল্য,खेळ मूल्य
গামা ফাংচন,गॅमा फंक्शन
গাউছ-আৰ্গন সমতল,गॉस-आर्गॉन फ्लॅट
গাউছ-বক্ৰ,गॉस-वक्र
গাউছিয়ান সমাধান,गॉसियन सोल्यूशन
গাউছ-প্লেন,गॉस-प्लेन
gauss-জোৰ সমন্বয়,गॉस-जोर समायोजन
বহল অৱস্থান,विस्तृत स्थिती
সাধাৰণ অভিসৰণ উপপাদ্য,सामान्य अभिसरण प्रमेय
সাধাৰণ সমীকৰণ,सामान्य समीकरण
ব্যাপক কাৰক,सर्वसमावेशक घटक
"সাধাৰণ ৰূপ, বহল","सामान्य स्वरूप, विस्तृत"
সাধাৰণ সূত্ৰ,सामान्य सूत्र
বহল খেল,विस्तृत खेळ
সাধাৰণ অনুমান,सामान्य अंदाज
ব্যাপক অখণ্ড,सर्वसमावेशक अविभाज्य
সাধাৰণীকৰণ,सामान्यीकरण
সাধাৰণীকৃত সংগত নিয়ম,सामान्यीकृत सहयोगी नियम
সাধাৰণীকৃত ধাৰাবাহিকতা অনুমান,सामान्यीकृत सातत्य गृहीतक
সাধাৰণীকৃত অৱনমিত ফলন,सामान्यीकृत उतरत्या फंक्शन
সাধাৰণীকৃত স্থানাংক,सामान्यीकृत समन्वय
সাধাৰণীকৃত আইগেন মূল্যৰ সমস্যা,सामान्यीकृत इजेन मूल्य समस्या
সাধাৰণ অভিসৰণ উপপাদ্য,सामान्य अभिसरण प्रमेय
সাধাৰণ সমীকৰণ,सामान्य समीकरण
ব্যাপক কাৰক,सर्वसमावेशक घटक
"সাধাৰণ, বহল","सामान्य, व्यापक"
সাধাৰণ সূত্ৰ,सामान्य सूत्र
বহল খেল,विस्तृत खेळ
সাধাৰণ অনুমান,सामान्य अंदाज
ব্যাপক অখণ্ড,सर्वसमावेशक अविभाज्य
সাধাৰণীকৰণ,सामान्यीकरण
সাধাৰণীকৃত সংগত নিয়ম,सामान्यीकृत सहयोगी नियम
সাধাৰণীকৃত ধাৰাবাহিকতা অনুমান,सामान्यीकृत सातत्य गृहीतक
সাধাৰণীকৃত অৱনমিত ফলন,सामान्यीकृत उतरत्या फंक्शन
সাধাৰণীকৃত স্থানাংক,सामान्यीकृत समन्वय
সাধাৰণীকৃত আইগেন মূল্যৰ সমস্যা,सामान्यीकृत इजेन मूल्य समस्या
"বংশৰ নাম, শ্ৰেণীৰ নাম, জাতিৰ নাম","कुळाचे नाव, वर्गाचे नाव, जातीचे नाव"
পৃষ্ঠা নম্বৰ,पृष्ठ क्रमांक
"বিকল্প, জিঅ&#39;ডেচিক","पर्यायी, जिओडेसिक"
জ্যামিতিক,भौमितिक
জ্যামিতিক ডিজাইন,भौमितिक डिझाइन
জ্যামিতিক গড়,भौमितिक सरासरी
জ্যামিতিক বহুগুণতা,भौमितिक गुणाकार
জ্যামিতিক সম্ভাৱনা,भौमितिक संभाव्यता
জ্যামিতিক অগ্ৰগতি,भौमितिक प्रगती
জ্যামিতিক শৃংখলা,भौमितिक मालिका
জ্যামিতিক চিত্ৰ,भौमितिक आकृती
জ্যামিতিক গাণিতিক শৃংখলা,भौमितिक अंकगणित मालिका
"জ্যামিতি, জ্যামিতি","भूमिती, भूमिती"
সাৰ্বজনীন সৰ্বোচ্চ,सार्वत्रिक कमाल
সাৰ্বজনীন নূন্যতম সম্পত্তি,सार्वत्रिक किमान मालमत्ता
সাৰ্বজনীন নূন্যতম,सार्वत्रिक किमान
সাৰ্বজনীন অনুকূল,सार्वत्रिक इष्टतम
সাৰ্বজনীন সম্পত্তি,सार्वत्रिक मालमत्ता
ইউনিভাৰ্চেল এক্সেছ পইণ্ট,सार्वत्रिक प्रवेश बिंदू
মসৃণতা,गुळगुळीतपणा
ৰেংক সম্পৰ্ক,रँक सहसंबंध
গোপনীয় তথ্য,वर्गीकृत डेटा
"ঢাল, গ্ৰেডিয়েন্ট","उतार, ग्रेडियंट"
ঢালৰ ঘনত্ব,उतार घनता
ৰেখাৰ ঢাল,ओळ उतार
বেগৰ গ্ৰেডিয়েন্ট,वेग ग्रेडियंट
ঢাল ভেক্টৰ,उतार वेक्टर
ঢালৰ বেগ,उतार वेग
"গ্ৰেডিং, গ্ৰেডিং, গ্ৰেডিং, লেভেল বেলেন্সিং","ग्रेडिंग, ग्रेडिंग, ग्रेडिंग, लेव्हल बॅलन्सिंग"
গ্ৰেডিং বিশ্লেষণ,ग्रेडिंग विश्लेषण
গ্ৰাম,हरभरा
গ্ৰাম হৰ,ग्राम भाजक
গ্ৰাম-শ্বমিটৰ সংগঠন প্ৰক্ৰিয়া,ग्राम-श्मिटची एकत्रित प्रक्रिया
গ্ৰেট মেইন,महान अर्थ
সৰ্বযোগ,सर्वयोग
"গ্ৰাফ, গ্ৰাফ, গ্ৰাফ","आलेख, आलेख, आलेख"
