English,Assamese
Dynamometer wattmeter,ডাইনেমোমিটাৰ ৱাটমিটাৰ
Dynamothermal,"গতিশীল, তাপগতিবিদ্যা"
Dynamotor (rotary converter),ডাইনামটৰ
Dynatron,ডাইনিট্ৰন
Dynatron characteristic,ডাইনিট্ৰন বৈশিষ্ট্য
Dynatron oscillations,ডাইনিট্ৰন দোলন
Dyne,ডাইন কৰক
Dynode,ডাইনোড
Dynode voltage,ডাইন&#39;ড ভল্টেজ
Dynomoelectric amplifier,যান্ত্ৰিক শক্তি পৰিবৰ্ধক
Dyotron,ডিঅ&#39;ট্ৰন
E-bend (=E-plane bend),ই-টাৰ্ণ
E-fold supersaturation,একাধিক অতিমাত্ৰা পৰিপূৰকতা
E-layer,ই-স্তৰ
E-layer of ionosphere,আয়নমণ্ডল ই-স্তৰ
E-stub,ই বাল্ক
E.D.P. (electric data processing),ইলেক্ট্ৰনিক ডাটা প্ৰচেছিং
E.M.A (Electronic missile acquisition),ইলেক্ট্ৰনিক অস্ত্ৰ ত্বৰণকাৰী
Ear deafening,কাণ বিন্ধা
Ear defender,কাণৰ গাৰ্ড
Ear drum,কাণৰ প্লেট
Ear muffs,কাণৰ মাফ
Ear piece (of an instrument),শ্ৰোতা
Ear tinkling,কাণৰ টিংটিং
Earlier settlement,পূৰ্বৰ বসতি
Early bird,উন্নত অস্ত্ৰ
Early warning radar,আগতীয়া সতৰ্কবাণী ৰাডাৰ
Earphone,"ইয়াৰফোন, ইয়াৰফোন"
Earphone coupler,ইয়াৰফোন কাপলাৰ
Earth aerial (=ground antenna),মাটিত লগা এন্টেনা
Earth current,মাটিৰ কাৰেণ্ট
Earth equalizer conductor (=ground equalizer conductor),গ্ৰাউণ্ড লেভেলিং ড্ৰাইভাৰ
Earth inductor,ভূ-চুম্বকীয় প্ৰৰোচক
Earth light,"আৰ্থ লাইট, মণ্ডলক"
Earth oil,"খনিজ তেল, পেট্ৰলিয়াম"
Earth pendulum (=schuler pendulum),"স্কোলাৰ পেণ্ডুলাম, মাটিৰ ব্যাসাৰ্ধৰ পেণ্ডুলাম"
Earth point,ছেক্সনৰ মাটিৰ বিন্দু
Earth rate unit,ভূমিৰ হাৰৰ একক
Earth rod (=ground rod),মাটিৰ ৰড
Earth satellite,পৃথিৱী উপগ্ৰহ
Earth shine,পৃথিৱীৰ গ্লো
Earth system (=ground system of an antenna),আৰ্থ সংযোগ ব্যৱস্থা
Earth wave,মাটিৰ তৰংগ
Earth wire,ভূটাৰ
Earth's angular velocity,পৃথিৱীৰ কৌণিক বেগ
Earth's curvature,পৃথিৱীৰ বক্ৰতা
Earth's magnetosphere,ভূচুম্বক বৃত্ত
Earth's rate,পৃথিৱীৰ হাৰ
Earth's rotation axis,পৃথিৱীৰ ঘূৰ্ণনৰ অক্ষ
Earthquake intensity,ভূমিকম্পৰ তীব্ৰতা
East west asymmetry,পূব-পশ্চিম বিষমতা
East west effect,পূব-পশ্চিম প্ৰভাৱ
Easy control,সহজ নিয়ন্ত্ৰণসমূহ
Easy glide region (=region I),মসৃণ ছিটিকি পৰা ঠাই
Ebbulator,উতলা শীতল পদাৰ্থ
Ebonite,ইবনাইট
Ebuliometry,উতলাংক
Ebulliometer,"উতলাংক, ইবিউলিঅ&#39;মিটাৰ"
Ebullioscope,উতলাংক
Ebullioscopic method,উতলাংক পদ্ধতি
Ebullioscopy,উতলাংক
Ebullism,উতলি থকা
Ebullition,বিস্ময়সূচক শব্দ
Eccentric,"কেন্দ্ৰ, কেন্দ্ৰবিন্দু"
Eccentric circle,কেন্দ্ৰ বৃত্ত
Eccentric diople,উপকেন্দ্ৰ ডাইপোল
Eccentric distance,কেন্দ্ৰিক দূৰত্ব
Eccentric orbit,কেন্দ্ৰ কক্ষপথ
Eccentric point,ফোকাচ পইণ্ট
Eccentric rotating motion,কেন্দ্ৰপৃথক ঘূৰ্ণনৰ গতি
Eccentric signal,কেন্দ্ৰিক সংকেত
Eccentric station,"কেন্দ্ৰীয় ষ্টেচন, কেন্দ্ৰীয় ষ্টেচন"
Eccentricity,কেন্দ্ৰীয়তা
Eccles-Jordan circuit,এক্লেছ-জৰ্ডান চাৰ্কিট
Eccles-Jordan multivibrator,এক্লেছ-জৰ্ডান মাল্টিভাইব্ৰেটৰ
Echelle grating,achel grotting গেস্টবুক
Echellete grating echelon,"এছলেট গ্ৰেটিং এচেলন, এছেলান"
Echelon aerial (=echelon antenna),ashlan এন্টেনা
Echelon echo,ষ্টেপ ইকো
Echelon effect,"এচেলন ইফেক্ট, এচেলন ইফেক্ট"
Echelon grating,"এচেলন গ্ৰেটিং, এচেলন গ্ৰেটিং"
Echelon lens antenna,ashlan লেন্স এন্টেনা
Echelon strapping,স্তৰভিত্তিক মন্টেজ
Echo,প্ৰতিধ্বনি
Echo box,প্ৰতিধ্বনি বাকচ
Echo box actuator,ইকো বক্স এক্টিভেটৰ
Echo cancellation,প্ৰতিধ্বনি নিষ্ক্ৰিয়কৰণ
Echo depth finding,"অনুনাদী তীব্ৰতা জোখা, অনুনাদী গভীৰতা জোখা"
Echo index,অনুনাদী সূচকাংক
Echo level,অনুনাদ স্তৰ
Echo location,প্ৰতিধ্বনি নিৰ্ণয়
Echo matching,অনুনাদ মিলন
Echo ranging,অনুনাদী পৰিসৰ
Echo ranging system,অনুনাদ অস্মোছিছ
Echo sounder,অনুনাদী মাধ্যাকৰ্ষণ গেজ
Echo sounding,"অনুনাদী তীব্ৰতা জোখা, অনুনাদী গভীৰতা জোখা"
Echo sounding apparatus,অনুনাদী জোখা যন্ত্ৰ
Echo sounding method,অনুনাদী জোখা পদ্ধতি
Echo sounding record,অনুনাদী জোখৰ ৰেকৰ্ড
Echogram (=echotracer),ইকোগ্ৰাফ
Echograph,ইকোগ্ৰাফাৰ
Echometer,ইকোমিটাৰ
Eclipse,ধাৰণা
Eclipse phase,গোপন পৰ্যায়
Eclipsing binary star,গ্ৰহণযোগ্য যোৰ তৰা
Ecliptic,"ecliptic, বিপ্লৱৰ বৃত্ত"
Ecliptic coordinates,বিপ্লৱৰ বৃত্তাকাৰ স্থানাংক
Ecliptic limit,গ্ৰহণ সীমা
Ecllipse-observer,গ্ৰহ লঞ্চাৰ
Economiser,থ্ৰিফ্টি
Economy constant,বিপাকীয় ধ্ৰুৱক
Ecosphere (=physiological atmosphere),অসহায় শ্বাস-প্ৰশ্বাসজনিত নলী
Eddy,ঘূৰ্ণীবতাহ
Eddy chamber,ঘূৰ্ণীবতাহৰ কক্ষ
Eddy coefficient,ঘূৰ্ণীবতাহ সহগ
Eddy current,ঘূৰ্ণীবতাহ
Eddy diffusion,ঘূৰ্ণীবতাহৰ প্ৰসাৰণ
Eddy diffusivity,ঘূৰ্ণীবতাহৰ বিস্তাৰ ক্ষমতা
Eddy flux,"ঘূৰ্ণীবতাহৰ প্ৰবাহ, ঘূৰ্ণীবতাহৰ প্ৰবাহ"
Eddy heat conductivity,ঘূৰ্ণীবতাহ-তাপ-পৰিবাহীতা
Eddy loss,ঘূৰ্ণীবতাহ ক্ষতি
Eddy motion,ঘূৰ্ণীবতাহৰ গতি
Eddy normal stress,ঘূৰ্ণী-সাধাৰণ-চাপ
Eddy stress,ঘূৰ্ণীবতাহৰ চাপ
Eddy velocity,ঘূৰ্ণীবতাহৰ বেগ
Eddy velocity (=fluctuation velocity),কণ্ঠৰ বেগ
Eddy viscosity,"ঘূৰ্ণীবতাহৰ আঠালতীয়াতা, ঘূৰ্ণীবতাহৰ প্ৰসাৰণ"
Eddyt shearing stress,ঘূৰ্ণীবতাহৰ ছিয়াৰ চাপ
Edge acoustic theory,মূল ধ্বনি তত্ত্ব
Edge condition,মূল নিষেধাজ্ঞাসমূহ
Edge damping,মূল বিষণ্ণতা
Edge dislocation,প্ৰান্তৰ দোষ
Edge displacement,চকুলোৰ বিচ্যুতি
Edge effect,মূল-প্ৰভাৱ
Edge flare,কোৰ আলোকসজ্জা
Edge grain,কোৰ লাম্বাৰ ভেইন
Edge of a network,নেটৱৰ্কৰ মূল
Edge tone,কোৰ টোন কোৰ টোন
Edge-line,প্ৰান্ত ৰেখা
Edge-notch card,দাঁতযুক্ত শ্বীট
Edge-smoothign machine,"কোৰ গ্ৰাইণ্ডিং মেচিন, কোৰ গ্ৰাইণ্ডিং মেচিন"
Edison accumulator,এডিছন এক্যুলেটৰ
Edison battery,edison বেটাৰী
Edison cell,এডিছন কোষ
Edison storage battery,এডিছন এক্যুলেটৰ বেটাৰী
Edit,সম্পাদনা কৰক
Editing,সম্পাদনা কৰা
Editing key,সম্পাদনা কি&#39;
Efective area (=action radius),প্ৰভাৱৰ ক্ষেত্ৰ
Effect,প্ৰভাৱ
Effect projector,ফলপ্ৰসূ প্ৰজেক্টৰ
Effective,"কাৰ্যকৰী, কাৰ্যবাহী"
Effective acoustic entre,ফলপ্ৰসূ শুনা কেন্দ্ৰ
Effective address (=floating address),"অৰ্থপূৰ্ণ ঠিকনা, ফলপ্ৰসূ ঠিকনা"
Effective angular velocity,ফলপ্ৰসূ কৌণিক বেগ
Effective antenna length,ফলপ্ৰসূ এন্টেনাৰ দৈৰ্ঘ্য
Effective atomic number,কাৰ্যকৰী পাৰমাণৱিক সংখ্যা
Effective average velocity,ফলপ্ৰসূ গড় বেগ
Effective band width,বেণ্ডৰ ফলপ্ৰসূ প্ৰস্থ
Effective body force component,কাৰ্যকৰী ভৰ বল উপাদান
Effective boundary,ফলপ্ৰসূ সীমাবদ্ধতা
Effective concentration,ফলপ্ৰসূ ঘনত্ব
Effective coverage,ফলপ্ৰসূ এলেকা
Effective crossover,ফলপ্ৰসূ বিনিময়
Effective density,ফলপ্ৰসূ ঘনত্ব
Effective diameter,কাৰ্যকৰী ব্যাস
Effective electron number,ফলপ্ৰসূ ইলেক্ট্ৰন স্ক’ৰ
Effective error,ফলপ্ৰসূ ভুল
Effective exhaust velocity,ফলপ্ৰসূ ইজেকচন বেগ
Effective flux,"ফলপ্ৰসূ প্ৰবাহ, ফলপ্ৰসূ প্ৰবাহ"
Effective force,কাৰ্যকৰী বল
Effective gap capacitance,ফলপ্ৰসূ ফাঁক ধাৰণক্ষমতা
Effective incidence,ফলপ্ৰসূ প্ৰাদুৰ্ভাৱ
Effective input admittance,ফলপ্ৰসূ বিনিয়োগৰ অনুপ্ৰৱেশ
Effective input impedance,ফলপ্ৰসূ ইনপুট ইম্পিডেন্স
Effective ioput capacitance,ফলপ্ৰসূ বিনিয়োগ ধৰি ৰখা
Effective loudspeaker,আকৰ্ষণীয় লাউডস্পীকাৰ
Effective magneton number,ফলপ্ৰসূ চুম্বক সংখ্যা
Effective mass,কাৰ্যকৰী ভৰ
Effective microlambert,ফলপ্ৰসূ মাইক্ৰ&#39;লেম্বাৰ্ট
Effective multiplication constant,ফলপ্ৰসূ সহগ
Effective nuclear charge,ফলপ্ৰসূ পাৰমাণৱিক আধান ফলপ্ৰসূ পাৰমাণৱিক আধান
Effective prosity,ফলপ্ৰসূ ছিদ্ৰতা
Effective radiated power,ফলপ্ৰসূ বিকিৰণ শক্তি
Effective radius,ফলপ্ৰসূ ব্যাসাৰ্ধ
Effective range,ফলপ্ৰসূ চৌহদ
Effective range theory,ফলপ্ৰসূ জটিল তত্ত্ব
Effective surface,pervious পৃষ্ঠা
Effective temperature,ফলপ্ৰসূ উত্তাপন
Effective temperature range,ফলপ্ৰসূ উত্তাপন পৰিসৰ
Effective voltage,"ফলপ্ৰসূ ভোল্টেজ, কাৰ্য্যকৰী ভোল্টেজ"
Effective volume,ফলপ্ৰসূ আয়তন
Effective wave-length,ফলপ্ৰসূ তৰংগদৈৰ্ঘ্য
Effective width,ফলপ্ৰসূ প্ৰস্থ
Effector,প্ৰভাৱিত
