Odiya,Telugu
ଉଗ୍ରବାଦୀ,ఉగ్రవాది
ଅତିରିକ୍ତ,ఎక్స్‌ట్రావర్ట్
ଆଖି ସାକ୍ଷୀ,కంటి సాక్షి
କପଡା |,కల్పించండి
ମୁହଁ ମୂଲ୍ୟ,ముఖ విలువ
ସୁବିଧା,సులభతరం
ସୁବିଧା,సౌకర్యం
କାରସିମ୍,ఫేస్‌సిమైల్
ସତ୍ୟ,వాస్తవం
କ୍ଷେତ୍ରଗୁଡିକ,కక్షవాదం
କାରକ,కారకం
କାରଖାନା,ఫ్యాక్టరీ
ବାସ୍ତବରେ ବାସ୍ତବ,వాస్తవం
ଅଧ୍ୟାପିକା,అధ్యాపకులు
ବିଫଳ,విఫలం
ମେଳା,ఫెయిర్
ବିଶ୍ୱାସ,విశ్వాసం
ନକଲି,నకిలీ
ପରିବାର,కుటుంబం
ଦୁର୍ଭିକ୍ଷ,కరువు
ଭଡା,ఛార్జీల
ବିଦାୟ,వీడ్కోలు
ଚାଷ,వ్యవసాయం
ଥକା,అలసట
ଦୋଷ,తప్పు
ଅନୁଗ୍ରହ,అనుకూలంగా
ପ୍ରଭାବସନ୍ତତା |,సాధ్యత
ଫେଡେରେସନ୍,సమాఖ్య
ଦେୟ,రుసుము
ଫେରିବା,తిరిగి ఫీడ్ చేయండి
ଅନୁଭବ,భావన
ଫଲିକାଇଟ୍,ఫెసిట్
ସାଥୀ,తోటి
ସହଭାଗୀତା |,ఫెలోషిప్
ମହିଳା,స్త్రీ
ଉର୍ବର,సారవంతమైన
କାଳ୍ପନିକ |,కల్పిత
ବିଶ୍ୱସ୍ତତା,విశ్వసనీయత
କ୍ଷେତ୍ର,ఫీల్డ్
ଚିତ୍ର,మూర్తి
ଫାଇଲ୍ |,ఫైల్
ଚିକିତ୍ସା,దాఖలు
ଚଳଚ୍ଚିତ୍ର,చిత్రం
ଚୂଡ଼ାନ୍ତ,చివరి
ଅର୍ଥ,ఫైనాన్స్
ଆର୍ଥିକ,ఆర్థిక
ଆର୍ଥିକ,ఫైనాన్షియర్
ଅନୁସନ୍ଧାନ,కనుగొన్నవి
ଭଲ ଅଛି,మంచిది
ସୂକ୍ଷ୍ମ କଳା,లలిత కళలు
ଆଙ୍ଗୁଠି ମୁଦ୍ରଣ,ఫింగర్ ప్రింట్
ସମାପ୍ତ ସାମଗ୍ରୀ |,తయారైన వస్తువులు
ଅଗ୍ନି,అగ్ని
ଗୁଣ୍ଡ,కాల్పులు
ଦୃ firm,సంస్థ
ପ୍ରଥାମିକ୍ ଚିକିତ୍ସା,ప్రథమ చికిత్స
ପ୍ରଥମ ଶ୍ରେଣୀ,మొదటి తరగతి
ପ୍ରଥମ ବିଭାଗ,మొదటి విభాగం
ପ୍ରଥମ ସୂଚନା ରିପୋର୍ଟ,మొదటి సమాచార నివేదిక
ଆର୍ଥିକ |,ఆర్థిక
ମତ୍ସ୍ୟଚାଷ,మత్స్య సంపద
ଫିଟ୍,సరిపోతుంది
ଫିଟନେସ୍,ఫిట్‌నెస్
ଠିକ୍ କର |,పరిష్కరించండి
ଫିକ୍ସସନ୍,స్థిరీకరణ
ସ୍ଥିର,స్థిర
ପତାକା,జెండా
ଫ୍ଲାପ୍,ఫ్లాప్
ଫ୍ଲାଟ,ఫ్లాట్
ଜାହାଜ,నౌకాదళం
ନମନୀୟତା |,వశ్యత
ଉଡ଼ାଣ,ఫ్లైట్
ବନ୍ୟା ପରିସ୍ଥିତି,వరద ఉపశమనం
ଚଟାଣ,అంతస్తు
ପ୍ରବାହ,ప్రవాహం
ଉତ୍ତୋଳନ,హెచ్చుతగ్గులు
ଫେଟିକାଇଡ୍ |,ఫెసిడ్
ଫୋଲ୍ଡର,ఫోల్డర్
ଫୋଲିଓ,ఫోలియో
ଅନୁସରଣ କର,అనుసరించండి
ନିମ୍ନଲିଖିତ,క్రింది
ନିମ୍ନଲିଖିତ,అనుచరుడు
ଫଣ୍ଟ,ఫోమెంట్
ପାଦ ଟିପ୍ପଣୀ,ఫుట్ నోట్
ବାଧ୍ୟ କରାଯାଇଥିବା ଶ୍ରମ,బలవంతపు శ్రమ
ପୂର୍ବାନୁମାନ,సూచన
ଅଗ୍ରଗାମୀ ସିଦ୍ଧାନ୍ତ |,ముందస్తు తీర్మానం
ବିଦେଶୀ,విదేశీ
ଫ୍ରୋସମାନ,ఫోర్‌మాన్
ପୂର୍ବାନୁମାନ |,మధ్యాహ్నం
ଦୂରଦୃଷ୍ଟି |,దూరదృష్టి
ଅଗ୍ରଗାମୀ,ముందుమాట
ବିବାଦ,ఓడిపోండి
ଜାଲ୍,నకిలీ
ଜାଲିଆତି,ఫోర్జరీ
ଫର୍ମ,రూపం
ଔପଚାରିକ,ఫార్మల్
ଫର୍ମାଟ୍,ఫార్మాట్
ପୂର୍ବ,మాజీ
ସୂତ୍ର,ఫార్ములా
ନବାହଖ ତାର,వెంటనే
ଆଗକୁ,ముందుకు
ଅଗ୍ରଗାମୀ ଚିଠି,ఫార్వార్డింగ్ లెటర్
ଭିତ୍ତିପ୍ରସ୍ତର,ఫౌండేషన్
ଭଗ୍ନାଂଶ,భిన్నం
ଫ୍ରାଞ୍ଚାଇଜ୍,ఫ్రాంచైజ్
ଠକେଇ |,మోసం
ମାଗଣା |,ఉచితం
ଫ୍ରିଜ୍,ఫ్రీజ్
ମାଲ ପରିବହନ,సరుకు
ଆବୃତ୍ତି,తరచుదనం
ଇନ୍ଧନ,ఇంధనం
ପୁରା ସ୍କେଲ,పూర్తి స్థాయిలో
କାର୍ଯ୍ୟ,ఫంక్షన్
ପାଣ୍ଠି,ఫండ్
ମ fuundmental ଳିକତା |,ఫండమెంటలిజం
ସାଜସଜ୍ଜା |,ఫర్నిష్
ଅଧିକ କାର୍ଯ୍ୟ,తరువాతి చర్య
ଲାଭଦାୟକ ନିଯୁକ୍ତି,లాభదాయకమైన ఉపాధి
ଲାଭଜନକ ବୃତ୍ତି |,లాభదాయకమైన వృత్తి
ଦ୍ୱାର ପାସ୍,ప్రవేశ అనుమతి
ଗେଜେଟେଡ୍,గెజిట్
ଗେଜେଟେଡ୍ ଛୁଟି |,గెజిటెడ్ హాలిడే
ସାଧାରଣ,జనరల్
ସାଧାରଣ ପ୍ରଶାସନ,సాధారణ పరిపాలన
ସାଧାରଣ ଶରୀର,సాధారణ శరీరం
ସାଧାରଣ ନିର୍ବାଚନ |,సాధారణ ఎన్నికలు
ସାଧାରଣ ବ meeting ଠକ |,సాధారణ సమావేశం
ସାଧାରଣ ଅଭ୍ୟାସ |,సాధారణ అభ్యాసం
ସାଧାରଣ ପଦ୍ଧତି,సాధారణ విధానం
ସାଧାରଣ ନିୟମ,సాధారణ నియమం
ସାଧାରଣ ୱାର୍ଡ |,జనరల్ వార్డ్
ପି generation ଼ି,తరం
ପ୍ରତିଭା,మేధావి
ଅସଲି,నిజమైన
ଉପହାର,బహుమతి
ଗିଷ୍ଟ,సారాంశం
ବିଶ୍ global ସ୍ତର ଟେଣ୍ଡର |,గ్లోబల్ టెండర్
ଶବ୍ଦକୋଷ,పదకోశం
ଲକ୍ଷ୍ୟ,లక్ష్యం
ତଳକୁ ଯାଅ,కిందికి వెళ్ళు
ସୁବର୍ଣ୍ଣ ହ୍ୟାଣ୍ଡସେକ (= ସୁବର୍ଣ୍ଣ ପାରାଚ୍ୟୁଟ୍),గోల్డెన్ హ్యాండ్‌షేక్ (= గోల్డెన్ పారాచూట్)
ଭଲ,మంచిది
ଭଲ ଆଚରଣ,మంచి ప్రవర్తన
ଭଲ ବିଶ୍ୱାସ,మంచి విశ్వాసం
ଭଲ କାର୍ଯ୍ୟାଳୟ,మంచి కార్యాలయాలు
ଶୁଭେଚ୍ଛା,గుడ్విల్
ଶାସନ କର |,పరిపాలన
ଶାସନ,పాలన
ସରକାର,ప్రభుత్వం
ଭାରତ ସରକାର,భారత ప్రభుత్వం
ଭାରତ ସରକାର ଚିନ୍ତାର ବିଚାର,భారత ప్రభుత్వం
ଭାରତ ସରକାରଙ୍କ ସରକାର,భారత ప్రభుత్వం
ସରକାରୀ ଅଣାଗଲା,ప్రభుత్వ ప్రెస్
ସରକାରୀ ସେବକମାନେ ନିୟମ ପରିଚାଳନା କରନ୍ତି |,ప్రభుత్వ ఉద్యోగులు నిబంధనలు నిర్వహిస్తారు
ସରକାରୀ ସେବା,ప్రభుత్వ సేవ
ଗ୍ରେଡେସନ୍,గ్రేడేషన్
ଗ୍ରେଡ୍,గ్రేడ్
ଗ୍ରେଡିଂ,గ్రేడింగ్
ସ୍ନାତକ,ఉన్నత విద్యావంతుడు
ସ୍ନାତକ ମଜୁରୀ,గ్రాడ్యుయేట్ వేతనాలు
ସ୍ନାତକ ତାଲିମ ଦିଅ |,గ్రాడ్యుయేట్ ట్రైనీ
ଗ୍ରାଫ୍ଟ,అంటుకట్టుట
ସର୍ବ ମୋଟ,సంపూర్ణ మొత్తము
ଅନୁଦାନ,గ్రాంట్
ଅନୁଦାନ-ଇନ୍-ଏଡ୍ |,గ్రాంట్-ఇన్-ఎయిడ్
ଦ୍ରାକ୍ଷାକ୍ଷେତ୍ର,ద్రాక్ష
ଗ୍ରାଫ୍,గ్రాఫ్
ଦବା,గ్రాఫాలజీ
କୃତଜ୍ଞ,కృతజ్ఞత
କାଦୁଅ,గ్రాట్యుటీ
ସବୁଜ ହାତ,గ్రీన్ హ్యాండ్
ନମସ୍କାର,గ్రీటింగ్
ଅଭିଯୋଗ,ఉపద్రవము
ଘାସ,భయంకరమైన
ମୋଟ,స్థూల
ସମୁଦାୟ ରାଶି,స్థూల మొత్తం
ମୋଟ ଦୁଷ୍କର୍ମ |,స్థూల దుష్ప్రవర్తన
ମୋଟ ଅବହେଳା |,స్థూల నిర్లక్ష్యం
ସମୁଦାୟ ଲାଭ,స్థూల లాభం
ସମୁଦାୟ ରାଜସ୍ୱ,స్థూల ఆదాయం
ମୋଟ ସମୁଦାୟ,స్థూల మొత్తం
ମୂଳଦୁଆ |,నేలలేనిది
ଭୂମି ଭଡା,గ్రౌండ్ అద్దె
ରାସ୍ତା,మైదానాలు
ଗୋଷ୍ଠୀ,సమూహం
ଗୋଷ୍ଠୀ ଏବଂ ଗ୍ରେଡିଂ |,సమూహం మరియు గ్రేడింగ్
ଗ୍ୟାରେଣ୍ଟି,హామీ
ଗ୍ୟାରେଣ୍ଟର୍,హామీ
ରାକ୍ଷୀ,గార్డు
ସର୍ବସାଧାରଣ ଫାଇଲ,గార్డు ఫైల్
ଅଭିଭାବକ,సంరక్షకుడు
ଅତିଥି ଗୃହ,గెస్ట్ హౌస్
ଗାଇଡ୍,గైడ్
ନିର୍ଦ୍ଦେଶାବଳୀ,మార్గదర్శకాలు
ଦୋଷ,అపరాధం
ଅଭ୍ୟାସ,అలవాటు
ଅଭ୍ୟାସ,అలవాటు
ଅଧା ଛୁଟି |,సగం హాలిడే
ଅଧା ଦରମା,సగం పే
ହଲ୍,హాల్
ଯୋଡ,హాల్ట్
ହାତ,చెయ్యి
ହ୍ୟାଣ୍ଡବିଲ୍,హ్యాండ్‌బిల్
ହ୍ୟାଣ୍ଡବୁକ୍,హ్యాండ్‌బుక్
ହ୍ୟାଣ୍ଡିକ୍ୟାପ୍ |,హ్యాండిక్యాప్
ନିୟନ୍ତ୍ରଣ,హ్యాండిల్
ହାତରେ,చేనేత
ସହଜ,హ్యాండీ
କାମ ଭାର ଦେବା,అప్పగించు
ହସ୍ତଲିଖନ,చేతివ్రాత
ନିର୍ଯ୍ୟାତନା,వేధింపులు
ବନ୍ଦର,నౌకాశ్రయం
କଠିନ ପରିଶ୍ରମ,కఠినమైన శ్రమ
ହାର୍ଡୱେର୍,హార్డ్వేర్
କଠିନ ପରିଶ୍ରମୀ,కష్టపడి పనిచేయడం
କୁଲାଜ୍,లాగడం
ହର୍କର,హాకర్
ସଙ୍କଟ,హజార్డ్
ମୁଣ୍ଡ,తల
ହେଡ୍ ଅଫିସ୍,ప్రధాన కార్యాలయం
ମୁଖ୍ୟାଳୟ,ప్రధాన కార్యాలయం
ସ୍ଵାସ୍ଥ୍ୟ ସାର୍ଟିଫିକେଟ୍,ఆరోగ్య నిర్ధారణ పత్రము
ଶୁଣାଣି,వినికిడి
ଶୁଣନ୍ତି,వినికిడి
ଭାରୀ ଯାନ,భారీ వాహనం
ଉତ୍ତରାଧିକାରୀ,వారసుడు
ଧରିଗଲା,పట్టుకుంది
ଏହା ଏଠାରେ |,ఇక్కడ
ହେରିଟେଜ୍,వారసత్వం
ହାଇରାର୍କି |,సోపానక్రమం
ଉଚ୍ଚ ଅଧିକାର,అధిక అధికారం
ଉଚ୍ଚ ଗ୍ରେଡ୍,ఉన్నత స్థాయి
ଉଚ୍ଚ ସ୍ତର,ఉన్నతమైన స్థానం
ଉଚ୍ଚ ସ୍ତରୀୟ ନିଷ୍ପତ୍ତି |,అధిక స్థాయి నిర్ణయం
ହାଇଲାଇଟ୍,ముఖ్యాంశాలు
ଉଚ୍ଚ ଅଧିକାରୀ |,అధిక అధికారి
ଉଚ୍ଚ priorty,అధిక ప్రీయోర్టీ
ଉଚ୍ଚ ବିଦ୍ୟାଳୟ,ఉన్నత పాఠశాల
ହିନ୍ଦୀ ସଂସ୍କରଣ,హిందీ వెర్షన్
ନିଯୁକ୍ତି,హైర్
ନିଯୁକ୍ତି,నియామకం
ଇତିହାସ ସିଟ୍,చరిత్ర షీట్
ପ୍ରବେଶ,హోర్డింగ్
ଧରି ରଖିବା,పట్టుకొని
ଛୁଟିଦିନ,సెలవు
ସମ୍ମାନ,నివాళి
ଘର,హోమ్
ହତ୍ୟା,నరహత్య
ସଚ୍ଚୋଟ,నిజాయితీ
ସମ୍ମାନଜନକ |,గౌరవార్థం
ସମ୍ମାନଜନକ,గౌరవ
ସମ୍ମାନ,గౌరవం
ଛାତ୍ରା ବାସ,వసతిగృహం
ଶତ୍ରୁ,విరుద్ధమైన
ଘର ଭଡା,ఇంటి అద్దె
ଘର ଭଡା ଭତ୍ତା |,ఇంటి అద్దె భత్యం
ଘର କର,ఇంటి పన్ను
ଗୃହ,గృహ
ଗୃହ ସମାଜ |,హౌసింగ్ సొసైటీ
"ହୁ, କାନ୍ଦ",హ్యూ మరియు ఏడుపు
ମାନବ,హ్యూమన్
ମାନବାଧିକାର,మానవ హక్కులు
ଅପମାନ,అవమానం
ସ୍ୱଚ୍ଛତା,పరిశుభ్రత
ହାଇପୋଥେସନ,హైపోథెకేషన్
ମାନବ ଶକ୍ତି,హార్టేజ్ ఆఫ్ మ్యాన్‌పవర్
ଧାରଣା,ఆలోచన
ଆଦର୍ଶ,ఆదర్శం
ସମାନ,ఒకేలా ఉంటుంది
ପରିଚୟ,గుర్తింపు
ପରିଚୟ,గుర్తింపు
ପରିଚୟ ପତ୍ର,గుర్తింపు కార్డు
ଅଜ୍ଞତା,అజ్ఞానం
ଅବଜ୍ ignore ା କର |,పట్టించుకోకుండా
ବେଆଇନ |,చట్టవిరుద్ధం
ବେଆଇନ ଷ୍ଟ୍ରାଇକ୍ |,అక్రమ సమ్మె
ଅବ leg ଧ,అస్పష్టంగా
ଅସୁସ୍ଥ ଅନୁଭବ,అనారోగ్య భావన
ଅଦୃଶ୍ୟତା |,అక్రమ
ଅଦୃଶ୍ୟତା,నిరక్షరాస్యత
ଅଯ og କ୍ତିକ |,అశాస్త్రీయ
ଦୃଷ୍ଟାନ୍ତ,ఉదాహరణ
ପ୍ରତିଛବି |,చిత్రం
ଅସନ୍ତୁଳନ,అసమతుల్యత
ଅପରିପକ୍ୱ |,అపరిపక్వ
ତୁରନ୍ତ,వెంటనే
ତୁରନ୍ତ କାର୍ଯ୍ୟ,తక్షణ చర్య
ତୁରନ୍ତ ଅଧିକାରୀ |,తక్షణ అధికారి
ପ୍ରବାସୀ,వలస
ଅନ mo ତିକ |,అనైతిక
ଅସ୍ଥାୟୀ,స్థిరమైన
ପ୍ରତିରକ୍ଷା,రోగనిరోధక
ରୋଗ ପ୍ରତିରୋଧକ ଶକ୍ତି |,రోగనిరోధక శక్తి
ପ୍ରଭାବ,ప్రభావం
ନିରପେକ୍ଷ |,నిష్పాక్షికంగా
ଇମ୍ପାକମେଣ୍ଟ,అభిశంసన
ଅସ୍ଥିର,అడ్డంకి
ଅଜ୍ଞାତ,అత్యవసరం
ଛଦ୍ମନାମ,వంచన
କାର୍ଯ୍ୟକାରୀ କର |,అమలు
ପ୍ରଭାବଶାଳୀ,ఇంపాక్ట్ చేయండి
ପ୍ରଭାବଶାଳୀ |,అవ్యక్త
ଆମଦାନି କରନ୍ତୁ |,దిగుమతి
ଗୁରୁତ୍ୱପୂର୍ଣ୍ଣ |,ముఖ్యమైనది
