Malayalam,Gujarati
ദശാംശ അംശം,દશાંશ અપૂર્ણાંક
ദശാംശ നൊട്ടേഷൻ സിസ്റ്റം,દશાંશ સંકેત સિસ્ટમ
ദശാംശ നൊട്ടേഷൻ സിസ്റ്റം,દશાંશ સંકેત સિસ્ટમ
ദശാംശ,દશાંશ બિંદુ
ദശാംശ സ്കെയിൽ,દશાંશ સ્કેલ
ദശാംശ വ്യവസ്ഥ,દશાંશ સિસ્ટમ
ഡെസിമീറ്റർ,ડેસીમીટર
എൻകോഡിംഗ്,એન્કોડિંગ
തീരുമാന മാതൃക,નિર્ણય મોડલ
തീരുമാന സിദ്ധാന്തം,નિર્ણય સિદ્ધાંત
തീരുമാനം വേരിയബിൾ,નિર્ણય ચલ
"ഡീകോഡർ, ഡീകോഡർ","ડીકોડર, ડીકોડર"
"എൻകോഡിംഗ്, ഡീകോഡിംഗ്","એન્કોડિંગ, ડીકોડિંગ"
വേർപെടുത്താവുന്ന സെറ്റ്,અલગ કરી શકાય તેવો સમૂહ
കുറയുന്നു,ઘટતું
പ്രവർത്തനം കുറയുന്നു,ઘટતું કાર્ય
ഡെഡെകിൻഡ്-കട്ട്,Dedekind-કટ
ഡെഡെകൈൻഡ്-സിദ്ധാന്തം,ડેડકાઇન્ડ-પ્રમેય
സംയോജിപ്പിക്കാൻ,સમાવિષ્ટ કરવું
കോർപ്പറേറ്റ് പ്രാക്ടീസ്,કોર્પોરેટ પ્રેક્ટિસ
തെറ്റായ,ખોટું
നിർവചന സമവാക്യം,વ્યાખ્યાત્મક સમીકરણ
നിശ്ചിത അവിഭാജ്യ,ચોક્કસ અભિન્ન
നിശ്ചിത മാട്രിക്സ്,નિશ્ચિત મેટ્રિક્સ
"നിർവചനം, വ്യക്തത, ഉറപ്പ്","વ્યાખ્યા, સ્પષ્ટતા, નિશ્ચિતતા"
രൂപഭേദം വക്രം,વિરૂપતા વળાંક
വളച്ചൊടിച്ച പേജ്,વિકૃત પૃષ્ઠ
"ധിക്കാരം, ധിക്കാരം","વ્યભિચાર, બદનામી"
ഗതാഗത പ്രശ്നങ്ങളിൽ കൃത്യതയില്ലായ്മ,પરિવહન સમસ્યાઓમાં અસ્પષ્ટતા
"ബിരുദം, ബിരുദം, ബിരുദം, ബിരുദം, അളവ്, അളവ്, ബിരുദം","ડિગ્રી, ડિગ્રી, ડિગ્રી, ડિગ્રી, જથ્થો, તીવ્રતા, ડિગ્રી"
ഡിഫറൻഷ്യൽ സമവാക്യത്തിന്റെ ശക്തി,વિભેદક સમીકરણની શક્તિ
"സ്വാതന്ത്ര്യത്തിന്റെ ബിരുദം, സ്വാതന്ത്ര്യത്തിന്റെ ബിരുദം","સ્વતંત્રતાની ડિગ્રી, સ્વતંત્રતાની ડિગ્રી"
ബഹുപദത്തിന്റെ ശക്തി,બહુપદીની શક્તિ
പരിവാരങ്ങളെ പുറത്താക്കി,હાંકી કાઢવામાં આવેલ ટોળકી
ഡെൽറ്റ പ്രവർത്തനം,ડેલ્ટા કાર્ય
ഡിമാൻഡും യൂട്ടിലിറ്റി വക്രവും,માંગ અને ઉપયોગિતા વળાંક
ഡിമാൻഡ് സമവാക്യം,માંગ સમીકરણ
ഡിമാൻഡ് ഫംഗ്ഷൻ,માંગ કાર્ય
ജനസംഖ്യാ പഠനങ്ങൾ,વસ્તી વિષયક અભ્યાસ
ജനസംഖ്യാശാസ്ത്രം,વસ્તી વિષયક
മോവർ സിദ്ധാന്തം,મોવર પ્રમેય
"തെളിയിക്കുക, സാക്ഷ്യപ്പെടുത്തുക, പ്രകടിപ്പിക്കുക","દર્શાવવું, સાક્ષી આપવી, દર્શાવવું"
"പ്രാതിനിധ്യം, തെളിവ്, പ്രകടനം, പ്രകടനം","રજૂઆત, પુરાવો, પ્રદર્શન, પ્રદર્શન"
പ്രാതിനിധ്യ ജ്യാമിതി,પ્રતિનિધિત્વ ભૂમિતિ
ഓരോന്നും,દરેક
സാന്ദ്രമായ മൊത്തം,ગાઢ એકંદર
"സാന്ദ്രത, സാന്ദ്രത","ઘનતા, ઘનતા"
എണ്ണാവുന്ന സെറ്റ്,ગણવાયોગ્ય સમૂહ
ആരോഹണ സ്ഥിരാങ്കം,ચડતી સ્થિર
ആശ്രിത സംഭവം,આશ્રિત ઘટના
ആശ്രിത റാൻഡം വേരിയബിൾ,આશ્રિત રેન્ડમ ચલ
ആശ്രിത വേരിയബിൾ,આશ્રિત ચલ
ആശ്രിത വേരിയബിൾ,આશ્રિત ચલ
വിഷാദത്തിന്റെ ആംഗിൾ,હતાશાનો કોણ
"ഡെറിവേറ്റീവ്, ഡെറിവേറ്റീവ്, ഡിഫറൻഷ്യേഷൻ","વ્યુત્પન્ન, વ્યુત્પન્ન, તફાવત"
"ഡെറിവേറ്റീവ്, ഡെറിവേറ്റീവ്","વ્યુત્પન્ન, વ્યુત્પન્ન"
ഉത്ഭവിച്ച ശ്രേണി,વ્યુત્પન્ન શ્રેણી
ഉരുത്തിരിഞ്ഞ സെറ്റ്,મેળવેલ સમૂહ
"ഇറക്കം, ഇറക്കം","ઉતરતા, ઉતરતા"
അവരോഹണ ക്രമം,ઉતરતા ક્રમમાં
അവരോഹണ ശ്രേണി,ઉતરતી શ્રેણી
പ്രൊജക്റ്റീവ് ജ്യാമിതി,પ્રોજેક્ટિવ ભૂમિતિ
വിവരണാത്മക മാതൃക,વર્ણનાત્મક મોડેલ
വിവരണാത്മക സ്ഥിതിവിവരക്കണക്കുകൾ,વર્ણનાત્મક આંકડા
"രൂപകൽപ്പന ചെയ്യാൻ, രൂപകൽപ്പന ചെയ്യാൻ, രൂപകൽപ്പന ചെയ്യാൻ (എഡി.), രൂപകൽപ്പന ചെയ്യാൻ, രൂപകൽപ്പന ചെയ്യാൻ (എൻ.)","ડિઝાઇન કરવી, ડિઝાઇન કરવી, ડિઝાઇન કરવી (ed.), ડિઝાઇન કરવી, ડિઝાઇન કરવી (n.)"
പരീക്ഷണത്തിന്റെ രൂപകൽപ്പന,પ્રયોગની ડિઝાઇન
ഡെസ്ക് കാൽക്കുലേറ്റർ,ડેસ્ક કેલ્ક્યુલેટર
"തിരിച്ചറിയൽ, കണ്ടെത്തൽ","ઓળખ, શોધ"
"ഡിറ്റർമിനന്റ്, ഡിറ്റർമിനന്റ്, ഡിറ്റർമിനന്റ്","નિર્ધારક, નિર્ધારક, નિર્ધારક"
നിർണ്ണായക ക്രമം,નિર્ણાયક ક્રમ
നിർണ്ണയിക്കാൻ,નક્કી કરવા માટે
നിർണ്ണായക മാതൃക,નિર્ધારિત મોડેલ
നിർണ്ണായക പ്രശ്നം,નિર્ણાયક સમસ્યા
വ്യതിയാനം,વિચલન
വ്യതിയാനം ഗുണകം,વિચલન ગુણાંક
ബൈനറി സിസ്റ്റം,દ્વિસંગી સિસ્ટમ
"ഡയഗണൽ ഹൈപ്പോടെനസ്,",વિકર્ણ કર્ણ
മാട്രിക്സ് ഡയഗണലൈസേഷൻ,મેટ્રિક્સ કર્ણકરણ
"ഡയഗണൽ മാട്രിക്സ്, ഡയഗണൽ മാട്രിക്സ്","વિકર્ણ મેટ્રિક્સ, વિકર્ણ મેટ્રિક્સ"
ഡയഗണൽ സമത്വം,કર્ણ સમાનતા
ഡയഗ്രം,રેખાકૃતિ
ഡ്രോയിംഗ് രീതി,ચિત્રકામ પદ્ધતિ
ഗ്രാഫിക്കൽ പ്രാതിനിധ്യം,ગ્રાફિકલ રજૂઆત
വ്യാസം,વ્યાસ
സെറ്റ് വ്യാസം,વ્યાસ સેટ કરો
വിപരീതമായി,ડાયમેટ્રિકલી વિરુદ્ધ
"ക്രോസ്ഫയർ, ഡൈസ് എറിയുക","ક્રોસફાયર, ડાઇસ ફેંકો"
ഉഭയജീവി വർഗ്ഗീകരണം,ઉભયજીવી વર્ગીકરણ
"വിഭജനം, പകുതി","વિભાજન, અડધું"
നിഘണ്ടു,શબ્દકોશ
ഡിഫറൻഷ്യൽ കാൽക്കുലസ്,વિભેદક કલન
ഡിഫറൻഷ്യൽ സമവാക്യം,વિભેદક સમીકરણ
ഡിഫറൻഷ്യൽ ഫോർമുല,વિભેદક સૂત્ર
ഡിഫറൻഷ്യൽ രീതി,વિભેદક પદ્ધતિ
സെറ്റുകളുടെ വ്യത്യാസം,સેટનો તફાવત
വ്യത്യസ്തമായ,વિભેદક
ഡിഫറൻഷ്യൽ കർവ്,વિભેદક વળાંક
ഡിഫറൻഷ്യൽ ഫംഗ്ഷൻ,વિભેદક કાર્ય
"ഡിഫറൻഷ്യൽ, ഡിഫറൻഷ്യൽ, ഡിഫറൻഷ്യൽ, ഇന്റർട്രിയൽ, ഇന്ററാജൻസി, ഡിഫറൻഷ്യൽ","વિભેદક, વિભેદક, વિભેદક, આંતરપ્રાપ્તિ, આંતરવ્યક્તિ, વિભેદક"
ഡിഫറൻഷ്യൽ ഗണിതം,વિભેદક ગણિત
ഡിഫറൻഷ്യൽ കോഫിഫിഷ്യന്റ്,વિભેદક ગુણાંક
ഡിഫറൻഷ്യൽ സമവാക്യം,વિભેદક સમીકરણ
ഡിഫറൻഷ്യൽ കൂട്ടിയിടി,વિભેદક અથડામણ
ഡിഫറൻഷ്യൽ ഫോർമുല,વિભેદક સૂત્ર
ഡിഫറൻഷ്യൽ ഫംഗ്ഷൻ,વિભેદક કાર્ય
ഡിഫറൻഷ്യൽ ജ്യാമിതി,વિભેદક ભૂમિતિ
ഉയർന്ന ഓർഡർ ഡിഫറൻഷ്യൽ,ઉચ્ચ ઓર્ડર તફાવત
ഡിഫറൻഷ്യൽ സെഗ്മെന്റ്,વિભેદક સેગમેન્ટ
വേർതിരിക്കുക,તફાવત કરવો
"വ്യത്യാസം, വ്യത്യാസം","ભેદભાવ, ભેદભાવ"
ഡിഫറൻഷ്യൽ ഫോർമുല,વિભેદક સૂત્ર
വെക്റ്ററിന്റെ വ്യത്യാസം,વેક્ટરનો તફાવત
"വ്യാപനം, വ്യാപനം","પ્રસરણ, પ્રસરણ"
