Hindi,Telugu
विद्युत्चुंबकीय विक्षोभ,విద్యుదయస్కాంత భంగం
विदयुतचुंबकीय व्यतिकरण,విద్యుదయస్కాంత ఇంటర్‌ఫెరెన్స్
विद्युत्चुंबकीय स्पेक्ट्रम/वर्णक्रम,విద్యుదయస్కాంత వర్ణపటం
विद्युत्चुंबकीय तरंग,విద్యుదయస్కాంత తరంగం
विद्युतचुंबकीय तरंग संचरण,విద్యుదయస్కాంత తరంగ ప్రచారం
इलेक्ट्रॉन बहु फोटोट्यूब,ఎలక్ట్రాన్ మల్టిపుల్ ఫోటోట్యూబ్
"इलेक्ट्रॉनिक परिकलित्र, कैलकुलेटर",ఎలక్ట్రానిక్ కాలిక్యులేటర్
"इलेक्ट्रॉनिक आंकड़ा संसाधन, इलेक्ट्रॉनिक आंकड़ा प्रक्रमण",ఎలక్ట్రనిక్ డేటా ప్రాసెసింగ్ (ఇడిపి)
इलेक्ट्रॉनिक मेल (ई-मेल),ఇ-మెయిల్
इलेक्ट्रॉनिक स्विचन तंत्र,ఎలక్ట్రానిక్ స్విచింగ్ సిస్టమ్
इलेक्ट्रॉनिकी,ఎలక్ట్రానిక్స్
विद्युत्ल्ेपन,ఎలక్ట్రోప్లేటింగ్
स्थिर-वैद्युत,ఎలెక్ట్రోస్టాటిక్
"उन्नयन, उच्चता",ఎలివేషన్
अंतः स्थापित,పొందుపరచబడింది
अंतः स्थापित श्रव्य,పొందుపరిచిన ఆడియో
अंतः स्थापित तंत्र,పొందుపర్చిన వ్యవస్థ
"प्रतीक, चिह्न",చిహ్నం
"आविर्भावी प्रवृत्तियां, आविर्भावी चलन",అభివృద్ధి చెందుతున్న పోకడలు
उत्सर्जन,ఉద్గార
उत्सर्जक,ఉద్గారిణి
उत्सर्जक अनुगामी,ఉద్గారిణి అనుచరుడు
उत्सर्जक टर्मिनल,ఉద్గారిణి టెర్మినల్
उत्सर्जक-आधार संधि,ఉద్గారిణి-బేస్-జంక్షన్
समर्थ बनाना,ఎనేబుల్
इनेमलित तार,ఎనామెల్డ్ వైర్
कूटलेखक,ఎన్‌సిఫర్
संलग्नक,ఆవరణ
कोडित करना,ఎన్కోడ్
"कूटलेखक, कोडक",ఎన్కోడర్
"कूटलेखन, कोडन",ఎన్కోడింగ్
गूढ़ लेखन,గుప్తీకరణ
अंत चिह्न,ముగింపు గుర్తు
अंतिम प्रयोक्ता,తుది వినియోగదారుడు
ऊर्जा,శక్తి
ऊर्जा परिक्षेपण,శక్తి వ్యాప్తి
ऊर्जा वितरण,శక్తి పంపిణీ
प्रवर्तन; लागू करना,అమలు
इंजन,ఇంజిన్
"इंजीनियर, अभियंता",ఇంజనీర్
"इंजीनियरी, अभियांत्रिकी",ఇంజనీరింగ్
अभियांत्रिकी भंडार,ఇంజనీరింగ్ స్టోర్
उत्कीर्णन,చెక్కడం
बढ़ाना; वर्धन,మెరుగుపరచండి
समूहन,సమిష్టి
प्रवेश कुंजी,కీని నమోదు చేయండి
उद्यम संरचना,ఎంటర్ప్రైజ్ ఆర్కిటెక్చర్
एन्थैल्पी,ఎంథాల్పీ
एन्ट्रॉपी,ఎంట్రోపీ
एन्ट्रॉपी कोडन,ఎంట్రోపీ కోడింగ్
एन्ट्रॉपी अतिरिक्तता,ఎంట్రోపీ రిడెండెన్సీ
"समकरण, तुल्यकरण",సమం
"समकरण, तुल्यकरण",ఈక్వలైజేషన్
"तुल्यकारी, समकारी",ఈక్వలైజర్
उपस्कर,పరికరాలు
उपस्कर आवरण,పరికరాల కవర్
तुल्य; तुल्यांक,సమానం
