Tamil,English
"படிநிலை, உயர் பாரம்பரியம்",hierarchy
உயர் பிறப்பு விகிதம்,high birth rate
அதிக இறப்பு விகிதம்,high death rate
மேல் வயது குழு,higher - age – group
உயர் வரிசை,higher order
மிக உயர்ந்த வரிசை,highest order
ஹில்பர்ட் கன சதுரம்,Hilbert cube
ஹில்பர்ட் மக்கள் தொகை,Hilbert space
எச்-நிச்சயம்,H–invariant
கால அளவு,historigram
வெற்று கூம்பு,hollow cone
"ஒற்றுமை, ஒற்றுமை",homeomorphism
"ஒருமைப்பாடு, ஒருமைப்பாடு",homogeneity
"ஒரே மாதிரியான, ஒரே மாதிரியான, ஒரே மாதிரியான, ஒரே மாதிரியான, ஒரே மாதிரியான",homogeneous
ஒரே மாதிரியான உருவங்கள்,homogeneous data
ஒரே மாதிரியான வேறுபாடு சமன்பாடு,homogeneous difference equation
ஓரினச்சேர்க்கை,homomorphism
கிடைமட்ட,horizontal
கிடைமட்ட விமானம்,horizontal plane
மணி,hour
ஹைட்ரோடைனமிக்,hydrodynamic
"ஹைட்ரோடைனமிக்ஸ், ஹைட்ரோடைனமிக்ஸ், ஹைட்ரோடைனமிக்ஸ்",hydrodynamics
"ஹைட்ரோமெக்கானிக்ஸ், ஹைட்ரோமெக்கானிக்ஸ்",hydromechanics
நீர்நிலை,hydrostatic
மிதவை சமநிலை,hydrostatic balance
"ஹைட்ரோஸ்டேடிக்ஸ், ஹைட்ரோஸ்டேடிக்ஸ்",hydrostatics
"ஹைபர்போலா, ஹைபர்போலா",hyperbola
"ஹைபர்போலா, ஹைபர்போலாய்டு",hyperboloid
மோனோலிதிக் ஹைபர்போலா,hyperboloid of one sheet
சுழலும்-மிகைப்பெருக்கம்,hyperboloid of revolution
இரட்டை ஹைபர்போலா,hyperboloid of two sheets
ஹைபர்ஜியோமெட்ரிக் விநியோகம்,hypergeometric distribution
உயர் வடிவியல் வரம்பு,hypergeometric series
"ஃபிளீஸ் பிளாட், சூப்பர் பிளாட்",hyperplane
ஆஸிலேட்டர்,hypersphere
"மேலோட்டம், மேலோட்டப் பக்கம்",hyper surface
காது,hypotenuse
கருதுகோள்,hypothesis
சிறந்த அடிப்படை,ideal basis
சிறந்த திரவம்,ideal fluid
சிறந்த வாயு,ideal gas
ஒருங்கிணைந்த ஈஜென் மதிப்பு,identical eigen value
முற்றிலும் ஒத்த,identically equal
"ஒரே மாதிரியான, ஒரே மாதிரியான, ஒற்றுமை, தனித்துவம்",Identity
தொடர்புடைய உறுப்பு,identity element
அடையாள செயல்பாடு,identity function
ஒரே மாதிரியான ஹோமோமார்பிசம்,identity  homomorphism
ஒரே மாதிரியான வரைபடம்,identity map
