Marathi,Odiya
Cttate,ପରଦା
वक्र अनुयायी,ବକ୍ର ଅନୁସରଣକାରୀ |
उशी,କୁଶ
ग्राहक प्रवेश क्षेत्र,ଗ୍ରାହକ ପ୍ରବେଶ କ୍ଷେତ୍ର |
ग्राहक माहिती नियंत्रण प्रणाली,ଗ୍ରାହକ ସୂଚନା ନିୟନ୍ତ୍ରଣ ବ୍ୟବସ୍ଥା |
ग्राहक परिसर उपकरणे,ଗ୍ରାହକ ପରିସର ଉପକରଣ |
ग्राहक स्विचिंग सिस्टम,ଗ୍ରାହକ ସୁଇଚ୍ ସିଷ୍ଟମ୍ |
कट फॉर्म,କଟା ଫର୍ମ
कट फॉर्म मोड,ଫର୍ମ ଫର୍ମ ମୋଡ୍ କାଟନ୍ତୁ |
कट पद्धत,କଟ୍ ପଦ୍ଧତି |
कट ऑफ,ବିଛିନ୍ନ ହେବା
सायबरनेशन,ସାଇବରସନ୍
सायबरनेटिक्स,ସାଇବରନେଟିକ୍ |
चक्र,ଚକ୍ର
चक्र मोजणी,ଚକ୍ର ଗଣନା
सायकल निर्देशांक,ଚକ୍ର ସୂଚକାଙ୍କ
सायकल मेमरी,ଚକ୍ର ସ୍ମୃତି
सायकल मायक्रोप्रोग्रामिंग,ଚକ୍ର ମାଇକ୍ରୋପ୍ରୋଗ୍ରାମିଂ |
सायकल रीसेट,ଚକ୍ର ପୁନ res ସେଟ୍ |
चक्र सामायिकरण,ଚକ୍ର ସେୟାର୍
चक्र चोरी,ଚକ୍ର ଚୋରି
चक्र चोरी,ଚକ୍ର ଚୋରି
सायकल वेळ,ଚକ୍ର ସମୟ
चक्रीय कोड,ସାଇକ୍ଲିକ୍ କୋଡ୍ |
चक्रीय रिडंडंसी तपासणी,ସାଇକ୍ଲିକ୍ ଅନାବଶ୍ୟକ ଯାଞ୍ଚ |
चक्रीय शिफ्ट,ସାଇକ୍ଲିକ୍ ସିଫ୍ଟ |
चक्रीय संचयन,ସାଇକ୍ଲିକ୍ ଷ୍ଟୋରେଜ୍ |
चक्रीय हस्तांतरण,ସାଇକ୍ଲିକ୍ ସ୍ଥାନାନ୍ତର |
सिलेंडर संकल्पना,ସିଲିଣ୍ଡର ଧାରଣା |
वर्ण,ବର୍ଣ୍ଣ
कोडित दशांश,କୋଡେଡ୍ ଦଶମିକ |
डेझी साखळी,ଡେଜି ଶୃଙ୍ଖଳା |
डेझी प्रिंट व्हील,ଡେଜି ପ୍ରିଣ୍ଟ୍ ଚକ |
डेझी व्हील,ଡେଜି ଚକ
ओलसर,ବନ୍ଧପ
डेटा,ତଥ୍ୟ
वरील डेटा,ଭଏସ୍ ଉପରେ ଡାଟା |
डेटा प्रवेश व्यवस्था,ଡାଟା ଆକ୍ସେସ୍ ବ୍ୟବସ୍ଥା |
डेटा संपादन,ତଥ୍ୟ ଅଧିଗ୍ରହଣ
डेटा अधिग्रहण संगणक,ଡାଟା ଅଧିଗ୍ରହଣ କମ୍ପ୍ୟୁଟର |
डेटा अ‍ॅडॉप्शन युनिट,ଡାଟା ଆଡାପସନ୍ ୟୁନିଟ୍ |
डेटा प्रशासक,ଡାଟା ପ୍ରଶାସକ
डेटा एकत्रित,ଡାଟା ଏଗ୍ରିଗେଟ୍ |
डेटा क्षेत्र,ତଥ୍ୟ କ୍ଷେତ୍ର |
डेटा अ‍ॅरे,ତଥ୍ୟ ଆରେ
डेटा विशेषता,ଡାଟା ଗୁଣ
डेटा बँक,ଡାଟା ବ୍ୟାଙ୍କ |
डेटाबेस,ଡାଟାବେସ୍ |
डेटाबेस प्रशासन,ଡାଟାବେସ୍ ପ୍ରଶାସନ
डेटाबेस व्यवस्थापन,ଡାଟାବେସ୍ ପରିଚାଳନା
डेटाबेस व्यवस्थापन प्रणाली,ଡାଟାବେସ୍ ମ୍ୟାନେଜମେଣ୍ଟ ସିଷ୍ଟମ |
डेटा ब्लॉक,ତଥ୍ୟ ବ୍ଲକ
डेटा ब्रेक (= थेट मेमरी प्रवेश),ଡାଟା ବ୍ରେକ୍ (= ସିଧାସଳଖ ମେମୋରୀ ପ୍ରବେଶ)
डेटा बफर रजिस्टर,ଡାଟା ବଫର୍ ରେଜିଷ୍ଟର |
डेटा कॅप्चर,ତଥ୍ୟ କ୍ୟାପଚର |
डेटा कार्ड,ଡାଟା କାର୍ଡ |
डेटा कॅरियर,ଡାଟା ବାହକ |
डेटा सेल,ଡାଟା ସେଲ୍ |
डेटा चॅनेल,ଡାଟା ଚ୍ୟାନେଲ |
डेटा चॅनेल मल्टिप्लेक्सर,ଡାଟା ଚ୍ୟାନେଲ ମିଲିଟକ୍ସର୍ |
डेटा सर्किट,ଡାଟା ସର୍କିଟ |
डेटा सर्किट पारदर्शकता,ଡାଟା ସର୍କିଟ୍ ସ୍ୱଚ୍ଛତା |
डेटा कोड,ତଥ୍ୟ କୋଡ୍
माहिती संकलन,ତଥ୍ୟ ସଂଗ୍ରହ
डेटा संकलन स्टेशन,ତଥ୍ୟ ସଂଗ୍ରହ ଷ୍ଟେସନ୍ |
डेटा संग्रह प्रणाली,ତଥ୍ୟ ସଂଗ୍ରହ ସିଷ୍ଟମ୍ |
डेटा  संप्रेषण,ତଥ୍ୟ  ଯୋଗାଯୋଗ |
डेटा  संप्रेषण  चॅनल,ତଥ୍ୟ  ଯୋଗାଯୋଗ |  ଚ୍ୟାନେଲ୍ |
डेटा  संप्रेषण  उपकरणे,ତଥ୍ୟ  ଯୋଗାଯୋଗ |  ଉପକରଣ
डेटा  संप्रेषण  इंटरफेस,ତଥ୍ୟ  ଯୋଗାଯୋଗ |  ଇଣ୍ଟରଫେସ୍
डेटा  संप्रेषण  नेटवर्क,ତଥ୍ୟ  ଯୋଗାଯୋଗ |  ନେଟୱର୍କ
डेटा  संप्रेषण  सेवा,ତଥ୍ୟ  ଯୋଗାଯୋଗ |  ସେବା
डेटा कॉम्पॅक्शन,ତଥ୍ୟ ସଙ୍କଳନ
डेटा कॉम्प्रेशन,ତଥ୍ୟ ସଙ୍କୋଚନ |
डेटा कनेक्शन,ଡାଟା ସଂଯୋଗ |
डेटा स्थिर,ଡାଟା ସ୍ଥିର |
डेटा  दूषित,ତଥ୍ୟ  ପ୍ରଦୂଷଣ
डेटा नियंत्रण,ତଥ୍ୟ ନିୟନ୍ତ୍ରଣ |
डेटा नियंत्रण ब्लॉक,ଡାଟା ନିୟନ୍ତ୍ରଣ ବ୍ଲକ |
डेटा रूपांतरण,ଡାଟା ରୂପାନ୍ତର |
डेटा कन्व्हर्टर,ଡାଟା କନଭର୍ଟର |
डेटा घोषणा,ଡାଟା ଘୋଷଣା
डेटा घोषणा  विधान,ଡାଟା ଘୋଷଣା  ଷ୍ଟେଟମେଣ୍ଟ
डेटा व्याख्या,ତଥ୍ୟ ସଂଜ୍ଞା
डेटा व्याख्या  नाव,ତଥ୍ୟ ସଂଜ୍ଞା  ନାମ
डेटा व्याख्या  विधान,ତଥ୍ୟ ସଂଜ୍ଞା  ଷ୍ଟେଟମେଣ୍ଟ
डेटा विलंब,ଡାଟା ବିଳମ୍ବ |
डेटा डिलिमीटर,ଡାଟା ଡିଲିମିଟର |
डेटा घनता,ଡାଟା ଘନତା |
डेटा वर्णन  प्रविष्टी,ତଥ୍ୟ ବର୍ଣ୍ଣନା  ପ୍ରବେଶ
डेटा वर्णन  इंग्रजी,ତଥ୍ୟ ବର୍ଣ୍ଣନା  ଭାଷା
डेटा डिझाइन,ଡାଟା ଡିଜାଇନ୍ |
डेटा डिव्हाइस,ଡାଟା ଉପକରଣ |
डेटा शब्दकोश,ଡାଟା ଅଭିଧାନ |
डेटा निर्देशित ट्रान्समिशन,ଡାଟା ନିର୍ଦ୍ଦେଶିତ ପ୍ରସାରଣ |
डेटा प्रदर्शन युनिट,ଡାଟା ପ୍ରଦର୍ଶନ ୟୁନିଟ୍ |
डेटा वितरण प्रणाली,ଡାଟା ବଣ୍ଟନ ସିଷ୍ଟମ୍ |
डेटा विभाग,ତଥ୍ୟ ବିଭାଜନ |
डेटा घटक,ତଥ୍ୟ ଉପାଦାନ |
डेटा घटक साखळी,ଡାଟା ଉପାଦାନ ଶୃଙ୍ଖଳା |
डेटा कूटबद्धीकरण  की,ତଥ୍ୟ ଏନକ୍ରିପସନ୍  ଚାବି
डेटा कूटबद्धीकरण  मानक,ତଥ୍ୟ ଏନକ୍ରିପସନ୍  ମାନକ
माहिती भरणे,ତଥ୍ୟ ପ୍ରବେଶ
डेटा प्रविष्टी डिव्हाइस,ଡାଟା ଏଣ୍ଟ୍ରି ଡିଭାଇସ୍ |
डेटा त्रुटी,ତଥ୍ୟ ତ୍ରୁଟି |
डेटा मूल्यांकन,ତଥ୍ୟ ମୂଲ୍ୟାଙ୍କନ
डेटा परीक्षा,ଡାଟା ପରୀକ୍ଷା
डेटा एक्सचेंज,ତଥ୍ୟ ବିନିମୟ
डेटा फील्ड,ଡାଟା କ୍ଷେତ୍ର |
डेटा फाइल,ଡାଟା ଫାଇଲ୍ |
माहितीचा प्रवाह,ତଥ୍ୟ ପ୍ରବାହ |
डेटा प्रवाह चार्ट,ଡାଟା ଫ୍ଲୋ ଚାର୍ଟ |
डेटा प्रवाह नियंत्रण,ଡାଟା ଫ୍ଲୋ ନିୟନ୍ତ୍ରଣ |
डेटा प्रवाह आकृती,ଡାଟା ପ୍ରବାହ ଚିତ୍ର |
डेटा स्वरूप,ଡାଟା ଫର୍ମାଟ୍ |
डेटा स्वरूप आयटम,ଡାଟା ଫର୍ମାଟ୍ ଆଇଟମ୍ |
डेटा जनरेटर,ଡାଟା ଜେନେରେଟର
डेटाग्राम,ଡାଟାଗ୍ରାମ୍
डेटाग्राम सेवा,ଡାଟାଗ୍ରାମ୍ ସେବା |
डेटा ग्राफिक्स,ଡାଟା ଗ୍ରାଫିକ୍ସ |
डेटा ग्राफोस्कोप,ଡାଟା ଗ୍ରାଫୋପସ୍କୋପ୍ |
डेटा हाताळणी,ତଥ୍ୟ ନିୟନ୍ତ୍ରଣ
डेटा हाताळणी  क्षमता,ତଥ୍ୟ ନିୟନ୍ତ୍ରଣ  କ୍ଷମତା
डेटा पदानुक्रम,ଡାଟା ହାଇରାର୍କି |
डेटा होस्ट (= होस्ट),ଡାଟା ହୋଷ୍ଟ (= ହୋଷ୍ଟ)
डेटा स्वातंत्र्य,ଡାଟା ସ୍ୱାଧୀନତା |
डेटा इनपुट,ଡାଟା ଇନପୁଟ୍
डेटा इनपुट स्टेशन,ଡାଟ୍ଟ ଇନପୁଟ୍ ଷ୍ଟେସନ୍ |
माहिती एकाग्रता,ଡାଟା ଅଖଣ୍ଡତା
डेटा इंटरचेंज,ଡାଟା ଅଦଳବଦଳ |
व्हॉईस मध्ये डेटा,ଭଏସ୍ ରେ ଡାଟା |
डेटा I/O  सूचना,ଡାଟା I / O  ନିର୍ଦ୍ଦେଶ
डेटा आयटम,ଡାଟା ଆଇଟମ୍ |
डेटा पातळी,ତଥ୍ୟ ସ୍ତର
डेटा लायब्ररी,ଡାଟା ଲାଇବ୍ରେରୀ |
डेटा दुवा नियंत्रण  वर्ण,ଡାଟା ଲିଙ୍କ୍ ନିୟନ୍ତ୍ରଣ |  ବର୍ଣ୍ଣ
डेटा लिंक एस्केप  वर्ण,ଡାଟା ଲିଙ୍କ୍ ଏସ୍କେପ୍ |  ବର୍ଣ୍ଣ
डेटा दुवा स्तर,ଡାଟା ଲିଙ୍କ୍ ସ୍ତର |
डेटा यादी,ଡାଟା ତାଲିକା |
डेटा लॉगिंग,ଡାଟା ଲଗିଂ |
माहिती व्यवस्थापन,ତଥ୍ୟ ପରିଚାଳନା
माहिती व्यवस्थापन  कार्यक्रम,ତଥ୍ୟ ପରିଚାଳନା  ପ୍ରୋଗ୍ରାମ୍
माहिती व्यवस्थापन  प्रणाली,ତଥ୍ୟ ପରିଚାଳନା  ସିଷ୍ଟମ୍
डेटा हाताळणी,ଡାଟା ମନିପୁଟ କରୁଛି |
डेटा मॅनिपुलेशन  इंग्रजी,ଡାଟା ମନିପୁଲେସନ୍  ଭାଷା
डेटा मास्किंग,ଡାଟା ମାସ୍କିଂ |
डेटामॅटिक संगणक,ଡାଟାମାଟିକ୍ କମ୍ପ୍ୟୁଟର |
डेटामेशन,ଡାଟାମସନ
डेटा मध्यम,ଡାଟା ମାଧ୍ୟମ |
डेटा माइग्रेशन,ତଥ୍ୟ ସ୍ଥାନାନ୍ତରଣ
डेटा मोड,ଡାଟା ମୋଡ୍ |
डेटा मूव्ह  सूचना,ତଥ୍ୟ ଘୁଞ୍ଚାନ୍ତୁ |  ନିର୍ଦ୍ଦେଶ
डेटा मल्टीप्लेक्सर,ଡାଟା ମଲ୍ଟିପ୍ଲେକ୍ସର |
डेटा नाव,ତଥ୍ୟ ନାମ
डेटा नेटवर्क,ଡାଟା ନେଟୱାର୍କ |
डेटा ऑपरेशन,ତଥ୍ୟ ଅପରେସନ୍ |
डेटा संस्था,ତଥ୍ୟ ସଂସ୍ଥା
डेटा मूळ,ତଥ୍ୟ ଉତ୍ପତ୍ତି
डेटा आउटपुट,ତଥ୍ୟ ବାହ୍ୟପ୍ଟ
डेटा पथ,ଡାଟା ପଥ
डेटा टप्पा,ଡାଟା ପର୍ଯ୍ୟାୟ |
डेटाफोन,Dataaphone
डेटा प्लॉटर,ଡାଟା ପ୍ଲଟର୍ |
डेटा पॉईंटर,ଡାଟା ସୂଚକ
डेटा तयारी,ତଥ୍ୟ ପ୍ରସ୍ତୁତି
डेटा तयारी  साधन,ତଥ୍ୟ ପ୍ରସ୍ତୁତି  ଉପକରଣ
डेटा प्रक्रिया,ଡାଟା ପ୍ରକ୍ରିୟାକରଣ |
डेटा प्रक्रिया  मध्य,ଡାଟା ପ୍ରକ୍ରିୟାକରଣ |  କେନ୍ଦ୍ର
डेटा प्रक्रिया  चक्र,ଡାଟା ପ୍ରକ୍ରିୟାକରଣ |  ଚକ୍ର
डेटा प्रक्रिया  मशीन,ଡାଟା ପ୍ରକ୍ରିୟାକରଣ |  ଯନ୍ତ୍ର
डेटा प्रक्रिया  नोड,ଡାଟା ପ୍ରକ୍ରିୟାକରଣ |  ନୋଡ୍
डेटा प्रक्रिया  स्टेशन,ଡାଟା ପ୍ରକ୍ରିୟାକରଣ |  ଷ୍ଟେସନ |
डेटा प्रक्रिया  प्रणाली,ଡାଟା ପ୍ରକ୍ରିୟାକରଣ |  ସିଷ୍ଟମ୍
डेटा प्रोसेसर,ଡାଟା ସଞ୍ଚାଳକ |
माहिती संरक्षण,ତଥ୍ୟ ସୁରକ୍ଷା
डेटा शुध्दीकरण,ଡାଟା ଶୁଦ୍ଧତା |
डेटा रेडिओ,ଡାଟା ରେଡିଓ |
डेटा रिसीव्हर,ଡାଟା ରିସିଭର୍ |
डेटा रेकॉर्ड,ଡାଟା ରେକର୍ଡ |
डेटा कपात,ଡାଟା ହ୍ରାସ |
डेटा नोंदणी,ଡାଟା ରେଜିଷ୍ଟର |
डेटा विश्वसनीयता,ତଥ୍ୟ ବିଶ୍ୱସନୀୟତା |
डेटा  प्रतिनिधित्व,ତଥ୍ୟ  ପ୍ରତିନିଧିତ୍ୱ
डेटा पुनरुत्पादन,ତଥ୍ୟ ପ୍ରଜନନ
डेटा पुनर्प्राप्ती,ଡାଟା ପୁନରୁଦ୍ଧାର
डेटा पुनरावलोकन  नियंत्रण,ତଥ୍ୟ ସମୀକ୍ଷା  ନିୟନ୍ତ୍ରଣ
डेटा सुरक्षा,ତଥ୍ୟ ସୁରକ୍ଷା
डेटा विभाजक,ଡାଟା ପୃଥକକର୍ତ୍ତା |
डेटा सेट,ତଥ୍ୟ ସେଟ୍ ହୋଇଛି |
डेटा सेट क्लॉकिंग,ଡାଟା ସେଟ୍ କ୍ଲକ୍ |
डेटा सेट व्याख्या  टेबल,ଡାଟା ସେଟ୍ ସଂଜ୍ଞା  ଟେବୁଲ୍ |
डेटा सेट लेबल,ଡାଟା ସେଟ୍ ଲେବଲ୍ |
डेटा सेट नाव,ଡାଟା ସେଟ୍ ନାମ |
डेटा सेट  संस्था,ତଥ୍ୟ ସେଟ୍ ହୋଇଛି |  ସଂଗଠନ |
डेटा सेट संदर्भ  क्रमांक,ଡାଟା ସେଟ୍ ରେଫରେନ୍ସ |  ସଂଖ୍ୟା
डेटा सेट सुरक्षा,ଡାଟା ସେଟ୍ ସୁରକ୍ଷା |
डेटा सेट युटिलिटी  कार्यक्रम,ଡାଟା ସେଟ୍ ଉପଯୋଗିତା |  ପ୍ରୋଗ୍ରାମ୍
डेटा सिग्नल,ଡାଟା ସଙ୍କେତ |
डेटा सिग्नलिंग दर,ଡାଟା ସଙ୍କେତ ଜଳଜଳ ହାର |
डेटा सिंक,ଡାଟା ସିଙ୍କ୍ |
