Assamese,Kannada
"উচ্চতা, উচ্চতা, উচ্চতা, উচ্চতা, উচ্চতা","ಎತ್ತರ, ಎತ್ತರ, ಎತ್ತರ, ಎತ್ತರ, ಎತ್ತರ"
উচ্চতামাপক,ಅಲ್ಟಿಮೀಟರ್
"লিফ্ট, লিফ্ট","ಎಲಿವೇಟರ್, ಎಲಿವೇಟರ್"
অ-উপবৃত্তাকাৰ,ದೀರ್ಘವೃತ್ತವಲ್ಲದ
"প্ৰসাৰণ, বৃদ্ধি, বিস্তাৰৰ কোণ","ಉದ್ದ, ವರ್ಧನೆ, ಹರಡುವಿಕೆಯ ಕೋನ"
"মুক্তি, মুক্তি","ಬಿಡುಗಡೆ, ಬಿಡುಗಡೆ"
"প্ৰসাৰণ, বংশধৰ","ಪ್ರಸರಣ, ಸಂತತಿ"
এম্বেড কৰা,ಎಂಬೆಡ್ ಮಾಡಲು
এম্বেড কৰা হৈছে,ಎಂಬೆಡ್ ಮಾಡಲಾಗಿದೆ
প্ৰচাৰিত,ಕೊಡಲಾಗಿದೆ
নিৰ্গমন,ಹೊರಸೂಸುವಿಕೆಗಳು
"emissivity, emissivity","ಹೊರಸೂಸುವಿಕೆ, ಹೊರಸೂಸುವಿಕೆ"
emissivity,ಹೊರಸೂಸುವಿಕೆ
"নিৰ্গমনকাৰী, নিৰ্গমনকাৰী","ಹೊರಸೂಸುವವನು, ಹೊರಸೂಸುವವನು"
"প্ৰি-ৰিইনফৰ্চমেণ্ট, বল","ಪೂರ್ವ ಬಲವರ್ಧನೆ, ಬಲ"
অভিজ্ঞতাভিত্তিক,ಪ್ರಾಯೋಗಿಕ
"খালী, অপূৰ্ণ","ಖಾಲಿ, ತುಂಬದ"
"ইমালচাইফাৰ, ইমালচাইফাৰ","ಎಮಲ್ಸಿಫೈಯರ್, ಎಮಲ್ಸಿಫೈಯರ್"
"ইমালচন, ইমালচন","ಎಮಲ್ಷನ್, ಎಮಲ್ಷನ್"
"শেষ, শেষ, শেষ, শেষ","ಅಂತ್ಯ, ಅಂತ್ಯ, ಅಂತ್ಯ, ಅಂತ್ಯ"
চূড়ান্ত সংশোধন,ಅಂತಿಮ ಪರಿಷ್ಕರಣೆ
শক্তি দক্ষ,ಇಂಧನ ದಕ್ಷತೆ
"অক্ষীয় অৱস্থান, A-অৱস্থান","ಅಕ್ಷೀಯ ಸ್ಥಾನ, ಎ-ಸ್ಥಾನ"
"এণ্ডোথাৰ্মিক, এণ্ডোথাৰ্মিক","ಎಂಡೋಥರ್ಮಿಕ್, ಎಂಡೋಥರ್ಮಿಕ್"
এণ্ডোথাৰ্মিক প্ৰক্ৰিয়া,ಎಂಡೋಥರ್ಮಿಕ್ ಪ್ರಕ್ರಿಯೆ
শক্তি প্ৰদান কৰা,ಶಕ್ತಿ ತುಂಬಲು
শক্তি অন্তৰ্নিহিত,ಅಂತರ್ಗತ ಶಕ್ತಿ
শক্তি শক্তি প্ৰদানকাৰী,ಶಕ್ತಿ ಶಕ್ತಿವರ್ಧಕ
"ইঞ্জিন ইঞ্জিনিয়াৰিং, ইঞ্জিনিয়াৰিং","ಇಂಜಿನಿಯರಿಂಗ್, ಇಂಜಿನಿಯರಿಂಗ್"
বৃদ্ধি,ಬೆಳವಣಿಗೆ
সমৃদ্ধ সমস্থানিক,ಶ್ರೀಮಂತ ಸಮಸ್ಥಾನಿಗಳು
বৰ্ধিত ৰিয়েক্টৰ,ವರ್ಧಿತ ರಿಯಾಕ್ಟರ್
সমৃদ্ধি,ಪುಷ್ಟೀಕರಣ
সমৃদ্ধি,ಸಮೃದ್ಧಿ
"চেট, সম্প্ৰদায়","ಸೆಟ್, ಸಮುದಾಯ"
"এনথালপি, নিৰপেক্ষ তাপ","ಎಂಥಾಲ್ಪಿ, ಸಂಪೂರ್ಣ ಶಾಖ"
ক্ষমতা,ಶಕ್ತಿ
এণ্ট্ৰপি,ಎಂಟ್ರೊಪಿ
প্ৰৱেশ,ಪ್ರವೇಶ
"গণনা, গণনা","ಎಣಿಸು, ಎಣಿಸು"
পৃষ্ঠাকৰণ,ಪುಟ ವಿನ್ಯಾಸ
উপকেন্দ্ৰ,ಅಧಿಕೇಂದ್ರ
"অস্বচ্ছ, এপিস্কোপ","ಅಪಾರದರ್ಶಕ, ಎಪಿಸ್ಕೋಪ್"
এপিটেক্সি স্তৰ,ಎಪಿಟ್ಯಾಕ್ಸಿ ಪದರ
"apitaxi, অভাৰৰাণ","ಅಪಿಟಾಕ್ಸಿ, ಅತಿಕ್ರಮಣ"
"সমান, সমান, সমান, সমান","ಸಮಾನ, ಸಮಾನ, ಸಮಾನ, ಸಮಾನ"
ইকুৱেলাইজাৰ,ಈಕ್ವಲೈಜರ್
সমতা,ಸಮಾನತೆ
সমীকৰণটো,ಸಮೀಕರಣ
"বিষুৱৰেখা, বিষুৱৰেখা, বিষুৱৰেখা, বিষুৱৰেখা","ಸಮಭಾಜಕ, ಸಮಭಾಜಕ, ಸಮಭಾಜಕ, ಸಮಭಾಜಕ"
"বিষুৱীয়, বিষুৱীয়, মধ্যৱৰ্তী, বিষুৱীয়","ಸಮಭಾಜಕ, ಸಮಭಾಜಕ, ಮಧ್ಯಂತರ, ಸಮಭಾಜಕ"
অৱতল,ಕಾನ್ಕೇವ್
অৱতল,ಕಾನ್ಕೇವ್
সমমিতি,ಸಮಮಾಪನ
"সমদূৰত্বৰ, সমান্তৰাল","ಸಮಾನಾಂತರ, ಸಮಾನಾಂತರ"
"ভাৰসাম্য, ভাৰসাম্য, ভাৰসাম্য","ಸಮತೋಲನ, ಸಮತೋಲನ, ಸಮತೋಲನ"
ইকুইডিভিজন,ಸಮವಿಭಾಗ
সঁজুলি,ಉಪಕರಣ
"সমতুল্যতা, দক্ষতা","ಸಮಾನತೆ, ಸಾಮರ್ಥ್ಯ"
সমবিভৱনশীল,ಈಕ್ವಿಪೊಟೆನ್ಷಿಯಲ್
আইছ&#39;বাৰ,ಐಸೊಬಾರ್ಗಳು
সমতুল্যতা,ಸಮಾನತೆ
"সমতুল্য, সমতুল্য (v.), সমতুল্য (n.)","ಸಮಾನ, ಸಮಾನ (v.), ಸಮಾನ (n.)"
সমতুল্য শোষণ,ಸಮಾನ ಹೀರಿಕೊಳ್ಳುವಿಕೆ
"সমতুল্য পৰিবাহীতা, সমতুল্য পৰিবাহীতা","ಸಮಾನ ವಾಹಕತೆ, ಸಮಾನ ವಾಹಕತೆ"
সমমিতি লেন্স,ಐಸೊಮೆಟ್ರಿಕ್ ಲೆನ್ಸ್
"উলম্ব ছবি, উলম্ব ছবি","ಲಂಬ ಚಿತ್ರ, ನೇರ ಚಿತ್ರ"
উলম্ব,ಲಂಬವಾದ
erg,erg
"শক্তিশালী, মতামতযুক্ত","ಶಕ್ತಿಯುತ, ಅಭಿಪ್ರಾಯ"
"ভুল, ভুল, ভুল, ভুল","ದೋಷ, ತಪ್ಪು, ತಪ್ಪು, ಅಸಮರ್ಪಕತೆ"
সুৰংগ ডাইঅ&#39;ড,ಸುರಂಗ ಡಯೋಡ್
পলায়ন,ಹೊರಹೋಗು
"অপৰিহাৰ্য, অপৰিহাৰ্য","ಅಗತ್ಯ, ಅಗತ್ಯ"
ইথাৰ,ಈಥರ್
ইউক্লিডীয় স্থানাংক,ಯೂಕ್ಲಿಡಿಯನ್ ನಿರ್ದೇಶಾಂಕಗಳು
অইলাৰ-কোণ,ಯೂಲರ್-ಕೋನ
"ইউটেকটিক, ইউটেকটিক","ಯುಟೆಕ್ಟಿಕ್, ಯುಟೆಕ್ಟಿಕ್"
"খালী কৰা, খালী কৰা","ಸ್ಥಳಾಂತರಿಸಲಾಯಿತು, ಸ್ಥಳಾಂತರಿಸಲಾಯಿತು"
"খালী কৰা, বাতিল কৰা","ಸ್ಥಳಾಂತರಿಸುವಿಕೆ, ಅನೂರ್ಜಿತಗೊಳಿಸುವಿಕೆ"
"মূল্যায়ন, মূল্যায়ন","ಮೌಲ್ಯಮಾಪನ, ಮೌಲ್ಯಮಾಪನ"
বাষ্পীভৱন হয়,ಆವಿಯಾಯಿತು
"বাষ্পীভৱন, বাষ্পীভৱন, বাষ্পীভৱন","ಆವಿಯಾಗುವಿಕೆ, ಆವಿಯಾಗುವಿಕೆ, ಆವಿಯಾಗುವಿಕೆ"
যুগ্ম,ಸಹ
"ইভেন্ট, এপিচ&#39;ড","ಘಟನೆ, ಸಂಚಿಕೆ"
"চিৰ নিৰাপদ, চিৰ নিৰাপদ","ಎಂದೆಂದಿಗೂ ಸುರಕ್ಷಿತ, ಎಂದೆಂದಿಗೂ ಸುರಕ್ಷಿತ"
"সঁচা, সঁচা, ঠিক","ನಿಜ, ನಿಜ, ನಿಖರ"
বহিঃকেন্দ্ৰ,ಬಹಿರ್ಮುಖಿ
উপকেন্দ্ৰ,ಅಧಿಕೇಂದ್ರ
centripetal,ಕೇಂದ್ರಾಭಿಮುಖ
কেন্দ্ৰীয়তা,ವಿಕೇಂದ್ರೀಯತೆ
অতিৰিক্ত,ವಿಪರೀತ
বিনিময়,ವಿನಿಮಯ
"উত্তেজনা, শক্তি","ಉತ್ಸಾಹ, ಶಕ್ತಿ"
উদ্দীপিত কৰা,"ಉತ್ತೇಜಿಸಲು, ಶಕ್ತಿ ತುಂಬಲು"
উত্তেজিত হোৱা,ಹರ್ಷ
উদ্দীপক,ಉತ್ತೇಜಿಸುವ
উত্তেজক,ಪ್ರಚೋದನೆ
বৰ্জনৰ নিয়ম,ಹೊರಗಿಡುವ ನಿಯಮ
কাৰ্যান্বিত কৰা,ಮರಣದಂಡನೆ
"খালী কৰা, কেথাৰ্চিছ, এক্সট্ৰুচন, বন্ধ কৰা","ಸ್ಥಳಾಂತರಿಸುವಿಕೆ, ಕ್ಯಾಥರ್ಸಿಸ್, ಹೊರತೆಗೆಯುವಿಕೆ, ಮುಚ್ಚುವಿಕೆ"
সমস্যা,ಸಮಸ್ಯೆ
"বহিঃতাপীয়, তাপ উত্তেজক","ಶಾಖೋತ್ಪನ್ನ, ಶಾಖ ಪ್ರಚೋದಕ"
বহিঃতাপীয়,ಬಹಿಷ್ಕೃತ
অস্বাভাৱিক ইন্ধন,ಅಸಾಮಾನ್ಯ ಇಂಧನ
বিয়পি পৰা,ಹರಡಲು
সম্প্ৰচাৰ,ಪ್ರಸಾರ
সম্প্ৰচাৰক,ಪ್ರಸಾರಕ
বিস্তাৰ,ವಿಸ್ತರಣೆ
"বিয়পি পৰা, বিয়পি পৰা","ಹರಡಿ, ಹರಡಿ"
পৰীক্ষণ,ಪ್ರಯೋಗ
"পৰীক্ষামূলক, পৰীক্ষামূলক","ಪ್ರಾಯೋಗಿಕ, ಪ್ರಾಯೋಗಿಕ"
উপযোগী,ಉಪಯುಕ್ತ
"বিস্ফোৰণ, বিস্ফোৰণ","ಸ್ಫೋಟ, ಸ್ಫೋಟ"
ঘাতক,ಘಾತ
"ঘাতীয়, ঘাতীয়","ಘಾತೀಯ, ಘಾತೀಯ"
এক্সপোনেন্টি পটেনচিয়েল ৱেল,ಘಾತೀಯ ಸಂಭಾವ್ಯ ಬಾವಿ
"এক্সপোজাৰ, এক্সপোজাৰ, এক্সপোজাৰ, এক্সপোজাৰ, কভাৰ","ಮಾನ್ಯತೆ, ಮಾನ್ಯತೆ, ಮಾನ್ಯತೆ, ಮಾನ್ಯತೆ, ಕವರ್"
"প্ৰকাশ, প্ৰকাশ","ಅಭಿವ್ಯಕ್ತಿ, ಅಭಿವ್ಯಕ್ತಿ"
বৰ্ধিত,ವಿಸ್ತರಿಸಲಾಗಿದೆ
"সম্প্ৰসাৰণ, প্ৰসাৰণ, প্ৰসাৰণ, প্ৰসাৰণ, বিস্তাৰ","ವಿಸ್ತರಿಸುವುದು, ವಿಸ್ತರಿಸುವುದು, ವಿಸ್ತರಿಸುವುದು, ವಿಸ್ತರಿಸುವುದು, ಹರಡುವುದು"
"পৰিসৰ, পৰিসৰ","ವ್ಯಾಪ್ತಿ, ವಿಸ್ತಾರ"
বিদায়,ವಿದಾಯ
"বিলুপ্তি, বিলুপ্তি","ಅಳಿವು, ಅಳಿವು"
অৰৈখিক বিন্দু,ರೇಖಾತ್ಮಕವಲ್ಲದ ಬಿಂದು
বাহ্যিক,ಬಾಹ್ಯ
বহিঃপাৰমাণৱিক,ಪರಮಾಣು
"অস্বাভাৱিক, অসাধাৰণ","ಅಸಾಮಾನ್ಯ, ಅಸಾಧಾರಣ"
"গ্ৰহৰ আকাশ, গ্ৰহৰ আকাশ","ಗ್ರಹಗಳ ಆಕಾಶ, ಗ್ರಹಗಳ ಆಕಾಶ"
আউটফ্ল&#39;,ಹೊರಹರಿವು
এক্সট্ৰাপলেটেড,ಹೊರತೆಗೆದ
বহিঃপ্ৰক্ষেপণ,ಹೊರತೆಗೆಯುವಿಕೆ
অস্থলজ,ಭೂಮಂಡಲವಲ್ಲದ
অপাৰ্থিৱ পদাৰ্থ,ಭೂಮ್ಯತೀತ ವಸ್ತು
বাহ্যিক,ಬಾಹ್ಯ
"বহিৰ্জাতীয় পৰিবাহীতা, বহিৰ্জাতীয় পৰিবাহীতা","ಬಾಹ್ಯ ವಾಹಕತೆ, ಬಾಹ್ಯ ವಾಹಕತೆ"
অভেদ্য অৰ্ধপৰিবাহী,ತೂರಲಾಗದ ಅರೆವಾಹಕ
"চকু, চকু","ಕಣ್ಣು, ಕಣ್ಣು"
অভিনেত্ৰী লেন্স,ನಟಿ ಲೆನ್ಸ್
চকুৰ টুকুৰা,ಕಣ್ಣುಗುಡ್ಡೆ
"মুখ, কাষ, পিছফালে, সন্মুখ, মুখ, মুখ","ಮುಖ, ಅಡ್ಡ, ಹಿಂದೆ, ಮುಂಭಾಗ, ಮುಖ, ಮುಖ"
তক্তা কেন্দ্ৰীভূত,ಹಲಗೆ ಕೇಂದ್ರೀಕೃತವಾಗಿದೆ
"গুণক, গুণক, গুণক, গুণক, গুণক, ব্লক","ಅಂಶ, ಅಂಶ, ಅಂಶ, ಅಂಶ, ಅಂಶ, ಬ್ಲಾಕ್"
গতিবেগ কাৰক,ಆವೇಗ ಅಂಶ
সুৰক্ষা কাৰক,ಸುರಕ್ಷತಾ ಅಂಶ
বেগ বৃদ্ধি,ವೇಗವರ್ಧನೆ
lacunae,ಲಕುನೆ
ক্ষীণকৰণ,ಕ್ಷೀಣತೆ
ফাৰেনহাইট উষ্ণতা,ಫ್ಯಾರನ್ಹೀಟ್ ತಾಪಮಾನ
বিফল হোৱা,ವೈಫಲ್ಯ
মোহ,ಭ್ರಮೆಗಳು
"পতনৰ সময়, পতনৰ সময়","ಶರತ್ಕಾಲದ ಅವಧಿ, ಪತನದ ಅವಧಿ"
"ভাৰ্চুৱেল, মিছা, ক&#39;ড","ವರ್ಚುವಲ್, ತಪ್ಪು, ಕೋಡ್"
ফৰাদ (ইউনিট),ಫರಾದ್ (ಘಟಕ)
Faraday (ইউনিট),ಫ್ಯಾರಡೆ (ಘಟಕ)
ফেৰাডেৰ প্ৰভাৱ,ಫ್ಯಾರಡೆಯ ಪರಿಣಾಮ
দূৰ,ದೂರದ
দূৰ অতি ৰঙা,ದೂರದ ಅತಿಗೆಂಪು
"দ্ৰুত, দ্ৰুত, দ্ৰুত, দ্ৰুত","ವೇಗವಾಗಿ, ವೇಗವಾಗಿ, ವೇಗವಾಗಿ, ವೇಗವಾಗಿ"
ক্লান্তি ফাট,ಆಯಾಸ ಬಿರುಕು
জাহাজৰ অক্ষ,ಹಡಗಿನ ಅಕ್ಷ
দ্ৰুত গতিশীল ইলেক্ট্ৰন,ವೇಗವಾಗಿ ಚಲಿಸುವ ಎಲೆಕ್ಟ್ರಾನ್
দ্ৰুত খণ্ডিতকৰণ,ತ್ವರಿತ ವಿಘಟನೆ
দ্ৰুত নিউট্ৰন,ವೇಗದ ನ್ಯೂಟ್ರಾನ್
দ্ৰুত নিউট্ৰন ৰিয়েক্টৰ,ವೇಗದ ನ್ಯೂಟ್ರಾನ್ ರಿಯಾಕ್ಟರ್
মাৰাত্মক আয়তন,ಮಾರಕ ಪರಿಮಾಣ
ভাগৰ,ಆಯಾಸ
লাক্ৰিমেল বিভাজন,ಲ್ಯಾಕ್ರಿಮಲ್ ಸೀಳು
পংগু পাত্ৰ,ಅಂಗವಿಕಲ ಮಡಕೆ
"দোষ, দোষ","ತಪ್ಪು, ತಪ್ಪು"
ভুল কৰা,ತಪ್ಪು
"-কেন্দ্ৰ, চৰিত্ৰ-কেন্দ্ৰ","-ಕೇಂದ್ರ, ಅಕ್ಷರ ಕೇಂದ್ರ"
দুৰ্বল দোলন,ದುರ್ಬಲ ಆಂದೋಲನ
"ৰিচাৰ্জ, পুনৰ বিনিয়োগ","ರೀಚಾರ್ಜ್, ಮರುಹೂಡಿಕೆ"
"ফিডাৰ, ফিডাৰ, যোগানকাৰী, ফিডাৰ","ಫೀಡರ್, ಫೀಡರ್, ಪೂರೈಕೆದಾರ, ಫೀಡರ್"
ফেমটো,ಫೆಮ್ಟೊ
ফাৰ্মৰ উপপাদ্য,ಫೆರ್ಮ್ ಪ್ರಮೇಯ
ফাৰ্মি,ಫೆರ್ಮಿ
ফাৰ্মি-ডাইৰাক-পৰিসংখ্যা,ಫರ್ಮಿ-ಡಿರಾಕ್-ಅಂಕಿಅಂಶ
ফাৰ্মিয়ন,ಫೆರ್ಮಿಯಾನ್
ফেৰ&#39;ইলেক্ট্ৰিক,ಫೆರೋಎಲೆಕ್ಟ್ರಿಕ್
"সৰু ফেৰ’মেগনেটিজম, ফেৰ’মেগনেটিজম","ಸಣ್ಣ ಫೆರೋಮ್ಯಾಗ್ನೆಟಿಸಮ್, ಫೆರೋಮ್ಯಾಗ್ನೆಟಿಸಮ್"
farro,ಫಾರ್ರೋ
ফেৰ&#39;ইলেক্ট্ৰিক,ಫೆರೋಎಲೆಕ್ಟ್ರಿಕ್
"ferroelectricity,ফেৰ&#39;ইলেক্ট্ৰিচিটি","ಫೆರೋಎಲೆಕ್ಟ್ರಿಸಿಟಿ, ಫೆರೋಎಲೆಕ್ಟ್ರಿಸಿಟಿ"
"ফেৰ&#39;ইলেক্ট্ৰিক মেটেৰিয়েল,ফেৰ&#39;ইলেক্ট্ৰিক মেটেৰিয়েল","ಫೆರೋಎಲೆಕ್ಟ್ರಿಕ್ ವಸ್ತು, ಫೆರೋಎಲೆಕ್ಟ್ರಿಕ್ ವಸ್ತು"
ferromagnetic,ಫೆರೋಮ್ಯಾಗ್ನೆಟಿಕ್
ফেৰ&#39;মেগনেটিজম,ಫೆರೋಮ್ಯಾಗ್ನೆಟಿಸಮ್
ফাইবাৰ অপটিক্স,ಫೈಬರ್ ಆಪ್ಟಿಕ್ಸ್
ফিক প্ৰসাৰণ নিয়ম,ಫಿಕ್ ಡಿಫ್ಯೂಷನ್ ನಿಯಮ
ধাৰণা কৰা হৈছে,ಭಾವಿಸಲಾದ
"ক্ষেত্ৰ, পথাৰ, পথাৰ","ಕ್ಷೇತ್ರ, ಕ್ಷೇತ್ರ, ಕ್ಷೇತ್ರ"
দক্ষতা সূচকাংক,ದಕ್ಷತೆ ಸೂಚ್ಯಂಕ
"সূত্ৰ, ফিলামেণ্ট, ফিলামেণ্ট, শেলাই ফিলামেণ্ট","ಸೂತ್ರ, ತಂತು, ತಂತು, ಪಾಚಿ ತಂತು"
"বালি, সংৰক্ষণ","ಮರಳು, ಸಂಗ್ರಹಣೆ"
পৰিপূৰক বেণ্ড,ಪೂರಕ ಬ್ಯಾಂಡ್
ফিলাৰ,ಫಿಲ್ಲರ್
সহগ,ಗುಣಾಂಕ
"ফিল্ম, স্তৰ","ಚಿತ್ರ, ಪದರ"
"ফিল্টাৰ, ফিল্টাৰ, ফিল্টাৰ (n.), ফিল্টাৰ, ফিল্টাৰ (ver.)","ಫಿಲ್ಟರ್, ಫಿಲ್ಟರ್, ಫಿಲ್ಟರ್ (n.), ಫಿಲ್ಟರ್, ಫಿಲ್ಟರ್ (ver.)"
ফিল্টাৰ কৰা বিকিৰণ,ಫಿಲ್ಟರ್ ಮಾಡಿದ ವಿಕಿರಣ
"পৰিশোধন, ফিল্টাৰিং, পৰিশোধন","ಶೋಧನೆ, ಶೋಧನೆ, ಶೋಧನೆ"
"চূড়ান্ত, চূড়ান্ত","ಅಂತಿಮ, ಅಂತಿಮ"
"মিহি, মিহি, মিহি, মিহি, মিহি","ಉತ್ತಮ, ಉತ್ತಮ, ಉತ್ತಮ, ಉತ್ತಮ, ಉತ್ತಮ"
"সসীম, অশূন্য, সমাপ্ত","ಸೀಮಿತ, ಶೂನ್ಯವಲ್ಲದ, ಮುಕ್ತಾಯ"
শেষ গ্ৰেড,ಅಂತಿಮ ದರ್ಜೆ
অগ্নি সতৰ্কবাণী,ಬೆಂಕಿ ಎಚ್ಚರಿಕೆ
অগ্নিনিৰ্বাপক বাহিনীৰ যন্ত্ৰ,ಅಗ್ನಿಶಾಮಕ
"জুই, জ্বলা, জ্বলা","ಬೆಂಕಿ, ಸುಟ್ಟು, ಸುಟ್ಟು"
প্ৰথম শ্ৰেণী,ಮೊದಲ ದರ್ಜೆ
মূল নিয়ম,ಮೂಲ ನಿಯಮಗಳು
"fissile, বিভাজিত","ವಿದಳನ, ವಿದಳನ"
fissile,ವಿದಳನ
খণ্ডিতকৰণ,ವಿಘಟನೆ
fissile,ವಿದಳನ
বিভাজন বোমা,ವಿದಳನ ಬಾಂಬ್
ধ্ৰুৱকসমূহৰ সমন্বয়,ಸ್ಥಿರಾಂಕಗಳ ಹೊಂದಾಣಿಕೆ
"স্থান নিৰ্ধাৰণ, কম্পাউণ্ডিং, স্থিতিশীলতা","ಸ್ಥಾನೀಕರಣ, ಸಂಯೋಜನೆ, ಸ್ಥಿರೀಕರಣ"
"ফিক্সেচন, ষ্টেবিলাইজেচন, ষ্টেবিলাইজেচন","ಸ್ಥಿರೀಕರಣ, ಸ್ಥಿರೀಕರಣ, ಸ್ಥಿರೀಕರಣ"
"যৌগিক, সংযুক্ত, স্থিৰ, স্থিৰ, স্থিৰ, অস্বাভাৱিক, বান্ধি ৰখা","ಸಂಯೋಜಿತ, ಸಂಯುಕ್ತ, ಸ್ಥಿರ, ಸ್ಥಿರ, ಸ್ಥಿರ, ಬಾಷ್ಪಶೀಲವಲ್ಲದ, ಬೌಂಡ್"
"স্থিতিশীলতা, অৱস্থান নিৰ্ধাৰণ","ಸ್ಥಿರೀಕರಣ, ಸ್ಥಾನ ಸ್ಥಿರೀಕರಣ"
শিখা,ಜ್ವಾಲೆ
জ্বলনশীলতা,ಸುಡುವಿಕೆ
"ফ্লেচ, ফ্লেচ","ಫ್ಲಾಶ್, ಫ್ಲಾಶ್"
ৰাতিপুৱাত,ಮುಂಜಾನೆಯಲ್ಲಿ
স্ফুলিংগ,ಕಿಡಿ
প্ৰতিসৰণ বৰ্ণালী,ಪ್ರತಿದೀಪಕ ವರ್ಣಪಟಲ
জুইৰ নলী,ಬೆಂಕಿ ಕೊಳವೆ
