Assamese,Bengali
"1.Fortran (এটা কম্পিউটাৰ ভাষা) প্ৰগ্ৰেম, 2.Fortran প্ৰগ্ৰেমিং","1.ফরট্রান (একটি কম্পিউটার ভাষা) প্রোগ্রাম, 2.ফরট্রান প্রোগ্রামিং"
ফৰৱাৰ্ড স্লেছ,ফরোয়ার্ড স্ল্যাশ
৪ৰ্থ প্ৰজন্মৰ কম্পিউটাৰ,৪র্থ প্রজন্মের কম্পিউটার
শাখা,অধ্যায়
ফ্ৰেম,ফ্রেম
"1.মুক্ত নেট, 2.মুক্ত নেট","1.ফ্রি নেট, 2.ফ্রি নেট"
মুক্ত চফ্টৱেৰ বিশ্বাস,বিনামূল্যে সফ্টওয়্যার বিশ্বাস
বিনামূলীয়া সংৰক্ষণ,বিনামূল্যে সঞ্চয়স্থান
ফ্ৰীৱেৰ,বিনামূল্যের
সন্মুখৰ,সামনে
"1.ফ্ৰন্ট পেনেল, 2.ফ্ৰন্ট পেনেল","1.ফ্রন্ট প্যানেল, 2.ফ্রন্ট প্যানেল"
"1.কাৰ্য্যসমূহ, 2. অনুষ্ঠান","1. ফাংশন, 2. ফাংশন"
ফাংচন কি&#39;,ফাংশন কী
ফাংচন ৰেফাৰেন্স,ফাংশন রেফারেন্স
কাৰ্য্যকৰী নিৰ্ভৰশীলতা,কার্যকরী নির্ভরতা
কাৰ্য্য পৰীক্ষা,ফাংশন পরীক্ষা
"১.অস্পষ্ট যুক্তি, ২.অস্পষ্ট যুক্তি","1.অস্পষ্ট যুক্তি, 2.অস্পষ্ট যুক্তি"
"1.অস্পষ্ট ছেট, 2.অস্পষ্ট ছেট","1.ফাজি সেট, 2.ফাজি সেট"
লাভ কৰা,লাভ করা
ক্ৰীড়া গছ,ক্রীড়া গাছ
ব্যৱধানৰ আখৰ,ব্যবধান চরিত্র
আৱৰ্জনা,আবর্জনা
জাবৰ সংগ্ৰহ,আবর্জনা সংগ্রহ
জাবৰ সংগ্ৰহ,আবর্জনা সংগ্রহ
Trash Inside আবর্জনা আউট (Gigo),ট্র্যাশ ইনসাইড ট্র্যাশ আউট (গিগো)
দুৱাৰ,দরজা
দুৱাৰৰ পথ (নেটৱাৰ্কৰ প্ৰসংগত),দরজার পথ (নেটওয়ার্কের প্রসঙ্গে)
বিস্তৃত কাৰ্যসূচী,ব্যাপক প্রোগ্রাম
বিস্তৃত কাৰ্যসূচী,ব্যাপক প্রোগ্রাম
বহল উদ্দেশ্যৰ কম্পিউটাৰ,ব্যাপক উদ্দেশ্য কম্পিউটার
সাধাৰণ উদ্দেশ্যৰ কম্পিউটাৰ,সাধারণ উদ্দেশ্য কম্পিউটার
সাধাৰণ পঞ্জীয়ন,সাধারণ রেজিস্টার
সাধাৰণীকৰণ,সাধারণীকরণ
সাধাৰণীকৰণ,সাধারণীকরণ
বহল বস্তু ভাষা,বিস্তৃত বস্তুর ভাষা
বহল উদ্দেশ্যৰ অপাৰেচন চিষ্টেম,ব্রড পারপাস অপারেশন সিস্টেম
বিস্তৃত উদ্দেশ্য পঞ্জীয়ন,ব্যাপক উদ্দেশ্য নিবন্ধন
ত্ৰুটি সৃষ্টি কৰা হৈছে,ত্রুটি উত্পন্ন
প্ৰজনন কাৰ্য্য,প্রজনন ফাংশন
ক্লাছ জেনেৰেল,শ্রেণী সাধারণ
ক্লাছ ফাংচন,ক্লাস ফাংশন
সাধাৰণ শ্ৰেণীৰ নাম,সাধারণ শ্রেণীর নাম
gigo,গিগো
"১.ইউনিভাৰ্চেল, ২.গ্লোবেল","1. সর্বজনীন, 2. বিশ্বব্যাপী"
ইউনিভাৰ্চেল কোড,সার্বজনীন কোড
ইউনিভাৰ্চেল লক,সার্বজনীন লক
"1. ইউনিভাৰ্চেল নেটৱৰ্ক, 2. ইউনিভাৰ্চেল নেটৱৰ্ক","1. ইউনিভার্সাল নেটওয়ার্ক, 2. ইউনিভার্সাল নেটওয়ার্ক"
ইউনিভাৰ্চেল নেটৱৰ্ক,সার্বজনীন নেটওয়ার্ক
"1. বিশ্ব ব্যৱহাৰকাৰী, 2. ৰাজহুৱা ব্যৱহাৰকাৰী, 3. সাৰ্বজনীন ব্যৱহাৰকাৰী","1. বিশ্ব ব্যবহারকারী, 2. সর্বজনীন ব্যবহারকারী, 3. সর্বজনীন ব্যবহারকারী"
গোলকীয় চলকসমূহ,গ্লোবাল ভেরিয়েবল
"১.গোলকীকৰণ, ২.গোলকীকৰণ","1.বিশ্বায়ন, 2.বিশ্বায়ন"
Gopher (এটা নেটৱাৰ্কত এটা প্ৰটোকল),গোফার (একটি নেটওয়ার্কে একটি প্রোটোকল)
gopher ৰিচেপ্টৰ,গোফার রিসেপ্টর
"1. gopher চাৰ্ভাৰ, 2. gopher চাৰ্ভাৰ","1. গোফার সার্ভার, 2. গোফার সার্ভার"
gopher চাইট,গোফার সাইট
gopher স্থান,গোফার স্থান
আকৰ্ষণীয় অৱক্ষয়,আকর্ষণীয় অধঃপতন
ব্যাকৰণ পৰিৱৰ্তক,ব্যাকরণ সংশোধনকারী
ব্যাকৰণ hottie বহিৰ্মুখীতা,ব্যাকরণ হটি বহির্মুখী
"1.মুঠ মুঠ, 2.মহান মুঠ, 3.মুঠ মুঠ","1.মোট মোট, 2.গ্রেট মোট, 3.মোট মোট"
"১.গ্ৰাফ, ২.গ্ৰাফ","1.গ্রাফ, 2.গ্রাফ"
"১.গ্ৰাফ সংকেত, ২.গ্ৰাফ সংকেত","1.গ্রাফ স্বরলিপি, 2.গ্রাফ স্বরলিপি"
"১.গ্ৰাফিক আখৰ, ২.গ্ৰাফিক আখৰ","1. গ্রাফিক অক্ষর, 2. গ্রাফিকাল অক্ষর"
"১.গ্ৰাফিক নিয়ন্ত্ৰক, ২.গ্ৰাফিক নিয়ন্ত্ৰক","1. গ্রাফিক্যাল কন্ট্রোলার, 2. গ্রাফিকাল কন্ট্রোলার"
"1. চিত্ৰাঙ্কিত তথ্যৰ গঠন, 2. চিত্ৰাংকিত তথ্যৰ গঠন","1. গ্রাফিকাল ডেটা স্ট্রাকচার, 2. গ্রাফিকাল ডেটা স্ট্রাকচার"
"1. গ্ৰাফিক প্ৰদৰ্শন প্ৰগ্ৰেম, 2. গ্ৰাফিক প্ৰদৰ্শন প্ৰগ্ৰেম","1. গ্রাফিক ডিসপ্লে প্রোগ্রাম, 2. গ্রাফিকাল ডিসপ্লে প্রোগ্রাম"
"1.গ্ৰাফিক প্ৰদৰ্শন ৰিজ&#39;লিউচন, 2.গ্ৰাফিক প্ৰদৰ্শন","1.গ্রাফিকাল ডিসপ্লে রেজোলিউশন, 2.গ্রাফিক ডিসপ্লে"
"১.গ্ৰাফিক ভাষা, ২.গ্ৰাফিক ভাষা","1. গ্রাফিক ভাষা, 2. গ্রাফিকাল ভাষা"
"১.গ্ৰাফিক ভাষা, ২.গ্ৰাফিক ভাষা","1. গ্রাফিক ভাষা, 2. গ্রাফিকাল ভাষা"
"১.গ্ৰাফিক প্লেট, ২.গ্ৰাফিক প্লেট","1. গ্রাফিকাল প্লেট, 2. গ্রাফিকাল প্লেট"
"1.গ্ৰাফিক এনিমেচন, 2.গ্ৰাফিক এনিমেচন","1.গ্রাফিক অ্যানিমেশন, 2.গ্রাফিক অ্যানিমেশন"
গ্ৰাফিক স্থানান্তৰ বিন্যাস (GIF),গ্রাফিক ট্রান্সফার ফরম্যাট (GIF)
"1.গ্ৰাফিক ব্যৱহাৰকাৰী আন্তঃপৃষ্ঠ (GUI), 2.গ্ৰাফিক ব্যৱহাৰকাৰী আন্তঃপৃষ্ঠ","1.গ্রাফিক ইউজার ইন্টারফেস (GUI), 2.গ্রাফিক ইউজার ইন্টারফেস"
"১.গ্ৰাফিক্স, ২.গ্ৰাফিক্স","1.গ্রাফিক্স, 2.গ্রাফিক্স"
"১.গ্ৰাফিক্স প্ৰয়োগ, ২.গ্ৰাফিক প্ৰয়োগ","1.গ্রাফিক্স অ্যাপ্লিকেশন, 2.গ্রাফিকাল অ্যাপ্লিকেশন"
"1.গ্ৰাফিক্স কাৰ্চাৰ, 2.গ্ৰাফিক কাৰ্চাৰ","1.গ্রাফিক্স কার্সার, 2.গ্রাফিকাল কার্সার"
"1.গ্ৰাফিক্স মোড, 2.গ্ৰাফিক মোড","1.গ্রাফিক্স মোড, 2.গ্রাফিক মোড"
"1.গ্ৰাফিক্স পেকেজ, 2.গ্ৰাফিক্স পেকেজ","1.গ্রাফিক্স প্যাকেজ, 2.গ্রাফিকাল প্যাকেজ"
"1.গ্ৰাফিক্স চফ্টৱেৰ, 2.গ্ৰাফিক্স চফ্টৱেৰ","1.গ্রাফিক্স সফটওয়্যার, 2.গ্রাফিক্স সফটওয়্যার"
"1.গ্ৰাফিক্স চফ্টৱেৰ, 2.গ্ৰাফিক্স চফ্টৱেৰ","1.গ্রাফিক্স সফটওয়্যার, 2.গ্রাফিক্স সফটওয়্যার"
"1.গ্ৰাফিক্স চফ্টৱেৰ পেকেজ, 2.গ্ৰাফিক চফ্টৱেৰ পেকেজ","1.গ্রাফিক্স সফটওয়্যার প্যাকেজ, 2.গ্রাফিকাল সফটওয়্যার প্যাকেজ"
ধূসৰ স্কেল,ধূসর স্কেল
"১/ লোভী পদ্ধতি, ২/ লোভী পদ্ধতি","1. লোভী পদ্ধতি, 2. লোভী পদ্ধতি"
আঙুৰ,আঙ্গুর
গ্ৰিড,গ্রিড
গ্ৰীড চাৰ্ট,গ্রিড চার্ট
গ্ৰীড গণনা,গ্রিড গণনা
গ্ৰীড মডুলেচন,গ্রিড মড্যুলেশন
মাটিৰ তৰংগ,স্থল তরঙ্গ
গোট,দল
গোটৰ ঠিকনা,গ্রুপ ঠিকানা
গ্ৰুপ ক&#39;ড,শঙ্ঘবদ্ধ কোড
গোটৰ যোগাযোগ,গ্রুপ যোগাযোগ
