Malayalam,Kannada
ഫിൽട്ടർ,ಫಿಲ್ಟರ್
ഫിൽട്ടർ സവിശേഷതകൾ,ಫಿಲ್ಟರ್ ಗುಣಲಕ್ಷಣಗಳು
ഫിൽട്ടർ സർക്യൂട്ട്,ಫಿಲ್ಟರ್ ಸರ್ಕ್ಯೂಟ್
സമാഹാരം,ಸಂಗ್ರಹಣೆ
ഫിൽട്ടർ ഡിസൈൻ,ಫಿಲ್ಟರ್ ವಿನ್ಯಾಸ
ആശയവിനിമയ ഡാറ്റ,ಸಂವಹನ ಡೇಟಾ
ഫിൽട്ടർ രീതി,ಫಿಲ್ಟರ್ ವಿಧಾನ
ഫിൽട്ടർ പുനർനിർമ്മാണം,ಫಿಲ್ಟರ್ ಪುನರ್ನಿರ್ಮಾಣ
അന്തിമ അസംബ്ലിംഗ്,ಅಂತಿಮ ಜೋಡಣೆ
വിരലടയാളം,ಫಿಂಗರ್ ಪ್ರಿಂಟ್
പരിമിതമായ ആവേശകരമായ റിപ്പോർട്ടിംഗ് ഫിൽട്ടർ,ಸೀಮಿತ ಹಠಾತ್ ವರದಿ ಮಾಡುವ ಫಿಲ್ಟರ್
പരിമിത പരാമീറ്റർ,ಸೀಮಿತ ನಿಯತಾಂಕ
പരിമിത സംസ്ഥാന യന്ത്രം,ಸೀಮಿತ ಸ್ಥಿತಿಯ ಯಂತ್ರ
ഫയറിംഗ് ആംഗിൾ,ಗುಂಡಿನ ಕೋನ
ഫേംവെയർ,ಫರ್ಮ್ವೇರ್
ആദ്യത്തെ കണക്ക് വാക്ക്,ಮೊದಲ ಅಂಕಿ ಪದ
ആദ്യ ഓർഡർ പ്രാഷ്,ಮೊದಲ ಆರ್ಡರ್ ಪ್ರಾಶ್
ഫിഷർ ലൂപ്പ് ടെസ്റ്റ്,ಫಿಶರ್ ಲೂಪ್ ಪರೀಕ್ಷೆ
സ്ഥിരമായ,ನಿರಂತರ
നിശ്ചിത അറ്റൻവേറ്റർ,ಸ್ಥಿರ ಅಟೆನ್ಯೂಯೇಟರ್
നിശ്ചിത ഓറിയന്റേഷൻ,ಸ್ಥಿರ ದೃಷ್ಟಿಕೋನ
നിശ്ചിത കാൽക്കുലേറ്റർ,ಸ್ಥಿರ ಕ್ಯಾಲ್ಕುಲೇಟರ್
നിശ്ചിത പ്രദേശം,ಸ್ಥಿರ ಪ್ರದೇಶ
അസൈൻമെന്റ് മെഷീൻ,ನಿಯೋಜನೆ ಯಂತ್ರ
നിശ്ചിത സമയ കൺട്രോളർ,ನಿಗದಿತ ಸಮಯ ನಿಯಂತ್ರಕ
പതാക,ಧ್ವಜ
ഫ്ലേഞ്ച്,ಚಾಚುಪಟ್ಟಿ
ഫ്ലാപ്പ് അറ്റൻവേറ്റർ,ಫ್ಲಾಪ್ ಅಟೆನ್ಯೂಯೇಟರ್
തിളക്കം,ಅಬ್ಬರದ
തെളിച്ചം കൺവെർട്ടർ,ಹೊಳಪು ಪರಿವರ್ತಕ
തിളക്കം,ಹೊಳಪು
ഫ്ലാറ്റ് ഫ്ലോർ സ്കാനിംഗ്,ಫ್ಲಾಟ್ ಫ್ಲೋರ್ ಸ್ಕ್ಯಾನಿಂಗ್
ഫ്ലാറ്റ് കോയിൽ,ಫ್ಲಾಟ್ ಕಾಯಿಲ್
ഫ്ലാറ്റ് ഫയൽ,ಫ್ಲಾಟ್ ಫೈಲ್
ഫ്ലാറ്റ് ഫിൽട്ടർ,ಫ್ಲಾಟ್ ಫಿಲ್ಟರ್
ഫ്ലാറ്റ് പായ്ക്ക്,ಫ್ಲಾಟ್ ಪ್ಯಾಕ್
ഫ്ലാറ്റ് റിബൺ കേബിൾ,ಫ್ಲಾಟ್ ರಿಬ್ಬನ್ ಕೇಬಲ್
ഫ്ലാറ്റ് ടോപ്പ് സാമ്പിൾ,ಫ್ಲಾಟ್ ಟಾಪ್ ಮಾದರಿ
എഫ്-ലെയർ,ಎಫ್-ಲೇಯರ್
എഫ്-പാളി അയണോസ്ഫിയർ,F-ಪದರ ಅಯಾನುಗೋಳ
ഫ്ലെമിംഗ്,ಫ್ಲೆಮಿಂಗ್
ഫ്ലെമിംഗും ക്ലിന്റൺ വ്യതിചലന രീതിയും,ಫ್ಲೆಮಿಂಗ್ ಮತ್ತು ಕ್ಲಿಂಟನ್ ಡೈವರ್ಜೆನ್ಸ್ ವಿಧಾನ
ഫ്ലട്ടർ,ಬೀಸು
ഫ്ലട്ടർ ശബ്ദം,ಬೀಸು ಶಬ್ದ
ഫ്ലട്ടർ ഫോട്ടോമീറ്റർ,ಫ್ಲಟರ್ ಫೋಟೋಮೀಟರ್
ഫ്ലിപ്പ് ഫ്ലോപ്പ്,ಫ್ಲಿಪ್ ಫ್ಲಾಪ್
ഫ്ലിപ്പ് ഫ്ലോപ്പ് അസിൻക്രണസ് നിക്ഷേപം,ಫ್ಲಿಪ್ ಫ್ಲಾಪ್ ಅಸಮಕಾಲಿಕ ಹೂಡಿಕೆ
ഫ്ലിപ്പ് ഫ്ലോപ്പ് സ്വഭാവസവിശേഷതകൾ,ಫ್ಲಿಪ್ ಫ್ಲಾಪ್ ಗುಣಲಕ್ಷಣಗಳು
ഫ്ലിപ്പ് ഫ്ലോപ്പ് കോൾ സിഗ്നൽ,ಫ್ಲಿಪ್ ಫ್ಲಾಪ್ ಕರೆ ಸಿಗ್ನಲ್
ഫ്ലിപ്പ് ഫ്ലോപ്പ് ടൈംലൈൻ,ಫ್ಲಿಪ್ ಫ್ಲಾಪ್ ಟೈಮ್‌ಲೈನ್
ഫ്ലിപ്പ് ഫ്ലോപ്പ് കോർ-ട്രിഗർ ചെയ്തു,ಫ್ಲಿಪ್ ಫ್ಲಾಪ್ ಕೋರ್-ಪ್ರಚೋದಿತ
ഫ്ലിപ്പ് ഫ്ലോപ്പ് jK ട്രിഗർ,ಫ್ಲಿಪ್ ಫ್ಲಾಪ್ jK ಪ್ರಚೋದಕ
ഫ്ലിപ്പ് ഫ്ലോപ്പ് ലാച്ച്,ಫ್ಲಿಪ್ ಫ್ಲಾಪ್ ತಾಳ
ഫ്ലിപ്പ് ഫ്ലോപ്പ് മാസ്റ്റർ-സ്ലേവ്,ಫ್ಲಿಪ್ ಫ್ಲಾಪ್ ಮಾಸ್ಟರ್-ಸ್ಲೇವ್
ഫ്ലിപ്പ് ഫ്ലോപ്പ് RS,ಫ್ಲಿಪ್ ಫ್ಲಾಪ್ ಆರ್ಎಸ್
ഫ്ലിപ്പ് ഫ്ലോപ്പ് സ്റ്റാർട്ടപ്പ് റീസ്റ്റാർട്ട് സെറ്റ് റീസെറ്റ് (SR),ಫ್ಲಿಪ್ ಫ್ಲಾಪ್ ಸ್ಟಾರ್ಟ್ಅಪ್ ರೀಸ್ಟಾರ್ಟ್ ಸೆಟ್ ರೀಸೆಟ್ (SR)
ഫ്ലിപ്പ് ഫ്ലോപ്പ് സിൻക്രണസ് നിക്ഷേപം,ಫ್ಲಿಪ್ ಫ್ಲಾಪ್ ಸಿಂಕ್ರೊನಸ್ ಹೂಡಿಕೆ
ഫ്ലോട്ടേഷൻ ചാർജ്,ತೇಲುವ ಶುಲ್ಕ
ഫ്ലോട്ട് രൂപീകരണം,ಫ್ಲೋಟ್ ರಚನೆ
ഫ്ലോട്ടിംഗ് ഗേറ്റ്,ತೇಲುವ ಗೇಟ್
വിഭജനം,ವಿನಿಯೋಗ
ബന്ധമില്ലാത്ത ലോഡ്,ಸಂಪರ್ಕವಿಲ್ಲದ ಲೋಡ್
ബന്ധമില്ലാത്ത ഉറവിടം,ಸಂಬಂಧವಿಲ್ಲದ ಮೂಲ
പൂർണ്ണ പ്രകാശം,ಪೂರ್ಣ ಪ್ರಕಾಶ
ഫ്ലോപ്പി,ಫ್ಲಾಪಿ
ഫ്ലോപ്പി ഡിസ്ക്,ಫ್ಲಾಪಿ ಡಿಸ್ಕ್
ഒഴുക്ക്,ಹರಿವು
ഫ്ലോ ചാർട്ട്,ಹರಿವಿನ ಚಾರ್ಟ್
ഗ്രേഡിയന്റ് ഡയഗ്രം,ಗ್ರೇಡಿಯಂಟ್ ರೇಖಾಚಿತ್ರ
ഒഴുക്ക് ദിശ,ಹರಿವಿನ ದಿಕ್ಕು
ഒഴുക്ക് ലൈൻ,ಹರಿವಿನ ರೇಖೆ
ഫ്ലോമീറ്റർ,ಫ್ಲೋಮೀಟರ್
FLT U2 ഫിൽട്ടർ,FLT U2 ಫಿಲ್ಟರ್
ബഹുവചന ശോഷണ സിദ്ധാന്തം,ಬಹುವಚನ ಕ್ಷಯ ಪ್ರಮೇಯ
ദ്രാവക ഘർഷണം damping,ದ್ರವ ಘರ್ಷಣೆ ಡ್ಯಾಂಪಿಂಗ್
ദ്രാവക തറ,ದ್ರವ ಮಹಡಿ
ഫ്ലൂറസെൻസ് ഇഫക്റ്റ് ട്യൂബ്,ಫ್ಲೋರೊಸೆನ್ಸ್ ಎಫೆಕ್ಟ್ ಟ್ಯೂಬ್
ഫ്ലൂറസെന്റ്,ಪ್ರತಿದೀಪಕ
ഫ്ലട്ടർ,ಬೀಸು
ഫ്ലക്സ് സാന്ദ്രത,ಫ್ಲಕ್ಸ್ ಸಾಂದ್ರತೆ
ഫ്ലക്സ് വാതിൽ മാഗ്നെറ്റോമീറ്റർ,ಫ್ಲಕ್ಸ್ ಬಾಗಿಲು ಮ್ಯಾಗ್ನೆಟೋಮೀಟರ್
ഫ്ലക്സ് ബൈൻഡിംഗ്,ಫ್ಲಕ್ಸ್ ಬೈಂಡಿಂಗ್
"ഫ്ലക്സ് മീറ്റർ, ഫ്ലക്സ് മീറ്റർ","ಫ್ಲಕ್ಸ್ ಮೀಟರ್, ಫ್ಲಕ್ಸ್ ಮೀಟರ್"
ഫ്ലക്സ് സോൾഡർ,ಫ್ಲಕ್ಸ್ ಬೆಸುಗೆ
കൌണ്ടർ പരിക്ക്,ಕೌಂಟರ್ ಗಾಯ
പ്രതിപ്രവർത്തനം ഉയർന്ന വോൾട്ടേജ്,ಹೆಚ್ಚಿನ ವೋಲ್ಟೇಜ್ ಪ್ರತಿಕ್ರಿಯೆ
എതിർ കറന്റ് ട്രാൻസ്ഫോർമർ,ಕೌಂಟರ್ಕರೆಂಟ್ ಟ್ರಾನ್ಸ್ಫಾರ್ಮರ್
സഞ്ചിത പ്രഭാവം,ಶೇಖರಣೆ ಪರಿಣಾಮ
ഫ്രീക്വൻസി മോഡുലേഷൻ ഡിജിറ്റൽ ഡിറ്റക്ടർ,ಆವರ್ತನ ಮಾಡ್ಯುಲೇಶನ್ ಡಿಜಿಟಲ್ ಡಿಟೆಕ್ಟರ್
ഫ്രീക്വൻസി മോഡുലേഷൻ പീക്ക് ഡിറ്റക്ടർ,ಆವರ್ತನ ಮಾಡ್ಯುಲೇಶನ್ ಪೀಕ್ ಡಿಟೆಕ್ಟರ್
പൊതിഞ്ഞ മോഡുലേഷൻ ആർട്ട് ചേർത്ത ലൂപ്പ് ഡിറ്റക്ടർ,ಸುತ್ತುವರಿದ ಮಾಡ್ಯುಲೇಶನ್ ಆರ್ಟ್ ಲೂಪ್ ಡಿಟೆಕ್ಟರ್ ಅನ್ನು ಸೇರಿಸಲಾಗಿದೆ
എഫ്.എം വോയ്സ് ഫ്രീക്വൻസി ടെലിഗ്രാഫ്,FM ಧ್ವನಿ ಆವರ್ತನ ಟೆಲಿಗ್ರಾಫ್
ഫോക്കൽ,ಫೋಕಲ್
ശ്രദ്ധ കേന്ദ്രീകരിക്കുക,ಗಮನ
ഫോക്കസ് ക്യാമറ,ಫೋಕಸ್ ಕ್ಯಾಮೆರಾ
ഫോക്കസ് പിശക് ആംപ്ലിഫയർ,ಫೋಕಸ್ ದೋಷ ಆಂಪ್ಲಿಫಯರ್
ഫോക്കസ് പിക്ചർ ട്യൂബ്,ಫೋಕಸ್ ಪಿಕ್ಚರ್ ಟ್ಯೂಬ್
ഫോക്കസ് സെർവോ,ಫೋಕಸ್ ಸರ್ವೋ
ഫോക്കസും ഫോളോ-അപ്പും,ಗಮನ ಮತ್ತು ಅನುಸರಣೆ
ഫോക്കസ് ചെയ്ത് ഫോളോ അപ്പ് ബോഡി,ದೇಹವನ್ನು ಕೇಂದ್ರೀಕರಿಸಿ ಮತ್ತು ಅನುಸರಿಸಿ
ഫോയിൽ-ടൈപ്പ് ഗേജ്,ಫಾಯಿಲ್ ಮಾದರಿಯ ಗೇಜ್
ആദ്യത്തെ വിള്ളൽ,ಮೊದಲ ಬಿರುಕು
ഫോൾഡ് ബാക്ക് വോൾട്ടേജ് ലിമിറ്റർ,ಫೋಲ್ಡ್ ಬ್ಯಾಕ್ ವೋಲ್ಟೇಜ್ ಲಿಮಿಟರ್
വെളുത്ത വര മൂല്യം,ಬಿಳಿ ರೇಖೆಯ ಮೌಲ್ಯ
കറന്റ് ലിമിറ്റർ മടക്കിക്കളയുക,ಪ್ರಸ್ತುತ ಮಿತಿಯನ್ನು ಹಿಂದಕ್ಕೆ ಮಡಿಸಿ
മടക്കിയ വാസ്തുവിദ്യ,ಮಡಿಸಿದ ವಾಸ್ತುಶಿಲ್ಪ
മടക്കിയ ദ്വിധ്രുവം,ಮಡಿಸಿದ ದ್ವಿಧ್ರುವಿ
ദ്വിധ്രുവം മടക്കുക,ಮಡಿಸಿದ ದ್ವಿಧ್ರುವಿ
മടക്കിയ ഘടകം,ಮಡಿಸಿದ ಅಂಶ
പിന്നിലായി,ಹಿಂದುಳಿದಿದೆ
ഫോണ്ട് ഡിസ്പ്ലേ,ಫಾಂಟ್ ಪ್ರದರ್ಶನ
ഭക്ഷണം പ്രിന്റ്,ಆಹಾರ ಮುದ್ರಣ
ടാബൂ ബാൻഡ്,ನಿಷೇಧಿತ ಬ್ಯಾಂಡ್
വിലക്കപ്പെട്ട ഊർജ്ജ വിടവ്,ನಿಷೇಧಿತ ಶಕ್ತಿಯ ಅಂತರ
തടയപ്പെട്ട മേഖല,ನಿಷೇಧಿತ ವಲಯ
ശക്തിയാണ്,ಫೋರ್ಸ್
പ്രൊപ്പൽസീവ് കൺവെർട്ടർ,ಪ್ರೊಪಲ್ಸಿವ್ ಪರಿವರ್ತಕ
വിദേശ വസ്തു,ವಿದೇಶಿ ವಸ್ತು
ഫോം ഘടകം,ರಚನೆಯ ಅಂಶ
പേജ് പൂരിപ്പിക്കുക,ಪುಟ ಭರ್ತಿ
ഔപചാരിക യുക്തി,ಔಪಚಾರಿಕ ತರ್ಕ
ഫോർമാറ്റ് നമ്പർ,ಫಾರ್ಮ್ಯಾಟ್ ಸಂಖ್ಯೆ
ഫോർട്രാൻ,ಫೋರ್ಟ್ರಾನ್
ആകസ്മികമായ രൂപഭേദം,ಆಕಸ್ಮಿಕ ವಿರೂಪ
മുന്നോട്ടുള്ള പക്ഷപാതം,ಮುಂದಕ್ಕೆ ಪಕ್ಷಪಾತ
മുന്നോട്ടുള്ള പക്ഷപാതം,ಮುಂದಕ್ಕೆ ಪಕ್ಷಪಾತ
ഫോർവേഡ് ബയസ് ജോയിന്റ്,ಮುಂದಕ್ಕೆ ಪಕ್ಷಪಾತ ಜಂಟಿ
മുന്നോട്ട് തടയുന്ന അവസ്ഥ,ಮುಂದಕ್ಕೆ ತಡೆಯುವ ಸ್ಥಿತಿ
ഫോർവേഡ് ബ്രേക്ക് വോൾട്ടേജ്,ಫಾರ್ವರ್ಡ್ ಬ್ರೇಕ್ ವೋಲ್ಟೇಜ್
മുന്നോട്ട് പിശക് തിരുത്തൽ,ಮುಂದೆ ದೋಷ ತಿದ್ದುಪಡಿ
ഫ്രണ്ട് ലൂപ്പ് നേട്ടം,ಮುಂಭಾಗದ ಲೂಪ್ ಲಾಭ
ഫ്രണ്ട് റോഡ് നേട്ടം,ಮುಂಭಾಗದ ರಸ್ತೆ ಲಾಭ
ഫോർവേഡ് പോളാരിറ്റി,ಮುಂದಕ್ಕೆ ಧ್ರುವೀಯತೆ
മുന്നോട്ട് ചാലകത,ಮುಂದಕ್ಕೆ ವಾಹಕತೆ
ഫോർവേഡ് ട്രാൻസിറ്റ് സമയം,ಮುಂದಕ್ಕೆ ಸಾಗುವ ಸಮಯ
ഫോസ്റ്റർ സില്ലി വിവേകർ,ಫಾಸ್ಟರ್ ಸಿಲ್ಲಿ ವಿವೇಕರ್
ക്വാഡ്രപ്പിൾ എൻകോഡിംഗ്,ನಾಲ್ಕು ಪಟ್ಟು ಎನ್ಕೋಡಿಂಗ್
ചതുർഭുജം,ಚತುರ್ಭುಜ
ക്വാഡ്രേച്ചർ ഡിജിറ്റൽ ട്രാൻസ്മിഷൻ,ಕ್ವಾಡ್ರೇಚರ್ ಡಿಜಿಟಲ್ ಟ್ರಾನ್ಸ್ಮಿಷನ್
ചതുർഭുജ ശൃംഖല,ಚತುರ್ಭುಜ ಜಾಲ
ക്വാട്ടർനറി നെറ്റ്വർക്ക്,ಕ್ವಾಟರ್ನರಿ ನೆಟ್ವರ್ಕ್
ക്വാഡ് ട്യൂബ് ക്യാമറ,ಕ್ವಾಡ್ ಟ್ಯೂಬ್ ಕ್ಯಾಮೆರಾ
ഫ്യൂറിയർ ഗുണകം,ಫೋರಿಯರ್ ಗುಣಾಂಕ
ഫ്യൂറിയർ ഇന്റഗ്രേഷൻ,ಫೋರಿಯರ್ ಏಕೀಕರಣ
ഫ്യൂറിയർ വിപരീതം,ಫೋರಿಯರ್ ವಿಲೋಮ
നാല് സീരീസ്,ನಾಲ್ಕನೆಯ ಸರಣಿ
പകർച്ച,ರೋಗ ಪ್ರಸಾರ
ഫ്യൂറിയർ ത്രികോണമിതി പരമ്പര,ಫೋರಿಯರ್ ತ್ರಿಕೋನಮಿತೀಯ ಸರಣಿ
ഫോറിയർ സിദ്ധാന്തം,ಫೋರಿಯರ್ ಪ್ರಮೇಯ
നാലിരട്ടി ഉപകരണം,ನಾಲ್ಕು ಪಟ್ಟು ಸಾಧನ
ക്വാട്ടർനറി ഡയോഡ്,ಕ್ವಾಟರ್ನರಿ ಡಯೋಡ್
മൊബൈൽ പോയിന്റ് പ്രോസസർ,ಮೊಬೈಲ್ ಪಾಯಿಂಟ್ ಪ್ರೊಸೆಸರ್
ഫ്ലോട്ടിംഗ് പോയിന്റ് യൂണിറ്റ്,ಫ್ಲೋಟಿಂಗ್ ಪಾಯಿಂಟ್ ಘಟಕ
ഫയൽ മാറ്റിസ്ഥാപിക്കൽ,ಫೈಲ್ ಬದಲಿ
ഫ്രാക്ഷണൽ പിശക്,ಭಾಗಶಃ ದೋಷ
ഡിഫറൻഷ്യൽ ട്രാൻസ്മിഷൻ,ಭೇದಾತ್ಮಕ ಪ್ರಸರಣ
ഫ്രെയിം,ಚೌಕಟ್ಟು
ഫ്രെയിം ബഫർ ചിപ്പ്,ಫ್ರೇಮ್ ಬಫರ್ ಚಿಪ್
ഫ്രെയിം ക്യാപ്ചർ,ಫ್ರೇಮ್ ಕ್ಯಾಪ್ಚರ್
ഫ്രെയിം പാസ്വേഡ്,ಫ್ರೇಮ್ ಪಾಸ್ವರ್ಡ್
ഫ്രെയിം ഫോർമാറ്റ്,ಫ್ರೇಮ್ ಸ್ವರೂಪ
ഫ്രെയിം ഫ്രീക്വൻസി,ಫ್ರೇಮ್ ಆವರ್ತನ
ഫ്രെയിം ഭൂമി,ಚೌಕಟ್ಟಿನ ಭೂಮಿ
ഫ്രെയിം സിൻക്രണസ് പോയിന്റുകൾ,ಫ್ರೇಮ್ ಸಿಂಕ್ರೊನಸ್ ಪಾಯಿಂಟ್‌ಗಳು
ഫ്രെയിം സിൻക്രൊണൈസേഷൻ,ಫ್ರೇಮ್ ಸಿಂಕ್ರೊನೈಸೇಶನ್
ഫ്രെയിം സിൻക്രണസ് സിഗ്നൽ,ಫ್ರೇಮ್ ಸಿಂಕ್ರೊನಸ್ ಸಿಗ್ನಲ್
ഫ്രാങ്ക് കോഡ്,ಫ್ರಾಂಕ್ ಕೋಡ್
സ്വതന്ത്ര ഇലക്ട്രോണുകൾ,ಉಚಿತ ಎಲೆಕ್ಟ್ರಾನ್ಗಳು
സ്വതന്ത്ര മേഖല,ಮುಕ್ತ ವಲಯ
സ്വതന്ത്ര ചലിക്കുന്ന ഓസിലേറ്റർ,ಉಚಿತ ಚಲಿಸುವ ಆಂದೋಲಕ
സ്വതന്ത്ര സ്‌പെയ്‌സിംഗ് ഇം‌പെഡൻസ്,ಉಚಿತ ಅಂತರ ಪ್ರತಿರೋಧ
സ്വതന്ത്ര ഇടം,ಉಚಿತ ಅಂತರ
സ്വതന്ത്ര ചലിക്കുന്ന മൾട്ടിവൈബ്രേറ്റർ,ಉಚಿತ ಚಲಿಸುವ ಮಲ್ಟಿವೈಬ್ರೇಟರ್
ആവൃത്തി,ಆವರ್ತನ
ആവൃത്തി,ಆವರ್ತನ
ആവൃത്തി,ಆವರ್ತನ
ആവൃത്തി,ಆವರ್ತನ
ഫ്രീക്വൻസി ഘടിപ്പിച്ച ചാനൽ,ಆವರ್ತನ ಲಗತ್ತಿಸಲಾದ ಚಾನಲ್
ഫ്രീക്വൻസി അസൈൻമെന്റ്,ಆವರ್ತನ ನಿಯೋಜನೆ
ഫ്രീക്വൻസി ബാൻഡ്,ಆವರ್ತನ ಬ್ಯಾಂಡ್
ഫ്രീക്വൻസി കൺവെർട്ടർ,ಆವರ್ತನ ಪರಿವರ್ತಕ
ഫ്രീക്വൻസി നഷ്ടപരിഹാരം,ಆವರ್ತನ ಪರಿಹಾರ
ഫ്രീക്വൻസി നഷ്ടപരിഹാരം,ಆವರ್ತನ ಪರಿಹಾರ
ഫ്രീക്വൻസി നിയന്ത്രിത ഓസിലേറ്റർ,ಆವರ್ತನ ನಿಯಂತ್ರಿತ ಆಂದೋಲಕ
ആവൃത്തി പരിവർത്തനം,ಆವರ್ತನ ಪರಿವರ್ತನೆ
ഫ്രീക്വൻസി മോഡുലേഷൻ,ಆವರ್ತನ ಮಾಡ್ಯುಲೇಶನ್
ഫ്രീക്വൻസി ഡിറ്റക്ടർ,ಆವರ್ತನ ಪತ್ತೆಕಾರಕ
ആവൃത്തി വ്യതിയാനം,ಆವರ್ತನ ವಿಚಲನ
ആവൃത്തി വ്യതിയാനം,ಆವರ್ತನ ವಿಚಲನ
ആവൃത്തി വ്യത്യാസം,ಆವರ್ತನ ವ್ಯತ್ಯಾಸ
ഫ്രീക്വൻസി ഡിസ്ക്രിമിനേറ്റർ,ಆವರ್ತನ ತಾರತಮ್ಯಕಾರ
ആവൃത്തി വക്രീകരണം,ಆವರ್ತನ ಅಸ್ಪಷ್ಟತೆ
ആവൃത്തി വ്യത്യാസം,ಆವರ್ತನ ವ್ಯತ್ಯಾಸ
ഫ്രീക്വൻസി സെപ്പറേറ്റർ,ಆವರ್ತನ ವಿಭಜಕ
മൾട്ടിപ്ലക്‌സർ ഫ്രീക്വൻസി ഡിവിഷൻ,ಮಲ್ಟಿಪ್ಲೆಕ್ಸರ್ ಆವರ್ತನ ವಿಭಾಗ
ആവൃത്തി ഇരട്ടി,ಆವರ್ತನ ದ್ವಿಗುಣ
ഫ്രീക്വൻസി സ്വിച്ചിംഗ്,ಆವರ್ತನ ಸ್ವಿಚಿಂಗ್
ഫ്രീക്വൻസി ജനറേഷൻ,ಆವರ್ತನ ಉತ್ಪಾದನೆ
ഫ്രീക്വൻസി ആശ്രിത ആന്റിന,ಆವರ್ತನ ಅವಲಂಬಿತ ಆಂಟೆನಾ
ഫ്രീക്വൻസി ഇന്റർഫേസ്,ಆವರ್ತನ ಇಂಟರ್ಫೇಸ್
ഫ്രീക്വൻസി ഇടപെടൽ,ಆವರ್ತನ ಹಸ್ತಕ್ಷೇಪ
ആവൃത്തി വിപരീതം,ಆವರ್ತನ ವಿಲೋಮ
ഫ്രീക്വൻസി മോഡുലേഷൻ,ಆವರ್ತನ ಮಾಡ್ಯುಲೇಶನ್
