English,Tamil
Dehydration,நீரிழப்பு
Dehydro-epiandrosterone,டீஹைட்ரோ-எபியாண்ட்ரோஸ்டிரோன்
Dehydrogenase,ஹைட்ரஜனேஸ்
Deletion,நீக்குதல்
Delimiting membrane,சவ்வு வரையறுக்கும்
Delineating,வரையறுக்கும்
Delphinus,டெல்பினஸ்
Demersal fish,டிமர்சல் மீன்
Demographic transition,மக்கள்தொகை மாற்றம்
Denaturation,குறைப்பு
Denatured,மறுக்கப்பட்டது
Denaturisation,குறைப்பு
Dendrite,டென்ட்ரைட்
Dendrite,டென்ட்ரைட்
Dendrite,டென்ட்ரைட்
Dendrobates,டென்ட்ரோபேட்ஸ்
Dendron,டென்ட்ரான்
Dengue,டெங்கு
Denitrification,மறுப்பு
Denitrification process,மறுப்பு செயல்முறை
Dentitrifier,டென்ட்ரேட்டர்
Denitrifying bacteria,பாக்டீரியாவை மறுக்கும்
Dense solution,அடர்த்தியான தீர்வு
Density gradient centrifugation,அடர்த்தி சாய்வு மையவிலக்கு
Density of the suspension,இடைநீக்கத்தின் அடர்த்தி
Dentate,டென்டேட்
Dentine,டென்டைன்
Deoxygenated blood,டீஆக்ஸிஜனேற்றப்பட்ட இரத்தம்
Deoxyribonucleic acid (DNA),டியோக்ஸிரிபோநியூக்ளிக் அமிலம் (டி.என்.ஏ)
Depigmentation,டெப்ளிக்மென்டேஷன்
Depletion of soil fertility,மண் கருவுறுதல் குறைவு
Depolarisation,டிபோலரைசேஷன்
Depolymerisation,டிபோலிமரைசேஷன்
Depression,மனச்சோர்வு
Depression,மனச்சோர்வு
Derelict land,கைவிடப்பட்ட நிலம்
Derivative novacaine,வழித்தோன்றல் நோவகெய்ன்
Dermatogen,டெர்மடோஜென்
Dermis,டெர்மிஸ்
Descendant population,சந்ததியினர் மக்கள் தொகை
Descending colon,இறங்குங்குடற்குறை
Descending limb,இறங்கு மூட்டு
Descending thoracic aorta,இறங்கு தொராசிக் பெருநாடி
Descent,வம்சாவளி
Desert areas,பாலைவன பகுதிகள்
Desert biome,பாலைவன பயோம்
Desert community,பாலைவன சமூகம்
Desert plant,பாலைவன ஆலை
Desert shrub,பாலைவன புதர்
Desertification,பாலைவனமாக்கல்
Desi variety,தேசி வகை
Desmid,டெஸ்மிட்
Desmotubule,டெஸ்மோடூபூல்
Detergent,சவர்க்காரம்
Detoxication,நச்சுத்தன்மை
Detoxification,நச்சுத்தன்மை
Detritivore,தீங்கு விளைவிக்கும்
Detritivorous,தீங்கு விளைவிக்கும்
Detritus feeder,டெட்ரிட்டஸ் ஊட்டி
Detritus feeding invertebrate,டெட்ரிட்டஸ் உணவளிக்கும் முதுகெலும்புக்கு
Detritus food chain,டெட்ரிட்டஸ் உணவு சங்கிலி
Deuterostomia,டியூட்டெரோஸ்டோமியா
Development,வளர்ச்சி
Devil fish,பிசாசு மீன்
Devil fish,பிசாசு மீன்
Devonian period,டெவோனிய காலம்
De-vries theory,டி-வ்ரீஸ் கோட்பாடு
De-xycorticosterone,டி-xycorticosterone
Dihybrid,Dihibrid
Dinucleotide,டைனுக்ளியோடைடு
Diabetes insipidus,நீரிழிவு இன்சிபிடஸ்
Diabetes mellitus,நீரிழிவு நோய்
Diacetylmorphin,Diacetylmorphin
Diagnosis,நோயறிதல்
Diagnostic and therapeutics,கண்டறியும் மற்றும் சிகிச்சை
Diagnostic image,கண்டறியும் படம்
Diagnostic kit,கண்டறியும் கிட்
Diakinesis,டயக்கினெசிஸ்
Dialysing fluid,டயலிங் திரவம்
Dialysis,டயாலிசிஸ்
Diandria,டயான்ட்ரியா
Diandrous,டியான்ட்ரஸ்
Diapause,டயபாஸ்
Diarrhoea,வயிற்றுப்போக்கு
Diastolic pressure,டயஸ்டாலிக் அழுத்தம்
Diatom,டயட்டாம்
Diatomaceous earth,டயட்டோமேசியஸ் பூமி
Dioxylglycerol (DG),டை ஆக்சில்கிளிசரால் (டி.ஜி)
Dibasic phosphate,டிபாசிக் பாஸ்பேட்
Dichanthium,டிச்சந்தியம்
Dichloro diphenyl trichloroethane (DDT),டிக்ளோரோ டிஃபெனைல் ட்ரைக்ளோரோஎத்தேன் (டி.டி.டி)
Dichotomous,இருவகை
Dicondylic skull,டிகோண்டிலிக் மண்டை ஓடு
Dicotyledon,டைகோடைலெடன்
Dictyosome,டிக்டியோசோம்
Dictyota,டிக்டியோட்டா
Diencephalon,டைன்ஸ்பாலன்
Dietary,உணவு
Differential contribution,வேறுபட்ட பங்களிப்பு
Differential interference contrast microscope,வேறுபட்ட குறுக்கீடு மாறுபட்ட நுண்ணோக்கி
Differential reproduction,வேறுபட்ட இனப்பெருக்கம்
Differentiated cell,வேறுபட்ட செல்
Differentiation,வேறுபாடு
Diffracted wave,மாறுபட்ட அலை
Diffuse,பரவுகிறது
Diffusing capacity,பரவக்கூடிய திறன்
Digestion,செரிமானம்
Digestive juice,செரிமான சாறு
Digestive system,செரிமான அமைப்பு
Digestive tract,செரிமான தடம்
Digit,இலக்கு
Digital subtraction angiography,டிஜிட்டல் கழித்தல் ஆஞ்சியோகிராபி
Digitally,டிஜிட்டல் முறையில்
Digitiform gland,டிஜிட்டல் சுரப்பி
Dikaryon,டிகாரியன்
Dikaryophase,டிகாரியோஃபேஸ்
Dimer,டைமர்
Dominant lethal allele,ஆதிக்கம் செலுத்தும் மரணம் அலீல்
Dimorphism,திமார்பிசம்
Dinitrogen,டைனிட்ரஜன்
Dinoflagellate,டைனோஃப்ளகலேட்
Dioecious,Dioecious
Diospyros melanoxylon,டியோஸ்பைரோஸ் மெலனாக்ஸிலோன்
Dipeptide,டிபெப்டைட்
Diphyodont,Diphodats
Diplobacillus,டிப்ளோபாசில்லஸ்
Diploblastic,டிப்ளோபிளாஸ்டிக்
Diplococcus pneumoniae,டிப்ளோகோகஸ் நிமோனியா
Diploid stage,டிப்ளாய்டு நிலை
Diplonema,டிப்ளோனெமா
Diplontic,டிப்ளோன்டிக்
Diplosome,டிப்ளோசோம்
Diplostome,டிப்ளோஸ்டோம்
Diplotene stage,டிப்ளோடீன் நிலை
Diptera,டிப்டெரா
Dipteran,டிப்டெரான்
Dipterocarpus hopea,டிப்டெரோகார்பஸ் ஹோபியா
Dipthteria,டிப்டீரியா
Directional selection,திசை தேர்வு
Disaccharide hyaluronic acid,டிசாக்கரைடு ஹைலூரோனிக் அமிலம்
Disaccharide,டிசாக்கரைடு
Disc,வட்டு
Disc floret,வட்டு புளோரெட்
Discharge of pollen,மகரந்தம் வெளியேற்றம்
Discontinuous variation,இடைவிடாத மாறுபாடு
Discrete mutation,தனித்துவமான பிறழ்வு
Disease,நோய்
Disharmonising process,மோகப்படுத்தும் செயல்முறை
Disinfectant,கிருமிநாசினி
Disinfected,கிருமி நீக்கம் செய்யப்பட்டது
