Punjabi,Malayalam
ਕੁਕੁਰਬਿਟ,കുക്കുർബിറ്റ്
ਕੁਕੁਰਬਤਾ,കുക്കുർബിറ്റ
ਕੂਲਮ,കുള
ਕਾਸ਼ਤਕਾਰ,കൃഷിചെയ്യുക
ਕਾਸ਼ਤ ਕੀਤੀ ਫਸਲ,കൃഷി ചെയ്ത വിള
ਕਾਸ਼ਤ ਵਾਲਾ ਪੌਦਾ,കൃഷി ചെയ്ത പ്ലാന്റ്
ਸਭਿਆਚਾਰਕ ਜਾਂ ਤੇਜ਼ ਇਛੜਨ,സാംസ്കാരിക അല്ലെങ്കിൽ ത്വരിതപ്പെടുത്തിയ യൂട്രോഫിക്കേഷൻ
ਸਭਿਆਚਾਰ,സംസ്കാരം
Cumulus ooporus,കുമുലസ് ഓഫോറസ്
ਕਪੇਰਪ੍ਰੈਸ ਟੋਰੂਲੋਸਾ,കുഷേർസ് ടോറലോസ
ਉਪulaula,പച്ചി
ਕਪੂਲ,കപ്ച്ചെടി
ਕਰਕੁਮਿਨ,Curcumin
ਮੁਸ਼ਕਿਲ,കസോറിയല്
ਕਰਵੰਬਰਸੀ,കർവെംബ്രി
ਕਰਵਬੇਰੀੋਨਿਕ,കർവെംബ്രിയോണിക്
ਕੁਸਕਤਾ,കുസ്കട്ട
Cuspidate,കുസ്പീറ്റ്
ਕਟੀਲ,ഉപയാകൃതിയായ
ਕੱਟਣਾ,മുറിക്കൽ
ਕੱਟਣਾ,മുറിക്കൽ
ਕਟਲਫਿਸ਼,കട്ടിൽ ഫിഷ്
ਸਾਈਨੋਬੈਟਰੀਆ,സയനോബാക്ടീരിയ
ਸਿਨੋਬੈਕਟਰੀ,സയനോബാക്ടീരിയ
ਸਾਈਨੋਕੋਬਲੈਮਿਨ (ਬੀ 12),സയനോകോബാലമിൻ (ബി 12)
ਸਿਨੋਫਾਈਸੈਨ ਗ੍ਰੇਨੀਲੇ,സയനോഫിയൻ ഗ്രാനുലേ
ਸਾਈਥਿਅਮ,സൈതിയം
ਸਾਈਕੈਡ,സൈകാഡ്
ਸਾਈਕਡੇਸੀਸੀ,സൈകാഡെചെ
ਸਾਈਕਾਡੋਪਸਡਾ,സൈകാഡോപ്സിഡ
ਚੱਕਰਵਾਤੀ ਗੋਨੋਸਾਈਨ ਮੋਨੋਫੋਸਫੇਟ,ചാക്രിക ഗ്വാനോസിൻ മോണോഫോസ്ഫേറ്റ്
ਚੱਕਰਵਾਤ ਫੋਟੋਫ਼ੋਫੋਸੋਰੀਲੇਸ਼ਨ,ചാക്രിക ഫോട്ടോഫോസ്ഫോറിലേഷൻ
ਚੱਕਰਵਾਤੂਨਿਕ ਸਪੈਰੇਟਰ,സൈക്ലോണിക് സെപ്പറേറ്റർ
ਸਾਈਕਲੋਪਸ,സൈക്ലോപ്പുകൾ
ਸਾਈਕਲੋਸਪੋਰਿਨ ਏ,സൈക്ലോസ്പോരിൻ a
ਸਾਈਕਲੋਸਟੋਮੈਟੋਟਾ,സൈക്ലോസ്റ്റോടോമാറ്റ
ਸਾਈਕਲ,സൈകാസ്
ਸਾਈਮੋਜ਼,സൈമോസ്
ਸਾਈਮੋਜ਼ ਦੀ ਕਿਸਮ,സൈമോസ് തരം
ਸਾਈਪਰਸ,സൈപ്രസ്സ്
ਸਾਈਪਸਲਾ,സിപ്പലെസല്
Catsine,സ്രീസ്ലൈൻ
ਸਿਸਟਿਕ ਫਾਈਬਰੋਸੀਸ,സിസ്റ്റിക് ഫൈബ്രോസിസ്
ਸਾਇਟੋਕਿਨੇਸਿਸ,സൈറ്റോകിനിസ്
Cytochromo,സൈറ്റോക്രോം
ਸਾਇਟੋਕਾਈਨ ਬੈਰੀਅਰ,സൈറ്റോകൈൻ തടസ്സം
ਸਾਇਟੋਕਿਨਿਨ,സൈറ്റോകിനിൻ
ਸਾਇਟੋਲੋਜੀ,സൈറ്റിയോളജി
ਸਾਈਓਟਨ,സൈറ്റൺ
ਸਾਇਟੋਪਲਾਜ਼ਮ,സൈറ്റോപ്ലാസം
ਸਾਇਟੋਪਲਾਸਮੀ ਬ੍ਰਿਜ,സൈറ്റോപ്ലാസ്മിക് ബ്രിഡ്ജ്
ਸਾਇਟੋਪਲਾਸਮਿਕ ਗਲੋਬੂਲ,സൈറ്റോപ്ലാസ്മിക് ഗ്ലോബൽ
ਸਾਇਟੋਸਾਈਨ,സൈറ്റിസിൻ
ਸਾਇਟੋਸਕੇਲੇਟਨ,സൈറ്റോസ്കലെട്ടൺ
ਸਾਇਟੋਸੋਲ,സൈറ്റോസോൾ
ਸਾਇਟੋਟੈਕਸੋਨੋਮੀ,സൈറ്റോടാക്സൻ.
ਡੀਹਾਈਡਰੇਸ਼ਨ,നിർജ്ജലീകരണം
ਡੇਅਰੀ ਟੈਕਨੋਲੋਜੀ,ഡയറി സാങ്കേതികവിദ്യ
ਡੈਫਨੇਲੇਸ,ഡാഫ്നെലെസ്
ਡੂੰਨੀਆ,ഡാഫിനിയ
ਹਨੇਰਾ ਬੈਕ ਗਰਾਉਂਡ,ഇരുണ്ട പുറം നിലം
ਡਾਰਕ ਫੀਲਡ ਮਾਈਕਰੋਸਕੋਪੀ,ഇരുണ്ട ഫീൽഡ് മൈക്രോസ്കോപ്പി
ਹਨੇਰਾ ਪ੍ਰਤੀਕਰਮ,ഇരുണ്ട പ്രതികരണം
ਡਾਰਵਿਨਿਜ਼ਮ,ഡാർവിനിസം
ਡਾਰਵਿਨ ਦਾ ਫਿੰਚ,ഡാർവിന്റെ ഫിഞ്ച്
ਡੇਟਾ ਦੀ ਘਾਟ,ഡാറ്റ കുറവ്
ਡੇਟਿੰਗ ਹਥੇਲੀ,ഈന്തപ്പന
ਡੈਟੂਰਾ ਸਟ੍ਰੈਲੋਨੀਅਮ,ദതുര സ്ട്രാമോണിയം
ਧੀ ਸੈੱਲ,മകൾ സെൽ
ਦਿਨ ਨਿਰਪੱਖ ਪੌਦਾ,ഡേ ന്യൂട്രൽ പ്ലാന്റ്
ਦਿਨ ਦੀ ਲੰਬਾਈ,പകൽ നീളം
ਡੀਗੈਥ,അധരതാ
ਡੈੱਡ ਸ਼ੂਟ,ചത്ത ഷൂട്ട്
ਬੋਲ਼ਾਪਨ,ബധിരമായത്
ਡੀਕਮਰ,കാരന്
ਜੈਵਿਕ ਪਦਾਰਥ,ഓർഗനൈക് ഇംപാക്
ਡੈਸੀਬੈਲ,ഡെസിബെൽ
ਡਸੀਡੁਆ ਬਾਸਾਲੀ,ഡെസിഡുവ ബസലിസ്
ਡੀਲਿਡੁਆ ਕੈਪਸੂਲਿਸ,ഡെസിദുവ കാപ്സ്യുലസ്
ਡਿਸਿਡੁਆ,ഡെസിഡുവ
ਪਤਝੜ,ഇലപന്തം
ਕੰਪੋਜ਼,ദുര്ബലമായ
ਕੰਪੋਜ਼ਰ,വിഘടനം
ਡੀਟਰਿਟਸ ਨੂੰ ਕੰਪੋਜ਼ ਕਰਨਾ,ഡിട്രിറ്റസ് വിഘടിപ്പിക്കുന്നു
ਸੜਨ ਦੀ ਦਰ,വിഘപന നിരക്ക്
ਵਿਗਾੜ,ഇടിവ്
ਸਮਰਪਿਤ ਸੈੱਲ,ഡ്യൂഫ്ഫെറന്റന്റ് സെൽ
ਦੀਪ ਸਮੁੰਦਰ ਦੀ ਖਾਈ,ആഴത്തിലുള്ള സമുദ്രം
ਡੂੰਘਾ ਪਾਣੀ ਸਰੀਰ,ആഴത്തിലുള്ള ജലാശയം
Defibbriletlation,ഡിഫിബ്രിലേഷൻ
ਡਿਫਿਬ੍ਰਿਲੇਟਰ,ഡിഫിബ്രില്ലേറ്റർ
ਘਾਟ,അപരാപ്തത
ਦ੍ਰਿੜਤਾ,വനനം
ਬਦਨਾਮ ਵੇਵ,വ്യതിചലന തരംഗം
ਕਟਾਈ,വനനശീകരണം
ਕੋਡਨ ਦੀ ਡੀਜਨਰਸੀ,കോഡണിന്റെ അധ enera ദ്ധിക
ਪਤਿਤ,അധerateerate
ਡੀਜਨਰੇਟ ਕੋਡ,കോര്ഡ് കോഡ്
ਡੀਜਨਰੇਸ਼ਨ,അപചയം
ਡੀਜਨਰੇਟਿਵ ਜੋੜ,അപമാനകരമായ ജോയിന്റ്
ਘਾਹ ਦੇ ਘੇਰੇ ਦਾ ਵਿਗਾੜ,പുൽമേടുകളുടെ അധ d പതനം
ਡੀਗੈਥ,അധരതാ
ਡੀਹਿਸੈਂਟ ਫਲ,Deirent ഫലം
ਡੀਹਾਈਡਰੇਸ਼ਨ,നിർജ്ജലീകരണം
ਡੀਹਾਈਡ੍ਰੋ-ਐਪੀਡ੍ਰੋਸਟੀਰੋਨ,ഡെഹൈഡ്രോ-എപ്പിയാൻസിഹോൺ
ਡੀਹਾਈਡ੍ਰੋਜਨਸ,Dehyprogeenase
ਹਟਾਉਣਾ,ദീപീകരണം
ਖਤਰਨਾਕ ਝਿੱਲੀ,മെംബ്രൺ ഡിലിമിറ്റിംഗ്
ਡੀਲਲਾਈਨ,നിര്ദ്ദീനിംഗ്
ਡੇਲਫਿਨਸ,ഡെൽഫിനസ്
ਡੈਮਰਸੈਲ ਮੱਛੀ,അസുരക്ഷേമം
ਡੈਮੋਗ੍ਰਾਫਿਕ ਤਬਦੀਲੀ,ഡെമോഗ്രാഫിക് സംക്രമണം
ਗਿਰਾਵਟ,ഡിനാറ്ററേഷനുകൾ
ਨਿੰਦਿਆ,നിന്ദ്യമായത്
ਨਾਪਸੰਦ,നിര്നിസേഷൻ
ਡੈਂਡਰਾਈਟ,ഡെൻഡ്രൈൻ
ਡੈਂਡਰਾਈਟ,ഡെൻഡ്രൈൻ
ਡੈਂਡਰਾਈਟ,ഡെൻഡ്രൈൻ
Dendrobates,ഡെഡ്രോബറ്റുകൾ
ਡੈਂਡਰੋਨ,ഏകാധിപൻ
ਡੇਂਗੂ,ഡെങ്കി
ਇਨਕਾਰ,നിഷേധിക്കല്
ਇਨਕਾਰ ਪ੍ਰਕਿਰਿਆ,നിരസിക്കൽ പ്രക്രിയ
ਡੈਂਟਿਟ੍ਰਿਫਾਇਰ,ഡെന്റിട്രിഫയർ
ਬੈਕਟੀਰੀਆ ਨੂੰ ਨਕਾਰੋ,ബാക്ടീരിയകളെ നിഷേധിക്കുന്നു
ਸੰਘਣਾ ਹੱਲ,ഇടതൂർന്ന പരിഹാരം
ਘਣਤਾ ਗਰੇਡੀਐਂਟ ਸੈਂਟਰਿਫੁਗਾਸ਼ਨ,സാന്ദ്രത ഗ്രേഡിയന്റ് സെൻട്രിഫ്യൂഗേഷൻ
ਮੁਅੱਤਲ ਦੀ ਘਣਤਾ,സസ്പെൻഷന്റെ സാന്ദ്രത
ਦੰਦ,ദന്തം
ਦੰਦ,ദന്തൻ
ਡੀਕੋਸੀਜੈਜੈਂਟ ਲਹੂ,ഡിയോക്സിജൻ ചെയ്ത രക്തം
ਡੀਓਕਸੀਰੀਬੋਨਯੂਕਲਿਕ ਐਸਿਡ (ਡੀਐਨਏ),ഡിയോക്സിറിബോഞ്ചിലിക് ആസിഡ് (ഡിഎൻഎ)
ਸੰਜਮ,സന്യാസിമെന്റേഷൻ
ਮਿੱਟੀ ਦੀ ਉਪਜਾ. ਸ਼ਕਤੀ ਦੀ ਕਮੀ,മണ്ണിന്റെ ഫലഭൂയിഷ്ഠത കുറയുന്നു
ਵਡਿਆਨੀ,Deolow വീയത
ਨਿਪੁੰਨਤਾ,ഡിപോലിവറിറേഷൻ
ਉਦਾਸੀ,നൈരാശം
ਉਦਾਸੀ,നൈരാശം
ਡੀਰੀਲਿਕਟ ਜ਼ਮੀਨ,കര ലോസ്
ਡੈਰੀਵੇਟਿਵ ਨੋਵਾਸੀਨ,ഡെറിവേറ്റീവ് നോവീൻ
ਡਰਮੇਟੋਜਨ,ഡെർമറ്റോജൻ
Dermis,ഡെർമിസ്
ਵੰਸ਼ਜੈਂਟ ਆਬਾਦੀ,പിൻഗാമികളുള്ള ജനസംഖ്യ
ਉਤਰਦਾ ਕਾਲਨ,ഇറങ്ങിവരുന്നു കോളൻ
ਉਤਰਦੇ ਅੰਗ,ഇറങ്ങിവരുന്ന അവയവം
ਥੋਰਸਿਕ ਅਨਾਥ,തോറാസിക് അയോർട്ട അവതരിപ്പിക്കുന്നു
ਉਤਰਾਈ,ഇറക്കശാസ്തം
ਮਾਰੂਥਲ ਦੇ ਖੇਤਰ,മരുഭൂമി പ്രദേശങ്ങൾ
ਮਾਰੂਥਲ ਬਾਇਓਮ,മരുഭൂമിയിലെ ബയോം
ਮਾਰੂਥਲ ਕਮਿ Community ਨਿਟੀ,മരുഭൂമി കമ്മ്യൂണിറ്റി
ਮਾਰੂਥਲ ਦਾ ਪੌਦਾ,മരുഭൂമി
ਮਾਰੂਥਲ ਝਾੜੀ,മരുഭൂമി കുറ്റിച്ചെടി
ਉਜਾੜਤਾ,മറച്ചുവറിയ
ਦੇਸੀ ਕਿਸਮ,ദേശി വൈവിധം
ASMID,പീസ്മിദിന്
Dismotubule,Desmmotubule
ਡਿਟਰਜੈਂਟ,മാലിനനിര്മാര്ജനി
ਡੀਟੌਕਸਕਸ਼ਨ,വിഷാംദം
ਡੀਟੌਕਸਫਿਕੇਸ਼ਨ,വിഷാംശം
ਡੈਟ੍ਰੇਟਿਵੋਰ,ഡിട്രിറ്റിവൂർ
ਡੀਟ੍ਰੇਟਵਾਇਰਸ,ഡിട്രിറ്റിവ്യൂസ്
ਡੀਟਰਿਟਸ ਫੀਡਰ,ഡിട്രിറ്റസ് ഫീഡർ
ਡੈਟ੍ਰਿਟਸ ਨੂੰ ਬਰਬਾਦ ਕਰਨਾ,ഡിട്രിറ്റസ് ഫീഡിംഗ് അകശൈബ്രേറ്റ്
ਡੈਟ੍ਰਿਟਸ ਫੂਡ ਚੇਨ,ഡിട്രിറ്റസ് ഫുഡ് ശൃംഖല
ਡੀਵਰਸਟੋਮੀਆ,ഡ്യൂട്ടൂട്ടീയാത കമ്മീഷൻ
ਵਿਕਾਸ,വികസനം
ਸ਼ੈਤਾਨ ਮੱਛੀ,പിശാച് മത്സ്യം
ਸ਼ੈਤਾਨ ਮੱਛੀ,പിശാച് മത്സ്യം
ਡੇਵਨੀਅਨ ਅਵਧੀ,ഡെവോണിയൻ കാലയളവ്
ਡੀ-ਵੀਰੀਆਂ ਸਿਧਾਂਤ,ഡി-വ്രീസ് സിദ്ധാന്തം
ਡੀ-ਜ਼ੈਕੌਰਟਰੋਸਟਟਰੋਨ,ഡി-സൈക്കോർട്ട്സ്റ്റെറോൺ
ਡਾਇਲਬ੍ਰਿਡ,Dihybrid
ਡਾਇਨਯੂਕਲੋਟਾਈਡ,Dinucleout സൈഡ്
ਸ਼ੂਗਰ ਰੋਗ ਇਨਸਿਪਿਡਸ,ഡയബറ്റിസ് ഇൻസിപിഡസ്
ਸ਼ੂਗਰ ਰੋਗ mellitus,പ്രമേഹം മെലിറ്റസ്
ਡਾਇਸੈਟਿਕਲਮੋਰਫਿਨ,ഡയപെറ്റിൽമോർഫിൻ
ਨਿਦਾਨ,രോഗനിര്ണയനം
ਡਾਇਗਨੋਸਟਿਕ ਅਤੇ ਇਲਾਜ,"ഡയഗ്നോസ്റ്റിക്, ചികിത്സാ എന്നിവ"
ਡਾਇਗਨੌਸਟਿਕ ਚਿੱਤਰ,ഡയഗ്നോസ്റ്റിക് ചിത്രം
ਡਾਇਗਨੋਸਟਿਕ ਕਿੱਟ,ഡയഗ്നോസ്റ്റിക് കിറ്റ്
ਡਾਇਕੀਨੇਸਿਸ,ദി ഡയകിനെസിസ്
ਡਾਲੀਸਿੰਗ ਤਰਲ,ഡയാലിസിംഗ് ദ്രാവകം
ਡਾਇਲਸਿਸ,ഡയാലിസിസ്
ਡੈਂਡਰੀਆ,ഡൈനിയൻഡ്
ਡੈਂਡਰਸ,ഡൈയാൻഡോർ
ਪਰਿਵਰਤਨ,പോസിറ്റി
ਦਸਤ,അതിസാരം
ਡਾਇਸਟੋਲਿਕ ਦਬਾਅ,ഡയസ്റ്റോളിക് മർദ്ദം
ਡਾਇਟੋਮ,ഡിവിയാറ്റി
ਡਾਇਟੋਮੈਸੀਅਸ ਧਰਤੀ,ദയോതിക ഭൂമി
Dioxylglycerl (dg),Dioxylglyclycle (dg)
Dibasic ਫਾਸਫੇਟ,ദിബാസിക് ഫോസ്ഫേറ്റ്
ਦਿਕਾਂਤਿਅਮ,ദിച്ചാന്തിയം
Diclero diphenyl trikhloethene (ddt),ഡിക്ലോറോ ഡിഫെനൈൽ ട്രൈക്ലോറോഥെയ്ൻ (ഡിഡിടി)
Dichotomous,Dichotomous
ਡਿਕਨਡਿਕ ਖੋਪੜੀ,ഡിക്കോണ്ടിലിക് തലയോട്ടി
ਡਿਕੋਟੀਕਲੋਨ,ഡികോട്ടിഡൺ
Dictyosome,Picticoyosome
ਡਿਕਟੋਟਾ,ഡിക്റ്റിയോട്ട
ਮਨੀਫਲੌਲਾ,മനശ്ശമോ
ਖੁਰਾਕ ਸੰਬੰਧੀ,ഭക്ഷണശാല
ਵੱਖਰਾ ਯੋਗਦਾਨ,ഡിഫറവ് സംഭാവന
ਸੂਤਰ ਦਖਲ ਦੇ ਵਿਪਰੀਤ,ഡിഫറൻഷ്യൽ ഇന്റർഫെൻറ് വൈകല്യമുള്ള മൈക്രോസ്കോപ്പ്
ਵੱਖਰਾ ਪ੍ਰਜਨਨ,ഡിഫറൻഷ്യൽ പുനരുൽപാദനം
ਵੱਖਰਾ ਸੈੱਲ,വേർതിരിച്ച സെൽ
ਭਿੰਨਤਾ,പതപാദം
ਵੱਖ-ਵੱਖ ਵੇਵ,ഡിഫ്രാക്റ്റുചെയ്ത തരംഗം
ਫੈਲਾਓ,വ്യാപിക്കും
ਵੱਖ-ਵੱਖ ਸਮਰੱਥਾ,വ്യാപിക്കുന്ന ശേഷി
ਹਜ਼ਮ,ദഹനം
ਪਾਚਨ ਦਾ ਜੂਸ,ദഹന ജ്യൂസ്
ਪਾਚਨ ਸਿਸਟਮ,ദഹനവ്യവസ്ഥ
ਪਾਚਕ ਟ੍ਰੈਕਟ,ദഹനനാളത്തെ
ਅੰਕ,അക്കം
ਡਿਜੀਟਲ ਘਟਾਓ ਐਂਜੀਓਗ੍ਰਾਫੀ,ഡിജിറ്റൽ കുറയ്ക്കൽ ആൻജിയോഗ്രാഫി
ਡਿਜੀਟਲ,ഡിജിറ്റലായി
ਡਿਡੀਫਾਰਮ ਗਲੈਂਡ,ഡിജിറ്റിഫോം ഗ്രന്ഥി
ਡਾਈਕਰੀਓਨ,Dikaryon
ਡਿਕਰੀਘਰੇ,ഡിക്കാരോഫേസ്
ਡਾਈਮਰ,ഡൈവര്
ਪ੍ਰਮੁੱਖ ਮਾਰੂ ਐਲੀ,പ്രബലമായ മാരകമായ അലോലെ
ਡਾਈਮੋਰਫਿਜ਼ਮ,ദിമോർഫിസം
ਡਾਇਨਾਈਟ੍ਰੋਜਨ,ഡൈനിട്രോജൻ
ਡਾਇਨਫਲੇਜਲੇਟ,ദിനോഫ്ലേഗെലേറ്റ്
Dioeous,ഡൈയോസിയസ്
DiuspyroS Melocylon,ഡയോസ്പൈറോസ് മെലാനോക്സൈലോൺ
ਡੇਟੈਪਟਾਈਡ,ഡിവിപ്ടൈഡ്
Diphyontont,ഡിഫ്യോഡോണ്ട്
ਡਿਪਲੋਬਿਲਸ,ഡിപ്ലോബക്കലസ്
ਡਿਪਲੋਬਲੇਸਟਿਕ,ഡിലോബ്ലാസ്റ്റിക്
ਡਿਪਲੋਕੋਕਸ ਨਮੂਨੀਆ,ഡിപ്ലോക്കസ് ന്യുമോണിയ
ਡਿਪਲੋਇਡ ਪੜਾਅ,ഡിപ്ലോയിഡ് സ്റ്റേജ്
ਡਿਪਲੋਨੀਮਾ,ഡിപ്ലോൺമ
ਡਿਪਲੋਨਿਕ,ഡിലിക്
ਡਿਪਲੋਸੋਮ,ഡിപ്ലോമും
ਡਿਪਲੋਸਟੋਮ,ഡിപ്ലോസ്റ്റോം
ਡਿਪਲੋਟਿਨ ਸਟੇਜ,ഡിപ്രോട്ടിൻ സ്റ്റേജ്
ਡਿਪਟੇਰਾ,ഡിപ്റ്റെറ
ਡਿਪਟਰਾਨ,ഡിപ്റ്റൻ
ਡਿਪਟਰੋਕਾਰਪਸ ਹੋਪ,ഡിപ്റ്റെറോകാർപസ് ഹോപെരിയ
ਡਿਪੰਡਟਰੀਆ,ഡിപ്തിയ
ਦਿਸ਼ਾਵੀ ਚੋਣ,ദിശാസൂചന തിരഞ്ഞെടുക്കൽ
DisCharide ਹਾਈਲੂਰੋਨਿਕ ਐਸਿਡ,ഹയാലുറോണിക് ആസിഡ് തെറ്റായി മാറ്റുക
ਡਿਸਕਾੱਰਾਈਡ,പോരായ്മ
ਡਿਸਕ,ഡിസ്ക്
ਡਿਸਕ ਫਲੋਰੈਟ,ഡിസ്ക് ഫ്ലോട്ട്
ਬੂਰ ਦਾ ਡਿਸਚਾਰਜ,കൂമ്പോളയിൽ നിന്ന് പുറത്ത്
ਬੰਦ ਕਰਨ ਵਾਲਾ ਪਰਿਵਰਤਨ,വ്യതിയാന വ്യതിയാനം
ਵਿਗੜ,വിവേചനപരമായ പരിവർത്തനം
ਰੋਗ,രോഗം
ਨਿਰਾਸ਼ਾਜਨਕ ਪ੍ਰਕਿਰਿਆ,ഡിസാർമോണിംഗ് പ്രക്രിയ
ਕੀਟਾਣੂਨਾਸ਼ਕ,അണുനാശിനി
ਕੀਟਿਆ ਹੋਇਆ ਹੈ,അണുവിമുക്തമാക്കിയ
ਹੱਡੀ ਦੇ ਵਿਗਾੜ,അസ്ഥിയുടെ തകരാറുകൾ
ਪ੍ਰਸਾਰ,കീര്ത്തി
ਦੂਰ,വിദൂര
ਦੂਰ ਦਾ ਦੋਸ਼ੀ,തെറ്റാണ്
ਡਿਸਟਲ ਨੇਫ੍ਰੋਨ,വിദൂര നെഫ്രോൺ
ਡਿਸਟਲ ਸਟੈਨੈਕਸ,വിദൂര ഫലാങ്ക്സ്
ਦੂਰ ਦਾ ਰੰਗਤ,വിദൂര പിഗ്മെന്റ്
ਦਸ਼ੁਰ,അരൂണൽ
ਦੇਣਾ,അവ്യക്തമായ കലനം
ਵੰਡ,അവശിഷ്ടമായ
ਡਾਈਵਰਜ,വ്യതിചലിക്കുക
ਭਟਕਣਾ,വ്യത്യാഗങ്ങൾ
ਵਿਭਿੰਨਤਾ,വൈവിധ്യം
ਕਿਰਤ ਦੀ ਵੰਡ,അധ്വാനത്തിന്റെ വിഭജനം
ਵੰਡ,ഡിവിഷൻ
ਵੰਡ,ഡിവിഷൻ
ਡੀ ਐਨ ਏ ਨਿਰਭਰ ਆਰ ਐਨ ਏ ਪੋਲੀਮਰੇਜ,ഡിഎൻഎ ആശ്രിതൻ ആർഎൻഎ പോളിമറേസ്
ਡੀ ਐਨ ਏ ਧੱਬੇ,ഡിഎൻഎ ബ്ലോക്കിംഗ്
ਡੀ ਐਨ ਏ ਕਲੀਅਵੇਜ,ഡിഎൻഎ പിളർപ്പ്
ਡੀ ਐਨ ਏ ਕਲੋਨਿੰਗ,ഡിഎൻഎ ക്ലോയിനിംഗ്
ਡੀ ਐਨ ਏ ਡਰਾਈਵਿੰਗ ਹਾਈਬ੍ਰਿਡਾਈਜ਼ੇਸ਼ਨ,ഡിഎൻഎ ഡ്രൈവ് ഹൈബ്രിഡൈസേഷൻ
ਡੀ ਐਨ ਏ ਫਿੰਗਰਪ੍ਰਿੰਟਿੰਗ,ഡിഎൻഎ വിരലടയാളം
ਡੀ ਐਨ ਏ ਲਾਇਬ੍ਰੇਰੀ,ഡിഎൻഎ ലൈബ്രറി
ਡੀ ਐਨ ਏ ਪਿਘਲਣਾ,ഡിഎൻഎ ഉരുകുന്നു
ਡੀ ਐਨ ਏ ਮਿਥਟੀਲੇਸ਼ਨ,ഡിഎൻഎ മെത്തിലൈലേഷൻ
ਡੀ ਐਨ ਏ ਪੋਲੀਮੇਰੇਜ,ഡിഎൻഎ പോളിമറേസ്
ਡੀ ਐਨ ਏ ਪੜਤਾਲ,ഡിഎൻഎ അന്വേഷണം
ਡੀ ਐਨ ਏ ਮੁਰੰਮਤ,ഡിഎൻഎ റിപ്പയർ
ਡੀ ਐਨ ਏ ਨਕਲ,ഡിഎൻഎ ആവർത്തിക്കുക
ਡੀ ਐਨ ਏ ਪ੍ਰਤੀਕ੍ਰਿਤੀ,ഡിഎൻഎ റെപ്ലിക്കേഷൻ
ਡੀ ਐਨ ਏ ਸੀ,ഡിഎൻഎ ശ്രേണി
ਡੀ ਐਨ ਏ ਸਪਿਕਲਿੰਗ,ഡിഎൻഎ സ്പ്ലിംഗ്
ਡੀ ਐਨ ਏ ਸੁਪਰ ਕੋਲਿੰਗ,ഡിഎൻഎ സൂപ്പർ കോയിലിംഗ്
ਡੀ ਐਨ ਏ ਕੈਸ਼ਕ੍ਰਿਪਸ਼ਨ,ഡിഎൻഎ ട്രാൻസ്ക്രിപ്ഷൻ
ਡੀ ਐਨ ਏ ਵੈਕਟਰ,ഡിഎൻഎ വെക്റ്റർ
ਡੌਬਸਨ ਯੂਨਿਟ,ഡോബൺ യൂണിറ്റ്
ਡੌਗਫਿਸ਼,ഡോഗ് ഫിഷ്
ਡੌਲੀਓਲਮ,ഡോളിയോലം
ਡੌਲਫਿਨ (ਥਣਧਾਰੀ),ഡോൾഫിൻ (സസ്തനി)
ਘਰੇਲੂ ਜਾਨਵਰ,വളർത്തുമൃഗം
ਪਾਲਤੂ ਜਾਨਵਰ,വളർത്തുമൃഗങ്ങൾ
ਪਾਲਤੂ ਪੌਦਾ,വളർത്തുമൃഗങ്ങൾ
ਘਰੇਲੂ,വടികം
ਘਰੇਲੂ,വടികം
ਪ੍ਰਭਾਵਸ਼ਾਲੀ ਜੀਨ,ആധിപത്യം ജീൻ
