Assamese,Punjabi
ঘাতীয় সম্ভাৱনা ফলন,ਘਾਤਕ ਸੰਭਾਵਨਾ ਫੰਕਸ਼ਨ
ঘাতীয় বিতৰণ,ਘਾਤਕ ਵੰਡ
ঘাতীয় সমীকৰণ,ਘਾਤਕ ਸਮੀਕਰਨ
সূচক পৰীক্ষা,ਵਿਆਖਿਆ ਪ੍ਰਯੋਗ
ঘাতীয় ফলন,ਘਾਤਕ ਫੰਕਸ਼ਨ
"ঘাতীয় বৃদ্ধি, ঘাতীয় বৃদ্ধি","ਘਾਤਕ ਵਾਧਾ, ਘਾਤਕ ਵਾਧਾ"
ঘাতীয় শিং,ਘਾਤਕ ਸਿੰਗ
ঘাতীয়তা সূচক,ਘਾਤਕ ਸੂਚਕ
ঘাতীয় নিয়ম,ਘਾਤਕ ਨਿਯਮ
ঘাতীয় সীমা,ਘਾਤਕ ਸੀਮਾ
ঘাতীয় অপাৰেটৰ,ਘਾਤਕ ਆਪਰੇਟਰ
ঘাতীয় সম্পৰ্ক,ਘਾਤਕ ਸਬੰਧ
ঘাতীয় উপপাদ্য,ਘਾਤਕ ਥਿਊਰਮ
ঘাতীয় সংবহন লাইন,ਘਾਤਕ ਪ੍ਰਸਾਰਣ ਲਾਈਨ
এক্সপোনেন্টি পটেনচিয়েল ৱেল,ਐਕਸਪੋਨੈਂਟੀ ਸੰਭਾਵੀ ਖੂਹ
মুক্তি নোপোৱা ছবি,ਰਿਲੀਜ਼ ਨਾ ਹੋਈ ਫਿਲਮ
মুকলি বাৰ,ਓਪਨ ਬਾਰ
মুক্ত লক্ষ্য,ਖੁੱਲਾ ਟੀਚਾ
"সংস্পৰ্শ, সংস্পৰ্শ, সংস্পৰ্শ, সংস্পৰ্শ","ਐਕਸਪੋਜਰ, ਐਕਸਪੋਜਰ, ਐਕਸਪੋਜਰ, ਐਕਸਪੋਜਰ"
এক্সপোজাৰ নিয়ন্ত্ৰণ ব্যৱস্থা,ਐਕਸਪੋਜਰ ਕੰਟਰੋਲ ਸਿਸਟਮ
এক্সপোজাৰ কেলকুলেটৰ,ਐਕਸਪੋਜਰ ਕੈਲਕੁਲੇਟਰ
"এক্সুডেচন ড’জ, অক্লুচন ড’জ","exudation ਖੁਰਾਕ, occlusion ਖੁਰਾਕ"
"ইজেকচন ড’জৰ হাৰ, ইজেকচন ড’জৰ হাৰ","ਇੰਜੈਕਸ਼ਨ ਡੋਜ਼ ਰੇਟ, ਇੰਜੈਕਸ਼ਨ ਡੋਜ਼ ਰੇਟ"
কেলৰিমিটাৰ,ਕੈਲੋਰੀਮੀਟਰ
কভাৰ স্কেল,ਕਵਰ ਸਕੇਲ
এক্সপোজাৰ সময়,ਸੰਪਰਕ ਦਾ ਸਮਾਂ
"অভিব্যক্তি, অভিব্যক্তি, মুখৰ ভাব, অভিব্যক্তি","ਸਮੀਕਰਨ, ਸਮੀਕਰਨ, ਚਿਹਰੇ ਦੇ ਹਾਵ-ਭਾਵ, ਪ੍ਰਗਟਾਵੇ"
"বহল এনিয়ন, বহল এনিয়ন","ਵਿਆਪਕ anion, ਵਿਆਪਕ anion"
বৰ্ধিত বৃত্ত,ਵਿਸਤ੍ਰਿਤ ਚੱਕਰ
বহল দোষ,ਵਿਆਪਕ ਨੁਕਸ
সম্প্ৰসাৰিত প্ৰদেশ,ਵਿਸਤ੍ਰਿਤ ਸੂਬਾ
বহল বাইজেপালিন এন্টেনা,ਚੌੜਾ bizepalin antenna
বৰ্ধিত ব্যৱধান,ਵਿਸਤ੍ਰਿਤ ਅੰਤਰਾਲ
বৰ্ধিত পৰ্যায়ৰ নিয়ম,ਵਿਸਤ੍ਰਿਤ ਪੜਾਅ ਨਿਯਮ
বৰ্ধিত পইণ্ট ৰূপান্তৰ,ਵਿਸਤ੍ਰਿਤ ਪੁਆਇੰਟ ਪਰਿਵਰਤਨ
বহল পৰিসৰৰ সংবহন,ਵਿਆਪਕ ਸੀਮਾ ਸੰਚਾਰ
বৰ্ধিত বাস্তৱ ৰেখা,ਵਧੀ ਹੋਈ ਅਸਲ ਲਾਈਨ
বৰ্ধিত বৰ্ণালী,ਵਿਸਤ੍ਰਿਤ ਸਪੈਕਟ੍ਰਮ
বহল তৰা ব্যৱস্থা,ਵਿਆਪਕ ਤਾਰਾ ਸਿਸਟਮ
এক্সপাণ্ডাৰ,ਵਿਸਤਾਰ
"সম্প্ৰসাৰণ, প্ৰসাৰণ, প্ৰসাৰণ, প্ৰসাৰণ, বিস্তাৰ","ਫੈਲਾਉਣਾ, ਫੈਲਾਉਣਾ, ਫੈਲਾਉਣਾ, ਫੈਲਾਉਣਾ, ਫੈਲਾਉਣਾ"
"এক্সটেনচন কৰ্ড, এক্সটেনচন কৰ্ড","ਐਕਸਟੈਂਸ਼ਨ ਕੋਰਡ, ਐਕਸਟੈਂਸ਼ਨ ਕੋਰਡ"
সম্প্ৰসাৰণ প্ৰভাৱ,ਐਕਸਟੈਂਸ਼ਨ ਪ੍ਰਭਾਵ
পৰিসৰ,ਦਾਇਰੇ
শিল্পৰ বিৱৰণ,ਕਲਾ ਦਾ ਵੇਰਵਾ
সম্প্ৰসাৰণ লাইন,ਐਕਸਟੈਂਸ਼ਨ ਲਾਈਨ
দূৰ শ্ৰৱী লাউডস্পীকাৰ,ਦੂਰ ਸ਼੍ਰਵੀ ਲਾਊਡਸਪੀਕਰ
এক্সটেনচন মাষ্ট,ਐਕਸਟੈਂਸ਼ਨ ਮਾਸਟ
সম্প্ৰসাৰণ তৰংগ,ਐਕਸਟੈਂਸ਼ਨ ਵੇਵ
ব্যাপক বায়ুমণ্ডলীয় বৰষুণ,ਵਿਆਪਕ ਵਾਯੂਮੰਡਲ ਵਰਖਾ
ৱাইড বেণ্ড ব্যৱস্থা,ਵਿਆਪਕ ਬੈਂਡ ਸਿਸਟਮ
"সম্প্ৰসাৰণমূলক ধৰ্ম, পৰিমাণগত ধৰ্ম, পৰিমাণগত ধৰ্ম","ਵਿਸਤਾਰ ਵਿਸ਼ੇਸ਼ਤਾ, ਮਾਤਰਾਤਮਕ ਵਿਸ਼ੇਸ਼ਤਾ, ਮਾਤਰਾਤਮਕ ਵਿਸ਼ੇਸ਼ਤਾ"
"বহল শ্বাৱাৰ, oj শ্বাৱাৰ","ਚੌੜਾ ਸ਼ਾਵਰ, ਓਜ ਸ਼ਾਵਰ"
"দৈৰ্ঘ্য, মেগনিফায়াৰ, এক্সটেনচ’মিটাৰ","ਲੰਬਾਈ, ਵੱਡਦਰਸ਼ੀ, ਐਕਸਟੈਨਸੋਮੀਟਰ"
সম্প্ৰচাৰক,ਪ੍ਰਸਾਰਕ
"extent, পৰিসৰ","ਸੀਮਾ, ਸੀਮਾ"
বাহ্যিক গ্ৰহ,ਬਾਹਰੀ ਗ੍ਰਹਿ
বাহ্যিক শঙ্কু বিবৰ্তন,ਬਾਹਰੀ ਕੋਨ ਅਪਵਰਤਨ
বাহ্যিক ৰূপান্তৰ,ਬਾਹਰੀ ਪਰਿਵਰਤਨ
বাহ্যিক বলৰ যোৰ,ਬਾਹਰੀ ਬਲ ਜੋੜਾ
বাহ্যিক দূৰত্ব,ਬਾਹਰੀ ਦੂਰੀ
বাহিৰৰ অঞ্চল,ਬਾਹਰੀ ਜ਼ੋਨ
বাহ্যিক বলৰ যোৰ,ਬਾਹਰੀ ਬਲ ਜੋੜਾ
বাহ্যিক প্ৰভাৱ বাহ্যিক প্ৰভাৱ,ਬਾਹਰੀ ਪ੍ਰਭਾਵ ਬਾਹਰੀ ਪ੍ਰਭਾਵ
বাহ্যিক পইণ্টাৰ,ਬਾਹਰੀ ਪੁਆਇੰਟਰ
বাহ্যিক দমন,ਬਾਹਰੀ ਦਮਨ
বাহ্যিক ঘূৰ্ণনৰ গতি,ਬਾਹਰੀ ਰੋਟੇਸ਼ਨਲ ਗਤੀ
বাহিৰৰ লোব,ਬਾਹਰੀ ਲੋਬ
বাহ্যিক বিকিৰণ,ਬਾਹਰੀ ਰੇਡੀਏਸ਼ਨ
বাহ্যিক তৰংগ কাৰ্য্য,ਬਾਹਰੀ ਤਰੰਗ ਫੰਕਸ਼ਨ
বাহ্যিক কাম,ਬਾਹਰੀ ਕੰਮ
"বাহ্যিকভাৱে পৰিপূৰক, বাহ্যিকভাৱে প্ৰতিহত কৰা","ਬਾਹਰੀ ਤੌਰ &#39;ਤੇ ਪੂਰਕ, ਬਾਹਰੀ ਤੌਰ &#39;ਤੇ ਵਿਰੋਧੀ"
বাহ্যিকভাৱে বিভক্ত,ਬਾਹਰੀ ਵੰਡਿਆ
বাহ্যিকভাৱে উত্তাপিত চাপ,ਬਾਹਰੀ ਗਰਮ ਚਾਪ
বিলুপ্ত প্ৰাকৃতিক বিভাজন,ਅਲੋਪ ਕੁਦਰਤੀ ਵਿਘਨ
"বিলুপ্তি, বিলুপ্তি","ਵਿਨਾਸ਼, ਵਿਨਾਸ਼"
"বিলুপ্তি সহগ, বিলুপ্তি সহগ","ਵਿਲੁਪਤ ਗੁਣਾਂਕ, ਵਿਲੁਪਤ ਗੁਣਾਂਕ"
বিলুপ্তিৰ সম্ভাৱনা,ਅਲੋਪ ਹੋਣ ਦੀ ਸੰਭਾਵਨਾ
ডিচচাৰ্জ ভল্টেজ,ਡਿਸਚਾਰਜ ਵੋਲਟੇਜ
"ভল্টমিটাৰ, এক্সটিনক্টোমিটাৰ","ਵੋਲਟਮੀਟਰ, ਐਕਸਿੰਕਟੋਮੀਟਰ"
অতিৰিক্ত হাফ-ফ্ল&#39;ৰ,ਵਾਧੂ ਅੱਧੀ ਮੰਜ਼ਿਲ
অতি উচ্চ সম্ভাৱনা,ਬਹੁਤ ਉੱਚ ਸੰਭਾਵਨਾ
অৰৈখিক বিন্দু,ਗੈਰ-ਲੀਨੀਅਰ ਬਿੰਦੂ
"অপাৰ্থিৱ উৎপত্তি, অপাৰ্থিৱ উৎপত্তি","ਅਲੌਕਿਕ ਮੂਲ, ਬਾਹਰੀ ਧਰਤੀ ਦਾ ਮੂਲ"
বাহ্যিক চাৰ্জ,ਬਾਹਰੀ ਚਾਰਜ
বাহ্যিক কাৰেণ্ট,ਬਾਹਰੀ ਮੌਜੂਦਾ
বাহ্যিক শক্তি,ਬਾਹਰੀ ਤਾਕਤ
বাহ্যিক শব্দ,ਬਾਹਰੀ ਰੌਲਾ
অতিৰিক্ত নিউক্লিয়াৰ ইলেক্ট্ৰন,ਵਾਧੂ ਪ੍ਰਮਾਣੂ ਇਲੈਕਟ੍ਰੋਨ
অতিৰিক্ত নিউক্লিয়াছ,ਵਾਧੂ ਨਿਊਕਲੀਅਸ
বহিঃপাৰমাণৱিক গঠন,ਅਸਧਾਰਨ ਬਣਤਰ
"অস্বাভাৱিক, অসাধাৰণ","ਅਸਧਾਰਨ, ਅਸਧਾਰਨ"
ব্যতিক্ৰমী বানান,ਬੇਮਿਸਾਲ ਸਪੈਲਿੰਗ
অসাধাৰণ ৰশ্মি,ਅਸਧਾਰਨ ਬੀਮ
অসাধাৰণ তৰংগ,ਅਸਧਾਰਨ ਲਹਿਰ
গ্ৰহৰ মহাকাশ,ਗ੍ਰਹਿ ਸਪੇਸ
বহিৰ্প্ৰকাশ কৰা মান,ਵਾਧੂ ਮੁੱਲ
"আউটগোয়িং, আউটগোয়িং","ਬਾਹਰ ਜਾਣ ਵਾਲਾ, ਬਾਹਰ ਜਾਣ ਵਾਲਾ"
আউটফ্ল&#39;ৰ শেষ বিন্দু,ਆਊਟਫਲੋ ਅੰਤ ਬਿੰਦੂ
"এক্সট্ৰুডেড ৰেঞ্জ, এক্সট্ৰুডেড ৰেঞ্জ","ਐਕਸਟਰਡਡ ਰੇਂਜ, ਐਕਸਟਰੂਡ ਰੇਂਜ"
বহিঃপ্ৰক্ষেপণ,ਐਕਸਟਰਪੋਲੇਸ਼ਨ
বহিঃপ্ৰকাশৰ দূৰত্ব,ਐਕਸਟਰਪੋਲੇਸ਼ਨ ਦੂਰੀ
এক্সট্ৰাপলেচন আয়নীয়কৰণ কক্ষ,ਐਕਸਟਰਪੋਲੇਸ਼ਨ ionization ਚੈਂਬਰ
বৰ্জন অপাৰেটৰ,ਬੇਦਖਲੀ ਆਪਰੇਟਰ
এক্সট্ৰাপলেচন কৌশল,ਐਕਸਟਰਪੋਲੇਸ਼ਨ ਤਕਨੀਕ
"পাৰ্থীৱতৰ, ভূমেতাৰ","ਪਾਰਥੀਵਤਾਰ, ਭੂਮੇਤਰ"
অপাৰ্থিৱ পদাৰ্থ,ਬਾਹਰੀ ਪਦਾਰਥ
চৰম ভাৰসাম্য ৰেখা,ਅਤਿ ਸੰਤੁਲਨ ਲਾਈਨ
চৰম একক কণিকাৰ খোলাৰ আৰ্হি,ਅਤਿ ਸਿੰਗਲ ਕਣ ਸ਼ੈੱਲ ਮਾਡਲ
শীৰ্ষ মান,ਸਿਖਰ ਮੁੱਲ
বাহ্যিক,ਬਾਹਰੀ
বাহ্যিক ভিত্তি প্ৰতিৰোধ ক্ষমতা,ਬਾਹਰੀ ਅਧਾਰ ਪ੍ਰਤੀਰੋਧ
"অতিৰিক্ত পৰিবাহীতা, বহিৰ্জাতীয় পৰিবাহীতা","ਬਾਹਰੀ conductivity, exogenous conductivity"
বাহ্যিক নিয়ন্ত্ৰণ,ਬਾਹਰੀ ਕੰਟਰੋਲ
"বাহ্যিক কাৰক, বাহ্যিক কাৰক","ਬਾਹਰੀ ਕਾਰਕ, ਬਾਹਰੀ ਕਾਰਕ"
বহিৰ্জাতীয় বৈশিষ্ট্য,ਬਾਹਰੀ ਜਾਇਦਾਦ
অভেদ্য অৰ্ধপৰিবাহী,ਅਭੇਦ ਸੈਮੀਕੰਡਕਟਰ
"চকু, চকু","ਅੱਖ, ਅੱਖ"
উপ চকু,ਉਪ ਅੱਖ
অভিনেত্ৰী লেন্স,ਅਭਿਨੇਤਰੀ ਲੈਂਸ
চকুৰ দূৰত্ব,ਅੱਖ ਦੀ ਦੂਰੀ
চকুৰ টুকুৰা,ਆਈਪੀਸ
"চকুৰ স্কেল, চকুৰ স্কেল","ਨੇਤਰ ਦਾ ਪੈਮਾਨਾ, ਨੇਤਰ ਦਾ ਪੈਮਾਨਾ"
চকুৰ স্কেল,ਅੱਖ ਦਾ ਪੈਮਾਨਾ
অক্ষইকা,ਅਕਸ਼ੇਕਾ
F meson,F meson
"F-কেন্দ্ৰ, ৰং-কেন্দ্ৰ","F-ਕੇਂਦਰ, ਰੰਗ-ਕੇਂਦਰ"
"F-স্তৰ, F-স্তৰ","F-ਪਰਤ, F-ਪਰਤ"
fm (কম্পাঙ্ক মডুলেচন) উচ্চতামাপক,fm (ਫ੍ਰੀਕੁਐਂਸੀ ਮੋਡੂਲੇਸ਼ਨ) ਅਲਟੀਮੀਟਰ
fm (ফ্ৰিকুৱেন্সি মডুলেচন) ডিটেক্টৰ,fm (ਫ੍ਰੀਕੁਐਂਸੀ ਮੋਡੂਲੇਸ਼ਨ) ਡਿਟੈਕਟਰ
"fm ৰেডিঅ&#39; উচ্চতামাপক, ভূখণ্ড সূচক","fm ਰੇਡੀਓ ਅਲਟੀਮੀਟਰ, ਭੂਮੀ ਸੂਚਕ"
চ-সংখ্যা,f-ਨੰਬਰ
F-মান,F-ਮੁੱਲ
এফ ডি এছ নিয়ম,FDS ਨਿਯਮ
F-আয়নস্ফিয়াৰ স্তৰ,F- ionosphere ਪਰਤ
F2 - আয়নমণ্ডল স্তৰ,F2 - ionosphere ਪਰਤ
ফেব্ৰিকেশন প্লাণ্ট,ਨਿਰਮਾਣ ਪਲਾਂਟ
"মুখ, কাষ, সন্মুখ, মুখ, মুখ, মুখ","ਚਿਹਰਾ, ਪਾਸੇ, ਸਾਹਮਣੇ, ਚਿਹਰਾ, ਚਿਹਰਾ, ਚਿਹਰਾ"
তক্তা কেন্দ্ৰীভূত,ਤਖ਼ਤੀ ਕੇਂਦਰਿਤ
মুখ-কেন্দ্ৰিক ঘনক,ਚਿਹਰਾ-ਕੇਂਦਰਿਤ ਘਣ
মুখ-কেন্দ্ৰিক ঘন ধাতু,ਚਿਹਰਾ-ਕੇਂਦਰਿਤ ਘਣ ਧਾਤ
মুখখন তিৰ্যক,ਚਿਹਰਾ ਤਿਕੋਣਾ
feckner ভগ্নাংশ,feckner ਅੰਸ਼
"ফাকম, কালাতুল","ਫੈਕੋਮ, ਕਲਾਤੁਲ"
প্ৰতিৰূপ,ਪ੍ਰਤੀਕ੍ਰਿਤੀ
প্ৰতিলিপিকৰণ লেখচিত্ৰ,ਪ੍ਰਤੀਕ੍ਰਿਤੀ ਚਾਰਟ
প্ৰতিৰূপ ৰেকৰ্ডাৰ,ਪ੍ਰਤੀਕ੍ਰਿਤੀ ਰਿਕਾਰਡਰ
প্ৰতিলিপি যোগাযোগ,ਪ੍ਰਤੀਕ੍ਰਿਤੀ ਸੰਚਾਰ
"গুণক, গুণক, গুণক, বাক্য, গুণক, বহুগুণক","ਕਾਰਕ, ਕਾਰਕ, ਕਾਰਕ, ਧਾਰਾ, ਕਾਰਕ, ਗੁਣਕ"
গতিবেগ কাৰক,ਗਤੀ ਕਾਰਕ
সুৰক্ষা কাৰক,ਸੁਰੱਖਿਆ ਕਾਰਕ
বৈদ্যুতিক,ਬਿਜਲੀ
ক্ৰমমণ্ডলীয় বিদ্যুৎগতিবিদ্যা,ਕ੍ਰੋਮੋਸਫੇਅਰਿਕ ਇਲੈਕਟ੍ਰੋਡਾਇਨਾਮਿਕਸ
চোকা কৰা,ਤਿੱਖਾ ਕਰਨਾ
lacunae,ਕਮੀ
এপিডাৰ্মিছ,epidermis
ক্ষীণকৰণ,ਧਿਆਨ
ডেনুডেচন কমপ্লেক্স,denudation ਕੰਪਲੈਕਸ
ফাৰেনহাইট উষ্ণতা,ਫਾਰਨਹੀਟ ਤਾਪਮਾਨ
দোষ সুৰক্ষা নিয়ন্ত্ৰণ,ਨੁਕਸ ਸੁਰੱਖਿਆ ਕੰਟਰੋਲ
"বিফলতা, বিফলতা","ਅਸਫਲਤਾ, ਅਸਫਲਤਾ"
ম্লান পোহৰ,ਮੱਧਮ ਰੋਸ਼ਨੀ
fairchild গেস্টবুক,ਨਿਰਪੱਖ ਬੱਚਾ
fairchild উৰণ বিশ্লেষক,ਫੇਅਰਚਾਈਲਡ ਫਲਾਈਟ ਐਨਾਲਾਈਜ਼ਰ
"ট্ৰেকচন Grassi, ফেয়াৰিং","ਟ੍ਰੈਕਸ਼ਨ ਗ੍ਰਾਸੀ, ਫੇਅਰਿੰਗ"
সঠিক ৰেকৰ্ড,ਸਹੀ ਰਿਕਾਰਡ
Tadup বংশবৃদ্ধি,ਟੈਡਅੱਪ ਰੀਪ੍ਰੋਡਿਊਸ
ৰিচেছিভ ক্লজ,ਅਪ੍ਰਤੱਖ ਧਾਰਾ
সম্ভাৱ্য হ্ৰাস,ਸੰਭਾਵੀ ਗਿਰਾਵਟ
"পতনৰ সময়, পতনৰ সময়","ਪਤਨ ਦੀ ਮਿਆਦ, ਪਤਨ ਦੀ ਮਿਆਦ"
পতন হোৱা,ਢਹਿ
মোহ,ਭਰਮ
ফেড পইণ্ট পদ্ধতি,ਫੇਡ ਪੁਆਇੰਟ ਵਿਧੀ
ফাথী কন্দৰ আঠালতীয়াতা পদ্ধতি,ਫਾਥੀ ਕੰਦ ਵਿਸਕੌਸਿਟੀ ਵਿਧੀ
পাই বল ভিস্কোমিটাৰ,ਪਾਈ ਬਾਲ ਵਿਸਕੋਮੀਟਰ
ত্ৰুটিপূৰ্ণ বেঁকা,ਨੁਕਸਦਾਰ ਝੁਕਿਆ
মিছা প্ৰতিধ্বনি,ਝੂਠੀ ਗੂੰਜ
"ভাৰ্চুৱেল ভাৰসাম্য, ভাৰ্চুৱেল ভাৰসাম্য","ਵਰਚੁਅਲ ਸੰਤੁਲਨ, ਵਰਚੁਅਲ ਸੰਤੁਲਨ"
ভাৰ্চুৱেল দিগন্ত,ਵਰਚੁਅਲ ਹੋਰੀਜ਼ਨ
বৈশিষ্ট্যপূৰ্ণ মুঠ,ਵਿਸ਼ੇਸ਼ਤਾ ਕੁੱਲ
পাখিৰ এন্টেনা,ਖੰਭ antenna
পাখিৰ ৰশ্মি,ਖੰਭ ਸ਼ਤੀਰ
পাখিৰ বিকন,ਖੰਭ ਬੀਕਨ
ফেন টপ ৰেডিয়েটৰ,ਪੱਖਾ ਚੋਟੀ ਦੇ ਰੇਡੀਏਟਰ
ইনপুট,ਇੰਪੁੱਟ
ইনপুট বৰ্তনী,ਇੰਪੁੱਟ ਸਰਕਟ
ইছ্যু নম্বৰ,ਜਾਰੀ ਨੰਬਰ
আউটপুট বৰ্তনী,ਆਉਟਪੁੱਟ ਸਰਕਟ
উইং বিম এন্টেনা,ਵਿੰਗ ਬੀਮ ਐਂਟੀਨਾ
কৰ্ক স্ক্ৰু,ਕਾਰ੍ਕ ਪੇਚ
দূৰৱৰ্তী অঞ্চল,ਰਿਮੋਟ ਖੇਤਰ
দূৰ অতি ৰঙা,ਦੂਰ ਇਨਫਰਾਰੈੱਡ
দূৰ অতি ৰঙা মেজৰ,ਦੂਰ ਇਨਫਰਾਰੈੱਡ ਪ੍ਰਮੁੱਖ
দূৰ-বিন্দু,ਦੂਰ ਬਿੰਦੂ
ফ্ৰাউনহ&#39;ফাৰ অঞ্চল,Fraunhofer ਖੇਤਰ
দূৰ অতিবেঙুনীয়া,ਦੂਰ ਅਲਟਰਾਵਾਇਲਟ
দূৰৈৰ পৰা অপ্রাসংগিক সংকেত,ਰਿਮੋਟ ਅਪ੍ਰਸੰਗਿਕ ਸਿਗਨਲ
ফৰাদ (ইউনিট),ਫਰਾਦ (ਇਕਾਈ)
Faraday (ইউনিট),ਫੈਰਾਡੇ (ਇਕਾਈ)
ফাৰাডে পিঞ্জৰা,ਫੈਰਾਡੇ ਪਿੰਜਰੇ
ফেৰাডেৰ অন্ধকাৰ অঞ্চল,ਫੈਰਾਡੇ ਦਾ ਹਨੇਰਾ ਖੇਤਰ
ফাৰাডে বৃত্ত,ਫੈਰਾਡੇ ਸਰਕਲ
ফেৰাডেৰ প্ৰভাৱ,ਫੈਰਾਡੇ ਦਾ ਪ੍ਰਭਾਵ
faraday ৰ তুষাৰপাতৰ পৰীক্ষা,ਫੈਰਾਡੇ ਦੇ ਬਰਫ਼ ਦਾ ਪ੍ਰਯੋਗ
faraday বিবৰ্তন সূচকাংক,ਫੈਰਾਡੇ ਰਿਫ੍ਰੈਕਟਿਵ ਇੰਡੈਕਸ
ফাৰাডে ঘূৰণ,ਫੈਰਾਡੇ ਰੋਟੇਸ਼ਨ
ফেৰাডে ঘূৰ্ণনশীল আইছ&#39;লেটৰ,ਫੈਰਾਡੇ ਰੋਟੇਸ਼ਨਲ ਆਈਸੋਲਟਰ
ফেৰাডে-টিণ্ডেল ৰশ্মি,ਫੈਰਾਡੇ-ਟਿੰਡਲ ਬੀਮ
ফেৰাডেৰ ইলেক্ট্ৰ’লাইছিছৰ নিয়ম,ਫੈਰਾਡੇ ਦਾ ਇਲੈਕਟ੍ਰੋਲਾਈਸਿਸ ਦਾ ਨਿਯਮ
ফাৰেডিয়ান কাৰেণ্ট,ਫਾਰੇਡੀਅਨ ਕਰੰਟ
ফৰ ডিচেকচন,ਅੱਗੇ ਵਿਭਾਜਨ
দূৰ বিন্দু,ਦੂਰ ਬਿੰਦੂ
ভাড়া শ্ৰেণী,ਕਿਰਾਏ ਦੀ ਸ਼੍ਰੇਣੀ
প্ৰতিৰূপ,ਪ੍ਰਤੀਕ੍ਰਿਤੀ
প্ৰতিলিপি গ্ৰাহক,ਪ੍ਰਤੀਕ੍ਰਿਤੀ ਪ੍ਰਾਪਤ ਕਰਨ ਵਾਲਾ
প্ৰতিলিপি ৰেকৰ্ডিং,ਪ੍ਰਤੀਕ੍ਰਿਤੀ ਰਿਕਾਰਡਿੰਗ
প্ৰতিলিপি সংকেত,ਨਕਲ ਸਿਗਨਲ
"দ্ৰুত, দ্ৰুত, দ্ৰুত, দ্ৰুত, দ্ৰুত, দ্ৰুত","ਤੇਜ਼, ਤੇਜ਼, ਤੇਜ਼, ਤੇਜ਼, ਤੇਜ਼, ਤੇਜ਼"
দ্ৰুত এম্প্লিফায়াৰ,ਤੇਜ਼ ਐਂਪਲੀਫਾਇਰ
জাহাজৰ অক্ষ,ਜਹਾਜ਼ ਦੇ ਧੁਰੇ
জাহাজ বৰ্তনী,ਜਹਾਜ਼ ਸਰਕਟ
দ্ৰুত গতিশীল ইলেক্ট্ৰন,ਤੇਜ਼ ਗਤੀਸ਼ੀਲ ਇਲੈਕਟ੍ਰੋਨ
দ্ৰুত খণ্ডিতকৰণ,ਤੇਜ਼ ਵਿਖੰਡਨ
দ্ৰুত খণ্ডিতকৰণ প্ৰভাৱ,ਤੇਜ਼ ਵਿਖੰਡਨ ਪ੍ਰਭਾਵ
দ্ৰুত বিভাজন কাৰক,ਤੇਜ਼ ਵਿਖੰਡਨ ਕਾਰਕ
দ্ৰুত স্লট,ਤੇਜ਼ ਸਲਾਟ
দ্ৰুত আয়নীয়কৰণ কক্ষ,ਤੇਜ਼ ionization ਚੈਂਬਰ
