English,Odiya
graphic data structure,"1. ଆଲେଖୀକ ତଥ୍ୟ ସଂରଚନା, 2. ଆଲେଖୀକ ତଥ୍ୟ ସଂରଚନା |"
graphic display program,"1. ଗ୍ରାଫିକ୍ ପ୍ରଦର୍ଶନ ପ୍ରୋଗ୍ରାମ, 2. ଗ୍ରାଫିକାଲ୍ ପ୍ରଦର୍ଶନ ପ୍ରୋଗ୍ରାମ |"
graphic display resolution,"1. ଗ୍ରାଫିକାଲ୍ ପ୍ରଦର୍ଶନ ରିଜୋଲ୍ୟୁସନ୍, 2. ଗ୍ରାଫିକ୍ ପ୍ରଦର୍ଶନ |"
graphic language,"1. ଆଲେଖୀକ ଭାଷା, 2. ଆଲେଖୀକ ଭାଷା |"
graphic language,"1. ଆଲେଖୀକ ଭାଷା, 2. ଆଲେଖୀକ ଭାଷା |"
graphic panel,"1. ଗ୍ରାଫିକାଲ୍ ପ୍ଲେଟ୍, 2. ଗ୍ରାଫିକାଲ୍ ପ୍ଲେଟ୍ |"
graphical animation,"1. ଗ୍ରାଫିକ୍ ଆନିମେସନ୍, 2. ଗ୍ରାଫିକ୍ ଆନିମେସନ୍ |"
graphical interface format (GIF),ଗ୍ରାଫିକ୍ ସ୍ଥାନାନ୍ତର ଫର୍ମାଟ୍ (GIF)
graphical user interface (GUI),"1. ଗ୍ରାଫିକ୍ ୟୁଜର୍ ଇଣ୍ଟରଫେସ୍ (GUI), 2. ଗ୍ରାଫିକ୍ ୟୁଜର୍ ଇଣ୍ଟରଫେସ୍ |"
graphics,"1. ଗ୍ରାଫିକ୍ସ, 2. ଗ୍ରାଫିକ୍ସ"
graphics application,"1. ଗ୍ରାଫିକ୍ସ ପ୍ରୟୋଗ, 2. ଗ୍ରାଫିକାଲ୍ ପ୍ରୟୋଗ |"
graphics cursor,"1. ଗ୍ରାଫିକ୍ସ କର୍ସର୍, 2. ଗ୍ରାଫିକାଲ୍ କର୍ସର୍ |"
graphics mode,"1. ଗ୍ରାଫିକ୍ସ ମୋଡ୍, 2. ଗ୍ରାଫିକ୍ ମୋଡ୍ |"
graphics package,"1. ଗ୍ରାଫିକ୍ସ ପ୍ୟାକେଜ୍, 2. ଗ୍ରାଫିକ୍ସ ପ୍ୟାକେଜ୍ |"
graphics software,"1. ଗ୍ରାଫିକ୍ସ ସଫ୍ଟୱେର୍, 2. ଗ୍ରାଫିକ୍ସ ସଫ୍ଟୱେର୍ |"
graphics software,"1. ଗ୍ରାଫିକ୍ସ ସଫ୍ଟୱେର୍, 2. ଗ୍ରାଫିକ୍ସ ସଫ୍ଟୱେର୍ |"
graphics software package,"1. ଗ୍ରାଫିକ୍ସ ସଫ୍ଟୱେର୍ ପ୍ୟାକେଜ୍, 2. ଗ୍ରାଫିକାଲ୍ ସଫ୍ଟୱେର୍ ପ୍ୟାକେଜ୍ |"
gray scale,ଧୂସର ସ୍କେଲ
greedy method,"ଲୋଭୀ ପଦ୍ଧତି, 2. ଲୋଭୀ ପଦ୍ଧତି |"
grep,ଅଙ୍ଗୁର
grid,ଗ୍ରୀଡ୍
grid chart,ଗ୍ରୀଡ୍ ଚାର୍ଟ |
grid computing,ଗ୍ରୀଡ୍ ଗଣନା
grid modulation,ଗ୍ରୀଡ୍ ମଡ୍ୟୁଲେସନ୍
ground wave,ଭୂତଳ ତରଙ୍ଗ |
group,ଗୋଷ୍ଠୀ
group address,ଗୋଷ୍ଠୀ ଠିକଣା
group code,ଗୋଷ୍ଠୀ କୋଡ୍
group communication,ଗୋଷ୍ଠୀ ଯୋଗାଯୋଗ |
group communication,ଗୋଷ୍ଠୀ ଯୋଗାଯୋଗ |
group identification,"1. ଗୋଷ୍ଠୀ ପରିଚୟ, 2. ଗୋଷ୍ଠୀ ପରିଚୟ |"
group name,ଗୋଷ୍ଠୀ ନାମ
groupware,ଗୋଷ୍ଠୀ ସଫ୍ଟୱେର୍ |
growth,ଅଭିବୃଦ୍ଧି |
guard,"1. ରାକ୍ଷୀ, 2. ରାକ୍ଷୀ"
guided media,ଗାଇଡ୍ ମିଡିଆ |
gunzip,ବନ୍ଧୁକ
hack,ଡିକୋଡ୍ କରନ୍ତୁ |
hacker,କୋଡ୍ ବ୍ରେକର୍
hacker's dictionary,ଡିସିଫର୍ମେଣ୍ଟ ଅଭିଧାନ |
half adder,ଅଧା ଆଡର୍ |
half bridge,ଅଧା ସେତୁ |
half duplex,ଅଧା ଡୁପ୍ଲେକ୍ସ |
half duplex line,ଅଧା ଡୁପ୍ଲେକ୍ସ ଲାଇନ |
half duplex mode,ଅଧା ଡୁପ୍ଲେକ୍ସ ମୋଡ୍ |
half intensity,ଅଧା ତୀବ୍ରତା |
half router,ସେମି ରାଉଟର |
half subtracter,ଅର୍ଦ୍ଧ-ବିଭାଗୀୟ |
half toning,ଅଧା ପ୍ରତିଛବି |
half word,ଅଧା ଶବ୍ଦ |
hamiltonious cycle,ହାମିଲଟନିଆନ୍ ଚକ୍ର |
hamming code,ହାମିଂ କୋଡ୍ |
hand,ହାତ
hand copy,ମୁଦ୍ରିତ କପି
handle,ନିୟନ୍ତ୍ରଣ
handling,ନିୟନ୍ତ୍ରଣ
hang,ନିଲମ୍ବନ
happy net,ସୁଖଦ ଜାଲ
hard copy device,ହାର୍ଡ କପି ଉପକରଣ |
hard disk,"1. ହାର୍ଡ ଡିସ୍କ, 2. ଇନଫ୍ଲେକ୍ସିବଲ୍ ଡିସ୍କ |"
hard disk crash,ଇନଫ୍ଲେକ୍ସିବଲ୍ ଡିସ୍କ ପତନ |
hard error,କଠିନ ତ୍ରୁଟି |
hardware flow control,ହାର୍ଡୱେର ପ୍ରବାହ ନିୟନ୍ତ୍ରଣ |
harmonic,"1. ହାରମୋନିକ୍, 2. ହାରମୋନିକ୍ |"
harmonic mean,"1. ହାରମୋନିକ୍ ଅର୍ଥ, 2 ହାରମୋନିକ୍ ଅର୍ଥ |"
hash,ହ୍ୟାକିଂ
hash diagram,ହ୍ୟାକିଂ ଚିତ୍ର
hash table,ଶିମିଙ୍ଗ୍ ଟେବୁଲ୍ |
hashing technique,ହ୍ୟାକିଂ କ ques ଶଳ |
header,"1. ହେଡର୍, 2. ସେଣ୍ଟ୍ରି"
heap,"1. ଷ୍ଟାକ, 2. ଷ୍ଟାକ"
heap sort,ଜନ ସର୍ଟିଂ
help,ସାହାଯ୍ୟ
help screen,ହେଲପ୍ ସ୍କ୍ରିନ୍ |
helpnet,"1. ହେଲପ୍ ନେଟୱାର୍କ, 2. ହେଲପ୍ ନେଟୱାର୍କ |"
hertz,ହର୍ଟଜ୍ (ଫ୍ରିକ୍ୱେନ୍ସି / ଫ୍ରିକ୍ୱେନ୍ସିର ଏକକ)
heuristic,ସ୍ ont ତ aneous ସ୍ପୃତ
heuristic method,ପରୀକ୍ଷାମୂଳକ ପଦ୍ଧତି |
hexadecimal numbers,ଷୋଡଶମିକ ସଂଖ୍ୟା |
hidden line,ପରୋକ୍ଷ ରେଖା |
hierarchical data base,କ୍ରମିକ ତଥ୍ୟ ସଂରକ୍ଷଣ |
hierarchical file system,କ୍ରମିକ ଫାଇଲ୍ ବ୍ୟବସାୟ |
hierarchical topography,କ୍ରମିକ ବାହ୍ୟରେଖା |
high level language,ଉଚ୍ଚ ସ୍ତରୀୟ ଭାଷା |
high memory area,ଉଚ୍ଚ ସ୍ମୃତି କ୍ଷେତ୍ର
high performance,ଉନ୍ନତ ପ୍ରର୍ଦଶନ
hit,"1. ଅଧିଗ୍ରହଣ, 2. ହିଟ୍, 3. ସମ୍ଭାବନା |"
hit rate,ହିଟ୍ ହାର
hit ratio,ହିଟ୍ ଅନୁପାତ |
hole,"1. ଗର୍ତ୍ତ, ବ୍ୟବଧାନ 2. ଛିଦ୍ର"
home directory,ହୋମ୍ ଡିରେକ୍ଟୋରୀ |
home page,ମୂଳପୃଷ୍ଠା |
homogeneous coordinate,ଏକମାତ୍ର ସମନ୍ୱୟ
hop,ହପ୍
hop count,ହପ୍ ଗଣନା (ନିଟ୍ କାର୍ଯ୍ୟ ଦୃଷ୍ଟିରୁ)
horn,ଶିଙ୍ଗ
host computer,ଫିଡର୍ କମ୍ପ୍ୟୁଟର |
host computer,ଫିଡର୍ କମ୍ପ୍ୟୁଟର |
host language,ଫିଡର୍ ଭାଷା |
hot key,"1. ଆକ୍ଟିଭ୍ କି, 2. ହଟ୍ କି |"
hyper text markup language (HTML),ହାଇପର ପାଠ୍ୟ ଚିହ୍ନିତ ଭାଷା (HTML)
hypothesis,ଅନୁମାନ
I pod,ମୁଁ ପୋଡ୍
I/O buffer,ଇନପୁଟ୍ / ଆଉଟପୁଟ୍ ବଫର୍
I/O port,"1. ଇନପୁଟ୍ / ଆଉଟପୁଟ୍ ଗେଟୱେ, 2.I / O ଗେଟୱେ |"
I/O unit,ଇନପୁଟ୍ / ଆଉଟପୁଟ୍ ୟୁନିଟ୍
identifier,ବକ୍ତା
identity,"1. ପରିଚୟ, 2. ପରିଚୟ, 3. ବ୍ୟକ୍ତିଗତତା, 4. ପରିଚୟ |"
image,ପ୍ରତିଫଳନ
image sensor,ପ୍ରତିଫଳନ ସେନସର
impact printer,ପ୍ରଭାବ ପ୍ରିଣ୍ଟର୍
impedence,ପ୍ରତିବନ୍ଧକ
imperative programme language,ପ୍ରେସକ୍ରିପଟିଭ୍ ପ୍ରୋଗ୍ରାମ୍ ଭାଷା |
imperative statement,କମାଣ୍ଡ୍ ଷ୍ଟେଟମେଣ୍ଟ୍
implicit address,ଅସ୍ପଷ୍ଟ ଠିକଣା
impossible event,ଅସମ୍ଭବ ଘଟଣା |
inactive node,ପାସିଭ୍ ନୋଡ୍ |
inconsistency,ଅସଙ୍ଗତି
increment,ଅଭିବୃଦ୍ଧି |
index,ସୂଚକ
index data item,ସୂଚକ ତଥ୍ୟ ଆଇଟମ୍ |
index file,ଇଣ୍ଡେକ୍ସ ଫାଇଲ୍ |
index register,ଇଣ୍ଡେକ୍ସ ରେଜିଷ୍ଟର |
index sequential,ସୂଚକ କ୍ରମିକ |
indexed addressing,ସୂଚୀବଦ୍ଧ ଠିକଣା |
indexed language,ସୂଚୀବଦ୍ଧ ଭାଷା |
indexed sequence file,ସୂଚୀବଦ୍ଧ କ୍ରମ ଫାଇଲ୍ |
indexed sequential sccess method (ISAM),ସୂଚୀବଦ୍ଧ କ୍ରମିକ ପ୍ରବେଶ ପଦ୍ଧତି (ISAM)
indirect addressing,ପରୋକ୍ଷ ଠିକଣା
Informatics,ସୂଚନା ବିଜ୍ଞାନ |
Information,ସୂଚନା
information bit,ସୂଚନା ବିଟ୍
information management,ସୂଚନା ପରିଚାଳନା
information management system (IMS),ସୂଚନା ପରିଚାଳନା ବ୍ୟବସ୍ଥା (IMS)
information retrieval,ସୂଚନା ପୁନରୁଦ୍ଧାର
information system,ସୂଚନା ପ୍ରଣାଳୀ
information technology (IT),ସୂଚନା ପ୍ରଯୁକ୍ତିବିଦ୍ୟା (IT)
infrastructure management,ଭିତ୍ତିଭୂମି ପରିଚାଳନା
Inheritance,ଉତ୍ତରାଧିକାରୀ
inherited error,ଅନ୍ତର୍ନିହିତ ତ୍ରୁଟି |
Initial,ପ୍ରାଥମିକ
initial address,ଆରମ୍ଭ ଠିକଣା
initial state,ପ୍ରାରମ୍ଭିକ ପର୍ଯ୍ୟାୟ
Initialization,ପ୍ରାରମ୍ଭିକରଣ
ink jet printer,ଇଙ୍କି ଜେଟ୍ ପ୍ରିଣ୍ଟର୍ |
Innumerable,ଅସଂଖ୍ୟ |
i-node table,ଶେଷ ନୋଡ୍ ଟେବୁଲ୍ |
inoperable time,ଅଣ-କାର୍ଯ୍ୟକ୍ଷମ ଅବଧି |
input buffer register,ନିବେଶ ବଫର୍ ରେଜିଷ୍ଟର |
input output processor (I/O processor),ଇନପୁଟ୍ ଆଉଟପୁଟ୍ ସଞ୍ଚାଳକ (I / O ସଞ୍ଚାଳକ)
input output register (I/O register),ବିନିଯୋଗ ଇସୁ ରେଜିଷ୍ଟର (I / O ରେଜିଷ୍ଟର)
input output statement (I/O statement),ବିନିଯୋଗ ଆଉଟପୁଟ୍ ଷ୍ଟେଟମେଣ୍ଟ (I / O ଷ୍ଟେଟମେଣ୍ଟ)
input/output (I/O),ବିନିଯୋଗ / ଇସୁ (I / O)
input/output buffer (I/O buffer),ଇନପୁଟ୍ / ଆଉଟପୁଟ୍ ବଫର୍ (I / O ବଫର୍)
input/output device (I/O device),ଇନପୁଟ୍ / ଆଉଟପୁଟ୍ ଉପକରଣ (I / O ଉପକରଣ)
Insert,ନିବେଶ
insertion sort,ଇଣ୍ଟରପୋଲେସନ୍ ସର୍ଟିଂ |
installation time,ସ୍ଥାପନ ସମୟ
Instance,ଦୃଷ୍ଟାନ୍ତ
Instruction,ନିର୍ଦ୍ଦେଶ
instruction counter,ନିର୍ଦ୍ଦେଶ କାଉଣ୍ଟର
instruction cycle,ନିର୍ଦ୍ଦେଶ ଚକ୍ର |
instruction set,ନିର୍ଦ୍ଦେଶ ସେଟ୍ |
integer programming,ପୂର୍ଣ୍ଣ ପ୍ରୋଗ୍ରାମିଂ
integer variable,ଇଣ୍ଟିଜର୍ ଭେରିଏବଲ୍
integrated modem,ଇଣ୍ଟିଗ୍ରେଟେଡ୍ ମୋଡେମ୍ |
integrated services digital network (ISDN),ଇଣ୍ଟିଗ୍ରେଟେଡ୍ ସର୍ଭିସେସ୍ ଡିଜିଟାଲ୍ ନେଟୱାର୍କ (ISDN)
Integrity,ଅଖଣ୍ଡତା
intelligent controller,ଆକ୍ୟୁମେନ ନିୟନ୍ତ୍ରକ
intelligent terminal,ତୀକ୍ଷ୍ଣ ଟର୍ମିନାଲ୍ |
inter block,ଶେଷ ବ୍ଲକ
inter block gap,ଇଣ୍ଟର ସେଗମେଣ୍ଟ୍ ଫାଙ୍କ |
inter communication system,ଯୋଗାଯୋଗ ବ୍ୟବସ୍ଥା |
Interaction,ପାରସ୍ପରିକ କ୍ରିୟା
interactive graphics,ପାରସ୍ପରିକ ଗ୍ରାଫ୍ |
interactive keyboard printer,"1. ମ୍ୟୁଚୁଆଲ୍ କୀବୋର୍ଡ୍ ପ୍ରିଣ୍ଟର୍, 2. ମ୍ୟୁଚୁଆଲ୍ କୀବୋର୍ଡ୍ ପ୍ରିଣ୍ଟର୍ |"
intercom service,ପାରସ୍ପରିକ ଯୋଗାଯୋଗ ସେବା |
Interface,"1. ଇଣ୍ଟରଫେସ୍, 2. ଇଣ୍ଟରଫେସ୍"
Interleaving,"1. ବ୍ୟାଖ୍ୟା, 2. ବ୍ୟାଖ୍ୟା"
intermediate buffer,ମଧ୍ୟବର୍ତ୍ତୀ ବଫର୍ |
internal block,ଭିତର ବିଭାଗ
internal communication,ଆଭ୍ୟନ୍ତରୀଣ ଯୋଗାଯୋଗ |
internal fragmentation,ଆଭ୍ୟନ୍ତରୀଣ ପ୍ରତ୍ୟାଖ୍ୟାନ |
internal memory,ଆଭ୍ୟନ୍ତରୀଣ ସ୍ମୃତି
internal sort,ଆଭ୍ୟନ୍ତରୀଣ ସର୍ଟିଂ
internal timer,ଆଭ୍ୟନ୍ତରୀଣ ଘଣ୍ଟା |
international organization for standardization (ISO),ଆନ୍ତର୍ଜାତୀୟ ଆସୋସିଏସନ ଫର ଷ୍ଟାଣ୍ଡାର୍ଡାଇଜେସନ୍ (ISO)
international technical support organization,ଆନ୍ତର୍ଜାତୀୟ ବ technical ଷୟିକ ସହାୟତା ପ୍ରତିଷ୍ଠାନ |
Internet,ଇଣ୍ଟରନେଟ୍ |
internet engineering task force (IETF),ଇଣ୍ଟରନେଟ୍ ଇଞ୍ଜିନିୟରିଂ ୱାର୍କିଂ ଗ୍ରୁପ୍ (IETF)
internet explorer,ଇଣ୍ଟରନେଟ୍ ଏକ୍ସପ୍ଲୋରର |
internet hunt,ଇଣ୍ଟରନେଟ୍ ଅନୁସନ୍ଧାନ |
internet monthly report,ଇଣ୍ଟରନେଟ୍ ମାସିକ ରିପୋର୍ଟ |
internet packet exchange,ଇଣ୍ଟରନେଟ୍ ପ୍ୟାକେଟ୍ ବିନିମୟ |
internet protocol (IP),ଇଣ୍ଟରନେଟ୍ ପ୍ରୋଟୋକଲ୍ (IP)
internet protocol remove (IP),"1. ଇଣ୍ଟରନେଟ୍ ମାନୁଆଲ୍, 2. ଇଣ୍ଟରନେଟ୍ ପ୍ରୋଟୋକଲ୍ |"
internet relay chat (IRC),ଇଣ୍ଟରନେଟ୍ ବ୍ରୋଡକାଷ୍ଟ ସଂଳାପ (IRC)
internet service provider,ଇଣ୍ଟରନେଟ୍ ସେବା ପ୍ରଦାନକାରୀ |
internet services list,ଇଣ୍ଟରନେଟ୍ ସେବା ତାଲିକା |
internet society,ଇଣ୍ଟରନେଟ୍ ସୋସାଇଟି |
internet tools,"1. ଇଣ୍ଟରନେଟ୍ ଉପକରଣ, 2. ଉପକରଣ |"
internet working,ଇଣ୍ଟରନେଟ୍ ଅପରେସନ୍
internet working,ଇଣ୍ଟରନେଟ୍ ଅପରେସନ୍
Interpolation,ଇଣ୍ଟରପୋଲେସନ୍ |
Interpret,ବ୍ୟାଖ୍ୟା
Interpreter,"1. ଅନୁବାଦକ, 2. ଭେଦଭାବକାରୀ, 3. ସ୍ମୃତି ସ୍ଥାନାନ୍ତରକାରୀ |"
interprocess communication,ପାରସ୍ପରିକ ଯୋଗାଯୋଗ
Interrupt,antarayak
interrupt handler,ବାଧା ନିୟନ୍ତ୍ରକ |
interrupt mask,ବାଧା କଭର୍ |
interrupt signal,ବାଧା ସଙ୍କେତ
interrupt vector,ଭେକ୍ଟର ବାଧା
Interruption,ବାଧା
Intersect,ଛକ
Intranet,"1. ଇଣ୍ଟରନେଟ୍, 2. ଇଣ୍ଟରନେଟ୍"
Invariant,ଅକ୍ଷୟ
inventory master file,ଭଣ୍ଡାର ମୁଖ୍ୟ ଫାଇଲ୍ |
inverse multiplexer,ଓଲଟା ମଲ୍ଟିପ୍ଲେକ୍ସର୍ |
inverse scanning,ଓଲଟା ସ୍କାନିଂ |
inverted file,ଓଲଟା ଫାଇଲ୍ |
inverted list file,ଓଲଟା ତାଲିକା ଫାଇଲ୍ |
inverted page table,ଓଲଟା ପୃଷ୍ଠା ସାରଣୀ |
Inverter,"1. ଇଣ୍ଟରଚେଞ୍ଜର, 2. ପ୍ରତୀକ"
internet working,ଇଣ୍ଟରନେଟ୍ ଅପରେସନ୍
Interpolation,ଇଣ୍ଟରପୋଲେସନ୍ |
Interpret,ବ୍ୟାଖ୍ୟା
Interpreter,"1. ଅନୁବାଦକ, 2. ଭେଦଭାବକାରୀ, 3. ସ୍ମୃତି ସ୍ଥାନାନ୍ତରକାରୀ |"
interprocess communication,ପାରସ୍ପରିକ ଯୋଗାଯୋଗ
Interrupt,antarayak
interrupt handler,ବାଧା ନିୟନ୍ତ୍ରକ |
interrupt mask,ବାଧା କଭର୍ |
interrupt signal,ବାଧା ସଙ୍କେତ
interrupt vector,ଭେକ୍ଟର ବାଧା
Interruption,ବାଧା
Intersect,ଛକ
Intranet,"1. ଇଣ୍ଟରନେଟ୍, 2. ଇଣ୍ଟରନେଟ୍"
Invariant,ଅକ୍ଷୟ
inventory master file,ଭଣ୍ଡାର ମୁଖ୍ୟ ଫାଇଲ୍ |
inverse multiplexer,ଓଲଟା ମଲ୍ଟିପ୍ଲେକ୍ସର୍ |
inverse scanning,ଓଲଟା ସ୍କାନିଂ |
inverted file,ଓଲଟା ଫାଇଲ୍ |
inverted list file,ଓଲଟା ତାଲିକା ଫାଇଲ୍ |
inverted page table,ଓଲଟା ପୃଷ୍ଠା ସାରଣୀ |
Inverter,"1. ଇଣ୍ଟରଚେଞ୍ଜର, 2. ସାଇମ୍ବଲ୍ |"
job management,କାର୍ଯ୍ୟ ପରିଚାଳନା
job oriented language,କାର୍ଯ୍ୟ ଭିତ୍ତିକ ଭାଷା |
job priority,କାର୍ଯ୍ୟ ପ୍ରାଥମିକତା |
job scheduling,କାର୍ଯ୍ୟ ନିର୍ଘଣ୍ଟ
job sequencing,କାର୍ଯ୍ୟ କ୍ରମ
job table,କାର୍ଯ୍ୟ ସୂଚୀ
join (JOIN),ସନ୍ନିବେଶ
joint photographic group (jpg),ମିଳିତ ଫଟୋଗ୍ରାଫି ଗ୍ରୁପ୍ (JPG)
Journal,ପତ୍ରିକା
joy stick,ଆନନ୍ଦ ବାଡ଼ି
Judgement,"1. ମୂଲ୍ୟାଙ୍କନ, 2. ନିଷ୍ପତ୍ତି"
Jump,ଡେଇଁପଡ |
jump instruction,ଜମ୍ପ ନିର୍ଦ୍ଦେଶ
Jumper,ଜମ୍ପର୍ |
Junction,"1. ମିଳନ, 2. ଚୁକ୍ତି, 3. ମିଳିତ |"
Junk,ଚମତ୍କାର
Justification,ଯଥାର୍ଥତା |
k bytes,କିଲୋ ବାଇଟ୍ |
karnaugh map,କର୍ନୋଫ୍ ମାନଚିତ୍ର
karnaugh map,କର୍ଣ୍ଣଫ୍ ଚିତ୍ର |
KB (Kilo Byte),କେବି (କିଲୋଗ୍ରାମ ବାଇଟ୍)
Kernel,"1. ଆଶ୍ଟି, 2. କର୍ଣ୍ଣଲ, 3. କଲ"
kernel mode,ଆଠ ମୋଡ୍ |
Kerning,ଏକୀକରଣ
Key,ଚାବି
key board,କୀବୋର୍ଡ୍
key bounce,"1. କି ବାଉନ୍ସ, 2. କେ ପ୍ରତ୍ୟାଖ୍ୟାନ କରନ୍ତୁ |"
key click,କି କ୍ଲିକ୍ କରନ୍ତୁ |
key compression,କି ସଙ୍କୋଚନ
key disk,"1.କି ଡିସ୍କ, 2.କି ଡିସ୍କ"
key encryption,କି ଏନକୋଡିଂ |
key field,ମୁଖ୍ୟ କ୍ଷେତ୍ର |
key file,"1.କି ଫାଇଲ୍, 2.କି ଫାଇଲ୍ |"
key frame,ମୁଖ୍ୟ ଗଠନ
key management,କି ପରିଚାଳନା
key pad,କି ପ୍ୟାଡ୍ |
key pad,କି ପ୍ୟାଡ୍ |
key phrase,ମୁଖ୍ୟ ବାକ୍ୟାଂଶ |
key pulse,କି ନାଡ
key punch,କି ପଞ୍ଚର୍ |
key sorting,କି ପ୍ରକାର
key stroke,"1. କି ଷ୍ଟ୍ରୋକ୍, 2. କି ଷ୍ଟ୍ରୋକ୍, 3. କି ଚାପ |"
key to address transformation,ଠିକଣା ସ୍ଥାନାନ୍ତର ଚାବି |
key to disk,"1. ଡିସ୍କ କି, 2. ଡିସ୍କ କି |"
key to floppy,ଫ୍ଲପି କି
key to tape,ଟେପ୍ କି
key word,ମୁଖ୍ୟ ଶବ୍ଦ
Kick,"1. କିକ୍, 2. ଥମ୍ପ୍"
Kill,ହାଟ
Kilobit,କିଲୋ ବିଟ୍ |
Knots,ନୋଟ୍
knowledge based information services,ଜ୍ଞାନ ଆଧାରିତ ସୂଚନା ସେବା |
knowledge discovery,ଜ୍ଞାନ ଅନୁସନ୍ଧାନ |
knowledge discovery database (KDD),ଜ୍ଞାନ ସନ୍ଧାନ ଡାଟାବେସ୍ |
knowledge engineering,ଜ୍ଞାନ ଇଞ୍ଜିନିୟରିଂ
knowledge management,ଜ୍ଞାନ ପରିଚାଳନା
knowledge worker,ଜ୍ଞାନ କର୍ମୀ |
Lan adapter,ଲାନ୍ ଆଡାପ୍ଟର |
Lan server,"1.LAN ସର୍ଭର, 2.LAN ସର୍ଭର |"
LAN workplace,LAN କର୍ମକ୍ଷେତ୍ର |
Landscape,ଭୂସମାନ୍ତର ଚିତ୍ର |
Landscape,"1. ଭୂସମାନ୍ତର ପ୍ରତିଛବି, 2. ଲ୍ୟାଣ୍ଡସ୍କେପ୍ |"
Language,ଭାଷା
language interpreter,ଭାଷା ଶିକ୍ଷକ
language processor,ଭାଷା ସଞ୍ଚାଳକ
language translator,"1. ଭାଷା ସ୍ଥାନାନ୍ତର, 2. ଭାଷା ଅନୁବାଦକ |"
Laptop,ଲାପଟପ୍
large scale integration (lsi),ବିସ୍ତୃତ ଏକୀକରଣ (LSI)
large scale integration (LSI),ମାସ ଏକୀକରଣ (LSI)
Laser,ଲେଜର
laser printer,ଲେଜର ପ୍ରିଣ୍ଟର୍ |
last in first out (LIFO),ଶେଷ ଇନପୁଟ୍ ପ୍ରଥମ ଇସୁ (LIFO)
Layer,ସ୍ତର
Layout,"ବ୍ଲୁ ପ୍ରିଣ୍ଟ, ଲେଆଉଟ୍ |"
Leaf,"1. ପତ୍ର, 2. ପତ୍ର, 3 ଚିଠି"
leaf node,ପତ୍ର ନୋଡ୍ |
leaf site,ପତ୍ର ଦାଗ |
Lease,ଲିଜ୍
leased channel,"1. ଚ୍ୟାନେଲ୍, 2. ସିଷ୍ଟମ୍ ମୁକ୍ତ କରନ୍ତୁ |"
leased line,"1. ଲାଇନ୍, 2. ଲାଇସ୍ ଲାଇନ୍ |"
least significant bit (lsb),ସର୍ବନିମ୍ନ ଅର୍ଥପୂର୍ଣ୍ଣ ବିଟ୍ shell.sb)
least significant digit,ସର୍ବନିମ୍ନ ଗୁରୁତ୍ୱପୂର୍ଣ୍ଣ ସ୍କୋର |
