Malayalam,Assamese
"പശ്ചാത്തല കവർ, പശ്ചാത്തല കവർ","পটভূমিৰ কভাৰ, পটভূমিৰ কভাৰ"
പശ്ചാത്തല ഉച്ചഭാഷിണി,পটভূমিৰ লাউডস্পীকাৰ
പശ്ചാത്തല മോണിറ്റർ,পটভূমি মনিটৰ
ഉപരിതല പ്രൊജക്ഷൻ,পৃষ্ঠৰ প্ৰক্ষেপণ
പശ്ചാത്തല വികിരണം,পটভূমিৰ বিকিৰণ
"പിന്നോട്ട്, പിന്നോട്ട്","পিছপৰা, পিছপৰা"
ടേൺ എറൗണ്ട്,ঘুৰা
ബാക്ക് വോൾട്ടേജ് പൾസർ,বেক ভল্টেজ পালছাৰ
പിൻഭാഗത്തെ ഉച്ചകോടി,পশ্চাৎ শীৰ্ষ সন্মিলন
പിന്നാക്ക vernier,পিছপৰা vernier
പിൻഭാഗം ചിതറിക്കൽ,পশ্চাৎ বিক্ষিপ্ততা
പിന്നോക്ക തരംഗ മാഗ്നെട്രോൺ,পিছলৈ তৰংগ মেগনেট্ৰন
ബാക്ക്വേർഡ് വേവ് ഓസിലേറ്റർ,পিছলৈ তৰংগ দোলক
പിന്നോട്ട് വേവ് ട്യൂബ്,পিছলৈ তৰংগ নলী
പിൻഭാഗം ഗ്രിഗറി ന്യൂട്ടൺ ഫോർമുല,পশ্চাৎ গ্ৰেগৰী নিউটন সূত্ৰ
ഇൻസുലേറ്റർ,ইনচুলেটৰ
മോശം ജ്യാമിതീയ കോൺഫിഗറേഷൻ,দুৰ্বল জ্যামিতিক সংৰূপ
തെറ്റായ വിധി വ്യവസ്ഥ,মিছা বিচাৰৰ দফা
തടസ്സം,বাধাগ্ৰস্ততা
തടസ്സം ഫലകം,বাধাৰ ফলক
തടസ്സം അടയാളം,বাধাৰ চিন
പാരച്യൂട്ട് ജമ്പ്,পেৰাচুট জাম্প
വയറിലെ മുത്തുകൾ,পেটৰ গুটি
നഗ്ന-സ്നേഹമുള്ള,উদং-প্ৰেমময়
ചൂടാക്കൽ,উত্তাপন কৰা
"ബാലൻസ്, ബാലൻസ്, ബാലൻസ്, ബാലൻസ്, ബാലൻസ്, ബാലൻസ്","ভাৰসাম্য, ভাৰসাম্য, ভাৰসাম্য, ভাৰসাম্য, ভাৰসাম্য, ভাৰসাম্য"
ബാലൻസ് സെൽ,ভাৰসাম্য কোষ
ബാലൻസ് ജാതകം,ভাৰসাম্য ৰাশিফল
ബാലൻസ് സൂചകം,ভাৰসাম্য সূচক
"കാലിബ്രേറ്റർ വീൽ, ബാലൻസിങ് വീൽ, ബാലൻസിങ് വീൽ","কেলিব্ৰেটৰৰ চকা, ভাৰসাম্য ৰক্ষা কৰা চকা, ভাৰসাম্য ৰক্ষা কৰা চকা"
സമതുലിതമായ ആന്റിന,সুষম এন্টেনা
സമതുലിതമായ ആംപ്ലിഫയർ,সুষম এম্প্লিফায়াৰ
സമതുലിതമായ അഭിമുഖീകരിക്കുന്ന ഡാംപർ,ভাৰসাম্যপূৰ্ণ ফেচিং ডেম্পাৰ
സമതുലിതമായ ആന്റിന,সুষম এন্টেনা
സമതുലിതമായ പാലം,সুষম দলং
"ബാലൻസ് കൺവെർട്ടർ, ബലൂൺ","বেলেন্স কনভাৰ্টাৰ, বেলুন"
ബാലൻസിങ് പിശക്,ভাৰসাম্য ৰক্ষাৰ ভুল
സമതുലിതമായ പിശക് ശ്രേണി,সুষম ভুল পৰিসৰ
സമതുലിതമായ ഫിൽട്ടർ,সুষম ফিল্টাৰ
സന്തുലിത ശക്തി,সুষম বল
സമതുലിതമായ റൊട്ടേഷണൽ സ്റ്റെബിലൈസർ,সুষম ঘূৰ্ণনশীল স্থিতিশীলতা
സമതുലിതമായ ആഗിരണം,সুষম শোষক
സമതുലിതമായ ലൈൻ,সুষম ৰেখা
സമതുലിതമായ ലൈൻ സിസ്റ്റം,সুষম ৰেখা ব্যৱস্থা
സമതുലിതമായ ലോഡ്,সুষম বোজা
സമതുലിതമായ മിക്സർ,সুষম মিক্সাৰ
സമതുലിതമായ മോഡുലേറ്റർ സമതുലിതമായ മോഡുലേറ്റർ,সুষম মডুলেটৰ সুষম মডুলেটৰ
സമതുലിതമായ ഔട്ട്പുട്ട് ജനറേറ്റർ,সুষম আউটপুট জেনেৰেটৰ
സമതുലിതമായ പ്രതികരണം,সুষম বিক্ৰিয়া
സമതുലിതമായ അവസാനം,সুষম শেষ
സമതുലിതമായ വോൾട്ടേജ്,সুষম ভল্টেজ
ബാലൻസ്സർ,বেলেন্সাৰ
ബാലൻസ്,ভাৰসাম্যতা বজাই ৰখা
റീബൗണ്ട് ആന്റിന,ৰিবাউণ্ড এন্টেনা
ബാലൻസിങ് ശേഷി,ভাৰসাম্য ৰক্ষাৰ ক্ষমতা
"കപ്പാസിറ്റൻസ് എർത്ത് കണക്റ്റിവിറ്റി, റിവേഴ്സ് എർത്ത് കണക്റ്റിവിറ്റി","কেপাচিটেন্স আৰ্থ সংযোগ, বিপৰীত আৰ্থ সংযোগ"
ഫീൽഡ് ബാലൻസ് രീതി,ফিল্ড বেলেন্স পদ্ধতি
ബോൾ ബെയറിംഗ്,বল বেয়াৰিং
വൃത്താകൃതിയിലുള്ള കാന്തം,ঘূৰণীয়া চুম্বক
ഉരുണ്ട മിന്നൽ,ঘূৰণীয়া বিজুলী
റിലേ ടെലിവിഷൻ,ৰিলে টেলিভিছন
ഗല്ലറ്റ് വാൽവ്,গুলেট ভালভ
ലക്ഷ്യ പാത,লক্ষ্য পথ
"സ്റ്റാറ്റിക് ലോഡ്, ബാലസ്റ്റ്","স্থিতিশীল লোড, ballast"
നിലവിലെ സ്റ്റെബിലൈസർ വിളക്ക്,কাৰেণ্ট ষ্টেবিলাইজাৰ লেম্প
"നിലവിലെ സ്റ്റെബിലൈസർ പ്രതിരോധം, ബാരെറ്റർ","কাৰেণ্ট ষ্টেবিলাইজাৰ ৰেজিষ্টেন্স, বেৰেটৰ"
സ്ട്രീം സ്റ്റെബിലൈസർ ട്യൂബ്,ষ্ট্ৰিম ষ্টেবিলাইজাৰ টিউব
"ബാലിസ്റ്റിക്, ബാലിസ്റ്റിക്","বেলিষ্টিক, বেলিষ্টিক"
ബാലിസ്റ്റിക് കയറ്റം,বেলিষ্টিক আৰোহণ
ബാലിസ്റ്റിക് ശരീരം,বেলিষ্টিক শৰীৰ
ബാലിസ്റ്റിക് ക്യാമറ,বেলিষ্টিক কেমেৰা
ബാലിസ്റ്റിക് ഗുണകം,বেলিষ্টিক সহগ
ബാലിസ്റ്റിക് നിയന്ത്രണം,বেলিষ্টিক নিষেধাজ্ঞা
ബാലിസ്റ്റിക് സാന്ദ്രത,বেলিষ্টিক ঘনত্ব
ബാലിസ്റ്റിക് കാര്യക്ഷമത,বেলিষ্টিক দক্ষতা
പ്രൊജക്റ്റീവ് മൾട്ടിപ്ലയർ,প্ৰজেক্টিভ মাল্টিপ্লাইয়াৰ
"പ്രൊജക്ഷൻ ഗാൽവനോമീറ്റർ, ഇന്റർപോളേഷൻ ഗാൽവനോമീറ്റർ","প্ৰজেকচন গেলভেন’মিটাৰ, ইন্টাৰপ’লেচন গেলভেন’মিটাৰ"
മിസൈൽ,মিছাইল
ബാലിസ്റ്റിക് പെൻഡുലം,বেলিষ্টিক পেণ্ডুলাম
ബാലിസ്റ്റിക് പ്രശ്നം,বেলিষ্টিক সমস্যা
ബാലിസ്റ്റിക് മാറ്റ ഗുണിതം,বেলিষ্টিক পৰিৱৰ্তন বহুগুণক
ബാലിസ്റ്റിക് സെൻസിറ്റിവിറ്റി,বেলিষ্টিক সংবেদনশীলতা
ബാലിസ്റ്റിക് ടെസ്റ്റ്,বেলিষ্টিক পৰীক্ষা
പ്രൊജക്ഷൻ,প্ৰক্ষেপণ
സ്വതന്ത്ര പാത,মুক্ত ট্ৰেজেক্টৰী
വിക്ഷേപണ വാഹനം,লঞ্চ বাহন
ബാലിസ്റ്റിക് തരംഗം,বেলিষ্টিক তৰংগ
ബാലിസ്റ്റിക് കാറ്റ്,বেলিষ্টিক বতাহ
"ബാലിസ്റ്റിക്സ്, ആയുധം","বেলিষ্টিক, অস্ত্ৰ-শস্ত্ৰ"
"പ്രൊജക്റ്റൈൽ ചൂട്, പ്രൊജക്റ്റൈൽ ചൂട്","প্ৰক্ষেপণীয় তাপ, প্ৰক্ষেপণীয় তাপ"
ബലൂൺ ശബ്ദം,বেলুন শব্দ
ബാലനെറ്റ്,বেলনেট
"ബലൂൺ, ബലൂൺ","বেলুন, বেলুন"
ബലൂൺ ഫോട്ടോഗ്രാഫി,বেলুন ফটোগ্ৰাফী
ബലൂൺ ചിത്രങ്ങൾ,বেলুন ছবি
ബലൂൺ ടയർ,বেলুন টায়াৰ
"ബലൂൺ-വഹിക്കുന്ന, ബലൂൺ-വഹിക്കുന്ന","বেলুন বহন কৰা, বেলুন ধাৰণ কৰা"
ബാലറ്റ്,বেলট
ബാൽമർ നിർത്തലാക്കൽ,বালমাৰ বিচ্ছিন্নতা
ബാൽമർ ഫോർമുല,বালমাৰ সূত্ৰ
ബാൽമർ പരിധി,বালমাৰ সীমা
ബാൽമർ സീരീസ്,বালমাৰ ছিৰিজ
ബാൽമർ പോസ്റ്റ്,বালমাৰ পোষ্ট
"എസ്എസ്, ബലൂൺ","এছ এছ, বেলুন"
ബനാഖ് ബീജഗണിതം,বানাখ বীজগণিত
ബനാന ക്യാരക്ടർ ട്യൂബ്,কল চৰিত্ৰ টিউব
ബനാന ജാക്ക്,কল জেক
ബനാന പ്ലഗ്,কল প্লাগ
"ബാൻഡ്, ബാൻഡ്, ബാൻഡ്, സംഘം","বেণ্ড, বেণ্ড, বেণ্ড, দল"
സ്ഫോടനം,ফুটা
ബാൻഡ് ബ്രേക്ക്,বেণ্ড ব্ৰেক
ബാൻഡ് ചുരുങ്ങൽ,বেণ্ড সংকোচন
ബാൻഡ് കർവ്,বেণ্ড বক্ৰ
പട്ടാകോർ എനർജി,পাট্টাকোৰ শক্তি
ബാൻഡ് റിമൂവർ ഫിൽട്ടർ,বেণ্ড আঁতৰোৱা ফিল্টাৰ
ബാൻഡ് വിടവ്,বেণ্ড গেপ
ബാൻഡ് ഗ്രൂപ്പ്,বেণ্ড গ্ৰুপ
ബാൻഡ് ടോപ്പ്,বেণ্ড টপ
ബാൻഡ് പരിമിതപ്പെടുത്തുന്ന പ്രവർത്തനം,বেণ্ড সীমিতকৰণ কাৰ্য্য
ബാൻഡ് ഒറിജിനൽ,বেণ্ড অৰিজিনেল
ബാൻഡ് പാർക്ക് ആംപ്ലിഫയർ,বেণ্ড পাৰ্ক এম্প্লিফায়াৰ
ബാൻഡ് പാർക്ക് സവിശേഷതകൾ,বেণ্ড পাৰ্কৰ বৈশিষ্ট্য
ബാൻഡ് തുല്യ പ്രതികരണം,বেণ্ড পাৰ সঁহাৰি
ബാൻഡ് പരമ്പര,বেণ্ড ছিৰিজ
ബാൻഡ് വർക്ക്,বেণ্ডৰ কাম
ബാൻഡ് ക്രമം,বেণ্ড ক্ৰম
ബാൻഡ് ആകൃതി,বেণ্ডৰ আকৃতি
ബാൻഡ് സ്പെക്ട്രം,বেণ্ড বৰ্ণালী
ബാൻഡ് വിപുലീകരണം,বেণ্ড সম্প্ৰসাৰণ
ബാൻഡ് വിപുലീകരണ ട്യൂണിംഗ് നിയന്ത്രണം,বেণ্ড সম্প্ৰসাৰণ টিউনিং নিয়ন্ত্ৰণ
