Punjabi,Malayalam
ਰਨਆਫ ਗਤੀਸ਼ੀਲਤਾ,റൺഓഫ് ഡൈനാമിക്സ്
ਜ਼ੋਰ ਦੀ ਕਾਰਵਾਈ,ത്രസ്റ്റ് പ്രവർത്തനം
ਓਪਰੇਟਿੰਗ ਪਿੰਨ,ഓപ്പറേറ്റിംഗ് പിൻ
ਕਾਰਜਸ਼ੀਲ ਪਿੰਨ ਮੋਰੀ,പ്രവർത്തന പിൻ ദ്വാരം
ਓਪਰੇਟਿੰਗ antenna,ഓപ്പറേറ്റിംഗ് ആന്റിന
ਓਪਰੇਟਿੰਗ ਤੱਤ,പ്രവർത്തന ഘടകം
ਚਲਾਇਆ ਗੈਸ,ചലിപ്പിക്കുന്ന വാതകം
ਸੰਚਾਲਿਤ ਗੇਅਰ,ഓടിക്കുന്ന ഗിയർ
ਕਾਰਜਸ਼ੀਲ ਚਿੱਤਰ,പ്രവർത്തന ഡയഗ്രം
ਓਪਰੇਟਿੰਗ ਸਰਕਟ,ഓപ്പറേറ്റിംഗ് സർക്യൂട്ട്
ਪ੍ਰੋਪੇਲੈਂਟ ਗੈਸ,പ്രൊപ്പല്ലന്റ് ഗ്യാസ്
ਸਟੀਅਰਿੰਗ ਗੇਅਰ,സ്റ്റിയറിംഗ് ഗിയർ
ਓਪਰੇਟਿੰਗ ਪੜਾਅ,പ്രവർത്തന ഘട്ടം
ਸੰਚਾਲਨ ਟਿਊਬ,നടത്തുന്ന ട്യൂബ്
ਸਟੀਰਿੰਗ ਵੀਲ,സ്റ്റിയറിംഗ് വീൽ
ਓਪਰੇਟਿੰਗ ਮੌਜੂਦਾ,ഓപ്പറേറ്റിംഗ് കറന്റ്
ਓਪਰੇਟਿੰਗ ਬਾਰੰਬਾਰਤਾ,പ്രവർത്തന ആവൃത്തി
ਓਪਰੇਟਿੰਗ ਬਿੰਦੂ ਪ੍ਰਵੇਸ਼,പ്രവർത്തന പോയിന്റ് നുഴഞ്ഞുകയറ്റം
ਓਪਰੇਟਿੰਗ ਬਿੰਦੂ ਰੁਕਾਵਟ,പ്രവർത്തന പോയിന്റ് പ്രതിരോധം
ਓਪਰੇਟਿੰਗ ਪਾਵਰ,പ്രവർത്തന ശക്തി
ਓਪਰੇਟਿੰਗ ਪੁਲੀ,ഓപ്പറേറ്റിംഗ് പുള്ളി
ਕੰਡਕਟਰ ਪਲਸ,കണ്ടക്ടർ പൾസ്
ਸਟੀਅਰਿੰਗ ਸ਼ਾਫਟ,സ്റ്റിയറിംഗ് ഷാഫ്റ്റ്
ਆਪਰੇਟਰ ਸਿਗਨਲ,ഓപ്പറേറ്റർ സിഗ്നൽ
ਆਪਰੇਟਰ ਟਿਊਨਰ ਡਾਈਪੋਲ,ഓപ്പറേറ്റർ ട്യൂണർ ദ്വിധ്രുവം
ਸੰਚਾਲਨ ਵੋਲਟੇਜ,ചാലക വോൾട്ടേജ്
"ਡਰੌਗ ਪੈਰਾਸ਼ੂਟ, ਬ੍ਰੇਕ ਪੈਰਾਸ਼ੂਟ","ഡ്രഗ് പാരച്യൂട്ട്, ബ്രേക്ക് പാരച്യൂട്ട്"
ਉਪਚਾਰਕ ਰਿਕਵਰੀ,ചികിത്സാ വീണ്ടെടുക്കൽ
"ਟੈਲੀਕੰਟਰੋਲ ਵਾਹਨ, ਆਵਾਜ਼, ਆਵਾਜ਼","ടെലികൺട്രോൾ വാഹനം, ശബ്ദം, ശബ്ദം"
"ਬੂੰਦ, ਬਿੰਦੀ, ਬੂੰਦ","ഡ്രോപ്പ്, ഡോട്ട്, ഡ്രോപ്പ്"
ਅਚਾਨਕ ਬਰੇਕ,പെട്ടെന്നുള്ള ഇടവേള
ਸਟਾਪ ਇੰਡੀਕੇਟਰ,സ്റ്റോപ്പ് ഇൻഡിക്കേറ്റർ
"ਪੁਆਇੰਟ ਟੈਸਟ, ਫਾਲ ਟੈਸਟ (ਸਪੇਸ)","പോയിന്റ് ടെസ്റ്റ്, ഫാൾ ടെസ്റ്റ് (സ്പേസ്)"
ਬਿੰਦੂ ਭਾਰ ਵਿਧੀ ਬਿੰਦੂ ਭਾਰ ਵਿਧੀ,പോയിന്റ് വെയ്റ്റ് രീതി പോയിന്റ് വെയ്റ്റ് രീതി
"ਬਿੰਦੀ, ਸੂਖਮ ਬਿੰਦੂ, ਸੂਖਮ ਬੂੰਦ","ഡോട്ട്, മൈക്രോസ്കോപ്പിക് പോയിന്റ്, മൈക്രോസ്കോപ്പിക് ഡ്രോപ്പ്"
"ਐਗਜ਼ਿਟ ਡਰਾਪ, ਰਿਲੀਜ਼ਰ","എക്സിറ്റ് ഡ്രോപ്പ്, റിലീസർ"
ਜਾਰੀ ਸਟਰੀਮ,റിലീസ് സ്ട്രീം
ਆਉਟਪੁੱਟ ਗਲਤੀ,ഔട്ട്പുട്ട് പിശക്
ਡਿਸਚਾਰਜ ਵੋਲਟੇਜ,ഡിസ്ചാർജ് വോൾട്ടേജ്
ਗਿਰਾਵਟ,വീഴ്ച
ਡ੍ਰੌਪ ਪੁਆਇੰਟ,ഡ്രോപ്പ് പോയിന്റ്
ਵੋਲਟਮੀਟਰ ਰੋਧਕ,വോൾട്ട്മീറ്റർ റെസിസ്റ്റർ
"ਸਬਡਕਟਿੰਗ ਧੁਨੀ, ਪੈਰਾਸ਼ੂਟ ਰੇਡੀਓ ਧੁਨੀ","കീഴടക്കുന്ന ശബ്ദം, പാരച്യൂട്ട് റേഡിയോ ശബ്ദം"
ਆਉਟਪੁੱਟ ਨੰਬਰ,ഔട്ട്പുട്ട് നമ്പർ
ਕੰਨ ਦਾ ਪਰਦਾ,കർണ്ണപുടം
ਡਰੱਮ ਸਕੈਨਰ,ഡ്രം സ്കാനർ
ਡਰੱਮ ਡਾਇਲਰ,ഡ്രം ഡയലർ
ਚੋਬ,ചോബ്
ਢੋਲ ਦੀ ਧੜਕਣ,ഡ്രം അടി
ਸਤਹ ਵਾਈਬ੍ਰੇਸ਼ਨ,ഉപരിതല വൈബ്രേഷൻ
ਖੁਸ਼ਕ adiabatic,വരണ്ട അഡിയബാറ്റിക്
ਸੁੱਕਾ ਹਾਈਗ੍ਰੋਮੀਟਰ,ഡ്രൈ ഹൈഗ്രോമീറ്റർ
ਸੁੱਕੀ ਬੈਟਰੀ,ഉണങ്ങിയ ബാറ്ററി
ਸੁੱਕੇ ਸੈੱਲ,ഡ്രൈ സെൽ
arcless ਸਰਕਟ,ആർക്കിൾസ് സർക്യൂട്ട്
ਅਸਫਲ ਸੰਪਰਕ,പരാജയപ്പെട്ട കോൺടാക്റ്റ്
ਧਾਤੂ ਸੋਧਕ,മെറ്റാലിക് റക്റ്റിഫയർ
ਸੁੱਕੇ ਬਾਲਣ ਰਾਕੇਟ,ഉണങ്ങിയ ഇന്ധന റോക്കറ്റ്
ਸੁੱਕਾ ਇਲੈਕਟ੍ਰੋਲਾਈਟ ਕੈਪਸੀਟਰ,ഉണങ്ങിയ ഇലക്ട്രോലൈറ്റ് കപ്പാസിറ്റർ
ਟਰਾਇਲ ਰਨ,ട്രയൽ റൺ
ਅਸਫਲ ਸੋਲਡਰ,പരാജയപ്പെട്ട സോൾഡർ
ਠੰਡਾ ਰਾਕੇਟ ਬਲਾਸਟਰ,തണുത്ത റോക്കറ്റ് ബ്ലാസ്റ്റർ
ਬਾਲਣ ਰਹਿਤ ਲੋਡ,ഇന്ധനമില്ലാത്ത ലോഡ്
ਊਰਜਾ ਦਾ ਨੁਕਸਾਨ,ഊർജ്ജ നഷ്ടം
ਦੋਹਰਾ ਕੋਣ,ഇരട്ട കോൺ
"ਦੋਹਰਾ ਲੱਛਣ, ਦੋਹਰਾ ਲੱਛਣ (ਚਾਨਣ ਦਾ)","ഇരട്ട ലക്ഷണം, ഇരട്ട ലക്ഷണം (വെളിച്ചത്തിന്റെ)"
ਦੋਹਰਾ ਕੋਨ,ഇരട്ട കോൺ
ਦੋਹਰਾ ਕੰਟਰੋਲ ਹੈਪਟੋਡ,ഇരട്ട നിയന്ത്രണ ഹെപ്റ്റോഡ്
ਡਬਲ ਪਰਿਵਰਤਨ ਪ੍ਰਾਪਤ ਕਰਨ ਵਾਲਾ,ഇരട്ട വ്യതിയാന റിസീവർ
ਦੋਹਰਾ ਇਲੈਕਟ੍ਰਿਕ ਨੈੱਟਵਰਕ,ഇരട്ട വൈദ്യുത ശൃംഖല
ਦੋਹਰਾ ਤੱਤ,ഇരട്ട ഘടകം
ਦੋ-ਇਮੀਟਿੰਗ ਟਰਾਂਜ਼ਿਸਟਰ,ദ്വി-എമിറ്റിംഗ് ട്രാൻസിസ്റ്റർ
ਦੂਰਬੀਨ ਲੇਜ਼ਰ,ബൈനോക്കുലർ ലേസർ
ਉਚਾਰਣ ਸੰਚਾਲਨ,ഉഭയജീവി മോഡുലേഷൻ
ਸਹਾਇਕ ਨੈੱਟਵਰਕ,ആക്സസറി നെറ്റ്വർക്ക്
ਦੋਹਰੇ ਨੰਬਰ,ഇരട്ട സംഖ്യകൾ
"ਡਬਲ ਓਪਰੇਸ਼ਨ, ਦੋਹਰੀ ਕਾਰਵਾਈ","ഇരട്ട പ്രവർത്തനം, ഇരട്ട പ്രവർത്തനം"
ਦੋਹਰੀ ਸੰਵੇਦਨਸ਼ੀਲਤਾ-ਇਲੈਕਟ੍ਰਾਨਿਕ ਸੂਚਕ,ഡ്യുവൽ സെൻസിറ്റിവിറ്റി-ഇലക്‌ട്രോണിക് ഇൻഡിക്കേറ്റർ
ਬਾਈਵੇ ਰਿਕਾਰਡਰ,biway റെക്കോർഡർ
ਦੋਹਰਾ ਵੇਰੀਏਬਲ,ഡ്യുവൽ വേരിയബിൾ
"ਦੋਹਰੀ ਤਰੰਗ-ਲੰਬਾਈ ਸਪੈਕਟਰੋਮੀਟਰ, ਦੋਹਰੀ ਤਰੰਗ-ਲੰਬਾਈ ਸਪੈਕਟਰੋਮੀਟਰ","ഇരട്ട തരംഗദൈർഘ്യ സ്പെക്ട്രോമീറ്റർ, ഡ്യുവൽ തരംഗദൈർഘ്യ സ്പെക്ട്രോമീറ്റർ"
ਦਵੈਤਵਾਦ,ദ്വൈതവാദം
ਵੌਇਸ ਟ੍ਰਾਂਸਫਰ,ശബ്ദ കൈമാറ്റം
"ਨਲੀ, ਨਲਕੀ",നാളി
duct ਸੰਚਾਰ,ഡക്റ്റ് ട്രാൻസ്മിഷൻ
duct propulsion,നാളി പ്രൊപ്പൽഷൻ
ducted ਰਾਕੇਟ,ഡക്‌ടഡ് റോക്കറ്റ്
ਤਣਾਅ ਵਾਲਾ,ടാൻസൈൽ
ਤਣਾਅ ਵਾਲਾ,ടാൻസൈൽ
ਤਣਾਅ ਗੇਜ,ടെൻസൈൽ ഗേജ്
ਬੇਅਸਰ ਹਥਿਆਰ,ഫലപ്രദമല്ലാത്ത ആയുധം
ਡੂਡਲ-ਥਰਮੋ-ਇਲੈਕਟ੍ਰਿਕ ਗੈਲਵੈਨੋਮੀਟਰ,ഡൂഡിൽ-തെർമോ-ഇലക്ട്രിക് ഗാൽവനോമീറ്റർ
ਫ਼ਿੱਕੇ ਸਲੇਟੀ,ഇളം ചാരനിറം
ਘੱਟ ਗਰਮੀ,കുറഞ്ഞ ചൂട്
ਮੱਧਮ ਲਾਲ ਗਰਮੀ,മങ്ങിയ ചുവന്ന ചൂട്
ਮੱਧਮ ਚਿੱਟਾ,മങ്ങിയ വെള്ള
ਮੱਧਮ ਐਮੀਟਿੰਗ ਕੈਥੋਡ,മങ്ങിയ എമിറ്റിംഗ് കാഥോഡ്
ਡੰਬਲ,ഡംബെൽ
"ਚੁੱਪ, ਡਮੀ","ഊമ, ഡമ്മി"
ਚੁੱਪ ਏਰੀਅਲ,നിശബ്ദ ആകാശം
ਚੁੱਪ ਇੰਡੈਕਸ,നിശബ്ദ സൂചിക
ਮਿਊਟ ਪੁਆਇੰਟਰ,നിശബ്ദ പോയിന്റർ
ਚੁੱਪ ਹਦਾਇਤ,നിശബ്ദ നിർദ്ദേശം
"ਚੁੱਪ ਲੋਡ, ਡਮੀ ਲੋਡ","നിശബ്ദ ലോഡ്, ഡമ്മി ലോഡ്"
ਨਕਲੀ ਨਿਰੀਖਣ,ഡമ്മി നിരീക്ഷണം
"ਚੁੱਪ ਪ੍ਰਤੀਰੋਧ, ਨਕਲੀ ਵਿਰੋਧ","നിശബ്ദ പ്രതിരോധം, വ്യാജ പ്രതിരോധം"
"ਡਮੀ ਰਿਵੇਟ, ਚੁੱਪ ਰਿਵੇਟ","ഡമ്മി റിവറ്റ്, നിശബ്ദ റിവറ്റ്"
ਨਕਲੀ ਕਤਾਰ,ഡമ്മി വരി
ਚੁੱਪ ਫੁੱਟਰ,നിശബ്ദ അടിക്കുറിപ്പ്
"ਚੁੱਪ ਇਕਰਾਰਨਾਮਾ, ਨਕਲੀ ਸਿਸਟਮ, ਚੁੱਪ ਸਿਸਟਮ","നിശബ്ദ കരാർ, ഡമ്മി സിസ്റ്റം, സൈലന്റ് സിസ്റ്റം"
ਚੁੱਪ ਟਿਊਬ,നിശബ്ദ ട്യൂബ്
ਚੁੱਪ ਵੇਰੀਏਬਲ,നിശബ്ദ വേരിയബിൾ
"ਡੰਪ, ਡੰਪ","ഡമ്പ്, ഡമ്പ്"
ਡੰਪ ਬਾਕਸ,ഡംപ് ബോക്സ്
ਜਮ੍ਹਾ ਚੈੱਕ,നിക്ഷേപ പരിശോധന
ਡੰਪ ਹਦਾਇਤ,ഡംപ് നിർദ്ദേശം
ਮੈਮੋਰੀ ਡੰਪ,മെമ്മറി ഡംപ്
ਡੰਪ ਵਾਲਵ,ഡംപ് വാൽവ്
ਪੇਸ਼ਗੀ,നിക്ഷേപം
ਜਮ੍ਹਾਂ ਬਕਾਇਆ,ഡെപ്പോസിറ്റ് ബാലൻസ്
ਇਮਰਸ਼ਨ ਸੋਨਾਰ,നിമജ്ജനം സോണാർ
bidiode,ബിഡിയോഡ്
bidiode-triode,ബിഡിയോഡ്-ട്രയോഡ്
ਕਰੰਡ ਕੁੰਡਲੀ,കരണ്ട് കുണ്ഡലി
ਡਿਪਲਾਸਮੈਟਰਨ,ഡിപ്ലാസ്മാട്രോൺ
ਡੁਪਰੀ-ਲਾਈਨਾਂ (ਚੁੰਬਕੀ ਮੈਮੋਰੀ ਲਾਈਨਾਂ),ഡ്യൂപ്രി-ലൈനുകൾ (കാന്തിക മെമ്മറി ലൈനുകൾ)
ਡੁਪਲੈਕਸ,ഡ്യൂപ്ലക്സ്
"ਡਬਲ-ਲੇਅਰਡ ਰਿਕਾਰਡਰ, ਡੁਪਲੈਕਸ ਰਿਕਾਰਡਰ","ഇരട്ട-ലേയേർഡ് റെക്കോർഡർ, ഡ്യൂപ്ലക്സ് റെക്കോർഡർ"
ਡੁਪਲੈਕਸ ਤਾਰ ਸੰਚਾਰ,ഡ്യുപ്ലെക്സ് വയർ ആശയവിനിമയം
ਡੁਪਲੈਕਸ,ഡ്യൂപ്ലക്സ്
ਦੋ-ਪੱਖੀ ਛਪਾਈ,ബൈപാർട്ടൈറ്റ് പ്രിന്റിംഗ്
ਡਬਲ ਬਾਰੰਬਾਰਤਾ ਜਾਂਚ,ഇരട്ട ആവൃത്തി പരിശോധന
ਨਕਲ,തനിപ്പകർപ്പ്
dural ਡੰਡੇ,ഡ്യൂറൽ വടി
ਪਾਊਡਰ ਟਿਊਬ,പൊടി ട്യൂബ്
ਉਪਯੋਗਤਾ ਐਪਲੀਕੇਸ਼ਨ,യൂട്ടിലിറ്റി ആപ്ലിക്കേഷൻ
ਪਾਣੀ ਰੱਖਣ ਦੀ ਸਮਰੱਥਾ,വെള്ളം പിടിക്കാനുള്ള ശേഷി
ਗਤੀਸ਼ੀਲ ਪ੍ਰਤੀਬਿੰਬ,ചലനാത്മക പ്രതിഫലനം
ਗਤੀਸ਼ੀਲ,ചലനാത്മകം
ਵਾਮਨ ਤਾਰਾ,വാമൻ താര
ਦੋਹਰਾ ਧੁਰਾ,ഇരട്ട അക്ഷം
ਡਾਇਨਾਜੇਟ,ഡൈനാജെറ്റ്
ਗਤੀਸ਼ੀਲ,ചലനാത്മകം
ਤਣਾਅ,സമ്മർദ്ദം
ਗਤੀਸ਼ੀਲ ਵਾਧਾ,ഡൈനാമിക് ആംപ്ലിഫിക്കേഷൻ
ਗਤੀਸ਼ੀਲ ਸੰਤੁਲਨ,ചലനാത്മക ബാലൻസ്
ਗਤੀਸ਼ੀਲ ਝੁਕਣਾ,ഡൈനാമിക് ബെൻഡിംഗ്
ਗਤੀਸ਼ੀਲ ਸੀਮਾ ਪੰਨਾ,ചലനാത്മക പരിധി പേജ്
ਗਤੀਸ਼ੀਲ ਰੁਕਾਵਟ,ചലനാത്മക തടസ്സം
ਗਤੀਸ਼ੀਲ ਸੰਕੁਚਨ,ചലനാത്മക സങ്കോചം
ਗਤੀਸ਼ੀਲ ਅਨੁਕੂਲਤਾ ਪਾਬੰਦੀ,ചലനാത്മക അനുയോജ്യത നിയന്ത്രണം
ਵਿਸਥਾਰ ਕੂਲਿੰਗ,വിപുലീകരണ തണുപ്പിക്കൽ
ਸਥਾਈਤਾ ਦਾ ਗਤੀਸ਼ੀਲ ਕਾਰਕ,സ്ഥിരതയുടെ ചലനാത്മക ഘടകം
ਗਤੀਸ਼ੀਲ ਵਰਿੰਦਾਯਨ,ചലനാത്മക വൃന്ദയൻ
ਚਾਰਟ ਦੇਖੋ,ചാർട്ട് കാണുക
ਗਤੀਸ਼ੀਲ ਦੁਵਿਧਾ,ഡൈനാമിക് ദ്വിമുഖം
ਗਤੀਸ਼ੀਲ ਇਲੈਕਟ੍ਰੋਡ ਰੁਕਾਵਟ,ഡൈനാമിക് ഇലക്ട്രോഡ് സ്റ്റാൻഡ്ഓഫ്
"ਗਤੀਸ਼ੀਲ ਸੰਤੁਲਨ, ਗਤੀਸ਼ੀਲ ਸੰਤੁਲਨ","ചലനാത്മക സന്തുലിതാവസ്ഥ, ചലനാത്മക സന്തുലിതാവസ്ഥ"
ਗਤੀਸ਼ੀਲ ਅਨੁਪਾਤ,ചലനാത്മക അനുപാതം
ਗਤੀਸ਼ੀਲ ਫੋਕਸ,ഡൈനാമിക് ഫോക്കസ്
"ਗਤੀਸ਼ੀਲ ਰਗੜ, ਚੂੜੀਦਾਰ ਰਗੜ","ചലനാത്മക ഘർഷണം, സർപ്പിള ഘർഷണം"
ਗਤੀਸ਼ੀਲ ਸਿਰ,ചലനാത്മക തല
ਗਤੀਸ਼ੀਲ ਗਰਮੀ,ചലനാത്മക ചൂട്
ਗਤੀਸ਼ੀਲ ਵਟਾਂਦਰਾ,ഡൈനാമിക് എക്സ്ചേഞ്ച്
ਗਤੀਸ਼ੀਲ ਆਈਸੋਮੇਰਿਜ਼ਮ,ഡൈനാമിക് ഐസോമെറിസം
ਗਤੀਸ਼ੀਲ ਪ੍ਰਵਾਹ ਪਾਬੰਦੀ,ഡൈനാമിക് ഫ്ലക്സ് നിയന്ത്രണം
ਗਤੀਸ਼ੀਲ ਲਿਫਟ,ഡൈനാമിക് ലിഫ്റ്റ്
ਡਾਇਨਾਮਿਕ ਲੀਨੀਅਰ ਪ੍ਰੋਗਰਾਮਿੰਗ,ഡൈനാമിക് ലീനിയർ പ്രോഗ്രാമിംഗ്
ਗਤੀਸ਼ੀਲ ਲੋਡ ਸਮਰੱਥਾ,ഡൈനാമിക് ലോഡ് കപ്പാസിറ്റി
ਗਤੀਸ਼ੀਲ ਲੋਡ ਲਾਈਨ,ഡൈനാമിക് ലോഡ് ലൈൻ
ਗਤੀਸ਼ੀਲ ਲੋਡ,ഡൈനാമിക് ലോഡ്
ਗਤੀਸ਼ੀਲ ਰੋਸ਼ਨੀ ਸੰਵੇਦਨਸ਼ੀਲਤਾ,ഡൈനാമിക് ലൈറ്റ് സെൻസിറ്റിവിറ്റി
ਗਤੀਸ਼ੀਲ ਵਿਸਤਾਰ,ചലനാത്മക മാഗ്നിഫിക്കേഷൻ
ਗਤੀਸ਼ੀਲ ਮਤਲਬ ਸੂਰਜ,ചലനാത്മക അർത്ഥം സൂര്യൻ
ਗਤੀਸ਼ੀਲ ਮੀਟਰ,ഡൈനാമിക് മീറ്റർ
ਗਤੀਸ਼ੀਲ ਢੰਗ,ചലനാത്മക രീതി
ਰਿੰਗ ਮਾਈਕ੍ਰੋਫੋਨ,റിംഗ് മൈക്രോഫോൺ
ਗਤੀਸ਼ੀਲ ਮਾਡਲ,ഡൈനാമിക് മോഡൽ
ਗਤੀਸ਼ੀਲ ਸ਼ੋਰ ਗ੍ਰਿਫਤਾਰੀ,ഡൈനാമിക് നോയ്സ് അറസ്റ്റർ
ਗਤੀਸ਼ੀਲ ਪੈਰਲੈਕਸ,ചലനാത്മക പാരലാക്സ്
ਗਤੀਸ਼ੀਲ ਮਾਰਗ,ചലനാത്മക പാത
"ਚੱਲ ਕੁੰਡਲੀ ਪਿਕ-ਅੱਪ, ਚੱਲ ਕੁੰਡਲੀ ਪਿਕ-ਅੱਪ","ചലിക്കുന്ന കുണ്ഡലി പിക്ക്-അപ്പ്, ചലിക്കുന്ന കുണ്ഡലി പിക്ക്-അപ്പ്"
ਗਤੀਸ਼ੀਲ ਲਚਕਤਾ,ചലനാത്മക വഴക്കം
ਗਤੀਸ਼ੀਲ ਐਨੋਡ ਪ੍ਰਤੀਰੋਧ,ഡൈനാമിക് ആനോഡ് പ്രതിരോധം
ਗਤੀਸ਼ੀਲ ਸਥਿਤੀ,ചലനാത്മക സ്ഥാനം
ਗਤੀਸ਼ੀਲ ਦਬਾਅ,ചലനാത്മക സമ്മർദ്ദം
ਗਤੀਸ਼ੀਲ ਪ੍ਰੋਗਰਾਮਿੰਗ,ഡൈനാമിക് പ്രോഗ്രാമിംഗ്
ਡਾਇਨਾਮਿਕ ਪ੍ਰੋਗਰਾਮਿੰਗ ਪਹੁੰਚ,ഡൈനാമിക് പ്രോഗ്രാമിംഗ് സമീപനം
ਗਤੀਸ਼ੀਲ ਪ੍ਰੋਗਰਾਮਿੰਗ ਤਕਨੀਕ,ഡൈനാമിക് പ്രോഗ്രാമിംഗ് ടെക്നിക്കുകൾ
ਗਤੀਸ਼ੀਲ ਕੰਪਲੈਕਸ,ഡൈനാമിക് കോംപ്ലക്സ്
ਗਤੀਸ਼ੀਲ ਰਿਸ਼ਤਾ,ചലനാത്മക ബന്ധം
ਗਤੀਸ਼ੀਲ ਆਰਾਮ,ചലനാത്മക വിശ്രമം
"ਡਾਇਨਾਮਿਕ ਰੀਜਨਰੇਟਰ, ਮੂਵੇਬਲ ਕੋਇਲ ਪਿਕ-ਅੱਪ, ਡਾਇਨਾਮਿਕ ਲਿਫਟਰ","ഡൈനാമിക് റീജനറേറ്റർ, മൂവബിൾ കോയിൽ പിക്ക്-അപ്പ്, ഡൈനാമിക് ലിഫ്റ്റർ"
ਗਤੀਸ਼ੀਲ ਪ੍ਰਤੀਰੋਧ,ചലനാത്മക പ്രതിരോധം
ਗਤੀਸ਼ੀਲ ਸੰਵੇਦਨਸ਼ੀਲਤਾ,ചലനാത്മക സംവേദനക്ഷമത
ਗਤੀਸ਼ੀਲ ਸੰਚਵਕ,ഡൈനാമിക് അക്യുമുലേറ്റർ
ਗਤੀਸ਼ੀਲ ਤਣਾਅ ਤਣਾਅ ਸਬੰਧ,ഡൈനാമിക് സ്ട്രെസ് സ്ട്രെയിൻ ബന്ധം
ਗਤੀਸ਼ੀਲ ਸਿਸਟਮ,ചലനാത്മക സംവിധാനം
ਗਤੀਸ਼ੀਲ ਟੌਪੋਗ੍ਰਾਫੀ,ചലനാത്മക ഭൂപ്രകൃതി
ਗਤੀਸ਼ੀਲ ਲੇਸ,ചലനാത്മക വിസ്കോസിറ്റി
ਗਤੀਸ਼ੀਲ ਸਮੀਕਰਨ,ചലനാത്മക സമവാക്യം
ਗਤੀਸ਼ੀਲ ਪੈਰਾਮੀਟਰ,ഡൈനാമിക് പാരാമീറ്റർ
ਗਤੀਸ਼ੀਲ ਸਮੱਸਿਆ,ചലനാത്മക പ്രശ്നം
ਗਤੀਸ਼ੀਲ ਮਾਤਰਾ,ചലനാത്മക തുക
ਗਤੀਸ਼ੀਲ ਗਤੀ,ചലനാത്മക പ്രവേഗം
ਗਤੀਸ਼ੀਲ ਤੌਰ &#39;ਤੇ ਬਰਾਬਰ,ചലനാത്മകമായി തുല്യമാണ്
"ਗਤੀਸ਼ੀਲਤਾ, ਗਤੀਸ਼ੀਲਤਾ","ചലനാത്മകത, ചലനാത്മകത"
ਕਣ ਗਤੀਸ਼ੀਲਤਾ,കണികാ ചലനാത്മകത
ਸਖ਼ਤ ਸਰੀਰ ਦੀ ਗਤੀਸ਼ੀਲਤਾ,ദൃഢമായ ശരീര ചലനാത്മകത
ਘੁੰਮਦੇ ਸਰੀਰ ਦੀ ਗਤੀਸ਼ੀਲਤਾ,ഭ്രമണം ചെയ്യുന്ന ശരീരങ്ങളുടെ ചലനാത്മകത
ਗੋਲਾਕਾਰ ਸਰੀਰ ਦੀ ਗਤੀਸ਼ੀਲਤਾ,ഗോളാകൃതിയിലുള്ള ശരീരങ്ങളുടെ ചലനാത്മകത
ਗੜਬੜ ਗਤੀਸ਼ੀਲਤਾ,പ്രക്ഷുബ്ധ ചലനാത്മകത
ਡਾਇਨਾਮਾਈਟ,ഡൈനാമൈറ്റ്
ਡਾਇਨਾਮੋ,ഡൈനാമോ
ਡਾਇਨਾਮੋ ਸਿਧਾਂਤ,ഡൈനാമോ തത്വം
ਗਤੀਸ਼ੀਲ,ചലനാത്മകം
ਮਕੈਨੀਕਲ ਇਲੈਕਟ੍ਰੀਕਲ,മെക്കാനിക്കൽ ഇലക്ട്രിക്കൽ
"ਡਾਇਨਾਮੋਮੀਟਰ, ਡਾਇਨਾਮੋਮੀਟਰ, ਡਾਇਨਾਮੋਮੀਟਰ","ഡൈനാമോമീറ്റർ, ഡൈനാമോമീറ്റർ, ഡൈനാമോമീറ്റർ"
