English,Bengali
Frequency narrow band,ফ্রিকোয়েন্সি সংকীর্ণ ব্যান্ড
Frequency noise,ফ্রিকোয়েন্সি শব্দ
Frequency range,কম্পাংক সীমা
Frequency reactance modulator,ফ্রিকোয়েন্সি বিক্রিয়া মডুলেটর
Frequency reference,ফ্রিকোয়েন্সি রেফারেন্স
Frequency response,ফ্রিকোয়েন্সি প্রতিক্রিয়া
Frequency scaling,ফ্রিকোয়েন্সি গ্রেডিং
Frequency sound circuit,ফ্রিকোয়েন্সি সাউন্ড সার্কিট
Frequency spectrum,ফ্রিকোয়েন্সি বর্ণালী
Frequency stability,ফ্রিকোয়েন্সি স্থিতিশীলতা
Frequency standards,ফ্রিকোয়েন্সি স্ট্যান্ডার্ড
Frequency swing,ফ্রিকোয়েন্সি ত্রুটি
Frequency synthesis,ফ্রিকোয়েন্সি সংশ্লেষণ
Frequency synthesis,ফ্রিকোয়েন্সি সংশ্লেষণ
Frequency synthesized tuning,ফ্রিকোয়েন্সি সংশ্লেষণ টিউনিং
Frequency to voltage conversion,ফ্রিকোয়েন্সি ভোল্টেজ পরিবর্তন
Frequency to voltage converter,ফ্রিকোয়েন্সি থেকে ভোল্টেজ কনভার্টার
Frequency to voltage converter,ফ্রিকোয়েন্সি-ভোল্টেজ কনভার্টার
Frequency to voltage converter,ফ্রিকোয়েন্সি-ভোল্টেজ কনভার্টার
Frequency tolerance,ফ্রিকোয়েন্সি বিয়ারিং
Frequency translation,ফ্রিকোয়েন্সি স্থানান্তর
Frequency transmission,ফ্রিকোয়েন্সি সংক্রমণ
Frequency tuner,ফ্রিকোয়েন্সি টিউনার
Frequency varactor modulator,ভেক্টর মডুলেটর
Frequency wide band,ফ্রিকোয়েন্সি ওয়াইড ব্যান্ড
Fresnel loss frequency,ফ্রেসনেল অবক্ষয় ফ্রিকোয়েন্সি
Friction error,ঘর্ষণ ত্রুটি
Fringing colour,বৃত্ত অক্ষর
Front panel control,সামনে বোর্ড নিয়ন্ত্রণ
Front porch,সামনের বারান্দা
Frost-point hygrometer,হিম বিন্দু হাইগ্রোমিটার
FS (saving a file),ফাইল স্টোরেজ
Fu Manchu virus,ফু মাঞ্চু ভাইরাস
Fuel pump interference,জ্বালানী পাম্প হস্তক্ষেপ
Fugi hard disk drive,ফুজি ইনফ্লেক্সিবিলিটি অপারেশন
Full adder,সম্পূর্ণ যোগকারী
Full duplex,সম্পূর্ণ দ্বৈত
Full duplex setting,সম্পূর্ণ ডুপ্লেক্স সেটআপ
Full duplex transmission,সম্পূর্ণ ডুপ্লেক্স ট্রান্সমিশন
Full load voltage,সম্পূর্ণ লোড ভোল্টেজ
Full power,পূর্ণ শক্তি
Full power band width,সম্পূর্ণ পাওয়ার ব্যান্ড এক্সটেনশন
Full scale deflection,পরম স্কেল বিচ্যুতি
Full screen,পূর্ণ পর্দা
Full substractor,নিখুঁত যৌগ
Full track buffering,সম্পূর্ণ লিক বাফারিং
Full wave,সম্পূর্ণ তরঙ্গ
Full wave bridge rectifier,সম্পূর্ণ তরঙ্গ সেতু সংশোধনকারী
Function wave rectifier,সম্পূর্ণ তরঙ্গ সংশোধনকারী
Function code,ফাংশন কোড
Function generator,ফাংশন জেনারেটর
Function library,ফাংশন লাইব্রেরি
Function switch,ফাংশন সুইচ
Functional simulator,কার্যকরী সিমুলেশন
Fundamental,আসল
Fundamental frequency,মৌলিক ফ্রিকোয়েন্সি
Fundamental mode,মৌলিক ধরন
Fundamental resonance,মূল অনুরণন
Fuse,ফিউজ
Fuse effect,ফিউজ প্রভাব
Fuse map,ফিউজ মানচিত্র
Fusible link,দ্রবণীয় লিঙ্ক
Future trend,ভবিষ্যতের প্রবণতা
Fuzzy logic,"অস্পষ্ট যুক্তি, অস্পষ্ট যুক্তি"
Fuzzy logic,"অস্পষ্ট যুক্তি, বোগাস যুক্তি"
Fx (extracting a file),ফাইল নিষ্কাশন
Feedback sensitivity,পুনঃবিনিয়োগ সংবেদনশীলতা
Gain,লাভ করা
Gain guided laser,গাইডেড লেজার লাভ
Gain margin,লাভের সীমা
Gain-bandwidth product,লাভ ব্যান্ড সম্প্রসারণ গুণন
Gain-cross over frequency,ট্রানজিশন ফ্রিকোয়েন্সি লাভ করুন
Gallagar code,গ্যালাঘের কোড
Galleium arsenide,গ্যালিয়াম আর্সেনাইড
Galvanic cell,গ্যালভানিক কোষ
Galvanometer,গ্যালভানোমিটার
Galvanometric recorder,গ্যালভানাইজড রেকর্ডার
Gamma,গামা
Gamma ray,গামা রশ্মি
Ganged tuning,কন্ঠ সুর
Gap,অন্তর
Gas discharge lamp,গ্যাস নিমজ্জন বাতি
Gas laser,গ্যাস লেজার
Gate,"গেট, গেট"
Gate array,গেট অ্যারে
Gate array,গেট অ্যারে
Gate capacitance,গেট ক্যাপাসিট্যান্স / গেট ক্যাপাসিটর
Gate insulation,গেট অন্তরক
Gate oscillator,গেট অসিলেটর
Gate protection,গেট নিরাপত্তা
Gate protection diode,গেট সুরক্ষা ডায়োড
Gate turn-off switch,গেট লক সুইচ
Gate-controlled switch,গেট নিয়ন্ত্রিত সুইচ
Gate-lag network,গেট পোস্টিং নেটওয়ার্ক
Gate-oxide capacitance,গেট অক্সাইড ক্যাপাসিটর
Gating error,খোলার ত্রুটি
Gauge,গেজ
Gauge factor,গেজ গুণক
Gauss meter,গাউস মিটার
Gaussian density function,গাউসিয়ান ঘনত্ব ফাংশন
Gaussian diffusion,গাউসিয়ান ডিফিউশন
Gaussian distribution,গাউসিয়ান বিতরণ
Gaussian distribution,গাউসিয়ান বিতরণ
Gaussian noise,গাউসিয়ান শব্দ
Gaussian noise,গাউসিয়ান শব্দ
Gaussian process,গাউসিয়ান প্রক্রিয়া
Gaussian pulse,গাউসিয়ান পালস
Gauss's law,গাউসিয়ান আইন
Gega Hertz,গিগা হার্টজ
General purpose resister,সাধারণ উদ্দেশ্য প্রতিরোধ
Generated noise,উৎপন্ন শব্দ
Generator,জেনারেটর
Generic,"অভিভাবক, সাধারণ"
Geometric mean,জ্যামিতি মানে
Geometric ray tracing,জ্যামিতিক রশ্মি অনুরেশ
Geostationary orbit,জিওস্টেশনারি চেম্বার
Gerber format,gerber ফোম
Germanium,জার্মেনিয়াম
Germanium diode,জার্মেনিয়াম ডায়োড
Gettering treatment,Getran চিকিত্সা
Ggiger counter,গিজার ক্যালকুলেটর
Ghost memory images,সিউডো মেমরি রিফ্লেক্স
Gibbs phenomenon,গিবস ঘটনা
Giga,গিগা
Gimmick,গিমিক
Glare filter,একদৃষ্টি ফিল্টার
Glass capacitor,গ্লাস ক্যাপাসিটর
Glitch,ত্রুটি
Global positioning satellite,পৃথিবীর অবস্থান স্যাটেলাইট
Glow discharge,ঝকঝকে নিমজ্জন
Golay code,শেল কোড
Gold code,সোনার কোড
Goniometer,গনিওমিটার
G-parameters,g-অপারেশন
Grade,শ্রেণী
Graded index fiber,সিরিয়াল সূচক ফাইবার
Gradient,ঢাল
Ground noise rejection,পৃথিবীর শব্দ রেজোলিউশন
Granular noise,কণার আওয়াজ
Granular noise,দানাদার আওয়াজ
Granulation noise,কণার আওয়াজ
Graph,নিবন্ধ
Graphic display unit,গ্রাফিক্যাল ডিসপ্লে ইউনিট
