Hindi,Bengali
हार्ड कापी युक्ति,হার্ড কপি ডিভাইস
"1.हार्ड डिस्क, 2.अनम्य डिस्क","1.হার্ড ডিস্ক, 2.ইনফ্লেক্সিবল ডিস্ক"
अनम्य डिस्क ध्वंस,অনমনীয় ডিস্ক পতন
कठिन त्रुटि,কঠিন ত্রুটি
हार्डवेयर प्रवाह नियंत्रण,হার্ডওয়্যার প্রবাহ নিয়ন্ত্রণ
"1.हरात्मक, 2.हार्मोनिक","1.হারমোনিক, 2.হারমোনিক"
"1.हरात्मक माध्य,2. हार्मानिक माध्य","1.হারমোনিক গড়, 2. সুরেলা গড়"
द्रुतान्वेषण,হ্যাকিং
द्रुतान्वेषण आरेख,হ্যাকিং ডায়াগ্রাম
द्रुतान्वेषण सारणी,চিমিং টেবিল
द्रुतान्वेषण तकनीक,হ্যাকিং কৌশল
"1.हैडर, 2.प्रवेशिका","1.হেডার, 2.এন্ট্রি"
"1.पुंज , 2.ढेर","1.স্ট্যাক, 2.স্ট্যাক"
पुंज छंटाई,ভর বাছাই
सहायता,সাহায্য
सहायता स्क्रीन,সাহায্য পর্দা
"1.हैल्पजाल, 2.सहायता संजाल","1.help নেটওয়ার্ক, 2.help নেটওয়ার্ক"
हर्टज (फ्रीक्वेंसी/आवृति की यूनिट),হার্টজ (কম্পাঙ্ক/ফ্রিকোয়েন্সির একক)
स्वानुभावी,স্বতঃস্ফূর্ত
स्वानुभावी विधि,পরীক্ষামূলক পদ্ধতি
षोडश आधारी संख्या,হেক্সাডেসিমেল সংখ্যা
अप्रत्यक्ष रेखा,পরোক্ষ লাইন
पदानुक्रमित आँकड़आ संचय,অনুক্রমিক তথ্য সঞ্চয়স্থান
पदानुक्रमित संचिका व्यवसाय,অনুক্রমিক ফাইল ব্যবসা
पदानुक्रमित रूपरेखा,অনুক্রমিক রূপরেখা
उच्च स्तरीय भाषा,উচ্চ স্তরের ভাষা
उच्चस्मृति क्षेत्र,উচ্চ মেমরি এলাকা
उच्च निष्पादन,উচ্চ পারদর্শিতা
"1.प्राप्ति, 2.हिट, 3.संभावना","1. অধিগ্রহণ, 2. আঘাত, 3. সম্ভাবনা"
हिट रेट,লক্ষ্যভেদ হার
हिट अनुपात,আক্রমণ অনুপাত
"1. छिद्र, रिक्ती 2. होल","1. গর্ত, ব্যবধান 2. গর্ত"
आमुख निर्देशिका,হোম ডিরেক্টরি
आमुख पृष्ठ,হোম পেজ
समांगी निर्देशांक,সমজাতীয় স্থানাঙ্ক
हॉप,খোঁড়ান
हॉप काउन्ट (नेट वर्क के संदर्भ में),হপ গণনা (নেট কাজের পরিপ্রেক্ষিতে)
हॉर्न,শিং
पोषक कंप्यूटर,ফিডার কম্পিউটার
पोषक कंप्यूटर,ফিডার কম্পিউটার
पोषक भाषा,ফিডার ভাষা
"1.सक्रिय कुंजी, 2.हॉट कुंजी","1.অ্যাক্টিভ কী, 2.হট কী"
हाइपर पाठ्य चिहिनित भाषा (एच टी एम एल),হাইপার টেক্সট চিহ্নিত ভাষা (HTML)
परिकल्पना,অনুমান
आई पॉड,আমি পোড
निवेश/निर्गम बफर,ইনপুট/আউটপুট বাফার
"1.निवेश/निर्गम द्वारक, 2. आई/ओ द्वारक","1.ইনপুট/আউটপুট গেটওয়ে, 2.I/O গেটওয়ে"
निवेश/निर्गम इकाई,ইনপুট/আউটপুট ইউনিট
परिज्ञापक,স্পিকার
"1.तत्समक, 2.सर्वसमिका, 3.व्यष्टित्व, 4.पहचान","1. পরিচয়, 2. পরিচয়, 3. ব্যক্তিত্ব, 4. পরিচয়"
प्रतिबिंब,প্রতিফলন
प्रतिबिंब संवेदक,প্রতিফলন সেন্সর
संघट्ट मुद्रक,প্রভাব প্রিন্টার
प्रतिबाधा,প্রতিবন্ধকতা
आदेशात्मक प्रोग्राम भाषा,প্রেসক্রিপটিভ প্রোগ্রাম ভাষা
आदेश सूचक कथन,কমান্ড বিবৃতি
अस्पष्ट पता,অস্পষ্ট ঠিকানা
असंभव घटना,অসম্ভব ঘটনা
निष्क्रिय आसंधि,প্যাসিভ নোড
असगंतता,অসঙ্গতি
वृद्धि,বৃদ্ধি
सूचक,নির্দেশক
सूचक आँकड़ा मद,সূচক ডেটা আইটেম
सूचकांक संचिका,ইনডেক্স ফাইল
सूचक पंजी,সূচক রেজিস্টার
सूचक अनुक्रमिक,পয়েন্টার ক্রমিক
सूचकित पताभिगमन,সূচিবদ্ধ ঠিকানা
अनुक्रमित भाषा,সূচিবদ্ধ ভাষা
सूचकांकित अनुक्रम संचिका,ইনডেক্সড সিকোয়েন্স ফাইল
सूचकांकित अनुक्रमिक अभिगम विधि (आी एस ए एम),সূচিবদ্ধ অনুক্রমিক অ্যাক্সেস পদ্ধতি (ISAM)
परोक्ष पताभिगमन,পরোক্ষ সম্বোধন
सूचना विज्ञान,তথ্য বিজ্ঞান
सूचना,তথ্য
सूचना बिट,তথ্য বিট
सूचना प्रबंधन,তথ্য ব্যবস্থাপনা
