Telugu,Gujarati
తిరిగి ఫీడ్ చేయండి,ફીડ પાછું ખવડાવવું
భావన,લાગણી
ఫెసిట్,બલિદાન
తోటి,સાથી
ఫెలోషిప్,ધર્મનત્વ
స్త్రీ,સ્ત્રી
సారవంతమైన,ફળદ્રુપ
కల్పిత,બનાવટી
విశ్వసనీయత,વફાદારી
ఫీల్డ్,ક્ષેત્ર
మూర్తి,આંકડો
ఫైల్,ફાઈલ
దాఖలు,ફાઈલિંગ
చిత్రం,ફિલ્મ
చివరి,અંતિમ
ఫైనాన్స్,ફાઇનાન્સ
ఆర్థిక,નાણાકીય
ఫైనాన్షియర్,નાણાંકીય
కనుగొన్నవి,તારણ
మంచిది,દંડ
లలిత కళలు,કલાક્ષેત્ર
ఫింగర్ ప్రింట్,આંગળીની છાપ
తయారైన వస్తువులు,તૈયાર માલ
అగ్ని,આગ
కాల్పులు,ફાયરિંગ
సంస్థ,મક્કમ
ప్రథమ చికిత్స,પ્રાથમિક સારવાર
మొదటి తరగతి,પ્રથમ વર્ગ
మొదటి విభాగం,પ્રથમ વિભાગ
మొదటి సమాచార నివేదిక,પ્રથમ માહિતી અહેવાલ
ఆర్థిక,નાણાકીય
మత్స్య సంపద,મત્સ્યઉદ્યોગ
సరిపోతుంది,યોગ્ય
ఫిట్‌నెస్,યોગ્યતા
పరిష్కరించండి,સ્થિર કરવું
స్థిరీకరణ,નિર્ધારણ
స్థిర,નિશ્ચિત
జెండా,ધ્વજ
ఫ్లాప్,ફફડાટ
ఫ్లాట్,ફ્લેટ
నౌకాదళం,કાફલો
వశ్యత,લવચીકતા
ఫ్లైట్,ઉડ્ડયન
వరద ఉపశమనం,પૂરથી રાહત
అంతస్తు,માળા
ప్రవాహం,પ્રવાહ
హెచ్చుతగ్గులు,વધઘટ
ఫెసిడ్,ગર્ભપાત
ఫోల్డర్,ફોલ્ડર
ఫోలియో,ફોલિયો
అనుసరించండి,અનુસરવું
క్రింది,અનુયાયી
అనుచరుడు,અનુયાયી
ఫోమెంట్,ઉશ્કેરવું
ఫుట్ నోట్,પગની નોંધ
బలవంతపు శ్రమ,જાડુ મજૂર
సూచన,આગાહી
ముందస్తు తీర్మానం,પૂરેપૂરી નિષ્કર્ષ
విదేశీ,વિદેશી
ఫోర్‌మాన్,ફોરમેન
మధ్యాహ్నం,પૂર્વવ્યાપી
దూరదృష్టి,અગમચેતી
ముందుమాట,પૂર્વાધિકાર
ఓడిపోండి,જપ્ત કરવું
నకిలీ,બનાવટી
ఫోర్జరీ,બનાવટી
రూపం,ફોર્મ
ఫార్మల్,વિધિસર
ఫార్మాట్,અનુરોધ
మాజీ,ભૂતપૂર્વ
ఫార్ములా,સૂત્ર
వెంటనే,તરત
ముందుకు,આગળ વધવું
ఫార్వార్డింగ్ లెటర్,રવાના -પત્ર
ఫౌండేషన్,પાયો
భిన్నం,અપૂર્ણાંક
ఫ్రాంచైజ్,મતાધિકાર
మోసం,છેતરપિંડી
ఉచితం,મુક્ત
ఫ్రీజ్,સ્થિર કરવું
సరుకు,નૂર
తరచుదనం,આવર્તન
ఇంధనం,બળતણ
పూర్తి స్థాయిలో,સંપૂર્ણ પાયો
ఫంక్షన్,કાર્ય
ఫండ్,ભંડોળ
ఫండమెంటలిజం,કટ્ટરવાદ
ఫర్నిష్,સજ્જ કરવું
తరువాతి చర్య,આગળ ની કાર્યવાહી
లాభదాయకమైన ఉపాధి,લાભદાયી રોજગાર
లాభదాయకమైన వృత్తి,લાભદાયી વ્યવસાય
ప్రవేశ అనుమతి,દ્વાર -પાસ
గెజిట్,રાજપત્રિત
గెజిటెడ్ హాలిడే,રાજપત્રિત રજા
జనరల్,સામાન્ય
సాధారణ పరిపాలన,સામાન્ય વહીવટ
సాధారణ శరీరం,સામાન્ય સંસ્થા
సాధారణ ఎన్నికలు,સામાન્ય ચુંટણી
సాధారణ సమావేశం,સામાન્ય બેઠક
సాధారణ అభ్యాసం,સામાન્ય પ્રથા
సాధారణ విధానం,સામાન્ય કાર્યપદ્ધતિ
సాధారణ నియమం,સામાન્ય નિયમ
జనరల్ వార్డ్,સામાન્ય વોર્ડ
తరం,નિર્માણ
మేధావి,પ્રતિભાશાળી
నిజమైన,વાસ્તવિક
బహుమతి,ભેટ
సారాంశం,સારાંશ
గ్లోబల్ టెండర్,વૈવિધ્ય
పదకోశం,ગ્લોસરી
లక్ష్యం,ધ્યેય
కిందికి వెళ్ళు,નીચે જાઓ
గోల్డెన్ హ్యాండ్‌షేక్ (= గోల్డెన్ పారాచూట్),ગોલ્ડન હેન્ડશેક (= ગોલ્ડન પેરાશૂટ)
మంచిది,સારું
మంచి ప్రవర్తన,સારી વર્તણૂક
మంచి విశ్వాసం,સદ્ભાવના
మంచి కార్యాలయాలు,સારા અધિકારીઓ
గుడ్విల్,શુભેચ્છા
పరిపాలన,શાસન કરવું
పాలన,શાસન
ప్రభుత్వం,સરકાર
భారత ప్రభుత్వం,ભારત સરકાર
భారత ప్రభుత్వం,ભારત સરકારની ચિંતા
భారత ప్రభుత్వం,ભારત સરકાર
ప్రభుత్వ ప్రెస్,સરકારી દબા
ప్రభుత్వ ఉద్యోగులు నిబంధనలు నిర్వహిస్తారు,સરકારી કર્મચારીઓ
ప్రభుత్వ సేవ,સરકારી સેવા
గ్రేడేషన్,ક્રમ
గ్రేడ్,દરજ્જો
గ్రేడింగ్,ક્રમ
ఉన్నత విద్యావంతుడు,સ્નાતક
గ్రాడ్యుయేట్ వేతనాలు,ક્રમશ wages
గ్రాడ్యుయేట్ ట్రైనీ,સ્નાતક તાલીમાર્થી
అంటుకట్టుట,કલમ
సంపూర్ణ మొత్తము,કુલ સરવાળો
గ్రాంట్,અનુદાન
గ్రాంట్-ఇన్-ఎయిడ్,સહાયક અનુદાન
ద్రాక్ష,દ્રાક્ષ
గ్రాఫ్,ગ્રાફ
గ్రాఫాలజీ,આવરણ
కృతజ్ఞత,આભારી
గ్రాట్యుటీ,સ્નાયુ
గ్రీన్ హ్యాండ్,લીલોતરી
గ్రీటింగ్,અભિવાદન
ఉపద్రవము,ફરિયાદ
భయంకరమైన,વ્યગ્ર
స్థూల,કુલ
స్థూల మొత్తం,કુલ રકમ
స్థూల దుష్ప్రవర్తన,ભારે ગેરવર્તન
స్థూల నిర్లక్ష్యం,ગંભીર બેદરકારી
స్థూల లాభం,કુલ નફો
