Punjabi,Tamil
ਬਚਾਓ ਪੱਖ,பிரதிவாதி
ਮੁਲਤਵੀ,அவிழ்த்து விடுங்கள்
ਮੁਲਤਵੀ ਖਰਚੇ,ஒத்திவைக்கப்பட்ட செலவு
ਉਲੰਘਣਾ,மீறுதல்
ਘਾਟਾ,பற்றாக்குறை
ਘਾਟਾ ਬਜਟ,பற்றாக்குறை பட்ஜெட்
ਪ੍ਰਭਾਸ਼ਿਤ,வரையறு
ਮੁਲਤਵੀ,மீறுகின்றனர்
ਨਿਘਾਰ,சீரழிவு
ਡਿਗਰੀ,பட்டம்
ਡੀਜੂਰ,டிஜூர்
ਦੇਰੀ,தாமதம்
ਡੈਲੀਗੇਟ,பிரதிநிதி
ਸੌਂਪਿਆ ਅਥਾਰਟੀ,ஒப்படைக்கப்பட்ட அதிகாரம்
ਵਫਦ,தூதுக்குழு
ਸ਼ਕਤੀਆਂ ਦਾ ਵਫਦ ਹੋਣਾ,அதிகாரங்களின் பிரதிநிதிகள்
ਮਿਟਾਓ,அழி
ਹਟਾਉਣਾ,நீக்குதல்
ਜਾਣਬੁੱਝ ਕੇ,வேண்டுமென்றே
ਵਿਚਾਰ ਵਟਾਂਦਰੇ,விவாதம்
ਕਮੀ,டெலிசென்சிங்
ਸੀਮਾ,வரையறை
ਸਪੁਰਦ ਕਰੋ,வழங்கவும்
ਡਿਲਿਵਰੀ,டெலிவரி
ਮੰਗ,தேவை
ਮੰਗ ਨੋਟ,தேவை குறிப்பு
ਹੱਦਬੰਦੀ,வரையறை
ਡੈਮੀ-ਅਧਿਕਾਰੀ,டெமி-ஆஃபீஷியல்
ਲੋਕਤੰਤਰ,ஜனநாயகம்
ਪ੍ਰਦਰਸ਼ਨ,ஆர்ப்பாட்டம்
ਨਿਰਾਸ਼ਾ,மனச்சோர்வு
ਕਬਰਸਤਾਨ,அழிவு
ਇਨਕਾਰ,மறுப்பு
ਸੰਜੋਗ,பிரிவு
Do ਨੂਵੋ,டி நோவோ
ਇਨਕਾਰ,மறுக்கவும்
ਰਵਾਨਾ,புறப்படு
ਵਿਭਾਗ,துறை
ਵਿਭਾਗੀ ਵਿਭਾਗ,துறை
ਵਿਭਾਗੀ ਕਾਰਵਾਈ,துறை நடவடிக்கை
ਵਿਭਾਗੀ ਜਾਂਚ,துறைசார் விசாரணை
ਵਿਭਾਗੀ ਜਾਂਚ,துறைசார் விசாரணை
ਵਿਭਾਗੀ ਬੇਨਿਯਮਤਾ,துறை ஒழுங்கற்ற தன்மை
ਵਿਭਾਗੀ ਲਾਇਬ੍ਰੇਰੀ,துறை நூலகம்
ਵਿਭਾਗੀ ਲਾਪਰਵਾਹੀ,துறைசார் அலட்சியம்
ਵਿਭਾਗੀ ਅਧਿਕਾਰ,துறைசார் அனுமதி
ਵਿਭਾਗੀ ਯੋਗਤਾ ਪ੍ਰੀਖਿਆ,துறைசார் தகுதி தேர்வு
ਰਵਾਨਗੀ,புறப்படுதல்
ਨਿਰਭਰਤਾ ਸਰਟੀਫਿਕੇਟ,சார்பு சான்றிதழ்
ਨਿਰਭਰ,சார்ந்தது
ਨਿਰਭਰ ਬੱਚੇ,சார்பு குழந்தைகள்
ਤੈਨੁਸ਼,வரிசைப்படுத்த
ਡੀਪੋਨੈਂਟ,அதிருப்தி
ਦੇਸ਼ ਨਿਕਾਲੇ,நாடுகடத்தல்
ਅਪਗ੍ਰੇਡ,பதவி நீக்கம்
ਜਮ੍ਹਾ,வைப்பு
ਡਿਪੂ,டிப்போ
ਕਮੀ,தேய்மானம்
ਉਦਾਸ ਕਲਾਸ,மனச்சோர்வடைந்த வகுப்பு
ਵਾਂਝੇ,ரிவ்
ਡੈਪੂਟੇਸ਼ਨ,துணை
ਡੈਪੂਟੇਸ਼ਨ ਭੱਤਾ,பிரதிநிதி கொடுப்பனவு
ਡਿਪਟੀ,துணை
ਡੀਰ ਰਜਿਸਟਰ,ஒழுங்கற்ற
ਡਿ duty ਟੀ ਦੀ ਘਾਟ,கடமையின் விலகல்
ਦਰੇਰਾ,Dereservation
ਡੈਗੋਗੇਸ਼ਨ,இழிவு
ਅਪਮਾਨਜਨਕ,இழிவுபடுத்தும்
ਅਪਾਰੋਕਰੀ ਟਿੱਪਣੀ,இழிவான கருத்து
ਵੰਸ਼ਜ,வம்சாவளி
ਵੇਰਵਾ,விளக்கம்
ਯੋਗ,தகுதியானவர்
ਡਿਜ਼ਾਇਨ,வடிவமைப்பு
ਮਨੋਨੀਤ,நியமிக்கவும்
ਅਹੁਦਾ,பதவி
ਭੇਜਣਾ,அனுப்பும்
ਡਿਸਪੈਚ ਨੋਟ,அனுப்பும் குறிப்பு
ਡੈਪਿਪਰ ਰਜਿਸਟਰ,அனுப்பும் பதிவு
ਮੰਜ਼ਿਲ,இலக்கு
ਵਿਖਾਵਾ,ஆதரவற்ற
ਵੇਰਵਾ,விவரம்
ਵੇਰਵਾ,விவரிக்கப்பட்ட
ਖੋਜਿਆ,கண்டறியவும்
ਨਜ਼ਰਬੰਦੀ,தடுப்புக்காவல்
ਉਚਾਰੇ ਹੋਏ,டிடெனு
ਦ੍ਰਿੜਤਾ,உறுதியை
ਨਿਘਾਰ,தடுப்பு
ਨੁਕਸਾਨ,தீங்கு விளைவிக்கும்
ਨੁਕਸਾਨਦੇਹ,தீங்கு விளைவிக்கும்
ਦੀ ਘਾਟ,மதிப்புக் குறைப்பு
ਤਬਾਹੀ,பேரழிவு
ਵਿਕਾਸ,வளர்ச்சி
ਭਟਕਣਾ,விலகவும்
ਜੰਤਰ,சாதனம்
ਸ਼ਰਧਾ,பக்தி
ਨਿਦਾਨ,கண்டறிதல்
ਚਿੱਤਰ,வரைபடம்
ਡਾਇਰੀ,டைரி
ਹੁਕਮ,கட்டளை
ਮਰਦਾ ਨਹੀ,இறக்கிறது
ਖੁਰਾਕ,உணவு
ਹਜ਼ਮ,செரிமானம்
ਮਨਘੜਤ,கண்ணியமான
ਮਾਣ,க ity ரவம்
ਡਿਜਸ਼ਨ,திசைதிருப்பல்
Dilatory,தூண்டும்
ਦੁਬਿਧਾ,குழப்பம்
ਮਿਹਨਤੀ,விடாமுயற்சி
ਮਾਪ,பரிமாணம்
ਡਿਪਲੋਮਾ,டிப்ளோமா
ਕੂਟਨੀਤੀ,இராஜதந்திரம்
ਕੂਟਨੀਤਕ ਛੋਟ,இராஜதந்திர நோய் எதிர்ப்பு சக்தி
ਸਿੱਧਾ,நேரடி
ਸਿੱਧਾ ਮੁਕਾਬਲਾ,நேரடி போட்டி
ਸਿੱਧਾ ਇੰਟਰਵਿ.,நேரடி நேர்காணல்
ਦਿਸ਼ਾ,திசையில்
ਡਾਇਰੈਕਟਰੀ,அடைவு
ਸਿੱਧੀ ਭਰਤੀ,நேரடி ஆட்சேர்ப்பு
ਅਸਵੀਕਾਰ ਕਰੋ,அனுமதிக்காதீர்கள்
ਅਪਾਹਜਤਾ,இயலாமை
ਅਯੋਗ ਵਿਅਕਤੀ,ஊனமுற்றவர்
ਅਯੋਗਤਾ ਲਾਭ,ஊனமுற்றோர் நன்மை
ਨੁਕਸਾਨ,தீமை
ਅਸਹਿਮਤ,கருத்து வேறுபாடு
ਅਸਵੀਕਾਰ ਕੀਤਾ,அனுமதிக்கப்படவில்லை
ਅਸਵੀਕਾਰ,மறுப்பு
ਤਬਾਹੀ,பேரழிவு
ਤਬਾਹੀ ਪ੍ਰਬੰਧਨ,பேரிடர் மேலாண்மை
ਭਾਂਡੇ,கலைக்கவும்
ਵੰਡ,வழங்கல்
ਰੱਦ,நிராகரிக்கவும்
ਡਿਸਚਾਰਜ,வெளியேற்றம்
ਡਿਸਚਾਰਜ ਸਲਿੱਪ,வெளியேற்ற சீட்டு
ਅਨੁਸ਼ਾਸਨੀ ਕਾਰਵਾਈ,ஒழுங்கு நடவடிக்கை
ਅਨੁਸ਼ਾਸਨੀ ਵਿਧੀ,ஒழுங்கு நடைமுறை
ਅਨੁਸ਼ਾਸਨ,ஒழுக்கம்
ਵਿਗਾੜ,மறுக்கவும்
ਖੁਲਾਸਾ,வெளிப்படுத்தல்
ਅਸੰਤੁਸ਼ਟ,அதிருப்தி
ਬੰਦ,இடைநிறுத்தம்
ਬੰਦ ਕਰੋ,நிறுத்துங்கள்
ਵਿਵਾਦ,முரண்பாடு
ਛੂਟ,தள்ளுபடி
ਖੋਜ ਕਰੋ,கண்டுபிடி
ਬਦਨਾਮੀ,இழிவுபடுத்தும்
ਅੰਤਰ,முரண்பாடு
ਵਿਵੇਕ,விவேகம்
ਵਿਵੇਕਸ਼ੀਲ ਗ੍ਰਾਂਟ,விருப்பமான மானியம்
ਵਿਵੇਕਸ਼ੀਲ ਸ਼ਕਤੀ,விருப்பமான சக்தி
ਵਿਤਕਰਾ,பாகுபாடு
ਵਿਚਾਰ ਵਟਾਂਦਰੇ,விவாதம்
ਬੇਈਮਾਨ,நேர்மையற்ற
ਬੇਇੱਜ਼ਤੀ,அவமதிப்பு
ਵਿਗਾੜ,சிதைவு
ਡਿਸਕ,வட்டு
ਉਜਾੜਾ,இடப்பெயர்வு
ਬੇਵਫ਼ਾ,விசுவாசமற்ற
ਖਾਰਜ,தள்ளுபடி
ਬਰਖਾਸਤਗੀ,பணிநீக்கம்
ਬਰਖਾਸਤ ਕਰਨ ਦੀ ਪ੍ਰਕਿਰਿਆ,தள்ளுபடி நடைமுறை
ਅਣਆਗਿਆਕਾਰੀ,கீழ்ப்படியவில்லை
ਵਿਕਾਰ,கோளாறு
ਅਸੰਗਤ,ஒழுங்கின்மை
ਅਸਮਾਨਤਾ,ஏற்றத்தாழ்வு
ਡਿਸਪੈਚ ਸੈਕਸ਼ਨ,அனுப்பும் பிரிவு
ਡਿਸਪੈਂਸਬਲ,விநியோகிக்கக்கூடியது
ਫੈਲਾਓ,சிதறல்
ਉਜਾੜੇ,இடம்பெயர்ந்தது
ਡਿਸਪਲੇਅ,காட்சி
ਨਾਰਾਜ਼ਗੀ,அதிருப்தி
ਨਿਪਟਾਰਾ,அகற்றுதல்
ਦਾ ਿਨਪਟਾਰਾ,அப்புறப்படுத்துங்கள்
ਸੁਭਾਅ,இடமாற்றம்
ਡਿਸਪੋਸੈਸ,அகற்றுதல்
ਵਿਵਾਦ,சர்ச்சை
ਅਯੋਗਤਾ,தகுதி நீக்கம்
ਅਣਡਿੱਠ,புறக்கணிக்கவும்
ਵਿਘਨ,இடையூறு
ਅਸੰਤੁਸ਼ਟੀ,அதிருப்தி
ਅਸਹਿਮਤੀ,கருத்து வேறுபாடு
ਵਿਗਾੜ,அவதூறு
ਭਿੰਨ ਭਿੰਨ,விலகவும்
ਭੰਗ,கலைப்பு
ਭੰਗ,கரைக்கவும்
ਦੂਰੀ ਸਿੱਖਣ,தொலைதூர கல்வி
ਡਿਸਟਿਲਰੀ,டிஸ்டில்லரி
ਵੱਖਰਾ,வேறுபட்டது
ਵੱਖ ਕਰਨਾ,வேறுபடுத்துங்கள்
ਭਟਕਣਾ,சிதைவு
ਪ੍ਰੇਸ਼ਾਨੀ,துன்பம்
ਵੰਡ,விநியோகிக்கவும்
ਵੰਡ,விநியோகம்
ਜ਼ਿਲ੍ਹਾ,மாவட்டம்
ਜ਼ਿਲ੍ਹਾ ਕੇਂਦਰ,மாவட்ட மையம்
ਪਰੇਸ਼ਾਨੀ,குழப்பம்
Ditto,டிட்டோ
ਡਾਇਵਰਸ਼ਨ,திசை திருப்புதல்
ਲਾਭਅੰਸ਼,ஈவுத்தொகை
ਵੰਡ,பிரிவு
ਤਲਾਕ,விவாகரத்து
ਡੌਕੇਟ,டாக்கெட்
ਡਾਕਟਰ,மருத்துவர்
ਦਸਤਾਵੇਜ਼,ஆவணம்
ਦਸਤਾਵੇਜ਼ੀ ਸਬੂਤ,ஆவண சான்றுகள்
ਦਸਤਾਵੇਜ਼,ஆவணம்
ਨਿਵਾਸ,குடியிருப்பு
ਨਿਵਾਸ ਸਰਟੀਫਿਕੇਟ,குடியேறிய சான்றிதழ்
ਪ੍ਰਭਾਵਸ਼ਾਲੀ,ஆதிக்கம் செலுத்தும்
ਦਾਨ,நன்கொடை
ਡੌਸੀਅਰ,டோசியர்
ਸ਼ੱਕੀ,சந்தேகம்
ਡੋਵ ਟੇਲਿੰਗ,புறா வால்
ਡਾਉਨ ਗ੍ਰੇਡ,டவுன் கிரேடு
ਡਰਾਫਟ,வரைவு
ਖਰੜਾ ਜਵਾਬ,வரைவு பதில்
ਸਖਤ ਉਪਾਅ,கடுமையான நடவடிக்கை
ਡਰਾਅ ਕਰੋ,வரை
ਦਰਾਜ਼,அலமாரியை
ਡਰਾਇੰਗ,வரைதல்
ਸੋਕੇ,வறட்சி
ਖੁਸ਼ਕ ਪ੍ਰਚਾਰ,உலர் பதவி உயர்வு
ਦੋਹਰਾ ਚਾਰਜ,இரட்டை கட்டணம்
ਦੋਹਰੀ ਨਾਗਰਿਕਤਾ,இரட்டை குடியுரிமை
ਬਕਾਇਆ,காரணமாக
ਦੁਏ ਦਿਲਿਗੇਨ C ਏ,உரிய விடாமுயற்சி
ਬਕਾਏ,நிலுவைத் தொகை
ਵਿਧੀਵੱਧ,முறையாக
ਡੁਪਲਿਕੇਟ,நகல்
ਅਵਧੀ,காலம்
ਗੜਬੜ,துணிச்சல்
ਡਿ uty ਟੀ,கடமை
ਡਿ uty ਟੀ ਭੱਤਾ,கடமை கொடுப்பனவு
ਡਿ duty ਟੀ ਚਾਰਟ,கடமை விளக்கப்படம்
ਡਿ duty ਟੀ ਛੁੱਟੀ,கடமை விடுப்பு
ਡਿ uty ਟੀ ਕਮਰਾ,வரி அறை
ਮਰਨ ਦਾ ਐਲਾਨ,இறக்கும் அறிவிப்பு
ਗਤੀਸ਼ੀਲਤਾ,இயக்கவியல்
ਈਅਰਮਾਰਕ,நொறுக்கி
ਕਮਾਈ ਛੁੱਟੀ,ஈட்டிய விடுப்பு
ਕਮਾਈ,வருவாய்
ਈਕੋ-ਦੋਸਤਾਨਾ,சூழல் நட்பு
ਵਾਤਾਵਰਣ,சூழலியல்
ਆਰਥਿਕ,பொருளாதாரம்
ਆਰਥਿਕ ਸ਼ੋਸ਼ਣ,பொருளாதார சுரண்டல்
ਆਰਥਿਕਤਾ,பொருளாதாரம்
ਆਰਥਿਕਤਾ ਕਲਾਸ,பொருளாதார வகுப்பு
ਸੰਪਾਦਨ,எடிட்டிங்
ਐਡੀਸ਼ਨ,பதிப்பு
ਸੰਪਾਦਕੀ,தலையங்கம்
ਸਿੱਖਿਆ,கல்வி
ਐਜੂਕੇਸ਼ਨਲ ਕੈਰੀਅਰ,கல்வி வாழ்க்கை
ਵਿਦਿਅਕ ਸੰਸਥਾ,கல்வி நிறுவனம்
ਵਿੱਦਿਅਕ ਯੋਗਤਾ,கல்வி தகுதி
ਪ੍ਰਭਾਵ,விளைவு
ਅਸਰਦਾਰ,பயனுள்ள
ਪ੍ਰਭਾਵਸ਼ਾਲੀ ਤਾਰੀਖ,நடைமுறைப்படுத்திய தேதி
ਪ੍ਰਭਾਵ,விளைவுகள்
ਕੁਸ਼ਲਤਾ,செயல்திறன்
ਕੁਸ਼ਲਤਾ,திறன்
ਅਸਰਦਾਰ,திறமையான
ਬਾਹਰ ਕੱ .ਣ,வெளியேற்றுதல்
ਵਿਸਤ੍ਰਿਤ,விரிவான
Elapse,கழித்தல்
ਚੁਣੇ ਗਏ ਨੁਮਾਇੰਦੇ,தேர்ந்தெடுக்கப்பட்ட பிரதிநிதி
ਚੋਣ,தேர்தல்
ਚੋਣ ਕਾਲਜ,தேர்தல் கல்லூரி
ਵੋਟਰਾਂ,வாக்காளர்
ਬਿਜਲੀ,மின்மயமாக்கல்
ਇਲੈਕਟ੍ਰਾਨਿਕ ਮੀਡੀਆ,மின்னணு ஊடகம்
ਐਲੀਮੈਂਟਰੀ,அடிப்படை
ਯੋਗਤਾ,தகுதி
ਯੋਗਤਾ ਟੈਸਟ,தகுதி சோதனை
ਖਾਤਮੇ,நீக்குதல்
ਭਾਸ਼ਣ,சொற்பொழிவு
ਸ਼ਰਮਿੰਦਾ,சங்கடம்
ਗਬਨ,மோசடி
ਚਿੰਨ੍ਹ,சின்னம்
ਮੋਹਿੰਗ ਮੋਹਰ,புடைப்பு முத்திரை
ਐਮਰਜੈਂਸੀ,அவசரம்
ਐਮਰਜੈਂਸੀ ਰਾਹਤ,அவசர நிவாரணம்
ਸੰਕਟਕਾਲੀਨ,வெளிப்படும்
ਪਰਵਾਸ,குடியேற்றம்
ਜਲਦਬਾਜ਼ੀ,ஊதியம்
ਅਵਿਸ਼ਵਾਸੀ,அனுபவ
ਹਮਦਰਦੀ,பச்சாத்தாபம்
ਨੌਕਰੀ,வேலை
ਕਰਮਚਾਰੀ,பணியாளர்
ਕਰਮਚਾਰੀ ਭਾਗੀਦਾਰੀ,பணியாளர் பங்கேற்பு
ਕਰਮਚਾਰੀ ਦਾ ਯੋਗਦਾਨ,பணியாளரின் பங்களிப்பு
ਕਰਮਚਾਰੀ ਦਾ ਪ੍ਰੋਵੀਡੈਂਟ ਫੰਡ,பணியாளரின் வருங்கால வைப்பு நிதி
ਮਾਲਕ,முதலாளி
ਰੁਜ਼ਗਾਰ,வேலை
ਰੁਜ਼ਗਾਰ ਦਾ ਵਟਾਂਦਰਾ,வேலைவாய்ப்பு பரிமாற்றம்
ਰੁਜ਼ਗਾਰ ਨੋਟਿਸ,வேலைவாய்ப்பு அறிவிப்பு
ਰੁਜ਼ਗਾਰ ਦਫਤਰ,வேலைவாய்ப்பு அலுவலகம்
ਸ਼ਕਤੀਕਰਨ,அதிகாரம்
ਸਸ਼ਕਤੀਕਰਨ,அதிகாரம்
ਦਾ ਵੇਰਵਾ,இயற்றுதல்
ਲਾਗੂ ਕਰਨ,சட்டம்
En ਬਲਬ,En gloc
ਨ੍ਰਿਤ,Encash
ਬੰਦ,இணைக்கவும்
ਹੌਂਸਲਾ ਅਫ਼ਜ਼ਾਈ,ஊக்கம்
ਘ੍ਰਿਣਾਯੋਗ,அத்துமீறல்
ਪ੍ਰੇਸ਼ਾਨ,இடையூறு
ਸਮਰਥਨ,ஒப்புதல்
ਐਂਡੋਮੈਂਟ,எண்டோவ்மென்ட்
ਅੰਤ ਉਤਪਾਦ,"இறுதி பொருள், இறுதி பெருக்கல் விடை"
Energy ਰਜਾ,ஆற்றல்
ਲਾਗੂ ਕਰੋ,செயல்படுத்தவும்
ਰੁੱਝੇ ਹੋਏ,ஈடுபடுங்கள்
ਵਾਧਾ,விரிவாக்கம்
ਦਾਖਲਾ,கட்டளையிடவும்
En ਮਾਸੀ,En பெருமளவில்
ਪੜਤਾਲ,விசாரணை
ਦਾਖਲਾ,பதிவு
ਦਾਖਲਾ (= ਦਾਖਲਾ),பதிவு (= பதிவு)
ਦਾਖਲਾ ਨੰਬਰ,பதிவு எண்
ਰਸਤੇ ਵਿੱਚ,வழியாக
ਹੋਂਦ,அடுத்தடுத்த
ਯਕੀਨੀ ਬਣਾਓ,உறுதி
ਦਾਖਲ ਕਰੋ,உள்ளிடவும்
ਉੱਦਮ,நிறுவனம்
ਮਨੋਰੰਜਨ,பொழுதுபோக்கு
ਮਨੋਰੰਜਨ,பொழுதுபோக்கு
ਹੱਕਦਾਰ,உரிமை
ਹੱਕਦਾਰ,உரிமை
ਇੰਟਾਈਟਲਮੈਂਟ,உரிமை
ਪਰਵੇਸ਼,நுழைவு
ਪ੍ਰਵੇਸ਼ ਕਰਨ ਵਾਲੇ,நுழைவாளர்
ਦਾਖਲਾ,நுழைவு
ਦਾਖਲੇ ਪੱਧਰ ਦੀ ਨੌਕਰੀ,நுழைவு நிலை வேலை
ਗਣਨਾ,கணக்கீடு
ਵਾਤਾਵਰਣ,சூழல்
ਰਾਜਦੂਤ,தூதர்
ਮਹਾਂਮਾਰੀ,பெருவாரியாகப் பரவும் தொற்று நோய்
ਐਪੀਟੋਮ,சுருக்கம்
ਸਮਾਨਤਾ,சமத்துவம்
ਸੰਤੁਲਨ,சமநிலை
ਉਪਕਰਣ,உபகரணங்கள்
ਇਕੁਇਟੀ,பங்கு
ਬਰਾਬਰ,இணையான
