Gujarati,Assamese
પરમાણુ ભૌતિકશાસ્ત્ર,পাৰমাণৱিক পদাৰ্থ বিজ্ঞান
"ન્યુક્લિયર-પાઇલ, ન્યુક્લિયર રિએક્ટર","নিউক্লিয়াৰ-পাইল, নিউক্লিয়াৰ ৰিয়েক্টৰ"
અણુ વિમાન,পাৰমাণৱিক সমতল
પરમાણુ શક્તિ,পাৰমাণৱিক শক্তি
અણુ ત્રિજ્યા,পাৰমাণৱিক ব্যাসাৰ্ধ
અણુ ગુણોત્તર,পাৰমাণৱিক অনুপাত
"પરમાણુ રિએક્ટર, પરમાણુ ખૂંટો","নিউক্লিয়াৰ ৰিয়েক্টৰ, নিউক্লিয়াৰ পাইল"
અણુ રીફ્રેક્શન,পাৰমাণৱিক বিবৰ্তন
પરમાણુ રોકેટ,পাৰমাণৱিক ৰকেট
પરમાણુ સ્કેટરિંગ પરિબળ,পাৰমাণৱিক বিকিৰণ কাৰক
પરમાણુ સ્પર્ધા,পাৰমাণৱিক জাতি
પરમાણુ સ્પેક્ટ્રમ,পাৰমাণৱিক বৰ্ণালী
પરમાણુ સ્થિરતા,পাৰমাণৱিক স্থিতিশীলতা
અણુ સ્થિતિ,পাৰমাণৱিক অৱস্থা
પરમાણુ પ્રતિરોધક ક્ષમતા,পাৰমাণৱিক প্ৰতিৰোধ
અણુ માળખું,পাৰমাণৱিক গঠন
અણુ માળખું પરિબળ,পাৰমাণৱিক গঠন কাৰক
ગ્રામ અણુ ચુંબકીય વલણ,গ্ৰাম নিউক্লিয়াৰ চুম্বকীয় প্ৰৱণতা
અણુ હોદ્દો પ્રતીક,পাৰমাণৱিক নামকৰণ চিহ্ন
અણુ સિદ્ધાંત,পাৰমাণৱিক তত্ত্ব
અણુ હાઇડ્રોજન ટોર્ચ,পাৰমাণৱিক হাইড্ৰজেন টৰ্চ
અણુ એકમ,পাৰমাণৱিক একক
અણુ સ્પંદન,পাৰমাণৱিক কম্পন
અણુ વોલ્યુમ,পাৰমাণৱিক আয়তন
અણુ કચરો,পাৰমাণৱিক আৱৰ্জনা
પરમાણુ શસ્ત્રો,পাৰমাণৱিক অস্ত্ৰ
અણુ સમૂહ,পাৰমাণৱিক ভৰ
અણુ માસ સ્કેલ,পাৰমাণৱিক ভৰ স্কেল
અણુ સમૂહ એકમ,পাৰমাণৱিক ভৰ একক
પરમાણુ,পাৰমাণৱিকতা
પરમાણુ,পাৰমাণৱিক ক্ৰন
પાર્ટિક્યુલેટ સસ્પેન્શન ટેકનોલોજી,কণা স্থলবন্দী প্ৰযুক্তি
અણુ,পাৰমাণৱিক
અણુ,পাৰমাণৱিক
કણ,কণা
દાણાદાર,গ্ৰেনুলেট
દાણાદાર,গ্ৰেনুলেটেড
કણ,কণা
કણ,কণা
સૂક્ષ્મ દ્રવ્ય,কণাযুক্ত পদাৰ্থ
કૃત્રિમતા,atony
એટોની અંતરાલ,atony ব্যৱধান
જોડાણ ગુણાંક,সংলগ্নতা সহগ
"નબળું, પાતળું","দুৰ্বল, পাতল"
ઓછી કુલ પ્રતિબિંબ,কম মুঠ প্ৰতিফলন
"એટેન્યુએશન, ઘટાડવું, સંકુચિત કરવું, સંકુચિત કરવું","ক্ষীণকৰণ, হ্ৰাস, সংকুচিত হোৱা, সংকীৰ্ণ হোৱা"
એટેન્યુએશન બેન્ડ,ক্ষীণকৰণ বেণ্ড
એટેન્યુએશન ગુણાંક,ক্ষীণকৰণ সহগ
ક્ષીણ,ক্ষীণ কৰা
સાંકડી ક્રોસ કટ,সংকীৰ্ণ ক্ৰছ কাট
એટેન્યુએશન સમાનતા,ক্ষীণকৰণ সমতা স্থাপন
એટેન્યુએશન પરિબળ,ক্ষীণকৰণ কাৰক
એટેન્યુએશન ફ્રીક્વન્સી વિકૃતિ,ক্ষীণকৰণ কম্পাঙ্ক বিকৃতি
ધ્વનિ તરંગોનું એટેન્યુએશન,শব্দ তৰংগৰ ক্ষীণকৰণ
ઘટાડવું,ক্ষীণ কৰা
વલણ,আচৰণ
વલણ નિયંત્રણ,মনোভাৱ নিয়ন্ত্ৰণ
વલણ નિયંત્રણ ગાયરો,মনোভাৱ নিয়ন্ত্ৰণ gyro
વલણ નિયંત્રણ જેટ,মনোভাৱ নিয়ন্ত্ৰণ জেট
વલણ માર્કર,মনোভাৱৰ চিহ্নিতকাৰী
ઇલેક્ટ્રોમેગ્નેટોમીટર,ইলেক্ট্ৰ&#39;মেগনেট&#39;মিটাৰ
વશીકરણ,আকৰ্ষণ
આકર્ષણવાદ,আকৰ্ষণবাদ
આકર્ષણનું બળ,আকৰ্ষণৰ বল
આકર્ષક પૂંછડી,আকৰ্ষণীয় ঠেং
અથડામણ,সংঘৰ্ষ
ગુણવત્તા પરીક્ષણ,গুণগত মান পৰীক্ষা
ઓટો બેલેન્સ,অটো বেলেন্স
એટવુડનું મશીન,atwood ৰ মেচিন
શ્રાવ્યતા,শ্ৰৱণ ক্ষমতা
ઓડિયોમીટર,অডিঅ&#39;মিটাৰ
શ્રાવ્યતા થ્રેશોલ્ડ,শ্ৰৱণ ক্ষমতাৰ সীমা
સાંભળી શકાય તેવું,শ্ৰৱণযোগ্য
ઓડિયો ડોપ્લર એમ્પ્લીફાયર,অডিঅ&#39; ডপলাৰ এম্প্লিফায়াৰ
ઓડિયો આવર્તન,অডিঅ&#39; কম্পাঙ্ক
ઓડિયો સ્પેક્ટ્રમ,অডিঅ&#39; স্পেকট্ৰম
પ્રેક્ષક શોષણ ગુણાંક,দৰ্শক শোষণ সহগ
સાંભળી શકાય તેવી આવર્તન,শ্ৰৱণযোগ্য কম্পাঙ্ক
શ્રાવ્ય આવર્તન એમ્પ્લીફાયર,শ্ৰৱণযোগ্য কম্পাঙ্ক পৰিবৰ্ধক
શ્રાવ્ય આવર્તન હાર્મોનિક વિકૃતિ,শ্ৰৱণযোগ্য কম্পাঙ্ক হাৰমনিক বিকৃতি
ઓડિયો ફ્રીક્વન્સી સ્કેલર,অডিঅ&#39; ফ্ৰিকুৱেন্সি স্কেলাৰ
શ્રાવ્ય આવર્તન સંકેત,শ্ৰৱণযোগ্য কম্পাঙ্ক সংকেত
ઓડિયો જનરેટર,অডিঅ&#39; জেনেৰেটৰ
ઑડિઓ ટોચ,অডিঅ&#39; শীৰ্ষ
ઓડિયો ફ્રીક્વન્સી મિક્સર,অডিঅ&#39; ফ্ৰিকুৱেন্সি মিক্সাৰ
શ્રાવ્ય આવર્તન ઓસિલેટર,শ্ৰৱণযোগ্য কম্পাঙ্ক দোলক
ઓડિયો આવર્તન આઉટપુટ,অডিঅ&#39; কম্পাঙ্ক আউটপুট
ધ્વનિ સંકેત,শব্দ সংকেত
શ્રાવ્ય આવર્તન વાહક,শ্ৰৱণযোগ্য কম্পাঙ্ক বাহক
શ્રાવ્ય આવર્તન ટેપર,শ্ৰৱণযোগ্য কম্পাঙ্ক টেপাৰ
શ્રાવ્ય આવર્તન-ટ્રાન્સફોર્મર,শ্ৰৱণযোগ্য কম্পাঙ্ক-ট্ৰেন্সফৰ্মাৰ
શ્રાવ્ય ગ્રાફ,শ্ৰৱণ ক্ষমতা গ্ৰাফ
શ્રાવ્ય ગ્રાફ કવર,শ্ৰৱণ ক্ষমতা গ্ৰাফ কভাৰ
ઓડિયો ફીડ,অডিঅ&#39; ফিড
સુનાવણી વિજ્ઞાન,শ্ৰৱণ বিজ্ঞান
ઓડિયોમીટર,অডিঅ&#39;মিটাৰ
ઓડિયોમેટ્રી,অডিঅ&#39;মেট্ৰি
ઑડિઓમેટ્રિક કવરેજ,অডিঅ&#39;মেট্ৰিক কভাৰেজ
ઓડિયો,অডিঅ&#39;
ઓડિયો ગેજ,অডিঅ&#39; গেজ
સાંભળી રાગી,শুনি থকা ৰাগি
શ્રાવ્ય આવર્તન પ્રસારિત,শ্ৰৱণযোগ্য কম্পাঙ্ক প্ৰেৰণ কৰা হয়
ઑડિયોવિઝ્યુઅલ સહાયક,দৃশ্য-শ্ৰাব্য সহায়ক
ઓડિયો-વિઝ્યુઅલ સાઉન્ડ ટેસ્ટ,দৃশ্য-শ্ৰাব্য শব্দ পৰীক্ষা
"ઓડિટોરિયમ, ઓડિટોરિયમ","অডিটৰিয়াম, অডিটৰিয়াম"
ઓડિટોરિયમ ધ્વનિશાસ્ત્ર,অডিটৰিয়াম শব্দবিজ্ঞান
ઓડિટોરિયમ અવાજ,অডিটৰিয়ামৰ শব্দ
શ્રવણ સહાય,শ্ৰৱণ যন্ত্ৰ
શ્રાવ્ય પરિપ્રેક્ષ્ય,শ্ৰৱণ ক্ষমতাৰ দৃষ্টিভংগী
સાંભળવાની તાલીમ (બધિર માટે),শ্ৰৱণ প্ৰশিক্ষণ (বধিৰসকলৰ বাবে)
બાંધકામ નિયમો,নিৰ্মাণৰ নিয়ম
auger-બર્મીઝ,auger-বাৰ্মিজ
OZ ગુણાંક,অজ সহগ
ઓઝ અસર,oz প্ৰভাৱ
ઓઝ ઇલેક્ટ્રોન,oz ইলেক্ট্ৰন
ઓઝ પ્રક્રિયા,oze প্ৰক্ৰিয়া
ઝરણું વરસાદ,বৰষুণৰ পৰা ওলোৱা
પ્રમોશન,প্ৰচাৰ
સંવર્ધન કરેક્શન,সমৃদ্ধি সংশোধন
એક્સ્ટ્રાપોલેશન અંતર,বহিঃপ্ৰকাশৰ দূৰত্ব
પૃષ્ઠ પ્રમોશન,পৃষ্ঠাৰ প্ৰচাৰ
વધારો થ્રસ્ટ રેશિયો,বৃদ্ধি কৰা ঠেলা অনুপাত
વધારો વેગ,বৃদ্ধি পোৱা বেগ
પ્રમોશન પરિબળ,পদোন্নতিৰ কাৰক
વધારનાર,এনহান্সাৰ
શ્રાવ્ય કવર,শ্ৰৱণীয় আৱৰণ
અવાજ રદબાતલ,শব্দ শূন্য
અવાજ રદબાતલ નિર્ણાયક,শব্দ শূন্য নিৰ্ণায়ক
"એકોસ્ટિક બીકન, રેડિયો સાઉન્ડ રેન્જ","একাউষ্টিক বিকন, ৰেডিঅ’ শব্দ ৰেঞ্জ"
શ્રાવ્ય સ્વાગત,শ্ৰৱণীয় অভ্যৰ্থনা
"ઓડિયો સિગ્નલ, ધ્વનિ સંકેત","অডিঅ&#39; সংকেত, শব্দ সংকেত"
ધ્વનિ પ્રસારિત,শব্দ প্ৰেৰণ কৰা হয়
કર્ણાજા સન્નાડી,কৰ্ণজ সন্নদি
ધ્રુવીય જ્યોત,মেৰু শিখা
