Telugu,Bengali
లోపం నియంత్రణ కోడింగ్,ত্রুটি নিয়ন্ত্রণ কোডিং
లోపం దిద్దుబాటు,ত্রুটি সংশোধন
లోపం గుర్తించడం,ত্রুটি সনাক্তকরণ
లోపం నిర్వహణ,শিল্প খাত
లోపం సంభావ్యత,ত্রুটি সম্ভাবনা
ఈథర్నెట్,ইথারনেট
ఈథర్నెట్ కేబుల్,ইথারনেট তারের
యూజెనిక్స్,ইউজেনিক্স
ఖాళీ చేయండి,খালি করা
మార్పిడి,বিনিময়
ఎక్సైటర్,উত্তেজনাপূর্ণ
అమలు చేయండి,এক্সিকিউট
అమలు సమయం,সঞ্চালনের সময়
ఎగ్జాస్ట్,নিষ্কাশন
బయటకి దారి,প্রস্থান
విస్తరించబడింది,প্রসারিত
విస్తరణ వాల్వ్,সম্প্রসারণ ভালভ
ప్రయోగం,পরীক্ষা
నిపుణుల వ్యవస్థ,দক্ষ পদ্ধতি
అన్వేషించండి,অন্বেষণ
ఎక్స్‌ప్లోరర్,অনুসন্ধানকারী
గుడ్డ,এক্সপো (প্রদর্শনী)
విద్యుత్ సరఫరా పొడిగింపు,বিদ্যুৎ সরবরাহের বর্ধন
బాహ్య నియంత్రణ,বাহ্যিক নিয়ন্ত্রণ
బాహ్య మెమరీ,বাহ্যিক স্মৃতি
బాహ్య నిల్వ,বাহ্যিক সংগ্রহস্থল
బాహ్య థ్రెడ్,বাহ্যিক থ্রেড
సారం,নির্যাস
ఎక్స్‌ట్రానెట్,এক্সট্রানেট
కల్పించండి,বানোয়াট
ముఖభాగం,দিক
ఫేస్‌సిమైల్,ফ্যাসিমাইল
కారకం,ফ্যাক্টর
వాడిపోవు,বিবর্ণ
ఫేడ్ ఇన్,বিবর্ণ
వెళ్లి పోవడం,বিবর্ণ
ఫేడర్,ফাদার
క్షీణించడం,বিবর্ণ
క్షీణిస్తున్న జోన్,বিবর্ণ অঞ্চল
ఫాంటమ్,ফ্যান্টম (= ফ্যান্টম)
ఫాస్ట్ ఫోరియర్ ట్రాన్స్ఫార్మ్ (FFT) అల్గోరిథం,ফাস্ট ফুরিয়ার ট্রান্সফর্ম (এফএফটি) অ্যালগরিদম
తీవ్రమైన దోషం,মারাত্মক ত্রুটি
తప్పు,দোষ
లక్షణం,বৈশিষ্ট্য
ఫీడ్,ফিড
అభిప్రాయం,প্রতিক্রিয়া
ఫీడ్‌బ్యాక్ యాంప్లిఫైయర్,প্রতিক্রিয়া পরিবর্ধক
ఫీడ్‌బ్యాక్ సర్క్యూట్,প্রতিক্রিয়া সার্কিট
ఫీడ్‌బ్యాక్ వోల్టేజ్,প্রতিক্রিয়া ভোল্টেজ
ఫీడర్,ফিডার
ఫీడర్ కేబుల్,ফিডার কেবল
ఫీడర్ హట్,ফিডার হাট
ఫీడర్ లైన్,ফিডার লাইন
ఫీడర్ వ్యవస్థ,ফিডার সিস্টেম
ఫీడర్ వైర్,ফিডার তার
ఫైబర్,ফাইবার
ఫైబర్ ఆప్టిక్స్,ফাইবার অপটিক
విశ్వసనీయత,বিশ্বস্ততা
విశ్వసనీయత పరిధి పొడిగింపు,বিশ্বস্ততা পরিসীমা এক্সটেনশন
ఫీల్డ్,ক্ষেত্র
ఫీల్డ్ డ్రైవ్,ফিল্ড ড্রাইভ
ఫీల్డ్ ఎఫెక్ట్ ట్రాన్సిస్టర్,ফিল্ড এফেক্ট ট্রানজিস্টর
క్షేత్ర బలం,ক্ষেত্রের শক্তি
ఫీల్డ్ బలం మీటర్,ক্ষেত্র শক্তি মিটার
ఫీల్డ్ స్ట్రెంత్ సర్వే,ক্ষেত্র শক্তি জরিপ
మూర్తి,চিত্র
మెరిట్ యొక్క సంఖ్య,মেধার চিত্র
ఫిలమెంట్,ফিলামেন্ট
ఫైల్,ফাইল
ఫైల్ సర్వర్,ফাইল সার্ভার
ఫైల్ సిస్టమ్,নথি ব্যবস্থা
ఫిల్లర్,ফিলার
ఫిల్మ్ రికార్డర్,ফিল্ম রেকর্ডার
ఫిల్మ్ స్పీడ్,ফিল্মের গতি
ఫిల్టర్,ছাঁকনি
ఫిల్టర్ చౌక్,ফিল্টার চোক
ఫిల్టర్ సర్క్యూట్,ফিল্টার সার্কিট
ఫిల్టరింగ్,ফিল্টারিং
చక్కటి ట్యూనింగ్ నియంత్రణ,ফাইন টিউনিং নিয়ন্ত্রণ
పరిమిత క్షేత్రం,সীমাবদ্ধ ক্ষেত্র
ఫైర్ వాల్,আগুনের প্রাচীর
ఫైర్‌ఫాక్స్,ফায়ারফক্স
ఫైరింగ్ కోణం,ফায়ারিং কোণ
ఫర్మ్‌వేర్,ফার্মওয়্যার
ఫిట్టింగులు,ফিটিংস
స్థిర పాయింట్ చార్ట్,স্থির পয়েন্ট চার্ট
స్థిర పాయింట్ అంశం,স্থির পয়েন্ট আইটেম
ఫ్లాష్,ফ্ল্যাশ
ఫ్లాట్,সমান
ఫ్లికర్,ঝাঁকুনি
ఫ్లిప్ ఫ్లాప్,ফ্লিপ ফ্লপ
ఫ్లోట్ వాల్వ్,ভাসমান ভালভ
తేలియాడే,ভাসমান
ఫ్లోటింగ్ బ్యాటరీ,ভাসমান ব্যাটারি
ఫ్లోటింగ్ పాయింట్,ভাসমান পয়েন্ট
ఫ్లోటింగ్ పోర్ట్,ভাসমান বন্দর
అతి ప్రకాశవంతమైన దీపం,বন্যার আলো
వరద లైటింగ్,বন্যার আলো
అంతస్తు,মেঝে
ఫ్లాపీ,ফ্লপি
ఫ్లో చార్ట్,প্রবাহ চার্ট
హెచ్చుతగ్గులు,ওঠানামা
ద్రవం,তরল
ఫ్లూరోసెంట్ దీపం,প্রতিপ্রভ বাতি
ఫ్లోరోసెంట్ ట్యూబ్,প্রতিপ্রভ টিউব
అల్లాడు,ঝাপটায়
ఫ్లక్స్,ফ্লাক্স
ఫ్లక్స్ అనుసంధానం,ফ্লাক্স লিঙ্কেজ
FM నెట్‌వర్క్,এফএম নেটওয়ার্ক
