Assamese,Marathi
ক্ৰাইজেনিক অৰ্ধপৰিবাহী,क्रायोजेनिक सेमीकंडक्टर
"ক্ৰাইট্ৰন, ক্ৰাইঅ&#39;থাৰ্মেল চুইচ","क्रायोट्रॉन, क्रायथर्मल स्विच"
কম উষ্ণতাৰ ইলেক্ট্ৰনিকছ,कमी तापमान इलेक्ट्रॉनिक्स
ক্ৰিপ্টোগ্ৰাফী,क्रिप्टोग्राफी
অস্পষ্ট দফা,अस्पष्ट कलम
চাইফাৰ,सायफर
"ক্ৰিপ্টোগ্ৰাফী, ক্ৰিপ্টোগ্ৰাফী","क्रिप्टोग्राफी, क्रिप्टोग्राफी"
স্ফটিকীয় অক্ষ,क्रिस्टलीय अक्ष
স্ফটিক,क्रिस्टल
স্ফটিক সমষ্টি,क्रिस्टल एकूण
ভাস্কৰ্য্য স্ফটিক,शिल्पकला
স্ফটিকীয় ৰূপান্তৰক,क्रिस्टलीय कनवर्टर
স্ফটিক বৰ্গক্ষেত্ৰ,क्रिस्टल चौरस
স্ফটিক ঘড়ী,क्रिस्टल घड्याळ
স্ফটিক নিয়ন্ত্ৰণ,क्रिस्टल नियंत्रण
স্ফটিকীয় কেলকুলেটৰ,क्रिस्टलाइज्ड कॅल्क्युलेटर
স্ফটিক কাটি,क्रिस्टल कट
স্ফটিকীয় ডিটেক্টৰ,क्रिस्टलीय डिटेक्टर
স্ফটিকীয় বিবৰ্তন,क्रिस्टलीय विवर्तन
স্ফটিক ডাইঅ&#39;ড,क्रिस्टल डायोड
স্ফটিক চালিত,क्रिस्टल चालित
"স্ফটিক মৌল, স্ফটিক মৌল","क्रिस्टल एलिमेंट्स, क्रिस्टल एलिमेंट्स"
স্ফটিক গোলক,क्रिस्टल गोल
স্ফটিক ক্ষেত্ৰ তত্ত্ব,क्रिस्टल फील्ड सिद्धांत
স্ফটিক ফিল্টাৰ,क्रिस्टल फिल्टर
স্ফটিক গঠন পদ্ধতি,क्रिस्टल निर्मिती पद्धत
"ক্রিষ্টাল দুৱাৰ ৰিচিভাৰ, ক্রিষ্টাল ফিল্টাৰ ৰিচিভাৰ","क्रिस्टल डोअर रिसीव्हर, क्रिस्टल फिल्टर रिसीव्हर"
স্ফটিক কাঁচ,क्रिस्टल ग्लास
"স্ফটিক বৃদ্ধি, স্ফটিক বীজ সিঁচা","क्रिस्टल वाढ, क्रिस्टल बीजन"
স্ফটিক অসম্পূৰ্ণতা,क्रिस्टल अपूर्णता
স্ফটিক লেজাৰ,क्रिस्टल लेसर
স্ফটিক জালি,क्रिस्टल जाळी
স্ফটিক জালি প্ৰাচল,क्रिस्टल जाळी पॅरामीटर
স্ফটিক লাউডস্পীকাৰ,क्रिस्टल लाउडस्पीकर
স্ফটিক মাইক্ৰ&#39;ফোন,क्रिस्टल मायक्रोफोन
"স্ফটিক মডেল, স্ফটিক মডেল","क्रिस्टल मॉडेल, क्रिस्टल मॉडेल"
স্ফটিক গতিবেগ,क्रिस्टल गती
"স্ফটিক মনোক্ৰমেটৰ, স্ফটিক মনোক্ৰমেটৰ","क्रिस्टल मोनोक्रोमेटर, क्रिस्टल मोनोक्रोमेटर"
স্ফটিক অপটিক্স,क्रिस्टल ऑप्टिक्स
স্ফটিক-অৰিয়েণ্টেচন,क्रिस्टल-भिमुखता
"ইউনিট জালি কোৰ, একক জালি কোৰ","युनिट जाळी कोर, युनिट जाळी कोर"
"ক্রিষ্টাল পিক আপ, ক্রিষ্টাল সংগ্ৰাহক","क्रिस्टल पिक अप, क्रिस्टल कलेक्टर"
স্ফটিকৰ মজিয়া,क्रिस्टल मजला
স্ফটিক ট্ৰেকচন,क्रिस्टल कर्षण
স্ফটিক অনুনাদক,क्रिस्टल रेझोनेटर
"স্ফটিক বৰ্ণালীমাপক, ব্ৰেগ বৰ্ণালীমাপক","क्रिस्टल स्पेक्ट्रोमीटर, ब्रेग स्पेक्ट्रोमीटर"
স্ফটিক ৰেডিঅ&#39;,क्रिस्टल रेडिओ
স্ফটিকৰ আকৃতি,क्रिस्टल आकार
স্ফটিক আকাশ,क्रिस्टल आकाश
স্ফটিক গঠন,क्रिस्टल रचना
স্ফটিক গঠন বিশ্লেষণ,क्रिस्टल संरचना विश्लेषण
স্ফটিক গঠন বহুগুণক,क्रिस्टल संरचना गुणक
স্ফটিক প্ৰতিসমতা,क्रिस्टल सममिती
স্ফটিক সম্প্ৰদায়,क्रिस्टल समुदाय
স্ফটিক টেট্ৰ&#39;ড মিক্সাৰ,क्रिस्टल टेट्रोड मिक्सर
জালি স্থানান্তৰ কাৰ্য্য,जाळी हस्तांतरण ऑपरेशन
স্ফটিক ভিডিঅ&#39; ৰেক্টিফায়াৰ,क्रिस्टल व्हिडिओ रेक्टिफायर
স্ফটিক স্মাজ,क्रिस्टल धुसफूस
স্ফটিক সীমা,क्रिस्टल सीमा
স্ফটিক-নিয়ন্ত্ৰিত নজেল দোলক,क्रिस्टल-नियंत्रित नोजल ऑसिलेटर
"স্ফটিকীয়, আঁহযুক্ত","स्फटिक, तंतुमय"
স্ফটিকীয় ভৰ,क्रिस्टलीय वस्तुमान
স্ফটিকীয় লেন্স,क्रिस्टलीय लेन्स
"স্ফটিকীয় ভাইৰাছ, স্ফটিকীয় ভাইৰাছ","स्फटिक विषाणू, स्फटिकासारखे विषाणू"
"স্ফটিকীয়কৰণ, স্ফটিকীয়কৰণ, স্ফটিকীয়কৰণ","क्रिस्टलायझेशन, क्रिस्टलायझेशन, क्रिस्टलायझेशन"
"স্ফটিক ডায়েগ্ৰাম, স্ফটিকচিত্ৰ","क्रिस्टल आकृती, क्रिस्टलोग्राम"
"স্ফটিকবিজ্ঞান, স্ফটিকচিত্ৰ","क्रिस्टलोग्राफी, क्रिस्टलोग्राफ"
স্ফটিক বিজ্ঞানী,क्रिस्टल शास्त्रज्ञ
স্ফটিক-গাঁথনিগত,क्रिस्टल-स्ट्रक्चरल
স্ফটিক গাঁথনিগত বিশ্লেষণ,क्रिस्टल स्ट्रक्चरल विश्लेषण
স্ফটিকীয় গাঁথনিগত হেটেৰ’ট্ৰপিজম,क्रिस्टल स्ट्रक्चरल हेटरोट्रोपिझम
স্ফটিকীয় দিশ,क्रिस्टलीय दिशा
স্ফটিক গাঁথনিগত সংকেত,क्रिस्टल स्ट्रक्चरल नोटेशन
স্ফটিকীয় অভিমুখীতা,क्रिस्टलीय अभिमुखता
স্ফটিকীয় সাপ,क्रिस्टलीय साप
স্ফটিক-গাঁথনিগত স্থান,क्रिस्टल-स्ट्रक्चरल जागा
