Telugu,Odiya
జిల్లా కేంద్రం,ଜିଲ୍ଲା କେନ୍ଦ୍ର
భంగం,ବିଶୃଙ୍ଖଳା
డిట్టో,ଡିଟ୍ଟୋ |
మళ్లింపు,ଡାଇଭର୍ସନ
డివిడెండ్,ଡିଭିଡେଣ୍ଡ
విభజన,ବିଭାଜନ
విడాకులు,ଛାଡପତ୍ର
డాకెట్,ଡକେଟ୍
వైద్యుడు,ଡାକ୍ତର
పత్రం,ଡକ୍ୟୁମେଣ୍ଟ୍
డాక్యుమెంటరీ సాక్ష్యం,ଡକ୍ୟୁମେଣ୍ଟ୍ ପ୍ରମାଣପତ୍ର |
డాక్యుమెంటేషన్,ଡକ୍ୟୁମେଣ୍ଟେସନ୍
నివాసం,ବାସସ୍ଥାନ
నివాస ధృవీకరణ పత్రం,ଡୋମିକାଇଲ୍ ସାର୍ଟିଫିକେଟ୍ |
ఆధిపత్యం,ପ୍ରାଧାନ୍ୟ
విరాళం,ଦାନ
డోసియర్,ସ୍ଥାନ
సందేహాస్పదంగా,ସନ୍ଦେହଜନକ |
డోవ్ టైలింగ్,କପୋତ ଲାଙ୍ଗୁଳ |
డౌన్ గ్రేడ్,ତଳକୁ ଗ୍ରେଡ୍
ముసాయిదా,ଡ୍ରଫ୍ଟ
ముసాయిదా ప్రత్యుత్తరం,ଡ୍ରାଫ୍ଟ ଉତ୍ତର |
తీవ్రమైన కొలత,କଠୋର ପରିମାପ |
డ్రా,ଡ୍ର
డ్రాయర్,ଡ୍ରୟର
డ్రాయింగ్,ଚିତ୍ରାଙ୍କନ
కరువు,ମରୁଡ଼ି
పొడి ప్రమోషన్,ଶୁଖିଲା ପଦୋନ୍ନତି |
ద్వంద్వ ఛార్జ్,ଦ୍ୱ ual ତା
ద్వంద్వ పౌరసత్వం,ଦ୍ୱ ual ତିହାସିକ ନାଗରିକତା |
గడువు,ଧାର୍ଯ୍ୟାର କାରଣ |
తగిన శ్రద్ధ,ଧ୍ୟାନର ସହ
బకాయిలు,ଦେୟ
సరిగా,ଯଥାର୍ଥ
నకిలీ,ନକଲ
వ్యవధి,ଅବଧି
డ్యూరెస్,Dueves
విధి,କର୍ତ୍ତବ୍ୟ
విధి భత్యం,କର୍ତ୍ତବ୍ୟ ଭତ୍ତା
డ్యూటీ చార్ట్,ଡ୍ୟୁଟି ଚାର୍ଟ |
డ్యూటీ సెలవు,କର୍ତ୍ତବ୍ୟ ଛୁଟି
డ్యూటీ రూమ్,ଡ୍ୟୁଟି ରୁମ୍ |
డైయింగ్ డిక్లరేషన్,ମରିବା ଘୋଷଣା
డైనమిక్స్,ଗତିଶୀଳତା
కేటాయింపు,ପ୍ରମାଣିତ |
సంపాదించిన సెలవు,ରୋଜଗାର
ఆదాయాలు,ରୋଜଗାର
పర్యావరణ అనుకూలమైనది,ଇକୋ-ଫ୍ରେଣ୍ଡଲି |
ఎకాలజీ,ପରିବେଶ
ఆర్థిక,ଅର୍ଥନ .ତିକ |
ఆర్థిక దోపిడీ,ଅର୍ଥନ ଶତକ୍ୱିକତା |
ఆర్థిక వ్యవస్థ,ଅର୍ଥନୀତି
ఎకానమీ తరగతి,ଅର୍ଥନୀତି ଶ୍ରେଣୀ
ఎడిటింగ్,ସମ୍ପାଦନା
ఎడిషన్,ସଂସ୍କରଣ
సంపాదకీయం,ସମ୍ପାଦନା
చదువు,ଶିକ୍ଷା
విద్యా వృత్తి,ଶିକ୍ଷାଗତ କ୍ୟାରିୟର |
ఎడ్యుకేషనల్ ఇన్స్టిట్యూట్,ଶିକ୍ଷାନୁଷ୍ଠାନ ଅନୁଷ୍ଠାନ
అర్హతలు,ଶିକ୍ଷାଗତ ଯୋଗ୍ୟତା |
ప్రభావం,ପ୍ରଭାବ
ప్రభావవంతమైనది,ପ୍ରଭାବଶାଳୀ |
ప్రభావవంతమైన తేదీ,ପ୍ରଭାବଶାଳୀ ତାରିଖ
ప్రభావాలు,ପ୍ରଭାବ
సమర్థత,ଦକ୍ଷତା
సామర్థ్యం,ଦକ୍ଷତା
సమర్థవంతమైనది,ଦକ୍ଷ
ఎజెక్ట్మెంట్,ନିର୍ବାଚନ
విస్తృతమైన,ବିସ୍ତୃତ
సాపేక్ష,Elapse
ఎన్నుకోబడిన ప్రతినిధి,ମନୋନୀତ ପ୍ରତିନିଧୀ |
ఎన్నికల,ନିର୍ବାଚନ
ఎలక్టోరల్ కాలేజీ,ନିର୍ବାଚନ କଲେଜ |
ఓటర్లు,ନିର୍ବାହୀ
విద్యుదీకరణ,ବିକାଶ
ఎలక్ట్రానిక్ మీడియా,ଇଲେକ୍ଟ୍ରୋନିକ୍ ମିଡିଆ |
ప్రాథమిక,ପ୍ରାଥମିକ
అర్హత,ଯୋଗ୍ୟତା |
అర్హత పరీక్ష,ଯୋଗ୍ୟତା ପରୀକ୍ଷା
ఎలిమినేషన్,ବିଲୋପ
వాగ్ధాటి,Eloquent
ఇబ్బంది,ଲଜ୍ଜାଜନକ |
అపహరణ,ନିର୍ବୋଧ
చిహ్నం,ପ୍ରତୀକ
ఎంబోసింగ్ సీల్,ସିଲ୍ ସିଲ୍ |
అత్యవసర పరిస్థితి,ଜରୁରୀକାଳୀନ ପରିସ୍ଥିତି
అత్యవసర ఉపశమనం,ଜରୁରୀକାଳୀନ ରିଲିଫ୍ |
ఎమర్జెంట్,ଅସମର୍ଥ
వలస,ସ୍ଥାନାନ୍ତରଣ
ఎమోల్యూమెంట్స్,ଇମେଲମେଣ୍ଟଗୁଡିକ |
ఎంపానెల్మెంట్,ନମୁନା
సానుభూతిగల,ସହାନୁଭୂତି
ఉద్యోగం,ନିଯୁକ୍ତି
ఉద్యోగి,କର୍ମଚାରୀ
ఉద్యోగుల భాగస్వామ్యం,କର୍ମଚାରୀଙ୍କ ଅଂଶଗ୍ରହଣ
ఉద్యోగి సహకారం,କର୍ମଚାରୀଙ୍କ ଅବଦାନ |
ఉద్యోగి యొక్క ప్రావిడెంట్ ఫండ్,କର୍ମଚାରୀଙ୍କ ପ୍ରୋଭିଜ୍ ପାଣ୍ଠି |
యజమాని,ନିଯୁକ୍ତିଦାତା |
ఉపాధి,ରୋଜଗାର
ఉపాధి మార్పిడి,ରୋଜଗାର ବିନିମୟ
ఉపాధి నోటీసు,ରୋଜଗାର ବିଜ୍ଞପ୍ତି |
ఉపాధి కార్యాలయం,ନିଯୁକ୍ତି କାର୍ଯ୍ୟାଳୟ
సాధికారత,ସଶକ୍ତିକରଣ
సాధికారత,ସଶକ୍ତିକରଣ
అమలు,ଆରମ୍ଭ କରନ୍ତୁ |
చట్టం,ସଂସ୍ଥାର
ఎన్ బ్లాక్,En ବ୍ଲକ୍ |
ENCASH,ଏନକାଉଣ୍ଟର କର |
పరివేష్టిత,ଆବଦ୍ଧ
ప్రోత్సాహం,ଉତ୍ସାହ
ఆక్రమణ,ଏନକାଉଣ୍ଟର
ఎన్‌కంబ్రాన్స్,ଏନକୁମ୍ବନ |
ఎండోర్స్,ସମର୍ଥନ କରନ୍ତୁ
ఎండోమెంట్,ଅନୁଦାନ
ముగింపు ఉత్పత్తి,ଶେଷ ଉତ୍ପାଦ |
శక్తి,ଶକ୍ତି
అమలు,ବାଧ୍ୟତାମୂଳକ କର |
నిమగ్నమవ్వండి,Jective
మెరుగుదల,ଉନ୍ନତି
ఆంథ్యం,ତା ଦିଅ
ఎన్ మాస్సే,ମେସ୍
విచారణ,ଅନୁସନ୍ଧାନ
నమోదు,ନାମ ଲେଖାନ୍ତୁ |
నమోదు (= నమోదు),ନାମଲେଖା (= ନାମଲେଖା)
నమోదు సంఖ్య,ନାମଲେଖା ସଂଖ୍ୟା |
దారిలో,ରାସ୍ତା ରେ
తరువాత,ଭବିଷ୍ୟବାଣୀ
నిర్ధారించడానికి,ନିଶ୍ଚିତ କରନ୍ତୁ |
నమోదు చేయండి,ପ୍ରବେଶ କର
ఎంటర్ప్రైజ్,ଉଦ୍ୟମ୍
వినోదం,ଚିତ୍ତାକର୍ଷକ |
వినోదం,ମନୋରଞ୍ଜନ
అర్హత,ଅଧିକାର
అర్హత,ଅଧିକାର
అర్హత,ଅଧିକାର
ప్రవేశం,ପ୍ରବେଶ
ప్రవేశం,ପ୍ରବେଶ
ప్రవేశం,ପ୍ରବେଶ
ప్రవేశ స్థాయి ఉద్యోగం,ପ୍ରବେଶ ସ୍ତର କାର୍ଯ୍ୟ
గణన,ଗଣିତ
పర్యావరణం,ପରିବେଶ
రాయబారి,ଏନଭୋଇ |
అంటువ్యాధి,ମହାମାରୀ
ఎపిటోమ్,Esitomen
సమానత్వం,ସମାନତା
సమతౌల్య,ସନ୍ତୁଳନ
పరికరాలు,ଉପକରଣ
ఈక్విటీ,ଇକ୍ୱିଟି |
సమానం,ସମାନ
సమస్యాత్మక,ସମକକ୍ଷ
నిర్మూలించేందుకు,ବିଲାତି
లోపటా,ଏରାଟା
లోపం,ତ୍ରୁଟି
ఎస్కలేషన్,ବୃଦ୍ଧି ପାଇଲା |
ఎస్కార్ట్,ଏସକର୍ଟ
అవసరం,ଜରୁରୀ |
స్థాపన,ସ୍ଥାପନା
అంచనా,ଆକଳନ
అంచనా ఖర్చు,ଆନୁମାନିକ ମୂଲ୍ୟ
నీతి,ନ ics ତିକତା
మర్యాద,ଶ iqu ଳୀ
తరలింపు,ସ୍ଥାନାନ୍ତର
తప్పించుకుంటుంది,ପଳାୟନ କର |
మూల్యాంకనం,ମୂଲ୍ୟାଙ୍କନ
సరి సంఖ్య,ଯୁଗ୍ମ ସଂଖ୍ୟା
చివరికి,ପରିଶେଷରେ
తొలగింపు,ବହିଷ୍କାର
సాక్ష్యం,ପ୍ରମାଣ
పరిణామం,ବିକାଶ
ఖచ్చితమైనది,ସଠିକ୍
పరీక్ష,ପରୀକ୍ଷା
ఎగ్జామినే,ପରୀକ୍ଷା କର
ఎగ్జామినర్,ପରୀକ୍ଷକ
ఉదాహరణ,ଉଦାହରଣ |
తవ్వకం,ଖନନ
అద్భుతమైన,ଉତ୍କୃଷ୍ଟ
మినహాయింపు,ବ୍ୟତିକ୍ରମ |
అసాధారణమైనది,ବ୍ୟତିକ୍ରମ |
అదనపు,ଅତ୍ୟଧିକ
మార్పిడి,ବିନିମୟ
ఖజానా,ବଂଶଧର
ఎక్సైజ్ (= ఎక్సైజ్ డ్యూటీ),ଏକ୍ସାଇଜ୍ (= ଏକ୍ସାଇଜ୍ ଡ୍ୟୁଟି)
మినహాయించండి,ବାଦ ଦିଅନ୍ତୁ
ప్రత్యేకమైనది,ସ୍ୱତନ୍ତ୍ର
సాకు,ବାହାନା
అమలు చేయండి,ଏକଜେକ୍ୟୁଟ୍ କର
ఎగ్జిక్యూటివ్,କାର୍ଯ୍ୟନିର୍ବାହୀ
కార్య నిర్వాహక కమిటీ,କାର୍ଯ୍ୟନିର୍ବାହୀ କମିଟି |
ఎగ్జిక్యూటివ్ పవర్,କାର୍ଯ୍ୟନିର୍ବାହୀ ଶକ୍ତି |
ఎగ్జిక్యూటివ్స్,ନିର୍ବାହର
ఎగ్జిక్యూటివ్ సిబ్బంది,କାର୍ଯ୍ୟନିର୍ବାହୀ କର୍ମଚାରୀ |
మినహాయింపు,ମୁକ୍ତ
మినహాయింపు,ଛାଡ
వ్యాయామం,ବ୍ୟାୟାମ
మాజీ గ్రాటియా,ପୂର୍ବ-ଗ୍ରାଟିସିଆ |
మాజీ గ్రాటియా చెల్లింపు,ପୂର୍ବ-ଗ୍ରାଟିଆ ଦେୟ |
ఎగ్జాస్ట్,ନିଷ୍କାସନ
సమగ్ర,ସମ୍ପ୍ରସାରିତ |
ప్రదర్శన,ପ୍ରଦର୍ଶନ
బహిర్గతం,ଅବସିଜୀ
ఎక్సిమ్ పాలసీ,ନିର୍ବୋଧ ନୀତି
బయటకి దారి,ପ୍ରସ୍ଥାନ
నిష్క్రమణ ఇంటర్వ్యూ,ସାକ୍ଷାତକାର ଛାଡନ୍ତୁ
నిష్క్రమణ విధానం,ପୁରଣ କରନ୍ତୁ ନୀତି
ఎగ్జిట్ పోల్,ପୋଲରୁ ବାହାରକୁ ଯାଆନ୍ତୁ |
మాజీ ఉద్యోగి,ପୂର୍ବ-ଅଧିକାରୀ |
ఎక్సోనెరేట్,ଉତ୍ତେଜିତ
విస్తరణ,ବିସ୍ତାର
మాజీ పార్టే,ପୂର୍ବ ଭାଗ
బహిష్కరణ,ବାହୁବଳୀ
ప్రయోజనకరమైన,ଉତ୍ତମ
వేగవంతం చేయండి,ତ୍ୱରାନ୍ୱିତ କର |
బహిర్గతం,ବହିଷ୍କାର
వ్యయం,ଖର୍ଚ୍ଚ
అనుభవం,ଅଭିଜ୍ଞତା
ప్రయోగం,ପରୀକ୍ଷଣ |
నిపుణుడు,ବିଶେଷଜ୍ଞ
గడువు,ସମାପ୍ତି
గడువు తీరు తేదీ,ସମାପ୍ତି ତାରିଖ
వివరణ,ବ୍ୟାଖ୍ୟା
స్పష్టంగా,ସ୍ପଷ୍ଟ ଭାବରେ
దోపిడీ,ଶୋଷଣ
అన్వేషించండి,ଅନୁସନ୍ଧାନ କର |
పేలుడు,ବିସ୍ଫୋରଣ
ఎగుమతి,ରପ୍ତାନି
మాజీ పోస్ట్ వాస్తవం,ପୂର୍ବ-ପୋଷ୍ଟ ଫ୍ୟାକ୍ଟୋ |
ఎక్స్‌ప్రెస్,ଏକ୍ସପ୍ରେସ
వ్యక్తీకరణ,ଅଭିବ୍ୟକ୍ତି
బహిష్కరణ,ବହିଷ୍କାର
ఎక్స్‌క్గెన్స్,ବହିଷ୍କାର
విస్తరించండి,ବିସ୍ତାର କର |
విస్తృతమైన,ସୀମା
బాహ్య,ବାହ୍ୟ
దోపిడీ,ଚୋରୀ
అదనపు,ଅତିରିକ୍ତ
సారం,ବାହାର
అసాధారణ,ଅସାଧାରଣ
విపరీత,ଅତ୍ୟଧିକ
ఉగ్రవాది,ଉଗ୍ରବାଦୀ
ఎక్స్‌ట్రావర్ట్,ଅତିରିକ୍ତ
కంటి సాక్షి,ଆଖି ସାକ୍ଷୀ
కల్పించండి,କପଡା |
ముఖ విలువ,ମୁହଁ ମୂଲ୍ୟ
సులభతరం,ସୁବିଧା
సౌకర్యం,ସୁବିଧା
ఫేస్‌సిమైల్,କାରସିମ୍
వాస్తవం,ସତ୍ୟ
కక్షవాదం,କ୍ଷେତ୍ରଗୁଡିକ
కారకం,କାରକ
ఫ్యాక్టరీ,କାରଖାନା
వాస్తవం,ବାସ୍ତବରେ ବାସ୍ତବ
అధ్యాపకులు,ଅଧ୍ୟାପିକା
విఫలం,ବିଫଳ
ఫెయిర్,ମେଳା
విశ్వాసం,ବିଶ୍ୱାସ
నకిలీ,ନକଲି
కుటుంబం,ପରିବାର
కరువు,ଦୁର୍ଭିକ୍ଷ
ఛార్జీల,ଭଡା
వీడ్కోలు,ବିଦାୟ
వ్యవసాయం,ଚାଷ
అలసట,ଥକା
తప్పు,ଦୋଷ
అనుకూలంగా,ଅନୁଗ୍ରହ
సాధ్యత,ପ୍ରଭାବସନ୍ତତା |
సమాఖ్య,ଫେଡେରେସନ୍
రుసుము,ଦେୟ
తిరిగి ఫీడ్ చేయండి,ଫେରିବା
భావన,ଅନୁଭବ
ఫెసిట్,ଫଲିକାଇଟ୍
తోటి,ସାଥୀ
ఫెలోషిప్,ସହଭାଗୀତା |
స్త్రీ,ମହିଳା
సారవంతమైన,ଉର୍ବର
కల్పిత,କାଳ୍ପନିକ |
విశ్వసనీయత,ବିଶ୍ୱସ୍ତତା
ఫీల్డ్,କ୍ଷେତ୍ର
మూర్తి,ଚିତ୍ର
ఫైల్,ଫାଇଲ୍ |
దాఖలు,ଚିକିତ୍ସା
చిత్రం,ଚଳଚ୍ଚିତ୍ର
చివరి,ଚୂଡ଼ାନ୍ତ
ఫైనాన్స్,ଅର୍ଥ
ఆర్థిక,ଆର୍ଥିକ
ఫైనాన్షియర్,ଆର୍ଥିକ
కనుగొన్నవి,ଅନୁସନ୍ଧାନ
మంచిది,ଭଲ ଅଛି
లలిత కళలు,ସୂକ୍ଷ୍ମ କଳା
ఫింగర్ ప్రింట్,ଆଙ୍ଗୁଠି ମୁଦ୍ରଣ
తయారైన వస్తువులు,ସମାପ୍ତ ସାମଗ୍ରୀ |
అగ్ని,ଅଗ୍ନି
కాల్పులు,ଗୁଣ୍ଡ
