Bengali,Assamese
স্থগিত করা,retard
বিরতি সময়,বিৰতি সময়
ডেসিবেল,ডেচিবেল
ডেসিবেলোমিটার,ডেচিবেলোমিটাৰ
"দশমিক, দশমিক","দশমিক, দশমিক"
শ্রেণীবিভাগ,শ্ৰেণীবিভাজন
"উত্থান, বিপ্লব, উদ্যোগ, পতন","উত্তাল, বিপ্লৱ, উদ্যোগ, অৱক্ষয়"
আইসোমেট্রিক বৃত্ত,সমমিতি বৃত্ত
ডিকোডার,ডিকোডাৰ
"পচন, দ্রবীভূতকরণ","পচন, দ্ৰৱীভূত"
ডিকম্প্রেশন,ডিকম্প্ৰেছন
দূষণ,বিশুদ্ধকৰণ
অলংকরণ,অলংকাৰ
সংযোজন,সংযোজন
হ্রাস ফাংশন,ডিমিনিচিং ফাংচন
আবহাওয়া,বতৰৰ পৰিৱৰ্তন
লঙ্ঘন,উলংঘা
সাবফ্লোর,উপমহলা
গভীর স্থান,গভীৰ স্থান
ডেরিভেশন,ব্যুৎপত্তি
"ত্রুটি, ত্রুটি, ক্ষতি, ঘাটতি","দোষ, ভুল, ক্ষতি, অভাৱ"
অন্যায়,ভুল কৰা
অনাক্রম্যতা,ৰোগ প্ৰতিৰোধ ক্ষমতা
সীমাবদ্ধ দরজা,লিমিটাৰ দুৱাৰ
"সংজ্ঞা, স্বচ্ছতা","সংজ্ঞা, স্পষ্টতা"
বিচ্যুত,বিচ্যুত কৰক
অপসারণকারী,ডিফ্লেক্টৰ
"deflection, deflection","বিক্ষেপণ, বিক্ষেপণ"
বিচ্যুতিপূর্ণ ফোকাস,বিক্ষিপ্ত ফোকাচ
প্রতিফলন-দ্বৈত আয়না,ডিফ্লেকচন-ডাবলেট মিৰ&#39;ৰ
বিচ্যুতি অঞ্চল,বিক্ষেপণ অঞ্চল
মাধ্যাকর্ষণ প্রভাবিত বিচ্যুতি,মাধ্যাকৰ্ষণ-প্ৰভাৱিত বিক্ষেপণ
সংক্ষেপণ প্লেট,বিক্ষেপণ প্লেট
ফোকাস,ধ্যান কেন্দ্ৰিত
বিকৃতি,বিকৃতি
"বিকৃতি, বিকৃতি","বিকৃতি, বিকৃতি"
ভিগাসন,ভিগাছন
"debauchery, debauchery","debauchery, অশ্লীলতা"
"to be defiled (ver.), degraded (n.), degraded (v.)","অশুচি কৰা (ver.), অৱক্ষয় কৰা (n.), অৱক্ষয় কৰা (v.)"
বর্জ্য গ্যাস,পেলনীয়া গেছ
"aberration, aphasia, deprivation, deprivation","aberration, aphasia, বঞ্চনা, বঞ্চনা"
সন্তোষজনক,সন্তুষ্টিদায়ক
"ডিগ্রী, ডিগ্রী, মাত্রা, ডিগ্রী, ডিগ্রী, পরিমাণ, লব","ডিগ্ৰী, ডিগ্ৰী, পৰিমাণ, ডিগ্ৰী, ডিগ্ৰী, পৰিমাণ, লৱ"
ঘনত্ব-ভলিউম,ঘনত্ব-আয়তন
বিয়োজন পরিমাণ,বিচ্ছিন্নতা পৰিমাণ
স্বাধীনতা ডিগ্রী। স্বাধীনতা ডিগ্রী,স্বাধীনতাৰ মাত্ৰা। স্বাধীনতাৰ মাত্ৰা
আয়নকরণের পরিমাণ,আয়নীয়কৰণৰ পৰিমাণ
মেরুকরণের মাত্রা,মেৰুকৰণৰ পৰিমাণ
নির্ভুলতা পরিমাণ,নিখুঁততাৰ পৰিমাণ
dehumidification,ডিহুমিডিফিকেশন
ডিওনাইজেশন,বিআয়নীয়কৰণ
বিলম্ব,পলম কৰা
বিলম্বিত,বিলম্বিত
স্থানীয়করণ,স্থানীয়কৰণ
ডেল্টা ফাংশন,ডেল্টা ফাংচন
চুম্বকীয়করণ,বিচুম্বকীয়কৰণ
চুম্বকীয় বক্ররেখা,বিচুম্বকীয় বক্ৰ
demagnetizer,ডিমেগনেটাইজাৰ
demodulation,ডিমডুলেচন
ঘন যানজট,ঘন ভিৰ
ঘনত্ব পরিমাপক,ঘনত্ব গেজ
"ঘনত্ব, ঘনত্ব","ঘনত্ব, ঘনত্ব"
অবচয় স্তর,মূল্য হ্ৰাসৰ স্তৰ
অবক্ষয় অঞ্চল,ডিপ্লিচন জ&#39;ন
ডিপোলারাইজেশন,বিমেৰুকৰণ
depolarized,ডিমেৰুকৃত
ডিপোলারাইজার,ডিপোলাৰাইজাৰ
"ক্ষেত্রের গভীরতা, ক্ষেত্রের তীব্রতা","ক্ষেত্ৰৰ গভীৰতা, ক্ষেত্ৰৰ তীব্ৰতা"
"derived polarogram, derived polarogram","ব্যুৎপন্ন মেৰুগ্ৰাম, ব্যুৎপন্ন মেৰুগ্ৰাম"
উদ্ভূত,ব্যুৎপত্তি কৰা হৈছে
"descending, descending","অৱতৰণ কৰা, অৱতৰণ কৰা"
"descent, decent","বংশ, বংশ"
"বর্ণনা, নির্মাণ, আঁকা","বৰ্ণনা, নিৰ্মাণ, আঁকিব"
হর,হৰ
"ডিজাইন করা, ডিজাইন করা (n.) ডিজাইন করা, ডিজাইন করা (n.)","ডিজাইন কৰা, ডিজাইন কৰা (n.) ডিজাইন কৰা, ডিজাইন কৰা (n.)"
ধ্বংস,ধ্বংস
ধ্বংসাত্মক হস্তক্ষেপ,ধ্বংসাত্মক হস্তক্ষেপ
"ধ্বংসাত্মক, ধ্বংসাত্মক","ধ্বংসাত্মক, ধ্বংসাত্মক"
"সনাক্তকরণ, সনাক্তকরণ","চিনাক্তকৰণ, ধৰা পেলোৱা"
সংগ্রাহক,সংগ্ৰাহক
নির্ণয়বাদ,ডিটাৰ্মিনিজম
নির্ধারক,নিৰ্ণায়ক
সংকল্প,সংকল্প
নির্ধারণ,নিৰ্ধাৰণ কৰিবলৈ
নির্ধারিত,নিৰূপিত
ডিউটরন,ডিউটেৰন
"প্রকাশ করা, বিকাশ করা, বিকাশ করা","প্ৰকাশ, বিকাশ, বিকাশ"
"বিকাশকারী, বিকাশকারী","ডেভেলপাৰ, ডেভেলপাৰ"
"উন্নয়ন, উন্নয়ন","উন্নয়ন, উন্নয়ন"
বিচ্যুতি,বিচ্যুতি
শিশির,শিশিৰ
শিশির বিন্দু,শিশিৰ বিন্দু
দক্ষিণ মেরুকরণকারী,দক্ষিণ মেৰুকৰণকাৰী
ডায়গনিস্টিক পরীক্ষা,ডায়েগনষ্টিক পৰীক্ষা
তির্যক,তিৰ্যক
চিত্র,ডায়েগ্ৰাম
চিত্র,ডায়েগ্ৰাম
ডায়াল,ডায়েল কৰক
ডায়ম্যাগনেটিক,ডাইমেগনেটিক
"ডায়ম্যাগনেটোলজি, ডায়ম্যাগনেটিক উপাদান","ডাইমেগনেট&#39;লজী, ডাইমেগনেটিক পদাৰ্থ"
diamagnetism,ডাইমেগনেটিজম
ব্যাস,ব্যাস
diametrically বিপরীত,ডায়েমেট্ৰিকভাৱে বিপৰীত
"হীরা, হীরা","হীৰা, হীৰা"
মধ্যচ্ছদা ডায়াফ্রাম,ডায়েফ্ৰাম ডায়েফ্ৰাম
তাপ বিনিময় করা,তাপ বিনিময়
তাপ বিনিময় করা,তাপ বিনিময়
"ডায়াটোনিক স্বরগ্রাম, ডায়াটোনিক স্বরাগ্রাম","ডাইটনিক স্বৰাগ্ৰাম, ডাইটনিক স্বৰাগ্ৰাম"
"বিভাজন, আধা শিল্প","bifurcation, অৰ্ধ-কলা"
ডাইক্রোমেট কোষ,ডাইক্ৰ&#39;মেট কোষ
"দ্বিধাবিভক্তি, ভিজ্যুয়াল ডিকোটমি, লেভেল ডিকোটমি","দ্বৈততা, দৃশ্যমান দ্বৈততা, স্তৰৰ দ্বৈততা"
ডিক্টাফোন,ডিক্টাফোন
অস্তরক,ডাইলেক্ট্ৰিক
ডাইলেট্রিক্স,ডাইলেক্ট্ৰিকছ
ডিজেল চক্র,ডিজেল চক্ৰ
ফাঁক,গেপ
"ডিফারেনশিয়াল ফ্রিকোয়েন্সি, ডিভিয়েশন ফ্রিকোয়েন্সি","ডিফাৰেন্সিয়েল ফ্ৰিকুৱেন্সি, বিয়োগ কম্পাঙ্ক"
"ডিফারেনশিয়াল, ডিফারেনশিয়াল, ডিফারেনশিয়াল, ডিফারেনশিয়াল, ইন্টারস্টিশিয়াল, ডিফারেনশিয়াল","ডিফাৰেন্সিয়েল, ডিফাৰেন্সিয়েল, ডিফাৰেন্সিয়েল, ডিফাৰেন্সিয়েল, ইন্টাৰষ্টিচিয়েল, ডিফাৰেন্সিয়েল"
ডিফারেনশিয়াল শোষণ,ভিন্নতামূলক শোষণ
পার্থক্য পরিবর্ধক,ডিষ্টিংচন এম্প্লিফায়াৰ
"অনুপ্রবেশকারী ক্যালোরিমিটার, অনুপ্রবেশকারী ক্যালোরিমিটার","পেনেট্ৰেটিভ কেলৰিমিটাৰ, পেনেট্ৰেটিভ কেলৰিমিটাৰ"
