Assamese,Hindi
চৰিত্ৰ মডুলেটৰ,वैरेक्टर मॉडुलक
ফ্ৰিকুৱেন্সি ৱাইড বেণ্ড,आवृत्ति विस्तृत बैंड
ফ্ৰেনেলৰ অৱক্ষয়ৰ কম্পাঙ্ক,फ्रेसनेल ह्रास आवृत्ति
ঘৰ্ষণ ভুল,घर्षण त्रुटि
বৃত্ত আখৰ,अंचल वर्ण
ফ্ৰন্ট বৰ্ড নিয়ন্ত্ৰণ,अग्र पट्ट नियंत्रण
সন্মুখৰ বাৰাণ্ডা,अग्र ओसारा
ফ্ৰষ্ট পইণ্ট হাইগ্ৰ&#39;মিটাৰ,तुषार बिंदु आर्द्रतामापी
নথিপত্ৰ সংৰক্ষণ,संचिका संचय
ফু মাঞ্চু ভাইৰাছ,फू मंचू विषाणु
ইন্ধন পাম্পৰ হস্তক্ষেপ,इंधन पंप व्यतिकरण
ফুজি অনমনীয়তা অপাৰেচন,फूजी अनम्यिका परिचालन
সম্পূৰ্ণ এডাৰ,पूर्ण योजक
সম্পূৰ্ণ ডুপ্লেক্স,पूर्ण द्वैध
সম্পূৰ্ণ ডুপ্লেক্স ছেটআপ,पूर्ण द्वैध व्यवस्थापन
সম্পূৰ্ণ ডুপ্লেক্স ট্ৰেন্সমিছন,पूर्ण द्वैध संचरण
সম্পূৰ্ণ লোড ভল্টেজ,पूर्ण भार वोल्टता
সম্পূৰ্ণ শক্তি,पूर्ण शक्ति
সম্পূৰ্ণ শক্তি বেণ্ড সম্প্ৰসাৰণ,पूर्ण शक्ति बैंड विस्तार
নিৰপেক্ষ স্কেল বিচ্যুতি,पूर्ण मापनी विक्षेपण
সম্পূৰ্ণ পৰ্দা,पूर्ण स्कीन/पूर्ण पटल
নিখুঁত যৌগ,पूर्ण व्यवकलक
সম্পূৰ্ণ লিক বাফাৰিং,पूर्ण लीक बफरन
সম্পূৰ্ণ তৰংগ,पूर्ण तरंग
সম্পূৰ্ণ তৰংগ দলং ৰেক্টিফায়াৰ,पूर्ण तरंग सेतु दिष्टकारी
সম্পূৰ্ণ তৰংগ ৰেক্টিফায়াৰ,पूर्ण तरंग दिष्टकारी
ফাংচন ক&#39;ড,फलन कोड
ফাংচন জেনেৰেটৰ,फलन जनित्र
ফাংচন লাইব্ৰেৰী,फलन लाइब्रेरी
ফাংচন চুইচ,फलन स्विच
কাৰ্য্যকৰী অনুকৰণ,फलनीय अनुकारी
মূলত,मूल
মূল কম্পাঙ্ক,मूल आवृत्ति
মূল ধৰণ,मूल विधा
মূল অনুনাদ,मूल अनुनाद
ফিউজ,फ्यूज
ফিউজ ইফেক্ট,फ्यूज प्रभाव
ফিউজ মেপ,फ्यूज प्रतिचित्र
দ্ৰৱণীয় লিংক,संगलनीय कड़ी
ভৱিষ্যতৰ ধাৰা,भावी प्रवृत्ति
"অস্পষ্ট যুক্তি, অস্পষ্ট যুক্তি","फाजी तर्क, अस्पष्ट तर्क"
"অস্পষ্ট যুক্তি, ভুৱা যুক্তি","अस्पष्ट तर्क, फर्जी तर्क"
ফাইল নিষ্কাশন,संचिका निष्कर्षण
পুনৰ বিনিয়োগৰ সংবেদনশীলতা,पुनर्निवेश सुग्राहिता
লাভ কৰা,लब्धि
গাইড লেজাৰ লাভ কৰক,लब्धि निर्देशित लेसर
লাভৰ সীমা,लब्धि सीमा
গেইন বেণ্ড সম্প্ৰসাৰণ বহুগুণন,लब्धि बैंड विस्तार गुणन
ট্ৰেঞ্জিচন ফ্ৰিকুৱেন্সি লাভ কৰক,लब्धि संक्रमण आवृत्ति
গ্যালাঘৰ কোড,गैलेगर कोड
গেলিয়াম আৰ্চেনাইড,गैलियम आर्सेनाइड
গেলভানিক কোষ,गैल्वेनिक सेल
গেলভানোমিটাৰ,गैल्वेनोमीटर
গেলভানাইজড ৰেকৰ্ডাৰ,गैल्वेनोमित अभिलेखी
গামা,गामा
গামা-ৰশ্মি,गामा-किरण
কণ্ঠস্বৰযুক্ত টিউনিং,गुंफित समस्वरण
ব্যৱধান,अंतराल
গেছ বিসৰ্জন লেম্প,गैस विसर्जन लैंप
গেছ লেজাৰ,गैस लेसर
"গেট, গেট","गेट, द्वार"
গেট এৰে,गेट व्यूह
গেট এৰে,गेट व्यूह
গেট কেপাচিটেন্স / গেট কেপাচিটৰ,गेट धारिता/गेट संघारित्र
গেট ইনচুলেটিং,गेट विद्युतरोध
গেট দোলক,गेट दोलित्र
গেটৰ নিৰাপত্তা,गेट सुरक्षा
গেট সুৰক্ষা ডাইঅ&#39;ড,गेट सुरक्षा डायोड
গেট লক চুইচ,गेट बंद करने का स्विच
গেট নিয়ন্ত্ৰিত চুইচ,गेट नियंत्रित स्वीच
গেটৰ পিছফালৰ নেটৱৰ্ক,गेट पश्चन नेटवर्क
গেট অক্সাইড কেপাচিটৰ,गेट ऑक्साइड संधारित्र
খোলাৰ ভুল,द्वारन त्रुटि
জোখ লোৱা,गेज
গেজ বহুগুণক,गेज गुणक
গাউছ মিটাৰ,गाउस मीटर
গাউছিয়ান ঘনত্ব ফলন,गाउसीय घनत्व फलन
গাউছিয়ান প্ৰসাৰণ,गाउसीय विसरण
গাউছিয়ান বিতৰণ,गाउसीय वितरण
গাউছিয়ান বিতৰণ,गाउसीय वितरण
গাউছিয়ান শব্দ,गाउसीय रव
গাউছিয়ান শব্দ,गॉसीय रव
গাউছিয়ান প্ৰক্ৰিয়া,गाउसीय प्रक्रम
গাউছিয়ান পালছ,गाउसीय स्पंद
গাউছিয়ান নিয়ম,गाउसीय नियम
গিগা হাৰ্টজ,गीगा हर्ट्ज
সাধাৰণ উদ্দেশ্যৰ প্ৰতিৰোধ ক্ষমতা,सामान्य उद्देशीय प्रतिरोध
সৃষ্টি কৰা শব্দ,जनित रव
জেনেৰেটৰ,जनित्र
"পিতৃ-মাতৃ, সাধাৰণ","जनक, सामान्य"
জ্যামিতিক গড়,ज्यामितीय माध्य
জ্যামিতিক ৰশ্মি অনুৰেশ,ज्यामितीय किरण अनुरेश
ভূ-স্থিৰ কক্ষ,भूस्थिरीय कक्ष
gerber foment,गेर्बर फॉमेंट
জাৰ্মেনিয়াম,जर्मेनियम
জাৰ্মেনিয়াম ডাইঅ&#39;ড,जर्मेनियम डायोड
getran চিকিৎসা,गेटरन उपचार
গেইজাৰ কেলকুলেটৰ,गाइजर गणक
ছ্যুডো মেমৰি ৰিফ্লেক্স,छद्म स्मृति प्रतिबिंब
গিবছ পৰিঘটনা,गिब्ज परिघटना
গিগা,गिगा
gimmick,जिमिक
গ্লেয়াৰ ফিল্টাৰ,ग्लेयर फिल्टर
গ্লাছ কেপাচিটৰ,ग्लास संधारित्र
গ্লিচ,ग्लिच
পৃথিৱীৰ অৱস্থান উপগ্ৰহ,भूमंडल स्थितीय उपग्रह
পোহৰৰ বিসৰ্জন,दीप्ति विसर्जन
