English,Marathi
Hog horn antenna,हॉग हॉर्न अँटेना
Holding current,धारक खंड
Hole,छिद्र
Hologram,होलोग्राम
Holography,होलोग्राफी
Homing circuit,लक्ष्य सर्किट
Horizontal automatic frequency control,क्षैतिज स्वयंचलित वारंवारता नियंत्रण
Horizontal bar,क्षैतिज पट्टी
Horizontal blanking pulse,क्षैतिज ड्रॉप पल्स
Horizontal deflection,क्षैतिज विक्षेपण
Horizontal frequency,क्षैतिज वारंवारता
Horizontal hold,क्षैतिज धारण
Horizontal output,क्षैतिज आउटपुट
Horizontal resolution,क्षैतिज रिझोल्यूशन
Horizontal scanning,क्षैतिज स्कॅनिंग
Horizontal section,क्षैतिज विभाग
Horizontal synchronizing,क्षैतिज समक्रमण
Horn,हॉर्न
Horn antenna,हॉर्न अँटेना
Hot carrier diode,अति ऊर्जायुक्त डायोड
Hot chassis,गरम चेसिस
Hot electrons,उच्च ऊर्जा इलेक्ट्रॉन
HT (high tension),उच्च क्षमता
Huffman coding,हॉफमन कोडिंग
Hum,गुंजन
Hum bar,हम बार
Hunting circuit,oscillating सर्किट
Hybrid π equivalent,संकरित पाई समतुल्य
Hybrid π model,संकरित पाई मॉडेल
Hybridequivalent circuit,संकरित समतुल्य सर्किट
Hybrid parameter,संकरित पॅरामीटर
Hysteresis,तंद्री
Inverted aerial,उलट अँटेना
Integrater and computer (ENIAC),इंटिग्रेटर आणि संगीतकार (Aniac)
I signal,आय-इंडिकेटर
I signal,मी-चिन्ह
I/O bus,इनपुट आउटपुट कर
I/O channel,इनपुट-आउटपुट चॅनेल
I/o device,इनपुट/आउटपुट डिव्हाइस
I/o mapped,इनपुट/आउटपुट मॅप केलेले
I/o memory mapped,इनपुट/आउटपुट मेमरी मॅप केलेली
I/o protocol,इनपुट/आउटपुट प्रोटोकॉल
I2L circuit,I2L सर्किट
Instruction set,सूचना संच
IC socket,"आयसी कॉटर, आयसी सॉकेट, आयसी सॉकेट"
Ideal channel capacity,आदर्श चॅनेल क्षमता
Ideal current source,आदर्श वर्तमान मूळ
Ideal diode,आदर्श डायोड
Ideal op-map,आदर्श ऑपरेशनल एम्पलीफायर
Ideal sampling,आदर्श नमुना
Ideal voltage source,आदर्श व्होल्टेज स्रोत
Ideal noise,कमी आवाज
Identification code,ओळख कोड
Identity element,समान घटक
Idle mode,निष्क्रिय स्थिती
IEC power connector,IEC पॉवर कनेक्टर
IEEE number format,"IEEE इश्यू फॉरमॅट, फॉरमॅट"
IEEE standard,IEEE मानक
IF amplifier,इंटरमीडिएट एम्पलीफायर
IFF (identification of friend and foe),मित्र आणि शत्रूची ओळख (IFF)
Image,प्रतिबिंब
Image dissector,आरसा तोडणारा
Image interference,प्रतिबिंब हस्तक्षेप
Image orthicone tube,रिफ्लेक्स आर्थोकन कालवा
Image rejection,प्रतिबिंब तटस्थीकरण
Image signal,प्रतिबिंब सिग्नल
Immediate argument,झटपट कोन
Impact printer,प्रभाव प्रिंटर
Impedance,प्रतिबाधा
Impedance converter,प्रतिबाधा कनवर्टर
Impedance converter,प्रतिबाधा कनवर्टर
Impedance diagram,प्रतिबाधा आकृती
Impedance transformer,प्रतिबाधा ट्रान्सफॉर्मर
Impedance triangle,प्रतिबाधा त्रिकोण
Implicit addressing,स्पष्ट पत्ता
Implied state,अंतर्निहित राज्य
Impulse noise,आवेगपूर्ण आवाज
Impulse response,आवेगपूर्ण प्रतिसाद
Impulse sampling,आवेग नमुना
Impulse wave form,आवेग तरंगरूप
Impure semiconductor,खराब सेमीकंडक्टर
Impurity,अशुद्धता
Impurity atom,अभेद्य अणू
IN buffer,बफर मध्ये
In phase component,अविभाज्य घटक
Inactive state,निष्क्रिय स्थिती
Inclination,अधर्म
Inclusive OR,इंटरपोलेटेड OR
Incomplete address decoding,अपूर्ण पत्ता डीकोडिंग
Incomplete defluxing,अपूर्ण विक्षेपण
Increment instruction,वाढीची सूचना
Independent side band,स्वतंत्र प्लेबॅक बँड
Index guided laser diode,निर्देशांक मार्गदर्शित लेसर डायोड
Index hole,पॉइंटर होल
Index profile,अनुक्रमणिका प्रोफाइल
Index register,इंडेक्स रजिस्टर
