Hindi,Gujarati
वर्ग प्रकार्य,વર્ગ કાર્ય
सामान्य वर्गनाम,સામાન્ય વર્ગનું નામ
गीगो,ગીગો
"1.सार्वत्रिक, 2.वैश्विक","1. યુનિવર્સલ, 2. વૈશ્વિક"
सार्वत्रिक कूट,સાર્વત્રિક કોડ
सार्वत्रिक ताला,સાર્વત્રિક લોક
"1.सार्वत्रिक जालक्रम,2.सार्वत्रिक नेटवर्क","1. યુનિવર્સલ નેટવર્ક, 2. યુનિવર્સલ નેટવર્ક"
सार्वत्रिक जालक्रम,સાર્વત્રિક નેટવર્ક
"1.विश्व प्रयोक्ता, 2.सार्व प्रयोक्ता, 3.सार्वत्रिक प्रयोगकर्ता","1. વિશ્વ વપરાશકર્તા, 2. જાહેર વપરાશકર્તા, 3. સાર્વત્રિક વપરાશકર્તા"
सार्वत्रिक चर,વૈશ્વિક ચલો
"1.वैश्वीकरण, 2.भूमण्डलीकरण","1.વૈશ્વિકીકરણ, 2.વૈશ્વિકીકરણ"
गोफर (नेटवर्क में एक प्रोटोकॉल),ગોફર (નેટવર્કમાં પ્રોટોકોલ)
गोफर ग्राही,ગોફર રીસેપ્ટર
"1.गोफर परिसेवक, 2.गोफर सर्वर","1. ગોફર સર્વર, 2. ગોફર સર્વર"
गोफर स्थल,ગોફર સાઇટ
गोफर स्पेस,ગોફર જગ્યા
आकर्षक निम्नीकरण,આકર્ષક અધોગતિ
व्याकरण संशोधक,વ્યાકરણ સુધારક
व्याकरण आकर्षक बहिगर्मन,વ્યાકરણ હોટી બહિર્મુખતા
"1.कुल जोड़, 2.महायोग, 3.कुल योग","1.કુલ કુલ, 2.મહાન કુલ, 3.કુલ કુલ"
"1.ग्राफ, 2.आलेख","1.ગ્રાફ, 2.ગ્રાફ"
"1.ग्राफ अंकन, 2.आलेख अंकन","1.ગ્રાફ નોટેશન, 2.ગ્રાફ નોટેશન"
"1.ग्राफीय संप्रतीक, 2.आलेखीय संप्रतीक","1. ગ્રાફિક અક્ષરો, 2. ગ્રાફિકલ અક્ષરો"
"1.ग्राफीय नियंत्रक, 2.आलेखीय नियंत्रक","1. ગ્રાફિકલ કંટ્રોલર, 2. ગ્રાફિકલ કંટ્રોલર"
"1.ग्राफीय आंकड़ा संरचना, 2.आलेखीय आंकड़ा संरचना","1. ગ્રાફિકલ ડેટા સ્ટ્રક્ચર, 2. ગ્રાફિકલ ડેટા સ્ટ્રક્ચર"
"1.ग्राफीय प्रदर्श क्रमादेश, 2.आलेखीय प्रदर्श क्रमादेश","1. ગ્રાફિક ડિસ્પ્લે પ્રોગ્રામ, 2. ગ્રાફિકલ ડિસ્પ્લે પ્રોગ્રામ"
"1.ग्राफीय प्रदर्श विभेदन, 2.आलेख प्रदर्श","1.ગ્રાફિકલ ડિસ્પ્લે રિઝોલ્યુશન, 2.ગ્રાફિક ડિસ્પ્લે"
"1.ग्राफीय भाषा, 2.आलेखीय भाषा","1. ગ્રાફિકલ ભાષા, 2. ગ્રાફિકલ ભાષા"
"1.ग्राफीय भाषा, 2.आलेखीय भाषा","1. ગ્રાફિક ભાષા, 2. ગ્રાફિકલ ભાષા"
"1.ग्राफीय पट्टिका, 2.आलेखीय पट्टिका","1. ગ્રાફિકલ પ્લેટ, 2. ગ્રાફિકલ પ્લેટ"
"1.ग्राफी एनीमेशन, 2.आलेखी एनीमेशन","1.ગ્રાફિક એનિમેશન, 2.ગ્રાફિક એનિમેશન"
ग्राफी अन्तरण फारमेट (जीाईेफ),ગ્રાફિક ટ્રાન્સફર ફોર્મેટ (GIF)
"1.ग्राफी प्रयोक्ता इंटरफेस (जीयूाई), 2.ग्राफीय प्रयोक्ता अंतरापृष्ठ","1.ગ્રાફિક યુઝર ઈન્ટરફેસ (GUI), 2.ગ્રાફિક યુઝર ઈન્ટરફેસ"
"1.आलेखी, 2.ग्राफिक्स","1.ગ્રાફિક્સ, 2.ગ્રાફિક્સ"
"1.ग्राफिक्स अनुप्रयोग, 2.आलेखीय अनुप्रयोग","1.ગ્રાફિક્સ એપ્લિકેશન, 2.ગ્રાફિકલ એપ્લિકેશન"
"1.ग्राफिक्स कर्सर, 2.आलेखी कर्सर","1.ગ્રાફિક્સ કર્સર, 2.ગ્રાફિકલ કર્સર"
"1.ग्राफिक्स मोड, 2.आलेखी विधा","1.ગ્રાફિક્સ મોડ, 2.ગ્રાફિક મોડ"
"1.ग्राफिक्स पैकेज, 2.आलेखी पैकेज","1.ગ્રાફિક્સ પેકેજ, 2.ગ્રાફિકલ પેકેજ"
"1.ग्राफिक्स सॉफ्टवेयर, 2.आलेखी सॉफ्टवेयर","1.ગ્રાફિક્સ સોફ્ટવેર, 2.ગ્રાફિક્સ સોફ્ટવેર"
"1.ग्राफिक्स सॉफ्टवेयर, 2.आलेखी सॉफ्टवेयर","1.ગ્રાફિક્સ સોફ્ટવેર, 2.ગ્રાફિક્સ સોફ્ટવેર"
"1.ग्राफिक्स सॉफ्टवेयर पैकेज, 2.आलेखीय सॉफ्टवेयर पैकेज","1.ગ્રાફિક્સ સોફ્ટવેર પેકેજ, 2.ગ્રાફિકલ સોફ્ટવેર પેકેજ"
ग्रे स्केल,ગ્રે સ્કેલ
"1.लालची विधि, 2.ग्रीडी विधि","1. લોભી પદ્ધતિ, 2. લોભી પદ્ધતિ"
ग्रेप,દ્રાક્ષ
ग्रिड,ગ્રીડ
ग्रिड संचित्र,ગ્રીડ ચાર્ટ
ग्रिड अभिकलन,ગ્રીડ ગણતરી
ग्रिड मॉडुलन,ગ્રીડ મોડ્યુલેશન
भू-तरंग,જમીન તરંગ
समूह,જૂથ
समूह पता,જૂથ સરનામું
समूह कूट,જૂથ કોડ
समूह संचार,જૂથ સંચાર
समूह संचार,જૂથ સંચાર
"1.समूह पहचान, 2.समूह अभिज्ञान","1.જૂથ ઓળખ, 2.જૂથ ઓળખ"
समूह नाम,જૂથનું નામ
समूहवेयर,ગ્રુપવેર
वृद्धि,વૃદ્ધિ
"1.रक्षक, 2.गार्ड","1.ગાર્ડ, 2.ગાર્ડ"
निर्देशित माध्यम,માર્ગદર્શિત મીડિયા
गनजिप,ગનઝિપ
कूट विच्छेदन,ડીકોડ
कूट विच्छेदक,ડીકોડર
कूट विच्छेदक शब्द कोश,ડિસિફરમેન્ટ શબ્દકોશ
अर्ध योजक,અડધા ઉમેરનાર
अर्ध सेतु,અડધો પુલ
अर्ध द्वैध,અર્ધ દ્વિગુણિત
अर्ध द्वैध लाइन,હાફ ડુપ્લેક્સ લાઇન
अर्ध द्वैध विधा,હાફ ડુપ્લેક્સ મોડ
अर्ध तीव्रता,અડધી તીવ્રતા
अर्ध अनुमार्गक,અર્ધ રાઉટર
अर्ध व्यवकलक,અર્ધ-વિભાગીય
अर्ध छविकरण,અડધી છબી
अर्ध शब्द,અડધો શબ્દ
हेमिलटोनी चक्र,હેમિલ્ટોનિયન ચક્ર
हैमिंग कूट,હેમિંગ કોડ
हस्त,હાથ
मुद्रित प्रति,મુદ્રિત નકલ
प्रहस्तन,હેન્ડલિંગ
प्रहस्तन,હેન્ડલિંગ
निलंबन,સસ્પેન્શન
सुखद जाल,સુખદ છટકું
हार्ड कापी युक्ति,હાર્ડ કોપી ઉપકરણ
"1.हार्ड डिस्क, 2.अनम्य डिस्क","1.હાર્ડ ડિસ્ક, 2.ઇનફ્લેક્સિબલ ડિસ્ક"
अनम्य डिस्क ध्वंस,અસ્થિર ડિસ્ક પતન
कठिन त्रुटि,સખત ભૂલ
हार्डवेयर प्रवाह नियंत्रण,હાર્ડવેર પ્રવાહ નિયંત્રણ
