Marathi,Gujarati
फ्लोट सीमा,ફ્લોટ સીમા
नियंत्रित वाहक,નિયંત્રિત વાહક
फ्लोट चेंबर,ફ્લોટ ચેમ્બર
फ्लोटिंग चार्ज फ्लोटिंग चार्ज,ફ્લોટિંગ ચાર્જ ફ્લોટિંગ ચાર્જ
अस्थिर (vv.),અસ્થિર (vv.)
जोडलेले ग्रिड,અસંબંધિત ગ્રીડ
फ्लोट गुंतवणूक (सर्किट),ફ્લોટ રોકાણ (સર્કિટ)
शून्य वर्तमान जंक्शन,શૂન્ય વર્તમાન જંકશન
तटस्थ फ्लोट (सर्किट),તટસ્થ ફ્લોટ (સર્કિટ)
फ्लोटिंग पॉइंट,ફ્લોટિંગ પોઇન્ટ
फ्लोटिंग पॉइंट सिस्टम फ्लोटिंग पॉइंट सिस्टम,ફ્લોટિંગ પોઈન્ટ સિસ્ટમ ફ્લોટિંગ પોઈન્ટ સિસ્ટમ
फ्लोटिंग क्षमता,ફ્લોટિંગ સંભવિત
फ्लोटिंग रेटिक्युलम,તરતી જાળીદાર
फ्लोट व्होल्टेज,ફ્લોટ વોલ્ટેજ
"कळप, पूर्ण कळप","ટોળું, સંપૂર્ણ ટોળું"
पट पातळी,ગણો સ્તર
"पूर, पुर, ओघ","પૂર, પુર, ઓગ"
पुरधारा,પુરધારા
"पूर्ण रोषणाई, पूर्ण रोषणाई","સંપૂર્ણ રોશની, સંપૂર્ણ રોશની"
गरीब इल्युमिनेटर,ગરીબ ઇલ્યુમિનેટર
संपूर्ण प्रदीपन स्कॅनिंग,સંપૂર્ણ રોશની સ્કેનિંગ
"पूर्ण प्रदीपन, रडार वेव्हफॉर्म","સંપૂર્ણ રોશની, રડાર વેવફોર્મ"
"इलेक्ट्रॉन पुअर गन, इलेक्ट्रॉन पुअर प्रोजेक्टर","ઇલેક્ટ્રોન પુઅર ગન, ઇલેક્ટ્રોન પુઅર પ્રોજેક્ટર"
अनुमत सर्वात कमी व्होल्टेज,મંજૂર ન્યૂનતમ વોલ્ટેજ
Umcloap प्रक्रिया,Umcloap પ્રક્રિયા
उलट,વિપરીત
"प्रवाह, प्रवाह","પ્રવાહ, પ્રવાહ"
फ्लक्स डायव्हर्जन,પ્રવાહ ડાયવર્ઝન
प्रवाह गुणांक,પ્રવાહ ગુણાંક
गॅस प्रवाह काउंटर,ગેસ ફ્લો કાઉન્ટર
ग्रेडियंट आकृती,ઢાળ રેખાકૃતિ
प्रवाह वितरण,પ્રવાહ વિતરણ
प्रवाह समीकरण,પ્રવાહ સમીકરણ
प्रवाह क्षेत्र,પ્રવાહ ક્ષેત્ર
प्रवाह क्षेत्र,પ્રવાહ ક્ષેત્ર
"प्रवाह आकार, विकृती आकार","પ્રવાહ આકાર, વિકૃતિ આકાર"
प्रवाह आलेख,પ્રવાહ ગ્રાફ
प्रवाह ओळ,પ્રવાહ રેખા
फ्लोमीटर,ફ્લોમીટર
फ्लोमीटर,ફ્લોમીટર
फ्लो ट्रॅप (आकृती),ફ્લો ટ્રેપ (ડાયાગ્રામ)
प्रवाह नमुना,પ્રવાહ પેટર્ન
लवचिकता,નરમાઈ
प्रवाह बिंदू,પ્રવાહ બિંદુ
प्रवाह दर,પ્રવાહ દર
प्रवाह प्रतिकार,પ્રવાહ પ્રતિકાર
प्रवाह वेगळे करणे,પ્રવાહ અલગ
प्रवाह ताण,પ્રવાહ તણાવ
प्रवाह प्रसारित,પ્રવાહ પ્રસારિત
प्रवाह वेग,પ્રવાહ વેગ
प्रवाहीपणा,પ્રવાહિતા
प्रवाह उष्णता घटक,પ્રવાહ ગરમી પરિબળ
"उच्चार, उच्चार","ઉચ્ચારણ, ઉચ્ચારણ"
आराम प्रवाह,રાહત પ્રવાહ
आराम गती,રાહત વેગ
आराम वेग घटक,રાહત વેગ ઘટક
"चढ-उतार, चढ-उतार, चढ-उतार","વધઘટ, વધઘટ, વધઘટ"
आवाज घनता,અવાજની ઘનતા
उच्चारण घटक,ઉચ્ચારણ પરિબળ
मोठा आवाज,મોટો અવાજ
विषम बोली,વિજાતીય બોલી
उच्चार इंद्रियगोचर,ઉચ્ચારણની ઘટના
भाषण तणाव,વાણી તંગ
खेळपट्टीचा वेग,પિચ વેગ
पिच व्होल्टेज,પિચ વોલ્ટેજ
प्रवाहीपणा,ફ્લુઅન્સ
द्रव,પ્રવાહી
"लिक्विड कॉम्प्युटर, लिक्विड कॉम्प्युटर","લિક્વિડ કમ્પ્યુટર, લિક્વિડ કમ્પ્યુટર"
द्रव रूपरेषा,પ્રવાહી રૂપરેખા
द्रव डायलेक्ट्रिक,પ્રવાહી ડાઇલેક્ટ્રિક
द्रव गतिशीलता,પ્રવાહી ગતિશીલતા
द्रव झोन,પ્રવાહી ઝોન
द्रव प्रवाह,પ્રવાહી પ્રવાહ
द्रव घर्षण,પ્રવાહી ઘર્ષણ
द्रव इंधन अणुभट्टी,પ્રવાહી બળતણ રિએક્ટર
द्रव ओळ,પ્રવાહી રેખા
द्रव यांत्रिकी,પ્રવાહી મિકેનિક્સ
द्रव कण,પ્રવાહી કણો
फिरणारा द्रव,ફરતું પ્રવાહી
द्रव गतिशीलता घटना,પ્રવાહી ગતિશીલતાની ઘટના
हायग्रोमीटर,હાઇગ્રોમીટર
तरलता,પ્રવાહિતા
द्रव तापमान,પ્રવાહી તાપમાન
फ्लोरोस,ફ્લોરોસ
फ्लूरोसेन्स,ફ્લોરોસેન્સ
फ्लोरोसेन्स विश्लेषण,ફ્લોરોસેન્સ વિશ્લેષણ
फ्लोरोसेन्स मायक्रोस्कोप,ફ્લોરોસેન્સ માઇક્રોસ્કોપ
फ्लूरोसेन्स स्पेक्ट्रोमीटर,ફ્લોરોસેન્સ સ્પેક્ટ્રોમીટર
फ्लूरोसेन्स स्पेक्ट्रम,ફ્લોરોસેન્સ સ્પેક્ટ્રમ
fluorescence लाभ,ફ્લોરોસેન્સ ગેઇન
फ्लोरोसेंट शोषण,ફ્લોરોસન્ટ શોષણ
फ्लोरोसेंट पार्श्वभूमी,ફ્લોરોસન્ટ પૃષ્ઠભૂમિ
