Bengali,Assamese
শাস্তিমূলক ব্যবস্থা,শাস্তিমূলক ব্যৱস্থা
মরীচি মড্যুলেশন,ৰশ্মি মডুলেচন
মরীচি মরীচি,ৰশ্মি তৰংগ
জরিমানা ওজন,ওজন শাস্তি
পারমাণবিক মরীচি,পাৰমাণৱিক ৰশ্মি
মরীচি চিত্র,ৰশ্মিৰ ছবি
বিম প্লাজমা পরিবর্ধক,ৰশ্মি প্লাজমা পৰিবৰ্ধক
মরীচি পাওয়ার টিউব,ৰশ্মি শক্তি নলী
রশ্মি প্রক্ষিপ্ত,ৰশ্মি প্ৰজেক্টাইল
মরীচি আরোহী,ৰশ্মি আৰোহী
মরীচি দিক,ৰশ্মিৰ দিশ
মরীচি আরোহণ,ৰশ্মি আৰোহণ
মরীচি বিভাজক,ৰশ্মি বিভাজক
মরীচি সংকেত,ৰশ্মি সংকেত
বিম স্প্লিটার এবং সমন্বয়কারী,ৰশ্মি বিভাজক আৰু সমন্বয়ক
মরীচি বিভাজন সিস্টেম,ৰশ্মি বিভাজন ব্যৱস্থা
মরীচি বিভাজন,ৰশ্মি বিভাজন কৰা
মরীচি সম্প্রসারণ,ৰশ্মি প্ৰসাৰণ
মরীচি সুইচিং,ৰশ্মি চুইচিং
মরীচি সুইচিং কনভার্টার,ৰশ্মি চুইচিং কনভাৰ্টাৰ
মরীচি পারস্পরিকতা,ৰশ্মিৰ পাৰস্পৰিকতা
মরীচি সংক্রমণ,ৰশ্মি সংবহন
মরীচি ফাঁদ,ৰশ্মিৰ ফান্দ
মরীচি ইলেকট্রন টিউব,ৰশ্মি ইলেক্ট্ৰন নলী
"মরীচি ভোল্টেজ, ত্বরণ ভোল্টেজ","ৰশ্মি ভল্টেজ, ত্বৰণ ভল্টেজ"
"মরীচি তরঙ্গগাইড, মরীচি তরঙ্গগাইড","ৰশ্মি তৰংগপথ, ৰশ্মি তৰংগপথ"
মরীচি এক্সটেনশন ত্রুটি,ৰশ্মি সম্প্ৰসাৰণৰ ভুল
"মরীচি কোণ, অ্যাপারচার কোণ, শীর্ষ কোণ","ৰশ্মি কোণ, এপাৰচাৰ কোণ, শিখৰ কোণ"
বার কলাম,বাৰ স্তম্ভ
"decman, decagon ভারবহন","decman, দশক ধাৰণকাৰী"
"ভারবহন নির্দেশাবলী, Decman নির্দেশাবলী","বেয়াৰিং নিৰ্দেশনা, Decman নিৰ্দেশনা"
"ডেকম্যান ডেভিয়েশন ইন্ডিকেটর, বিয়ারিং ডেভিয়েশন ইন্ডিকেটর","ডেকমেন বিচ্যুতি সূচক, বেয়াৰিং বিচ্যুতি সূচক"
কোণ potentiometer,কোণৰ পটেনচিঅ&#39;মিটাৰ
"বিয়ারিং রেজোলিউশন, ডেকম্যান রেজোলিউশন","বেয়াৰিং ৰিজ’লিউচন, ডেকমেন ৰিজ’লিউচন"
ডায়াগোনাল ট্রান্সমিশন ইউনিট,ডাইগনেল ট্ৰেন্সমিছন ইউনিট
"dole, vispand","ডোলে, ভিস্পেণ্ড"
বীট ফ্রিকোয়েন্সি,বিট ফ্ৰিকুৱেন্সি
বীট ফ্রিকোয়েন্সি অসিলেটর,বিট ফ্ৰিকুৱেন্সি দোলক
বীট-ফ্রিকোয়েন্সি অসিলেটর সিস্টেম,বিট-ফ্ৰিকুৱেন্সি অচিলেটৰ ব্যৱস্থা
বীট-ফ্রিকোয়েন্সি উপাদান,বিট-ফ্ৰিকুৱেন্সি উপাদান
শক আন্দোলন,শ্বক মুভমেণ্ট
স্পন্দিত ভয়েস,কম্পনশীল কণ্ঠস্বৰ
ভাইব্রেটিং টোন ডিটেক্টর,কম্পনশীল টোন ডিটেক্টৰ
"স্পন্দন অভ্যর্থনা, heterodyne অভ্যর্থনা","স্পন্দন গ্ৰহণ, হেটেৰ&#39;ডাইন গ্ৰহণ"
ফিসফিস-টোন,ফুচফুচাই-স্বৰ
স্পন্দিত তরঙ্গ,স্পন্দনশীল তৰংগ
হতাশাজনক,ডিপ্ৰেচাৰাইজেচন
ডি-পালসেশন যন্ত্র,ডি-পালচন যন্ত্ৰপাতি
"thumping, throbbing","থাম্পিং, throbbing"
কম্পনকারী অসিলেটর,কম্পনশীল দোলক
শক রিড,শ্বক ৰিড
ফ্যান বিম,ফেন ৰশ্মি
বেকারেল রশ্মি,becquerel ৰশ্মি
বেকারেল প্রভাব,becquerel প্ৰভাৱ
বেকারেল (তেজস্ক্রিয়তার একক),বেকুৱেৰেল (তেজস্ক্ৰীয়তাৰ একক)
বীপ,বিপ
বিপার,বিপাৰ
রুক্ষ কণ্ঠস্বর,ৰুক্ষ কণ্ঠ
বিভার লিপসন স্ট্রিপ,বিভাৰ্ছ লিপচন ষ্ট্ৰিপ
বিল্বি স্তর,বিলবি স্তৰ
বেল,বেল
বেলিনোগ্রাম,বেলিনোগ্ৰাম
ঘণ্টা বক্ররেখা,ঘণ্টা বক্ৰ
বেল জার,ঘণ্টা জাৰ
বেল বোতাম,ঘণ্টা বুটাম
ঘণ্টা বক্ররেখা,ঘণ্টা বক্ৰ
ঘন্টাঘাস বিতরণ,বালিঘড়ী বিতৰণ
বেল ঘড়ি,বালিঘড়ী
বেল,bellows
স্ট্রিপ স্ক্যানার,ষ্ট্ৰিপ স্ক্যানাৰ
চাবুক টান,ষ্ট্ৰেপ টেনচন
বানাখ দূরত্ব,বানাখ দূৰত্ব
"বেঞ্চ, বেদিকা, বেঞ্চ","বেঞ্চ, বেদিকা, বেঞ্চ"
বেঞ্চ-ত্রুটি,বেঞ্চ-ভুল
বেঞ্চ ফটোমিটার,বেঞ্চ ফটোমিটাৰ
"বাঁক, বাঙ্ক (সম্পাদনা), বাঁক (ভার।)","bend, bunk (সম্পাদ.), ঘূর্ণন (ver.)"
নমন উপাদান,বেণ্ডিং উপাদান
নমন ট্রান্সডুসার,বেণ্ডিং ট্ৰেন্সডুচাৰ
ব্যাংকান,বাংকন
নমন শক্তি,বেণ্ডিং শক্তি
নমন ফ্রিকোয়েন্সি,বেণ্ডিং ফ্ৰিকুৱেন্সি
ব্যাংকান নিশ্চিত,বাংকন নিশ্চিত
বাঁকানোর মুহুর্ত,বেণ্ডিং ম&#39;মেণ্ট
লেন্স নমন,লেন্স বেণ্ডিং
নমন শক্তি,বেণ্ডিং শক্তি
bankan ptbal,বাংকন ptbal
নমন পরীক্ষা,বেণ্ডিং পৰীক্ষা
নমন ঘূর্ণন সঁচারক বল,বেণ্ডিং টৰ্ক
নমন কম্পন,বেণ্ডিং কম্পন
নমন তরঙ্গ,বেণ্ডিং তৰংগ
বেনিটো,benito
ভাঁজ করা শাস্তি,ভাঁজ কৰা পেনাল্টি
"folded hoist, bent hoist","ভাঁজ কৰা উত্তোলন, বেঁকা উত্তোলন"
বন্ড বন্ড,বণ্ড বণ্ড
বার্কেলিয়াম,বাৰ্কেলিয়াম
বর্মন ঘনত্ব ওজনকারী,barman ঘনত্ব ওজনকাৰী
বার্নাল চার্ট,বাৰ্নাল চাৰ্ট
বার্নোলির উপপাদ্য,বাৰ্নৌলিৰ উপপাদ্য
বার্নোলি-সমীকরণ,বাৰ্নৌলি-সমীকৰণ
বেসাল সমীকরণ,ভিত্তি সমীকৰণ
বেসাল-ফাংশন,ভিত্তি-ফলন
বেসাল প্রকরণ,ভিত্তিগত তাৰতম্য
সেরা আনুগত্য,শ্ৰেষ্ঠ আঠাযুক্ততা
সেরা আনুগত্য লাইন,শ্ৰেষ্ঠ আঠাযুক্ত ৰেখা
বিটা (বি) (ট্রানজিস্টর),বিটা (B) (ট্ৰেন্সিষ্টৰ)
বিটা টার্মিনাল ফ্রিকোয়েন্সি,বিটা টাৰ্মিনেল ফ্ৰিকুৱেন্সি
বিটা ক্ষয়,বিটা ক্ষয়
বিটা-দ্রবীভূতকরণ,বিটা-দ্ৰৱীভূত
বিটা বিচ্ছেদ শক্তি,বিটা বিচ্ছেদ শক্তি
বিটা বিতরণ,বিটা বিতৰণ
বিটা ইমিটার,বিটা এমিটাৰ
