Malayalam,English
തെർമിക് റെക്റ്റൈഫിയർ,Thermionic rectifier
തെർമോകോൾ,Thermocouple
ഉഷ്ണമാപിനി,Thermometer
തെർമോസ്റ്റാറ്റ്,Thermostat
വിരലുറ,Thimble
സമഗ്രമായ ഫിലമെന്റ്,Thoriated filament
ഇഴ,Thread
മൂന്ന് ഘട്ടം വിതരണം,Three phase supply
മൂന്ന് ഘട്ടം ട്രാൻസ്ഫോർമർ,Three phase transformer
ഉമ്മറം,Threshold
തൊണ്ട മൈക്രോഫോൺ,Throat microphone
ഉരട്ടിയ,Thrust
തൈരാട്രോൺ,Thyratron
തൈറിസ്റ്റാർ,Thyristor
ചായം,Tilt
തിക്കു,Timbre
കാലം,Time
സമയ അടിസ്ഥാനം,Time base
സമയ കോഡ്,Time code
സമയം സ്ഥിരത,Time constant
സമയ കാലതാമസം,Time delay
സമയ ഡൊമെയ്ൻ,Time domain
സമയ സാമ്പിൾ,Time sampling
സമയം നീണ്ടുനിൽക്കുന്ന സമയം,Time stretching
ടൈമറിന്,Timer
ശീർഷക ബാർ,Title bar
മോഷനും ഫ്രോ മോഷനും,To and fro motion
ടോഗിൾ സ്വിച്ച്,Toggle switch
ടോക്കൺ റിംഗ് നെറ്റ്വർക്ക്,Token ring network
സഹിഷ്ണുത,Tolerance
സ്വര നിയന്ത്രണം,Tone control
ടൂൾ ബാർ,Tool bar
ഉപകരണങ്ങൾ,Tools
പല്ലുള്ള ഗിയറിംഗ്,Toothed gearing
ടോപ്പോളജി,Topology
ടെറോഡൽ വിൻഡിംഗ്,Toroidal winding
ടോർക്,Torque
മൊത്തം ഗുണനിലവാര മാനേജുമെന്റ് (TQM),Total quality management (TQM)
മൊത്തം,Totalizer
ഗോപുരം,Tower
കൃഷിക്കാരന്,Tracer
നിലവാരകരമായ,Tracing
പാത,Track
ട്രാക്ക് ബോൾ,Track ball
ട്രാക്കിംഗ്,Tracking
ട്രാഫിക് മാനേജുമെന്റ്,Traffic management
ഇടപാട് ഫയൽ സിസ്റ്റം,Transactional file system
ട്രാൻസ്കോഡ്,Transcode
പിരിവ്,Transducer
ത്രിസഞ്ചി,Transeiver
സവിശേഷതകൾ കൈമാറുക,Transfer characteristics
കൈമാറ്റം പ്രവർത്തനം,Transfer function
ട്രാൻസ്ഫോർമൂർ,Transformer
ട്രാൻസ്ഫോർമർ എക്സൈറ്റർ,Transformer exciter
ട്രാൻസ്ഫോർമർ ട്രോളി,Transformer trolley
ക്ഷരികന്,Transient
ക്ഷണികമായ കോഡിംഗ്,Transient coding
ക്ഷണിക പിശക്,Transient error
ക്ഷണികമായ സ്വിച്ചിംഗ്,Transient switching
ട്രാൻസിസ്റ്റോർ,Transistor
വിവർത്തനം,Translation
വിവര്ത്തകന്,Translator
പകർച്ച,Transmission
ട്രാൻസ്മിഷൻ ഇന്റർഫേസ്,Transmission interface
ട്രാൻസ്മിഷൻ ലൈൻ,Transmission line
പ്രക്ഷേപണ നഷ്ടം,Transmission loss
ട്രാൻസ്മിഷൻ സ്റ്റുഡിയോ,Transmission studio
സംരംഭ,Transmitter
ട്രാൻസ്മിറ്റർ കൺട്രോളർ,Transmitter controller
ട്രാൻസ്മിറ്റർ അറ്റകുറ്റപ്പണി,Transmitter maintenance
ട്രാൻസ്മിറ്റർ out ട്ട് പവർ ഇടുക,Transmitter out put power
ആന്റിനയെ മറികടക്കുന്നു,Transmitting antenna
ആന്റിന നേട്ടങ്ങൾ കൈമാറുന്നു,Transmitting antenna gain
ആവൃത്തി ട്രാൻസ്പോർട്ട് ചെയ്യുന്നു,Transmitting frequency
ട്രാൻസ്മിറ്റിംഗ് സ്റ്റേഷൻ,Transmitting station
കടലാസ്,Transponder
ട്രപാറ്റ് ഡയോഡ്,Trapatt diode
യാത്രാ തരംഗം,Travelling wave
ട്രെല്ലിസ് ഡീകോഡിംഗ്,Trellis decoding
"തോട്, കൺട്യൂട്ട്",Trench and conduit
ട്രിഗർ സർക്യൂട്ട്,Trigger circuit
ട്രിം,Trim
ട്രിം ചെയ്യുന്നു,Trimming
സൈനികമായ,Tripod
ട്രോപോസ്ഫിയർ,Troposphere
വെട്ടിച്ചുരുട്ടല്,Truncation
സത്യ പട്ടിക,Truth table
ട്യൂൺ ചെയ്തു,Tuned
ട്യൂണർ,Tuner
ട്യൂണിംഗ്,Tuning
തുരങ്ക ഡയോഡ്,Tunnel diode
ടണലിംഗ്,Tunnelling
മാനേജുമെന്റിന് ചുറ്റും തിരിയുക,Turn around management
പട്ടിക തിരിക്കുക,Turn table
ട്വീറ്റർ,Tweeter
വളച്ചൊടിച്ച,Twisted
വളച്ചൊടിച്ച ജോഡി കേബിൾ,Twisted pair cable
അസന്തുലിതമായ ഓഡിയോ ലൈൻ,Unbalanced audio line
വോൾട്ടേജിന് കീഴിൽ,Under voltage
നിഷേധിക്കൽ,Unicasting
യൂണിവേഴ്സൽ ഗേറ്റ്,Universal gate
യൂണിവേഴ്സൽ നെറ്റ്വർക്ക്,Universal network
അസഹനീയമായ ഫിൽട്ടർ,Unweighted filter
യുപി കൺവെർട്ടർ,Up convertor
ഉപ്തം,Uplink
അപ്ലോഡുചെയ്യുക,Upload
ഉപയോഗയോഗ്യമായ ഫീൽഡ് ശക്തി,Usable field strength
മൂല്യവർദ്ധിത സേവനങ്ങൾ,Value added services
വരൻമന്റ് ഡയോഡ്,Varactor diode
വേരിയബിൾ,Variable
വേരിയബിൾ ഏരിയ സൗണ്ട് ട്രാക്ക്,Variable area sound track
വേരിയബിൾ ഡാറ്റ റേറ്റ് കംപ്രഷൻ,Variable data rate compression
വേരിയബിൾ ഡെൻസിറ്റി സൗണ്ട് ട്രാക്ക്,Variable density sound track
വേരിയബിൾ output ട്ട്പുട്ട് ഡാറ്റ നിരക്ക്,Variable output data rate
വെക്റ്റർ,Vector
വെക്റ്റർ ഇംപെഡൻസ് മീറ്റർ,Vector impedance meter
വെക്റ്റർ നെറ്റ്വർക്ക് അനലൈസർ,Vector network analyzer
പ്രകാശത്തിന്റെ വേഗത,Velocity of light
വെന്റിറ്റ് ബോക്സ്,Vented box
വൈദഗ്ദ്ധ്യം,Versatility
ഭാഷം,Version
ലംബ തലം,Vertical plane
ലംബമായി ധ്രുവീകരിച്ചു,Vertically polarized
വെസ്റ്റിജിയൽ സൈഡ് ബാൻഡ് (വിഎസ്ബി),Vestigial side band (VSB)
വൈബ്രേഷൻ,Vibration
വൈബ്രേറ്റർ,Vibrator
വീഡിയോ,Video
വീഡിയോ ആംപ്ലിഫയർ,Video amplifier
വീഡിയോ ശൃംഖല,Video chain
വീഡിയോ സവിശേഷതകൾ,Video characteristics
വീഡിയോ കോഡ്,Video code
വീഡിയോ കംപ്രഷൻ,Video compression
ദശൃാഭിമുഖം,Video conferencing
വീഡിയോ ഗ്രാഫിക്സ് അഡാപ്റ്റർ,Video graphics adapter
വീഡിയോ സ്ട്രീമിംഗ്,Video streaming
വീഡിയോ സ്വിച്ചർ,Video switcher
വീഡിയോഗ്രഫി,Videography
ദര്ശനം,View
ദൂരം കാണുന്നു,Viewing distance
വെർച്വൽ,Virtual
വെർച്വൽ വിലാസം,Virtual address
വെർച്വൽ ഉയരം,Virtual height
വെർച്വൽ മെമ്മറി,Virtual memory
വെർച്വൽ സ്വകാര്യ നെറ്റ്വർക്ക്,Virtual private network
വെർച്വൽ റിയാലിറ്റി,Virtual reality
വൈറസ്,Virus
വിസ്കോസിറ്റി,Viscosity
കാണാവുന്ന,Visibility
കാഴ്ച,Vision
വിഷ്വൽ ഡിസ്പ്ലേ,Visual display
വിഷ്വൽ പരിശോധന,Visual inspection
വിഷ്വൽ റേഡിയോ,Visual radio
ശബ്ദ ആവൃത്തി,Voice frequency
വോയ്സ് മെയിൽ,Voice mail
ഐപി ഓവർ വോയ്സ്,Voice over IP
വോയ്സ് ഓവർ റെക്കോർഡിംഗ് (vor),Voice over recording (VOR)
അസ്ഥിരമായ ദ്രാവകം,Volatile liquid
അസ്ഥിരമായ മെമ്മറി,Volatile memory
വോള്ട്ട്,Volt
വോൾട്ടേജ്,Voltage
വോൾട്ടേജ് നിയന്ത്രിത ഓസിലേറ്റർ (VCO),Voltage controlled oscillator (VCO)
വോൾട്ടേജ് ഫ്ലേക്സ്റ്റേഷൻ,Voltage flactuation
വോൾട്ടേജ് നിയന്ത്രണം,Voltage regulation
വോൾട്ടേജ് സാഗ്,Voltage sag
വോൾട്ടേജ് സ്പൈക്ക്,Voltage spike
വോൾട്ടേജ് സ്റ്റെബിലൈസർ,Voltage stabilizer
വോൾട്ടേജ് സ്റ്റാൻഡിംഗ് വേവ് അനുപാതം,Voltage standing wave ratio
വോൾട്ട്മീറ്റർ,Voltmeter
വ്യാപ്തം,Volume
ശബ്ദ നിയന്ത്രണം,Volume control
കാത്തിരിപ്പ് സമയം,Waiting time
വാട്ടർമാർക്കിംഗ്,Watermarking
വാട്ട് (w),Watt (W)
വാട്ട് മണിക്കൂർ,Watt hour
വാട്ട്ലെസ് ഘടകം,Wattless component
തിരമാല,Wave
വേവിന്റെ ചലനം,Wave motion
തരംഗരൂപം,Waveform
വേവ്വ്,Wavefront
വേവ്ഗൈഡ്,Waveguide
തരംഗദൈർഘ്യം,Wavelength
വേവ്റ്റ്,Wavelet
ചിലന്തിവല,Web
വെബ് ബ്രൌസർ,Web browser
വെബ് പേജ്,Web page
വെബ് പോർട്ടൽ,Web portal
വെബ് സെർവർ,Web server
വെബ്കാസ്റ്റിംഗ്,Webcasting
വെബോപീഡിയ,Webopedia
വെബ്സൈറ്റ്,Website
വെയ്റ്റഡ് ഫിൽട്ടർ,Weighted filter
നനഞ്ഞ ബൾബ് താപനില,Wet bulb temperature
വെളുത്ത ശബ്ദം,White noise
വൈഡ് ആംഗിൾ ലെൻസ്,Wide angle lens
വൈഡ് ഏരിയ നെറ്റ്വർക്ക്,Wide area network
കടല്സഭവും,Wideband
വിക്കിമീമീറ്റി,Wikimedia
വിക്കിപീഡിയ,Wikipedia
വിൻചെസ്റ്റർ ഡിസ്ക്,Winchester disk
വികസനം,Windows
വിൻഡോസ് മീഡിയ പ്ലെയർ,Windows media player
കാറ്റുമറ,Windshield
കന്വി,Wire
വയർലെസ്,Wireless
വയർലെസ് ട്രാൻസ്മിഷൻ,Wireless transmission
വയറിംഗ്,Wiring
വൂഫർ,Woofer
വേഡ് പ്രോസസ്സിംഗ്,Word processing
വേഡ് പ്രോസസർ,Word processor
ജോലി പ്രക്രിയ,Work process
ജോലിസ്ഥലം,Work space
വർക്ക് ഗ്രൂപ്പ്,Workgroup
ജോലിഭാരം,Workload
പണിപ്പുര,Workshop
വർയിച്ച്,Workstation
ലോകമെമ്പാടുമുള്ള വെബ് (www),Worldwide web (www)
മുറിവ് റോട്ടർ,Wound rotor
കൊള്ളയും പറക്കലും,Wow and flutter
നിങ്ങൾ ട്യൂബ്,You tube
സെനിത്ത്,Zenith
കൊടുവളവ്,Zigzag
സിപ്പ്,Zip
ഫയലുകൾ സിപ്പ് ചെയ്യുക,Zip files
സിപ്പ് ചെയ്ത,Zipped
മേഖല,Zone
സൂം ചെയ്യുക,Zoom
വലുതാക്കുക,Zoom in
സൂം മൈക്രോഫോൺ,Zoom microphone
സൂം .ട്ട് ചെയ്യുക,Zoom out
സൂനിംഗ്,Zooming
