Punjabi,Assamese
"1.ਇਲੈਕਟ੍ਰਾਨਿਕ ਜਰਨਲ, 2.ਇਲੈਕਟ੍ਰਾਨਿਕ ਜਰਨਲ","১.ইলেক্ট্ৰনিক জাৰ্নেল, ২.ইলেক্ট্ৰনিক জাৰ্নেল"
ਇਲੈਕਟ੍ਰਾਨਿਕ ਪ੍ਰਕਾਸ਼ਨ,ইলেক্ট্ৰনিক প্ৰকাশন
ਇਲੈਕਟ੍ਰਾਨਿਕ ਸਵਿੱਚ,ইলেক্ট্ৰনিক চুইচ
"ਤੱਤ, ਤੱਤ","উপাদান, উপাদান"
ਈ - ਮੇਲ,ই-মেইল
"1. ਈ-ਮੇਲ ਪਤਾ, 2. ਇਲੈਕਟ੍ਰਾਨਿਕ ਡਾਕ ਪਤਾ","১/ ই-মেইল ঠিকনা, ২/ ইলেক্ট্ৰনিক মেইলিং ঠিকনা"
ਏਮਬੈਡਡ ਸਿਸਟਮ,এম্বেডেড চিস্টেম
ਏਮਬੈਡਿੰਗ,এম্বেডিং
ਐਮੀਟਰ ਕਪਲਡ ਤਰਕ (ECL),এমিটাৰ সংযুক্ত লজিক (ECL)
ਖਾਲੀ ਥਾਂ,খালী ঠাই
"1. ਖਾਲੀ ਚੇਨ, 2. ਖਾਲੀ ਚੇਨ","১.উকা শিকলি, ২.উকা শিকলি"
ਮਸ਼ੀਨੀਕਰਨ,যান্ত্ৰিকীকৰণ
"1.ਕੈਪਸੂਲੇਸ਼ਨ, 2.ਕੈਪਸੂਲੇਸ਼ਨ","১.কেপচুলেচন, ২.কেপচুলেচন"
ਡੀਕੋਡਰ,ডিকোডাৰ
ਇੰਕੋਡਿੰਗ,এনকোডিং
"1. ਏਨਕੋਡਰ, 2. ਕੋਡਕ","১.এনকোডাৰ, ২.কোডাক"
ਲੁਕਿਆ ਡਾਟਾ,লুকাই থকা তথ্য
ਲੁਕਿਆ ਹੋਇਆ ਫਾਈਲ ਸਿਸਟਮ,লুকাই থকা নথিপত্ৰপ্ৰণালী
"1. ਏਨਕ੍ਰਿਪਸ਼ਨ, 2. ਕੋਡਿੰਗ, 3. ਏਨਕੋਡਿੰਗ","1. এনক্ৰিপচন, 2. ক&#39;ডিং, 3. এনকোডিং"
ਬਲਾਕ ਅੰਤ,ব্লকৰ শেষ
ਫਾਈਲ-ਐਂਡ,ফাইল-অন্ত
ਉਪਭੋਗਤਾ,ব্যৱহাৰকাৰী
ਦਾਖਲ ਕਰੋ,প্ৰৱেশদ্বাৰ
ਇੰਦਰਾਜ਼ ਕੁੰਜੀ,প্ৰৱেশ চাবি
"1. ਉਦਯਮ ਸਰਵਰ, 2. ਉਦਯਮ ਸੇਵਕ","১.উদ্যম সৰৱাৰ, ২.উদ্যম সেৱক"
ਐਂਟਰਪ੍ਰਾਈਜ਼ ਸਿਸਟਮ,উদ্যোগ ব্যৱস্থা
ਤਾਕਤ,ক্ষমতা
ਸ਼ਕਤੀ ਸਬੰਧ,ক্ষমতা আত্মীয়তা
ਦਾਖਲਾ ਸਮਾਂ,প্ৰৱেশৰ সময়
ਇਨਪੁਟ ਵੇਰੀਏਬਲ,ইনপুট ভেৰিয়েবল
ਗਿਣਨਯੋਗ,গণনাযোগ্য
ਵਾਤਾਵਰਣ,পৰিৱেশ
"1.ਯੁਗ, 2. ਯੁੱਗ, 3. ਹਦਾਇਤ ਦਾ ਪਲ","১.যুগ, ২. যুগ, ৩. নিৰ্দেশনা মুহূৰ্ত"
EPRAM (ਵਿੱਤ ਪ੍ਰੋਗਰਾਮੇਬਲ ਰੀਡ-ਓਨਲੀ ਮੈਮੋਰੀ),EPRAM (বিত্তীয় প্ৰগ্ৰেমেবল কেৱল পঢ়িব পৰা মেমৰি)
epsilon constrictor,এপ্সিলন কনষ্ট্ৰিক্টৰ
ਬਰਾਬਰੀ ਕਰਨ ਵਾਲਾ,ইকুৱেলাইজাৰ
ਉਪਕਰਨ,সঁজুলি
ਸਮਾਨਤਾ ਵਰਗ,সমতুল্যতা শ্ৰেণী
ਬਰਾਬਰ ਦਾ ਰਿਸ਼ਤਾ,সমতুল্য সম্পৰ্ক
"1. ਵਿਨਾਸ਼ਕਾਰੀ, 2. ਖਾਤਮਾ","১/ বিলুপ্তি, ২) নিৰ্মূল"
ਗਲਤੀ ਸੁਧਾਰ ਕੋਡ,ভুল সংশোধন ক&#39;ড
ਗਲਤੀ ਸੁਧਾਰ,ভুল সংশোধন
ਗਲਤੀ ਖੋਜ,ভুল ধৰা পেলোৱা
ਗਲਤੀ ਹੈਂਡਲਿੰਗ,ভুল নিয়ন্ত্ৰণ
ਗਲਤੀ ਸੁਨੇਹਾ,ত্ৰুটি বাৰ্তা
ਗਲਤੀ ਦਰ,ভুলৰ হাৰ
ਗਲਤੀ ਰਿਕਵਰੀ,ত্ৰুটি পুনৰুদ্ধাৰ
ਗਲਤੀ ਦਾ ਨਾਮ,ভুলৰ নাম
ਬਚਣ ਦਾ ਪ੍ਰਤੀਕ,পলায়ন চিহ্ন
ਈਥਰਨੈੱਟ,ইথাৰনেট
ਘਟਨਾ,কাৰ্যক্ৰম
ਘਟਨਾ ਲੜੀ,ইভেন্ট শৃংখল
ਘਟਨਾ ਨਿਯੰਤਰਣ,ইভেন্ট নিয়ন্ত্ৰণ
ਘਟਨਾ ਕਾਊਂਟਰ,ইভেন্ট কাউণ্টাৰ
ਅਪਵਾਦ ਹੈਂਡਲਿੰਗ,ব্যতিক্ৰম নিয়ন্ত্ৰণ
ਐਕਸਚੇਂਜ ਡਿਸਕ ਸਟੋਰੇਜ਼,বিনিময় ডিষ্ক সংৰক্ষণ
ਬੇਦਖਲੀ,বৰ্জন
ਵਿਸ਼ੇਸ਼ ਅਤੇ (x ਜਾਂ),একচেটিয়া আৰু (x বা)
ਚੱਲਣਯੋਗ ਪ੍ਰੋਗਰਾਮ,এক্সিকিউটেবল প্ৰগ্ৰেম
ਐਗਜ਼ੀਕਿਊਸ਼ਨ ਸਟੇਟਮੈਂਟ,এক্সিকিউচন ষ্টেটমেন্ট
ਚੋਣਵੀਂ ਖੋਜ,নিৰ্বাচিত অনুসন্ধান
ਮੌਜੂਦਾ,বিদ্যমান
ਮੁੱਦੇ,সমস্যা
ਮਾਹਰ ਸਿਸਟਮ,বিশেষজ্ঞ ব্যৱস্থা
"1. ਸਮੀਕਰਨ, 2. ਸਮੀਕਰਨ","১.প্ৰকাশ, ২. অভিব্যক্তি"
ਵਿਸਤ੍ਰਿਤ ਗ੍ਰਾਫਿਕਲ ਮੈਟ੍ਰਿਕਸ (x g a),সম্প্ৰসাৰিত চিত্ৰাঙ্কিত মেট্ৰিক্স (x g a)
ਵਿਸਤ੍ਰਿਤ ਉਦਯੋਗਿਕ ਮਿਆਰ (EIS),বৰ্ধিত ঔদ্যোগিক মানদণ্ড (EIS)
ਓਵਰਲੋਡ ਮਸ਼ੀਨ,অভাৰলোড মেচিন
ਵਿਸਤ੍ਰਿਤ ਮੈਮੋਰੀ,বৰ্ধিত স্মৃতিশক্তি
"1. ਵਿਸਤ੍ਰਿਤ ਸ਼ੁੱਧਤਾ, 2. ਵਿਸਤ੍ਰਿਤ ਸ਼ੁੱਧਤਾ","১/ বৰ্ধিত নিখুঁততা, ২) বৰ্ধিত সঠিকতা"
"1. ਵਿਸਤ੍ਰਿਤ ਛਾਂਟੀ, 2. ਵਿਸਤ੍ਰਿਤ ਵਿਭਾਜਨ","1.Extended Sorting, 2.Extended পৃথকীকৰণ"
ਦੂਜਿਆਂ ਦਾ ਧਿਆਨ ਖਿੱਚਣ ਲਈ ਅਵਾਜ ਦੇਣਾ,কল আউট কৰক
ਬਾਹਰੀ ਗਲਤੀ,বাহ্যিক ভুল
ਬਾਹਰੀ ਫੰਕਸ਼ਨ,বাহিৰৰ কাৰ্য্য
ਬਾਹਰੀ ਰੁਕਾਵਟ,বাহ্যিক বাধা
"1. ਬਾਹਰੀ ਮੈਮੋਰੀ, 2. ਬਾਹਰੀ ਮੈਮੋਰੀ","1.বাহ্যিক স্মৃতিশক্তি, 2.বাহ্যিক স্মৃতিশক্তি"
ਬਾਹਰੀ ਮੈਮੋਰੀ,বাহ্যিক স্মৃতিশক্তি
ਬਾਹਰੀ ਮਾਡਮ,বাহ্যিক মডেম
ਬਾਹਰੀ ਹਵਾਲਾ,বাহ্যিক উল্লেখ
ਬਾਹਰੀ ਖੋਜ,বাহ্যিক অনুসন্ধান
ਬਾਹਰੀ ਸਟੋਰੇਜ਼ ਜੰਤਰ,বাহ্যিক সংৰক্ষণ ডিভাইচ
ਕੱਢਣਾ,নিষ্কাশন
ਐਕਸਟਰਪੋਲੇਸ਼ਨ,বহিঃপ্ৰক্ষেপণ
ਪੈਨਲ ਅੱਖਰ ਪ੍ਰਿੰਟਰ,পেনেল আখৰ প্ৰিন্টাৰ
ਅਸਫਲ-ਸੁਰੱਖਿਆ ਕਾਰਵਾਈ,বিফল-নিৰাপদ কাৰ্য্য
ਅਸਫਲਤਾ ਦੀ ਦਰ,বিফলতাৰ হাৰ
ਅਸਫਲਤਾ ਡਿਸਚਾਰਜ,বিফলতা নিৰ্গমন
ਗਲਤ ਕੋਡ,মিছা ক&#39;ড
ਗਲਤ ਗਲਤੀ,মিছা ভুল
"1.ਨਿਵੇਸ਼, 2.ਨਿਵੇਸ਼ ਪੁਆਇੰਟ","১.বিনিয়োগ, ২.বিনিয়োগ পইণ্ট"
"1. ਮੁੱਦਾ, 2. ਮੁੱਦਾ ਨੰਬਰ","1. ইছ্যু, 2. ইছ্যু নম্বৰ"
"1. ਪ੍ਰਤੀਕ੍ਰਿਤੀ I/O ਡਿਵਾਈਸ, 2. ਪ੍ਰਤੀਕ੍ਰਿਤੀ ਇਨਪੁਟ ਡਿਵਾਈਸ/ਆਊਟਪੁੱਟ","1. প্ৰতিলিপি I/O ডিভাইচ, 2. প্ৰতিলিপি ইনপুট ডিভাইচ/আউটপুট"
ਤੇਜ਼ ਫੋਰੀਅਰ ਟ੍ਰਾਂਸਫਰ,দ্ৰুত ফোৰিয়াৰ স্থানান্তৰ
ਘਾਤਕ ਗਲਤੀ,মাৰাত্মক ভুল
ਨੁਕਸ ਖੋਜ,ত্ৰুটি ধৰা পেলোৱা
ਨੁਕਸ ਨਿਦਾਨ,দোষ নিদান
ਨੁਕਸ ਸਹਿਣਸ਼ੀਲਤਾ,দোষ সহনশীলতা
ਫੈਕਸ,ফেক্স
ਫੈਕਸ ਸੁਨੇਹਾ,ফেক্স বাৰ্তা
f dc,f dc
ਲੱਛਣ ਖੋਜ,লক্ষণ ধৰা পেলোৱা
ਭਰਨ ਵਾਲਾ ਚੱਕਰ,ফিল চকা
ਮੁੜ ਨਿਵੇਸ਼,পুনৰ বিনিয়োগ
"1.ਸਪਲਾਇਰ, 2.ਪੋਸ਼ਣ, 3.ਫੀਡਰ","1.যোগানকাৰী, 2.পুষ্টি, 3.ফিডাৰ"
anyan,আনন
ਫਿਬੋਨਾਚੀ ਖੋਜ,ফিবোনাচি আৱিষ্কাৰ
ਫਿਬੋਨਾਚੀ ਕ੍ਰਮ,ফিবোনাচি ক্ৰম
ਫਿਬੋਨਾਚੀ ਲੜੀ,ফিবোনাচি ছিৰিজ
ਫਾਈਬਰ ਆਪਟਿਕਸ,ফাইবাৰ অপটিক্স
ਫਿਡੋ ਜਾਲ,ফিডো ফান্দ
ਖੇਤਰ,অঞ্চল
ਪੰਜਵੀਂ ਪੀੜ੍ਹੀ ਦਾ ਕੰਪਿਊਟਰ,পঞ্চম প্ৰজন্মৰ কম্পিউটাৰ
"1.ਫਾਇਲ, 2. ਫਾਈਲ","1.ফাইল, 2. ফাইল"
ਫਾਇਲ ਪਹੁੰਚ ਵਿਧੀ,ফাইল অভিগম পদ্ধতি
ਫਾਇਲ ਵੰਡ ਸਾਰਣੀ,ফাইল আবণ্টন টেবুল
ਫਾਈਲ ਕੰਪਰੈਸ਼ਨ,ফাইল সংকোচন
ਫਾਇਲ ਦੀ ਨਕਲ,ফাইল কপি কৰা
ਫਾਇਲ ਸੰਰਚਨਾ,নথিপত্ৰ বিন্যাস
ਫਾਈਲ ਅਭੇਦ,ফাইল মাৰ্জ কৰক
ਫਾਈਲ ਰਿਕਵਰੀ,ফাইল পুনৰুদ্ধাৰ
ਫਾਇਲ ਸਟੋਰੇਜ਼,নথিপত্ৰ সংৰক্ষণ
ਫਾਇਲ ਬਣਤਰ,নথিপত্ৰ গঠন
ਫਾਇਲ ਸਿਸਟਮ,নথিপত্ৰপ্ৰণালী
ਫਾਈਲ ਟ੍ਰਾਂਸਫਰ,ফাইল স্থানান্তৰ
ਫਾਈਲ ਟ੍ਰਾਂਸਫਰ ਪ੍ਰੋਟੋਕੋਲ (FTP),নথিপত্ৰ স্থানান্তৰ প্ৰটোকল (FTP)
ਫਿਲਟਰ,ফিল্টাৰ
ਆਖਰੀ ਸਥਿਤੀ,শেষৰ স্থান
ਖੋਜ,সন্ধান
ਸੀਮਿਤ ਰਾਜ ਮਸ਼ੀਨ,সসীম অৱস্থাৰ যন্ত্ৰ
ਅੱਗ ਦੀ ਕੰਧ,জুইৰ দেৱাল
ਫਰਮਵੇਅਰ,ফাৰ্মৱেৰ
ਪਹਿਲਾਂ ਆਓ ਪਹਿਲਾਂ ਸੇਵਾ ਕਰੋ,প্ৰথমে আহক প্ৰথমে পৰিবেশন কৰক
ਪਹਿਲੀ ਪੀੜ੍ਹੀ ਦਾ ਕੰਪਿਊਟਰ,প্ৰথম প্ৰজন্মৰ কম্পিউটাৰ
ਪਹਿਲਾ ਇਨਪੁਟ ਪਹਿਲਾ ਮੁੱਦਾ (FIFO),প্ৰথম ইনপুট প্ৰথম সংখ্যা (FIFO)
ਪਹਿਲੇ ਆਰਡਰ ਦੀ ਦਲੀਲ,প্ৰথম ক্ৰমৰ যুক্তি
ਪਹਿਲੇ ਆਰਡਰ ਦੇ ਸਿਧਾਂਤ,প্ৰথম ক্ৰমৰ নীতি
ਸਥਿਰ ਵੰਡ,ফিক্সড ডিভিজন
ਸਾਈਨ,চহী
ਲਚਕਦਾਰ ਡਿਸਕ,নমনীয় ডিস্ক
ਫਲਾਪੀ ਡਿਸਕ,ফ্লপি ডিস্ক
ਫਲਾਪੀ ਡਿਸਕ ਡਰਾਈਵ (FDD),ফ্লপি ডিস্ক ড্ৰাইভ (FDD)
ਵਹਾਅ ਚਾਰਟ,ফ্ল&#39; চাৰ্ট
ਕੰਟਰੋਲ ਵਹਾਅ,নিয়ন্ত্ৰণ প্ৰবাহ
ਤੜਕੇ,predawn
ਫੋਲਡਰ,ফোল্ডাৰ
ਫੌਂਟ,ফন্ট
ਫੌਂਟ ਪਰਿਵਾਰ,ফন্ট পৰিয়াল
ਬਾਹਰੀ ਕੁੰਜੀ,বাহ্যিক কি&#39;
ਫਾਰਮ,প্ৰপত্ৰ
ਪ੍ਰਤੀਕ ਭਾਸ਼ਾ,প্ৰতীকী ভাষা
ਪ੍ਰਤੀਕ ਢੰਗ,প্ৰতীকী পদ্ধতি
"1.ਫਾਰਮੈਟ, 2.ਫਾਰਮ","1.ফৰ্মেট, 2.ফৰ্ম"
ਡਰਾਇੰਗ,অংকন কৰি থকা
fortron,fortron
"1.ਫੋਰਟਰਨ (ਇੱਕ ਕੰਪਿਊਟਰ ਭਾਸ਼ਾ) ਪ੍ਰੋਗਰਾਮ, 2.ਫੋਰਟਰਨ ਪ੍ਰੋਗਰਾਮਿੰਗ","1.Fortran (এটা কম্পিউটাৰ ভাষা) প্ৰগ্ৰেম, 2.Fortran প্ৰগ্ৰেমিং"
ਅੱਗੇ ਸਲੈਸ਼,ফৰৱাৰ্ড স্লেছ
4ਵੀਂ ਪੀੜ੍ਹੀ ਦਾ ਕੰਪਿਊਟਰ,৪ৰ্থ প্ৰজন্মৰ কম্পিউটাৰ
ਅਨੁਭਾਗ,শাখা
ਫਰੇਮ,ফ্ৰেম
"1.ਮੁਫ਼ਤ ਜਾਲ, 2.ਮੁਫ਼ਤ ਜਾਲ","1.মুক্ত নেট, 2.মুক্ত নেট"
ਮੁਫਤ ਸਾਫਟਵੇਅਰ ਟਰੱਸਟ,মুক্ত চফ্টৱেৰ বিশ্বাস
ਮੁਫ਼ਤ ਸਟੋਰੇਜ਼,বিনামূলীয়া সংৰক্ষণ
ਮੁਫ਼ਤਵੇਅਰ,ফ্ৰীৱেৰ
ਸਾਹਮਣੇ,সন্মুখৰ
"1. ਫਰੰਟ ਪੈਨਲ, 2. ਫਰੰਟ ਪੈਨਲ","1.ফ্ৰন্ট পেনেল, 2.ফ্ৰন্ট পেনেল"
"1.ਫੰਕਸ਼ਨ, 2. ਫੰਕਸ਼ਨ","1.কাৰ্য্যসমূহ, 2. অনুষ্ঠান"
ਫੰਕਸ਼ਨ ਕੁੰਜੀ,ফাংচন কি&#39;
ਫੰਕਸ਼ਨ ਦਾ ਹਵਾਲਾ,ফাংচন ৰেফাৰেন্স
ਕਾਰਜਾਤਮਕ ਨਿਰਭਰਤਾ,কাৰ্য্যকৰী নিৰ্ভৰশীলতা
ਫੰਕਸ਼ਨ ਟੈਸਟ,কাৰ্য্য পৰীক্ষা
"1.ਫਜ਼ੀ ਤਰਕ, 2.ਫਜ਼ੀ ਤਰਕ","১.অস্পষ্ট যুক্তি, ২.অস্পষ্ট যুক্তি"
"1.ਫਜ਼ੀ ਸੈੱਟ, 2.ਫਜ਼ੀ ਸੈੱਟ","1.অস্পষ্ট ছেট, 2.অস্পষ্ট ছেট"
ਲਾਭ,লাভ কৰা
ਖੇਡ ਰੁੱਖ,ক্ৰীড়া গছ
ਅੰਤਰਾਲ ਅੱਖਰ,ব্যৱধানৰ আখৰ
ਕੂੜਾ,আৱৰ্জনা
ਕੂੜਾ ਇਕੱਠਾ ਕਰਨਾ,জাবৰ সংগ্ৰহ
ਕੂੜਾ ਇਕੱਠਾ ਕਰਨਾ,জাবৰ সংগ্ৰহ
ਰੱਦੀ ਦੇ ਅੰਦਰ ਰੱਦੀ ਬਾਹਰ (Gigo),Trash Inside আবর্জনা আউট (Gigo)
ਦਰਵਾਜ਼ਾ,দুৱাৰ
ਡੋਰ ਪਾਥ (ਨੈੱਟਵਰਕ ਦੇ ਸੰਦਰਭ ਵਿੱਚ),দুৱাৰৰ পথ (নেটৱাৰ্কৰ প্ৰসংগত)
ਵਿਆਪਕ ਪ੍ਰੋਗਰਾਮ,বিস্তৃত কাৰ্যসূচী
ਵਿਆਪਕ ਪ੍ਰੋਗਰਾਮ,বিস্তৃত কাৰ্যসূচী
ਵਿਆਪਕ ਮਕਸਦ ਕੰਪਿਊਟਰ,বহল উদ্দেশ্যৰ কম্পিউটাৰ
ਆਮ ਮਕਸਦ ਕੰਪਿਊਟਰ,সাধাৰণ উদ্দেশ্যৰ কম্পিউটাৰ
ਆਮ ਰਜਿਸਟਰ,সাধাৰণ পঞ্জীয়ন
ਸਧਾਰਣਕਰਨ,সাধাৰণীকৰণ
ਸਧਾਰਣਕਰਨ,সাধাৰণীকৰণ
ਵਿਆਪਕ ਵਸਤੂ ਭਾਸ਼ਾ,বহল বস্তু ভাষা
ਵਿਆਪਕ ਉਦੇਸ਼ ਓਪਰੇਸ਼ਨ ਸਿਸਟਮ,বহল উদ্দেশ্যৰ অপাৰেচন চিষ্টেম
ਵਿਆਪਕ ਮਕਸਦ ਰਜਿਸਟਰ,বিস্তৃত উদ্দেশ্য পঞ্জীয়ন
ਗਲਤੀ ਤਿਆਰ ਕੀਤੀ ਗਈ,ত্ৰুটি সৃষ্টি কৰা হৈছে
ਪ੍ਰਜਨਨ ਫੰਕਸ਼ਨ,প্ৰজনন কাৰ্য্য
ਕਲਾਸ ਜਨਰਲ,ক্লাছ জেনেৰেল
ਕਲਾਸ ਫੰਕਸ਼ਨ,ক্লাছ ফাংচন
ਆਮ ਕਲਾਸ ਦਾ ਨਾਮ,সাধাৰণ শ্ৰেণীৰ নাম
gigo,gigo
"1. ਯੂਨੀਵਰਸਲ, 2. ਗਲੋਬਲ","১.ইউনিভাৰ্চেল, ২.গ্লোবেল"
ਯੂਨੀਵਰਸਲ ਕੋਡ,ইউনিভাৰ্চেল কোড
ਯੂਨੀਵਰਸਲ ਲਾਕ,ইউনিভাৰ্চেল লক
"1. ਯੂਨੀਵਰਸਲ ਨੈੱਟਵਰਕ, 2. ਯੂਨੀਵਰਸਲ ਨੈੱਟਵਰਕ","1. ইউনিভাৰ্চেল নেটৱৰ্ক, 2. ইউনিভাৰ্চেল নেটৱৰ্ক"
ਯੂਨੀਵਰਸਲ ਨੈੱਟਵਰਕ,ইউনিভাৰ্চেল নেটৱৰ্ক
"1. ਵਿਸ਼ਵ ਉਪਭੋਗਤਾ, 2. ਜਨਤਕ ਉਪਭੋਗਤਾ, 3. ਯੂਨੀਵਰਸਲ ਉਪਭੋਗਤਾ","1. বিশ্ব ব্যৱহাৰকাৰী, 2. ৰাজহুৱা ব্যৱহাৰকাৰী, 3. সাৰ্বজনীন ব্যৱহাৰকাৰী"
ਗਲੋਬਲ ਵੇਰੀਏਬਲ,গোলকীয় চলকসমূহ
"1.ਵਿਸ਼ਵੀਕਰਨ, 2.ਵਿਸ਼ਵੀਕਰਨ","১.গোলকীকৰণ, ২.গোলকীকৰণ"
ਗੋਫਰ (ਇੱਕ ਨੈਟਵਰਕ ਵਿੱਚ ਇੱਕ ਪ੍ਰੋਟੋਕੋਲ),Gopher (এটা নেটৱাৰ্কত এটা প্ৰটোকল)
ਗੋਫਰ ਰੀਸੈਪਟਰ,gopher ৰিচেপ্টৰ
"1. ਗੋਫਰ ਸਰਵਰ, 2. ਗੋਫਰ ਸਰਵਰ","1. gopher চাৰ্ভাৰ, 2. gopher চাৰ্ভাৰ"
ਗੋਫਰ ਸਾਈਟ,gopher চাইট
ਗੋਫਰ ਸਪੇਸ,gopher স্থান
ਆਕਰਸ਼ਕ ਗਿਰਾਵਟ,আকৰ্ষণীয় অৱক্ষয়
ਵਿਆਕਰਣ ਸੋਧਕ,ব্যাকৰণ পৰিৱৰ্তক
ਵਿਆਕਰਨ ਦੀ ਸ਼ਾਨਦਾਰ ਐਕਸਟ੍ਰੋਵਰਸ਼ਨ,ব্যাকৰণ hottie বহিৰ্মুখীতা
"1.ਕੁੱਲ ਕੁੱਲ, 2.ਮਹਾਨ ਕੁੱਲ, 3.ਕੁੱਲ ਕੁੱਲ","1.মুঠ মুঠ, 2.মহান মুঠ, 3.মুঠ মুঠ"
"1.ਗ੍ਰਾਫ਼, 2.ਗ੍ਰਾਫ਼","১.গ্ৰাফ, ২.গ্ৰাফ"
"1.ਗ੍ਰਾਫ ਸੰਕੇਤ, 2.ਗ੍ਰਾਫ ਸੰਕੇਤ","১.গ্ৰাফ সংকেত, ২.গ্ৰাফ সংকেত"
"1. ਗ੍ਰਾਫਿਕ ਅੱਖਰ, 2. ਗ੍ਰਾਫਿਕ ਅੱਖਰ","১.গ্ৰাফিক আখৰ, ২.গ্ৰাফিক আখৰ"
"1. ਗ੍ਰਾਫਿਕਲ ਕੰਟਰੋਲਰ, 2. ਗ੍ਰਾਫਿਕਲ ਕੰਟਰੋਲਰ","১.গ্ৰাফিক নিয়ন্ত্ৰক, ২.গ্ৰাফিক নিয়ন্ত্ৰক"
"1. ਗ੍ਰਾਫਿਕਲ ਡਾਟਾ ਸਟ੍ਰਕਚਰ, 2. ਗ੍ਰਾਫਿਕਲ ਡਾਟਾ ਸਟ੍ਰਕਚਰ","1. চিত্ৰাঙ্কিত তথ্যৰ গঠন, 2. চিত্ৰাংকিত তথ্যৰ গঠন"
"1. ਗ੍ਰਾਫਿਕ ਡਿਸਪਲੇ ਪ੍ਰੋਗਰਾਮ, 2. ਗ੍ਰਾਫਿਕ ਡਿਸਪਲੇ ਪ੍ਰੋਗਰਾਮ","1. গ্ৰাফিক প্ৰদৰ্শন প্ৰগ্ৰেম, 2. গ্ৰাফিক প্ৰদৰ্শন প্ৰগ্ৰেম"
"1.ਗ੍ਰਾਫਿਕ ਡਿਸਪਲੇ ਰੈਜ਼ੋਲਿਊਸ਼ਨ, 2.ਗ੍ਰਾਫਿਕ ਡਿਸਪਲੇ","1.গ্ৰাফিক প্ৰদৰ্শন ৰিজ&#39;লিউচন, 2.গ্ৰাফিক প্ৰদৰ্শন"
"1. ਗ੍ਰਾਫਿਕ ਭਾਸ਼ਾ, 2. ਗ੍ਰਾਫਿਕਲ ਭਾਸ਼ਾ","১.গ্ৰাফিক ভাষা, ২.গ্ৰাফিক ভাষা"
"1. ਗ੍ਰਾਫਿਕ ਭਾਸ਼ਾ, 2. ਗ੍ਰਾਫਿਕਲ ਭਾਸ਼ਾ","১.গ্ৰাফিক ভাষা, ২.গ্ৰাফিক ভাষা"
"1. ਗ੍ਰਾਫਿਕਲ ਪਲੇਟ, 2. ਗ੍ਰਾਫਿਕਲ ਪਲੇਟ","১.গ্ৰাফিক প্লেট, ২.গ্ৰাফিক প্লেট"
"1.ਗ੍ਰਾਫਿਕ ਐਨੀਮੇਸ਼ਨ, 2.ਗ੍ਰਾਫਿਕ ਐਨੀਮੇਸ਼ਨ","1.গ্ৰাফিক এনিমেচন, 2.গ্ৰাফিক এনিমেচন"
ਗ੍ਰਾਫਿਕ ਟ੍ਰਾਂਸਫਰ ਫਾਰਮੈਟ (GIF),গ্ৰাফিক স্থানান্তৰ বিন্যাস (GIF)
"1. ਗ੍ਰਾਫਿਕ ਯੂਜ਼ਰ ਇੰਟਰਫੇਸ (GUI), 2. ਗ੍ਰਾਫਿਕ ਯੂਜ਼ਰ ਇੰਟਰਫੇਸ","1.গ্ৰাফিক ব্যৱহাৰকাৰী আন্তঃপৃষ্ঠ (GUI), 2.গ্ৰাফিক ব্যৱহাৰকাৰী আন্তঃপৃষ্ঠ"
"1.ਗ੍ਰਾਫਿਕਸ, 2.ਗ੍ਰਾਫਿਕਸ","১.গ্ৰাফিক্স, ২.গ্ৰাফিক্স"
"1.ਗ੍ਰਾਫਿਕਸ ਐਪਲੀਕੇਸ਼ਨ, 2.ਗ੍ਰਾਫਿਕਲ ਐਪਲੀਕੇਸ਼ਨ","১.গ্ৰাফিক্স প্ৰয়োগ, ২.গ্ৰাফিক প্ৰয়োগ"
"1.ਗ੍ਰਾਫਿਕਸ ਕਰਸਰ, 2.ਗ੍ਰਾਫਿਕਲ ਕਰਸਰ","1.গ্ৰাফিক্স কাৰ্চাৰ, 2.গ্ৰাফিক কাৰ্চাৰ"
"1.ਗ੍ਰਾਫਿਕਸ ਮੋਡ, 2.ਗ੍ਰਾਫਿਕ ਮੋਡ","1.গ্ৰাফিক্স মোড, 2.গ্ৰাফিক মোড"
"1.ਗ੍ਰਾਫਿਕਸ ਪੈਕੇਜ, 2.ਗ੍ਰਾਫਿਕਸ ਪੈਕੇਜ","1.গ্ৰাফিক্স পেকেজ, 2.গ্ৰাফিক্স পেকেজ"
"1.ਗਰਾਫਿਕਸ ਸਾਫਟਵੇਅਰ, 2.ਗਰਾਫਿਕਸ ਸਾਫਟਵੇਅਰ","1.গ্ৰাফিক্স চফ্টৱেৰ, 2.গ্ৰাফিক্স চফ্টৱেৰ"
