English,Tamil
Debugging aid routine,சரிசெய்தல் உதவி வழக்கம்
Debugging insert,செட்-ஆஃப் செருகல்
Debugging macro operation,சுத்தம் செய்வதற்கான நீண்ட செயல்முறை
Debunching,விலகல்
Debye characteristic temperature,Debye பண்பு வெப்பநிலை
Debye effect,Debye விளைவு
Debye equation,Debye சமன்பாடு
Debye equation for polarizatrion,Debye Polarization சமன்பாடு
Debye force,டிபை படை
Debye frequency,டெபை அதிர்வெண்
Debye Huckel sercening radius,Debye Huckel உள் ஆரம்
Debye Huckel theory,டெபி ஹக்கேல் கொள்கை
Debye interaction,டெபை தொடர்பு
Debye Jauncey scaattering,டெபி ஜோன்சி சிதறல்
Debye length,"நீரிழிவு நீளம், டயபி தூரம்"
Debye Mc Auley's derivative,Debye Mac Ale டெரிவேடிவ்
Debye potential,டெபி விபவ்
Debye radium,டெபை-ஆரம்
Debye relaxation time,கடன்-இடைவெளி
Debye shielding length,Debye Shielding Length
Debye specific heat,டிபை குறிப்பிட்ட வெப்பம்
Debye temperature,டிபை வெப்பமாக்கல்
Debye unit,கடன் அலகு
Debye Waller factor,டெபி வாலர் பெருக்கி
Debye-Falkenhagen effect,டெபி பால்கன்ஹேகன் விளைவு
Debye-Scherrer and Hill's powder method,"Debye-Sherer-Hill Powder Method, Debye-Scherer-Hill Powder Method"
Debye-Sears ultrasonic cell,டெபி சியர்ஸ் அல்ட்ராசோனிக் செல்
Deca- (deka-),பத்து
Decade bridge,"பத்தாண்டுப் பாலம், பத்தாண்டுப் பாலம்"
Decade counter,தசாப்த கால்குலேட்டர்
Decade counter tube,பத்தாண்டு கால்குலேட்டர் குழாய்
Decade resistance box,பத்தாண்டு எதிர்ப்புப் பெட்டி
Decade scaler,தசாப்த கால்குலேட்டர்
Decade scaling circuit,தசாப்தத்தில் இணைக்கப்பட்ட சுற்று
Decaliter (=dekaliter),டெகலிட்டர்
Decameter,தசமானி
Decametric wave,டிகாமெட்ரிக் ரேடியோ அலை
Decampere balance,decaampere சமநிலை
Decanning,வெளிக்கொணரப்பட்டது
Decastere,Decastair
Decay chain,சிதைவு சங்கிலி
Decay charactgeristic,கேரியஸ் பண்பு
Decay coefficient (=decay constant,சிதைவு நிலையானது
Decay constant,சிதைவு குறியீடு
Decay curve,சிதைவு வளைவு
Decay factor,சிதைவு குணகம்
Decay family (=decay chain),சிதைவு சங்கிலி
Decay gammas,அழுகும் கமராக்கள்
Decay heat,சிதைவு வெப்பம்
Decay law (of a radioactive nuclide),(கதிரியக்க நியூக்லைடுகளின்) சிதைவு விதி
Decay mode,சிதைவு முறை
Decay product,சிதைவு தயாரிப்பு
Decay rate,சிதைவு விகிதம்
Decay time,சிதைவு நேரம்
Decca,தேகா
Decca navigation system,deca ஆளும் குழு
Decelerating electrode,நீர்த்த மின்முனை
Decelerating rate,வேகம் குறைகிறது
Deceleration,தடு
Deceleration parachute,பிரேக் பாராசூட்
Deceleration time,இடைநிறுத்த நேரம்
Decelerometer,காற்றழுத்தமானி
Decentered lens,குவிய லென்ஸ்
Dechotic presentation,பைனரல் விளக்கக்காட்சி
Deciare,ஆசைப்படுபவர்
Decibar,டெசிபார்
Decibel,டெசிபல்
Decibel adjusted,சரிசெய்யப்பட்ட டெசிபல்
Decibelmeter,டெசிபிலோமீட்டர்
Decibels above 1 femtowatt,ஃபெம்டோவாட் மேல்நிலை டெசிபல்
Decibels above 1 milliwalt,மில்லிவாட் மேல்நிலை டெசிபல்
Decibels above 1 volt,வோல்ட் மேல்நிலை டெசிபல்
Decibels above 1 watt,வாட் மேல்நிலை டெசிபல்
Decibels above reference coupling,அறிவுறுத்தல் இணைப்பு மேல்நிலை டெசிபல்
Decibels above reference noise,அறிவுறுத்தல் சத்தம் மேல்நிலை டெசிபல்
Decibels above1 kilowatt,கிலோவாட் மேல்நிலை டெசிபல்
Decibles above 1 picowatt,பிகோவாட் மேல்நிலை டெசிபல்
Decigram,தேசிகிராம்
Decile,தசம
Deciliter,டெசிலிட்டர்
Decilmal scale,தசம அளவு
Decimal,"தசம, தசம"
Decimal balance,பத்தாவது இருப்பு
Decimal binary swithc,தசம பைனரி சுவிட்ச்
Decimal code,தசம குறியீடு
Decimal coded digit,தசம குறியிடப்பட்ட இலக்கம்
Decimal expansion,தசம விரிவாக்கம்
Decimal fraction,தசம பின்னம்
Decimal notation,தசம குறியீடு அமைப்பு
Decimal numbering system,தசம குறியீடு அமைப்பு
Decimal point,தசம புள்ளி
Decimal system,தசம அமைப்பு
Decimalise,"தசமமாக்கல், தசமமாக்கல்"
Decimeter wave,டெசிமீட்டர் அலை
Decineper,டெசினிப்பர்
Decipher message,குறியிடப்பட்ட செய்தி
Decision box,முடிவு அறை
Decision criterion,தீர்ப்பு தீர்ப்பு
Decision element,முக்கியமான உறுப்பு
Decision function,முடிவு செயல்பாடு
Decision instruction,முடிவு அறிவுறுத்தல்
Decision maker,முடிவெடுப்பவர்
Decision making,"முடிவு, உறுதிப்பாடு"
Decision making activity,முடிவெடுத்தல்
Decision model,முடிவு மாதிரி
Decision operation,முடிவு செயல்பாடு
Decision problem,முடிவு பிரச்சனை
Decision process,முடிவெடுக்கும் செயல்முறை
