Punjabi,Telugu
ਤੱਥ,వాస్తవం
ਫੈਕਲਟੀ,అధ్యాపకులు
ਫੇਲ,విఫలం
ਮੇਲਾ,ఫెయిర్
ਵਿਸ਼ਵਾਸ,విశ్వాసం
ਫਰਜ਼ੀ,నకిలీ
ਪਰਿਵਾਰ,కుటుంబం
ਅਕਾਲ,కరువు
ਕਿਰਾਇਆ,ఛార్జీల
ਅਲਵਿਦਾ,వీడ్కోలు
ਖੇਤੀ,వ్యవసాయం
ਥਕਾਵਟ,అలసట
ਨੁਕਸ,తప్పు
ਹੱਕ,అనుకూలంగా
ਸੰਭਾਵਨਾ,సాధ్యత
ਫੈਡਰੇਸ਼ਨ,సమాఖ్య
ਫੀਸ,రుసుము
ਸੁਝਾਅ,తిరిగి ఫీడ్ చేయండి
ਮਹਿਸੂਸ,భావన
ਪ੍ਰਸੰਗ,ఫెసిట్
ਸਾਥੀ,తోటి
ਫੈਲੋਸ਼ਿਪ,ఫెలోషిప్
Female ਰਤ,స్త్రీ
ਉਪਜਾ.,సారవంతమైన
ਕਾਲਪਨਿਕ,కల్పిత
ਵਫ਼ਾਦਾਰੀ,విశ్వసనీయత
ਖੇਤਰ,ఫీల్డ్
ਚਿੱਤਰ,మూర్తి
ਫਾਈਲ,ఫైల్
ਫਾਈਲਿੰਗ,దాఖలు
ਫਿਲਮ,చిత్రం
ਅੰਤਿਮ,చివరి
ਵਿੱਤ,ఫైనాన్స్
ਵਿੱਤੀ,ఆర్థిక
ਫਾਇਰਮੈਨਾਈਅਰ,ఫైనాన్షియర్
ਖੋਜ,కనుగొన్నవి
ਵਧੀਆ,మంచిది
ਕਲਾ,లలిత కళలు
ਫਿੰਗਰ ਪ੍ਰਿੰਟ,ఫింగర్ ప్రింట్
ਮੁਕੰਮਲ ਮਾਲ,తయారైన వస్తువులు
ਅੱਗ,అగ్ని
ਫਾਇਰਿੰਗ,కాల్పులు
ਫਰਮ,సంస్థ
ਮੁਢਲੀ ਡਾਕਟਰੀ ਸਹਾਇਤਾ,ప్రథమ చికిత్స
ਬਹੁਤ ਵਧੀਆ,మొదటి తరగతి
ਪਹਿਲਾ ਭਾਗ,మొదటి విభాగం
ਪਹਿਲੀ ਜਾਣਕਾਰੀ ਰਿਪੋਰਟ,మొదటి సమాచార నివేదిక
ਫਿਸਕਲ,ఆర్థిక
ਮੱਛੀ ਪਾਲਣ,మత్స్య సంపద
ਫਿੱਟ,సరిపోతుంది
ਤੰਦਰੁਸਤੀ,ఫిట్‌నెస్
ਠੀਕ ਕਰੋ,పరిష్కరించండి
ਨਿਰਧਾਰਤ,స్థిరీకరణ
ਸਥਿਰ,స్థిర
ਝੰਡਾ,జెండా
ਫਲੈਪ,ఫ్లాప్
ਫਲੈਟ,ఫ్లాట్
ਫਲੀਟ,నౌకాదళం
ਲਚਕਤਾ,వశ్యత
ਉਡਾਣ,ఫ్లైట్
ਹੜ੍ਹ ਰਾਹਤ,వరద ఉపశమనం
ਫਲੋਰ,అంతస్తు
ਵਹਾਅ,ప్రవాహం
ਉਤਰਾਅ-ਚੜ੍ਹਾਅ,హెచ్చుతగ్గులు
ਭਰੂਣ,ఫెసిడ్
ਫੋਲਡਰ,ఫోల్డర్
ਫੋਲੀਓ,ఫోలియో
ਅਨੁਸਰਣ ਕਰੋ,అనుసరించండి
ਅਨੁਸਰਣ ਕਰ ਰਹੇ ਹਨ,క్రింది
ਚੇਲੇ,అనుచరుడు
Foment,ఫోమెంట్
ਪੈਰ ਨੋਟ,ఫుట్ నోట్
ਜ਼ਬਰਦਸਤੀ ਮਜ਼ਦੂਰੀ,బలవంతపు శ్రమ
ਪੂਰਵ ਅਨੁਮਾਨ,సూచన
ਸਭ ਤੋਂ ਪਹਿਲਾਂ ਸਿੱਟਾ,ముందస్తు తీర్మానం
ਵਿਦੇਸ਼ੀ,విదేశీ
ਫੋਰਮੈਨ,ఫోర్‌మాన్
ਫੌਰਨੂਨ,మధ్యాహ్నం
ਦੂਰਦਰਸ਼ਨ,దూరదృష్టి
ਅਗਲਾਵਰਡ,ముందుమాట
ਜ਼ਬਰਦਸਤ,ఓడిపోండి
ਜਾਅਲੀ,నకిలీ
ਧੋਖਾਧੜੀ,ఫోర్జరీ
ਫਾਰਮ,రూపం
ਰਸਮੀ,ఫార్మల్
ਫਾਰਮੈਟ,ఫార్మాట్
ਸਾਬਕਾ,మాజీ
ਫਾਰਮੂਲਾ,ఫార్ములా
ਤੁਰੰਤ,వెంటనే
ਅੱਗੇ,ముందుకు
ਫਾਰਵਰਡਿੰਗ ਪੱਤਰ,ఫార్వార్డింగ్ లెటర్
ਬੁਨਿਆਦ,ఫౌండేషన్
ਭਾਗ,భిన్నం
ਫਰੈਂਚਾਇਜ਼ੀ,ఫ్రాంచైజ్
ਧੋਖਾਧੜੀ,మోసం
ਮੁਫਤ,ఉచితం
ਫ੍ਰੀਜ਼,ఫ్రీజ్
ਭਾੜੇ,సరుకు
ਬਾਰੰਬਾਰਤਾ,తరచుదనం
ਬਾਲਣ,ఇంధనం
ਪੂਰੇ ਪੈਮਾਨੇ,పూర్తి స్థాయిలో
ਫੰਕਸ਼ਨ,ఫంక్షన్
ਫੰਡ,ఫండ్
ਕੱਟੜਪੰਥੀ,ఫండమెంటలిజం
ਸਜਾਏ,ఫర్నిష్
ਅਗਲੀ ਕਾਰਵਾਈ,తరువాతి చర్య
ਲਾਭਦਾਇਕ ਰੁਜ਼ਗਾਰ,లాభదాయకమైన ఉపాధి
ਪ੍ਰਾਪਤ ਕਰਨ ਵਾਲਾ ਕਿੱਤਾ,లాభదాయకమైన వృత్తి
ਗੇਟ ਪਾਸ,ప్రవేశ అనుమతి
ਗਜ਼ਟਡ,గెజిట్
ਗਜ਼ਟਿਡ ਛੁੱਟੀ,గెజిటెడ్ హాలిడే
ਜਨਰਲ,జనరల్
ਆਮ ਪ੍ਰਸ਼ਾਸਨ,సాధారణ పరిపాలన
ਜਨਰਲ ਬਾਡੀ,సాధారణ శరీరం
ਆਮ ਚੋਣਾਂ,సాధారణ ఎన్నికలు
ਜਨਰਲ ਮੀਟਿੰਗ,సాధారణ సమావేశం
ਆਮ ਅਭਿਆਸ,సాధారణ అభ్యాసం
ਆਮ ਪ੍ਰਕਿਰਿਆ,సాధారణ విధానం
ਆਮ ਨਿਯਮ,సాధారణ నియమం
ਜਨਰਲ ਵਾਰਡ,జనరల్ వార్డ్
ਪੀੜ੍ਹੀ,తరం
ਪ੍ਰਤਿਭਾਵਾਨ,మేధావి
ਸੱਚਾ,నిజమైన
ਤੋਹਫਾ,బహుమతి
ਗਿਸਟ,సారాంశం
ਗਲੋਬਲ ਟੈਂਡਰ,గ్లోబల్ టెండర్
ਸ਼ਬਦਾਵਲੀ,పదకోశం
ਟੀਚਾ,లక్ష్యం
ਥੱਲੇ ਜਾਓ,కిందికి వెళ్ళు
ਸੁਨਹਿਰੀ ਹੈਂਡਸ਼ੇਕ (= ਸੁਨਹਿਰੀ ਪੈਰਾਸ਼ੂਟ),గోల్డెన్ హ్యాండ్‌షేక్ (= గోల్డెన్ పారాచూట్)
ਚੰਗਾ,మంచిది
ਚੰਗਾ ਚਾਲ-ਚਲਣ,మంచి ప్రవర్తన
ਚੰਗੇ ਵਿਸ਼ਵਾਸ,మంచి విశ్వాసం
ਚੰਗੇ ਦਫਤਰ,మంచి కార్యాలయాలు
ਸਦਭਾਵਨਾ,గుడ్విల్
ਸ਼ਾਸਨ,పరిపాలన
ਸ਼ਾਸਨ,పాలన
ਸਰਕਾਰ,ప్రభుత్వం
ਭਾਰਤ ਸਰਕਾਰ,భారత ప్రభుత్వం
ਭਾਰਤ ਸਰਕਾਰ ਚਿੰਤਾ ਕਰਦਾ ਹੈ,భారత ప్రభుత్వం
ਭਾਰਤ ਸਰਕਾਰ ਦਾ ਕੰਮ,భారత ప్రభుత్వం
ਸਰਕਾਰ ਪ੍ਰੈਸ,ప్రభుత్వ ప్రెస్
ਸਰਕਾਰੀ ਨੌਕਰ ਨਿਯਮ ਕਰਦੇ ਹਨ,ప్రభుత్వ ఉద్యోగులు నిబంధనలు నిర్వహిస్తారు
ਸਰਕਾਰੀ ਸੇਵਾ,ప్రభుత్వ సేవ
ਗ੍ਰੇਡਿੰਗ,గ్రేడేషన్
ਗ੍ਰੇਡ,గ్రేడ్
ਗਰੇਡਿੰਗ,గ్రేడింగ్
ਗ੍ਰੈਜੂਏਟ,ఉన్నత విద్యావంతుడు
ਗ੍ਰੈਜੂਏਟਡ ਤਨਖਾਹ,గ్రాడ్యుయేట్ వేతనాలు
ਗ੍ਰੈਜੂਏਟ ਟ੍ਰੇਨੀ,గ్రాడ్యుయేట్ ట్రైనీ
ਭ੍ਰਿਸ਼ਟਾਚਾਰ,అంటుకట్టుట
ਸਮੁੱਚੀ ਗਿਣਤੀ,సంపూర్ణ మొత్తము
ਗ੍ਰਾਂਟ,గ్రాంట్
ਗ੍ਰਾਂਟ-ਇਨ-ਏਡ,గ్రాంట్-ఇన్-ఎయిడ్
ਅੰਗੂਰ,ద్రాక్ష
ਗ੍ਰਾਫ,గ్రాఫ్
ਗ੍ਰਾਥੋਲੋਜੀ,గ్రాఫాలజీ
ਸ਼ੁਕਰਗੁਜ਼ਾਰ,కృతజ్ఞత
ਭੇਂਟ,గ్రాట్యుటీ
ਹਰੇ ਹੱਥ,గ్రీన్ హ్యాండ్
ਨਮਸਕਾਰ,గ్రీటింగ్
ਸ਼ਿਕਾਇਤ,ఉపద్రవము
ਦੁਖਦਾਈ,భయంకరమైన
ਕੁੱਲ,స్థూల
ਕੁੱਲ ਰਕਮ,స్థూల మొత్తం
ਕੁੱਲ ਦੁਰਾਚਾਰ,స్థూల దుష్ప్రవర్తన
ਘੋਰ ਲਾਪਰਵਾਹੀ,స్థూల నిర్లక్ష్యం
ਕੁੱਲ ਮੁਨਾਫ਼ਾ,స్థూల లాభం
ਕੁੱਲ ਮਾਲੀਆ,స్థూల ఆదాయం
ਕੁੱਲ ਕੁਲ,స్థూల మొత్తం
ਬੇਬੁਨਿਆਦ,నేలలేనిది
ਜ਼ਮੀਨ ਕਿਰਾਇਆ,గ్రౌండ్ అద్దె
ਆਧਾਰ,మైదానాలు
ਸਮੂਹ,సమూహం
ਗਰੁੱਪਿੰਗ ਅਤੇ ਗਰੇਡਿੰਗ,సమూహం మరియు గ్రేడింగ్
ਗਾਰੰਟੀ,హామీ
ਗਰੰਟਰ,హామీ
ਗਾਰਡ,గార్డు
ਗਾਰਡ ਫਾਈਲ,గార్డు ఫైల్
ਸਰਪ੍ਰਸਤ,సంరక్షకుడు
ਮਹਿਮਾਨ ਘਰ,గెస్ట్ హౌస్
ਗਾਈਡ,గైడ్
ਦਿਸ਼ਾ ਨਿਰਦੇਸ਼,మార్గదర్శకాలు
ਦੋਸ਼ੀ,అపరాధం
ਆਦਤ,అలవాటు
ਆਦਤ,అలవాటు
ਅੱਧ-ਛੁੱਟੀ,సగం హాలిడే
ਅੱਧਾ ਤਨਖਾਹ,సగం పే
ਹਾਲ,హాల్
ਰੁਕੋ,హాల్ట్
ਹੱਥ,చెయ్యి
ਹੈਂਡਬਿਲ,హ్యాండ్‌బిల్
ਹੈਂਡਬੁੱਕ,హ్యాండ్‌బుక్
ਅਪਾਹਜ,హ్యాండిక్యాప్
ਹੈਂਡਲ,హ్యాండిల్
ਹੈਂਡਲੌਮ,చేనేత
ਸੌਖਾ,హ్యాండీ
ਹਵਾਲੇ ਕੀਤਾ,అప్పగించు
ਲਿਖਤ,చేతివ్రాత
ਪਰੇਸ਼ਾਨੀ,వేధింపులు
ਹਾਰਬਰ,నౌకాశ్రయం
ਸਖਤ ਮਿਹਨਤ,కఠినమైన శ్రమ
ਹਾਰਡਵੇਅਰ,హార్డ్వేర్
ਮਿਹਨਤੀ,కష్టపడి పనిచేయడం
Houulge,లాగడం
ਹਾਵਕਰ,హాకర్
ਖਤਰਾ,హజార్డ్
ਸਿਰ,తల
ਮੁਖ਼ ਦਫ਼ਤਰ,ప్రధాన కార్యాలయం
ਹੈੱਡਕੁਆਟਰ,ప్రధాన కార్యాలయం
ਸਿਹਤ ਸਰਟੀਫਿਕੇਟ,ఆరోగ్య నిర్ధారణ పత్రము
ਸੁਣਵਾਈ,వినికిడి
ਸੁਣਵਾਈ,వినికిడి
ਭਾਰੀ ਵਾਹਨ,భారీ వాహనం
ਵਾਰਸ,వారసుడు
ਨੂੰ ਆਯੋਜਿਤ,పట్టుకుంది
ਇਸ ਵਿਚ,ఇక్కడ
ਵਿਰਾਸਤ,వారసత్వం
ਹਾਇਰਾਰਚੀ,సోపానక్రమం
ਉੱਚ ਅਧਿਕਾਰ,అధిక అధికారం
ਉੱਚ ਗ੍ਰੇਡ,ఉన్నత స్థాయి
ਉੱਚ ਪੱਧਰ,ఉన్నతమైన స్థానం
ਉੱਚ ਪੱਧਰੀ ਫੈਸਲਾ,అధిక స్థాయి నిర్ణయం
ਹਾਈਲਾਈਟਸ,ముఖ్యాంశాలు
ਉੱਚ ਅਧਿਕਾਰੀ,అధిక అధికారి
ਉੱਚ ਪ੍ਰਥਾ,అధిక ప్రీయోర్టీ
ਹਾਈ ਸਕੂਲ,ఉన్నత పాఠశాల
ਹਿੰਦੀ ਵਰਜਨ,హిందీ వెర్షన్
ਕਿਰਾਏ 'ਤੇ,హైర్
ਭਾੜੇ,నియామకం
ਇਤਿਹਾਸ ਸ਼ੀਟ,చరిత్ర షీట్
ਹੋਰਡਿੰਗ,హోర్డింగ్
ਹੋਲਡਿੰਗ,పట్టుకొని
ਛੁੱਟੀ,సెలవు
ਮੱਥਾ ਟੇਕਣਾ,నివాళి
ਘਰ,హోమ్
ਕਤਲੇਆਮ,నరహత్య
ਇਮਾਨਦਾਰ,నిజాయితీ
ਮਾਣ,గౌరవార్థం
ਆਨਰੇਰੀ,గౌరవ
ਸਨਮਾਨ,గౌరవం
ਹੋਸਟਲ,వసతిగృహం
ਦੁਸ਼ਮਣੀ,విరుద్ధమైన
ਘਰ ਦਾ ਕਿਰਾਇਆ,ఇంటి అద్దె
ਹਾ House ਸ ਕਿਰਾਇਆ ਭੱਤਾ,ఇంటి అద్దె భత్యం
ਮਕਾਨ ਟੈਕਸ,ఇంటి పన్ను
ਹਾ ousing ਸਿੰਗ,గృహ
ਹਾ ousing ਸਿੰਗ ਸੁਸਾਇਟੀ,హౌసింగ్ సొసైటీ
ਹਯੂ ਅਤੇ ਰੋਵੋ,హ్యూ మరియు ఏడుపు
Humane,హ్యూమన్
ਮਨੁਖੀ ਅਧਿਕਾਰ,మానవ హక్కులు
ਅਪਮਾਨ,అవమానం
ਸਫਾਈ,పరిశుభ్రత
ਹਾਇਪੋਪੁੱਟ,హైపోథెకేషన్
ਮਨੁੱਖ ਸ਼ਕਤੀ ਦੀ ਰੋਕਥਾਮ,హార్టేజ్ ఆఫ్ మ్యాన్‌పవర్
ਵਿਚਾਰ,ఆలోచన
ਆਦਰਸ਼,ఆదర్శం
ਇਕੋ ਜਿਹਾ,ఒకేలా ఉంటుంది
ਪਛਾਣ,గుర్తింపు
ਪਛਾਣ,గుర్తింపు
ਪਹਿਚਾਨ ਪਤਰ,గుర్తింపు కార్డు
ਅਗਿਆਨਤਾ,అజ్ఞానం
ਅਣਡਿੱਠ,పట్టించుకోకుండా
ਗੈਰ ਕਾਨੂੰਨੀ,చట్టవిరుద్ధం
ਗੈਰਕਾਨੂੰਨੀ ਹੜਤਾਲ,అక్రమ సమ్మె
ਨਾਜਾਇਜ਼,అస్పష్టంగా
ਮਾੜੀ ਭਾਵਨਾ,అనారోగ్య భావన
ਨਾਜਾਇਜ਼,అక్రమ
ਅਨਪੜ੍ਹ,నిరక్షరాస్యత
ਤਰਕਸ਼ੀਲ,అశాస్త్రీయ
ਉਦਾਹਰਣ,ఉదాహరణ
ਚਿੱਤਰ,చిత్రం
ਅਸੰਤੁਲਨ,అసమతుల్యత
ਅਪਵਿੱਤਰ,అపరిపక్వ
ਤੁਰੰਤ,వెంటనే
ਤੁਰੰਤ ਕਾਰਵਾਈ,తక్షణ చర్య
ਤੁਰੰਤ ਅਧਿਕਾਰੀ,తక్షణ అధికారి
ਪ੍ਰਵਾਸੀ,వలస
ਅਨੈਤਿਕ,అనైతిక
ਅਚੱਲ,స్థిరమైన
ਇਮਿ .ਨ,రోగనిరోధక
ਛੋਟ,రోగనిరోధక శక్తి
ਅਸਰ,ప్రభావం
ਨਿਰਪੱਖ,నిష్పాక్షికంగా
ਮਹਾਂਮਾਰੀ,అభిశంసన
ਰੁਕਾਵਟ,అడ్డంకి
ਜ਼ਰੂਰੀ,అత్యవసరం
ਇਮਪੁਸੇਸ਼ਨ,వంచన
ਲਾਗੂ,అమలు
ਪ੍ਰਭਾਵਿਤ,ఇంపాక్ట్ చేయండి
ਪ੍ਰੇਰਕ,అవ్యక్త
ਆਯਾਤ,దిగుమతి
ਮਹੱਤਵਪੂਰਨ,ముఖ్యమైనది
ਆਯਾਤਕਾਰ,దిగుమతిదారు
ਘਟੀਆ,మోసపూరిత
ਅਵਿਸ਼ਵਾਸੀ,ఇంపౌండ్
ਪ੍ਰਭਾਵ,ముద్ర
ਗਰਭਵਤੀ,ఇంప్రెస్ట్
ਗਲਤ,సరికానిది
ਸੁਧਾਰ,మెరుగు
ਸੁਧਾਰ,మెరుగుదల
ਸੁਧਾਰ,మెరుగుదల
ਭਾਵ,ఇంప్యూట్
ਅਸ਼ੁੱਭ ਸਮੇਂ,అబియెన్స్‌లో
ਅਸਮਰਥਾ,అసమర్థత
ਪਹੁੰਚਯੋਗ,ప్రవేశించలేనిది
ਅਯੋਗ,అనుమతించలేనిది
ਅਣਜਾਣੇ ਵਿਚ,అనుకోకుండా
ਉਦਘਾਟਨ,ప్రారంభోత్సవం
ਨਕਦ,డబ్బు రూపంలో
ਪ੍ਰੇਰਕ,ప్రోత్సాహకం
ਘਟਨਾ,యాదృచ్ఛిక
ਝੁਕਾਅ,వంపు
ਸੰਮਲਿਤ,కలుపుకొని
ਗੁਮਨਾਮ,అజ్ఞాత
ਆਮਦਨੀ,ఆదాయం
ਆਮਦਨ ਟੈਕਸ,ఆదాయ పన్ను
ਇਨਕਮ ਟੈਕਸ ਕਲੀਅਰੈਂਸ ਸਰਟੀਫਿਕੇਟ,ఆదాయపు పన్ను క్లియరెన్స్ సర్టిఫికేట్ సర్టిఫికేట్
ਇਨਕਮ ਟੈਕਸ ਰਿਟਰਨ,ఆదాయపు పన్ను రాబడి
ਆਉਣ ਵਾਲੇ,ఇన్కమింగ్
ਅਯੋਗਤਾ,అసమర్థత
ਅਯੋਗ,అసమర్థుడు
ਅਧੂਰਾ,అసంపూర్ణ
ਨਿਰਵਿਘਨ,అసంబద్ధమైన
ਅਸੰਗਤ,అసంగతమైనది
ਅਸੰਗਤਤਾ,అసమానత
ਅਸੁਵਿਧਾ,అసౌకర్యం
ਸ਼ਾਮਲ,విలీనం
ਗਲਤ,తప్పు
ਅਵਿਸ਼ਵਾਸੀ,నమ్మశక్యం కానిది
ਵਾਧਾ,ఇంక్రిమెంట్
ਮੌਜੂਦਾ,అధికారంలో ఉంది
ਰੁਮਾਲ,అసంబద్ధం
ਮੁਆਵਜ਼ਾ,నష్టపరిహారం
ਇੰਡੈਂਟ,ఇండెంట్
ਅਜਾਦੀ ਦਿਵਸ,స్వాతంత్ర్య దినోత్సవం
ਸੁਤੰਤਰ,స్వతంత్ర
ਇੰਡੈਕਸ,సూచిక
ਇੰਡੈਕਸ ਕਾਰਡ,సూచిక కార్డు
ਸੰਕੇਤ,సూచన
ਦੋਸ਼ੀ,నేరారోపణ
ਉਦਾਸੀ,ఉదాసీనత
ਅਸਿੱਧੇ,పరోక్ష
ਇੰਡੀਸਸੀਟਲਾਈਨ,క్రమశిక్షణ
ਬੇਵਕੂਫੀ,వివేచన
ਅੰਨ੍ਹੇਵਾਹ,విచక్షణారహితం
ਨਿਰਵਿਘਨ,తిరుగులేనిది
ਸਿਧਾਂਤ,స్పష్టంగా లేదు
ਇਨਸੋਰਸਮੈਂਟ,ఇండోర్స్‌మెంట్
ਵਿਅਕਤੀਗਤ,వ్యక్తిగత
ਸ਼ਾਮਲ,ఇండక్షన్
ਡੁਪਲਿਕੇਟ ਵਿਚ,నకిలీలో
ਉਦਯੋਗਿਕਤਾ,పారిశ్రామికీకరణ
ਉਦਯੋਗਿਕ ਸਟਾਫ,పారిశ్రామిక సిబ్బంది
ਮਿਹਨਤੀ,శ్రమతో కూడుకున్నది
ਉਦਯੋਗ,పరిశ్రమ
ਅਯੋਗਤਾ,అసమర్థత
ਅਸਮਾਨਤਾ,అసమానత
ਅਟੱਲ,అనివార్యం
Inepypted,అనుభవం
ਤਜਰਬੇਕਾਰ,అనుభవం లేని
ਵਾਸਤਵ ਵਿੱਚ,నిజానికి
ਲਾਗ,సంక్రమణ
ਘਟੀਆ,నాసిరకం
ਕਮਜ਼ੋਰੀ,బలహీనత
ਮਹਿੰਗਾਈ,ద్రవ్యోల్బణం
ਮਹਿੰਗਾਈ ਦਰ,ద్రవ్యోల్బణం రేటు
ਪ੍ਰਭਾਵਸ਼ਾਲੀ,ప్రభావవంతమైన
ਗੈਰ ਰਸਮੀ,అనధికారిక
ਜਾਣਕਾਰੀ,సమాచారం
ਬੁਨਿਆਦੀ .ਾਂਚਾ,మౌలిక సదుపాయాలు
ਉਲੰਘਣਾ,ఉల్లంఘన
ਉਲੰਘਣਾ,ఉల్లంఘన
ਘ੍ਰਿਣਾਯੋਗ,అప్రధాన
ਅੰਦਰੂਨੀ,స్వాభావిక
ਵਿਰਾਸਤ,వారసత్వంగా
ਸ਼ੁਰੂਆਤੀ,ప్రారంభ
ਸ਼ੁਰੂਆਤੀ,అక్షరాలు
ਸ਼ੁਰੂ,ప్రారంభించండి
ਬਿਰਤਾਂਤ,ఇంధనం
ਸੱਟ,గాయం
ਇਨਲੈਂਡ ਪੱਤਰ,లోతట్టు లేఖ
ਟੀਕਾ,టీకాలు వేయడం
ਇੰਪੁੱਟ,ఇన్పుట్
ਪੜਤਾਲ,విచారణ
ਸੰਮਿਲਿਤ ਕਰੋ,చొప్పించండి
ਸਮਝ,అంతర్దృష్టి
ਮੁਆਇਨਾ,తనిఖీ చేయండి
ਇੰਸਪੈਕਟਰ,ఇన్స్పెక్టర్
