Hindi,Gujarati
कूट मान,સંકેત મૂલ્ય
कूट शब्द,સંકેત -શબ્દ
"कूटलेखन, कोडन",સંજ્ codા
कूटलेखन जाँच,સંજ્ codા તપાસ
कूटलेखन फार्म,સંજ્ formાન સ્વરૂપ
कूटलेखन योजना,સંજ્ schemeાન યોજના
कूटलेखन पर्ण,કોડિંગ શીટ
गुणांक एकक,ગુણાંક એકમ
संसक्त माडुलन तंत्र,સુસંગત મોડ્યુલેશન પદ્ધતિ
संसक्त प्रावस्था-विस्थापन कुंजीयन,સુસંગત તબક્કો શિફ્ટ કી
"तथ' अवयव, संपात परिपथ",સંયોગ સર્કિટ (= અને તત્વ)
तथा' अवयव,સંયોગ તત્વ (= અને તત્વ)
संपात त्रुटि,સંયોગ ભૂલ
तथा' अवयव,સંયોગ ગેટ (અને તત્વ
संपात-धारा वरण,યોગાનુયોગ
प्रारंभ दोष,ઠંડા દોષ
प्रारंभन,ઠંડા પ્રારંભ (= પ્રારંભ)
समानुक्रमण,સામર્થ્ય
समानुक्रमी अनुक्रम,એકલતા
समानुक्रमी शॉटन,સંયોગ
समानुक्रमित्र,સંલગ્ન
संघट्ट,ટક્કર
स्तंभ,કોલમ
स्तंभ द्विआधारी,સ્તંભ
स्तंभ विस्थापन,સ્તંભ
" संचय , संयोजन",સંયોજન
संयोजन परिपथ,સંવાદિતા  સરકીટ
संयोजन तर्क,સંવાદિતા  તર્કશાસ્ત્ર
संयोजन तर्क अवयव,સંવાદિતા  તર્ક તત્વ
संयोजन नाभि,સંયોજન કેન્દુ
संयोजी जालक्रम,સમયાવાધિક નેટવર્ક
संयोजी परिपथ,સંયોજકને લગતું  સરકીટ
संयुक्त वितरण फ्रेम,સંયુક્ત  વિતરણ  ક્રમાંક
संयुक्त शीर्ष,સંયુક્ત માથું
संयुक्त पठन/लेखन शीर्ष,સંયુક્ત વાંચો/લખો માથું
संयुक्त केन्द्र,સંયુક્ત મથક
संयोजक,વારાફરતી
"समादेश, कमांड",આદેશ આપવો
समादेश और नियंत्रण तंत्र,આદેશ અને  નિયંત્રણ પદ્ધતિ
समादेश शृंखला,સભ્ય સાંકળ
समादेश नियंत्रण क्रमादेश,આદેશ નિયંત્રણ કાર્યક્રમ
समादेशक द्विक शब्द,આદેશ -ડબલ શબ્દ
समादेश प्रकार्य,આદેશ
समादेश निर्वचक,દુભાષિયા
समादेश भाषा,ભાષા
समादेश सूची,આદેશ -યાદી
समादेश नाम,આદેશ નામ
समादेश सूचक,આદેશ આપનાર
समादेश संसाधन,આદેશ આપવો  પ્રક્રિયા
समादेश संसाधित्र,કમાન્ડ પ્રોસેસર
समादेश पुनः प्रयास,આદેશ ફરી પ્રયાસ કરો
समादेश कथन,આદેશ
समादेश तंत्र,આદેશ પદ્ધતિ
टिप्पणी,ટીકા
टिप्पणी क्षेत्र,ટિપ્પણી ક્ષેત્ર
टिप्पणी कथन,ટિપ્પણીનો કથન
वाणिज्य अनुप्रयोग,વેપારી અરજી
वाणिज्य संप्रतीक,વાણિજ્યિક
वाणिज्य अनुदेश समुच्चय,વેપારી સૂચના સમૂહ
सार्व क्षेत्र,સામાન્ય વિસ્તાર
सार्व खंडक,સામાન્ય અવરોધ
साधारण व्यवसायमूलक (कोबोल),સામાન્ય વ્યવસાયલક્ષી (COBOBL)
सार्ववाहक,સામાન્ય માલવાહક
सार्ववाहक ब्यूरो,સામાન્ય વાહક કાર્યાલય
सार्व समादेश भाषा,સામાન્ય આદેશ
सार्व संचार अनुकूलित्र,સામાન્ય સંચાર એડેપ્ટર
सार्व नियंत्रण,સામાન્ય નિયંત્રણ
सार्व नियंत्रण स्विचन व्यवस्था,સામાન્ય નિયંત્રણ ફેરબદલ
सार्व नियंत्र तंत्र,સામાન્ય નિયંત્રણ પદ્ધતિ
सार्व त्रुटि,સામાન્ય ભૂલ
सार्व क्षेत्र,સામાન્ય ક્ષેત્ર
सार्व नाभि,સામાન્ય હબ
सार्वभाषा,સામાન્ય ભાષા
सार्वभाषा कूट,સામાન્ય ભાષા સંહિતા
सार्व नेमका,સામાન્ય દિનચર્યા
सार्व खंड़,સામાન્ય વર્ગ
सार्व प्रक्रिया सामग्री,સામાન્ય સોફ્ટવેર
