Kannada,Marathi
ಪರಿಸರ ಸ್ಥಿತಿ,पर्यावरणीय स्थिती
ಪರಿಸರ ನೀತಿಶಾಸ್ತ್ರ,पर्यावरणीय नीतिशास्त्र
ಪರಿಸರ ಅಂಶ,पर्यावरणीय घटक
ಪರಿಸರ ಪ್ರಭಾವ,पर्यावरणीय प्रभाव
ಪರಿಸರ ನಿರ್ವಹಣೆ,पर्यावरण व्यवस्थापनासाठी
ಪರಿಸರ ಯೋಜನೆ ಮತ್ತು ಸಮನ್ವಯ,पर्यावरणीय नियोजन आणि समन्वय
ಪರಿಸರ ಪ್ರತಿರೋಧ,पर्यावरणीय प्रतिकार
ಕಿಣ್ವಕತ್ವ,एंजाइमॅटिक सामग्री
ಕಿಣ್ವ,सजीवांच्या शरीरात निर्मार्ण होणारे द्रव्य
ಕಿಣ್ವ ವ್ಯವಸ್ಥೆ,सजीवांच्या शरीरात निर्मार्ण होणारे द्रव्य प्रणाली
ಕಿಣ್ವ-ಸಂಯೋಜಿತ,एंजाइम-लिंक्ड
ಜೀವಿಗೀನ್,इओसिन
ಈಸೈನಿಲ್,इओसिनोफिल
ಮಚ್ಚೆ,एफेड्रा
ಅಲ್ಪಕಾಲಿಕ ವಾರ್ಷಿಕ ಮೂಲಿಕೆ,इफेमेरल वार्षिक औषधी वनस्पती
ಪೆಟ್ಟಿಗೆ,इफेमेरल
ಮಹಾಕಾವ್ಯಕ್ಸ್,इपिकलीक्स
ಹೊರಗಿನ,एपिकार्प
ಎಪಿಡರ್ಮಲ್ ಕೋಶ,एपिडर्मल सेल
ಉಜ್ಜೆ,एपिडर्मिस
ಎಡ್ಡಿಮೊಫಿಟನ್,एपिडर्मोफिटन
ಎಡ್ಡಿಡಿಮಿಗಳು,एपिडिडिमिस
ಉಚ್ಚಾರಣಾ,एपिगीने
ಮಧುರ,एपिगिनस
ಅಪಸ್ಮಾರ,अपस्मार
ಎಪಿಲಿಮ್ನನ,एपिलीमनीन
ಉಭಯಾಕೃತಿ,एपिमॉर्फोसिस
ಎಪಿನ್ಫ್ರಿನ್,एपिनेफ्रिन
ಎಪಿನ್ಯೂರಿಯಂ,एपिन्यूरियम
ಮಧುರ,एपिपेटलस
ಸ ೦ ಗೀತ,एपिफिसिस
ವಿಪತ್ತಿನ,एपिफाइट
ಎಪಿಸೋಡಿಕ್ ಖಿನ್ನತೆ,एपिसोडिक औदासिन्य
ಪತ್ರ,एपिस्टेसिस
ಪತ್ರ,एपिस्टेसिस
ಎಪಿಥೇಲಿಯಲ್ ಅಂಗಾಂಶ,उपकला ऊतक
ಯುಗ,युग
ಎಪ್ಯುಲೋಪ್ಸಿಯಮ್ ಫಿಶೆಸೋನಿ,एपुलोप्सियम फिशसोनी
ಸಮ ಸಮುಚ್ಚಯ,विषुववृत्त प्लेट
ಸಮತಟ್ಟಾದ,समतोल
ಸಮತೋಲನ,समतोल गाळ
ಇಕ್ವಿಷತ್ತು,इक्विसेटम
ಸಮೋಡು,इक्वस
ಯುಗ,युग
ಎರ್ಗೋಸ್ಟರಿ,एर्गोस्टेरॉल
ಬಿಲ್ಲೆ,एरीकल्स
ಸವೆನ,इरोशन
ಸೋಗು ಆಮ್ಲ,इर्यूसीक acid सिड
ಅಪರಿಚಿತ,एरिथ्रिना
ಎರಿಥ್ರೋಸೈಟ್ (ಆರ್ಬಿಸಿ),एरिथ्रोसाइट (आरबीसी)
ಅಪರಿತ್ರೀಯ,एरिथ्रोसाइटिक
ಸರಿಥ್ರೋಪೂಟಿಕ್ ಅಂಶದ,एरिथ्रोपोएटिक फॅक्टर
ಅಪೇಕ್ಷೆ,एरिथ्रोपोएटिन
ಎರಸಿಥ್ರೋಕ್ಸಿಲಮ್ ಕೋಕ,एरिथ्रोक्झिलम कोका
ಎಸ್ಚೆರಿಚಿಯಾ ಕೋಲಿ,एशेरिचिया कोली
ಸಾರಭೂತ ತೈಲ,अत्यावश्यक तेल
ಈಟಿ,एस्टर बॉन्ड
ಹುರಿ ಜನಕ,इस्ट्रोजेन
ಈಸ್ಟ್ರೊಜೆನ್ ಬದಲಿ ಚಿಕಿತ್ಸೆ,एस्ट्रोजेन रिप्लेसमेंट थेरपी
ತಪಣ,मोह
ಮರಿ,इटेरिओ
ಎಥೆನಾಲ್,इथेनॉल
ಈಥರ್,इथर
ಎಥಿಡಿಯಂ ಬ್ರೋಮೈಡ್,एथिडियम ब्रोमाइड
ಶೃಂಗಶಾಸ್ತ್ರ,नीतिशास्त्र
ಶೃಂಗಶಾಸ್ತ್ರ,नीतिशास्त्र
ಈಪಲೀನ್,इथिलीन
ಈತತ್ವ ಸಲ್ಫೋನೇಟ್,इथिलमेथेन सल्फोनोनेट
ವಿವರ್ಣೀಕರಣ,Etiolation
ಯುಬ್ಯಾಕ್ಟರತೆ,युबॅक्टेरिया
ಯುಬ್ಯಾಕ್ಟರಿ ಕೋಶ,युबॅक्टेरिया सेल
ಯುಕ್ರೊಮಾಟಿನ್,Euchromatin
ಯುಗದ,युगलेना
ಯುಗ್ಗು,युग्लेनॉइड
ಯುಕ್ಯಾರಿಯೋಟ್ (ಯುಕ್ಯಾರಿಯೋಟ್),युकेरिओट (युकेरिओट)
ಯುಕಾರ್ಯಾಟಿಕ್ ಕೋಶ,युकेरियोटिक सेल
ಯುಕಾರ್ಯೋಟಿಕ್ ಪ್ರಭೇದಗಳು,युकेरियोटिक प्रजाती
ಉಣ್ಣೆಯಂಥ,इमेटाझोआ
ಉಚ್ಚಾಟನೆ,Eumitosis
ನಪುಂಸನಕಾರಿತ್ವ,युनुचॉइडिझम
ಉಪಗ್ರಹ,युपागुरस
ಸುಸಂಬದ್ಧ,युफोर्बिया
ಸುಸಂಬದ್ಧ,युफोर्बियासी
ಇಸ್ಲೆಕ್ಟೆಲ್ಲಾ,Euplectella
ಯೂರಿಹಲೈನ್,Euryhaline
ಯೂರಿಥರ್ಮಲ್,Eurythermal
ಉಸಿರು,युसुंगिया
ಯುಸ್ಟಾಚಿಯಾದ ಟ್ಯೂಬ್,युस्टाचियन ट्यूब
ಯುಟ್ರೊಫಿಕ್ ನೀರಿನ ದೇಹ,युट्रोफिक वॉटर बॉडी
ಯುಟ್ರೊಫಿಕೇಶನ್,Eutrophication
ಯುಟ್ರೊಫಿಕೇಶನ್,Eutrophication
ಖಾಲಿಕ,बाहेर काढले
ಮೌಲ್ಯಮಾಪನ,मूल्यांकन केले
ಆವಿಯಾಗುವಿಕೆ,बाष्पीभवन
ಸಂಜೆ ಪ್ರೈಮ್ರೋಸ್,संध्याकाळी प्रिमरोस
ನಿತ್ಯಹರಿದ್ವರ್ಣ ಉಷ್ಣವಲಯದ ಮಳೆಕಾಡು,सदाहरित उष्णकटिबंधीय पाऊस
ವಿಕಸನ,उत्क्रांती
ಜೀವನದ ವಿಕಸನ,जीवनाची उत्क्रांती
ವಿಕಸನ,उत्क्रांती एजंट
ವಿಕಸನ ಜೀವಶಾಸ್ತ್ರ,उत्क्रांती जीवशास्त्र
ವಿಕಸನ ಪ್ರಕ್ರಿಯೆ,उत्क्रांती प्रक्रिया
ವಿಕಸನ ಅನುಕ್ರಮ,उत्क्रांती क्रम
ವಿಕಸನ ಪ್ರಭೇದಗಳು,उत्क्रांती प्रजाती
ವಿಕಸನ ಜೀವಿವರ್ಗ,उत्क्रांती वर्गीकरणवादी
ವಿಕಸನೀಯ ಪ್ರವೃತ್ತಿ,उत्क्रांतीचा ट्रेंड
ಉತ್ಕೃಷ್ಟವಾದ,एक्झालबुमिनस
ಅತಿಯಾದ ಬೆಳವಣಿಗೆ,जास्त वाढ
ಅತಿಯಾದ ನಿದ್ರೆ,जास्त झोप
ಉತ್ಸಾಹ,उत्तेजन
ವಿಸರ್ಜನೆ,विसर्जन
ವಿಸರ್ಜನಾ ಜನನಾಂಗದ ನಾಳ,मलमूत्र जननेंद्रिय नलिका
ವಿಸರ್ಜನಾ ಲ್ಯಾಕ್ಟಿಫೆರಸ್,मलमूत्र लैक्टिफेरस नलिका
ವಿಸರ್ಜನಾ ರಂಧ್ರ,मलमूत्र छिद्र
ವಿಸರ್ಜನಾ ಕೊಳವೆಯ,मलमूत्र ट्यूब्यूल
Exಷಧದ ಪ್ರತಿಕ್ರಿಯೆ,एक्सरगोनिक प्रतिक्रिया
ದಣಿಸಬಹುದಾದ ಸಂಪನ್ಮೂಲಗಳು,थकवणारा संसाधने
ನಿರ್ಗಮನ ಶಾಸ್ತ್ರ,एक्झोबायोलॉजी
ಎಕ್ಸೊಟಸ್,एक्सोकोएटस
ಎಕ್ಸೊಕ್ರೈನ್ ಗ್ರಂಥಿ,एक्सोक्राइन ग्रंथी
ಬಹಿರ್ಮ್ತಿ,एक्सोसाइटोसिस
ಬಹಿರ್ವರ್ಮದ,एक्झोजेनस
ಬಹಿರ್ಗಮನ,एक्झोजेनस नवोदित
ನಿರೋಧಕ,एक्झोन्यूक्लीझ
ಬಹಿರ್ಮಾಣ,एक्झोप्रासाइट
ಬಹಿರ್ಮಾಣ,एक्झोप्लाझम
ಎಕ್ಸಾಸೆಲೆಟನ್,एक्सोस्केलेटन
ವಿಲಕ್ಷಣ ಪ್ರಭೇದಗಳು,विदेशी प्रजाती
ವಿಸ್ತರಣ,विस्तार
ಪ್ರಯೋಗ,प्रयोग
ವಿವರಿಸು,स्पष्टीकरणकर्ता
ಘೋರವಾಗಿ,वेगाने
ವ್ಯಕ್ತಪಡಿಸಿದ ಅನುಕ್ರಮ ಟ್ಯಾಗ್ (ಇಎಸ್ಟಿ),व्यक्त केलेला अनुक्रम टॅग (ईएसटी)
ವಿಸ್ತಾರತೆ,विस्तारितता
ಹೊರ ಕಿವಿಗೆ,बाह्य कान
ಬಾಹ್ಯ ಫಲೀಕರಣ,बाह्य गर्भधारणा
ಬಾಹ್ಯ ಪ್ರಚೋದನೆ,बाह्य उत्तेजन
ಅರಿಯುವುದು,नामशेष
ಜಾತಿಗಳ ಅಳಿವು,प्रजाती नष्ट होणे
ಹೆಚ್ಚುವರಿ-ಕಿಬ್ಬೊಟ್ಟೆಯ ವೃಷಣಗಳು,अतिरिक्त-ओटीपोटात टेस्ट्स
ಬಾಹ್ಯಕೋಶೀಯ ಜೀರ್ಣಕ್ರಿಯೆ,एक्स्ट्रासेल्युलर पचन
ಬಾಹ್ಯಕೋಶೀಯ ದ್ರವ,एक्स्ट्रासेल्युलर फ्लुइड
ಬಾಹ್ಯಕೋಶದ ವಸ್ತು,बाह्य सेल्युलर सामग्री
ಬಾಹ್ಯಕೋಶದ ಮ್ಯಾಟ್ರಿಕ್ಸ್,एक्स्ट्रासेल्युलर मॅट्रिक्स
ಹೊರಸೂಸುವಿಕೆ,उतारा
ಉಚ್ಚಾರಣೆಯ ಪೊರೆಯ,एक्स्ट्रिमब्रोनिक झिल्ली
ಭೂಮ್ಯತೀತ ಮೂಲ,बाह्य मूळ मूळ
ವಿಪರೀತ ಮರುಭೂಮಿ,अत्यंत वाळवंट
ಬಾಹ್ಯ ಪ್ರೋಟೀನ್,बाह्य प्रथिने
ಹೊರತೆಗೆಯುವಿಕೆ,बाह्य
ಹೊರಹೊಮ್ಮು,एक्सट्रॉर्स
(ಅಂಟಂಟಾದ) ವಸ್ತು,एक्झुडींग (चिकट) पदार्थ
ಕಣ್ಣಿನ ಉರಿಯೂತ,डोळ्याची जळजळ
ಕಣ್ಣಿನ ಮಸೂರ,डोळा लेन्स
ಕಣ್ಣು ತುಂಡು,डोळा तुकडा
ರೆಪ್ಪೆ,पापणी
ವಿಸರ್ಜನಾ ಕೊಳವೆಯ,मलमूत्र ट्यूब्यूल
ಒಂದು ಬಗೆಯ ನಾಚಿಕೆಗೇಡಿ,फॅबेसी
ಕಾದ್ಯದ,फॅबॅसियस
ಮುಖ,पैलू
ಮುಖದ ಮೂಳೆ,चेहर्याचा हाडे
ಪ್ರಸರಣವನ್ನು ಸುಗಮಗೊಳಿಸುತ್ತದೆ,सुलभीकृत प्रसारण
ಬೋಧನೆಯ ಪರಾವಲಂಬಿ,शिक्षक परजीवी
ಕಟಾವು,मलमपट्टी पदार्थ
ಕಾಲಾವಧಿಯ ಉಂಡೆ,Feacal PELLET
ಗ ೦ ಭದಾರ್ಧ,फाल्कन
ಡಿಂಬನಾಳ,अंड नलिका
ಸುಳ್ಳು ಹಣ್ಣು,खोटे फळ
ಸುಳ್ಳು ಸೆಪ್ಟಮ್,खोटे सेप्टम
ಕುಟುಂಬ,कुटुंब
ತಂತು,फॅसिआ
ಫುಲ್,फासिकल
ಕೆರಳಿಸುವ,फॅस्युलर
ಫಾಚಲು,फॅसिक्यूल
ಫತಂತ್ರ,फासीओला
ಕೊಬ್ಬು ಕರಗುವ ವಿಟಮಿನ್,चरबी विद्रव्य व्हिटॅमिन
ಕೊಬ್ಬಿನಾಮ್ಲ,फॅटी acid सिड
ದೋಷಯುಕ್ತ ನಕಲು,सदोष प्रत
ದಳ,प्राणी
ಅನುಕೂಲಕರ ಪರಿಸರ ಸ್ಥಿತಿ,अनुकूल पर्यावरणीय स्थिती
ಗರಿಗೆಗಳು,पंख
ಗರಿ ತಾರೆ,फेदर स्टार
ಗರಿಗಳ ಕಳಂಕ,फीथरी कलंक
ಪ್ರತಿಕ್ರಿಯೆ,अभिप्राय
ಪ್ರತಿಕ್ರಿಯೆ ಪ್ರತಿಬಂಧಕ,अभिप्राय प्रतिबंध
ಪ್ರತಿಕ್ರಿಯೆ ಕಾರ್ಯವಿಧಾನ,अभिप्राय यंत्रणा
ಆಹಾರ,आहार
ಭಾವಿಸುವವನು,फीलर
ಪೋಲಿ,फेलिस
ಸ್ತ್ರೀ ಕೋನ್,मादी शंकू
ಸ್ತ್ರೀ ಪ್ರೋನ್ಯೂಕ್ಲಿಯಸ್,मादी प्रोन्यूक्लियस
ಎಲುಬು,फेमर
ಹುದುಗುವುದು,किण्वन
ಜರೀಗಿಡ,फर्न
ಉಚ್ಚೆಕಾಯಿ,फेरेडॉक्सिन
ಫಲಕ,सुपीक संकरित
ಫಲವತ್ತಾದ,सुपीक
ಫಲವತ್ತಾದ,सुपीक
ಫಲವತ್ತಾದ,सुपीक
ನಾಳ,फर्टिलिन
ಫಲವತ್ತತೆ,सुपीकता
ಫಲವತ್ತತೆ,सुपीकता
ಫಲವತ್ತಾಗಿಸುವಿಕೆ,फर्टिलायझेशन
ಫಲವತ್ತಾಗಿಸುವಿಕೆ,फर्टिलायझेशन
ಗೊಬ್ಬರ,खत
ಸೂಕ್ಷ್ಮತೆ,फायब्रिलेशन
ಫೈಬ್ರೊಬ್ಲಾಸ್ಟ್ ಬೆಳವಣಿಗೆಯ ಅಂಶ (ಎಫ್‌ಜಿಎಫ್‌ಎಸ್),फायब्रोब्लास्ट ग्रोथ फॅक्टर (एफजीएफएस)
ಚಿರತೆ,फायब्रोब्लास्ट
ಒಂದು ಬಗೆಯ ನುಗ್ಗಿ,फायब्रोकार्टिलेज
ನಾರುಜನಜನಜನಕ,फायब्रिनोजेन
ನಾರು ಮೂಲ,तंतुमय मूळ प्रणाली
ನಾರಿನ,तंतुमय
ನಾರು,फायबुला
ಫಿಕಸ್,फिकस
ಫಿಕಸ್ ಹೆಟೆರೊಫಿಲ್ಲಾ,फिकस हेटरोफिला
ಫಿಕಸ್ ರಿಲಿಜಿಯೋಸಾ (ಪಿಪಾಲ್),फिकस रिअलिओसा (पिपल)
ಕ್ಷೇತ್ರ ಸಾಮರ್ಥ್ಯ,फील्ड क्षमता
ಕ್ಷೇತ್ರ ನೋಟ್‌ಬುಕ್,फील्ड नोटबुक
ಕ್ಷೇತ್ರ ಸಂಖ್ಯೆ,फील्ड क्रमांक
ತಂತು ಕೊಕ್ಕೆ,फिलामेंट हुक
ತಂತು,फिलामेंट
ತಂತುಗಳಾದ,फिलामेंटस
ತಂತುಗಳ ಪ್ರಕಾರ,फिलामेंटस प्रकार
ಫಿಲೇರಿಯಾ ಹುಳು,फिलारिया अळी
ಫಿಲಿಫಾರ್ಮ್ ಆಂಟೆನಾ,फिलिफॉर्म अँटेना
ಫಿಲ್ಟರ್ ಆಹಾರ,फिल्टर फीडिंग
ಶೋಧನೆ ಸೀಳು,फिल्टरेशन स्लिट
ರೆಕ್ಕೆ,फिन
ಉತ್ತಮ ಹೊಂದಾಣಿಕೆ ಗುಬ್ಬಿ,ललित समायोजन नॉब
ಉತ್ತಮ ಮರಳು,बारीक वाळू
ಬೆನ್ನೆಲುಬು,फिंगरप्रिंटिंग
ಥರ್ಮೋಡೈನಾಮಿಕ್ಸ್‌ನ ಮೊದಲ ನಿಯಮ,थर्मोडायनामिक्सचा पहिला कायदा
ಮೀನು ತುಪ್ಪ,मासे तूप
ಮೀನಿನ ಎಣ್ಣೆ,फिश ऑइल
ಮೀನು ಸಂಸ್ಕರಣಾ ಉದ್ಯಮ,फिश प्रोसेसिंग इंडस्ट्री
ಮೀನುತ್ವ,फिश प्रोटीन
ಮೀನುಗಾರಿಕೆ,मत्स्यपालन
ವಿದಳನ,विखंडन
ಬಿರುಕು (ದೊಡ್ಡ ತೋಡು),विच्छेदन (मोठा खोबणी)
ನಾಳದ,मुठी
ಐದು ಅಂಕೆಗಳು (ಪೆಂಟಾಡಾಕ್ಟೈಲ್),पाच अंक (पेंटाडाएक्टिल)
ಐದು ಸಾಮ್ರಾಜ್ಯ ವರ್ಗೀಕರಣ,पाच राज्य वर्गीकरण
ಜೀನ್ ಕ್ಲಸ್ಟರ್ ಅನ್ನು ಸರಿಪಡಿಸಿ,जीन क्लस्टरचे निराकरण करा
ಸರಿಪಡಿಸುವ,फिक्सेटिव्ह
ಸ್ಥಿರ ಅಥವಾ ಸ್ಥಿರ,निश्चित किंवा अचल
ಸ್ಥಿರ ಮೂಲ,निश्चित स्त्रोत
ಫಿಕ್ಸಿಂಗ್ ಏಜೆಂಟ್,फिक्सिंग एजंट
ಸೂಕ್ಷ್ಮಜೀವಿಗಳನ್ನು ಸರಿಪಡಿಸುವುದು,मायक्रोब फिक्सिंग
ಚಕಮಕಿಯ,फ्लॅकिड
ದಹನ,फ्लॅजेला
ವೇಶ್ಯೆ,फ्लॅगलेट
ವಿಗ್ರಹದ,फ्लॅगलेटेड
ಹಳ್ಳ,फ्लॅगेलिन
ನಾಳ,फ्लॅगेलम
ಜ್ವಾಲೆಯ ಬಲ್ಬ್,फ्लेम बल्ब
ಜ್ವಾಲಾ ಕೋಶ,फ्लेम सेल
ಜ್ವಾಲೆ,फ्लेमिंगो
