Kannada,Gujarati
ಎದುರಿಸುತ್ತಿರುವ ಒಟ್ಟು ಕೋರ್,એકંદર કોરનો સામનો કરવો
ದಕ್ಷತೆ ಸೂಚ್ಯಂಕ,કાર્યક્ષમતા સૂચકાંક
ವಿಶಿಷ್ಟ ಅಂಶ,લાક્ષણિક તત્વ
ವಿಶಿಷ್ಟ ಕಾರ್ಯ,લાક્ષણિક કાર્ય
"ಐಜೆನ್ ಮೌಲ್ಯ, ವಿಶಿಷ್ಟ ಮೌಲ್ಯ","eigen મૂલ્ય, લાક્ષણિકતા મૂલ્ય"
ವಿಶಿಷ್ಟ ಮೌಲ್ಯ ಸಮೀಕರಣ,લાક્ષણિક મૂલ્ય સમીકરણ
"ಐಜೆನ್ ವೆಕ್ಟರ್, ವಿಶಿಷ್ಟ ವೆಕ್ಟರ್","ઇજેન વેક્ટર, લાક્ષણિક વેક્ટર"
ಸ್ಥಿತಿಸ್ಥಾಪಕ,સ્થિતિસ્થાપક
ಸ್ಥಿತಿಸ್ಥಾಪಕ ಎರಕಹೊಯ್ದ,સ્થિતિસ્થાપક કાસ્ટ
ಸ್ಥಿತಿಸ್ಥಾಪಕ ಸಮತೋಲನ,સ્થિતિસ્થાપક સંતુલન
ಸ್ಥಿತಿಸ್ಥಾಪಕತ್ವ,સ્થિતિસ્થાપકતા
ಸ್ಥಿತಿಸ್ಥಾಪಕತ್ವ ಪುಟ,સ્થિતિસ્થાપકતા પાનું
"ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಕಂಪ್ಯೂಟರ್, ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಕಂಪ್ಯೂಟರ್","ઇલેક્ટ્રોનિક કમ્પ્યુટર, ઇલેક્ટ્રોનિક કમ્પ્યુટર"
"ಅಂಶ, ಅಂಶ, ಅಂಶ","તત્વ, તત્વ, તત્વ"
ಆರಂಭಿಕ ಕಾಲಮ್ ಕಾರ್ಯಾಚರಣೆ,પ્રારંભિક કૉલમ કામગીરી
ಆರಂಭಿಕ ಘಟನೆ,પ્રારંભિક ઘટના
ಆರಂಭಿಕ ಕಾರ್ಯ,પ્રારંભિક કાર્ય
ಆರಂಭಿಕ ಕಾರ್ಯಾಚರಣೆ,પ્રારંભિક કામગીરી
ಪ್ರಾಥಮಿಕ ಫಲಿತಾಂಶಗಳು,પ્રારંભિક પરિણામો
ಆರಂಭಿಕ ಸಂಭವನೀಯತೆಯ ನಿಯಮ,પ્રારંભિક સંભાવના નિયમ
ಆರಂಭಿಕ ಸಾಲಿನ ಕಾರ್ಯಾಚರಣೆ,શરૂઆતની લાઇન કામગીરી
"ನಾಶಮಾಡು, ನಾಶಮಾಡು,","નાશ કરવો, નાશ કરવો"
ನಿರ್ಣಯ ಪ್ರಕ್ರಿಯೆ,રિઝોલ્યુશન પ્રક્રિયા
"ಎಲಿಪ್ಸ್, ಎಲಿಪ್ಸ್","એલિપ્સ, એલિપ્સ"
ಅಂಡಾಕಾರದ,લંબગોળ
ದೀರ್ಘವೃತ್ತಾಕಾರದ,લંબગોળ
ದೀರ್ಘವೃತ್ತಾಕಾರದ ಮೇಲ್ಮೈ,લંબગોળ સપાટી
ದೀರ್ಘವೃತ್ತಾಕಾರದ ದೇಹ,લંબગોળ શરીર
ಎಂಬೆಡಿಂಗ್,એમ્બેડિંગ
ಹೊರಸೂಸುವಿಕೆಗಳು,ઉત્સર્જન
ಪ್ರಾಯೋಗಿಕ ನಂಬಿಕೆ,પ્રયોગમૂલક વિશ્વાસ
ಪ್ರಾಯೋಗಿಕ ಸೂತ್ರ,પ્રયોગમૂલક સૂત્ર
ಪ್ರಾಯೋಗಿಕ ಸಂಭವನೀಯತೆ,પ્રયોગમૂલક સંભાવના
ಪ್ರಾಯೋಗಿಕ ಸಂಬಂಧ,પ્રયોગમૂલક સંબંધ
ಖಾಲಿ ಸೆಟ್,ખાલી સેટ
ಬಂಧಿಸಲಾಗಿದೆ,બંધાયેલ
"ಎನ್ಕೋಡಿಂಗ್, ಕೋಡಿಂಗ್","એન્કોડિંગ, કોડિંગ"
ಪರಸ್ಪರ ಕಾರ್ಯಸಾಧ್ಯತೆ,આંતરકાર્યક્ષમતા
ಅಂತಿಮ ಬಿಂದು,અંતિમ બિંદુ
ವರ್ಗ ಮಧ್ಯಂತರದ ಅಂತಿಮ ಬಿಂದು,વર્ગ અંતરાલનો અંતિમ બિંદુ
ಶಕ್ತಿ,ઊર્જા
ಶಕ್ತಿ-ಮೊಮೆಂಟಮ್ ಘಟಕ,ઊર્જા-વેગ ઘટક
ಪ್ರವೇಶ ವೇರಿಯಬಲ್,પ્રવેશ ચલ
ಲೆಕ್ಕಿಸಬಹುದಾದ ಸೆಟ್,ગણવાયોગ્ય સમૂહ
"ಎಣಿಸು, ಎಣಿಸು","ગણતરી, ગણતરી"
"ಸಮಾನ, ಸಮಾನ, ಸಮ, ಸಮಾನ","સમાન, સમાન, સમાન, સમાન"
"ಸಮಾನತೆ, ಸಮಾನತೆ","સમાનતા, સમાનતા"
ಸಾಧ್ಯತೆ,શક્યતા
ಸಹ ಸಂಭವನೀಯತೆ ಆಯ್ಕೆ ವಿಧಾನ,પણ સંભાવના પસંદગી પદ્ધતિ
ಸಮಗೊಳಿಸು,બરાબરી
"ಸಮೀಕರಣ, ಸಮೀಕರಣ","સમીકરણ, સમીકરણ"
ಚತುರ್ಭುಜ ಸಮೀಕರಣ,ચતુર્ભુજ સમીકરણ
ಚತುರ್ಭುಜ ಸಮೀಕರಣ,ચતુર્ભુજ સમીકરણ
ಚತುರ್ಭುಜ ಸಮೀಕರಣ,ચતુર્ભુજ સમીકરણ
"ಸಮಭಾಜಕ, ಸಮಭಾಜಕ, ಮಧ್ಯರೇಖೆ","વિષુવવૃત્ત, વિષુવવૃત્ત, મધ્યરેખા"
ಸ್ಥಿರ,સુસંગત
ಸಮಬಾಹು,સમભુજ
"ಸಮತೋಲನ, ಸಮತೋಲನ, ಸಮತೋಲನ","સંતુલન, સંતુલન, સંતુલન"
ಬಲ ಸಮತೋಲನ,બળ સંતુલન
ಸಮತೋಲನ ಬಿಂದು,સંતુલન બિંદુ
ಸಮಾನತೆ,સમાનતા
ಸಮಾನತೆಯ ವರ್ಗ,સમાનતા વર્ગ
ಸಮಾನತೆಯ ಸಂಬಂಧ,સમાનતા સંબંધ
"ಸಮಾನ, ಸಮಾನ (ವಿ.), ಸಮಾನ (ಸಂ)","સમકક્ષ, સમકક્ષ (v.), સમકક્ષ (ed.)"
ಸಮಾನ ಮ್ಯಾಟ್ರಿಕ್ಸ್,સમકક્ષ મેટ્રિક્સ
ಸಮಾನ ಸೆಟ್,સમકક્ષ સમૂહ
ಪ್ರವೃತ್ತಿಗಳು,વૃત્તિઓ
"ದೋಷ, ತಪ್ಪು, ತಪ್ಪು, ಅಸಮರ್ಪಕತೆ","ભૂલ, ભૂલ, ભૂલ, અચોક્કસતા"
ದೋಷ ವಿಶ್ಲೇಷಣೆ,ભૂલ વિશ્લેષણ
ದೋಷ ಕೋಡ್,ભૂલ કોડ
ದೋಷ ಗುಣಾಂಕ,ભૂલ ગુણાંક
ಚದರ ಅರ್ಥ ದೋಷ,ચોરસ સરેરાશ ભૂલ
ಮೊದಲ ವಿಧದ ದೋಷ,પ્રથમ પ્રકારની ભૂલ
ಎರಡನೇ ರೀತಿಯ ದೋಷ,બીજા પ્રકારની ભૂલ
ತಪ್ಪಿಸಿಕೊಳ್ಳುವ ಸಂಭವನೀಯತೆ,બચવાની સંભાવના
ತಪ್ಪಿಸಿಕೊಳ್ಳುವ ವೇಗ,એસ્કેપ વેગ
E. ಸ್ಮಿತ್ ಸಜ್ಜುಗೊಳಿಸುವ ಪ್ರಕ್ರಿಯೆ,ઇ. શ્મિટ મોબિલાઇઝેશન પ્રક્રિયા
ಬಹಿರ್ಮುಖಿ,બહિર્મુખ
"ಅಗತ್ಯ, ಅಗತ್ಯ","આવશ્યક, આવશ્યક"
ವಾಸ್ತವಿಕವಾಗಿ ಅನನ್ಯ,વર્ચ્યુઅલ અનન્ય
"ನಿರ್ಣಯಿಸಲು, ನಿರ್ಣಯಿಸಲು (ver.), ನಿರ್ಣಯಿಸಲು (ed.)","મૂલ્યાંકન કરવું, મૂલ્યાંકન કરવું (વેર.), મૂલ્યાંકન કરવું (સં.)"
ಅಂದಾಜು ವಿಧಾನ,અંદાજ પદ્ધતિ
ಯೂಕ್ಲಿಡಿಯನ್ ನಿರ್ದೇಶಾಂಕಗಳು,યુક્લિડિયન કોઓર્ડિનેટ્સ
ಯೂಕ್ಲಿಡಿಯನ್ ಡೊಮೇನ್,યુક્લિડિયન ડોમેન
ಯೂಕ್ಲಿಡಿಯನ್ ರೇಖಾಗಣಿತ,યુક્લિડિયન ભૂમિતિ
ಯೂಕ್ಲಿಡಿಯನ್ ಎನ್-ಸ್ಪೇಸ್,યુક્લિડિયન એન-સ્પેસ
ಯೂಕ್ಲಿಡಿಯನ್ ವಿಮಾನ,યુક્લિડિયન પ્લેન
ಯೂಲರ್ ಪ್ರಮೇಯ,યુલરનું પ્રમેય
"ಮೌಲ್ಯಮಾಪನ, ಮೌಲ್ಯಮಾಪನ","મૂલ્યાંકન, મૂલ્યાંકન"
ಸಹ,સમ
ಸಹ ಕರ್ವ್,પણ વળાંક
ಸಹ ಕಾರ್ಯ,સમ કાર્ય
ಸಹ ವಕ್ರೀಕಾರಕ,પ્રત્યાવર્તન પણ
ಸಮ ಸಂಖ್ಯೆ,બેકી સંખ્યા
ಬೆಸ ಸಮ್ಮಿತಿ,વિચિત્ર સમપ્રમાણતા
ಕ್ರಮಪಲ್ಲಟನೆ ಕೂಡ,પણ ક્રમચય
"ಘಟನೆ, ಸಂಚಿಕೆ","ઘટના, એપિસોડ"
ಸಮಮಾಪನ,આઇસોમેટ્રિક
"ನಿಖರ, ನಿಖರ, ನಿಖರವಾಗಿ","બરાબર, બરાબર, બરાબર"
ನಿಖರವಾದ ಚಿ-ಚದರ ಪರೀಕ್ಷೆ,ચોક્કસ ચી-સ્ક્વેર ટેસ્ટ
ನಿಖರವಾದ ವ್ಯತ್ಯಾಸ,ચોક્કસ તફાવત
ನಿಖರವಾದ ಸಮೀಕರಣ,ચોક્કસ સમીકરણ
ಉದಾಹರಣೆ,ઉદાહરણ
ವಿನಿಮಯ,વિનિમય
ನಿರ್ದಿಷ್ಟ ಘಟನೆ,ચોક્કસ ઘટના
ಅಸ್ತಿತ್ವವಾದದ ಮೂಲತತ್ವ,અસ્તિત્વનો સ્વયંસિદ્ધ
ಬದುಕುಳಿಯುವ ಸಂಭವನೀಯತೆ,જીવન ટકાવી રાખવાની સંભાવના
ಅಸ್ತಿತ್ವದ ಪ್ರಮೇಯ,અસ્તિત્વ પ્રમેય
ಬಾಹ್ಯ ವೇರಿಯಬಲ್,બાહ્ય ચલ
"ಹರಡಿ, ಹರಡಿ","ફેલાવો, ફેલાવો"
ನಿರೀಕ್ಷೆಯ ಕಾರ್ಯ,અપેક્ષા કાર્ય
ನಿರೀಕ್ಷಿತ ಆವರ್ತನ,અપેક્ષિત આવર્તન
ನಿರೀಕ್ಷಿತ ಮೌಲ್ಯ,અપેક્ષિત મૂલ્ય
ಪ್ರಯೋಗ,પ્રયોગ
"ಪ್ರಾಯೋಗಿಕ ದೋಷ, ಪ್ರಾಯೋಗಿಕ ದೋಷ","પ્રાયોગિક ભૂલ, પ્રાયોગિક ભૂલ"
"ವಿವರಣೆ, ವಿವರಣೆ","સમજૂતી, સમજૂતી"
ಸ್ಪಷ್ಟ ಸಮೀಕರಣ,સ્પષ્ટ સમીકરણ
ಸ್ಪಷ್ಟವಾಗಿ,સ્પષ્ટપણે
ಸ್ಪಷ್ಟ ಕಾರ್ಯ,સ્પષ્ટ કાર્ય
ಸ್ಪಷ್ಟ ಪರಿಹಾರ,સ્પષ્ટ ઉકેલ
ಘಾತ,ઘાત
ಘಾತೀಯ ಕರ್ವ್,ઘાતાંકીય વળાંક
ಘಾತೀಯ ಸಂಭವನೀಯತೆ ಕಾರ್ಯ,ઘાતાંકીય સંભાવના કાર્ય
ಘಾತೀಯ ವಿತರಣೆ,ઘાતાંકીય વિતરણ
ಘಾತೀಯ ಸಮೀಕರಣ,ઘાતાંકીય સમીકરણ
ಘಾತೀಯ ಕಾರ್ಯ,ઘાતાંકીય કાર્ય
"ಘಾತೀಯ ಬೆಳವಣಿಗೆ, ಘಾತೀಯ ಬೆಳವಣಿಗೆ","ઘાતાંકીય વૃદ્ધિ, ઘાતાંકીય વૃદ્ધિ"
ಘಾತೀಯ ನಿಯಮ,ઘાતાંકીય નિયમ
ಘಾತೀಯ ನಕ್ಷೆ,ઘાતાંકીય નકશો
"ಘಾತೀಯ ಸರಣಿ, ಘಾತೀಯ ಸರಣಿ","ઘાતાંકીય શ્રેણી, ઘાતાંકીય શ્રેણી"
"ಅಭಿವ್ಯಕ್ತಿ, ಅಭಿವ್ಯಕ್ತಿ, ಮುಖಭಾವ, ಅಭಿವ್ಯಕ್ತಿ","અભિવ્યક્તિ, અભિવ્યક્તિ, ચહેરાના હાવભાવ, અભિવ્યક્તિ"
ವಿಸ್ತೃತ ಮಧ್ಯಂತರ,વિસ્તૃત અંતરાલ
ವರ್ಧಿತ ನೈಜ ರೇಖೆ,વિસ્તૃત વાસ્તવિક રેખા
ವಿಸ್ತೃತ ನೈಜ ಸಂಖ್ಯೆ ವ್ಯವಸ್ಥೆ,વિસ્તૃત વાસ્તવિક સંખ્યા સિસ્ટમ
ಮ್ಯಾಪಿಂಗ್ ವಿಸ್ತರಣೆ,મેપિંગ એક્સ્ટેંશન
ಬಾಹ್ಯ ಕೋನ,બાહ્ય કોણ
ಹೊರ ವಲಯ,બાહ્ય ઝોન
ಬಾಹ್ಯ ಬಿಂದು,બાહ્ય બિંદુ
ಬಾಹ್ಯ,બાહ્ય
ಮುನ್ಸೂಚನೆಯ ಮೌಲ್ಯದ ಎಕ್ಸ್ಟ್ರಾಪೋಲೇಶನ್,અનુમાન મૂલ્યનું એક્સ્ટ્રાપોલેશન
ಹೊರತೆಗೆಯುವ ತಂತ್ರ,એક્સ્ટ્રાપોલેશન તકનીક
ಗರಿಷ್ಠ ಮೌಲ್ಯ,ટોચનું મૂલ્ય
"ವಿಪರೀತ, ಅಂತ್ಯ, ತೀವ್ರ, ಪರಾಕಾಷ್ಠೆ","આત્યંતિક, અંત, આત્યંતિક, પરાકાષ્ઠા"
ಉನ್ನತ ಶಿಖರ,ઉચ્ચ બિંદુ
ವಿರುದ್ಧ ಗುಂಪಿನ ತೀವ್ರ ಬಿಂದು,વિરોધી સમૂહનો આત્યંતિક બિંદુ
ಕಾರ್ಯದ ವಿಪರೀತ ಮೌಲ್ಯ,કાર્યનું આત્યંતિક મૂલ્ય
ವಿಪರೀತ ಗುಣಲಕ್ಷಣಗಳು,આત્યંતિક ગુણધર્મો
"ಮುಖ, ಬದಿ, ಮುಂಭಾಗ","ચહેરો, બાજુ, આગળ"
ಮುಖ ಬೆಲೆ,ફેસ વેલ્યુ
"ಘಟಕ, ಅಂಶ, ಅಂಶ, ಷರತ್ತು,","ઘટક, પરિબળ, પરિબળ, કલમ"
ಅಂಶ ವಿಶ್ಲೇಷಣೆ,પરિબળ વિશ્લેષણ
ಛಿದ್ರಗೊಂಡಿದೆ,ખંડિત
ಅಪವರ್ತನೀಯ,ફેક્ટોરિયલ
ಬಹು ಅಂಶ ವಿನ್ಯಾಸ,બહુવિધ પરિબળ ડિઝાઇન
ಅಪವರ್ತನೀಕರಣ,ફેક્ટરીકરણ
ಅಂಶಕ್ಕೆ,પરિબળ માટે
ನ್ಯಾಯದ ಆಟ,ન્યાય રમત
"ವರ್ಚುವಲ್, ತಪ್ಪು, ಕೋಡ್","વર્ચ્યુઅલ, ખોટા, કોડ"
"ಕುಟುಂಬ, ಕುಟುಂಬ, ಕುಲ, ಕುಟುಂಬ","કુટુંબ, કુટુંબ, કુળ, કુટુંબ"
ಒಟ್ಟು ವೃತ್ತ,વર્તુળ કુલ
ಕರ್ವ್ ಒಟ್ಟು,વળાંક કુલ
ಕಾರ್ಯಗಳ ಕುಟುಂಬ,કાર્યોનું કુટુંબ
ಒಟ್ಟು ಸಾಲು,કુલ રેખા
ಪ್ರತಿಕೃತಿ,પ્રતિકૃતિ
ಎಫ್-ವಿತರಣೆ,F-વિતરણ
ಸ್ಥಿರವಾದ ಮೂಲ ಪರಿಹಾರ,સુસંગત આધાર ઉકેલ
ಹೊಂದಾಣಿಕೆಯ ಪರಿಹಾರ,સુસંગત ઉકેલ
"ರೀಚಾರ್ಜ್, ಮರುಹೂಡಿಕೆ","રિચાર્જ, પુનઃરોકાણ"
ಫೆರ್ಮಾ ಕಾನೂನು,ફર્મનો કાયદો
ಫೆರ್ಮಾ ಪ್ರಮೇಯ,ફર્માના પ્રમેય
ಫರ್ಮಿ-ಡಿರಾಕ್-ಅಂಕಿಅಂಶ,ફર્મી-ડિરાક-સ્ટેટિસ્ટિક્સ
ಫಿಬೊನಾಕಿ ಸಂಖ್ಯೆಗಳು,ફિબોનાકી નંબરો
ಫಿಬೊನಾಕಿ ಶ್ರೇಣಿ,ફિબોનાકી શ્રેણી
"ಕ್ಷೇತ್ರ, ಕ್ಷೇತ್ರ, ಕ್ಷೇತ್ರ, ಕ್ಷೇತ್ರ","ક્ષેત્ર, ક્ષેત્ર, ક્ષેત્ર, ક્ષેત્ર"
ಅಂತಿಮ ವೇಗ,અંતિમ વેગ
"ಸೀಮಿತ, ಸೀಮಿತ","મર્યાદિત, મર્યાદિત"
ಸೀಮಿತ ಬೇಸ್,મર્યાદિત આધાર
ಸೀಮಿತ ದಶಮಾಂಶ,મર્યાદિત દશાંશ
ಸೀಮಿತ ವ್ಯತ್ಯಾಸ,મર્યાદિત તફાવત
ಸೀಮಿತ ವ್ಯತ್ಯಾಸ ವಿಧಾನ,મર્યાદિત તફાવત પદ્ધતિ
ಸೀಮಿತ ಆಯಾಮದ,મર્યાદિત પરિમાણીય
ಸೀಮಿತ ಆಯಾಮದ ವೆಕ್ಟರ್,મર્યાદિત પરિમાણીય વેક્ટર
ಸೀಮಿತ ಆಟ,મર્યાદિત રમત
ಸೀಮಿತ ರೇಖಾಗಣಿತ,મર્યાદિત ભૂમિતિ
ಸೀಮಿತ ಅವಿಭಾಜ್ಯ,મર્યાદિત અભિન્ન
ಸೀಮಿತತೆ,મર્યાદિતતા
ಸೀಮಿತ ಮಾರ್ಕೊವ್ ಸರಪಳಿ,મર્યાદિત માર્કોવ સાંકળ
ಸೀಮಿತತೆಯ ಪುರಾವೆ,મર્યાદિતતા પુરાવો
ಸೀಮಿತ ಸಂಖ್ಯೆ,મર્યાદિત સંખ્યા
ಸೀಮಿತ ಜನಸಂಖ್ಯೆ,મર્યાદિત વસ્તી
ಸೀಮಿತ ಸಂಭವನೀಯತೆ,મર્યાદિત સંભાવના
ಅಂತಿಮ ದರ್ಜೆ,અંતિમ ગ્રેડ
ಸೀಮಿತ ಸೆಟ್,મર્યાદિત સમૂહ
ಸೀಮಿತ ವೇಗ,મર્યાદિત વેગ
ಸೀಮಿತ ಪರಿಮಾಣ,મર્યાદિત વોલ્યુમ
"ಮಿಶ್ರಣ, ಸರಿಹೊಂದಿಸಿ","ભળવું, ગોઠવવું"
ಕರ್ವ್ ಹೊಂದಾಣಿಕೆ,વળાંક ગોઠવણ
ನೇರ ರೇಖೆಯ ಹೊಂದಾಣಿಕೆ,સીધી રેખા ગોઠવણ
ಸ್ಥಿರ ಬಿಂದು ಪ್ರಮೇಯ,નિશ્ચિત બિંદુ પ્રમેય
ಸ್ಥಿರ ಮಾದರಿ,નિશ્ચિત નમૂના
ಹಾರಾಟದ ವೇಗ,ફ્લાઇટ વેગ
ಫ್ಲೋಟಿಂಗ್ ಪಾಯಿಂಟ್ ಲೆಕ್ಕಾಚಾರ,ફ્લોટિંગ પોઈન્ટ ગણતરી
"ಫ್ಲೋಟಿಂಗ್ ಪಾಯಿಂಟ್ ಸಿಸ್ಟಮ್, ಫ್ಲೋಟಿಂಗ್ ಪಾಯಿಂಟ್ ಸಿಸ್ಟಮ್","ફ્લોટિંગ પોઈન્ટ સિસ્ટમ, ફ્લોટિંગ પોઈન્ટ સિસ્ટમ"
ಹರಿವಿನ ಚಾರ್ಟ್,ફ્લો ચાર્ટ
ಹರಿವಿನ ವೇಗ,પ્રવાહ વેગ
ದ್ರವ ಡೈನಾಮಿಕ್ಸ್,પ્રવાહી ગતિશીલતા
"ಫೋಕಲ್, ಕಾನ್ಫೋಕಲ್, ಫೋಕಲ್","ફોકલ, કોન્ફોકલ, ફોકલ"
ಫೋಕಲ್ ಸ್ವರಮೇಳ,કેન્દ્રીય તાર
ಫೋಕಲ್ ದೂರ,કેન્દ્રીય અંતર
ನಾಭಿದೂರ,ફોકલ લંબાઈ
"ಹೊಕ್ಕುಳ, ಗಮನ, ಮೂಲ","નાભિ, ધ્યાન, મૂળ"
"ಕಾಲು, ಕಾಲು, ಕಾಲು","પગ, પગ, પગ"
ಆರ್ಥೋಗೋನಲ್,ઓર્થોગોનલ
ಗುರುತ್ವಾಕರ್ಷಣೆಯ ಶಕ್ತಿ,ગુરુત્વાકર્ષણ બળ
ಮುನ್ಸೂಚನೆ,આગાહી
ಸೂತ್ರ,ફોર્મ્યુલા
ಥ್ರೆಡಿಂಗ್,થ્રેડીંગ
"ಫಾರ್ಮ್ಯಾಟಿಂಗ್, ಫಾರ್ಮ್ಯಾಟಿಂಗ್, ಫಾರ್ಮ್ಯಾಟಿಂಗ್","ફોર્મેટિંગ, ફોર્મેટિંગ, ફોર્મ્યુલેશન"
ಮುಂದೆ,આગળ
ಮುಂದಕ್ಕೆ ಅಳವಡಿಕೆ,આગળ નિવેશ
ಗಣಿತದ ಅಡಿಪಾಯ,ગણિતનો પાયો
ನಾಲ್ಕನೆಯ ವಿಶ್ಲೇಷಣೆ,ફોરિયર વિશ્લેષણ
ನಾಲ್ಕನೆಯ ಸರಣಿ,ફોરિયર શ્રેણી
