Malayalam,English
"1.ഹാർഡ് ഡിസ്ക്, 2.ഇൻഫ്ലെക്സിബിൾ ഡിസ്ക്",hard disk
വഴക്കമില്ലാത്ത ഡിസ്ക് തകർച്ച,hard disk crash
കഠിനമായ പിശക്,hard error
ഹാർഡ്‌വെയർ ഫ്ലോ നിയന്ത്രണം,hardware flow control
"1.ഹാർമോണിക്, 2.ഹാർമോണിക്",harmonic
"1. ഹാർമോണിക് ശരാശരി, 2. ഹാർമോണിക് അർത്ഥം",harmonic mean
ഹാക്കിംഗ്,hash
ഹാക്കിംഗ് ഡയഗ്രം,hash diagram
മണിനാദം,hash table
ഹാക്കിംഗ് ടെക്നിക്കുകൾ,hashing technique
"1.തലക്കെട്ട്, 2.പ്രവേശനം",header
"1. സ്റ്റാക്ക് , 2. സ്റ്റാക്ക്",heap
ബഹുജന തരംതിരിക്കൽ,heap sort
സഹായം,help
സഹായ സ്ക്രീൻ,help screen
"1.സഹായ ശൃംഖല, 2.സഹായ ശൃംഖല",helpnet
ഹെർട്സ് (ആവൃത്തിയുടെ / ആവൃത്തിയുടെ യൂണിറ്റ്),hertz
സ്വതസിദ്ധമായ,heuristic
അനുഭവപരമായ രീതി,heuristic method
ഹെക്സാഡെസിമൽ നമ്പർ,hexadecimal numbers
പരോക്ഷ ലൈൻ,hidden line
ശ്രേണിപരമായ ഡാറ്റ സംഭരണം,hierarchical data base
ശ്രേണിപരമായ ഫയൽ ബിസിനസ്സ്,hierarchical file system
ശ്രേണിപരമായ രൂപരേഖ,hierarchical topography
ഉയർന്ന തലത്തിലുള്ള ഭാഷ,high level language
ഉയർന്ന മെമ്മറി ഏരിയ,high memory area
ഉയർന്ന പ്രകടനം,high performance
"1. ഏറ്റെടുക്കൽ, 2. ഹിറ്റ്, 3. അവസരം",hit
ഹിറ്റ് നിരക്ക്,hit rate
ഹിറ്റ് അനുപാതം,hit ratio
"1. ദ്വാരം, സ്പെയ്സിംഗ് 2. ദ്വാരം",hole
ഹോം ഡയറക്ടറി,home directory
ഹോം പേജ്,home page
ഏകതാനമായ കോർഡിനേറ്റുകൾ,homogeneous coordinate
ചാടുക,hop
ഹോപ്പ് കൗണ്ട് (നെറ്റ് വർക്കിന്റെ കാര്യത്തിൽ),hop count
കൊമ്പ്,horn
ഫീഡർ കമ്പ്യൂട്ടർ,host computer
ഫീഡർ കമ്പ്യൂട്ടർ,host computer
ഫീഡർ ഭാഷ,host language
"1.ആക്ടീവ് കീ, 2.ഹോട്ട് കീ",hot key
ഹൈപ്പർ ടെക്സ്റ്റ് അടയാളപ്പെടുത്തിയ ഭാഷ (HTML),hyper text markup language (HTML)
അനുമാനം,hypothesis
ഞാൻ പോഡ്,I pod
ഇൻപുട്ട്/ഔട്ട്പുട്ട് ബഫർ,I/O buffer
"1.ഇൻപുട്ട്/ഔട്ട്‌പുട്ട് ഗേറ്റ്‌വേ, 2.I/O ഗേറ്റ്‌വേ",I/O port
ഇൻപുട്ട്/ഔട്ട്പുട്ട് യൂണിറ്റ്,I/O unit
സ്പീക്കർ,identifier
"1. ഐഡന്റിറ്റി, 2. ഐഡന്റിറ്റി, 3. വ്യക്തിത്വം, 4. ഐഡന്റിറ്റി",identity
പ്രതിഫലനം,image
പ്രതിഫലന സെൻസർ,image sensor
ആഘാതം പ്രിന്റർ,impact printer
പ്രതിരോധം,impedence
കുറിപ്പടി പ്രോഗ്രാം ഭാഷ,imperative programme language
കമാൻഡ് സ്റ്റേറ്റ്മെന്റ്,imperative statement
അവ്യക്തമായ വിലാസം,implicit address
അസാധ്യമായ സംഭവം,impossible event
നിഷ്ക്രിയ നോഡ്,inactive node
പൊരുത്തക്കേട്,inconsistency
വളർച്ച,increment
സൂചിക,index
സൂചക ഡാറ്റ ഇനം,index data item
സൂചിക ഫയൽ,index file
സൂചിക രജിസ്റ്റർ,index register
പോയിന്റർ സീക്വൻഷ്യൽ,index sequential
സൂചികയിലുള്ള വിലാസം,indexed addressing
സൂചികയിലുള്ള ഭാഷ,indexed language
ഇൻഡക്‌സ് ചെയ്‌ത സീക്വൻസ് ഫയൽ,indexed sequence file
ഇൻഡക്‌സ് ചെയ്‌ത സീക്വൻഷ്യൽ ആക്‌സസ് രീതി (ISAM),indexed sequential sccess method (ISAM)
പരോക്ഷ അഭിസംബോധന,indirect addressing
വിവര ശാസ്ത്രം,Informatics
വിവരങ്ങൾ,Information
വിവര ബിറ്റ്,information bit
വിവര മാനേജ്മെന്റ്,information management
ഇൻഫർമേഷൻ മാനേജ്മെന്റ് സിസ്റ്റം (IMS),information management system (IMS)
വിവരങ്ങൾ വീണ്ടെടുക്കൽ,information retrieval
വിവര സംവിധാനം,information system
ഇൻഫർമേഷൻ ടെക്നോളജി (ഐടി),information technology (IT)
ഇൻഫ്രാസ്ട്രക്ചർ മാനേജ്മെന്റ്,infrastructure management
അനന്തരാവകാശം,Inheritance
പരോക്ഷമായ പിശക്,inherited error
പ്രാഥമിക,Initial
ആരംഭിക്കുന്ന വിലാസം,initial address
പ്രാരംഭ ഘട്ടം,initial state
പ്രാരംഭം,Initialization
മഷി ജെറ്റ് പ്രിന്റർ,ink jet printer
അസംഖ്യം,Innumerable
അവസാന നോഡ് പട്ടിക,i-node table
പ്രവർത്തനരഹിതമായ കാലയളവ്,inoperable time
നിക്ഷേപ ബഫർ രജിസ്റ്റർ,input buffer register
ഇൻപുട്ട് ഔട്ട്പുട്ട് പ്രോസസർ (I/O പ്രോസസർ),input output processor (I/O processor)
നിക്ഷേപ പ്രശ്ന രജിസ്റ്റർ (I/O രജിസ്റ്റർ),input output register (I/O register)
ഇൻവെസ്റ്റ്‌മെന്റ് ഔട്ട്‌പുട്ട് സ്റ്റേറ്റ്‌മെന്റ് (I/O സ്റ്റേറ്റ്‌മെന്റ്),input output statement (I/O statement)
നിക്ഷേപം / ഇഷ്യു (I/O),input/output (I/O)
ഇൻപുട്ട്/ഔട്ട്‌പുട്ട് ബഫർ (I/O ബഫർ),input/output buffer (I/O buffer)
ഇൻപുട്ട്/ഔട്ട്പുട്ട് ഉപകരണം (I/O ഉപകരണം),input/output device (I/O device)
നിക്ഷേപം,Insert
ഇന്റർപോളേഷൻ സോർട്ടിംഗ്,insertion sort
ഇൻസ്റ്റലേഷൻ സമയം,installation time
ദൃഷ്ടാന്തം,Instance
നിർദ്ദേശം,Instruction
നിർദ്ദേശ കൗണ്ടർ,instruction counter
നിർദ്ദേശ ചക്രം,instruction cycle
നിർദ്ദേശ സെറ്റ്,instruction set
പൂർണ്ണസംഖ്യ പ്രോഗ്രാമിംഗ്,integer programming
പൂർണ്ണസംഖ്യ വേരിയബിൾ,integer variable
സംയോജിത മോഡം,integrated modem
ഇന്റഗ്രേറ്റഡ് സർവീസസ് ഡിജിറ്റൽ നെറ്റ്‌വർക്ക് (ISDN),integrated services digital network (ISDN)
സമഗ്രത,Integrity
അക്യുമെൻ കൺട്രോളർ,intelligent controller
മൂർച്ചയുള്ള ടെർമിനൽ,intelligent terminal
അവസാന ബ്ലോക്ക്,inter block
ഇന്റർ സെഗ്മെന്റ് വിടവ്,inter block gap
ആശയവിനിമയ സംവിധാനം,inter communication system
ഇടപെടൽ,Interaction
ആശയവിനിമയ ഗ്രാഫ്,interactive graphics
"1.മ്യൂച്വൽ കീബോർഡ് പ്രിന്റർ,2.മ്യൂച്വൽ കീബോർഡ് പ്രിന്റർ",interactive keyboard printer
സംവേദനാത്മക ആശയവിനിമയ സേവനം,intercom service
"1.ഇന്റർഫേസ്, 2.ഇന്റർഫേസ്",Interface
"1. വ്യാഖ്യാനം, 2. വ്യാഖ്യാനം",Interleaving
ഇന്റർമീഡിയറ്റ് ബഫർ,intermediate buffer
ഇന്റീരിയർ വിഭാഗം,internal block
ആന്തരിക ആശയവിനിമയങ്ങൾ,internal communication
ആന്തരിക ഖണ്ഡനം,internal fragmentation
ആന്തരിക മെമ്മറി,internal memory
ആന്തരിക സോർട്ടിംഗ്,internal sort
ആന്തരിക ക്ലോക്ക്,internal timer
ഇന്റർനാഷണൽ അസോസിയേഷൻ ഫോർ സ്റ്റാൻഡേർഡൈസേഷൻ (ISO),international organization for standardization (ISO)
അന്താരാഷ്ട്ര സാങ്കേതിക പിന്തുണാ സ്ഥാപനം,international technical support organization
ഇന്റർനെറ്റ്,Internet
ഇന്റർനെറ്റ് എഞ്ചിനീയറിംഗ് വർക്കിംഗ് ഗ്രൂപ്പ് (IETF),internet engineering task force (IETF)
ഇന്റർനെറ്റ് എക്സ്പ്ലോറർ,internet explorer
ഇന്റർനെറ്റ് പര്യവേക്ഷണം,internet hunt
ഇന്റർനെറ്റ് പ്രതിമാസ റിപ്പോർട്ട്,internet monthly report
ഇന്റർനെറ്റ് പാക്കറ്റ് എക്സ്ചേഞ്ച്,internet packet exchange
ഇന്റർനെറ്റ് പ്രോട്ടോക്കോൾ (IP),internet protocol (IP)
"1.ഇന്റർനെറ്റ് മാനുവൽ, 2.ഇന്റർനെറ്റ് പ്രോട്ടോക്കോൾ",internet protocol remove (IP)
ഇന്റർനെറ്റ് ബ്രോഡ്കാസ്റ്റ് ഡയലോഗ് (IRC),internet relay chat (IRC)
ഇന്റർനെറ്റ് സേവന ദാതാവ്,internet service provider
ഇന്റർനെറ്റ് സേവന പട്ടിക,internet services list
ഇന്റർനെറ്റ് സൊസൈറ്റി,internet society
"1. ഇന്റർനെറ്റ് ഉപകരണം, 2. ഉപകരണം",internet tools
ഇന്റർനെറ്റ് പ്രവർത്തനം,internet working
ഇന്റർനെറ്റ് പ്രവർത്തനം,internet working
ഇന്റർപോളേഷൻ,Interpolation
വ്യാഖ്യാനം,Interpret
"1. വ്യാഖ്യാതാവ്, 2. വിവേചനക്കാരൻ, 3. ഓർമ്മപ്പെടുത്തുന്ന കൈമാറ്റക്കാരൻ",Interpreter
ഇന്റർപ്രോസസ് കമ്മ്യൂണിക്കേഷൻ,interprocess communication
അന്തരായക്,Interrupt
തടസ്സപ്പെടുത്തുന്ന ഹാൻഡ്ലർ,interrupt handler
തടസ്സപ്പെടുത്തുക കവർ,interrupt mask
തടസ്സപ്പെടുത്തൽ സിഗ്നൽ,interrupt signal
വെക്റ്റർ തടസ്സപ്പെടുത്തുക,interrupt vector
തടസ്സപ്പെടുത്തുക,Interruption
കവല,Intersect
"1.ഇന്റർനെറ്റ്, 2.ഇൻട്രാനെറ്റ്",Intranet
മാറ്റമില്ലാത്തത്,Invariant
ഇൻവെന്ററി പ്രധാന ഫയൽ,inventory master file
വിപരീത മൾട്ടിപ്ലക്സർ,inverse multiplexer
വിപരീത സ്കാനിംഗ്,inverse scanning
റിവേഴ്സ് ഫയൽ,inverted file
റിവേഴ്സ് ലിസ്റ്റ് ഫയൽ,inverted list file
വിപരീത പേജ് പട്ടിക,inverted page table
"1. ഇന്റർചേഞ്ചർ, 2. ചിഹ്നം",Inverter
ഇന്റർനെറ്റ് പ്രവർത്തനം,internet working
ഇന്റർപോളേഷൻ,Interpolation
വ്യാഖ്യാനം,Interpret
"1. വ്യാഖ്യാതാവ്, 2. വിവേചനക്കാരൻ, 3. ഓർമ്മപ്പെടുത്തുന്ന കൈമാറ്റക്കാരൻ",Interpreter
ഇന്റർപ്രോസസ് കമ്മ്യൂണിക്കേഷൻ,interprocess communication
അന്തരായക്,Interrupt
തടസ്സം കൈകാര്യം ചെയ്യുന്നയാൾ,interrupt handler
തടസ്സപ്പെടുത്തൽ കവർ,interrupt mask
തടസ്സപ്പെടുത്തൽ സിഗ്നൽ,interrupt signal
വെക്റ്റർ തടസ്സപ്പെടുത്തുക,interrupt vector
തടസ്സപ്പെടുത്തുക,Interruption
കവല,Intersect
"1.ഇന്റർനെറ്റ്, 2.ഇൻട്രാനെറ്റ്",Intranet
മാറ്റമില്ലാത്തത്,Invariant
ഇൻവെന്ററി പ്രധാന ഫയൽ,inventory master file
വിപരീത മൾട്ടിപ്ലക്‌സർ,inverse multiplexer
വിപരീത സ്കാനിംഗ്,inverse scanning
റിവേഴ്സ് ഫയൽ,inverted file
റിവേഴ്സ് ലിസ്റ്റ് ഫയൽ,inverted list file
വിപരീത പേജ് പട്ടിക,inverted page table
