Marathi,Telugu
इच्छित मूल्य,కావలసిన విలువ
डेस्क कॅल्क्युलेटर,డెస్క్ కాలిక్యులేటర్
डेस्क तपासणी,డెస్క్ తనిఖీ
डेस्कटॉप संगणक,డెస్క్టాప్ కంప్యూటర్
पाठवा,డెస్పాచ్
गंतव्य,గమ్యం
गंतव्य  पत्ता,గమ్యం  చిరునామా
गंतव्य कोड,గమ్యం కోడ్
गंतव्य फील्ड,గమ్యం ఫీల్డ్
गंतव्य फाइल,గమ్యం ఫైల్
गंतव्य स्थानक,గమ్యం స్టేషన్
विध्वंस,విధ్వంసం
विनाशकारी कर्सर,విధ్వంసక కర్సర్
विध्वंसक वाचन,విధ్వంసక చదవండి
विध्वंसक संचयन,విధ్వంసక నిల్వ
डेटाब,Detab
तपशील कार्ड,వివరాలు కార్డు
तपशील फाइल,వివరాల ఫైల్
डेटॅप,డిటాప్
शोधण्यायोग्य घटक,గుర్తించదగిన మూలకం
निरोधक  ऑटोमाटा,నిర్ణయాత్మక  ఆటోమాటా
निरोधक  मशीन,నిర్ణయాత్మక  యంత్రం
निरोधक  मॉडेल,నిర్ణయాత్మక  మోడల్
निरोधक  समस्या,నిర్ణయాత్మక  సమస్య
निरोधक  प्रक्रिया,నిర్ణయాత్మక  ప్రక్రియ
निरोधक  कार्यक्रम,నిర్ణయాత్మక  ప్రోగ్రామ్
निरोधक  प्रोग्रामिंग,నిర్ణయాత్మక  ప్రోగ్రామింగ్
निरोधक  अनुक्रम  समस्या,నిర్ణయాత్మక  సీక్వెన్సింగ్  సమస్య
निरोधक  परिस्थिती,నిర్ణయాత్మక  పరిస్థితి
विकास  प्रणाली,అభివృద్ధి  వ్యవస్థ
विकास वेळ,అభివృద్ధి సమయం
विकास साधन,అభివృద్ధి సాధనం
पासून विचलन  रेषात्मकता,నుండి విచలనం  సరళత
साधन,పరికరం
डिव्हाइस पत्ता,పరికర చిరునామా
डिव्हाइस बॅकअप,పరికర బ్యాకప్
डिव्हाइस नियंत्रण  वर्ण,పరికర నియంత్రణ  పాత్ర
डिव्हाइस नियंत्रक,పరికర నియంత్రిక
डिव्हाइस नियंत्रण युनिट,పరికర నియంత్రణ యూనిట్
डिव्हाइस समन्वय,పరికర సమన్వయం
डिव्हाइस-आधारित,పరికర-ఆధారిత
डिव्हाइस अवलंबून  कार्यक्रम,పరికరం ఆధారపడి ఉంటుంది  ప్రోగ్రామ్
डिव्हाइस ध्वज,పరికర జెండా
साधन  स्वातंत्र्य,పరికరం  స్వాతంత్ర్యం
साधन  स्वतंत्र,పరికరం  స్వతంత్ర
साधन  स्वातंत्र्य  कार्यक्रम,పరికరం  స్వాతంత్ర్యం  ప్రోగ్రామ్
डिव्हाइस ओळ  (= प्रदर्शन ओळ),పరికర రేఖ  (= ప్రదర్శన రేఖ)
डिव्हाइस मीडिया  भाषा नियंत्रित करा,పరికర మీడియా  నియంత్రణ భాష
उपकरणाचे नाव,పరికర పేరు
डिव्हाइस क्रमांक,పరికర సంఖ్య
डिव्हाइस रांग,పరికర క్యూ
डिव्हाइस स्थिती शब्द,పరికర స్థితి పదం
